 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -0.3635 -0.4063 -0.4412 -0.4662 -0.4828 -0.4897 -0.4884 -0.4807 -0.4697 -0.4578
 -0.4462 -0.4355 -0.4262 -0.4187 -0.4138 -0.4149 -0.4269 -0.4431 -0.4663 -0.5031
 -0.5527 -0.6086 -0.6652 -0.7205 -0.7742 -0.8269 -0.8792 -0.9312 -0.9837 -1.0370
 -1.0927
 -0.2493 -0.2941 -0.3347 -0.3676 -0.3950 -0.4133 -0.4245 -0.4290 -0.4281 -0.4234
 -0.4171 -0.4107 -0.4047 -0.3994 -0.3953 -0.3940 -0.4061 -0.4270 -0.4543 -0.4909
 -0.5393 -0.5960 -0.6556 -0.7148 -0.7723 -0.8282 -0.8829 -0.9366 -0.9898 -1.0431
 -1.0972
 -0.1386 -0.1806 -0.2236 -0.2632 -0.2980 -0.3267 -0.3486 -0.3640 -0.3742 -0.3793
 -0.3808 -0.3803 -0.3790 -0.3776 -0.3763 -0.3777 -0.3891 -0.4108 -0.4409
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.4890 -1.4470 -1.3217 -1.1873 -1.0592 -0.9545 -0.8832 -0.8248 -0.7702 -0.7183
 -0.6703 -0.6253 -0.5832 -0.5436 -0.5068 -0.4319 -0.3866 -0.3738 -0.3906
 -1.2683 -1.2809 -1.2770 -1.1813 -1.0667 -0.9614 -0.8805 -0.8200 -0.7662 -0.7168
 -0.6715 -0.6295 -0.5902 -0.5535 -0.5195 -0.4513 -0.4113 -0.4006 -0.4164 -0.4481
 -1.1736 -1.1074 -1.0885 -1.1071 -1.0571 -0.9668 -0.8814 -0.8152 -0.7621 -0.7147
 -0.6719 -0.6324 -0.5956 -0.5614 -0.5298 -0.4669 -0.4307 -0.4214 -0.4361 -0.4673
 -0.5059
 -1.1102 -1.0395 -0.9727 -0.9327 -0.9365 -0.9350 -0.8798 -0.8126 -0.7569 -0.7108
 -0.6700 -0.6328 -0.5984 -0.5664 -0.5369 -0.4785 -0.4453 -0.4371 -0.4512 -0.4819
 -0.5207 -0.5628
 -1.0416 -0.9892 -0.9240 -0.8612 -0.8147 -0.7940 -0.8002 -0.7908 -0.7495 -0.7042
 -0.6653 -0.6303 -0.5980 -0.5681 -0.5407 -0.4862 -0.4556 -0.4485 -0.4623 -0.4926
 -0.5321 -0.5748 -0.6194 -0.6652
 -0.9596 -0.9306 -0.8820 -0.8240 -0.7686 -0.7232 -0.6929 -0.6819 -0.6860 -0.6788
 -0.6532 -0.6235 -0.5942 -0.5665 -0.5410 -0.4902 -0.4620 -0.4559 -0.4698 -0.5000
 -0.5402 -0.5843 -0.6299 -0.6769 -0.7248 -0.7744 -0.8265 -0.8817 -0.9396 -0.9972
 -0.8638 -0.8565 -0.8297 -0.7875 -0.7382 -0.6909 -0.6506 -0.6192 -0.5990 -0.5928
 -0.5949 -0.5920 -0.5793 -0.5595 -0.5375 -0.4908 -0.4648 -0.4598 -0.4738 -0.5038
 -0.5449 -0.5908 -0.6380 -0.6861 -0.7352 -0.7849 -0.8361 -0.8897 -0.9465 -1.0063
 -1.0667
 -0.7578 -0.7671 -0.7610 -0.7388 -0.7040 -0.6636 -0.6243 -0.5898 -0.5616 -0.5400
 -0.5270 -0.5234 -0.5247 -0.5246 -0.5191 -0.4876 -0.4642 -0.4603 -0.4743 -0.5040
 -0.5459 -0.5939 -0.6433 -0.6932 -0.7434 -0.7944 -0.8458 -0.8984 -0.9533 -1.0115
 -1.0734
 -0.6464 -0.6666 -0.6764 -0.6729 -0.6561 -0.6293 -0.5975 -0.5659 -0.5376 -0.5134
 -0.4939 -0.4800 -0.4724 -0.4705 -0.4719 -0.4716 -0.4595 -0.4574 -0.4716 -0.5009
 -0.5430 -0.5930 -0.6456 -0.6981 -0.7503 -0.8026 -0.8554 -0.9094 -0.9647 -1.0209
 -1.0781
 -0.5345 -0.5617 -0.5810 -0.5922 -0.5922 -0.5817 -0.5627 -0.5391 -0.5149 -0.4925
 -0.4729 -0.4568 -0.4445 -0.4364 -0.4326 -0.4373 -0.4452 -0.4506 -0.4655 -0.4940
 -0.5352 -0.5862 -0.6416 -0.6975 -0.7526 -0.8069 -0.8610 -0.9149 -0.9693 -1.0246
 -1.0815
 -0.4274 -0.4535 -0.4795 -0.5004 -0.5136 -0.5179 -0.5136 -0.5022 -0.4864 -0.4690
 -0.4525 -0.4379 -0.4256 -0.4160 -0.4093 -0.4071 -0.4201 -0.4369 -0.4563 -0.4847
 -0.5247 -0.5752 -0.6324 -0.6915 -0.7499 -0.8071 -0.8635 -0.9189 -0.9740 -1.0293
 -1.0851
 -0.3268 -0.3493 -0.3767 -0.4028 -0.4243 -0.4400 -0.4489 -0.4507 -0.4465 -0.4379
 -0.4272 -0.4165 -0.4069 -0.3988 -0.3925 -0.3867 -0.3968 -0.4175 -0.4432
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.5347 -1.4330 -1.2846 -1.1488 -1.0250 -0.9238 -0.8543 -0.8007 -0.7526 -0.7040
 -0.6597 -0.6186 -0.5803 -0.5445 -0.5111 -0.4403 -0.3936 -0.3754 -0.3853
 -1.3359 -1.3632 -1.2836 -1.1548 -1.0355 -0.9309 -0.8548 -0.7980 -0.7493 -0.7028
 -0.6609 -0.6223 -0.5865 -0.5530 -0.5218 -0.4568 -0.4154 -0.4003 -0.4109 -0.4399
 -1.2031 -1.1566 -1.1791 -1.1446 -1.0425 -0.9420 -0.8571 -0.7951 -0.7458 -0.7009
 -0.6610 -0.6245 -0.5908 -0.5595 -0.5303 -0.4699 -0.4323 -0.4195 -0.4300 -0.4583
 -0.4962
 -1.1457 -1.0653 -1.0057 -0.9998 -1.0064 -0.9439 -0.8629 -0.7933 -0.7414 -0.6974
 -0.6591 -0.6245 -0.5928 -0.5634 -0.5361 -0.4797 -0.4450 -0.4339 -0.4445 -0.4722
 -0.5102 -0.5525
 -1.0885 -1.0215 -0.9456 -0.8835 -0.8522 -0.8572 -0.8462 -0.7934 -0.7372 -0.6925
 -0.6550 -0.6221 -0.5922 -0.5646 -0.5391 -0.4863 -0.4541 -0.4444 -0.4552 -0.4825
 -0.5207 -0.5636 -0.6086 -0.6550
 -1.0176 -0.9738 -0.9115 -0.8435 -0.7849 -0.7443 -0.7278 -0.7311 -0.7201 -0.6848
 -0.6482 -0.6170 -0.5888 -0.5630 -0.5392 -0.4900 -0.4600 -0.4515 -0.4627 -0.4896
 -0.5280 -0.5720 -0.6181 -0.6656 -0.7146 -0.7655 -0.8187 -0.8743 -0.9320 -0.9906
 -0.9312 -0.9104 -0.8699 -0.8151 -0.7564 -0.7043 -0.6636 -0.6372 -0.6275 -0.6292
 -0.6234 -0.6047 -0.5815 -0.5583 -0.5364 -0.4908 -0.4631 -0.4557 -0.4670 -0.4938
 -0.5324 -0.5775 -0.6251 -0.6738 -0.7237 -0.7749 -0.8275 -0.8821 -0.9393 -0.9996
 -1.0596
 -0.8325 -0.8302 -0.8115 -0.7766 -0.7306 -0.6815 -0.6365 -0.5999 -0.5726 -0.5551
 -0.5490 -0.5500 -0.5491 -0.5417 -0.5281 -0.4886 -0.4633 -0.4569 -0.4684 -0.4949
 -0.5334 -0.5797 -0.6293 -0.6798 -0.7309 -0.7828 -0.8353 -0.8893 -0.9455 -1.0045
 -1.0668
 -0.7273 -0.7367 -0.7354 -0.7203 -0.6922 -0.6553 -0.6154 -0.5781 -0.5466 -0.5215
 -0.5032 -0.4923 -0.4889 -0.4901 -0.4914 -0.4806 -0.4601 -0.4552 -0.4670 -0.4931
 -0.5315 -0.5789 -0.6308 -0.6838 -0.7368 -0.7901 -0.8440 -0.8986 -0.9542 -1.0118
 -1.0713
 -0.6214 -0.6364 -0.6468 -0.6477 -0.6375 -0.6168 -0.5887 -0.5575 -0.5277 -0.5016
 -0.4802 -0.4636 -0.4522 -0.4461 -0.4447 -0.4510 -0.4518 -0.4503 -0.4623 -0.4878
 -0.5253 -0.5729 -0.6267 -0.6825 -0.7383 -0.7935 -0.8487 -0.9039 -0.9595 -1.0160
 -1.0741
 -0.5199 -0.5349 -0.5510 -0.5625 -0.5664 -0.5614 -0.5481 -0.5284 -0.5056 -0.4828
 -0.4622 -0.4450 -0.4314 -0.4216 -0.4155 -0.4157 -0.4280 -0.4403 -0.4548 -0.4800
 -0.5165 -0.5634 -0.6181 -0.6764 -0.7352 -0.7931 -0.8504 -0.9070 -0.9633 -1.0198
 -1.0766
 -0.4272 -0.4366 -0.4533 -0.4704 -0.4836 -0.4909 -0.4912 -0.4848 -0.4731 -0.4580
 -0.4420 -0.4271 -0.4145 -0.4044 -0.3970 -0.3910 -0.4016 -0.4211 -0.4435
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.5411 -1.3929 -1.2399 -1.1097 -0.9979 -0.9013 -0.8324 -0.7783 -0.7334 -0.6881
 -0.6470 -0.6091 -0.5740 -0.5415 -0.5113 -0.4459 -0.3998 -0.3787 -0.3805
 -1.4232 -1.3904 -1.2580 -1.1197 -1.0042 -0.9064 -0.8332 -0.7777 -0.7305 -0.6870
 -0.6479 -0.6122 -0.5792 -0.5488 -0.5203 -0.4597 -0.4184 -0.4001 -0.4056 -0.4309
 -1.2323 -1.2389 -1.2377 -1.1327 -1.0138 -0.9141 -0.8347 -0.7754 -0.7275 -0.6848
 -0.6475 -0.6136 -0.5827 -0.5541 -0.5274 -0.4707 -0.4327 -0.4172 -0.4237 -0.4486
 -0.4852
 -1.1689 -1.0881 -1.0622 -1.0808 -1.0196 -0.9233 -0.8391 -0.7733 -0.7235 -0.6816
 -0.6454 -0.6132 -0.5839 -0.5571 -0.5321 -0.4789 -0.4435 -0.4300 -0.4374 -0.4619
 -0.4983 -0.5405
 -1.1236 -1.0422 -0.9627 -0.9157 -0.9179 -0.9092 -0.8443 -0.7748 -0.7196 -0.6774
 -0.6416 -0.6107 -0.5830 -0.5577 -0.5343 -0.4846 -0.4515 -0.4394 -0.4475 -0.4718
 -0.5080 -0.5507 -0.5961 -0.6432
 -1.0659 -1.0058 -0.9302 -0.8565 -0.8027 -0.7794 -0.7822 -0.7653 -0.7182 -0.6723
 -0.6361 -0.6061 -0.5798 -0.5560 -0.5341 -0.4879 -0.4571 -0.4461 -0.4547 -0.4789
 -0.5149 -0.5581 -0.6044 -0.6524 -0.7020 -0.7536 -0.8079 -0.8653 -0.9248 -0.9828
 -0.9916 -0.9550 -0.8995 -0.8325 -0.7672 -0.7149 -0.6806 -0.6669 -0.6673 -0.6565
 -0.6278 -0.5990 -0.5741 -0.5518 -0.5315 -0.4887 -0.4602 -0.4503 -0.4591 -0.4832
 -0.5189 -0.5627 -0.6103 -0.6596 -0.7102 -0.7623 -0.8160 -0.8719 -0.9306 -0.9916
 -1.0520
 -0.9028 -0.8862 -0.8530 -0.8046 -0.7477 -0.6915 -0.6443 -0.6091 -0.5868 -0.5778
 -0.5776 -0.5734 -0.5608 -0.5437 -0.5260 -0.4870 -0.4608 -0.4521 -0.4609 -0.4847
 -0.5202 -0.5644 -0.6134 -0.6643 -0.7162 -0.7691 -0.8235 -0.8790 -0.9362 -0.9960
 -1.0587
 -0.8059 -0.8033 -0.7875 -0.7594 -0.7193 -0.6725 -0.6258 -0.5849 -0.5528 -0.5294
 -0.5148 -0.5091 -0.5092 -0.5096 -0.5065 -0.4817 -0.4586 -0.4512 -0.4603 -0.4838
 -0.5191 -0.5637 -0.6142 -0.6673 -0.7211 -0.7753 -0.8305 -0.8864 -0.9434 -1.0020
 -1.0630
 -0.7078 -0.7097 -0.7079 -0.6968 -0.6748 -0.6435 -0.6066 -0.5688 -0.5349 -0.5070
 -0.4855 -0.4702 -0.4613 -0.4583 -0.4594 -0.4631 -0.4534 -0.4476 -0.4569 -0.4798
 -0.5144 -0.5587 -0.6103 -0.6655 -0.7217 -0.7777 -0.8340 -0.8905 -0.9475 -1.0055
 -1.0649
 -0.6147 -0.6156 -0.6195 -0.6199 -0.6130 -0.5976 -0.5748 -0.5471 -0.5180 -0.4908
 -0.4677 -0.4495 -0.4359 -0.4269 -0.4224 -0.4261 -0.4358 -0.4407 -0.4510 -0.4734
 -0.5071 -0.5508 -0.6026 -0.6595 -0.7181 -0.7766 -0.8348 -0.8925 -0.9501 -1.0080
 -1.0661
 -0.5315 -0.5249 -0.5289 -0.5347 -0.5379 -0.5355 -0.5267 -0.5118 -0.4928 -0.4717
 -0.4512 -0.4333 -0.4188 -0.4079 -0.4005 -0.3961 -0.4076 -0.4245 -0.4420
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  z   
 -1.5020 -1.3385 -1.1906 -1.0699 -0.9670 -0.8782 -0.8127 -0.7570 -0.7124 -0.6711
 -0.6324 -0.5969 -0.5645 -0.5348 -0.5074 -0.4480 -0.4043 -0.3800 -0.3777
 -1.3977 -1.3710 -1.2177 -1.0814 -0.9708 -0.8803 -0.8119 -0.7568 -0.7109 -0.6697
 -0.6328 -0.5993 -0.5689 -0.5410 -0.5151 -0.4596 -0.4198 -0.3994 -0.4006 -0.4215
 -1.2850 -1.3190 -1.2366 -1.1020 -0.9819 -0.8844 -0.8115 -0.7544 -0.7081 -0.6673
 -0.6319 -0.6003 -0.5715 -0.5453 -0.5210 -0.4687 -0.4316 -0.4141 -0.4173 -0.4385
 -0.4729
 -1.1831 -1.1246 -1.1483 -1.1077 -0.9983 -0.8956 -0.8138 -0.7524 -0.7045 -0.6640
 -0.6296 -0.5995 -0.5723 -0.5476 -0.5248 -0.4758 -0.4409 -0.4252 -0.4297 -0.4511
 -0.4852 -0.5269
 -1.1454 -1.0544 -0.9851 -0.9782 -0.9801 -0.9065 -0.8217 -0.7525 -0.7010 -0.6603
 -0.6259 -0.5969 -0.5711 -0.5479 -0.5266 -0.4808 -0.4480 -0.4336 -0.4390 -0.4605
 -0.4944 -0.5362 -0.5818 -0.6292
 -1.1023 -1.0255 -0.9404 -0.8696 -0.8356 -0.8390 -0.8182 -0.7573 -0.6996 -0.6558
 -0.6211 -0.5925 -0.5679 -0.5460 -0.5261 -0.4837 -0.4531 -0.4398 -0.4456 -0.4673
 -0.5008 -0.5427 -0.5890 -0.6376 -0.6879 -0.7404 -0.7959 -0.8546 -0.9151 -0.9737
 -1.0413 -0.9883 -0.9179 -0.8417 -0.7750 -0.7304 -0.7124 -0.7114 -0.6927 -0.6524
 -0.6155 -0.5864 -0.5627 -0.5420 -0.5235 -0.4844 -0.4563 -0.4440 -0.4500 -0.4715
 -0.5048 -0.5466 -0.5937 -0.6434 -0.6947 -0.7478 -0.8027 -0.8600 -0.9201 -0.9821
 -1.0427
 -0.9660 -0.9330 -0.8841 -0.8225 -0.7566 -0.6970 -0.6518 -0.6232 -0.6111 -0.6088
 -0.5992 -0.5774 -0.5551 -0.5358 -0.5185 -0.4827 -0.4572 -0.4462 -0.4522 -0.4734
 -0.5063 -0.5482 -0.5960 -0.6470 -0.6996 -0.7534 -0.8089 -0.8659 -0.9247 -0.9858
 -1.0493
 -0.8798 -0.8606 -0.8311 -0.7889 -0.7370 -0.6817 -0.6306 -0.5893 -0.5594 -0.5405
 -0.5321 -0.5306 -0.5277 -0.5202 -0.5089 -0.4781 -0.4554 -0.4458 -0.4523 -0.4732
 -0.5059 -0.5479 -0.5966 -0.6491 -0.7033 -0.7583 -0.8146 -0.8718 -0.9302 -0.9905
 -1.0529
 -0.7922 -0.7785 -0.7624 -0.7379 -0.7035 -0.6617 -0.6168 -0.5742 -0.5383 -0.5106
 -0.4909 -0.4787 -0.4734 -0.4732 -0.4744 -0.4685 -0.4513 -0.4433 -0.4499 -0.4702
 -0.5023 -0.5440 -0.5931 -0.6470 -0.7030 -0.7596 -0.8168 -0.8746 -0.9331 -0.9936
 -1.0538
 -0.7097 -0.6936 -0.6834 -0.6711 -0.6522 -0.6258 -0.5937 -0.5586 -0.5245 -0.4946
 -0.4706 -0.4526 -0.4402 -0.4331 -0.4309 -0.4371 -0.4409 -0.4381 -0.4453 -0.4652
 -0.4965 -0.5375 -0.5865 -0.6413 -0.6990 -0.7577 -0.8165 -0.8754 -0.9344 -0.9939
 -1.0534
 -0.6380 -0.6130 -0.6016 -0.5945 -0.5862 -0.5733 -0.5548 -0.5316 -0.5057 -0.4797
 -0.4559 -0.4363 -0.4212 -0.4104 -0.4037 -0.4025 -0.4142 -0.4268 -0.4382
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.4425 -1.2819 -1.1452 -1.0346 -0.9348 -0.8513 -0.7913 -0.7396 -0.6936 -0.6535
 -0.6169 -0.5831 -0.5526 -0.5250 -0.4999 -0.4461 -0.4083 -0.3855 -0.3755
 -1.4360 -1.3289 -1.1738 -1.0446 -0.9406 -0.8535 -0.7907 -0.7375 -0.6915 -0.6518
 -0.6166 -0.5848 -0.5562 -0.5302 -0.5064 -0.4558 -0.4186 -0.3978 -0.3958 -0.4120
 -1.3682 -1.3430 -1.2075 -1.0660 -0.9504 -0.8579 -0.7880 -0.7340 -0.6889 -0.6490
 -0.6152 -0.5851 -0.5581 -0.5337 -0.5114 -0.4636 -0.4285 -0.4101 -0.4104 -0.4281
 -0.4597
 -1.2525 -1.1987 -1.2007 -1.0904 -0.9679 -0.8675 -0.7895 -0.7312 -0.6851 -0.6456
 -0.6126 -0.5840 -0.5585 -0.5356 -0.5146 -0.4697 -0.4365 -0.4195 -0.4213 -0.4398
 -0.4713 -0.5118
 -1.1569 -1.0661 -1.0340 -1.0533 -0.9830 -0.8817 -0.7962 -0.7306 -0.6814 -0.6422
 -0.6089 -0.5813 -0.5571 -0.5356 -0.5160 -0.4743 -0.4429 -0.4269 -0.4295 -0.4484
 -0.4798 -0.5202 -0.5658 -0.6135
 -1.1261 -1.0355 -0.9479 -0.8952 -0.8978 -0.8805 -0.8066 -0.7349 -0.6792 -0.6379
 -0.6044 -0.5771 -0.5539 -0.5336 -0.5154 -0.4770 -0.4479 -0.4328 -0.4356 -0.4546
 -0.4859 -0.5260 -0.5720 -0.6211 -0.6721 -0.7253 -0.7818 -0.8421 -0.9034 -0.9629
 -1.0816 -1.0101 -0.9269 -0.8462 -0.7869 -0.7627 -0.7624 -0.7352 -0.6817 -0.6344
 -0.5995 -0.5715 -0.5490 -0.5297 -0.5128 -0.4776 -0.4511 -0.4370 -0.4400 -0.4587
 -0.4897 -0.5296 -0.5759 -0.6258 -0.6777 -0.7315 -0.7877 -0.8465 -0.9078 -0.9707
 -1.0320
 -1.0190 -0.9693 -0.9044 -0.8312 -0.7597 -0.7021 -0.6654 -0.6502 -0.6456 -0.6275
 -0.5943 -0.5653 -0.5423 -0.5240 -0.5080 -0.4759 -0.4521 -0.4395 -0.4426 -0.4609
 -0.4915 -0.5312 -0.5777 -0.6284 -0.6813 -0.7359 -0.7922 -0.8503 -0.9107 -0.9736
 -1.0380
 -0.9441 -0.9104 -0.8648 -0.8086 -0.7462 -0.6849 -0.6329 -0.5945 -0.5705 -0.5593
 -0.5550 -0.5469 -0.5313 -0.5150 -0.5005 -0.4715 -0.4505 -0.4397 -0.4433 -0.4614
 -0.4918 -0.5315 -0.5782 -0.6297 -0.6838 -0.7394 -0.7965 -0.8551 -0.9151 -0.9769
 -1.0409
 -0.8646 -0.8407 -0.8088 -0.7698 -0.7230 -0.6718 -0.6209 -0.5758 -0.5404 -0.5150
 -0.4989 -0.4911 -0.4887 -0.4868 -0.4830 -0.4648 -0.4469 -0.4379 -0.4419 -0.4595
 -0.4892 -0.5286 -0.5754 -0.6275 -0.6827 -0.7395 -0.7974 -0.8563 -0.9163 -0.9776
 -1.0402
 -0.7903 -0.7666 -0.7413 -0.7146 -0.6830 -0.6458 -0.6051 -0.5641 -0.5267 -0.4958
 -0.4723 -0.4560 -0.4459 -0.4414 -0.4409 -0.4450 -0.4401 -0.4338 -0.4384 -0.4556
 -0.4846 -0.5234 -0.5699 -0.6223 -0.6785 -0.7367 -0.7959 -0.8556 -0.9160 -0.9771
 -1.0385
 -0.7211 -0.6881 -0.6680 -0.6482 -0.6276 -0.6034 -0.5753 -0.5443 -0.5128 -0.4831
 -0.4575 -0.4374 -0.4227 -0.4129 -0.3742 -0.4121 -0.4301 -0.4274 -0.4328
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  z   
 -1.3767 -1.2240 -1.0995 -1.0004 -0.9035 -0.8264 -0.7671 -0.7186 -0.6738 -0.6356
 -0.6002 -0.5679 -0.5387 -0.5127 -0.4894 -0.4405 -0.4058 -0.3840 -0.3732
 -1.4385 -1.2745 -1.1271 -1.0068 -0.9103 -0.8282 -0.7660 -0.7166 -0.6712 -0.6333
 -0.5993 -0.5688 -0.5415 -0.5171 -0.4949 -0.4487 -0.4148 -0.3947 -0.3905 -0.4027
 -1.3341 -1.3212 -1.1609 -1.0282 -0.9199 -0.8321 -0.7646 -0.7131 -0.6691 -0.6302
 -0.5975 -0.5686 -0.5429 -0.5199 -0.4991 -0.4555 -0.4232 -0.4048 -0.4030 -0.4174
 -0.4458
