 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F547M
 -4.0843 -3.5583 -3.3470 -3.4369 -3.8284 -4.2939 -4.5757 -4.4082 -4.2448 -4.0777
 -3.9037 -3.7578 -3.5744 -3.3935 -3.2263 -2.8613 -2.5539 -2.3304 -2.1637
 -5.1613 -4.8394 -4.6039 -4.4462 -4.3408 -4.2398 -4.1278 -4.0104 -3.8916 -3.7703
 -3.6355 -3.4829 -3.3210 -3.1644 -3.0194 -2.7069 -2.4627 -2.2822 -2.1540 -2.0601
 -4.9352 -4.6342 -4.3944 -4.2030 -4.0539 -3.9452 -3.8657 -3.7794 -3.6714 -3.5497
 -3.4290 -3.3040 -3.1666 -3.0283 -2.9002 -2.6307 -2.4220 -2.2665 -2.1538 -2.0695
 -2.0035
 -4.7462 -4.4783 -4.2562 -4.0683 -3.9083 -3.7736 -3.6617 -3.5707 -3.4893 -3.3943
 -3.2817 -3.1687 -3.0524 -2.9316 -2.8163 -2.5750 -2.3926 -2.2573 -2.1578 -2.0816
 -2.0206 -1.9699
 -4.5602 -4.3291 -4.1330 -3.9611 -3.8080 -3.6715 -3.5503 -3.4432 -3.3477 -3.2599
 -3.1699 -3.0712 -2.9698 -2.8631 -2.7589 -2.5370 -2.3713 -2.2508 -2.1628 -2.0944
 -2.0385 -1.9912 -1.9500 -1.9120
 -4.3746 -4.1764 -4.0075 -3.8570 -3.7188 -3.5911 -3.4728 -3.3640 -3.2640 -3.1708
 -3.0816 -2.9934 -2.9058 -2.8139 -2.7203 -2.5123 -2.3561 -2.2443 -2.1654 -2.1049
 -2.0549 -2.0120 -1.9740 -1.9399 -1.9079 -1.8797 -1.8574 -1.8428 -1.8370 -1.8408
 -4.2027 -4.0253 -3.8784 -3.7482 -3.6278 -3.5138 -3.4051 -3.3016 -3.2038 -3.1117
 -3.0237 -2.9383 -2.8552 -2.7731 -2.6902 -2.4979 -2.3462 -2.2377 -2.1637 -2.1104
 -2.0673 -2.0299 -1.9965 -1.9660 -1.9375 -1.9092 -1.8840 -1.8652 -1.8555 -1.8563
 -1.8661
 -4.0481 -3.8861 -3.7522 -3.6361 -3.5312 -3.4320 -3.3355 -3.2417 -3.1509 -3.0631
 -2.9789 -2.8977 -2.8186 -2.7412 -2.6647 -2.4872 -2.3412 -2.2326 -2.1590 -2.1096
 -2.0730 -2.0423 -2.0148 -1.9892 -1.9649 -1.9415 -1.9175 -1.8961 -1.8810 -1.8754
 -1.8811
 -3.9168 -3.7648 -3.6351 -3.5256 -3.4302 -3.3423 -3.2582 -3.1756 -3.0943 -3.0142
 -2.9358 -2.8595 -2.7855 -2.7131 -2.6416 -2.4747 -2.3354 -2.2285 -2.1531 -2.1038
 -2.0710 -2.0468 -2.0262 -2.0070 -1.9882 -1.9694 -1.9509 -1.9347 -1.9210 -1.9096
 -1.9003
 -3.8089 -3.6614 -3.5369 -3.4267 -3.3331 -3.2513 -3.1760 -3.1038 -3.0328 -2.9622
 -2.8919 -2.8223 -2.7539 -2.6870 -2.6212 -2.4643 -2.3305 -2.2255 -2.1490 -2.0975
 -2.0648 -2.0442 -2.0296 -2.0174 -2.0054 -1.9927 -1.9795 -1.9658 -1.9574 -1.9446
 -1.9288
 -3.7243 -3.5759 -3.4576 -3.3451 -3.2465 -3.1634 -3.0913 -3.0257 -2.9633 -2.9022
