 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  R   
 -1.3666 -1.3136 -1.2727 -1.2428 -1.2109 -1.1801 -1.1496 -1.1170 -1.0826 -1.0480
 -1.0157 -0.9874 -0.9624 -0.9392 -0.9170 -0.8600 -0.8092 -0.7733 -0.7550 -0.7528
 -0.7623 -0.7782 -0.7960 -0.8135 -0.8297 -0.8446 -0.8587 -0.8721 -0.8857 -0.9005
 -0.9165
 -1.2242 -1.1968 -1.1703 -1.1445 -1.1241 -1.1063 -1.0873 -1.0520 -1.0275 -1.0011
 -0.9742 -0.9488 -0.9263 -0.9066 -0.8883 -0.8430 -0.7970 -0.7631 -0.7446 -0.7408
 -0.7491 -0.7660 -0.7878 -0.8109 -0.8333 -0.8538 -0.8728 -0.8902 -0.9066 -0.9228
 -0.9399
 -1.0770 -1.0838 -1.0735 -1.0478 -1.0398 -1.0375 -1.0103 -0.9962 -0.9797 -0.9476
 -0.9281 -0.9081 -0.8888 -0.8718 -0.8568 -0.8255 -0.7846 -0.7529 -0.7348
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  R   
 -2.9504 -2.9204 -2.9192 -2.7622 -2.4473 -2.1617 -2.0461 -2.0313 -1.9877 -1.8749
 -1.7348 -1.5854 -1.4543 -1.3504 -1.2489 -1.0291
 -2.7413 -2.5977 -2.4956 -2.3472 -2.1514 -1.9800 -1.8835 -1.8322 -1.7744 -1.6915
 -1.5954 -1.4892 -1.3830 -1.2860 -1.1941 -1.0007 -0.8611 -0.7698 -0.7056
 -2.5826 -2.3633 -2.1914 -2.0428 -1.9171 -1.8158 -1.7351 -1.6677 -1.6059 -1.5441
 -1.4782 -1.4039 -1.3200 -1.2329 -1.1504 -0.9792 -0.8575 -0.7786 -0.7276 -0.6985
 -0.6883
 -2.4743 -2.2172 -2.0066 -1.8490 -1.7444 -1.6691 -1.6009 -1.5378 -1.4822 -1.4327
 -1.3832 -1.3295 -1.2653 -1.1911 -1.1178 -0.9646 -0.8565 -0.7873 -0.7454 -0.7203
 -0.7061 -0.6999 -0.6999
 -2.4164 -2.1594 -1.9412 -1.7658 -1.6333 -1.5399 -1.4809 -1.4425 -1.4033 -1.3573
 -1.3104 -1.2660 -1.2189 -1.1606 -1.0963 -0.9569 -0.8581 -0.7959 -0.7590 -0.7367
 -0.7237 -0.7172 -0.7159 -0.7184 -0.7262
 -2.3654 -2.1232 -1.9136 -1.7392 -1.5993 -1.4916 -1.4131 -1.3578 -1.3200 -1.2904
 -1.2555 -1.2145 -1.1749 -1.1310 -1.0781 -0.9517 -0.8595 -0.8021 -0.7701 -0.7514
 -0.7402 -0.7345 -0.7331 -0.7354 -0.7412 -0.7508
 -2.2969 -2.0785 -1.8871 -1.7240 -1.5875 -1.4757 -1.3871 -1.3198 -1.2690 -1.2293
 -1.1961 -1.1635 -1.1290 -1.0950 -1.0543 -0.9449 -0.8585 -0.8041 -0.7764 -0.7624
 -0.7546 -0.7510 -0.7506 -0.7532 -0.7582 -0.7660 -0.7771 -0.7951 -0.8219 -0.8525
 -2.2042 -2.0125 -1.8441 -1.6988 -1.5738 -1.4665 -1.3754 -1.3004 -1.2412 -1.1941
 -1.1545 -1.1187 -1.0845 -1.0540 -1.0220 -0.9320 -0.8537 -0.8014 -0.7762 -0.7673
 -0.7647 -0.7647 -0.7670 -0.7710 -0.7767 -0.7840 -0.7939 -0.8064 -0.8262 -0.8558
 -0.8899
 -2.0933 -1.9269 -1.7811 -1.6553 -1.5461 -1.4495 -1.3632 -1.2870 -1.2220 -1.1691
 -1.1254 -1.0873 -1.0520 -1.0189 -0.9896 -0.9119 -0.8439 -0.7946 -0.7702 -0.7648
 -0.7679 -0.7735 -0.7799 -0.7870 -0.7949 -0.8034 -0.8131 -0.8247 -0.8396 -0.8606
 -0.8928
 -1.9686 -1.8265 -1.7012 -1.5932 -1.4998 -1.4163 -1.3397 -1.2687 -1.2039 -1.1474
 -1.0999 -1.0600 -1.0247 -0.9916 -0.9621 -0.8900 -0.8293 -0.7846 -0.7603 -0.7561
 -0.7635 -0.7752 -0.7873 -0.7992 -0.8108 -0.8220 -0.8334 -0.8454 -0.8589 -0.8756
 -0.8986
 -1.8407 -1.7218 -1.6143 -1.5209 -1.4408 -1.3698 -1.3042 -1.2416 -1.1820 -1.1264
 -1.0768 -1.0346 -0.9988 -0.9671 -0.9383 -0.8713 -0.8144 -0.7734 -0.7496 -0.7442
 -0.7529 -0.7687 -0.7868 -0.8047 -0.8214 -0.8370 -0.8517 -0.8660 -0.8803 -0.8959
 -0.9125
 -1.7122 -1.6147 -1.5240 -1.4432 -1.3731 -1.3120 -1.2562 -1.2030 -1.1510 -1.1004
 -1.0525 -1.0093 -0.9722 -0.9408 -0.9136 -0.8535 -0.8002 -0.7616 -0.7390 -0.7324
 -0.7398 -0.7568 -0.7788 -0.8023 -0.8250 -0.8461 -0.8657 -0.8838 -0.9010 -0.9179
 -0.9356
 -1.5832 -1.5052 -1.4335 -1.3642 -1.3027 -1.2487 -1.2001 -1.1547 -1.1105 -1.0669
 -1.0240 -0.9830 -0.9456 -0.9135 -0.8880 -0.8366 -0.7867 -0.7492 -0.7285
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  R   
 -3.3741 -3.2006 -3.0512 -2.9378 -2.7939 -2.6288 -2.4353 -2.2315 -2.0307 -1.8537
 -1.6976 -1.5593 -1.4367 -1.3278 -1.2028 -1.0037
 -3.1859 -3.0104 -2.8330 -2.6562 -2.4861 -2.3206 -2.1558 -1.9909 -1.8351 -1.6982
 -1.5763 -1.4641 -1.3585 -1.2612 -1.1641 -0.9836 -0.8515 -0.7624 -0.7073
 -3.0181 -2.8192 -2.6215 -2.4297 -2.2509 -2.0892 -1.9437 -1.8067 -1.6828 -1.5748
 -1.4788 -1.3886 -1.2996 -1.2135 -1.1339 -0.9694 -0.8504 -0.7706 -0.7218 -0.6935
 -0.6780
 -2.8707 -2.6270 -2.4167 -2.2583 -2.0882 -1.9346 -1.7990 -1.6789 -1.5738 -1.4835
 -1.4051 -1.3328 -1.2600 -1.1847 -1.1122 -0.9611 -0.8521 -0.7793 -0.7353 -0.7098
 -0.6953 -0.6896 -0.6908
 -2.7704 -2.4907 -2.2612 -2.0757 -1.9243 -1.7977 -1.6880 -1.5886 -1.4959 -1.4142
 -1.3448 -1.2845 -1.2268 -1.1641 -1.0990 -0.9587 -0.8566 -0.7885 -0.7478 -0.7249
 -0.7120 -0.7060 -0.7052 -0.7085 -0.7173
 -2.7321 -2.4466 -2.1880 -1.9765 -1.8090 -1.6766 -1.5718 -1.4885 -1.4212 -1.3624
 -1.3005 -1.2435 -1.1929 -1.1433 -1.0876 -0.9576 -0.8609 -0.7961 -0.7581 -0.7380
 -0.7273 -0.7222 -0.7215 -0.7247 -0.7315 -0.7420
 -2.7100 -2.4245 -2.1624 -1.9361 -1.7488 -1.5986 -1.4816 -1.3933 -1.3287 -1.2836
 -1.2463 -1.2048 -1.1611 -1.1179 -1.0724 -0.9546 -0.8628 -0.8005 -0.7648 -0.7479
 -0.7403 -0.7375 -0.7381 -0.7415 -0.7476 -0.7565 -0.7688 -0.7880 -0.8153 -0.8458
 -2.6742 -2.4037 -2.1499 -1.9274 -1.7400 -1.5858 -1.4615 -1.3634 -1.2879 -1.2298
 -1.1849 -1.1494 -1.1164 -1.0833 -1.0481 -0.9474 -0.8609 -0.8009 -0.7667 -0.7527
 -0.7494 -0.7503 -0.7534 -0.7584 -0.7652 -0.7737 -0.7848 -0.7987 -0.8194 -0.8492
 -0.8835
 -2.6138 -2.3641 -2.1278 -1.9175 -1.7370 -1.5860 -1.4604 -1.3569 -1.2733 -1.2069
 -1.1535 -1.1097 -1.0726 -1.0406 -1.0120 -0.9314 -0.8545 -0.7971 -0.7637 -0.7515
 -0.7525 -0.7583 -0.7656 -0.7737 -0.7825 -0.7921 -0.8031 -0.8160 -0.8320 -0.8540
 -0.8865
 -2.5242 -2.2971 -2.0828 -1.8896 -1.7226 -1.5804 -1.4598 -1.3568 -1.2694 -1.1964
 -1.1364 -1.0870 -1.0449 -1.0082 -0.9772 -0.9061 -0.8407 -0.7888 -0.7564 -0.7448
 -0.7488 -0.7598 -0.7725 -0.7852 -0.7977 -0.8100 -0.8226 -0.8358 -0.8506 -0.8684
 -0.8923
 -2.4137 -2.2155 -2.0246 -1.8497 -1.6968 -1.5657 -1.4529 -1.3549 -1.2687 -1.1933
 -1.1283 -1.0735 -1.0275 -0.9879 -0.9535 -0.8826 -0.8232 -0.7773 -0.7470 -0.7348
 -0.7393 -0.7537 -0.7719 -0.7904 -0.8079 -0.8243 -0.8402 -0.8557 -0.8713 -0.8881
 -0.9059
 -2.2918 -2.1192 -1.9524 -1.7971 -1.6589 -1.5389 -1.4350 -1.3438 -1.2621 -1.1885
 -1.1223 -1.0641 -1.0141 -0.9716 -0.9354 -0.8631 -0.8057 -0.7634 -0.7359 -0.7236
 -0.7271 -0.7424 -0.7641 -0.7879 -0.8113 -0.8332 -0.8537 -0.8730 -0.8913 -0.9094
 -0.9283
 -2.1604 -2.0120 -1.8707 -1.7368 -1.6133 -1.5034 -1.4081 -1.3236 -1.2474 -1.1778
 -1.1136 -1.0549 -1.0025 -0.9571 -0.9229 -0.8476 -0.7882 -0.7471 -0.7231
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  R   
 -3.8703 -3.7467 -3.6243 -3.4911 -3.3630 -3.1795 -2.9076 -2.5488 -2.2052 -1.9218
 -1.7003 -1.5301 -1.3953 -1.2845 -1.1892 -0.9970
 -3.6395 -3.4894 -3.3417 -3.1883 -3.0309 -2.8443 -2.6002 -2.3000 -2.0208 -1.7875
 -1.6009 -1.4530 -1.3334 -1.2336 -1.1472 -0.9729 -0.8436 -0.7528 -0.6957
 -3.4577 -3.2879 -3.1202 -2.9493 -2.7718 -2.5832 -2.3646 -2.1129 -1.8818 -1.6859
 -1.5259 -1.3960 -1.2890 -1.1982 -1.1189 -0.9587 -0.8418 -0.7604 -0.7088 -0.6790
 -0.6630
 -3.3249 -3.1422 -2.9598 -2.7741 -2.5856 -2.3963 -2.2008 -1.9875 -1.7882 -1.6170
 -1.4753 -1.3591 -1.2621 -1.1783 -1.1043 -0.9544 -0.8454 -0.7697 -0.7216 -0.6940
 -0.6797 -0.6736 -0.6745
 -3.1900 -2.9798 -2.8037 -2.6275 -2.4440 -2.2575 -2.0749 -1.8917 -1.7172 -1.5640
 -1.4355 -1.3298 -1.2417 -1.1652 -1.0961 -0.9545 -0.8510 -0.7791 -0.7334 -0.7076
 -0.6946 -0.6891 -0.6892 -0.6937 -0.7039
 -3.0873 -2.8418 -2.6236 -2.4293 -2.2554 -2.0993 -1.9542 -1.8041 -1.6554 -1.5191
 -1.4012 -1.3028 -1.2216 -1.1525 -1.0892 -0.9551 -0.8561 -0.7872 -0.7435 -0.7193
 -0.7080 -0.7038 -0.7041 -0.7085 -0.7165 -0.7291
 -3.0548 -2.7811 -2.5234 -2.2918 -2.0910 -1.9194 -1.7758 -1.6574 -1.5552 -1.4598
 -1.3658 -1.2778 -1.2010 -1.1364 -1.0797 -0.9540 -0.8592 -0.7928 -0.7508 -0.7284
 -0.7194 -0.7173 -0.7191 -0.7238 -0.7313 -0.7419 -0.7560 -0.7768 -0.8051 -0.8354
 -3.0532 -2.7684 -2.4914 -2.2384 -2.0179 -1.8314 -1.6758 -1.5466 -1.4400 -1.3551
 -1.2891 -1.2314 -1.1740 -1.1176 -1.0654 -0.9499 -0.8592 -0.7951 -0.7547 -0.7339
 -0.7273 -0.7284 -0.7328 -0.7392 -0.7474 -0.7576 -0.7704 -0.7867 -0.8085 -0.8389
 -0.8727
 -3.0521 -2.7719 -2.4911 -2.2276 -1.9952 -1.7981 -1.6340 -1.4984 -1.3872 -1.2962
 -1.2227 -1.1650 -1.1198 -1.0796 -1.0403 -0.9413 -0.8555 -0.7938 -0.7546 -0.7350
 -0.7272 -0.7352 -0.7434 -0.7529 -0.7633 -0.7745 -0.7874 -0.8014 -0.8190 -0.8433
 -0.8762
 -3.0247 -2.7609 -2.4874 -2.2270 -1.9920 -1.7903 -1.6216 -1.4815 -1.3657 -1.2706
 -1.1925 -1.1286 -1.0764 -1.0341 -0.9993 -0.9216 -0.8467 -0.7881 -0.7503 -0.7314
 -0.7286 -0.7366 -0.7494 -0.7633 -0.7772 -0.7911 -0.8055 -0.8207 -0.8373 -0.8569
 -0.8819
 -2.9702 -2.7244 -2.4712 -2.2221 -1.9938 -1.7942 -1.6254 -1.4836 -1.3653 -1.2662
 -1.1833 -1.1144 -1.0570 -1.0090 -0.9690 -0.8944 -0.8311 -0.7792 -0.7430 -0.7243
 -0.7216 -0.7317 -0.7486 -0.7677 -0.7864 -0.8044 -0.8220 -0.8392 -0.8567 -0.8753
 -0.8948
 -2.8951 -2.6664 -2.4335 -2.2012 -1.9857 -1.7940 -1.6290 -1.4895 -1.3715 -1.2711
 -1.1851 -1.1117 -1.0493 -0.9968 -0.9524 -0.8704 -0.8110 -0.7650 -0.7327 -0.7146
 -0.7115 -0.7219 -0.7415 -0.7652 -0.7894 -0.8125 -0.8345 -0.8554 -0.8754 -0.8954
 -0.9160
 -2.8048 -2.5919 -2.3783 -2.1665 -1.9666 -1.7860 -1.6281 -1.4926 -1.3768 -1.2773
 -1.1908 -1.1151 -1.0490 -0.9920 -0.9495 -0.8496 -0.7864 -0.7455 -0.7194
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  R   
 -4.4695 -4.3381 -4.2060 -4.0651 -3.9699 -3.7943 -3.4641 -2.9943 -2.5510 -2.0623
 -1.7516 -1.5332 -1.3765 -1.2566 -1.1593 -0.9740
 -4.1683 -4.0234 -3.8850 -3.7459 -3.6188 -3.4467 -3.1647 -2.7555 -2.3289 -1.9599
 -1.6777 -1.4736 -1.3267 -1.2158 -1.1265 -0.9557 -0.8306 -0.7403 -0.6792
 -3.9334 -3.7739 -3.6254 -3.4816 -3.3353 -3.1677 -2.9259 -2.5741 -2.2117 -1.8893
 -1.6307 -1.4369 -1.2954 -1.1895 -1.1053 -0.9453 -0.8297 -0.7473 -0.6923 -0.6593
 -0.6426
 -3.7648 -3.5896 -3.4272 -3.2722 -3.1193 -2.9573 -2.7477 -2.4501 -2.1373 -1.8505
 -1.6106 -1.4231 -1.2826 -1.1777 -1.0957 -0.9428 -0.8335 -0.7561 -0.7046 -0.6733
 -0.6573 -0.6509 -0.6525
 -3.6354 -3.4507 -3.2773 -3.1104 -2.9463 -2.7807 -2.5976 -2.3496 -2.0787 -1.8227
 -1.6005 -1.4196 -1.2794 -1.1735 -1.0919 -0.9436 -0.8388 -0.7648 -0.7158 -0.6858
 -0.6705 -0.6650 -0.6659 -0.6715 -0.6833
 -3.4665 -3.2884 -3.1275 -2.9694 -2.8053 -2.6363 -2.4598 -2.2559 -2.0232 -1.7955
 -1.5911 -1.4186 -1.2800 -1.1729 -1.0905 -0.9448 -0.8437 -0.7723 -0.7252 -0.6966
 -0.6822 -0.6776 -0.6788 -0.6846 -0.6940 -0.7087
 -3.3447 -3.1206 -2.9269 -2.7605 -2.6126 -2.4707 -2.3187 -2.1480 -1.9566 -1.7602
 -1.5764 -1.4152 -1.2806 -1.1732 -1.0897 -0.9451 -0.8470 -0.7778 -0.7323 -0.7051
 -0.6919 -0.6887 -0.6913 -0.6976 -0.7071 -0.7199 -0.7368 -0.7597 -0.7897 -0.8203
 -3.3038 -3.0470 -2.8115 -2.6029 -2.4216 -2.2605 -2.1110 -1.9668 -1.8206 -1.6757
 -1.5335 -1.3983 -1.2761 -1.1725 -1.0880 -0.9437 -0.8478 -0.7808 -0.7366 -0.7107
 -0.6990 -0.6976 -0.7024 -0.7105 -0.7208 -0.7333 -0.7485 -0.7675 -0.7919 -0.8236
 -0.8570
 -3.3112 -3.0384 -2.7767 -2.5347 -2.3189 -2.1309 -1.9650 -1.8139 -1.6713 -1.5385
 -1.4232 -1.3259 -1.2394 -1.1581 -1.0826 -0.9400 -0.8461 -0.7809 -0.7379 -0.7130
 -0.7026 -0.7032 -0.7109 -0.7219 -0.7344 -0.7480 -0.7634 -0.7808 -0.8020 -0.8271
 -0.8596
 -3.3325 -3.0578 -2.7857 -2.5234 -2.2820 -2.0690 -1.8849 -1.7248 -1.5828 -1.4550
 -1.3412 -1.2444 -1.1665 -1.1045 -1.0506 -0.9316 -0.8403 -0.7771 -0.7354 -0.7115
 -0.7024 -0.7049 -0.7155 -0.7303 -0.7462 -0.7625 -0.7794 -0.7972 -0.8166 -0.8389
 -0.8660
 -3.3472 -3.0820 -2.8113 -2.5433 -2.2886 -2.0580 -1.8574 -1.6862 -1.5397 -1.4131
 -1.3028 -1.2073 -1.1265 -1.0604 -1.0078 -0.9114 -0.8318 -0.7708 -0.7303 -0.7069
 -0.6984 -0.7021 -0.7152 -0.7337 -0.7539 -0.7740 -0.7939 -0.8136 -0.8337 -0.8552
 -0.8789
 -3.3434 -3.0875 -2.8265 -2.5631 -2.3070 -2.0694 -1.8591 -1.6786 -1.5258 -1.3964
 -1.2859 -1.1910 -1.1097 -1.0410 -0.9837 -0.8837 -0.8149 -0.7607 -0.7222 -0.6994
 -0.6910 -0.6953 -0.7100 -0.7315 -0.7561 -0.7808 -0.8049 -0.8280 -0.8505 -0.8731
 -0.8964
 -3.3294 -3.0761 -2.8226 -2.5701 -2.3201 -2.0850 -1.8730 -1.6878 -1.5303 -1.3974
 -1.2847 -1.1884 -1.1057 -1.0348 -0.9783 -0.8485 -0.7896 -0.7468 -0.7111
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  R   
 -4.6974 -4.5615 -4.4220 -4.2724 -4.1673 -3.9728 -3.6112 -3.1036 -2.6204 -2.0993
 -1.7662 -1.5335 -1.3688 -1.2454 -1.1462 -0.9604
 -4.3773 -4.2268 -4.0830 -3.9391 -3.8069 -3.6251 -3.3242 -2.8842 -2.4175 -2.0101
 -1.7010 -1.4802 -1.3235 -1.2077 -1.1160 -0.9444 -0.8207 -0.7312 -0.6696
 -4.1249 -3.9589 -3.8062 -3.6604 -3.5133 -3.3433 -3.0918 -2.7155 -2.3150 -1.9529
 -1.6641 -1.4507 -1.2972 -1.1847 -1.0972 -0.9354 -0.8198 -0.7376 -0.6821 -0.6482
 -0.6302
 -3.9402 -3.7578 -3.5916 -3.4363 -3.2864 -3.1275 -2.9140 -2.5975 -2.2523 -1.9277
 -1.6555 -1.4450 -1.2899 -1.1764 -1.0898 -0.9334 -0.8233 -0.7455 -0.6936 -0.6615
 -0.6448 -0.6386 -0.6409
 -3.8013 -3.6067 -3.4280 -3.2607 -3.1007 -2.9413 -2.7603 -2.4986 -2.2010 -1.9115
 -1.6572 -1.4509 -1.2931 -1.1762 -1.0882 -0.9346 -0.8284 -0.7535 -0.7039 -0.6733
 -0.6572 -0.6515 -0.6521 -0.6588 -0.6722
 -3.6341 -3.4547 -3.2838 -3.1172 -2.9509 -2.7859 -2.6147 -2.4029 -2.1490 -1.8927
 -1.6585 -1.4600 -1.3015 -1.1807 -1.0898 -0.9365 -0.8332 -0.7605 -0.7126 -0.6833
 -0.6680 -0.6630 -0.6645 -0.6709 -0.6817 -0.6974
 -3.4601 -3.2473 -3.0695 -2.9181 -2.7792 -2.6361 -2.4763 -2.2975 -2.0867 -1.8644
 -1.6530 -1.4663 -1.3106 -1.1873 -1.0930 -0.9377 -0.8367 -0.7659 -0.7192 -0.6912
 -0.6769 -0.6729 -0.6757 -0.6826 -0.6930 -0.7065 -0.7247 -0.7496 -0.7805 -0.8118
 -3.3904 -3.1375 -2.9125 -2.7202 -2.5558 -2.4092 -2.2706 -2.1273 -1.9686 -1.7976
 -1.6246 -1.4605 -1.3153 -1.1936 -1.0966 -0.9376 -0.8381 -0.7691 -0.7234 -0.6963
 -0.6833 -0.6808 -0.6855 -0.6942 -0.7054 -0.7191 -0.7358 -0.7559 -0.7819 -0.8146
 -0.8485
 -3.3855 -3.1106 -2.8534 -2.6209 -2.4184 -2.2431 -2.0864 -1.9381 -1.7909 -1.6476
 -1.5185 -1.4017 -1.2924 -1.1899 -1.0983 -0.9361 -0.8371 -0.7696 -0.7248 -0.6985
 -0.6867 -0.6858 -0.6928 -0.7042 -0.7176 -0.7325 -0.7491 -0.7680 -0.7899 -0.8173
 -0.8519
 -3.4090 -3.1263 -2.8526 -2.5943 -2.3599 -2.1546 -1.9765 -1.8185 -1.6731 -1.5360
