 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.3616  1.5332  1.4352  0.7934 -0.2607 -0.8995 -1.1868 -1.2707 -1.1258 -0.7739
 -1.1548 -1.6640 -1.3281 -0.5391  0.0200 -0.1594
  0.8015  0.9259  0.9545  0.7399  0.3139  0.0400 -0.1254 -0.2375 -0.2871 -0.2741
 -0.5007 -0.7265 -0.5830 -0.2257  0.0169 -0.1740 -0.3563 -0.5225 -0.6978
  0.5086  0.5580  0.6060  0.5891  0.5008  0.4252  0.3415  0.2439  0.1358  0.0234
 -0.0836 -0.1478 -0.1218 -0.0402 -0.0014 -0.1863 -0.3718 -0.5400 -0.7060 -0.8618
 -1.0118
  0.4829  0.4295  0.3897  0.3410  0.3000  0.2562  0.2139  0.1736  0.1429  0.1187
  0.0966  0.0722  0.0555  0.0173 -0.0349 -0.1963 -0.3837 -0.5545 -0.7172 -0.8741
 -1.0244 -1.1690 -1.3085
  0.3710  0.3458  0.3236  0.2938  0.2611  0.2233  0.1831  0.1429  0.1048  0.0716
  0.0441  0.0175 -0.0071 -0.0391 -0.0834 -0.2233 -0.3918 -0.5630 -0.7277 -0.8844
 -1.0339 -1.1772 -1.3151 -1.4483 -1.5775
  0.2514  0.2458  0.2376  0.2238  0.2024  0.1740  0.1400  0.1034  0.0661  0.0299
 -0.0033 -0.0331 -0.0617 -0.0887 -0.1285 -0.2525 -0.4044 -0.5708 -0.7353 -0.8922
 -1.0415 -1.1841 -1.3209 -1.4528 -1.5803 -1.7041
  0.1241  0.1295  0.1317  0.1310  0.1240  0.1083  0.0846  0.0551  0.0224 -0.0117
 -0.0459 -0.0785 -0.1090 -0.1361 -0.1702 -0.2839 -0.4215 -0.5779 -0.7400 -0.8975
 -1.0472 -1.1897 -1.3260 -1.4569 -1.5831 -1.7054 -1.8242 -1.9399 -2.0527 -2.1623
 -0.0110 -0.0031  0.0059  0.0159  0.0227  0.0223  0.0132 -0.0048 -0.0293 -0.0578
 -0.0886 -0.1206 -0.1521 -0.1812 -0.2117 -0.3123 -0.4418 -0.5871 -0.7432 -0.9000
 -1.0507 -1.1938 -1.3301 -1.4606 -1.5861 -1.7071 -1.8243 -1.9383 -2.0495 -2.1581
 -2.2640
 -0.1482 -0.1423 -0.1314 -0.1160 -0.0995 -0.0859 -0.0788 -0.0810 -0.0929 -0.1122
 -0.1361 -0.1634 -0.1930 -0.2232 -0.2523 -0.3410 -0.4608 -0.5991 -0.7471 -0.9002
 -1.0512 -1.1958 -1.3329 -1.4636 -1.5887 -1.7092 -1.8256 -1.9383 -2.0478 -2.1546
 -2.2592
 -0.2744 -0.2784 -0.2727 -0.2583 -0.2375 -0.2142 -0.1934 -0.1792 -0.1746 -0.1799
 -0.1932 -0.2125 -0.2364 -0.2635 -0.2915 -0.3724 -0.4808 -0.6126 -0.7551 -0.9027
 -1.0519 -1.1974 -1.3362 -1.4681 -1.5937 -1.7142 -1.8302 -1.9422 -2.0507 -2.1563
 -2.2592
 -0.3933 -0.4037 -0.4040 -0.3952 -0.3755 -0.3503 -0.3220 -0.2953 -0.2747 -0.2636
 -0.2632 -0.2716 -0.2867 -0.3065 -0.3297 -0.4031 -0.5015 -0.6244 -0.7614 -0.9040
 -1.0490 -1.1934 -1.3334 -1.4669 -1.5938 -1.7148 -1.8309 -1.9427 -2.0506 -2.1551
 -2.2588
 -0.4983 -0.5182 -0.5258 -0.5223 -0.5083 -0.4862 -0.4567 -0.4247 -0.3934 -0.3698
 -0.3549 -0.3484 -0.3495 -0.3579 -0.3730 -0.4356 -0.5261 -0.6382 -0.7685 -0.9066
 -1.0474 -1.1887 -1.3280 -1.4629 -1.5916 -1.7140 -1.8309 -1.9431 -2.0510 -2.1553
 -2.2562
 -0.5894 -0.6219 -0.6381 -0.6396 -0.6359 -0.6219 -0.5888 -0.5570 -0.5227 -0.4917
 -0.4652 -0.4428 -0.4242 -0.4177 -0.4214 -0.4698 -0.5546 -0.6540 -0.7764
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3305  0.2645  0.1963  0.1229  0.0523  0.0704  0.1364  0.2052  0.2501  0.2365
  0.0948 -0.0835 -0.1141 -0.0205  0.0285 -0.1498
  0.3868  0.3243  0.2601  0.1928  0.1276  0.1095  0.1215  0.1446  0.1643  0.1629
  0.1103  0.0372  0.0105  0.0237  0.0113 -0.1690 -0.3479 -0.5200 -0.6859
  0.4189  0.3616  0.3028  0.2422  0.1828  0.1419  0.1177  0.1079  0.1064  0.1071
  0.1050  0.0956  0.0756  0.0418 -0.0083 -0.1871 -0.3651 -0.5374 -0.7023 -0.8598
 -1.0112
  0.4268  0.3764  0.3244  0.2711  0.2179  0.1676  0.1250  0.0950  0.0763  0.0692
  0.0789  0.0918  0.0811  0.0337 -0.0303 -0.2041 -0.3796 -0.5513 -0.7157 -0.8726
 -1.0228 -1.1672 -1.3070
  0.4105  0.3687  0.3249  0.2795  0.2329  0.1866  0.1434  0.1058  0.0741  0.0491
  0.0321  0.0257  0.0271 -0.0005 -0.0547 -0.2200 -0.3914 -0.5617 -0.7261 -0.8826
 -1.0321 -1.1754 -1.3133 -1.4466 -1.5761
  0.3700  0.3385  0.3043  0.2674  0.2278  0.1865  0.1451  0.1064  0.0721  0.0433
  0.0152 -0.0119 -0.0253 -0.0441 -0.0871 -0.2371 -0.4023 -0.5694 -0.7335 -0.8902
 -1.0394 -1.1821 -1.3189 -1.4508 -1.5786 -1.7026
  0.3049  0.2842  0.2616  0.2352  0.2046  0.1700  0.1329  0.0951  0.0588  0.0255
