 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.3702  1.5209  1.4146  0.7832 -0.2551 -0.8664 -1.1394 -1.2381 -1.1110 -0.7770
 -1.1340 -1.6250 -1.3022 -0.5192  0.0181 -0.1616
  0.8097  0.9233  0.9462  0.7350  0.3152  0.0516 -0.1085 -0.2258 -0.2804 -0.2724
 -0.4886 -0.7075 -0.5693 -0.2163  0.0165 -0.1744 -0.3567 -0.5210 -0.6941
  0.5139  0.5602  0.6053  0.5881  0.5006  0.4263  0.3431  0.2452  0.1381  0.0267
 -0.0780 -0.1415 -0.1167 -0.0375 -0.0013 -0.1860 -0.3725 -0.5397 -0.7053 -0.8617
 -1.0115
  0.4828  0.4316  0.3919  0.3425  0.3012  0.2577  0.2154  0.1752  0.1445  0.1202
  0.0979  0.0731  0.0557  0.0172 -0.0353 -0.1964 -0.3834 -0.5542 -0.7172 -0.8740
 -1.0243 -1.1689 -1.3084
  0.3708  0.3466  0.3245  0.2945  0.2617  0.2239  0.1837  0.1436  0.1055  0.0724
  0.0449  0.0182 -0.0068 -0.0391 -0.0835 -0.2234 -0.3918 -0.5629 -0.7276 -0.8843
 -1.0338 -1.1771 -1.3150 -1.4482 -1.5775
  0.2509  0.2456  0.2375  0.2238  0.2025  0.1740  0.1400  0.1035  0.0663  0.0302
 -0.0029 -0.0327 -0.0614 -0.0887 -0.1285 -0.2526 -0.4045 -0.5708 -0.7352 -0.8921
 -1.0414 -1.1840 -1.3208 -1.4526 -1.5801 -1.7040
  0.1232  0.1286  0.1309  0.1304  0.1235  0.1080  0.0843  0.0549  0.0222 -0.0119
 -0.0460 -0.0785 -0.1089 -0.1361 -0.1703 -0.2840 -0.4215 -0.5779 -0.7400 -0.8974
 -1.0471 -1.1896 -1.3258 -1.4567 -1.5830 -1.7052 -1.8240 -1.9398 -2.0526 -2.1623
 -0.0124 -0.0044  0.0047  0.0148  0.0217  0.0215  0.0126 -0.0054 -0.0298 -0.0583
 -0.0891 -0.1209 -0.1522 -0.1813 -0.2117 -0.3124 -0.4418 -0.5872 -0.7432 -0.8999
 -1.0506 -1.1937 -1.3299 -1.4604 -1.5858 -1.7069 -1.8242 -1.9383 -2.0494 -2.1579
 -2.2639
 -0.1496 -0.1438 -0.1329 -0.1175 -0.1009 -0.0871 -0.0798 -0.0819 -0.0937 -0.1129
 -0.1367 -0.1639 -0.1934 -0.2234 -0.2524 -0.3411 -0.4609 -0.5991 -0.7471 -0.9002
 -1.0511 -1.1956 -1.3327 -1.4634 -1.5885 -1.7089 -1.8253 -1.9380 -2.0475 -2.1543
 -2.2589
 -0.2755 -0.2799 -0.2744 -0.2600 -0.2392 -0.2157 -0.1947 -0.1804 -0.1756 -0.1807
