 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F150W
  0.7186  0.7051  0.7239  0.7306  0.7116  0.7080  0.7189  0.7205  0.7101  0.6993
  0.6811  0.6540  0.6205  0.5834  0.5425  0.4355  0.2958  0.1377  0.0159
  0.7251  0.6943  0.6745  0.6739  0.6933  0.7082  0.7073  0.6988  0.6882  0.6735
  0.6521  0.6242  0.5913  0.5544  0.5141  0.4017  0.2779  0.1479  0.0162 -0.1152
  0.7294  0.6946  0.6657  0.6447  0.6352  0.6459  0.6679  0.6775  0.6709  0.6542
  0.6320  0.6034  0.5698  0.5324  0.4918  0.3804  0.2601  0.1341  0.0057 -0.1224
 -0.2493
  0.7311  0.6977  0.6658  0.6382  0.6159  0.6006  0.5976  0.6114  0.6268  0.6275
  0.6112  0.5841  0.5506  0.5128  0.4719  0.3607  0.2428  0.1206 -0.0041 -0.1295
 -0.2536 -0.3762
  0.7242  0.6970  0.6667  0.6371  0.6101  0.5866  0.5675  0.5553  0.5562  0.5632
  0.5661  0.5544  0.5290  0.4940  0.4537  0.3425  0.2260  0.1074 -0.0135 -0.1361
 -0.2579 -0.3782 -0.4968 -0.6140
  0.7067  0.6868  0.6625  0.6350  0.6070  0.5803  0.5558  0.5341  0.5162  0.5048
  0.5001  0.4964  0.4851  0.4629  0.4312  0.3256  0.2100  0.0939 -0.0234 -0.1425
 -0.2622 -0.3806 -0.4972 -0.6120 -0.7258 -0.8384 -0.9492 -1.0578 -1.1640 -1.2675
  0.6781  0.6654  0.6493  0.6261  0.6011  0.5746  0.5482  0.5230  0.4992  0.4780
  0.4594  0.4438  0.4303  0.4143  0.3917  0.3055  0.1945  0.0799 -0.0343 -0.1497
 -0.2665 -0.3830 -0.4980 -0.6110 -0.7222 -0.8315 -0.9392 -1.0457 -1.1515 -1.2560
 -1.3566
  0.6378  0.6324  0.6232  0.6070  0.5867  0.5638  0.5389  0.5131  0.4874  0.4626
  0.4386  0.4153  0.3928  0.3711  0.3488  0.2759  0.1770  0.0662 -0.0457 -0.1578
 -0.2714 -0.3857 -0.4991 -0.6106 -0.7202 -0.8278 -0.9336 -1.0379 -1.1410 -1.2432
 -1.3446
  0.5853  0.5870  0.5838  0.5751  0.5605  0.5426  0.5219  0.4987  0.4737  0.4483
  0.4229  0.3971  0.3706  0.3438  0.3167  0.2441  0.1546  0.0509 -0.0587 -0.1684
 -0.2789 -0.3907 -0.5025 -0.6130 -0.7214 -0.8276 -0.9320 -1.0346 -1.1358 -1.2357
 -1.3344
  0.5199  0.5286  0.5312  0.5285  0.5210  0.5091  0.4935  0.4752  0.4539  0.4306
  0.4060  0.3804  0.3536  0.3255  0.2962  0.2183  0.1330  0.0354 -0.0700 -0.1776
 -0.2855 -0.3943 -0.5038 -0.6129 -0.7203 -0.8254 -0.9284 -1.0293 -1.1283 -1.2260
 -1.3242
  0.4430  0.4573  0.4658  0.4690  0.4675  0.4617  0.4521  0.4390  0.4228  0.4039
  0.3827  0.3594  0.3345  0.3076  0.2788  0.1993  0.1131  0.0204 -0.0807 -0.1862
 -0.2925 -0.3990 -0.5059 -0.6131 -0.7194 -0.8238 -0.9259 -1.0256 -1.1232 -1.2190
 -1.3134
  0.3615  0.3755  0.3868  0.3950  0.3997  0.4006  0.3974  0.3901  0.3793  0.3653
  0.3487  0.3298  0.3086  0.2851  0.2591  0.1832  0.0967  0.0054 -0.0915
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F150W
  0.6823  0.6843  0.6899  0.6872  0.6818  0.6793  0.6780  0.6736  0.6661  0.6550
  0.6387  0.6163  0.5883  0.5559  0.5197  0.4188  0.2971  0.1596  0.0274
  0.6821  0.6565  0.6562  0.6731  0.6801  0.6753  0.6681  0.6608  0.6520  0.6397
  0.6221  0.5984  0.5694  0.5360  0.4992  0.3953  0.2778  0.1508  0.0198 -0.1115
  0.6985  0.6606  0.6348  0.6271  0.6437  0.6629  0.6629  0.6523  0.6401  0.6267
  0.6083  0.5840  0.5544  0.5203  0.4828  0.3782  0.2619  0.1379  0.0101 -0.1181
 -0.2452
  0.7178  0.6766  0.6408  0.6130  0.5989  0.6036  0.6249  0.6379  0.6301  0.6151
  0.5962  0.5720  0.5421  0.5077  0.4697  0.3640  0.2483  0.1266  0.0015 -0.1242
 -0.2487 -0.3716
  0.7335  0.6943  0.6558  0.6212  0.5935  0.5741  0.5663  0.5731  0.5903  0.5951
  0.5831  0.5605  0.5313  0.4970  0.4588  0.3522  0.2364  0.1164 -0.0062 -0.1297
 -0.2522 -0.3730 -0.4920 -0.6095
  0.7392  0.7079  0.6712  0.6346  0.6006  0.5714  0.5480  0.5314  0.5245  0.5308
  0.5397  0.5360  0.5167  0.4860  0.4488  0.3421  0.2260  0.1068 -0.0136 -0.1347
 -0.2554 -0.3745 -0.4916 -0.6070 -0.7208 -0.8330 -0.9437 -1.0530 -1.1606 -1.2645
  0.7393  0.7138  0.6813  0.6470  0.6120  0.5781  0.5475  0.5211  0.4993  0.4838
  0.4764  0.4761  0.4726  0.4581  0.4320  0.3325  0.2166  0.0978 -0.0211 -0.1399
 -0.2586 -0.3761 -0.4917 -0.6054 -0.7172 -0.8274 -0.9361 -1.0431 -1.1483 -1.2518
 -1.3535
  0.7285  0.7093  0.6829  0.6531  0.6207  0.5870  0.5533  0.5216  0.4928  0.4673
  0.4461  0.4296  0.4175  0.4067  0.3913  0.3171  0.2073  0.0893 -0.0287 -0.1456
 -0.2620 -0.3779 -0.4921 -0.6044 -0.7145 -0.8226 -0.9289 -1.0338 -1.1374 -1.2400
 -1.3416
  0.7057  0.6929  0.6732  0.6491  0.6215  0.5911  0.5586  0.5253  0.4927  0.4622
  0.4342  0.4090  0.3861  0.3654  0.3462  0.2858  0.1925  0.0791 -0.0377 -0.1533
 -0.2677 -0.3817 -0.4948 -0.6061 -0.7151 -0.8219 -0.9269 -1.0303 -1.1321 -1.2325
 -1.3313
  0.6698  0.6636  0.6505  0.6333  0.6116  0.5863  0.5579  0.5269  0.4942  0.4615
