 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F115W
 -1.0959 -1.1401 -1.2091 -1.2647 -1.3008 -1.3424 -1.4046 -1.4688 -1.5131 -1.5332
 -1.5408 -1.5389 -1.5340 -1.5322 -1.5333 -1.5564 -1.6103 -1.6813 -1.7556
 -1.1578 -1.1862 -1.2257 -1.2667 -1.3104 -1.3575 -1.4056 -1.4513 -1.4914 -1.5239
 -1.5474 -1.5610 -1.5656 -1.5664 -1.5688 -1.5925 -1.6427 -1.7111 -1.7856 -1.8632
 -1.1973 -1.2206 -1.2462 -1.2777 -1.3192 -1.3637 -1.4044 -1.4429 -1.4806 -1.5169
 -1.5477 -1.5712 -1.5850 -1.5909 -1.5958 -1.6214 -1.6694 -1.7356 -1.8098 -1.8861
 -1.9625
 -1.2144 -1.2433 -1.2706 -1.2977 -1.3272 -1.3610 -1.4010 -1.4436 -1.4807 -1.5122
 -1.5417 -1.5695 -1.5922 -1.6057 -1.6143 -1.6431 -1.6904 -1.7548 -1.8282 -1.9037
 -1.9791 -2.0539
 -1.2096 -1.2457 -1.2783 -1.3081 -1.3365 -1.3657 -1.3971 -1.4309 -1.4675 -1.5037
 -1.5345 -1.5616 -1.5883 -1.6098 -1.6242 -1.6580 -1.7056 -1.7688 -1.8421 -1.9178
 -1.9931 -2.0673 -2.1407 -2.2134
 -1.1876 -1.2307 -1.2697 -1.3044 -1.3356 -1.3651 -1.3944 -1.4244 -1.4555 -1.4871
 -1.5184 -1.5476 -1.5748 -1.6015 -1.6231 -1.6660 -1.7150 -1.7775 -1.8512 -1.9282
 -2.0044 -2.0792 -2.1525 -2.2247 -2.2960 -2.3668 -2.4379 -2.5114 -2.5881 -2.6649
 -1.1555 -1.2031 -1.2475 -1.2876 -1.3232 -1.3556 -1.3860 -1.4156 -1.4453 -1.4749
 -1.5039 -1.5319 -1.5586 -1.5861 -1.6115 -1.6658 -1.7190 -1.7814 -1.8550 -1.9339
 -2.0123 -2.0887 -2.1630 -2.2356 -2.3068 -2.3767 -2.4463 -2.5160 -2.5882 -2.6643
 -2.7410
 -1.1224 -1.1696 -1.2163 -1.2605 -1.3005 -1.3368 -1.3700 -1.4013 -1.4316 -1.4614
 -1.4905 -1.5186 -1.5454 -1.5715 -1.5981 -1.6578 -1.7173 -1.7811 -1.8543 -1.9344
 -2.0156 -2.0947 -2.1711 -2.2452 -2.3171 -2.3873 -2.4563 -2.5247 -2.5935 -2.6645
 -2.7400
 -1.0983 -1.1396 -1.1837 -1.2282 -1.2706 -1.3102 -1.3468 -1.3808 -1.4132 -1.4446
 -1.4750 -1.5045 -1.5327 -1.5596 -1.5866 -1.6489 -1.7117 -1.7782 -1.8513 -1.9317
 -2.0150 -2.0973 -2.1769 -2.2535 -2.3273 -2.3987 -2.4683 -2.5365 -2.6040 -2.6720
 -2.7424
 -1.0905 -1.1208 -1.1569 -1.1969 -1.2380 -1.2784 -1.3172 -1.3539 -1.3889 -1.4225
 -1.4550 -1.4866 -1.5169 -1.5460 -1.5742 -1.6400 -1.7044 -1.7725 -1.8457 -1.9252
 -2.0090 -2.0935 -2.1763 -2.2562 -2.3328 -2.4064 -2.4776 -2.5467 -2.6142 -2.6809
 -2.7483
 -1.1005 -1.1186 -1.1442 -1.1750 -1.2100 -1.2476 -1.2859 -1.3236 -1.3604 -1.3962
 -1.4309 -1.4648 -1.4977 -1.5294 -1.5599 -1.6309 -1.6975 -1.7664 -1.8399 -1.9184
 -2.0013 -2.0864 -2.1712 -2.2541 -2.3341 -2.4108 -2.4846 -2.5556 -2.6243 -2.6914
 -2.7576
 -1.1282 -1.1330 -1.1488 -1.1685 -1.1944 -1.2250 -1.2590 -1.2949 -1.3313 -1.3679
 -1.4041 -1.4400 -1.4752 -1.5096 -1.5437 -1.6216 -1.6910 -1.7599 -1.8339
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F115W
 -1.0874 -1.1394 -1.1970 -1.2574 -1.3182 -1.3764 -1.4295 -1.4754 -1.5123 -1.5388
 -1.5543 -1.5599 -1.5588 -1.5564 -1.5575 -1.5733 -1.6149 -1.6794 -1.7552
 -1.0874 -1.1291 -1.1799 -1.2368 -1.2962 -1.3554 -1.4117 -1.4626 -1.5063 -1.5414
 -1.5665 -1.5811 -1.5866 -1.5878 -1.5898 -1.6084 -1.6489 -1.7096 -1.7824 -1.8595
 -1.1218 -1.1481 -1.1868 -1.2317 -1.2819 -1.3357 -1.3904 -1.4427 -1.4902 -1.5314
 -1.5647 -1.5889 -1.6028 -1.6089 -1.6137 -1.6358 -1.6763 -1.7344 -1.8049 -1.8803
 -1.9566
 -1.1629 -1.1821 -1.2109 -1.2478 -1.2903 -1.3361 -1.3832 -1.4298 -1.4743 -1.5161
 -1.5533 -1.5846 -1.6078 -1.6210 -1.6292 -1.6555 -1.6971 -1.7538 -1.8227 -1.8971
 -1.9724 -2.0475
 -1.1841 -1.2122 -1.2398 -1.2712 -1.3065 -1.3445 -1.3843 -1.4251 -1.4663 -1.5063
 -1.5417 -1.5738 -1.6021 -1.6238 -1.6372 -1.6684 -1.7116 -1.7681 -1.8361 -1.9103
 -1.9856 -2.0603 -2.1341 -2.2074
 -1.1837 -1.2189 -1.2521 -1.2831 -1.3133 -1.3442 -1.3768 -1.4117 -1.4490 -1.4886
 -1.5267 -1.5602 -1.5907 -1.6172 -1.6374 -1.6753 -1.7206 -1.7774 -1.8451 -1.9199
 -1.9961 -2.0714 -2.1453 -2.2181 -2.2900 -2.3616 -2.4335 -2.5076 -2.5846 -2.6612
 -1.1658 -1.2083 -1.2478 -1.2841 -1.3172 -1.3482 -1.3786 -1.4095 -1.4414 -1.4737
 -1.5064 -1.5393 -1.5708 -1.6010 -1.6274 -1.6766 -1.7247 -1.7822 -1.8499 -1.9254
 -2.0034 -2.0803 -2.1552 -2.2284 -2.3002 -2.3709 -2.4413 -2.5117 -2.5845 -2.6607
 -2.7374
 -1.1358 -1.1840 -1.2293 -1.2710 -1.3089 -1.3430 -1.3745 -1.4045 -1.4344 -1.4643
 -1.4939 -1.5228 -1.5514 -1.5804 -1.6093 -1.6699 -1.7243 -1.7831 -1.8508 -1.9267
 -2.0066 -2.0859 -2.1628 -2.2374 -2.3100 -2.3808 -2.4507 -2.5198 -2.5894 -2.6609
 -2.7366
 -1.0999 -1.1501 -1.1997 -1.2464 -1.2891 -1.3276 -1.3623 -1.3941 -1.4243 -1.4538
 -1.4828 -1.5111 -1.5384 -1.5651 -1.5927 -1.6570 -1.7189 -1.7813 -1.8495 -1.9253
 -2.0064 -2.0884 -2.1682 -2.2453 -2.3197 -2.3918 -2.4621 -2.5311 -2.5994 -2.6681
 -2.7389
 -1.0669 -1.1140 -1.1635 -1.2123 -1.2586 -1.3013 -1.3400 -1.3752 -1.4077 -1.4386
 -1.4685 -1.4976 -1.5257 -1.5528 -1.5795 -1.6445 -1.7088 -1.7752 -1.8447 -1.9201
 -2.0012 -2.0848 -2.1676 -2.2478 -2.3249 -2.3991 -2.4710 -2.5408 -2.6091 -2.6766
 -2.7446
 -1.0447 -1.0834 -1.1283 -1.1752 -1.2218 -1.2668 -1.3089 -1.3478 -1.3837 -1.4173
 -1.4493 -1.4803 -1.5103 -1.5392 -1.5671 -1.6338 -1.6990 -1.7672 -1.8385 -1.9137
 -1.9941 -2.0780 -2.1626 -2.2457 -2.3261 -2.4032 -2.4776 -2.5492 -2.6187 -2.6866
 -2.7535
 -1.0349 -1.0651 -1.1011 -1.1418 -1.1851 -1.2291 -1.2722 -1.3136 -1.3526 -1.3894
 -1.4243 -1.4578 -1.4904 -1.5218 -1.5555 -1.6249 -1.6895 -1.7573 -1.8309
