 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -1.9375 -1.9186 -2.1046 -2.0995 -2.0052 -1.8514 -1.6635 -1.5430 -1.4333 -1.3164
 -1.2051 -1.0999 -1.0017 -0.9111 -0.8291 -0.6558 -0.5241 -0.4199 -0.3566
 -1.9395 -1.8418 -1.7602 -1.7119 -1.6977 -1.6562 -1.5624 -1.4496 -1.3404 -1.2343
 -1.1314 -1.0338 -0.9431 -0.8602 -0.7848 -0.6268 -0.5069 -0.4201 -0.3591 -0.3156
 -1.8055 -1.7117 -1.6187 -1.5353 -1.4686 -1.4324 -1.4099 -1.3559 -1.2708 -1.1735
 -1.0787 -0.9876 -0.9026 -0.8247 -0.7541 -0.6078 -0.4988 -0.4209 -0.3664 -0.3273
 -0.2982
 -1.6859 -1.6079 -1.5217 -1.4355 -1.3558 -1.2861 -1.2321 -1.1995 -1.1655 -1.1083
 -1.0318 -0.9501 -0.8714 -0.7983 -0.7318 -0.5943 -0.4931 -0.4228 -0.3742 -0.3393
 -0.3130 -0.2927
 -1.5678 -1.5098 -1.4387 -1.3604 -1.2821 -1.2086 -1.1423 -1.0843 -1.0408 -1.0036
 -0.9613 -0.9055 -0.8413 -0.7758 -0.7139 -0.5839 -0.4885 -0.4241 -0.3810 -0.3507
 -0.3277 -0.3097 -0.2954 -0.2844
 -1.4499 -1.4083 -1.3557 -1.2915 -1.2215 -1.1511 -1.0847 -1.0238 -0.9687 -0.9201
 -0.8784 -0.8390 -0.7948 -0.7453 -0.6938 -0.5745 -0.4836 -0.4230 -0.3845 -0.3596
 -0.3410 -0.3262 -0.3144 -0.3048 -0.2959 -0.2890 -0.2858 -0.2877 -0.2956 -0.3102
 -1.3348 -1.3050 -1.2675 -1.2189 -1.1615 -1.0995 -1.0371 -0.9777 -0.9232 -0.8729
 -0.8263 -0.7835 -0.7439 -0.7046 -0.6637 -0.5624 -0.4773 -0.4180 -0.3834 -0.3639
 -0.3507 -0.3404 -0.3321 -0.3253 -0.3195 -0.3135 -0.3092 -0.3088 -0.3140 -0.3261
 -0.3455
 -1.2250 -1.2031 -1.1754 -1.1396 -1.0958 -1.0455 -0.9912 -0.9362 -0.8840 -0.8356
 -0.7906 -0.7481 -0.7076 -0.6696 -0.6329 -0.5452 -0.4687 -0.4117 -0.3782 -0.3622
 -0.3546 -0.3500 -0.3465 -0.3436 -0.3411 -0.3387 -0.3354 -0.3337 -0.3361 -0.3450
 -0.3616
 -1.1228 -1.1059 -1.0839 -1.0551 -1.0228 -0.9840 -0.9401 -0.8929 -0.8452 -0.7995
 -0.7570 -0.7173 -0.6794 -0.6428 -0.6075 -0.5262 -0.4569 -0.4038 -0.3700 -0.3554
 -0.3520 -0.3531 -0.3555 -0.3579 -0.3599 -0.3612 -0.3624 -0.3637 -0.3671 -0.3729
 -0.3808
 -1.0309 -1.0167 -0.9977 -0.9745 -0.9474 -0.9169 -0.8830 -0.8451 -0.8047 -0.7635
 -0.7240 -0.6871 -0.6525 -0.6189 -0.5862 -0.5102 -0.4451 -0.3950 -0.3618 -0.3464
 -0.3442 -0.3492 -0.3572 -0.3656 -0.3732 -0.3796 -0.3851 -0.3898 -0.3943 -0.3995
 -0.4057
 -0.9497 -0.9350 -0.9171 -0.8964 -0.8731 -0.8476 -0.8200 -0.7904 -0.7582 -0.7239
 -0.6888 -0.6551 -0.6234 -0.5935 -0.5647 -0.4955 -0.4338 -0.3860 -0.3539 -0.3372
 -0.3343 -0.3405 -0.3521 -0.3658 -0.3794 -0.3918 -0.4027 -0.4122 -0.4206 -0.4285
 -0.4369
 -0.8733 -0.8482 -0.8275 -0.8093 -0.7918 -0.7735 -0.7533 -0.7304 -0.7051 -0.6780
 -0.6495 -0.6203 -0.5919 -0.5651 -0.5397 -0.4794 -0.4228 -0.3769 -0.3457
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.2340 -2.2258 -2.1787 -2.0443 -1.8790 -1.7155 -1.5750 -1.4573 -1.3493 -1.2455
 -1.1459 -1.0512 -0.9622 -0.8790 -0.8021 -0.6386 -0.5118 -0.4142 -0.3486
 -2.0364 -1.9430 -1.9025 -1.8894 -1.8009 -1.6607 -1.5193 -1.3979 -1.2912 -1.1906
 -1.0945 -1.0035 -0.9181 -0.8392 -0.7669 -0.6152 -0.4991 -0.4133 -0.3519 -0.3079
 -1.9180 -1.8081 -1.7103 -1.6394 -1.6146 -1.5765 -1.4751 -1.3554 -1.2479 -1.1508
 -1.0585 -0.9710 -0.8890 -0.8133 -0.7442 -0.6005 -0.4922 -0.4133 -0.3578 -0.3181
 -0.2887
 -1.8213 -1.7202 -1.6164 -1.5168 -1.4346 -1.3821 -1.3551 -1.3032 -1.2129 -1.1195
 -1.0312 -0.9475 -0.8688 -0.7959 -0.7294 -0.5915 -0.4886 -0.4146 -0.3638 -0.3282
 -0.3018 -0.2814
 -1.7287 -1.6443 -1.5495 -1.4530 -1.3618 -1.2789 -1.2113 -1.1640 -1.1308 -1.0780
 -1.0055 -0.9278 -0.8529 -0.7830 -0.7189 -0.5856 -0.4865 -0.4161 -0.3691 -0.3376
 -0.3146 -0.2968 -0.2829 -0.2727
 -1.6379 -1.5676 -1.4880 -1.4004 -1.3119 -1.2275 -1.1490 -1.0787 -1.0217 -0.9811
 -0.9437 -0.8945 -0.8342 -0.7704 -0.7094 -0.5806 -0.4843 -0.4162 -0.3722 -0.3448
 -0.3260 -0.3116 -0.3003 -0.2914 -0.2837 -0.2782 -0.2763 -0.2792 -0.2877 -0.3024
 -1.5418 -1.4862 -1.4223 -1.3484 -1.2685 -1.1882 -1.1112 -1.0390 -0.9729 -0.9152
 -0.8674 -0.8284 -0.7891 -0.7441 -0.6945 -0.5748 -0.4811 -0.4145 -0.3721 -0.3481
 -0.3341 -0.3242 -0.3166 -0.3105 -0.3056 -0.3008 -0.2978 -0.2987 -0.3052 -0.3183
 -0.3376
 -1.4469 -1.4002 -1.3507 -1.2904 -1.2229 -1.1507 -1.0784 -1.0089 -0.9435 -0.8829
 -0.8283 -0.7803 -0.7387 -0.7012 -0.6632 -0.5643 -0.4760 -0.4106 -0.3689 -0.3469
 -0.3373 -0.3326 -0.3297 -0.3276 -0.3259 -0.3230 -0.3206 -0.3209 -0.3257 -0.3363
 -0.3536
 -1.3577 -1.3154 -1.2737 -1.2252 -1.1694 -1.1081 -1.0437 -0.9788 -0.9164 -0.8575
 -0.8030 -0.7532 -0.7079 -0.6671 -0.6301 -0.5446 -0.4666 -0.4042 -0.3627 -0.3414
 -0.3347 -0.3351 -0.3378 -0.3408 -0.3436 -0.3460 -0.3485 -0.3523 -0.3577 -0.3643
 -0.3722
 -1.2799 -1.2380 -1.1987 -1.1566 -1.1109 -1.0598 -1.0048 -0.9473 -0.8898 -0.8340
 -0.7814 -0.7329 -0.6881 -0.6467 -0.6085 -0.5256 -0.4545 -0.3965 -0.3557 -0.3336
 -0.3275 -0.3312 -0.3390 -0.3478 -0.3561 -0.3635 -0.3702 -0.3762 -0.3821 -0.3887
 -0.3962
 -1.2187 -1.1692 -1.1278 -1.0884 -1.0496 -1.0060 -0.9594 -0.9101 -0.8593 -0.8082
 -0.7587 -0.7122 -0.6691 -0.6292 -0.5920 -0.5100 -0.4420 -0.3874 -0.3481 -0.3252
 -0.3181 -0.3227 -0.3338 -0.3477 -0.3619 -0.3750 -0.3871 -0.3977 -0.4074 -0.4166
 -0.4263
 -1.1703 -1.1090 -1.0609 -1.0215 -0.9857 -0.9490 -0.9095 -0.8672 -0.8231 -0.7781
 -0.7331 -0.6895 -0.6485 -0.6105 -0.5752 -0.4968 -0.4306 -0.3780 -0.3401
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.4206 -2.3395 -2.1603 -1.9666 -1.7751 -1.6095 -1.4850 -1.3783 -1.2781 -1.1829
 -1.0923 -1.0061 -0.9247 -0.8482 -0.7767 -0.6222 -0.4999 -0.4062 -0.3382
 -2.1340 -2.1169 -2.0811 -1.9328 -1.7576 -1.5896 -1.4498 -1.3378 -1.2367 -1.1429
 -1.0540 -0.9699 -0.8907 -0.8167 -0.7481 -0.6019 -0.4889 -0.4037 -0.3417 -0.2970
 -2.0098 -1.8954 -1.8408 -1.8301 -1.7314 -1.5802 -1.4333 -1.3109 -1.2082 -1.1155
 -1.0288 -0.9468 -0.8696 -0.7977 -0.7312 -0.5905 -0.4831 -0.4033 -0.3459 -0.3051
 -0.2753
 -1.9355 -1.8085 -1.6935 -1.6114 -1.5801 -1.5380 -1.4251 -1.2985 -1.1891 -1.0959
 -1.0110 -0.9312 -0.8562 -0.7861 -0.7213 -0.5845 -0.4808 -0.4046 -0.3505 -0.3131
 -0.2862 -0.2659
 -1.8690 -1.7531 -1.6337 -1.5222 -1.4296 -1.3658 -1.3327 -1.2756 -1.1784 -1.0814
 -0.9973 -0.9196 -0.8466 -0.7783 -0.7151 -0.5813 -0.4802 -0.4064 -0.3549 -0.3203
 -0.2966 -0.2789 -0.2654 -0.2549
 -1.8010 -1.7008 -1.5914 -1.4801 -1.3747 -1.2814 -1.2053 -1.1509 -1.1134 -1.0585
 -0.9838 -0.9092 -0.8384 -0.7720 -0.7103 -0.5792 -0.4799 -0.4077 -0.3580 -0.3259
 -0.3055 -0.2912 -0.2803 -0.2722 -0.2659 -0.2621 -0.2618 -0.2660 -0.2752 -0.2903
 -1.7301 -1.6445 -1.5490 -1.4474 -1.3453 -1.2487 -1.1603 -1.0819 -1.0170 -0.9691
 -0.9299 -0.8834 -0.8261 -0.7647 -0.7052 -0.5769 -0.4790 -0.4078 -0.3593 -0.3291
 -0.3117 -0.3013 -0.2941 -0.2889 -0.2853 -0.2824 -0.2815 -0.2842 -0.2918 -0.3052
 -0.3251
 -1.6580 -1.5832 -1.5011 -1.4119 -1.3187 -1.2258 -1.1374 -1.0553 -0.9810 -0.9156
 -0.8613 -0.8189 -0.7812 -0.7399 -0.6930 -0.5735 -0.4769 -0.4064 -0.3583 -0.3291
 -0.3143 -0.3079 -0.3051 -0.3039 -0.3035 -0.3038 -0.3039 -0.3057 -0.3114 -0.3227
 -0.3407
 -1.5896 -1.5189 -1.4468 -1.3690 -1.2864 -1.2017 -1.1179 -1.0375 -0.9624 -0.8933
