 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.4385 -0.3867 -0.3357 -0.2812 -0.2217 -0.1586 -0.0948 -0.0341  0.0206  0.0679
  0.1070  0.1370  0.1578  0.1731  0.1882  0.2368  0.2858  0.3145  0.3237  0.3164
  0.2951  0.2635  0.2268  0.1888  0.1508  0.1127  0.0740  0.0346 -0.0061 -0.0497
 -0.0963
 -0.3715 -0.3179 -0.2703 -0.2240 -0.1762 -0.1251 -0.0712 -0.0165  0.0364  0.0852
  0.1283  0.1651  0.1949  0.2176  0.2345  0.2650  0.2957  0.3209  0.3295  0.3226
  0.3018  0.2695  0.2302  0.1885  0.1469  0.1061  0.0656  0.0252 -0.0154 -0.0572
 -0.1009
 -0.3178 -0.2559 -0.2068 -0.1629 -0.1211 -0.0797 -0.0366  0.0086  0.0547  0.1000
  0.1427  0.1810  0.2141  0.2416  0.2635  0.2986  0.3182  0.3322  0.3383  0.3315
  0.3115  0.2795  0.2386  0.1936  0.1480  0.1034  0.0598  0.0172 -0.0248 -0.0668
 -0.1091
 -0.2812 -0.2059 -0.1500 -0.1042 -0.0635 -0.0263  0.0092  0.0451  0.0821  0.1203
  0.1584  0.1947  0.2279  0.2568  0.2811  0.3227  0.3428  0.3508  0.3508
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.2561 -1.0807 -0.8973 -0.7346 -0.5882 -0.4559 -0.3572 -0.2784 -0.2116 -0.1448
 -0.0830 -0.0247  0.0304  0.0825  0.1317  0.2406  0.3236  0.3757  0.3997
 -1.1069 -1.0579 -0.9017 -0.7340 -0.5856 -0.4524 -0.3470 -0.2651 -0.1950 -0.1304
 -0.0709 -0.0151  0.0375  0.0873  0.1344  0.2371  0.3135  0.3606  0.3794  0.3753
 -0.8865 -0.8796 -0.8657 -0.7375 -0.5891 -0.4565 -0.3433 -0.2549 -0.1829 -0.1189
 -0.0615 -0.0081  0.0421  0.0895  0.1344  0.2321  0.3039  0.3472  0.3641  0.3601
  0.3421
 -0.8119 -0.7065 -0.6650 -0.6715 -0.5884 -0.4628 -0.3469 -0.2497 -0.1732 -0.1089
 -0.0527 -0.0014  0.0465  0.0916  0.1343  0.2274  0.2957  0.3363  0.3519  0.3480
  0.3302  0.3051
 -0.7663 -0.6523 -0.5493 -0.4837 -0.4709 -0.4435 -0.3509 -0.2515 -0.1673 -0.1004
 -0.0438  0.0061  0.0520  0.0950  0.1355  0.2240  0.2893  0.3279  0.3425  0.3385
  0.3209  0.2956  0.2664  0.2343
 -0.7178 -0.6165 -0.5112 -0.4141 -0.3393 -0.2965 -0.2811 -0.2414 -0.1669 -0.0943
 -0.0350  0.0146  0.0590  0.1002  0.1387  0.2227  0.2850  0.3220  0.3358  0.3316
  0.3140  0.2881  0.2583  0.2260  0.1914  0.1537  0.1118  0.0650  0.0144 -0.0353
 -0.6616 -0.5754 -0.4823 -0.3870 -0.2981 -0.2233 -0.1670 -0.1325 -0.1127 -0.0794
 -0.0264  0.0242  0.0678  0.1074  0.1442  0.2239  0.2831  0.3185  0.3318  0.3274
  0.3098  0.2830  0.2517  0.2184  0.1833  0.1460  0.1065  0.0636  0.0163 -0.0352
 -0.0869
 -0.6001 -0.5248 -0.4459 -0.3625 -0.2780 -0.1978 -0.1275 -0.0693 -0.0249  0.0048
  0.0249  0.0497  0.0824  0.1177  0.1521  0.2276  0.2839  0.3178  0.3306  0.3263
  0.3084  0.2808  0.2476  0.2123  0.1758  0.1383  0.0989  0.0579  0.0141 -0.0337
 -0.0866
 -0.5392 -0.4686 -0.3981 -0.3272 -0.2539 -0.1800 -0.1091 -0.0450  0.0102  0.0558
  0.0912  0.1162  0.1347  0.1520  0.1726  0.2353  0.2882  0.3202  0.3324  0.3281
  0.3101  0.2815  0.2462  0.2080  0.1692  0.1300  0.0900  0.0491  0.0068 -0.0378
 -0.0863
 -0.4847 -0.4119 -0.3460 -0.2830 -0.2205 -0.1570 -0.0934 -0.0315  0.0256  0.0762
  0.1195  0.1552  0.1832  0.2035  0.2188  0.2540  0.2952  0.3253  0.3370  0.3330
  0.3154  0.2866  0.2496  0.2084  0.1664  0.1246  0.0829  0.0411 -0.0012 -0.0445
 -0.0898
 -0.4413 -0.3617 -0.2947 -0.2340 -0.1775 -0.1231 -0.0689 -0.0147  0.0383  0.0884
  0.1338  0.1734  0.2069  0.2342  0.2553  0.2889  0.3128  0.3340  0.3445  0.3406
  0.3236  0.2950  0.2572  0.2135  0.1680  0.1228  0.0782  0.0343 -0.0092 -0.0528
 -0.0963
 -0.4136 -0.3216 -0.2491 -0.1868 -0.1311 -0.0807 -0.0337  0.0121  0.0575  0.1023
  0.1453  0.1851  0.2204  0.2508  0.2758  0.3176  0.3387  0.3504  0.3551
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.2287 -1.0328 -0.8519 -0.6978 -0.5601 -0.4356 -0.3396 -0.2583 -0.1913 -0.1288
 -0.0695 -0.0137  0.0388  0.0881  0.1347  0.2388  0.3210  0.3772  0.4056
 -1.0914 -1.0493 -0.8689 -0.7011 -0.5562 -0.4296 -0.3287 -0.2467 -0.1777 -0.1154
 -0.0580 -0.0046  0.0456  0.0930  0.1378  0.2369  0.3135  0.3639  0.3874  0.3875
 -0.9524 -0.9754 -0.8751 -0.7147 -0.5633 -0.4308 -0.3237 -0.2371 -0.1667 -0.1043
 -0.0488  0.0024  0.0504  0.0956  0.1384  0.2332  0.3059  0.3525  0.3734  0.3729
  0.3570
 -0.8331 -0.7533 -0.7665 -0.7101 -0.5750 -0.4413 -0.3259 -0.2324 -0.1577 -0.0947
 -0.0402  0.0091  0.0550  0.0981  0.1389  0.2294  0.2991  0.3431  0.3622  0.3614
  0.3459  0.3212
 -0.7942 -0.6705 -0.5803 -0.5598 -0.5476 -0.4492 -0.3346 -0.2337 -0.1524 -0.0869
 -0.0315  0.0166  0.0607  0.1017  0.1405  0.2266  0.2934  0.3356  0.3536  0.3525
  0.3373  0.3128  0.2832  0.2506
 -0.7612 -0.6412 -0.5266 -0.4342 -0.3825 -0.3704 -0.3287 -0.2399 -0.1530 -0.0814
 -0.0234  0.0249  0.0677  0.1071  0.1440  0.2255  0.2893  0.3300  0.3472  0.3459
  0.3309  0.3064  0.2764  0.2434  0.2079  0.1689  0.1256  0.0774  0.0259 -0.0245
 -0.7217 -0.6144 -0.5050 -0.4008 -0.3116 -0.2464 -0.2092 -0.1890 -0.1471 -0.0802
 -0.0175  0.0335  0.0761  0.1142  0.1494  0.2268  0.2874  0.3264  0.3432  0.3417
  0.3268  0.3020  0.2712  0.2373  0.2013  0.1630  0.1220  0.0775  0.0286 -0.0239
 -0.0758
 -0.6787 -0.5801 -0.4820 -0.3843 -0.2908 -0.2079 -0.1407 -0.0905 -0.0577 -0.0348
 -0.0030  0.0423  0.0855  0.1230  0.1570  0.2306  0.2879  0.3252  0.3415  0.3401
  0.3252  0.3000  0.2680  0.2325  0.1954  0.1568  0.1161  0.0734  0.0278 -0.0215
 -0.0752
 -0.6338 -0.5392 -0.4495 -0.3617 -0.2754 -0.1929 -0.1179 -0.0538 -0.0015  0.0390
  0.0680  0.0895  0.1127  0.1396  0.1687  0.2376  0.2918  0.3272  0.3427  0.3412
  0.3261  0.3004  0.2671  0.2294  0.1901  0.1500  0.1088  0.0667  0.0227 -0.0241
 -0.0743
 -0.5942 -0.4989 -0.4126 -0.3318 -0.2543 -0.1791 -0.1071 -0.0403  0.0185  0.0686
  0.1100  0.1426  0.1673  0.1861  0.2024  0.2487  0.2977  0.3313  0.3463  0.3451
  0.3302  0.3044  0.2701  0.2303  0.1884  0.1459  0.1031  0.0599  0.0160 -0.0292
 -0.0764
 -0.5637 -0.4627 -0.3756 -0.2968 -0.2246 -0.1568 -0.0919 -0.0297  0.0286  0.0814
  0.1276  0.1669  0.1994  0.2254  0.2451  0.2784  0.3095  0.3384  0.3525  0.3514
  0.3371  0.3114  0.2766  0.2352  0.1906  0.1451  0.0997  0.0546  0.0096 -0.0358
 -0.0811
 -0.5460 -0.4349 -0.3429 -0.2626 -0.1909 -0.1266 -0.0677 -0.0121  0.0408  0.0910
  0.1375  0.1790  0.2150  0.2455  0.2705  0.3111  0.3341  0.3509  0.3615
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.1792 -0.9836 -0.8121 -0.6673 -0.5311 -0.4110 -0.3205 -0.2432 -0.1742 -0.1131
 -0.0559 -0.0018  0.0487  0.0960  0.1404  0.2398  0.3169  0.3730  0.4110
 -1.1454 -1.0176 -0.8327 -0.6703 -0.5310 -0.4065 -0.3112 -0.2306 -0.1611 -0.1004
 -0.0448  0.0071  0.0555  0.1009  0.1438  0.2392  0.3150  0.3677  0.3954  0.4002
 -1.0522 -1.0131 -0.8563 -0.6868 -0.5381 -0.4093 -0.3043 -0.2207 -0.1512 -0.0896
 -0.0357  0.0141  0.0603  0.1038  0.1448  0.2364  0.3091  0.3584  0.3831  0.3863
  0.3730
 -0.9149 -0.8420 -0.8334 -0.7032 -0.5529 -0.4198 -0.3064 -0.2154 -0.1424 -0.0802
 -0.0271  0.0209  0.0651  0.1066  0.1457  0.2333  0.3033  0.3504  0.3733  0.3757
  0.3628  0.3392
 -0.8098 -0.6891 -0.6414 -0.6508 -0.5614 -0.4329 -0.3155 -0.2165 -0.1371 -0.0729
 -0.0185  0.0283  0.0709  0.1104  0.1475  0.2308  0.2982  0.3438  0.3656  0.3675
  0.3549  0.3317  0.3020  0.2689
 -0.7887 -0.6553 -0.5402 -0.4695 -0.4595 -0.4255 -0.3257 -0.2239 -0.1372 -0.0677
 -0.0107  0.0365  0.0779  0.1159  0.1512  0.2300  0.2943  0.3384  0.3596  0.3614
  0.3489  0.3261  0.2964  0.2628  0.2262  0.1864  0.1419  0.0920  0.0395 -0.0118
 -0.7677 -0.6397 -0.5178 -0.4105 -0.3310 -0.2898 -0.2731 -0.2238 -0.1428 -0.0670
 -0.0055  0.0447  0.0862  0.1231  0.1569  0.2314  0.2922  0.3347  0.3555  0.3573
  0.3449  0.3222  0.2922  0.2581  0.2214  0.1821  0.1396  0.0934  0.0431 -0.0104
 -0.0630
 -0.7427 -0.6220 -0.5057 -0.3962 -0.2983 -0.2188 -0.1621 -0.1277 -0.1034 -0.0622
 -0.0034  0.0508  0.0948  0.1315  0.1644  0.2353  0.2927  0.3331  0.3534  0.3553
  0.3430  0.3202  0.2897  0.2546  0.2169  0.1774  0.1357  0.0917  0.0444 -0.0071
 -0.0618
 -0.7159 -0.5988 -0.4886 -0.3847 -0.2875 -0.1996 -0.1247 -0.0648 -0.0197  0.0121
  0.0372  0.0671  0.1055  0.1421  0.1744  0.2424  0.2964  0.3346  0.3539  0.3557
  0.3432  0.3200  0.2889  0.2524  0.2131  0.1723  0.1301  0.0862  0.0406 -0.0078
 -0.0600
 -0.6937 -0.5761 -0.4682 -0.3691 -0.2773 -0.1920 -0.1141 -0.0455  0.0121  0.0592
  0.0964  0.1246  0.1470  0.1691  0.1919  0.2510  0.3020  0.3380  0.3566  0.3585
  0.3463  0.3230  0.2913  0.2535  0.2124  0.1697  0.1261  0.0816  0.0361 -0.0110
 -0.0601
 -0.6744 -0.5553 -0.4473 -0.3494 -0.2609 -0.1803 -0.1061 -0.0379  0.0234  0.0768
  0.1220  0.1595  0.1897  0.2136  0.2326  0.2706  0.3106  0.3442  0.3618  0.3638
  0.3520  0.3289  0.2968  0.2581  0.2150  0.1700  0.1241  0.0780  0.0315 -0.0157
 -0.0631
 -0.6582 -0.5364 -0.4270 -0.3295 -0.2410 -0.1625 -0.0922 -0.0279  0.0310  0.0850
  0.1330  0.1748  0.2103  0.2399  0.2965  0.3012  0.3222  0.3532  0.3695
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.1270 -0.9343 -0.7726 -0.6389 -0.5044 -0.3902 -0.2993 -0.2251 -0.1570 -0.0979
 -0.0418  0.0109  0.0600  0.1058  0.1484  0.2438  0.3192  0.3759  0.4164
 -1.1696 -0.9750 -0.7942 -0.6390 -0.5065 -0.3864 -0.2904 -0.2136 -0.1444 -0.0855
 -0.0310  0.0196  0.0667  0.1106  0.1520  0.2440  0.3184  0.3723  0.4036  0.4129
 -1.0299 -1.0064 -0.8204 -0.6573 -0.5145 -0.3894 -0.2859 -0.2044 -0.1355 -0.0750
 -0.0220  0.0266  0.0716  0.1137  0.1533  0.2418  0.3137  0.3649  0.3933  0.4003
  0.3902
 -0.9086 -0.9362 -0.8424 -0.6815 -0.5291 -0.3999 -0.2884 -0.1992 -0.1276 -0.0657
 -0.0136  0.0334  0.0765  0.1166  0.1544  0.2391  0.3087  0.3582  0.3849  0.3909
  0.3807  0.3588
 -0.8202 -0.7247 -0.7382 -0.6841 -0.5478 -0.4128 -0.2967 -0.1998 -0.1223 -0.0590
 -0.0051  0.0407  0.0823  0.1206  0.1565  0.2369  0.3039  0.3522  0.3780  0.3835
  0.3734  0.3520  0.3228  0.2885
 -0.8036 -0.6640 -0.5626 -0.5412 -0.5289 -0.4258 -0.3092 -0.2070 -0.1220 -0.0538
  0.0024  0.0488  0.0893  0.1261  0.1602  0.2362  0.3000  0.3470  0.3725  0.3778
  0.3678  0.3469  0.3180  0.2840  0.2470  0.2059  0.1594  0.1086  0.0554  0.0030
 -0.7972 -0.6531 -0.5248 -0.4238 -0.3707 -0.3605 -0.3108 -0.2170 -0.1279 -0.0529
  0.0076  0.0568  0.0974  0.1332  0.1659  0.2377  0.2980  0.3431  0.3683  0.3738
  0.3640  0.3432  0.3144  0.2804  0.2432  0.2036  0.1604  0.1125  0.0598  0.0054
 -0.0482
 -0.7906 -0.6489 -0.5184 -0.4022 -0.3058 -0.2385 -0.2032 -0.1804 -0.1296 -0.0571
  0.0088  0.0624  0.1059  0.1417  0.1735  0.2417  0.2982  0.3411  0.3657  0.3715
  0.3619  0.3411  0.3123  0.2778  0.2401  0.2001  0.1573  0.1113  0.0622  0.0097
 -0.0460
 -0.7863 -0.6433 -0.5141 -0.3974 -0.2932 -0.2043 -0.1344 -0.0844 -0.0514 -0.0237
  0.0155  0.0666  0.1133  0.1514  0.1832  0.2489  0.3020  0.3421  0.3654  0.3711
  0.3616  0.3407  0.3115  0.2763  0.2376  0.1966  0.1537  0.1088  0.0616  0.0112
 -0.0431
 -0.7842 -0.6394 -0.5098 -0.3940 -0.2906 -0.1982 -0.1177 -0.0505  0.0028  0.0440
  0.0752  0.1014  0.1295  0.1624  0.1935  0.2572  0.3075  0.3451  0.3672  0.3729
  0.3638  0.3429  0.3134  0.2777  0.2378  0.1954  0.1514  0.1060  0.0591  0.0101
 -0.0410
 -0.7880 -0.6387 -0.5063 -0.3891 -0.2858 -0.1947 -0.1135 -0.0417  0.0202  0.0720
  0.1146  0.1489  0.1762  0.1989  0.2204  0.2695  0.3154  0.3507  0.3716  0.3771
  0.3683  0.3477  0.3181  0.2818  0.2408  0.1967  0.1509  0.1041  0.0564  0.0076
 -0.0422
