 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F360M
  0.4981  0.4200  0.3543  0.2936  0.2523  0.2255  0.2382  0.2118  0.1736  0.1221
  0.0583 -0.0134 -0.0885 -0.1656 -0.2440 -0.4343 -0.6189 -0.7874 -0.9552
  0.5678  0.4859  0.4081  0.3341  0.2682  0.2165  0.1754  0.1395  0.1038  0.0635
  0.0125 -0.0506 -0.1216 -0.1956 -0.2705 -0.4567 -0.6380 -0.8121 -0.9783 -1.1369
  0.5564  0.4804  0.4053  0.3328  0.2649  0.2016  0.1443  0.0968  0.0546  0.0124
 -0.0324 -0.0847 -0.1482 -0.2186 -0.2915 -0.4745 -0.6541 -0.8277 -0.9936 -1.1517
 -1.3027
  0.5327  0.4634  0.3931  0.3229  0.2547  0.1902  0.1303  0.0740  0.0213 -0.0272
 -0.0752 -0.1234 -0.1776 -0.2410 -0.3102 -0.4886 -0.6659 -0.8391 -1.0051 -1.1629
 -1.3133 -1.4574
  0.4923  0.4321  0.3693  0.3044  0.2389  0.1743  0.1124  0.0541 -0.0016 -0.0560
 -0.1090 -0.1610 -0.2123 -0.2686 -0.3308 -0.5011 -0.6746 -0.8465 -1.0131 -1.1713
 -1.3216 -1.4650 -1.6025 -1.7350
  0.4342  0.3841  0.3309  0.2741  0.2144  0.1532  0.0920  0.0325 -0.0250 -0.0807
 -0.1357 -0.1907 -0.2440 -0.2987 -0.3567 -0.5148 -0.6822 -0.8508 -1.0175 -1.1769
 -1.3277 -1.4711 -1.6081 -1.7397 -1.8667 -1.9897 -2.1089 -2.2248 -2.3376 -2.4476
  0.3627  0.3196  0.2763  0.2293  0.1779  0.1229  0.0657  0.0080 -0.0494 -0.1057
 -0.1611 -0.2164 -0.2711 -0.3255 -0.3818 -0.5316 -0.6909 -0.8539 -1.0185 -1.1792
 -1.3316 -1.4756 -1.6127 -1.7439 -1.8699 -1.9915 -2.1093 -2.2236 -2.3350 -2.4437
 -2.5500
  0.2790  0.2425  0.2064  0.1686  0.1269  0.0802  0.0298 -0.0232 -0.0778 -0.1327
 -0.1875 -0.2423 -0.2968 -0.3507 -0.4055 -0.5488 -0.7012 -0.8581 -1.0179 -1.1780
 -1.3323 -1.4781 -1.6160 -1.7474 -1.8733 -1.9942 -2.1108 -2.2238 -2.3337 -2.4407
 -2.5453
  0.1888  0.1563  0.1243  0.0928  0.0598  0.0225 -0.0196 -0.0657 -0.1148 -0.1659
 -0.2182 -0.2712 -0.3246 -0.3777 -0.4310 -0.5684 -0.7138 -0.8656 -1.0203 -1.1771
 -1.3320 -1.4803 -1.6202 -1.7526 -1.8789 -1.9999 -2.1163 -2.2288 -2.3378 -2.4435
 -2.5460
  0.0921  0.0610  0.0364  0.0078 -0.0200 -0.0492 -0.0823 -0.1200 -0.1616 -0.2066
 -0.2540 -0.3033 -0.3538 -0.4051 -0.4568 -0.5887 -0.7263 -0.8716 -1.0215 -1.1737
 -1.3262 -1.4756 -1.6179 -1.7525 -1.8799 -2.0015 -2.1180 -2.2301 -2.3406 -2.4454
 -2.5465
 -0.0110 -0.0434 -0.0573 -0.0807 -0.1085 -0.1339 -0.1598 -0.1889 -0.2222 -0.2592
 -0.2996 -0.3431 -0.3889 -0.4365 -0.4853 -0.6116 -0.7421 -0.8799 -1.0243 -1.1720
 -1.3207 -1.4684 -1.6121 -1.7492 -1.8789 -2.0019 -2.1193 -2.2318 -2.3399 -2.4443
 -2.5454
 -0.1207 -0.1569 -0.1568 -0.1716 -0.2003 -0.2258 -0.2488 -0.2719 -0.2974 -0.3260
 -0.3581 -0.3938 -0.4327 -0.4745 -0.5165 -0.6371 -0.7612 -0.8905 -1.0287
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F360M
  0.5083  0.4430  0.3890  0.3415  0.3039  0.2719  0.2513  0.2143  0.1694  0.1146
  0.0498 -0.0220 -0.0962 -0.1713 -0.2469 -0.4330 -0.6153 -0.7876 -0.9557
  0.5426  0.4568  0.3772  0.3116  0.2589  0.2166  0.1813  0.1481  0.1113  0.0670
  0.0122 -0.0534 -0.1255 -0.1996 -0.2739 -0.4577 -0.6370 -0.8103 -0.9762 -1.1348
  0.5571  0.4737  0.3933  0.3180  0.2480  0.1886  0.1410  0.1002  0.0616  0.0219
 -0.0241 -0.0805 -0.1475 -0.2200 -0.2938 -0.4766 -0.6543 -0.8262 -0.9914 -1.1493
 -1.3003
  0.5599  0.4801  0.4013  0.3254  0.2546  0.1903  0.1308  0.0773  0.0310 -0.0136
 -0.0592 -0.1090 -0.1677 -0.2361 -0.3080 -0.4901 -0.6669 -0.8379 -1.0028 -1.1603
 -1.3107 -1.4547
  0.5497  0.4755  0.4008  0.3269  0.2552  0.1876  0.1257  0.0691  0.0145 -0.0379
 -0.0880 -0.1379 -0.1910 -0.2523 -0.3208 -0.4998 -0.6756 -0.8459 -1.0107 -1.1684
 -1.3186 -1.4621 -1.5996 -1.7322
  0.5224  0.4567  0.3889  0.3198  0.2505  0.1825  0.1176  0.0570  0.0005 -0.0544
 -0.1096 -0.1643 -0.2174 -0.2735 -0.3354 -0.5074 -0.6814 -0.8507 -1.0154 -1.1738
 -1.3245 -1.4679 -1.6050 -1.7367 -1.8637 -1.9867 -2.1063 -2.2226 -2.3358 -2.4457
  0.4759  0.4203  0.3616  0.3001  0.2365  0.1718  0.1074  0.0447 -0.0151 -0.0721
 -0.1278 -0.1843 -0.2405 -0.2968 -0.3557 -0.5158 -0.6858 -0.8531 -1.0169 -1.1762
 -1.3281 -1.4722 -1.6093 -1.7407 -1.8669 -1.9887 -2.1068 -2.2215 -2.3330 -2.4418
 -2.5482
  0.4128  0.3657  0.3169  0.2649  0.2094  0.1509  0.0904  0.0294 -0.0311 -0.0900
 -0.1471 -0.2034 -0.2597 -0.3167 -0.3751 -0.5286 -0.6907 -0.8547 -1.0164 -1.1754
 -1.3289 -1.4745 -1.6124 -1.7440 -1.8700 -1.9911 -2.1082 -2.2215 -2.3315 -2.4387
 -2.5435
  0.3377  0.2960  0.2552  0.2125  0.1660  0.1156  0.0617  0.0053 -0.0526 -0.1108
 -0.1684 -0.2252 -0.2813 -0.3373 -0.3944 -0.5438 -0.7000 -0.8592 -1.0177 -1.1748
 -1.3289 -1.4767 -1.6164 -1.7490 -1.8754 -1.9965 -2.1132 -2.2259 -2.3349 -2.4408
 -2.5440
  0.2590  0.2186  0.1818  0.1460  0.1082  0.0664  0.0205 -0.0289 -0.0814 -0.1360
