 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.7507 -1.7452 -1.7363 -1.7280 -1.7172 -1.7048 -1.6600 -1.6609 -1.6715 -1.6932
 -1.7249 -1.7493 -1.7967 -1.8455 -1.8972 -2.0281 -2.1638 -2.3002 -2.4327
 -1.7525 -1.7706 -1.7698 -1.7521 -1.7240 -1.7052 -1.6990 -1.7016 -1.7111 -1.7279
 -1.7544 -1.7911 -1.8347 -1.8814 -1.9297 -2.0542 -2.1829 -2.3144 -2.4448 -2.5726
 -1.7854 -1.7948 -1.8042 -1.8092 -1.8055 -1.7889 -1.7641 -1.7493 -1.7507 -1.7656
 -1.7886 -1.8200 -1.8606 -1.9064 -1.9542 -2.0762 -2.2011 -2.3293 -2.4574 -2.5828
 -2.7051
 -1.8140 -1.8194 -1.8278 -1.8372 -1.8445 -1.8466 -1.8421 -1.8301 -1.8170 -1.8156
 -1.8294 -1.8538 -1.8882 -1.9309 -1.9775 -2.0977 -2.2191 -2.3431 -2.4686 -2.5921
 -2.7124 -2.8295
 -1.8532 -1.8519 -1.8556 -1.8628 -1.8719 -1.8805 -1.8862 -1.8884 -1.8879 -1.8864
 -1.8893 -1.9029 -1.9263 -1.9600 -2.0014 -2.1182 -2.2370 -2.3568 -2.4788 -2.6005
 -2.7194 -2.8349 -2.9473 -3.0567
 -1.9038 -1.8954 -1.8923 -1.8942 -1.9004 -1.9095 -1.9190 -1.9272 -1.9339 -1.9407
 -1.9489 -1.9603 -1.9769 -2.0016 -2.0342 -2.1386 -2.2544 -2.3707 -2.4887 -2.6080
 -2.7257 -2.8403 -2.9514 -3.0596 -3.1655 -3.2693 -3.3711 -3.4711 -3.5694 -3.6661
 -1.9643 -1.9502 -1.9399 -1.9350 -1.9358 -1.9415 -1.9504 -1.9605 -1.9705 -1.9804
 -1.9917 -2.0061 -2.0239 -2.0457 -2.0729 -2.1629 -2.2714 -2.3844 -2.4987 -2.6148
 -2.7310 -2.8450 -2.9557 -3.0630 -3.1672 -3.2684 -3.3675 -3.4653 -3.5626 -3.6594
 -3.7537
 -2.0342 -2.0148 -1.9987 -1.9870 -1.9809 -1.9810 -1.9859 -1.9945 -2.0052 -2.0163
 -2.0283 -2.0425 -2.0603 -2.0821 -2.1080 -2.1894 -2.2892 -2.3977 -2.5087 -2.6215
 -2.7354 -2.8487 -2.9592 -3.0664 -3.1700 -3.2707 -3.3685 -3.4642 -3.5587 -3.6528
 -3.7470
 -2.1115 -2.0875 -2.0672 -2.0502 -2.0375 -2.0307 -2.0297 -2.0340 -2.0422 -2.0528
 -2.0646 -2.0779 -2.0937 -2.1133 -2.1375 -2.2147 -2.3081 -2.4118 -2.5199 -2.6298
 -2.7411 -2.8531 -2.9636 -3.0711 -3.1751 -3.2756 -3.3732 -3.4686 -3.5622 -3.6538
 -3.7437
 -2.1960 -2.1683 -2.1438 -2.1227 -2.1050 -2.0918 -2.0841 -2.0822 -2.0854 -2.0928
 -2.1028 -2.1148 -2.1286 -2.1450 -2.1654 -2.2363 -2.3247 -2.4237 -2.5287 -2.6362
 -2.7449 -2.8545 -2.9639 -3.0716 -3.1761 -3.2771 -3.3748 -3.4695 -3.5644 -3.6545
 -3.7416
 -2.2880 -2.2572 -2.2285 -2.2023 -2.1818 -2.1640 -2.1503 -2.1415 -2.1383 -2.1400
 -2.1460 -2.1551 -2.1666 -2.1802 -2.1966 -2.2567 -2.3406 -2.4349 -2.5367 -2.6421
 -2.7488 -2.8562 -2.9637 -3.0707 -3.1755 -3.2772 -3.3757 -3.4707 -3.5628 -3.6524
 -3.7400
 -2.3872 -2.3542 -2.3213 -2.2887 -2.2660 -2.2453 -2.2272 -2.2128 -2.2029 -2.1978
 -2.1975 -2.2016 -2.2092 -2.2196 -2.2311 -2.2759 -2.3558 -2.4454 -2.5439
