 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.9821 -1.9506 -1.9596 -1.9384 -1.8737 -1.8122 -1.7944 -1.7997 -1.7863 -1.7396
 -1.6743 -1.5947 -1.5117 -1.4334 -1.3590 -1.1986 -1.0801 -0.9987 -0.9381
 -1.9580 -1.8751 -1.8212 -1.7773 -1.7422 -1.7169 -1.6985 -1.6815 -1.6601 -1.6308
 -1.5906 -1.5371 -1.4706 -1.3984 -1.3291 -1.1831 -1.0767 -1.0043 -0.9543 -0.9220
 -1.9405 -1.8327 -1.7442 -1.6809 -1.6471 -1.6287 -1.6094 -1.5879 -1.5668 -1.5457
 -1.5185 -1.4821 -1.4315 -1.3689 -1.3056 -1.1717 -1.0750 -1.0101 -0.9679 -0.9400
 -0.9212
 -1.9296 -1.8234 -1.7286 -1.6492 -1.5884 -1.5476 -1.5271 -1.5189 -1.5064 -1.4843
 -1.4580 -1.4297 -1.3944 -1.3449 -1.2885 -1.1644 -1.0750 -1.0161 -0.9789 -0.9543
 -0.9376 -0.9261
 -1.9033 -1.8084 -1.7199 -1.6407 -1.5732 -1.5193 -1.4798 -1.4531 -1.4372 -1.4258
 -1.4077 -1.3821 -1.3550 -1.3197 -1.2730 -1.1590 -1.0748 -1.0205 -0.9881 -0.9674
 -0.9534 -0.9437 -0.9371 -0.9330
 -1.8524 -1.7742 -1.6990 -1.6284 -1.5639 -1.5071 -1.4599 -1.4226 -1.3939 -1.3713
 -1.3523 -1.3324 -1.3094 -1.2849 -1.2511 -1.1525 -1.0731 -1.0218 -0.9936 -0.9777
 -0.9674 -0.9606 -0.9560 -0.9533 -0.9520 -0.9523 -0.9549 -0.9621 -0.9759 -0.9959
 -1.7767 -1.7166 -1.6578 -1.6008 -1.5458 -1.4937 -1.4458 -1.4038 -1.3688 -1.3396
 -1.3139 -1.2897 -1.2656 -1.2440 -1.2189 -1.1406 -1.0686 -1.0193 -0.9938 -0.9828
 -0.9777 -0.9748 -0.9735 -0.9732 -0.9736 -0.9748 -0.9774 -0.9819 -0.9916 -1.0092
 -1.0335
 -1.6823 -1.6383 -1.5954 -1.5534 -1.5114 -1.4690 -1.4267 -1.3858 -1.3484 -1.3157
 -1.2870 -1.2604 -1.2346 -1.2097 -1.1871 -1.1213 -1.0598 -1.0135 -0.9891 -0.9814
 -0.9817 -0.9843 -0.9875 -0.9909 -0.9943 -0.9976 -1.0014 -1.0063 -1.0134 -1.0252
 -1.0467
 -1.5759 -1.5458 -1.5162 -1.4874 -1.4584 -1.4278 -1.3949 -1.3602 -1.3254 -1.2924
 -1.2624 -1.2353 -1.2096 -1.1844 -1.1611 -1.1005 -1.0464 -1.0048 -0.9809 -0.9746
 -0.9788 -0.9871 -0.9960 -1.0045 -1.0121 -1.0189 -1.0253 -1.0317 -1.0389 -1.0484
 -1.0631
 -1.4658 -1.4469 -1.4277 -1.4092 -1.3910 -1.3715 -1.3493 -1.3237 -1.2955 -1.2661
 -1.2373 -1.2105 -1.1857 -1.1622 -1.1396 -1.0832 -1.0329 -0.9951 -0.9720 -0.9649
 -0.9703 -0.9824 -0.9970 -1.0113 -1.0244 -1.0360 -1.0465 -1.0560 -1.0652 -1.0749
 -1.0853
 -1.3540 -1.3447 -1.3344 -1.3236 -1.3132 -1.3026 -1.2899 -1.2740 -1.2545 -1.2319
 -1.2075 -1.1831 -1.1598 -1.1381 -1.1176 -1.0676 -1.0203 -0.9847 -0.9629 -0.9550
 -0.9596 -0.9729 -0.9909 -1.0105 -1.0295 -1.0469 -1.0627 -1.0767 -1.0894 -1.1015
 -1.1140
 -1.2404 -1.2392 -1.2394 -1.2346 -1.2302 -1.2257 -1.2202 -1.2126 -1.2017 -1.1875
 -1.1701 -1.1507 -1.1306 -1.1112 -1.0951 -1.0537 -1.0086 -0.9736 -0.9536
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.2086 -2.1520 -2.1046 -2.0620 -2.0218 -1.9791 -1.9292 -1.8692 -1.8019 -1.7322
 -1.6588 -1.5809 -1.5001 -1.4216 -1.3441 -1.1910 -1.0755 -0.9945 -0.9406
 -2.1060 -2.0336 -1.9743 -1.9238 -1.8788 -1.8368 -1.7951 -1.7486 -1.6989 -1.6473
 -1.5920 -1.5302 -1.4611 -1.3897 -1.3219 -1.1792 -1.0734 -0.9996 -0.9510 -0.9190
 -2.0511 -1.9485 -1.8725 -1.8245 -1.7749 -1.7313 -1.6919 -1.6532 -1.6142 -1.5749
 -1.5337 -1.4873 -1.4318 -1.3684 -1.3054 -1.1717 -1.0734 -1.0053 -0.9611 -0.9325
 -0.9131
 -2.0326 -1.9087 -1.8135 -1.7433 -1.6913 -1.6508 -1.6165 -1.5836 -1.5488 -1.5144
 -1.4805 -1.4453 -1.4042 -1.3520 -1.2946 -1.1685 -1.0755 -1.0116 -0.9709 -0.9454
 -0.9285 -0.9172
 -2.0331 -1.9123 -1.8019 -1.7125 -1.6429 -1.5890 -1.5476 -1.5158 -1.4910 -1.4685
 -1.4385 -1.4065 -1.3733 -1.3343 -1.2852 -1.1668 -1.0779 -1.0171 -0.9794 -0.9571
 -0.9430 -0.9336 -0.9275 -0.9240
 -2.0244 -1.9094 -1.8010 -1.7027 -1.6175 -1.5470 -1.4914 -1.4499 -1.4209 -1.4033
 -1.3887 -1.3677 -1.3416 -1.3109 -1.2725 -1.1641 -1.0789 -1.0203 -0.9851 -0.9662
 -0.9557 -0.9492 -0.9453 -0.9432 -0.9427 -0.9440 -0.9475 -0.9556 -0.9698 -0.9896
 -1.9946 -1.8929 -1.7932 -1.7002 -1.6162 -1.5427 -1.4805 -1.4298 -1.3900 -1.3587
 -1.3343 -1.3152 -1.2965 -1.2757 -1.2493 -1.1588 -1.0773 -1.0206 -0.9869 -0.9711
 -0.9649 -0.9625 -0.9617 -0.9621 -0.9634 -0.9655 -0.9692 -0.9747 -0.9851 -1.0028
 -1.0272
 -1.9403 -1.8548 -1.7688 -1.6862 -1.6093 -1.5395 -1.4771 -1.4225 -1.3763 -1.3381
 -1.3060 -1.2782 -1.2539 -1.2330 -1.2131 -1.1451 -1.0726 -1.0177 -0.9848 -0.9708
 -0.9687 -0.9712 -0.9749 -0.9790 -0.9832 -0.9873 -0.9922 -0.9982 -1.0063 -1.0189
 -1.0405
 -1.8613 -1.7921 -1.7219 -1.6528 -1.5870 -1.5255 -1.4683 -1.4155 -1.3676 -1.3254
 -1.2887 -1.2567 -1.2278 -1.2015 -1.1790 -1.1210 -1.0614 -1.0112 -0.9791 -0.9658
 -0.9664 -0.9738 -0.9829 -0.9919 -1.0002 -1.0079 -1.0153 -1.0228 -1.0311 -1.0416
 -1.0570
 -1.7662 -1.7136 -1.6585 -1.6027 -1.5488 -1.4977 -1.4488 -1.4019 -1.3570 -1.3148
 -1.2762 -1.2416 -1.2105 -1.1821 -1.1563 -1.0987 -1.0460 -1.0020 -0.9716 -0.9578
 -0.9590 -0.9695 -0.9837 -0.9984 -1.0120 -1.0244 -1.0358 -1.0463 -1.0566 -1.0674
 -1.0790
 -1.6638 -1.6230 -1.5812 -1.5380 -1.4954 -1.4545 -1.4150 -1.3761 -1.3374 -1.2991
 -1.2620 -1.2272 -1.1952 -1.1660 -1.1394 -1.0809 -1.0303 -0.9905 -0.9627 -0.9488
 -0.9492 -0.9605 -0.9779 -0.9976 -1.0170 -1.0350 -1.0515 -1.0664 -1.0802 -1.0934
 -1.1070
 -1.5559 -1.5268 -1.4959 -1.4636 -1.4309 -1.3988 -1.3679 -1.3373 -1.3060 -1.2741
 -1.2415 -1.2093 -1.1783 -1.1494 -1.1283 -1.0676 -1.0143 -0.9767 -0.9524
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.5013 -2.4403 -2.3872 -2.3363 -2.2865 -2.2237 -2.1330 -2.0116 -1.8883 -1.7734
 -1.6683 -1.5723 -1.4847 -1.4055 -1.3341 -1.1857 -1.0723 -0.9893 -0.9335
 -2.3693 -2.2981 -2.2380 -2.1836 -2.1298 -2.0710 -1.9954 -1.8971 -1.7978 -1.7038
 -1.6161 -1.5331 -1.4543 -1.3807 -1.3135 -1.1740 -1.0693 -0.9939 -0.9427 -0.9094
 -2.2748 -2.1929 -2.1242 -2.0635 -2.0066 -1.9496 -1.8860 -1.8069 -1.7249 -1.6466
 -1.5730 -1.5027 -1.4334 -1.3655 -1.3019 -1.1690 -1.0702 -0.9996 -0.9520 -0.9214
 -0.9018
 -2.2096 -2.1069 -2.0283 -1.9668 -1.9087 -1.8519 -1.7941 -1.7298 -1.6614 -1.5951
 -1.5326 -1.4735 -1.4149 -1.3547 -1.2952 -1.1678 -1.0731 -1.0059 -0.9609 -0.9327
 -0.9152 -0.9040
 -2.1767 -2.0539 -1.9530 -1.8712 -1.8057 -1.7542 -1.7112 -1.6619 -1.6061 -1.5490
 -1.4942 -1.4429 -1.3938 -1.3432 -1.2896 -1.1679 -1.0764 -1.0117 -0.9689 -0.9428
 -0.9278 -0.9187 -0.9132 -0.9106
 -2.1740 -2.0441 -1.9260 -1.8222 -1.7346 -1.6628 -1.6071 -1.5665 -1.5331 -1.4987
 -1.4582 -1.4139 -1.3699 -1.3271 -1.2817 -1.1675 -1.0787 -1.0159 -0.9750 -0.9510
 -0.9387 -0.9325 -0.9292 -0.9281 -0.9287 -0.9313 -0.9364 -0.9458 -0.9606 -0.9800
 -2.1731 -2.0439 -1.9222 -1.8110 -1.7124 -1.6283 -1.5584 -1.5011 -1.4548 -1.4196
 -1.3939 -1.3699 -1.3406 -1.3062 -1.2685 -1.1653 -1.0792 -1.0180 -0.9785 -0.9563
 -0.9467 -0.9439 -0.9439 -0.9454 -0.9478 -0.9512 -0.9564 -0.9639 -0.9752 -0.9931
 -1.0169
 -2.1614 -2.0399 -1.9218 -1.8101 -1.7083 -1.6185 -1.5412 -1.4758 -1.4217 -1.3768
 -1.3400 -1.3111 -1.2887 -1.2671 -1.2423 -1.1597 -1.0774 -1.0175 -0.9788 -0.9579
 -0.9481 -0.9515 -0.9556 -0.9607 -0.9660 -0.9716 -0.9780 -0.9848 -0.9942 -1.0089
 -1.0304
 -2.1248 -2.0194 -1.9100 -1.8046 -1.7055 -1.6157 -1.5363 -1.4671 -1.4078 -1.3576
 -1.3150 -1.2789 -1.2481 -1.2227 -1.2012 -1.1420 -1.0717 -1.0137 -0.9757 -0.9555
 -0.9498 -0.9540 -0.9626 -0.9724 -0.9818 -0.9908 -0.9997 -1.0088 -1.0188 -1.0308
 -1.0471
 -2.0645 -1.9758 -1.8817 -1.7873 -1.6959 -1.6109 -1.5340 -1.4652 -1.4043 -1.3508
 -1.3042 -1.2638 -1.2285 -1.1974 -1.1705 -1.1152 -1.0595 -1.0079 -0.9707 -0.9502
 -0.9447 -0.9507 -0.9634 -0.9782 -0.9927 -1.0062 -1.0190 -1.0310 -1.0429 -1.0554
 -1.0686
 -1.9863 -1.9126 -1.8340 -1.7522 -1.6718 -1.5951 -1.5241 -1.4594 -1.4006 -1.3474
 -1.2992 -1.2561 -1.2177 -1.1836 -1.1532 -1.0918 -1.0414 -0.9973 -0.9634 -0.9429
 -0.9368 -0.9432 -0.9582 -0.9773 -0.9972 -1.0161 -1.0338 -1.0501 -1.0653 -1.0802
 -1.0953
 -1.8952 -1.8344 -1.7694 -1.7013 -1.6326 -1.5658 -1.5027 -1.4442 -1.3901 -1.3400
 -1.2934 -1.2503 -1.2107 -1.1746 -1.1493 -1.0718 -1.0174 -0.9819 -0.9538
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.9072 -2.8494 -2.7937 -2.7335 -2.6697 -2.5786 -2.4343 -2.2328 -2.0274 -1.8457
 -1.6952 -1.5732 -1.4743 -1.3917 -1.3203 -1.1759 -1.0656 -0.9829 -0.9235
 -2.7260 -2.6600 -2.6017 -2.5450 -2.4831 -2.4061 -2.2923 -2.1269 -1.9557 -1.7981
 -1.6616 -1.5472 -1.4523 -1.3728 -1.3043 -1.1663 -1.0629 -0.9866 -0.9326 -0.8966
 -2.5884 -2.5103 -2.4446 -2.3858 -2.3281 -2.2636 -2.1747 -2.0423 -1.8989 -1.7618
 -1.6385 -1.5316 -1.4404 -1.3630 -1.2963 -1.1626 -1.0637 -0.9915 -0.9411 -0.9072
 -0.8858
 -2.4871 -2.3973 -2.3216 -2.2561 -2.1962 -2.1366 -2.0672 -1.9647 -1.8457 -1.7273
