 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.2650 -5.9196 -5.6691 -5.3940 -5.0932 -4.8469 -4.7039 -4.6183 -4.5247 -4.4013
 -4.2639 -4.1152 -3.9669 -3.8288 -3.6970 -3.4027 -3.1603 -2.9742 -2.8264
 -5.8773 -5.4790 -5.1833 -4.9421 -4.7460 -4.5903 -4.4657 -4.3608 -4.2643 -4.1685
 -4.0674 -3.9556 -3.8323 -3.7059 -3.5859 -3.3256 -3.1159 -2.9529 -2.8277 -2.7345
 -5.6163 -5.1981 -4.8799 -4.6488 -4.4918 -4.3736 -4.2656 -4.1656 -4.0755 -3.9933
 -3.9107 -3.8224 -3.7213 -3.6094 -3.5003 -3.2661 -3.0814 -2.9376 -2.8292 -2.7464
 -2.6807
 -5.4820 -5.0769 -4.7589 -4.5141 -4.3306 -4.1968 -4.1036 -4.0327 -3.9583 -3.8757
 -3.7938 -3.7156 -3.6339 -3.5393 -3.4402 -3.2242 -3.0568 -2.9283 -2.8308 -2.7555
 -2.6950 -2.6446
 -5.3870 -5.0066 -4.7021 -4.4607 -4.2708 -4.1233 -4.0099 -3.9222 -3.8530 -3.7904
 -3.7190 -3.6402 -3.5643 -3.4846 -3.3969 -3.1955 -3.0395 -2.9220 -2.8340 -2.7657
 -2.7104 -2.6638 -2.6233 -2.5874
 -5.2872 -4.9412 -4.6594 -4.4303 -4.2438 -4.0920 -3.9691 -3.8696 -3.7872 -3.7158
 -3.6500 -3.5828 -3.5118 -3.4407 -3.3627 -3.1754 -3.0271 -2.9165 -2.8358 -2.7746
 -2.7249 -2.6828 -2.6458 -2.6127 -2.5826 -2.5554 -2.5317 -2.5141 -2.5050 -2.5054
 -5.1698 -4.8618 -4.6081 -4.3980 -4.2221 -4.0736 -3.9477 -3.8412 -3.7512 -3.6729
 -3.6016 -3.5336 -3.4661 -3.4015 -3.3336 -3.1602 -3.0178 -2.9111 -2.8347 -2.7794
 -2.7360 -2.6993 -2.6669 -2.6375 -2.6103 -2.5850 -2.5624 -2.5426 -2.5293 -2.5260
 -2.5327
 -5.0417 -4.7691 -4.5430 -4.3539 -4.1929 -4.0531 -3.9301 -3.8217 -3.7268 -3.6440
 -3.5696 -3.5001 -3.4331 -3.3681 -3.3059 -3.1473 -3.0107 -2.9058 -2.8310 -2.7791
 -2.7414 -2.7108 -2.6840 -2.6596 -2.6365 -2.6146 -2.5941 -2.5756 -2.5604 -2.5510
 -2.5535
 -4.9077 -4.6678 -4.4659 -4.2960 -4.1502 -4.0216 -3.9057 -3.8003 -3.7049 -3.6194
 -3.5428 -3.4727 -3.4065 -3.3424 -3.2815 -3.1328 -3.0032 -2.9006 -2.8256 -2.7744
 -2.7401 -2.7152 -2.6947 -2.6763 -2.6588 -2.6415 -2.6247 -2.6088 -2.5944 -2.5832
 -2.5784
 -4.7826 -4.5726 -4.3894 -4.2335 -4.1001 -3.9821 -3.8748 -3.7751 -3.6825 -3.5972
 -3.5194 -3.4487 -3.3833 -3.3215 -3.2622 -3.1207 -2.9965 -2.8966 -2.8215 -2.7692
 -2.7351 -2.7132 -2.6982 -2.6862 -2.6750 -2.6637 -2.6523 -2.6406 -2.6292 -2.6191
 -2.6099
 -4.6703 -4.4844 -4.3175 -4.1715 -4.0454 -3.9352 -3.8355 -3.7425 -3.6547 -3.5722
 -3.4952 -3.4244 -3.3595 -3.2994 -3.2425 -3.1088 -2.9893 -2.8918 -2.8174 -2.7641
 -2.7288 -2.7073 -2.6951 -2.6882 -2.6834 -2.6787 -2.6736 -2.6676 -2.6609 -2.6543
 -2.6486
 -4.5707 -4.4032 -4.2520 -4.1143 -3.9927 -3.8860 -3.7907 -3.7032 -3.6207 -3.5425
 -3.4682 -3.3987 -3.3344 -3.2753 -3.2224 -3.0971 -2.9816 -2.8862 -2.8133
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -7.2720 -6.7380 -6.2772 -5.8849 -5.5538 -5.2670 -5.0083 -4.7676 -4.5512 -4.3647
 -4.1987 -4.0443 -3.8978 -3.7614 -3.6255 -3.3598 -3.1431 -2.9682 -2.8338
 -6.8721 -6.3415 -5.8821 -5.4961 -5.1768 -4.9130 -4.6908 -4.4929 -4.3195 -4.1692
 -4.0340 -3.9050 -3.7767 -3.6523 -3.5370 -3.2927 -3.0994 -2.9456 -2.8263 -2.7348
 -6.4510 -5.9290 -5.5016 -5.2043 -4.9183 -4.6771 -4.4748 -4.3019 -4.1531 -4.0248
 -3.9109 -3.8029 -3.6928 -3.5796 -3.4717 -3.2437 -3.0675 -2.9297 -2.8227 -2.7397
 -2.6730
 -6.1333 -5.6167 -5.2115 -4.9033 -4.6670 -4.4783 -4.3173 -4.1701 -4.0362 -3.9182
 -3.8152 -3.7218 -3.6296 -3.5303 -3.4296 -3.2128 -3.0474 -2.9205 -2.8230 -2.7473
 -2.6866 -2.6361
 -6.0079 -5.4885 -5.0703 -4.7476 -4.5017 -4.3134 -4.1667 -4.0478 -3.9455 -3.8491
 -3.7510 -3.6601 -3.5765 -3.4924 -3.4013 -3.1939 -3.0351 -2.9154 -2.8252 -2.7560
 -2.7005 -2.6539 -2.6137 -2.5783
 -5.9504 -5.4346 -5.0165 -4.6845 -4.4236 -4.2197 -4.0612 -3.9382 -3.8422 -3.7665
 -3.6961 -3.6182 -3.5380 -3.4594 -3.3786 -3.1817 -3.0273 -2.9120 -2.8270 -2.7636
 -2.7136 -2.6715 -2.6349 -2.6023 -2.5729 -2.5467 -2.5241 -2.5072 -2.4983 -2.4986
 -5.8970 -5.4046 -4.9969 -4.6690 -4.4075 -4.1994 -4.0335 -3.9012 -3.7951 -3.7075
 -3.6329 -3.5664 -3.4997 -3.4305 -3.3577 -3.1728 -3.0216 -2.9088 -2.8268 -2.7680
 -2.7235 -2.6869 -2.6549 -2.6260 -2.5995 -2.5752 -2.5536 -2.5348 -2.5223 -2.5191
 -2.5258
 -5.8264 -5.3657 -4.9798 -4.6641 -4.4080 -4.2006 -4.0314 -3.8923 -3.7778 -3.6826
