 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.5179 -1.3403 -1.2006 -1.1890 -1.2210 -1.2445 -1.2685 -1.2869 -1.3286 -1.3750
 -1.4276 -1.4838 -1.5421 -1.6032 -1.6660 -1.8235 -1.9936 -2.1489 -2.2959
 -1.4266 -1.4270 -1.4156 -1.3685 -1.2970 -1.2709 -1.2865 -1.3173 -1.3561 -1.4019
 -1.4531 -1.5082 -1.5658 -1.6251 -1.6855 -1.8378 -1.9901 -2.1424 -2.2935 -2.4420
 -1.4754 -1.4794 -1.4823 -1.4796 -1.4620 -1.4089 -1.3577 -1.3512 -1.3787 -1.4231
 -1.4734 -1.5281 -1.5856 -1.6450 -1.7051 -1.8558 -2.0045 -2.1525 -2.3004 -2.4459
 -2.5884
 -1.5278 -1.5270 -1.5311 -1.5358 -1.5386 -1.5360 -1.5163 -1.4738 -1.4498 -1.4619
 -1.5000 -1.5508 -1.6068 -1.6655 -1.7253 -1.8750 -2.0208 -2.1644 -2.3076 -2.4506
 -2.5907 -2.7276
 -1.5905 -1.5801 -1.5791 -1.5832 -1.5895 -1.5961 -1.6019 -1.6018 -1.5859 -1.5690
 -1.5686 -1.5930 -1.6356 -1.6889 -1.7467 -1.8948 -2.0388 -2.1778 -2.3158 -2.4553
 -2.5934 -2.7285 -2.8603 -2.9891
 -1.6643 -1.6445 -1.6345 -1.6332 -1.6374 -1.6448 -1.6540 -1.6647 -1.6755 -1.6818
 -1.6806 -1.6825 -1.6995 -1.7324 -1.7771 -1.9155 -2.0578 -2.1935 -2.3265 -2.4607
 -2.5959 -2.7293 -2.8597 -2.9869 -3.1115 -3.2331 -3.3516 -3.4665 -3.5777 -3.6851
 -1.7481 -1.7201 -1.6998 -1.6920 -1.6905 -1.6946 -1.7025 -1.7131 -1.7270 -1.7435
 -1.7599 -1.7732 -1.7855 -1.8040 -1.8330 -1.9423 -2.0776 -2.2115 -2.3401 -2.4685
 -2.5991 -2.7300 -2.8588 -2.9847 -3.1075 -3.2271 -3.3436 -3.4576 -3.5692 -3.6781
 -3.7823
 -1.8408 -1.8055 -1.7775 -1.7612 -1.7534 -1.7517 -1.7552 -1.7630 -1.7746 -1.7899
 -1.8090 -1.8301 -1.8513 -1.8730 -1.8971 -1.9833 -2.1011 -2.2300 -2.3558 -2.4791
 -2.6043 -2.7314 -2.8579 -2.9822 -3.1037 -3.2223 -3.3380 -3.4508 -3.5611 -3.6690
 -3.7746
 -1.9411 -1.8994 -1.8659 -1.8414 -1.8269 -1.8193 -1.8172 -1.8200 -1.8274 -1.8388
 -1.8543 -1.8740 -1.8971 -1.9224 -1.9496 -2.0288 -2.1318 -2.2508 -2.3739 -2.4940
 -2.6141 -2.7365 -2.8601 -2.9827 -3.1029 -3.2202 -3.3349 -3.4470 -3.5564 -3.6633
 -3.7678
 -2.0481 -2.0003 -1.9622 -1.9329 -1.9116 -1.8974 -1.8896 -1.8870 -1.8890 -1.8952
 -1.9054 -1.9199 -1.9389 -1.9621 -1.9889 -2.0685 -2.1626 -2.2725 -2.3903 -2.5080
 -2.6245 -2.7419 -2.8610 -2.9806 -3.0990 -3.2149 -3.3282 -3.4387 -3.5467 -3.6524
 -3.7579
 -2.1598 -2.1088 -2.0668 -2.0329 -2.0064 -1.9865 -1.9727 -1.9644 -1.9610 -1.9617
 -1.9663 -1.9748 -1.9874 -2.0047 -2.0269 -2.1011 -2.1922 -2.2939 -2.4055 -2.5211
 -2.6357 -2.7500 -2.8647 -2.9805 -3.0961 -3.2102 -3.3220 -3.4312 -3.5378 -3.6420
 -3.7440
 -2.2724 -2.2310 -2.1905 -2.1525 -2.1185 -2.0900 -2.0678 -2.0525 -2.0431 -2.0385
 -2.0378 -2.0404 -2.0465 -2.0566 -2.0716 -2.1323 -2.2186 -2.3160 -2.4214
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F162M
 -1.3263 -1.2411 -1.2113 -1.2287 -1.2554 -1.2809 -1.3057 -1.3345 -1.3686 -1.4087
 -1.4545 -1.5047 -1.5582 -1.6140 -1.6717 -1.8210 -1.9790 -2.1350 -2.2881
 -1.4001 -1.3935 -1.3328 -1.2620 -1.2596 -1.2847 -1.3135 -1.3433 -1.3777 -1.4183
 -1.4648 -1.5160 -1.5704 -1.6269 -1.6851 -1.8350 -1.9874 -2.1401 -2.2912 -2.4397
 -1.4296 -1.4448 -1.4487 -1.4236 -1.3495 -1.3079 -1.3222 -1.3534 -1.3885 -1.4289
 -1.4753 -1.5268 -1.5816 -1.6387 -1.6974 -1.8475 -1.9986 -2.1489 -2.2974 -2.4431
 -2.5856
 -1.4560 -1.4713 -1.4881 -1.5009 -1.4953 -1.4574 -1.3961 -1.3778 -1.4025 -1.4416
 -1.4870 -1.5379 -1.5927 -1.6500 -1.7090 -1.8594 -2.0096 -2.1576 -2.3035 -2.4471
 -2.5875 -2.7245
 -1.4907 -1.4976 -1.5132 -1.5311 -1.5457 -1.5536 -1.5423 -1.5103 -1.4719 -1.4720
 -1.5045 -1.5515 -1.6050 -1.6618 -1.7207 -1.8711 -2.0207 -2.1666 -2.3097 -2.4508
 -2.5895 -2.7249 -2.8569 -2.9856
 -1.5362 -1.5334 -1.5408 -1.5561 -1.5748 -1.5926 -1.6075 -1.6162 -1.6109 -1.5885
 -1.5751 -1.5888 -1.6258 -1.6766 -1.7336 -1.8830 -2.0321 -2.1767 -2.3169 -2.4547
 -2.5911 -2.7250 -2.8558 -2.9832 -3.1074 -3.2286 -3.3469 -3.4623 -3.5746 -3.6824
 -1.5942 -1.5817 -1.5792 -1.5863 -1.6012 -1.6204 -1.6404 -1.6598 -1.6775 -1.6897
 -1.6928 -1.6887 -1.6944 -1.7186 -1.7585 -1.8960 -2.0438 -2.1875 -2.3256 -2.4600
 -2.5931 -2.7250 -2.8542 -2.9806 -3.1037 -3.2239 -3.3411 -3.4553 -3.5664 -3.6744
 -3.7795
 -1.6639 -1.6430 -1.6308 -1.6286 -1.6354 -1.6495 -1.6687 -1.6900 -1.7125 -1.7356
 -1.7578 -1.7759 -1.7878 -1.7993 -1.8196 -1.9186 -2.0568 -2.1988 -2.3356 -2.4671
 -2.5965 -2.7254 -2.8528 -2.9776 -3.0995 -3.2184 -3.3343 -3.4475 -3.5581 -3.6662
 -3.7719
 -1.7434 -1.7151 -1.6949 -1.6843 -1.6825 -1.6887 -1.7022 -1.7208 -1.7429 -1.7672
 -1.7934 -1.8208 -1.8471 -1.8701 -1.8911 -1.9640 -2.0783 -2.2132 -2.3482 -2.4779
 -2.6039 -2.7293 -2.8542 -2.9775 -3.0981 -3.2159 -3.3311 -3.4435 -3.5532 -3.6603
 -3.7650
 -1.8307 -1.7958 -1.7698 -1.7525 -1.7428 -1.7413 -1.7469 -1.7591 -1.7770 -1.7987
 -1.8235 -1.8511 -1.8808 -1.9111 -1.9405 -2.0136 -2.1096 -2.2298 -2.3598 -2.4877
 -2.6112 -2.7327 -2.8539 -2.9747 -3.0937 -3.2101 -3.3238 -3.4348 -3.5432 -3.6492
 -3.7551
 -1.9217 -1.8847 -1.8550 -1.8320 -1.8152 -1.8064 -1.8050 -1.8100 -1.8212 -1.8377
 -1.8584 -1.8827 -1.9102 -1.9404 -1.9724 -2.0543 -2.1439 -2.2515 -2.3728 -2.4977
 -2.6196 -2.7385 -2.8562 -2.9735 -3.0901 -3.2048 -3.3172 -3.4269 -3.5339 -3.6385
 -3.7409
 -2.0133 -1.9818 -1.9506 -1.9225 -1.8995 -1.8835 -1.8751 -1.8736 -1.8782 -1.8881
 -1.9030 -1.9222 -1.9451 -1.9714 -2.0009 -2.0842 -2.1752 -2.2753 -2.3877
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.2354 -1.2219 -1.2479 -1.2800 -1.3060 -1.3310 -1.3601 -1.3908 -1.4229 -1.4587
 -1.4993 -1.5443 -1.5930 -1.6441 -1.6971 -1.8357 -1.9812 -2.1321 -2.2851
 -1.3798 -1.2975 -1.2513 -1.2712 -1.3030 -1.3330 -1.3619 -1.3930 -1.4255 -1.4619
 -1.5031 -1.5491 -1.5989 -1.6513 -1.7054 -1.8460 -1.9915 -2.1402 -2.2897 -2.4375
 -1.4212 -1.4275 -1.3782 -1.2988 -1.2986 -1.3296 -1.3628 -1.3949 -1.4282 -1.4649
 -1.5062 -1.5526 -1.6029 -1.6562 -1.7113 -1.8539 -2.0001 -2.1477 -2.2950 -2.4402
 -2.5825
 -1.4304 -1.4570 -1.4714 -1.4544 -1.3849 -1.3415 -1.3618 -1.3969 -1.4321 -1.4689
