 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.6120 -0.5064 -0.4180 -0.3473 -0.2935 -0.2580 -0.2410 -0.2381 -0.2408 -0.2328
 -0.2140 -0.1901 -0.1627 -0.1294 -0.0928 -0.0146  0.0371  0.0632  0.0664  0.0534
  0.0324  0.0077 -0.0199 -0.0503
 -0.6026 -0.5041 -0.4183 -0.3454 -0.2853 -0.2377 -0.2018 -0.1768 -0.1636 -0.1630
 -0.1650 -0.1587 -0.1423 -0.1181 -0.0884 -0.0172  0.0313  0.0560  0.0587  0.0447
  0.0219 -0.0043 -0.0324 -0.0626 -0.0947 -0.1287 -0.1661 -0.2088 -0.2566 -0.3054
 -0.5732 -0.4876 -0.4103 -0.3423 -0.2832 -0.2324 -0.1901 -0.1559 -0.1296 -0.1106
 -0.0999 -0.0973 -0.0958 -0.0886 -0.0729 -0.0151  0.0299  0.0533  0.0556  0.0404
  0.0151 -0.0137 -0.0435 -0.0745 -0.1067 -0.1404 -0.1762 -0.2146 -0.2572 -0.3064
 -0.3576
 -0.5203 -0.4502 -0.3855 -0.3269 -0.2740 -0.2263 -0.1836 -0.1460 -0.1142 -0.0880
 -0.0670 -0.0514 -0.0425 -0.0384 -0.0334 -0.0047  0.0332  0.0549  0.0570  0.0412
  0.0134 -0.0190 -0.0519 -0.0850 -0.1184 -0.1524 -0.1876 -0.2243 -0.2632 -0.3070
 -0.3579
 -0.4461 -0.3910 -0.3401 -0.2932 -0.2498 -0.2093 -0.1712 -0.1354 -0.1025 -0.0734
 -0.0484 -0.0276 -0.0110  0.0007  0.0084  0.0237  0.0435  0.0609  0.0624  0.0466
  0.0171 -0.0191 -0.0564 -0.0930 -0.1289 -0.1645 -0.2004 -0.2369 -0.2747 -0.3155
 -0.3595
 -0.3607 -0.3178 -0.2784 -0.2428 -0.2098 -0.1785 -0.1480 -0.1177 -0.0880 -0.0598
 -0.0339 -0.0113  0.0080  0.0237  0.0359  0.0541  0.0645  0.0719  0.0713  0.0561
  0.0266 -0.0121 -0.0538 -0.0949 -0.1347 -0.1733 -0.2113 -0.2488 -0.2866 -0.3254
 -0.3657
 -0.2722 -0.2368 -0.2055 -0.1784 -0.1546 -0.1324 -0.1105 -0.0879 -0.0644 -0.0405
 -0.0170  0.0049  0.0245  0.0412  0.0549  0.0778  0.0874  0.0887  0.0832  0.0677
  0.0391 -0.0001 -0.0448 -0.0904 -0.1349 -0.1776 -0.2190 -0.2590 -0.2983 -0.3375
 -0.3772
 -0.1849 -0.1542 -0.1282 -0.1064 -0.0886 -0.0737 -0.0596 -0.0449 -0.0290 -0.0117
  0.0068  0.0254  0.0432  0.0598  0.0654  0.0948  0.1122  0.1113  0.0981
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.1206 -1.0405 -0.9738 -0.9137 -0.8552 -0.7879 -0.7019 -0.5969 -0.4970 -0.4066
 -0.3254 -0.2525 -0.1867 -0.1291 -0.0785  0.0231  0.0944  0.1357  0.1475
 -0.9866 -0.8989 -0.8297 -0.7723 -0.7206 -0.6673 -0.6010 -0.5233 -0.4471 -0.3751
 -0.3069 -0.2424 -0.1828 -0.1293 -0.0819  0.0125  0.0776  0.1147  0.1254  0.1167
 -0.8903 -0.7960 -0.7215 -0.6624 -0.6132 -0.5682 -0.5186 -0.4609 -0.4024 -0.3455
 -0.2896 -0.2344 -0.1805 -0.1305 -0.0857  0.0030  0.0633  0.0975  0.1078  0.0995
  0.0801
 -0.7842 -0.6884 -0.6243 -0.5736 -0.5277 -0.4867 -0.4470 -0.4037 -0.3587 -0.3138
 -0.2691 -0.2237 -0.1770 -0.1311 -0.0888 -0.0048  0.0518  0.0839  0.0937  0.0857
  0.0664  0.0413
 -0.7486 -0.6240 -0.5297 -0.4628 -0.4206 -0.3976 -0.3780 -0.3508 -0.3173 -0.2814
 -0.2448 -0.2077 -0.1692 -0.1291 -0.0899 -0.0101  0.0433  0.0736  0.0828  0.0749
  0.0552  0.0298  0.0010 -0.0309
 -0.7425 -0.6142 -0.5070 -0.4210 -0.3553 -0.3078 -0.2765 -0.2595 -0.2521 -0.2400
 -0.2174 -0.1880 -0.1559 -0.1225 -0.0878 -0.0126  0.0380  0.0666  0.0750  0.0668
  0.0466  0.0200 -0.0094 -0.0412 -0.0751 -0.1117 -0.1513 -0.1957 -0.2447 -0.2936
 -0.7399 -0.6133 -0.5038 -0.4117 -0.3367 -0.2773 -0.2312 -0.1964 -0.1717 -0.1584
 -0.1540 -0.1481 -0.1329 -0.1090 -0.0807 -0.0120  0.0358  0.0628  0.0706  0.0620
  0.0410  0.0128 -0.0184 -0.0511 -0.0851 -0.1209 -0.1588 -0.1996 -0.2445 -0.2945
 -0.3456
 -0.7254 -0.6072 -0.5019 -0.4104 -0.3330 -0.2688 -0.2162 -0.1736 -0.1393 -0.1123
 -0.0926 -0.0815 -0.0770 -0.0714 -0.0597 -0.0076  0.0370  0.0623  0.0696  0.0608
  0.0391  0.0089 -0.0248 -0.0595 -0.0949 -0.1310 -0.1686 -0.2076 -0.2491 -0.2946
 -0.3460
 -0.6894 -0.5841 -0.4879 -0.4024 -0.3280 -0.2644 -0.2101 -0.1639 -0.1250 -0.0924
 -0.0653 -0.0436 -0.0279 -0.0187 -0.0134  0.0075  0.0424  0.0656  0.0720  0.0631
  0.0409  0.0090 -0.0278 -0.0658 -0.1036 -0.1414 -0.1796 -0.2185 -0.2586 -0.3015
 -0.3473
 -0.6343 -0.5437 -0.4584 -0.3822 -0.3144 -0.2550 -0.2032 -0.1577 -0.1177 -0.0825
 -0.0519 -0.0258 -0.0040  0.0131  0.0252  0.0403  0.0552  0.0722  0.0778  0.0691
  0.0472  0.0144 -0.0251 -0.0667 -0.1081 -0.1487 -0.1888 -0.2286 -0.2688 -0.3099
 -0.3529
 -0.5663 -0.4876 -0.4129 -0.3460 -0.2863 -0.2336 -0.1872 -0.1456 -0.1080 -0.0737
 -0.0425 -0.0147  0.0097  0.0303  0.0470  0.0712  0.0799  0.0851  0.0868  0.0779
  0.0567  0.0240 -0.0171 -0.0621 -0.1076 -0.1520 -0.1952 -0.2373 -0.2788 -0.3203
 -0.3622
 -0.4924 -0.4234 -0.3579 -0.2980 -0.2449 -0.1989 -0.1587 -0.1228 -0.0900 -0.0594
 -0.0306 -0.0038  0.0208  0.0425  0.0520  0.1002  0.1165  0.1043  0.0990
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.3326 -1.2469 -1.1712 -1.0981 -1.0223 -0.9308 -0.8108 -0.6642 -0.5305 -0.4185
 -0.3258 -0.2484 -0.1826 -0.1256 -0.0759  0.0229  0.0935  0.1374  0.1547
 -1.1726 -1.0796 -1.0030 -0.9357 -0.8709 -0.7991 -0.7048 -0.5932 -0.4870 -0.3936
 -0.3120 -0.2411 -0.1793 -0.1256 -0.0788  0.0137  0.0786  0.1174  0.1325  0.1266
 -1.0576 -0.9552 -0.8733 -0.8057 -0.7466 -0.6884 -0.6177 -0.5329 -0.4486 -0.3709
 -0.3002 -0.2359 -0.1780 -0.1268 -0.0820  0.0058  0.0661  0.1022  0.1155  0.1100
  0.0916
 -0.9472 -0.8528 -0.7713 -0.7025 -0.6444 -0.5924 -0.5387 -0.4750 -0.4088 -0.3453
 -0.2855 -0.2292 -0.1763 -0.1278 -0.0848 -0.0007  0.0561  0.0898  0.1020  0.0967
  0.0788  0.0537
 -0.8712 -0.7535 -0.6463 -0.5890 -0.5475 -0.5079 -0.4656 -0.4181 -0.3667 -0.3154
 -0.2658 -0.2180 -0.1715 -0.1270 -0.0860 -0.0053  0.0487  0.0803  0.0915  0.0862
  0.0684  0.0432  0.0140 -0.0185
 -0.8316 -0.6877 -0.5781 -0.4934 -0.4312 -0.3887 -0.3630 -0.3429 -0.3163 -0.2813
 -0.2419 -0.2017 -0.1619 -0.1227 -0.0849 -0.0076  0.0438  0.0737  0.0841  0.0784
  0.0604  0.0346  0.0048 -0.0276 -0.0625 -0.0998 -0.1408 -0.1867 -0.2367 -0.2858
 -0.8176 -0.6779 -0.5593 -0.4615 -0.3837 -0.3234 -0.2776 -0.2436 -0.2210 -0.2082
 -0.1958 -0.1752 -0.1461 -0.1135 -0.0802 -0.0074  0.0416  0.0699  0.0795  0.0735
  0.0552  0.0284 -0.0029 -0.0362 -0.0713 -0.1082 -0.1475 -0.1895 -0.2357 -0.2865
 -0.3375
 -0.8146 -0.6771 -0.5569 -0.4544 -0.3690 -0.2998 -0.2445 -0.2003 -0.1651 -0.1378
 -0.1193 -0.1095 -0.1019 -0.0886 -0.0676 -0.0043  0.0423  0.0689  0.0780  0.0718
  0.0531  0.0252 -0.0081 -0.0434 -0.0797 -0.1171 -0.1559 -0.1964 -0.2392 -0.2860
 -0.3379
 -0.7986 -0.6687 -0.5531 -0.4515 -0.3646 -0.2918 -0.2316 -0.1819 -0.1410 -0.1072
 -0.0793 -0.0576 -0.0429 -0.0345 -0.0277  0.0049  0.0466  0.0713  0.0796  0.0732
  0.0540  0.0250 -0.0104 -0.0486 -0.0874 -0.1263 -0.1658 -0.2061 -0.2476 -0.2914
 -0.3389
 -0.7643 -0.6479 -0.5399 -0.4440 -0.3599 -0.2877 -0.2267 -0.1747 -0.1307 -0.0933
 -0.0614 -0.0344 -0.0120  0.0052  0.0168  0.0332  0.0550  0.0767  0.0842  0.0778
  0.0589  0.0294 -0.0078 -0.0490 -0.0910 -0.1326 -0.1739 -0.2151 -0.2566 -0.2992
 -0.3436
 -0.7127 -0.6091 -0.5125 -0.4237 -0.3454 -0.2771 -0.2184 -0.1677 -0.1237 -0.0852
 -0.0514 -0.0219  0.0037  0.0252  0.0426  0.0669  0.0771  0.0866  0.0918  0.0853
  0.0668  0.0373 -0.0009 -0.0446 -0.0900 -0.1351 -0.1794 -0.2227 -0.2655 -0.3084
 -0.3518
 -0.6500 -0.5590 -0.4721 -0.3907 -0.3185 -0.2556 -0.2011 -0.1538 -0.1124 -0.0756
 -0.0425 -0.0127  0.0140  0.0373  0.0497  0.1060  0.1129  0.1010  0.1024
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.5680 -1.4830 -1.4029 -1.3193 -1.2248 -1.1037 -0.9407 -0.7416 -0.5666 -0.4303
 -0.3265 -0.2442 -0.1770 -0.1205 -0.0719  0.0248  0.0940  0.1395  0.1608
 -1.3810 -1.2879 -1.2078 -1.1325 -1.0538 -0.9595 -0.8308 -0.6759 -0.5316 -0.4124
 -0.3166 -0.2390 -0.1746 -0.1205 -0.0740  0.0170  0.0814  0.1222  0.1400  0.1373
 -1.2422 -1.1375 -1.0516 -0.9779 -0.9090 -0.8351 -0.7388 -0.6194 -0.5015 -0.3977
 -0.3102 -0.2367 -0.1746 -0.1218 -0.0767  0.0106  0.0708  0.1083  0.1240  0.1213
  0.1047
 -1.1345 -1.0227 -0.9300 -0.8529 -0.7864 -0.7238 -0.6529 -0.5627 -0.4680 -0.3800
 -0.3021 -0.2341 -0.1747 -0.1234 -0.0792  0.0052  0.0623  0.0972  0.1115  0.1086
  0.0925  0.0679
 -0.9933 -0.8913 -0.8138 -0.7461 -0.6838 -0.6262 -0.5696 -0.5028 -0.4288 -0.3563
 -0.2891 -0.2282 -0.1731 -0.1239 -0.0809  0.0013  0.0558  0.0887  0.1018  0.0986
  0.0828  0.0584  0.0290 -0.0040
 -0.9201 -0.7861 -0.6824 -0.6062 -0.5532 -0.5156 -0.4803 -0.4367 -0.3831 -0.3258
 -0.2698 -0.2170 -0.1677 -0.1222 -0.0810 -0.0009  0.0514  0.0825  0.0947  0.0911
  0.0754  0.0509  0.0211 -0.0118 -0.0476 -0.0863 -0.1288 -0.1759 -0.2269 -0.2766
 -0.8990 -0.7523 -0.6304 -0.5325 -0.4566 -0.3991 -0.3564 -0.3252 -0.3000 -0.2731
 -0.2389 -0.1988 -0.1571 -0.1165 -0.0784 -0.0011  0.0493  0.0787  0.0902  0.0863
  0.0704  0.0455  0.0148 -0.0191 -0.0550 -0.0932 -0.1336 -0.1773 -0.2252 -0.2769
 -0.3280
 -0.8961 -0.7454 -0.6160 -0.5072 -0.4185 -0.3477 -0.2915 -0.2463 -0.2096 -0.1817
 -0.1627 -0.1478 -0.1289 -0.1025 -0.0714  0.0009  0.0497  0.0776  0.0884  0.0844
  0.0681  0.0426  0.0106 -0.0249 -0.0621 -0.1006 -0.1408 -0.1828 -0.2274 -0.2756
 -0.3283
 -0.8936 -0.7440 -0.6137 -0.5010 -0.4057 -0.3270 -0.2629 -0.2108 -0.1678 -0.1319
 -0.1025 -0.0804 -0.0659 -0.0554 -0.0430  0.0068  0.0531  0.0795  0.0894  0.0850
  0.0684  0.0421  0.0086 -0.0291 -0.0684 -0.1085 -0.1493 -0.1911 -0.2343 -0.2797
 -0.3286
 -0.8804 -0.7400 -0.6122 -0.5004 -0.4033 -0.3212 -0.2528 -0.1961 -0.1489 -0.1093
 -0.0757 -0.0473 -0.0242 -0.0070  0.0047  0.0268  0.0591  0.0839  0.0930  0.0887
  0.0721  0.0454  0.0107 -0.0291 -0.0712 -0.1135 -0.1561 -0.1987 -0.2418 -0.2860
 -0.3320
 -0.8496 -0.7204 -0.6022 -0.4936 -0.3989 -0.3171 -0.2476 -0.1891 -0.1398 -0.0978
 -0.0618 -0.0308 -0.0042  0.0183  0.0363  0.0615  0.0759  0.0918  0.0996  0.0949
  0.0786  0.0519  0.0165 -0.0250 -0.0698 -0.1152 -0.1604 -0.2050 -0.2493 -0.2937
 -0.3388
 -0.8030 -0.6870 -0.5778 -0.4772 -0.3860 -0.3070 -0.2390 -0.1812 -0.1320 -0.0897
 -0.0529 -0.0207  0.0075  0.0321  0.0518  0.1109  0.1035  0.1032  0.1092
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.8089 -1.7343 -1.6592 -1.5726 -1.4622 -1.3088 -1.0948 -0.8323 -0.6116 -0.4502
 -0.3336 -0.2457 -0.1763 -0.1195 -0.0710  0.0241  0.0926  0.1393  0.1642
 -1.6005 -1.5157 -1.4393 -1.3613 -1.2709 -1.1526 -0.9838 -0.7758 -0.5859 -0.4378
 -0.3270 -0.2421 -0.1746 -0.1194 -0.0727  0.0175  0.0816  0.1240  0.1449  0.1462
 -1.4372 -1.3383 -1.2552 -1.1801 -1.1036 -1.0130 -0.8874 -0.7256 -0.5656 -0.4309
 -0.3252 -0.2422 -0.1756 -0.1209 -0.0750  0.0123  0.0728  0.1117  0.1301  0.1304
  0.1164
 -1.3141 -1.2010 -1.1074 -1.0283 -0.9569 -0.8840 -0.7935 -0.6714 -0.5407 -0.4221
 -0.3233 -0.2430 -0.1773 -0.1229 -0.0774  0.0080  0.0655  0.1020  0.1185  0.1181
  0.1046  0.0813
 -1.1881 -1.0829 -0.9882 -0.9056 -0.8333 -0.7671 -0.6984 -0.6099 -0.5070 -0.4065
 -0.3175 -0.2421 -0.1783 -0.1246 -0.0793  0.0047  0.0599  0.0944  0.1096  0.1085
  0.0952  0.0724  0.0435  0.0106
 -1.0412 -0.9217 -0.8346 -0.7704 -0.7154 -0.6608 -0.6045 -0.5406 -0.4632 -0.3818
 -0.3050 -0.2367 -0.1769 -0.1249 -0.0803  0.0029  0.0562  0.0886  0.1030  0.1015
  0.0880  0.0654  0.0365  0.0035 -0.0326 -0.0719 -0.1152 -0.1637 -0.2153 -0.2655
 -0.9874 -0.8417 -0.7243 -0.6338 -0.5660 -0.5164 -0.4793 -0.4441 -0.3992 -0.3434
 -0.2832 -0.2249 -0.1711 -0.1226 -0.0795  0.0026  0.0544  0.0851  0.0986  0.0967
  0.0830  0.0603  0.0309 -0.0026 -0.0388 -0.0774 -0.1187 -0.1636 -0.2128 -0.2653
 -0.3168
 -0.9734 -0.8168 -0.6844 -0.5752 -0.4882 -0.4198 -0.3659 -0.3221 -0.2855 -0.2547
 -0.2257 -0.1935 -0.1557 -0.1152 -0.0760  0.0039  0.0547  0.0839  0.0965  0.0944
  0.0803  0.0572  0.0272 -0.0074 -0.0446 -0.0836 -0.1246 -0.1675 -0.2134 -0.2632
 -0.3168
 -0.9728 -0.8127 -0.6735 -0.5549 -0.4561 -0.3756 -0.3107 -0.2576 -0.2125 -0.1738
 -0.1423 -0.1188 -0.1008 -0.0827 -0.0598  0.0081  0.0580  0.0857  0.0971  0.0946
  0.0802  0.0562  0.0252 -0.0109 -0.0497 -0.0901 -0.1317 -0.1746 -0.2190 -0.2659
 -0.3162
 -0.9762 -0.8170 -0.6758 -0.5531 -0.4480 -0.3599 -0.2873 -0.2276 -0.1780 -0.1359
 -0.0996 -0.0690 -0.0448 -0.0271 -0.0140  0.0201  0.0629  0.0898  0.1003  0.0975
  0.0830  0.0586  0.0267 -0.0108 -0.0516 -0.0939 -0.1370 -0.1807 -0.2251 -0.2707
 -0.3183
 -0.9674 -0.8155 -0.6779 -0.5546 -0.4476 -0.3558 -0.2787 -0.2145 -0.1611 -0.1162
 -0.0779 -0.0450 -0.0166  0.0069  0.0254  0.0528  0.0743  0.0967  0.1062  0.1030
  0.0885  0.0639  0.0314 -0.0073 -0.0501 -0.0948 -0.1402 -0.1856 -0.2311 -0.2769
 -0.3236
 -0.9415 -0.8013 -0.6707 -0.5522 -0.4453 -0.3531 -0.2743 -0.2078 -0.1522 -0.1054
 -0.0655 -0.0311 -0.0013  0.0245  0.0584  0.1062  0.0922  0.1064  0.1148
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.0258 -1.9700 -1.9097 -1.8302 -1.7105 -1.5152 -1.2370 -0.9086 -0.6468 -0.4598
 -0.3304 -0.2366 -0.1647 -0.1062 -0.0580  0.0356  0.1020  0.1476  0.1742
 -1.8080 -1.7399 -1.6758 -1.6031 -1.5054 -1.3611 -1.1417 -0.8707 -0.6322 -0.4540
 -0.3276 -0.2351 -0.1640 -0.1070 -0.0597  0.0299  0.0928  0.1351  0.1576  0.1615
 -1.6271 -1.5424 -1.4697 -1.3991 -1.3183 -1.2101 -1.0486 -0.8345 -0.6252 -0.4563
 -0.3311 -0.2382 -0.1666 -0.1095 -0.0624  0.0254  0.0856  0.1251  0.1449  0.1471
  0.1348
 -1.4856 -1.3820 -1.2960 -1.2212 -1.1483 -1.0650 -0.9507 -0.7893 -0.6138 -0.4587
 -0.3365 -0.2433 -0.1709 -0.1130 -0.0656  0.0214  0.0795  0.1169  0.1350  0.1362
  0.1241  0.1017
 -1.3424 -1.2548 -1.1568 -1.0734 -0.9997 -0.9278 -0.8452 -0.7298 -0.5904 -0.4547
 -0.3397 -0.2480 -0.1753 -0.1168 -0.0688  0.0181  0.0745  0.1101  0.1272  0.1278
  0.1156  0.0938  0.0648  0.0308
 -1.1995 -1.1047 -1.0235 -0.9467 -0.8739 -0.8054 -0.7376 -0.6564 -0.5520 -0.4399
 -0.3367 -0.2498 -0.1784 -0.1199 -0.0715  0.0158  0.0708  0.1048  0.1212  0.1215
  0.1092  0.0877  0.0590  0.0254 -0.0117 -0.0522 -0.0976 -0.1484 -0.2012 -0.2527
 -1.0859 -0.9523 -0.8504 -0.7759 -0.7207 -0.6738 -0.6255 -0.5693 -0.4970 -0.4111
 -0.3244 -0.2459 -0.1784 -0.1213 -0.0732  0.0146  0.0687  0.1012  0.1168  0.1170
  0.1047  0.0831  0.0545  0.0208 -0.0163 -0.0560 -0.0991 -0.1462 -0.1977 -0.2516
 -0.3042
