 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -0.6722 -0.6772 -0.6828 -0.6881 -0.6927 -0.6964 -0.6998 -0.7044 -0.7104 -0.7177
 -0.7261
 -1.0937 -1.0873 -1.0834 -1.0762 -1.0678 -1.0568 -1.0416 -1.0217 -0.9981 -0.9721
 -0.9458 -0.9204 -0.8963 -0.8728 -0.8492 -0.7881 -0.7343 -0.6941 -0.6699 -0.6613
 -0.6639 -0.6729 -0.6841 -0.6954 -0.7057 -0.7144 -0.7220 -0.7287 -0.7392 -0.7457
 -0.7499
 -0.9826 -0.9794 -0.9861 -0.9870 -0.9827 -0.9779 -0.9706 -0.9598 -0.9450 -0.9268
 -0.9062 -0.8848 -0.8639 -0.8438 -0.8240 -0.7728 -0.7229 -0.6849 -0.6613 -0.6516
 -0.6535 -0.6636 -0.6785 -0.6952 -0.7113 -0.7260 -0.7390 -0.7504 -0.7605 -0.7701
 -0.7801
 -0.8722 -0.8688 -0.8873 -0.8988 -0.8979 -0.8968 -0.8947 -0.8905 -0.8835 -0.8734
 -0.8603 -0.8450 -0.8285 -0.8120 -0.7962 -0.7578 -0.7115 -0.6754 -0.6531
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -1.9685 -1.8993 -1.8372 -1.7818 -1.7304 -1.6844 -1.6616 -1.6174 -1.5641 -1.4997
 -1.4237 -1.3447 -1.2578 -1.1715 -1.0914 -0.9234 -0.7977 -0.7097 -0.6491
 -1.8731 -1.7800 -1.7210 -1.6680 -1.6175 -1.5737 -1.5357 -1.4992 -1.4590 -1.4113
 -1.3531 -1.2827 -1.2042 -1.1263 -1.0537 -0.9019 -0.7892 -0.7099 -0.6558 -0.6177
 -1.8349 -1.7120 -1.6128 -1.5420 -1.5049 -1.4832 -1.4543 -1.4174 -1.3779 -1.3372
 -1.2916 -1.2367 -1.1698 -1.0984 -1.0305 -0.8887 -0.7851 -0.7131 -0.6646 -0.6311
 -0.6072
 -1.8124 -1.6900 -1.5827 -1.4935 -1.4245 -1.3763 -1.3516 -1.3406 -1.3202 -1.2839
 -1.2405 -1.1943 -1.1405 -1.0776 -1.0154 -0.8807 -0.7834 -0.7171 -0.6736 -0.6438
 -0.6223 -0.6065
 -1.7801 -1.6685 -1.5667 -1.4767 -1.3999 -1.3372 -1.2888 -1.2539 -1.2334 -1.2183
 -1.1920 -1.1550 -1.1107 -1.0583 -1.0015 -0.8751 -0.7824 -0.7201 -0.6811 -0.6555
 -0.6371 -0.6233 -0.6131 -0.6056
 -1.7285 -1.6330 -1.5434 -1.4609 -1.3861 -1.3198 -1.2630 -1.2163 -1.1782 -1.1480
 -1.1245 -1.1002 -1.0704 -1.0319 -0.9858 -0.8695 -0.7805 -0.7209 -0.6855 -0.6645
 -0.6502 -0.6396 -0.6316 -0.6256 -0.6214 -0.6189 -0.6191 -0.6232 -0.6341 -0.6515
 -1.6570 -1.5789 -1.5046 -1.4341 -1.3672 -1.3042 -1.2462 -1.1946 -1.1500 -1.1113
 -1.0770 -1.0466 -1.0198 -0.9913 -0.9570 -0.8609 -0.7766 -0.7186 -0.6854 -0.6689
 -0.6597 -0.6534 -0.6488 -0.6455 -0.6431 -0.6416 -0.6417 -0.6442 -0.6509 -0.6659
 -0.6879
 -1.5704 -1.5082 -1.4490 -1.3920 -1.3361 -1.2810 -1.2273 -1.1759 -1.1289 -1.0868
 -1.0489 -1.0140 -0.9823 -0.9526 -0.9230 -0.8438 -0.7696 -0.7136 -0.6812 -0.6675
 -0.6635 -0.6625 -0.6626 -0.6631 -0.6638 -0.6646 -0.6661 -0.6687 -0.6731 -0.6833
 -0.7024
 -1.4743 -1.4252 -1.3789 -1.3342 -1.2901 -1.2451 -1.1989 -1.1522 -1.1068 -1.0642
 -1.0252 -0.9895 -0.9562 -0.9249 -0.8947 -0.8223 -0.7573 -0.7058 -0.6738 -0.6610
 -0.6606 -0.6653 -0.6711 -0.6767 -0.6818 -0.6862 -0.6904 -0.6946 -0.6998 -0.7073
 -0.7202
 -1.3770 -1.3377 -1.3012 -1.2666 -1.2325 -1.1974 -1.1603 -1.1210 -1.0806 -1.0405
 -1.0022 -0.9669 -0.9342 -0.9035 -0.8740 -0.8041 -0.7439 -0.6967 -0.6655 -0.6520
 -0.6526 -0.6609 -0.6722 -0.6838 -0.6943 -0.7036 -0.7120 -0.7195 -0.7268 -0.7347
 -0.7436
 -1.2825 -1.2499 -1.2195 -1.1922 -1.1660 -1.1393 -1.1107 -1.0795 -1.0461 -1.0112
 -0.9762 -0.9424 -0.9109 -0.8817 -0.8542 -0.7887 -0.7311 -0.6869 -0.6570 -0.6425
 -0.6423 -0.6518 -0.6666 -0.6834 -0.6998 -0.7150 -0.7287 -0.7408 -0.7518 -0.7622
 -0.7731
 -1.1939 -1.1652 -1.1393 -1.1159 -1.0946 -1.0741 -1.0525 -1.0286 -1.0024 -0.9742
 -0.9445 -0.9144 -0.8866 -0.8582 -0.8353 -0.7761 -0.7189 -0.6764 -0.6483
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.1832 -2.1019 -2.0327 -1.9708 -1.9109 -1.8467 -1.7724 -1.6859 -1.5942 -1.5019
 -1.4091 -1.3167 -1.2267 -1.1441 -1.0690 -0.9111 -0.7903 -0.7017 -0.6410
 -2.0797 -1.9846 -1.9035 -1.8330 -1.7688 -1.7073 -1.6438 -1.5743 -1.5020 -1.4284
 -1.3523 -1.2727 -1.1912 -1.1137 -1.0426 -0.8943 -0.7833 -0.7033 -0.6481 -0.6100
 -1.9780 -1.8704 -1.7958 -1.7308 -1.6661 -1.6049 -1.5461 -1.4869 -1.4270 -1.3669
 -1.3050 -1.2387 -1.1667 -1.0942 -1.0264 -0.8851 -0.7806 -0.7063 -0.6557 -0.6213
 -0.5970
 -1.9478 -1.8099 -1.6953 -1.6065 -1.5458 -1.5087 -1.4704 -1.4224 -1.3692 -1.3155
 -1.2620 -1.2072 -1.1466 -1.0809 -1.0166 -0.8807 -0.7807 -0.7103 -0.6633 -0.6322
 -0.6105 -0.5947
 -1.9380 -1.7942 -1.6664 -1.5581 -1.4700 -1.4038 -1.3598 -1.3320 -1.3097 -1.2741
 -1.2273 -1.1773 -1.1256 -1.0688 -1.0093 -0.8786 -0.7818 -0.7141 -0.6699 -0.6421
 -0.6235 -0.6100 -0.6002 -0.5933
 -1.9242 -1.7853 -1.6576 -1.5449 -1.4489 -1.3696 -1.3055 -1.2554 -1.2194 -1.1975
 -1.1766 -1.1447 -1.1024 -1.0538 -1.0010 -0.8766 -0.7823 -0.7166 -0.6745 -0.6497
 -0.6347 -0.6245 -0.6171 -0.6119 -0.6085 -0.6067 -0.6081 -0.6140 -0.6255 -0.6427
 -1.8934 -1.7670 -1.6470 -1.5382 -1.4422 -1.3589 -1.2879 -1.2284 -1.1791 -1.1387
 -1.1075 -1.0841 -1.0596 -1.0273 -0.9863 -0.8731 -0.7812 -0.7168 -0.6760 -0.6538
 -0.6428 -0.6367 -0.6328 -0.6303 -0.6288 -0.6285 -0.6300 -0.6338 -0.6417 -0.6570
 -0.6789
 -1.8409 -1.7309 -1.6239 -1.5243 -1.4339 -1.3529 -1.2811 -1.2175 -1.1621 -1.1143
 -1.0726 -1.0368 -1.0076 -0.9820 -0.9535 -0.8648 -0.7779 -0.7145 -0.6743 -0.6536
 -0.6460 -0.6447 -0.6453 -0.6466 -0.6482 -0.6502 -0.6531 -0.6570 -0.6628 -0.6740
 -0.6935
 -1.7682 -1.6748 -1.5830 -1.4956 -1.4145 -1.3401 -1.2718 -1.2090 -1.1518 -1.1003
 -1.0542 -1.0130 -0.9763 -0.9444 -0.9159 -0.8438 -0.7701 -0.7092 -0.6694 -0.6491
 -0.6438 -0.6469 -0.6528 -0.6591 -0.6651 -0.6706 -0.6761 -0.6817 -0.6884 -0.6981
 -0.7110
 -1.6858 -1.6070 -1.5291 -1.4544 -1.3839 -1.3179 -1.2560 -1.1974 -1.1420 -1.0903
 -1.0424 -0.9989 -0.9594 -0.9236 -0.8912 -0.8207 -0.7567 -0.7020 -0.6630 -0.6420
 -0.6371 -0.6429 -0.6536 -0.6655 -0.6768 -0.6871 -0.6966 -0.7054 -0.7141 -0.7236
 -0.7337
 -1.6013 -1.5326 -1.4656 -1.4017 -1.3414 -1.2844 -1.2299 -1.1773 -1.1264 -1.0773
 -1.0305 -0.9866 -0.9461 -0.9091 -0.8753 -0.8021 -0.7415 -0.6917 -0.6551 -0.6337
 -0.6279 -0.6343 -0.6480 -0.6648 -0.6818 -0.6977 -0.7125 -0.7258 -0.7381 -0.7499
 -0.7622
 -1.5192 -1.4573 -1.3983 -1.3423 -1.2902 -1.2413 -1.1942 -1.1481 -1.1027 -1.0580
 -1.0143 -0.9723 -0.9313 -0.8939 -0.8682 -0.7880 -0.7245 -0.6783 -0.6457
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.5263 -2.4349 -2.3549 -2.2789 -2.2020 -2.1090 -1.9846 -1.8275 -1.6718 -1.5297
 -1.4056 -1.2983 -1.2039 -1.1216 -1.0486 -0.8976 -0.7812 -0.6932 -0.6302
 -2.3847 -2.2830 -2.1970 -2.1192 -2.0430 -1.9593 -1.8527 -1.7250 -1.5962 -1.4752
 -1.3650 -1.2662 -1.1780 -1.0992 -1.0288 -0.8838 -0.7745 -0.6939 -0.6367 -0.5973
 -2.2812 -2.1713 -2.0774 -1.9944 -1.9165 -1.8380 -1.7482 -1.6430 -1.5352 -1.4315
 -1.3346 -1.2448 -1.1619 -1.0861 -1.0178 -0.8771 -0.7724 -0.6964 -0.6430 -0.6066
 -0.5817
 -2.1620 -2.0482 -1.9641 -1.8894 -1.8143 -1.7386 -1.6593 -1.5717 -1.4806 -1.3913
 -1.3065 -1.2266 -1.1505 -1.0785 -1.0123 -0.8749 -0.7731 -0.6999 -0.6493 -0.6154
 -0.5929 -0.5772
 -2.1146 -1.9646 -1.8436 -1.7489 -1.6779 -1.6248 -1.5715 -1.5054 -1.4303 -1.3533
 -1.2783 -1.2071 -1.1389 -1.0725 -1.0091 -0.8747 -0.7749 -0.7036 -0.6550 -0.6233
 -0.6033 -0.5900 -0.5808 -0.5750
 -2.1025 -1.9442 -1.8036 -1.6831 -1.5835 -1.5029 -1.4392 -1.3906 -1.3516 -1.3058
 -1.2487 -1.1864 -1.1247 -1.0647 -1.0057 -0.8751 -0.7767 -0.7066 -0.6595 -0.6296
 -0.6121 -0.6018 -0.5951 -0.5911 -0.5892 -0.5897 -0.5929 -0.6003 -0.6129 -0.6302
 -2.0991 -1.9396 -1.7924 -1.6609 -1.5478 -1.4526 -1.3732 -1.3069 -1.2527 -1.2119
 -1.1812 -1.1478 -1.1041 -1.0529 -0.9995 -0.8747 -0.7777 -0.7083 -0.6621 -0.6337
 -0.6185 -0.6114 -0.6082 -0.6069 -0.6070 -0.6086 -0.6121 -0.6181 -0.6278 -0.6439
 -0.6656
 -2.0863 -1.9346 -1.7897 -1.6560 -1.5373 -1.4350 -1.3480 -1.2741 -1.2110 -1.1576
 -1.1132 -1.0788 -1.0512 -1.0209 -0.9835 -0.8725 -0.7773 -0.7084 -0.6624 -0.6349
 -0.6216 -0.6176 -0.6183 -0.6208 -0.6241 -0.6280 -0.6329 -0.6392 -0.6476 -0.6601
 -0.6800
 -2.0529 -1.9144 -1.7787 -1.6499 -1.5325 -1.4289 -1.3388 -1.2607 -1.1931 -1.1344
 -1.0832 -1.0388 -1.0014 -0.9709 -0.9434 -0.8623 -0.7740 -0.7058 -0.6599 -0.6328
 -0.6206 -0.6194 -0.6243 -0.6314 -0.6389 -0.6462 -0.6539 -0.6618 -0.6708 -0.6826
 -0.6972
 -2.0016 -1.8790 -1.7554 -1.6370 -1.5259 -1.4251 -1.3360 -1.2573 -1.1878 -1.1260
 -1.0711 -1.0222 -0.9789 -0.9409 -0.9082 -0.8388 -0.7672 -0.7022 -0.6560 -0.6283
 -0.6163 -0.6165 -0.6248 -0.6366 -0.6491 -0.6610 -0.6726 -0.6835 -0.6945 -0.7063
 -0.7199
 -1.9387 -1.8288 -1.7179 -1.6108 -1.5089 -1.4149 -1.3299 -1.2535 -1.1848 -1.1227
 -1.0661 -1.0147 -0.9683 -0.9267 -0.8895 -0.8145 -0.7521 -0.6952 -0.6505 -0.6222
 -0.6094 -0.6098 -0.6201 -0.6358 -0.6533 -0.6705 -0.6870 -0.7022 -0.7166 -0.7308
 -0.7453
 -1.8709 -1.7716 -1.6719 -1.5746 -1.4820 -1.3959 -1.3170 -1.2447 -1.1788 -1.1182
 -1.0622 -1.0105 -0.9627 -0.9191 -0.8873 -0.7894 -0.7287 -0.6848 -0.6434
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  G   
 -2.7460 -2.6503 -2.5635 -2.4776 -2.3889 -2.2776 -2.1228 -1.9229 -1.7261 -1.5531
 -1.4096 -1.2927 -1.1956 -1.1122 -1.0391 -0.8904 -0.7760 -0.6887 -0.6238
 -2.5792 -2.4741 -2.3837 -2.3004 -2.2166 -2.1207 -1.9898 -1.8262 -1.6606 -1.5092
 -1.3776 -1.2669 -1.1733 -1.0928 -1.0221 -0.8781 -0.7695 -0.6888 -0.6304 -0.5899
 -2.4589 -2.3428 -2.2447 -2.1580 -2.0762 -1.9905 -1.8828 -1.7489 -1.6092 -1.4764
 -1.3565 -1.2518 -1.1612 -1.0826 -1.0133 -0.8724 -0.7676 -0.6908 -0.6362 -0.5984
 -0.5727
 -2.3405 -2.2321 -2.1337 -2.0443 -1.9608 -1.8786 -1.7881 -1.6785 -1.5609 -1.4455
 -1.3379 -1.2408 -1.1543 -1.0776 -1.0096 -0.8709 -0.7683 -0.6941 -0.6420 -0.6064
 -0.5829 -0.5669
 -2.2548 -2.1177 -1.9900 -1.9122 -1.8469 -1.7782 -1.7003 -1.6106 -1.5121 -1.4126
 -1.3173 -1.2289 -1.1481 -1.0746 -1.0082 -0.8715 -0.7703 -0.6976 -0.6473 -0.6136
 -0.5921 -0.5783 -0.5692 -0.5637
 -2.2069 -2.0373 -1.9016 -1.7899 -1.6999 -1.6284 -1.5720 -1.5173 -1.4514 -1.3741
 -1.2928 -1.2137 -1.1395 -1.0708 -1.0070 -0.8728 -0.7726 -0.7007 -0.6516 -0.6195
 -0.5999 -0.5886 -0.5819 -0.5782 -0.5770 -0.5780 -0.5824 -0.5911 -0.6046 -0.6221
 -2.1890 -2.0216 -1.8716 -1.7402 -1.6288 -1.5354 -1.4567 -1.3893 -1.3335 -1.2881
 -1.2426 -1.1881 -1.1263 -1.0639 -1.0041 -0.8736 -0.7743 -0.7028 -0.6544 -0.6234
 -0.6056 -0.5969 -0.5933 -0.5924 -0.5932 -0.5958 -0.6005 -0.6076 -0.6185 -0.6352
 -0.6568
 -2.1879 -2.0212 -1.8663 -1.7258 -1.6018 -1.4957 -1.4055 -1.3280 -1.2606 -1.2027
 -1.1556 -1.1191 -1.0847 -1.0437 -0.9956 -0.8731 -0.7749 -0.7036 -0.6552 -0.6250
 -0.6086 -0.6023 -0.6021 -0.6048 -0.6088 -0.6136 -0.6196 -0.6273 -0.6371 -0.6507
 -0.6710
 -2.1751 -2.0160 -1.8647 -1.7227 -1.5939 -1.4808 -1.3835 -1.2999 -1.2276 -1.1645
 -1.1093 -1.0622 -1.0239 -0.9925 -0.9619 -0.8680 -0.7732 -0.7022 -0.6537 -0.6236
 -0.6083 -0.6040 -0.6073 -0.6142 -0.6222 -0.6305 -0.6393 -0.6485 -0.6589 -0.6714
 -0.6877
 -2.1453 -2.0004 -1.8572 -1.7208 -1.5933 -1.4787 -1.3785 -1.2911 -1.2152 -1.1489
 -1.0903 -1.0386 -0.9931 -0.9540 -0.9211 -0.8487 -0.7699 -0.7001 -0.6511 -0.6205
 -0.6051 -0.6020 -0.6078 -0.6188 -0.6314 -0.6441 -0.6567 -0.6689 -0.6812 -0.6944
 -0.7094
 -2.0995 -1.9675 -1.8372 -1.7091 -1.5882 -1.4769 -1.3773 -1.2893 -1.2121 -1.1438
 -1.0829 -1.0285 -0.9798 -0.9364 -0.8980 -0.8223 -0.7572 -0.6956 -0.6470 -0.6156
 -0.5996 -0.5967 -0.6040 -0.6181 -0.6352 -0.6528 -0.6700 -0.6864 -0.7020 -0.7176
 -0.7335
 -2.0443 -1.9250 -1.8053 -1.6868 -1.5741 -1.4692 -1.3735 -1.2875 -1.2109 -1.1425
 -1.0809 -1.0251 -0.9743 -0.9285 -0.8926 -0.7888 -0.7351 -0.6887 -0.6414
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.9863 -2.8923 -2.8024 -2.7082 -2.6048 -2.4689 -2.2764 -2.0274 -1.7861 -1.5812
 -1.4191 -1.2913 -1.1890 -1.1039 -1.0308 -0.8829 -0.7703 -0.6835 -0.6182
 -2.7936 -2.6895 -2.5973 -2.5089 -2.4157 -2.3032 -2.1442 -1.9402 -1.7330 -1.5482
 -1.3945 -1.2708 -1.1706 -1.0874 -1.0158 -0.8720 -0.7639 -0.6829 -0.6237 -0.5818
 -2.6505 -2.5334 -2.4335 -2.3441 -2.2576 -2.1627 -2.0355 -1.8694 -1.6932 -1.5273
 -1.3826 -1.2619 -1.1627 -1.0799 -1.0089 -0.8671 -0.7619 -0.6845 -0.6288 -0.5896
 -0.5629
 -2.5383 -2.4135 -2.3056 -2.2110 -2.1239 -2.0374 -1.9356 -1.8019 -1.6537 -1.5076
 -1.3742 -1.2583 -1.1602 -1.0777 -1.0069 -0.8663 -0.7627 -0.6872 -0.6340 -0.5968
 -0.5719 -0.5554
 -2.3869 -2.2715 -2.1793 -2.0944 -2.0110 -1.9277 -1.8397 -1.7326 -1.6096 -1.4834
 -1.3633 -1.2547 -1.1597 -1.0779 -1.0075 -0.8675 -0.7648 -0.6905 -0.6387 -0.6033
 -0.5800 -0.5654 -0.5561 -0.5508
 -2.3040 -2.1515 -2.0287 -1.9330 -1.8592 -1.7982 -1.7344 -1.6544 -1.5571 -1.4514
 -1.3463 -1.2474 -1.1577 -1.0784 -1.0087 -0.8696 -0.7674 -0.6936 -0.6427 -0.6087
 -0.5870 -0.5742 -0.5671 -0.5636 -0.5630 -0.5652 -0.5707 -0.5803 -0.5946 -0.6127
 -2.2789 -2.1093 -1.9623 -1.8382 -1.7359 -1.6512 -1.5794 -1.5160 -1.4551 -1.3893
 -1.3136 -1.2318 -1.1514 -1.0766 -1.0091 -0.8716 -0.7698 -0.6961 -0.6455 -0.6124
 -0.5922 -0.5813 -0.5768 -0.5760 -0.5774 -0.5809 -0.5866 -0.5951 -0.6074 -0.6250
 -0.6468
 -2.2772 -2.1013 -1.9425 -1.8016 -1.6802 -1.5771 -1.4887 -1.4103 -1.3392 -1.2767
 -1.2245 -1.1772 -1.1257 -1.0672 -1.0066 -0.8726 -0.7713 -0.6977 -0.6469 -0.6142
 -0.5951 -0.5861 -0.5844 -0.5867 -0.5911 -0.5969 -0.6042 -0.6132 -0.6242 -0.6394
 -0.6604
 -2.2785 -2.1029 -1.9412 -1.7928 -1.6598 -1.5438 -1.4441 -1.3576 -1.2812 -1.2124
 -1.1517 -1.1006 -1.0592 -1.0226 -0.9836 -0.8708 -0.7708 -0.6972 -0.6462 -0.6135
 -0.5953 -0.5880 -0.5889 -0.5948 -0.6030 -0.6121 -0.6220 -0.6326 -0.6445 -0.6586
 -0.6764
 -2.2703 -2.1043 -1.9450 -1.7963 -1.6588 -1.5358 -1.4284 -1.3354 -1.2546 -1.1835
 -1.1201 -1.0639 -1.0151 -0.9741 -0.9397 -0.8588 -0.7699 -0.6964 -0.6448 -0.6114
 -0.5932 -0.5869 -0.5898 -0.5990 -0.6112 -0.6243 -0.6378 -0.6513 -0.6651 -0.6799
 -0.6966
 -2.2460 -2.0911 -1.9423 -1.7971 -1.6616 -1.5371 -1.4261 -1.3290 -1.2447 -1.1709
 -1.1057 -1.0477 -0.9958 -0.9500 -0.9100 -0.8320 -0.7617 -0.6940 -0.6420 -0.6078
 -0.5890 -0.5829 -0.5869 -0.5986 -0.6145 -0.6320 -0.6499 -0.6673 -0.6844 -0.7014
 -0.7191
 -2.2077 -2.0656 -1.9261 -1.7905 -1.6596 -1.5384 -1.4279 -1.3298 -1.2436 -1.1679
 -1.1010 -1.0413 -0.9878 -0.9396 -0.8945 -0.7904 -0.7462 -0.6900 -0.6378
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  G   
 -3.2287 -3.1457 -3.0619 -2.9665 -2.8500 -2.6860 -2.4479 -2.1415 -1.8566 -1.6226
 -1.4405 -1.3003 -1.1906 -1.1020 -1.0269 -0.8785 -0.7665 -0.6800 -0.6141
 -3.0159 -2.9209 -2.8336 -2.7446 -2.6431 -2.5116 -2.3190 -2.0681 -1.8167 -1.5984
 -1.4226 -1.2845 -1.1758 -1.0880 -1.0143 -0.8690 -0.7606 -0.6790 -0.6187 -0.5750
 -2.8497 -2.7392 -2.6434 -2.5548 -2.4645 -2.3584 -2.2087 -2.0063 -1.7893 -1.5885
 -1.4186 -1.2813 -1.1716 -1.0830 -1.0092 -0.8650 -0.7587 -0.6801 -0.6232 -0.5825
 -0.5543
 -2.7239 -2.5984 -2.4909 -2.3965 -2.3084 -2.2172 -2.1028 -1.9428 -1.7603 -1.5804
 -1.4196 -1.2843 -1.1737 -1.0837 -1.0089 -0.8648 -0.7595 -0.6825 -0.6278 -0.5892
 -0.5627 -0.5451
 -2.5921 -2.4749 -2.3663 -2.2677 -2.1771 -2.0899 -1.9964 -1.8729 -1.7229 -1.5664
 -1.4187 -1.2887 -1.1785 -1.0873 -1.0114 -0.8666 -0.7619 -0.6856 -0.6322 -0.5952
 -0.5702 -0.5540 -0.5440 -0.5381
 -2.4341 -2.3003 -2.1990 -2.1200 -2.0482 -1.9731 -1.8911 -1.7945 -1.6745 -1.5422
 -1.4110 -1.2898 -1.1830 -1.0920 -1.0153 -0.8694 -0.7648 -0.6889 -0.6360 -0.6002
 -0.5766 -0.5620 -0.5538 -0.5498 -0.5490 -0.5515 -0.5576 -0.5680 -0.5828 -0.6014
 -2.3738 -2.2090 -2.0720 -1.9621 -1.8751 -1.8051 -1.7449 -1.6809 -1.5995 -1.4998
 -1.3912 -1.2838 -1.1841 -1.0957 -1.0191 -0.8723 -0.7677 -0.6918 -0.6390 -0.6039
 -0.5815 -0.5685 -0.5623 -0.5606 -0.5618 -0.5655 -0.5718 -0.5812 -0.5945 -0.6127
 -0.6348
 -2.3594 -2.1805 -2.0235 -1.8887 -1.7761 -1.6822 -1.6017 -1.5285 -1.4584 -1.3912
 -1.3239 -1.2516 -1.1734 -1.0948 -1.0215 -0.8748 -0.7700 -0.6940 -0.6409 -0.6060
 -0.5846 -0.5731 -0.5690 -0.5700 -0.5739 -0.5798 -0.5877 -0.5974 -0.6098 -0.6260
 -0.6476
 -2.3622 -2.1785 -2.0118 -1.8629 -1.7324 -1.6203 -1.5243 -1.4394 -1.3609 -1.2871
 -1.2206 -1.1638 -1.1141 -1.0647 -1.0109 -0.8753 -0.7704 -0.6943 -0.6409 -0.6059
 -0.5852 -0.5752 -0.5733 -0.5771 -0.5843 -0.5933 -0.6037 -0.6152 -0.6283 -0.6435
 -0.6626
 -2.3712 -2.1883 -2.0190 -1.8636 -1.7227 -1.5980 -1.4895 -1.3953 -1.3120 -1.2363
 -1.1670 -1.1048 -1.0515 -1.0070 -0.9683 -0.8706 -0.7709 -0.6945 -0.6404 -0.6048
 -0.5840 -0.5749 -0.5747 -0.5810 -0.5915 -0.6041 -0.6178 -0.6321 -0.6471 -0.6632
 -0.6813
 -2.3693 -2.1938 -2.0283 -1.8719 -1.7275 -1.5959 -1.4791 -1.3772 -1.2884 -1.2103
 -1.1404 -1.0774 -1.0211 -0.9717 -0.9295 -0.8459 -0.7672 -0.6933 -0.6387 -0.6022
 -0.5809 -0.5720 -0.5728 -0.5811 -0.5946 -0.6109 -0.6285 -0.6465 -0.6645 -0.6829
 -0.7020
 -2.3521 -2.1878 -2.0294 -1.8786 -1.7346 -1.6019 -1.4814 -1.3745 -1.2812 -1.1998
 -1.1282 -1.0644 -1.0072 -0.9560 -0.8945 -0.8012 -0.7593 -0.6907 -0.6358
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  G   
 -3.4436 -3.3795 -3.3111 -3.2246 -3.0989 -2.8967 -2.6003 -2.2337 -1.9140 -1.6546
 -1.4557 -1.3042 -1.1873 -1.0935 -1.0168 -0.8674 -0.7568 -0.6716 -0.6056
 -3.2226 -3.1446 -3.0705 -2.9886 -2.8828 -2.7293 -2.4909 -2.1829 -1.8880 -1.6396
 -1.4442 -1.2931 -1.1759 -1.0828 -1.0062 -0.8594 -0.7512 -0.6695 -0.6086 -0.5639
 -3.0403 -2.9444 -2.8598 -2.7776 -2.6860 -2.5666 -2.3863 -2.1377 -1.8763 -1.6413
 -1.4483 -1.2956 -1.1758 -1.0808 -1.0032 -0.8562 -0.7492 -0.6698 -0.6119 -0.5703
 -0.5410
