 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.2424 -1.0679 -0.9292 -0.9180 -0.9496 -0.9725 -0.9959 -1.0136 -1.0550 -1.1009
 -1.1529 -1.2083 -1.2668 -1.3274 -1.3901 -1.5470 -1.7147 -1.8703 -2.0180
 -1.1522 -1.1532 -1.1423 -1.0959 -1.0247 -0.9985 -1.0137 -1.0441 -1.0823 -1.1276
 -1.1784 -1.2332 -1.2905 -1.3496 -1.4098 -1.5618 -1.7139 -1.8661 -2.0171 -2.1654
 -1.2000 -1.2046 -1.2081 -1.2057 -1.1884 -1.1356 -1.0845 -1.0777 -1.1048 -1.1488
 -1.1987 -1.2531 -1.3104 -1.3695 -1.4295 -1.5799 -1.7283 -1.8762 -2.0239 -2.1694
 -2.3118
 -1.2517 -1.2514 -1.2560 -1.2611 -1.2641 -1.2618 -1.2422 -1.1998 -1.1756 -1.1875
 -1.2253 -1.2758 -1.3316 -1.3900 -1.4497 -1.5990 -1.7447 -1.8882 -2.0312 -2.1741
 -2.3142 -2.4510
 -1.3138 -1.3039 -1.3033 -1.3078 -1.3144 -1.3212 -1.3271 -1.3271 -1.3112 -1.2942
 -1.2937 -1.3179 -1.3603 -1.4134 -1.4711 -1.6188 -1.7627 -1.9016 -2.0394 -2.1787
 -2.3168 -2.4519 -2.5836 -2.7124
 -1.3872 -1.3678 -1.3581 -1.3571 -1.3617 -1.3693 -1.3787 -1.3894 -1.4004 -1.4067
 -1.4054 -1.4073 -1.4241 -1.4568 -1.5014 -1.6395 -1.7816 -1.9171 -2.0500 -2.1842
 -2.3192 -2.4526 -2.5830 -2.7102 -2.8347 -2.9564 -3.0748 -3.1897 -3.3009 -3.4084
 -1.4705 -1.4429 -1.4229 -1.4154 -1.4142 -1.4185 -1.4266 -1.4374 -1.4515 -1.4680
 -1.4844 -1.4976 -1.5099 -1.5283 -1.5572 -1.6663 -1.8014 -1.9352 -2.0636 -2.1919
 -2.3225 -2.4533 -2.5820 -2.7079 -2.8307 -2.9503 -3.0668 -3.1808 -3.2924 -3.4013
 -3.5055
 -1.5627 -1.5279 -1.5002 -1.4842 -1.4766 -1.4751 -1.4789 -1.4869 -1.4986 -1.5141
 -1.5332 -1.5543 -1.5756 -1.5971 -1.6212 -1.7072 -1.8248 -1.9536 -2.0793 -2.2025
 -2.3276 -2.4546 -2.5811 -2.7053 -2.8268 -2.9454 -3.0611 -3.1740 -3.2843 -3.3922
 -3.4978
 -1.6628 -1.6213 -1.5882 -1.5641 -1.5498 -1.5424 -1.5405 -1.5435 -1.5511 -1.5626
 -1.5781 -1.5980 -1.6211 -1.6464 -1.6736 -1.7527 -1.8555 -1.9744 -2.0974 -2.2174
 -2.3375 -2.4598 -2.5833 -2.7058 -2.8259 -2.9433 -3.0580 -3.1700 -3.2794 -3.3863
 -3.4909
 -1.7694 -1.7219 -1.6842 -1.6552 -1.6341 -1.6202 -1.6126 -1.6101 -1.6123 -1.6186
 -1.6290 -1.6436 -1.6627 -1.6860 -1.7128 -1.7923 -1.8863 -1.9961 -2.1137 -2.2313
 -2.3478 -2.4651 -2.5841 -2.7037 -2.8220 -2.9379 -3.0511 -3.1616 -3.2697 -3.3754
 -3.4809
 -1.8808 -1.8301 -1.7885 -1.7549 -1.7286 -1.7090 -1.6954 -1.6873 -1.6840 -1.6848
 -1.6896 -1.6982 -1.7109 -1.7283 -1.7506 -1.8248 -1.9159 -2.0175 -2.1290 -2.2444
 -2.3590 -2.4732 -2.5879 -2.7036 -2.8191 -2.9331 -3.0450 -3.1541 -3.2607 -3.3649
 -3.4669
 -1.9931 -1.9520 -1.9118 -1.8741 -1.8405 -1.8122 -1.7902 -1.7750 -1.7657 -1.7613
 -1.7608 -1.7636 -1.7698 -1.7800 -1.7951 -1.8559 -1.9422 -2.0395 -2.1448
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F162M
 -1.0549 -0.9709 -0.9413 -0.9583 -0.9846 -1.0095 -1.0338 -1.0619 -1.0954 -1.1350
 -1.1802 -1.2301 -1.2833 -1.3388 -1.3962 -1.5449 -1.7019 -1.8579 -2.0111
 -1.1272 -1.1213 -1.0615 -0.9912 -0.9886 -1.0133 -1.0416 -1.0708 -1.1046 -1.1446
 -1.1907 -1.2415 -1.2955 -1.3517 -1.4097 -1.5591 -1.7113 -1.8638 -2.0148 -2.1632
 -1.1557 -1.1715 -1.1759 -1.1512 -1.0778 -1.0362 -1.0501 -1.0808 -1.1153 -1.1552
 -1.2012 -1.2522 -1.3067 -1.3636 -1.4220 -1.5716 -1.7225 -1.8726 -2.0210 -2.1666
 -2.3091
 -1.1812 -1.1971 -1.2144 -1.2276 -1.2223 -1.1846 -1.1235 -1.1050 -1.1293 -1.1679
 -1.2129 -1.2634 -1.3179 -1.3749 -1.4336 -1.5836 -1.7335 -1.8813 -2.0271 -2.1706
 -2.3109 -2.4479
 -1.2150 -1.2225 -1.2386 -1.2569 -1.2718 -1.2798 -1.2686 -1.2368 -1.1983 -1.1981
 -1.2303 -1.2770 -1.3301 -1.3866 -1.4453 -1.5953 -1.7445 -1.8903 -2.0332 -2.1743
 -2.3129 -2.4483 -2.5802 -2.7088
 -1.2599 -1.2575 -1.2654 -1.2812 -1.3002 -1.3183 -1.3332 -1.3419 -1.3367 -1.3142
 -1.3007 -1.3141 -1.3508 -1.4014 -1.4582 -1.6071 -1.7560 -1.9004 -2.0404 -2.1781
 -2.3144 -2.4484 -2.5791 -2.7065 -2.8307 -2.9519 -3.0701 -3.1855 -3.2979 -3.4057
 -1.3174 -1.3052 -1.3031 -1.3107 -1.3259 -1.3454 -1.3656 -1.3851 -1.4028 -1.4149
 -1.4179 -1.4137 -1.4192 -1.4433 -1.4830 -1.6201 -1.7677 -1.9112 -2.0492 -2.1834
 -2.3165 -2.4482 -2.5775 -2.7038 -2.8269 -2.9471 -3.0644 -3.1786 -3.2897 -3.3977
 -3.5028
 -1.3864 -1.3659 -1.3542 -1.3523 -1.3594 -1.3738 -1.3933 -1.4148 -1.4374 -1.4604
 -1.4826 -1.5006 -1.5125 -1.5238 -1.5440 -1.6427 -1.7807 -1.9225 -2.0591 -2.1906
 -2.3198 -2.4487 -2.5759 -2.7007 -2.8226 -2.9415 -3.0575 -3.1707 -3.2813 -3.3894
 -3.4951
 -1.4654 -1.4376 -1.4178 -1.4075 -1.4060 -1.4125 -1.4262 -1.4451 -1.4673 -1.4917
 -1.5180 -1.5453 -1.5715 -1.5944 -1.6153 -1.6880 -1.8021 -1.9369 -2.0718 -2.2013
 -2.3272 -2.4525 -2.5774 -2.7006 -2.8212 -2.9390 -3.0541 -3.1664 -3.2761 -3.3833
 -3.4881
 -1.5525 -1.5179 -1.4922 -1.4753 -1.4659 -1.4646 -1.4705 -1.4829 -1.5009 -1.5228
 -1.5477 -1.5754 -1.6051 -1.6353 -1.6646 -1.7376 -1.8334 -1.9534 -2.0833 -2.2111
 -2.3345 -2.4560 -2.5771 -2.6978 -2.8167 -2.9331 -3.0468 -3.1577 -3.2661 -3.3722
 -3.4780
 -1.6429 -1.6065 -1.5771 -1.5544 -1.5379 -1.5294 -1.5281 -1.5333 -1.5447 -1.5613
 -1.5822 -1.6066 -1.6342 -1.6644 -1.6963 -1.7782 -1.8677 -1.9751 -2.0963 -2.2211
 -2.3429 -2.4617 -2.5793 -2.6966 -2.8131 -2.9278 -3.0402 -3.1498 -3.2568 -3.3614
 -3.4637
 -1.7346 -1.7033 -1.6724 -1.6445 -1.6218 -1.6061 -1.5979 -1.5966 -1.6014 -1.6114
 -1.6265 -1.6458 -1.6688 -1.6952 -1.7247 -1.8080 -1.8989 -1.9989 -2.1112
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F162M
 -0.9666 -0.9531 -0.9787 -1.0102 -1.0356 -1.0601 -1.0886 -1.1187 -1.1502 -1.1855
 -1.2255 -1.2702 -1.3185 -1.3693 -1.4220 -1.5600 -1.7051 -1.8558 -2.0086
