 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.5307 -1.3152 -1.1526 -1.1397 -1.1844 -1.2287 -1.2757 -1.3184 -1.3759 -1.4319
 -1.4914 -1.5529 -1.6192 -1.6895 -1.7608 -1.9354 -2.1084 -2.2805 -2.4370
 -1.4590 -1.4361 -1.4087 -1.3572 -1.2912 -1.2753 -1.3050 -1.3517 -1.4033 -1.4574
 -1.5151 -1.5769 -1.6427 -1.7110 -1.7799 -1.9500 -2.1153 -2.2769 -2.4349 -2.5886
 -1.5438 -1.5236 -1.5095 -1.4952 -1.4739 -1.4275 -1.3882 -1.3945 -1.4325 -1.4844
 -1.5395 -1.5992 -1.6633 -1.7305 -1.7986 -1.9664 -2.1284 -2.2864 -2.4416 -2.5926
 -2.7394
 -1.6287 -1.6019 -1.5880 -1.5804 -1.5749 -1.5692 -1.5539 -1.5223 -1.5089 -1.5280
 -1.5706 -1.6249 -1.6856 -1.7508 -1.8177 -1.9836 -2.1429 -2.2973 -2.4487 -2.5975
 -2.7419 -2.8821
 -1.7269 -1.6835 -1.6624 -1.6532 -1.6505 -1.6509 -1.6533 -1.6545 -1.6440 -1.6339
 -1.6398 -1.6691 -1.7160 -1.7744 -1.8383 -2.0015 -2.1586 -2.3091 -2.4566 -2.6028
 -2.7453 -2.8836 -3.0178 -3.1483
 -1.8399 -1.7805 -1.7430 -1.7259 -1.7201 -1.7207 -1.7247 -1.7312 -1.7395 -1.7456
 -1.7480 -1.7558 -1.7789 -1.8177 -1.8681 -2.0203 -2.1752 -2.3226 -2.4660 -2.6086
 -2.7493 -2.8862 -3.0187 -3.1474 -3.2730 -3.3955 -3.5147 -3.6304 -3.7426 -3.8512
 -1.9649 -1.8927 -1.8366 -1.8073 -1.7927 -1.7889 -1.7915 -1.7972 -1.8057 -1.8166
 -1.8296 -1.8441 -1.8614 -1.8864 -1.9218 -2.0455 -2.1929 -2.3379 -2.4772 -2.6154
 -2.7534 -2.8891 -3.0207 -3.1481 -3.2716 -3.3915 -3.5082 -3.6223 -3.7341 -3.8434
 -3.9483
 -2.0996 -2.0170 -1.9486 -1.9039 -1.8767 -1.8633 -1.8602 -1.8633 -1.8699 -1.8785
 -1.8904 -1.9066 -1.9276 -1.9529 -1.9827 -2.0841 -2.2144 -2.3541 -2.4902 -2.6238
 -2.7579 -2.8918 -3.0228 -3.1496 -3.2723 -3.3912 -3.5066 -3.6189 -3.7286 -3.8360
 -3.9414
 -2.2413 -2.1503 -2.0748 -2.0180 -1.9770 -1.9514 -1.9381 -1.9345 -1.9374 -1.9433
 -1.9516 -1.9635 -1.9812 -2.0052 -2.0347 -2.1269 -2.2430 -2.3731 -2.5062 -2.6361
 -2.7660 -2.8968 -3.0268 -3.1538 -3.2766 -3.3953 -3.5102 -3.6216 -3.7301 -3.8359
 -3.9391
 -2.3876 -2.2893 -2.2086 -2.1439 -2.0937 -2.0566 -2.0315 -2.0175 -2.0125 -2.0138
 -2.0184 -2.0259 -2.0372 -2.0554 -2.0802 -2.1646 -2.2713 -2.3927 -2.5205 -2.6476
 -2.7734 -2.8998 -3.0269 -3.1529 -3.2758 -3.3948 -3.5099 -3.6211 -3.7289 -3.8336
 -3.9371
 -2.5348 -2.4347 -2.3503 -2.2801 -2.2228 -2.1771 -2.1420 -2.1169 -2.1017 -2.0946
 -2.0935 -2.0963 -2.1021 -2.1119 -2.1277 -2.1983 -2.2986 -2.4121 -2.5339 -2.6586
 -2.7821 -2.9050 -3.0281 -3.1514 -3.2734 -3.3925 -3.5081 -3.6199 -3.7279 -3.8326
 -3.9342
 -2.6763 -2.5996 -2.5221 -2.4472 -2.3785 -2.3186 -2.2698 -2.2332 -2.2073 -2.1903
 -2.1806 -2.1767 -2.1768 -2.1802 -2.1877 -2.2355 -2.3244 -2.4319 -2.5479
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
 -1.2337 -1.1394 -1.1143 -1.1452 -1.1904 -1.2372 -1.2841 -1.3340 -1.3873 -1.4423
 -1.5004 -1.5611 -1.6244 -1.6905 -1.7586 -1.9306 -2.1006 -2.2678 -2.4285
 -1.3532 -1.3299 -1.2636 -1.1971 -1.2085 -1.2518 -1.3009 -1.3510 -1.4037 -1.4583
 -1.5161 -1.5767 -1.6398 -1.7056 -1.7733 -1.9442 -2.1112 -2.2736 -2.4318 -2.5857
 -1.4271 -1.4200 -1.4111 -1.3830 -1.3152 -1.2862 -1.3178 -1.3681 -1.4212 -1.4751
 -1.5321 -1.5920 -1.6544 -1.7195 -1.7867 -1.9563 -2.1217 -2.2819 -2.4378 -2.5891
 -2.7361
 -1.4964 -1.4850 -1.4840 -1.4875 -1.4807 -1.4497 -1.4020 -1.3996 -1.4412 -1.4937
 -1.5492 -1.6077 -1.6688 -1.7328 -1.7991 -1.9677 -2.1319 -2.2902 -2.4439 -2.5932
 -2.7380 -2.8785
 -1.5716 -1.5492 -1.5433 -1.5466 -1.5533 -1.5609 -1.5574 -1.5390 -1.5164 -1.5297
 -1.5717 -1.6258 -1.6846 -1.7466 -1.8115 -1.9785 -2.1419 -2.2986 -2.4502 -2.5976
 -2.7408 -2.8794 -3.0139 -3.1448
 -1.6585 -1.6210 -1.6047 -1.6027 -1.6094 -1.6207 -1.6355 -1.6505 -1.6564 -1.6470
 -1.6445 -1.6661 -1.7086 -1.7638 -1.8255 -1.9894 -2.1518 -2.3073 -2.4568 -2.6023
 -2.7440 -2.8814 -3.0143 -3.1433 -3.2688 -3.3910 -3.5101 -3.6264 -3.7396 -3.8486
 -1.7588 -1.7058 -1.6758 -1.6635 -1.6643 -1.6735 -1.6877 -1.7065 -1.7283 -1.7472
 -1.7585 -1.7630 -1.7764 -1.8065 -1.8513 -2.0016 -2.1620 -2.3164 -2.4642 -2.6072
 -2.7472 -2.8837 -3.0157 -3.1435 -3.2674 -3.3880 -3.5055 -3.6200 -3.7314 -3.8399
 -3.9457
 -1.8711 -1.8062 -1.7608 -1.7352 -1.7259 -1.7286 -1.7393 -1.7553 -1.7758 -1.8002
 -1.8253 -1.8473 -1.8650 -1.8833 -1.9103 -2.0233 -2.1735 -2.3260 -2.4723 -2.6128
 -2.7504 -2.8857 -3.0173 -3.1446 -3.2677 -3.3869 -3.5027 -3.6154 -3.7255 -3.8332
 -3.9388
 -1.9931 -1.9188 -1.8612 -1.8217 -1.7995 -1.7921 -1.7960 -1.8074 -1.8241 -1.8450
 -1.8696 -1.8966 -1.9241 -1.9509 -1.9777 -2.0666 -2.1936 -2.3389 -2.4831 -2.6217
 -2.7565 -2.8898 -3.0208 -3.1483 -3.2715 -3.3906 -3.5059 -3.6179 -3.7268 -3.8329
 -3.9363
 -2.1210 -2.0393 -1.9738 -1.9247 -1.8892 -1.8692 -1.8625 -1.8664 -1.8778 -1.8939
 -1.9139 -1.9377 -1.9647 -1.9945 -2.0261 -2.1128 -2.2227 -2.3538 -2.4929 -2.6293
 -2.7613 -2.8913 -3.0201 -3.1469 -3.2704 -3.3898 -3.5053 -3.6169 -3.7251 -3.8301
 -3.9341
 -2.2470 -2.1669 -2.0977 -2.0409 -1.9943 -1.9627 -1.9441 -1.9372 -1.9404 -1.9507
 -1.9657 -1.9843 -2.0064 -2.0325 -2.0626 -2.1514 -2.2542 -2.3735 -2.5043 -2.6375
 -2.7674 -2.8944 -3.0201 -3.1447 -3.2675 -3.3871 -3.5032 -3.6154 -3.7239 -3.8289
 -3.9309
 -2.3698 -2.3015 -2.2329 -2.1694 -2.1144 -2.0714 -2.0418 -2.0242 -2.0170 -2.0185
