 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.4517 -4.5856 -4.7066 -4.7599 -4.8253 -4.8918 -4.9522 -5.0118 -5.0770 -5.1576
 -5.2352 -5.3110 -5.3851 -5.4571 -5.5268 -5.6934 -5.8434 -5.9836 -6.1337
 -4.5185 -4.5830 -4.6550 -4.7376 -4.8285 -4.9086 -4.9777 -5.0445 -5.1110 -5.1874
 -5.2646 -5.3408 -5.4155 -5.4885 -5.5599 -5.7293 -5.8827 -6.0243 -6.1751 -6.3338
 -4.5380 -4.5964 -4.6615 -4.7334 -4.8119 -4.8980 -4.9845 -5.0607 -5.1321 -5.2043
 -5.2798 -5.3551 -5.4297 -5.5031 -5.5751 -5.7466 -5.9018 -6.0435 -6.1945 -6.3520
 -6.5036
 -4.5662 -4.6186 -4.6782 -4.7444 -4.8166 -4.8931 -4.9726 -5.0557 -5.1368 -5.2144
 -5.2893 -5.3631 -5.4362 -5.5090 -5.5811 -5.7545 -5.9134 -6.0603 -6.2087 -6.3652
 -6.5165 -6.6611
 -4.6061 -4.6500 -4.7027 -4.7630 -4.8300 -4.9015 -4.9755 -5.0512 -5.1305 -5.2113
 -5.2907 -5.3668 -5.4401 -5.5116 -5.5826 -5.7566 -5.9191 -6.0693 -6.2190 -6.3746
 -6.5258 -6.6703 -6.8084 -6.9408
 -4.6563 -4.6934 -4.7371 -4.7896 -4.8497 -4.9159 -4.9858 -5.0577 -5.1317 -5.2076
 -5.2848 -5.3621 -5.4376 -5.5110 -5.5824 -5.7556 -5.9204 -6.0742 -6.2258 -6.3811
 -6.5326 -6.6772 -6.8152 -6.9474 -7.0744 -7.1967 -7.3152 -7.4302 -7.5422 -7.6516
 -4.7141 -4.7468 -4.7827 -4.8271 -4.8786 -4.9377 -5.0020 -5.0695 -5.1404 -5.2125
 -5.2853 -5.3586 -5.4322 -5.5055 -5.5778 -5.7528 -5.9187 -6.0754 -6.2287 -6.3846
 -6.5369 -6.6821 -6.8204 -6.9525 -7.0793 -7.2012 -7.3187 -7.4325 -7.5430 -7.6508
 -7.7565
 -4.7766 -4.8070 -4.8389 -4.8765 -4.9199 -4.9696 -5.0262 -5.0878 -5.1543 -5.2231
 -5.2928 -5.3627 -5.4325 -5.5027 -5.5732 -5.7474 -5.9148 -6.0736 -6.2278 -6.3845
 -6.5386 -6.6850 -6.8240 -6.9565 -7.0833 -7.2050 -7.3220 -7.4350 -7.5445 -7.6510
 -7.7549
 -4.8411 -4.8704 -4.9016 -4.9384 -4.9740 -5.0160 -5.0635 -5.1169 -5.1769 -5.2411
 -5.3072 -5.3741 -5.4411 -5.5080 -5.5752 -5.7443 -5.9111 -6.0703 -6.2262 -6.3832
 -6.5395 -6.6882 -6.8286 -6.9620 -7.0894 -7.2113 -7.3285 -7.4414 -7.5505 -7.6561
 -7.7584
 -4.9049 -4.9339 -4.9656 -4.9997 -5.0358 -5.0737 -5.1139 -5.1586 -5.2089 -5.2664
 -5.3272 -5.3900 -5.4538 -5.5178 -5.5820 -5.7435 -5.9060 -6.0656 -6.2207 -6.3762
 -6.5331 -6.6846 -6.8274 -6.9623 -7.0905 -7.2130 -7.3305 -7.4434 -7.5522 -7.6574
 -7.7610
 -4.9655 -4.9982 -5.0321 -5.0670 -5.1027 -5.1392 -5.1764 -5.2145 -5.2559 -5.3039
 -5.3573 -5.4143 -5.4733 -5.5338 -5.5947 -5.7486 -5.9044 -6.0609 -6.2151 -6.3691
 -6.5244 -6.6771 -6.8229 -6.9603 -7.0901 -7.2137 -7.3320 -7.4453 -7.5543 -7.6594
 -7.7611
 -5.0219 -5.0770 -5.1212 -5.1579 -5.1900 -5.2201 -5.2504 -5.2825 -5.3177 -5.3568
 -5.4007 -5.4496 -5.5022 -5.5571 -5.6139 -5.7594 -5.9080 -6.0589 -6.2112
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
 -4.5253 -4.6185 -4.6946 -4.7565 -4.8227 -4.8907 -4.9593 -5.0281 -5.0921 -5.1701
 -5.2503 -5.3287 -5.4048 -5.4784 -5.5497 -5.7184 -5.8719 -6.0126 -6.1525
 -4.5131 -4.5821 -4.6676 -4.7590 -4.8319 -4.9033 -4.9767 -5.0490 -5.1183 -5.1978
 -5.2788 -5.3583 -5.4354 -5.5103 -5.5827 -5.7538 -5.9085 -6.0476 -6.1814 -6.3310
 -4.5199 -4.5812 -4.6499 -4.7287 -4.8205 -4.9073 -4.9833 -5.0584 -5.1312 -5.2083
 -5.2891 -5.3690 -5.4470 -5.5227 -5.5963 -5.7701 -5.9272 -6.0674 -6.2023 -6.3501
 -6.5001
 -4.5353 -4.5920 -4.6548 -4.7243 -4.8013 -4.8866 -4.9772 -5.0608 -5.1373 -5.2119
 -5.2911 -5.3705 -5.4486 -5.5249 -5.5992 -5.7756 -5.9365 -6.0806 -6.2177 -6.3638
 -6.5128 -6.6571
 -4.5586 -4.6102 -4.6684 -4.7326 -4.8032 -4.8798 -4.9610 -5.0461 -5.1324 -5.2124
 -5.2905 -5.3686 -5.4460 -5.5221 -5.5967 -5.7750 -5.9396 -6.0886 -6.2288 -6.3736
 -6.5218 -6.6660 -6.8041 -6.9370
 -4.5921 -4.6363 -4.6888 -4.7480 -4.8136 -4.8848 -4.9603 -5.0386 -5.1191 -5.2012
 -5.2838 -5.3642 -5.4420 -5.5176 -5.5918 -5.7709 -5.9385 -6.0923 -6.2361 -6.3806
 -6.5283 -6.6724 -6.8106 -6.9430 -7.0703 -7.1933 -7.3122 -7.4276 -7.5398 -7.6490
 -4.6343 -4.6723 -4.7176 -4.7703 -4.8302 -4.8963 -4.9671 -5.0414 -5.1175 -5.1944
 -5.2729 -5.3531 -5.4327 -5.5103 -5.5856 -5.7651 -5.9347 -6.0923 -6.2399 -6.3850
 -6.5325 -6.6770 -6.8153 -6.9477 -7.0747 -7.1969 -7.3149 -7.4292 -7.5403 -7.6485
 -7.7540
 -4.6832 -4.7192 -4.7570 -4.8020 -4.8545 -4.9143 -4.9799 -5.0497 -5.1223 -5.1960
 -5.2704 -5.3461 -5.4226 -5.4992 -5.5750 -5.7577 -5.9290 -6.0894 -6.2401 -6.3866
 -6.5344 -6.6796 -6.8186 -6.9514 -7.0784 -7.2003 -7.3178 -7.4313 -7.5413 -7.6482
 -7.7523
 -4.7367 -4.7730 -4.8070 -4.8451 -4.8900 -4.9420 -5.0011 -5.0653 -5.1337 -5.2043
 -5.2757 -5.3480 -5.4209 -5.4941 -5.5674 -5.7493 -5.9233 -6.0862 -6.2393 -6.3873
 -6.5361 -6.6827 -6.8229 -6.9565 -7.0841 -7.2063 -7.3239 -7.4374 -7.5470 -7.6530
 -7.7556
