 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5162 -3.5906 -3.6519 -3.6816 -3.6809 -3.6620 -3.6344 -3.6047 -3.5861 -3.5912
 -3.6070 -3.6439 -3.6994 -3.7579 -3.8243 -4.0008 -4.1758 -4.3475 -4.5121
 -3.4589 -3.5261 -3.5908 -3.6454 -3.6871 -3.7137 -3.7247 -3.7222 -3.7111 -3.6962
 -3.6844 -3.6877 -3.7193 -3.7766 -3.8442 -4.0204 -4.1944 -4.3650 -4.5293 -4.6869
 -3.4236 -3.4838 -3.5468 -3.6107 -3.6717 -3.7225 -3.7586 -3.7787 -3.7826 -3.7711
 -3.7541 -3.7412 -3.7519 -3.7985 -3.8628 -4.0368 -4.2096 -4.3791 -4.5430 -4.6998
 -4.8499
 -3.4103 -3.4637 -3.5199 -3.5775 -3.6347 -3.6884 -3.7361 -3.7742 -3.8006 -3.8159
 -3.8161 -3.8044 -3.7972 -3.8236 -3.8801 -4.0500 -4.2214 -4.3898 -4.5533 -4.7097
 -4.8591 -5.0024
 -3.4173 -3.4633 -3.5122 -3.5630 -3.6148 -3.6655 -3.7125 -3.7529 -3.7866 -3.8142
 -3.8368 -3.8512 -3.8502 -3.8591 -3.9009 -4.0614 -4.2308 -4.3975 -4.5606 -4.7171
 -4.8662 -5.0089 -5.1458 -5.2779
 -3.4454 -3.4826 -3.5229 -3.5659 -3.6109 -3.6571 -3.7025 -3.7446 -3.7809 -3.8117
 -3.8396 -3.8671 -3.8878 -3.8990 -3.9305 -4.0733 -4.2388 -4.4032 -4.5652 -4.7220
 -4.8715 -5.0140 -5.1504 -5.2816 -5.4082 -5.5308 -5.6500 -5.7661 -5.8791 -5.9888
 -3.4960 -3.5234 -3.5537 -3.5872 -3.6238 -3.6631 -3.7044 -3.7456 -3.7846 -3.8193
 -3.8502 -3.8802 -3.9118 -3.9331 -3.9619 -4.0901 -4.2473 -4.4082 -4.5677 -4.7243
 -4.8747 -5.0178 -5.1542 -5.2849 -5.4107 -5.5322 -5.6500 -5.7644 -5.8758 -5.9845
 -6.0905
 -3.5672 -3.5868 -3.6071 -3.6295 -3.6558 -3.6862 -3.7203 -3.7572 -3.7951 -3.8321
 -3.8665 -3.8990 -3.9319 -3.9637 -3.9914 -4.1117 -4.2586 -4.4139 -4.5697 -4.7244
 -4.8753 -5.0196 -5.1567 -5.2876 -5.4131 -5.5339 -5.6507 -5.7639 -5.8738 -5.9809
 -6.0857
 -3.6525 -3.6683 -3.6823 -3.6950 -3.7102 -3.7296 -3.7543 -3.7837 -3.8169 -3.8522
 -3.8877 -3.9224 -3.9567 -3.9912 -4.0215 -4.1350 -4.2742 -4.4234 -4.5747 -4.7260
 -4.8759 -5.0214 -5.1600 -5.2919 -5.4178 -5.5386 -5.6550 -5.7675 -5.8764 -5.9823
 -6.0855
 -3.7431 -3.7598 -3.7721 -3.7796 -3.7859 -3.7951 -3.8087 -3.8282 -3.8534 -3.8830
 -3.9158 -3.9500 -3.9846 -4.0194 -4.0531 -4.1578 -4.2888 -4.4318 -4.5786 -4.7258
 -4.8727 -5.0174 -5.1573 -5.2908 -5.4178 -5.5391 -5.6556 -5.7677 -5.8760 -5.9809
 -6.0849
 -3.8372 -3.8559 -3.8687 -3.8766 -3.8802 -3.8816 -3.8857 -3.8946 -3.9095 -3.9304
 -3.9564 -3.9865 -4.0188 -4.0524 -4.0865 -4.1838 -4.3057 -4.4414 -4.5835 -4.7270
 -4.8703 -5.0127 -5.1522 -5.2870 -5.4157 -5.5383 -5.6555 -5.7680 -5.8762 -5.9808
 -6.0821
 -3.9347 -3.9566 -3.9682 -3.9797 -3.9839 -3.9838 -3.9824 -3.9825 -3.9875 -3.9981
 -4.0147 -4.0369 -4.0636 -4.0935 -4.1217 -4.2130 -4.3249 -4.4522 -4.5894
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.4976 -3.5304 -3.5553 -3.5724 -3.5822 -3.5879 -3.5924 -3.5980 -3.6044 -3.6109
 -3.6235 -3.6514 -3.6994 -3.7620 -3.8337 -4.0065 -4.1772 -4.3454 -4.5104
 -3.5076 -3.5559 -3.5949 -3.6252 -3.6471 -3.6615 -3.6705 -3.6772 -3.6807 -3.6802
 -3.6805 -3.6924 -3.7283 -3.7862 -3.8534 -4.0272 -4.1973 -4.3637 -4.5272 -4.6847
 -3.4691 -3.5267 -3.5812 -3.6430 -3.6852 -3.7153 -3.7343 -3.7452 -3.7503 -3.7487
 -3.7425 -3.7400 -3.7575 -3.8056 -3.8700 -4.0431 -4.2131 -4.3784 -4.5407 -4.6972
 -4.8474
 -3.4232 -3.4821 -3.5441 -3.6078 -3.6684 -3.7211 -3.7621 -3.7893 -3.8046 -3.8097
 -3.8062 -3.7976 -3.7964 -3.8260 -3.8835 -4.0542 -4.2246 -4.3895 -4.5509 -4.7068
 -4.8561 -4.9995
 -3.4062 -3.4587 -3.5150 -3.5746 -3.6342 -3.6907 -3.7414 -3.7842 -3.8173 -3.8396
 -3.8510 -3.8522 -3.8479 -3.8555 -3.8983 -4.0621 -4.2325 -4.3974 -4.5583 -4.7139
 -4.8629 -5.0056 -5.1427 -5.2750
 -3.4073 -3.4536 -3.5038 -3.5574 -3.6131 -3.6686 -3.7204 -3.7656 -3.8032 -3.8348
 -3.8607 -3.8806 -3.8898 -3.8961 -3.9206 -4.0686 -4.2378 -4.4026 -4.5630 -4.7187
 -4.8679 -5.0105 -5.1470 -5.2784 -5.4053 -5.5282 -5.6478 -5.7641 -5.8771 -5.9866
 -3.4238 -3.4642 -3.5080 -3.5552 -3.6051 -3.6562 -3.7069 -3.7542 -3.7955 -3.8298
 -3.8595 -3.8875 -3.9126 -3.9287 -3.9498 -4.0765 -4.2418 -4.4060 -4.5656 -4.7211
 -4.8709 -5.0140 -5.1505 -5.2814 -5.4074 -5.5292 -5.6474 -5.7621 -5.8737 -5.9824
 -6.0883
 -3.4591 -3.4913 -3.5278 -3.5677 -3.6105 -3.6556 -3.7021 -3.7483 -3.7921 -3.8312
 -3.8648 -3.8953 -3.9261 -3.9535 -3.9772 -4.0912 -4.2463 -4.4084 -4.5667 -4.7214
 -4.8716 -5.0156 -5.1528 -5.2838 -5.4095 -5.5306 -5.6477 -5.7612 -5.8715 -5.9788
 -6.0836
 -3.5149 -3.5375 -3.5657 -3.5973 -3.6321 -3.6697 -3.7097 -3.7515 -3.7940 -3.8351
 -3.8732 -3.9079 -3.9410 -3.9741 -4.0031 -4.1127 -4.2566 -4.4135 -4.5698 -4.7228
 -4.8725 -5.0175 -5.1560 -5.2879 -5.4140 -5.5350 -5.6517 -5.7645 -5.8738 -5.9800
 -6.0834
 -3.5857 -3.6031 -3.6234 -3.6463 -3.6720 -3.7006 -3.7323 -3.7670 -3.8046 -3.8439
 -3.8831 -3.9211 -3.9573 -3.9928 -4.0269 -4.1324 -4.2691 -4.4184 -4.5710 -4.7214
 -4.8691 -5.0137 -5.1533 -5.2867 -5.4138 -5.5353 -5.6520 -5.7644 -5.8731 -5.9784
 -6.0826
 -3.6653 -3.6832 -3.6987 -3.7148 -3.7324 -3.7519 -3.7743 -3.8002 -3.8302 -3.8638
 -3.9002 -3.9379 -3.9756 -4.0129 -4.0496 -4.1523 -4.2828 -4.4259 -4.5737 -4.7210
 -4.8661 -5.0089 -5.1483 -5.2830 -5.4116 -5.5343 -5.6517 -5.7645 -5.8730 -5.9780
 -6.0796
 -3.7526 -3.7703 -3.7854 -3.7984 -3.8105 -3.8232 -3.8374 -3.8542 -3.8751 -3.9005
 -3.9304 -3.9640 -3.9998 -4.0368 -4.0712 -4.1724 -4.2977 -4.4360 -4.5779
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.4674 -3.4928 -3.5093 -3.5166 -3.5147 -3.5115 -3.5159 -3.5318 -3.5524 -3.5757
 -3.6059 -3.6493 -3.7068 -3.7724 -3.8409 -4.0127 -4.1807 -4.3441 -4.5060
 -3.5003 -3.5338 -3.5584 -3.5739 -3.5812 -3.5835 -3.5875 -3.6024 -3.6191 -3.6354
 -3.6546 -3.6849 -3.7332 -3.7954 -3.8632 -4.0353 -4.2026 -4.3643 -4.5239 -4.6809
 -3.5075 -3.5537 -3.5898 -3.6162 -3.6337 -3.6433 -3.6507 -3.6650 -3.6807 -3.6942
 -3.7064 -3.7238 -3.7577 -3.8122 -3.8779 -4.0502 -4.2183 -4.3795 -4.5377 -4.6932
 -4.8432
 -3.4676 -3.5239 -3.5851 -3.6332 -3.6685 -3.6918 -3.7065 -3.7215 -3.7382 -3.7519
 -3.7617 -3.7706 -3.7885 -3.8288 -3.8886 -4.0596 -4.2288 -4.3907 -4.5482 -4.7025
 -4.8516 -4.9950
 -3.4186 -3.4768 -3.5387 -3.5999 -3.6558 -3.7031 -3.7388 -3.7632 -3.7842 -3.8022
 -3.8151 -3.8231 -3.8305 -3.8523 -3.8999 -4.0653 -4.2352 -4.3983 -4.5557 -4.7094
 -4.8580 -5.0008 -5.1380 -5.2706
