 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -1.6102 -1.5231 -1.4498 -1.3866 -1.3299 -1.2766 -1.2245 -1.1719 -1.1198 -1.0694
 -1.0215 -0.9774 -0.9390 -0.9071 -0.8802 -0.8234 -0.7730 -0.7348 -0.7129
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  R   
 -2.9375 -2.8929 -2.8056 -2.6184 -2.4006 -2.1923 -2.0186 -1.8777 -1.7520 -1.6338
 -1.5215 -1.4157 -1.3173 -1.2264 -1.1437 -0.9729 -0.8459 -0.7525 -0.7009
 -2.6915 -2.5469 -2.4703 -2.4282 -2.3000 -2.1175 -1.9420 -1.7972 -1.6749 -1.5626
 -1.4568 -1.3576 -1.2658 -1.1820 -1.1062 -0.9507 -0.8371 -0.7600 -0.7123 -0.6844
 -2.5535 -2.3893 -2.2464 -2.1392 -2.0877 -2.0226 -1.8895 -1.7439 -1.6199 -1.5129
 -1.4132 -1.3202 -1.2342 -1.1557 -1.0851 -0.9408 -0.8363 -0.7663 -0.7240 -0.6993
 -0.6856
 -2.4509 -2.2952 -2.1446 -2.0047 -1.8889 -1.8100 -1.7624 -1.6897 -1.5802 -1.4754
 -1.3807 -1.2933 -1.2125 -1.1389 -1.0724 -0.9365 -0.8381 -0.7727 -0.7343 -0.7127
 -0.7006 -0.6949
 -2.3619 -2.2223 -2.0796 -1.9418 -1.8150 -1.7020 -1.6108 -1.5455 -1.4981 -1.4333
 -1.3525 -1.2704 -1.1944 -1.1252 -1.0625 -0.9339 -0.8401 -0.7777 -0.7423 -0.7240
 -0.7143 -0.7099 -0.7098 -0.7148
 -2.2830 -2.1559 -2.0265 -1.8959 -1.7703 -1.6543 -1.5498 -1.4595 -1.3877 -1.3368
 -1.2922 -1.2375 -1.1742 -1.1103 -1.0516 -0.9299 -0.8401 -0.7799 -0.7465 -0.7319
 -0.7258 -0.7239 -0.7251 -0.7294 -0.7356 -0.7451 -0.7596 -0.7806 -0.8084 -0.8408
 -2.2038 -2.0902 -1.9750 -1.8558 -1.7368 -1.6230 -1.5179 -1.4234 -1.3407 -1.2718
 -1.2169 -1.1733 -1.1308 -1.0841 -1.0348 -0.9228 -0.8371 -0.7785 -0.7464 -0.7348
 -0.7333 -0.7353 -0.7393 -0.7452 -0.7529 -0.7617 -0.7732 -0.7896 -0.8122 -0.8420
 -0.8787
 -2.1304 -2.0238 -1.9225 -1.8148 -1.7055 -1.5973 -1.4947 -1.4001 -1.3154 -1.2413
 -1.1785 -1.1260 -1.0818 -1.0426 -1.0041 -0.9095 -0.8304 -0.7737 -0.7419 -0.7320
 -0.7351 -0.7423 -0.7505 -0.7595 -0.7692 -0.7781 -0.7882 -0.8019 -0.8210 -0.8472
 -0.8813
 -2.0690 -1.9633 -1.8678 -1.7706 -1.6706 -1.5704 -1.4727 -1.3801 -1.2953 -1.2196
 -1.1543 -1.0988 -1.0508 -1.0088 -0.9713 -0.8882 -0.8179 -0.7651 -0.7336 -0.7241
 -0.7302 -0.7430 -0.7568 -0.7704 -0.7837 -0.7970 -0.8107 -0.8264 -0.8443 -0.8642
 -0.8859
 -2.0275 -1.9159 -1.8184 -1.7265 -1.6356 -1.5432 -1.4516 -1.3631 -1.2799 -1.2037
 -1.1364 -1.0789 -1.0299 -0.9870 -0.9486 -0.8678 -0.8029 -0.7543 -0.7238 -0.7131
 -0.7198 -0.7362 -0.7557 -0.7751 -0.7934 -0.8108 -0.8277 -0.8442 -0.8610 -0.8790
 -0.8982
 -2.0159 -1.8830 -1.7765 -1.6848 -1.6001 -1.5144 -1.4291 -1.3451 -1.2650 -1.1899
 -1.1216 -1.0618 -1.0109 -0.9677 -0.9297 -0.8500 -0.7876 -0.7418 -0.7130 -0.7013
 -0.7067 -0.7241 -0.7474 -0.7723 -0.7966 -0.8193 -0.8408 -0.8610 -0.8803 -0.8996
 -0.9196
 -2.0287 -1.8647 -1.7420 -1.6459 -1.5637 -1.4845 -1.4054 -1.3265 -1.2496 -1.1765
 -1.1087 -1.0474 -0.9940 -0.9488 -0.9105 -0.8337 -0.7734 -0.7292 -0.7017
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.1401 -3.0097 -2.7687 -2.5161 -2.2713 -2.0622 -1.9070 -1.7783 -1.6619 -1.5546
 -1.4536 -1.3582 -1.2686 -1.1850 -1.1077 -0.9449 -0.8234 -0.7376 -0.6829
 -2.7894 -2.7386 -2.6686 -2.4695 -2.2442 -2.0327 -1.8598 -1.7253 -1.6092 -1.5050
 -1.4078 -1.3166 -1.2313 -1.1523 -1.0798 -0.9292 -0.8189 -0.7423 -0.6935 -0.6651
 -2.6456 -2.4804 -2.3909 -2.3536 -2.2152 -2.0217 -1.8399 -1.6923 -1.5737 -1.4714
 -1.3777 -1.2904 -1.2091 -1.1340 -1.0652 -0.9231 -0.8197 -0.7484 -0.7035 -0.6780
 -0.6647
 -2.5711 -2.3871 -2.2269 -2.1088 -2.0506 -1.9809 -1.8341 -1.6793 -1.5508 -1.4469
 -1.3558 -1.2718 -1.1941 -1.1224 -1.0569 -0.9214 -0.8227 -0.7548 -0.7124 -0.6892
 -0.6777 -0.6731
 -2.5151 -2.3381 -2.1687 -2.0159 -1.8886 -1.7963 -1.7407 -1.6605 -1.5410 -1.4291
 -1.3379 -1.2565 -1.1817 -1.1131 -1.0504 -0.9208 -0.8259 -0.7603 -0.7197 -0.6984
 -0.6891 -0.6860 -0.6871 -0.6913
 -2.4665 -2.3008 -2.1369 -1.9806 -1.8370 -1.7114 -1.6087 -1.5330 -1.4784 -1.4080
 -1.3221 -1.2422 -1.1696 -1.1036 -1.0435 -0.9191 -0.8276 -0.7639 -0.7246 -0.7050
 -0.6982 -0.6976 -0.7003 -0.7061 -0.7139 -0.7252 -0.7419 -0.7655 -0.7955 -0.8273
 -2.4224 -2.2673 -2.1123 -1.9613 -1.8181 -1.6868 -1.5690 -1.4663 -1.3824 -1.3200
 -1.2700 -1.2162 -1.1548 -1.0924 -1.0347 -0.9152 -0.8268 -0.7648 -0.7265 -0.7081
 -0.7039 -0.7067 -0.7123 -0.7198 -0.7293 -0.7398 -0.7533 -0.7719 -0.7974 -0.8299
 -0.8654
 -2.3822 -2.2352 -2.0893 -1.9455 -1.8071 -1.6764 -1.5561 -1.4474 -1.3515 -1.2698
 -1.2036 -1.1536 -1.1112 -1.0673 -1.0198 -0.9082 -0.8231 -0.7627 -0.7249 -0.7073
 -0.7052 -0.7118 -0.7213 -0.7321 -0.7436 -0.7564 -0.7695 -0.7851 -0.8055 -0.8327
 -0.8680
 -2.3522 -2.2039 -2.0655 -1.9289 -1.7958 -1.6692 -1.5505 -1.4407 -1.3414 -1.2532
 -1.1772 -1.1145 -1.0645 -1.0233 -0.9858 -0.8940 -0.8150 -0.7567 -0.7196 -0.7022
 -0.7014 -0.7115 -0.7259 -0.7411 -0.7563 -0.7716 -0.7876 -0.8056 -0.8258 -0.8480
 -0.8718
 -2.3421 -2.1856 -2.0445 -1.9149 -1.7877 -1.6648 -1.5490 -1.4408 -1.3411 -1.2503
 -1.1698 -1.1006 -1.0431 -0.9956 -0.9554 -0.8728 -0.8025 -0.7482 -0.7118 -0.6939
 -0.6930 -0.7051 -0.7239 -0.7444 -0.7645 -0.7838 -0.8028 -0.8216 -0.8408 -0.8612
 -0.8844
 -2.3668 -2.1738 -2.0283 -1.9009 -1.7800 -1.6618 -1.5485 -1.4421 -1.3435 -1.2524
 -1.1697 -1.0966 -1.0339 -0.9817 -0.9377 -0.8522 -0.7867 -0.7359 -0.7016 -0.6835
 -0.6816 -0.6940 -0.7156 -0.7410 -0.7665 -0.7910 -0.8145 -0.8368 -0.8584 -0.8801
 -0.9024
 -2.4358 -2.1957 -2.0255 -1.8916 -1.7713 -1.6582 -1.5497 -1.4448 -1.3469 -1.2563
 -1.1731 -1.0977 -1.0312 -0.9744 -0.9268 -0.8367 -0.7713 -0.7224 -0.6895
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  R   
 -3.1920 -2.9878 -2.7161 -2.4613 -2.2213 -2.0141 -1.8594 -1.7353 -1.6255 -1.5214
 -1.4246 -1.3334 -1.2476 -1.1673 -1.0926 -0.9327 -0.8123 -0.7273 -0.6715
 -2.8803 -2.8515 -2.6779 -2.4362 -2.2050 -1.9919 -1.8235 -1.6922 -1.5809 -1.4793
 -1.3856 -1.2978 -1.2155 -1.1388 -1.0678 -0.9185 -0.8082 -0.7314 -0.6818 -0.6528
 -2.6808 -2.5485 -2.5187 -2.4072 -2.1994 -1.9940 -1.8106 -1.6668 -1.5514 -1.4509
 -1.3598 -1.2752 -1.1962 -1.1228 -1.0551 -0.9132 -0.8092 -0.7372 -0.6912 -0.6646
 -0.6514
 -2.6133 -2.4202 -2.2750 -2.2069 -2.1520 -1.9954 -1.8166 -1.6582 -1.5331 -1.4305
 -1.3410 -1.2590 -1.1830 -1.1126 -1.0478 -0.9120 -0.8123 -0.7435 -0.6996 -0.6749
 -0.6633 -0.6591
 -2.5743 -2.3775 -2.1979 -2.0501 -1.9460 -1.8895 -1.8054 -1.6642 -1.5273 -1.4163
 -1.3260 -1.2458 -1.1722 -1.1044 -1.0422 -0.9118 -0.8156 -0.7489 -0.7067 -0.6834
 -0.6735 -0.6708 -0.6726 -0.6777
 -2.5453 -2.3549 -2.1734 -2.0071 -1.8637 -1.7462 -1.6608 -1.6014 -1.5200 -1.4112
 -1.3140 -1.2337 -1.1617 -1.0961 -1.0362 -0.9107 -0.8177 -0.7528 -0.7118 -0.6896
 -0.6815 -0.6810 -0.6844 -0.6909 -0.7006 -0.7140 -0.7319 -0.7553 -0.7846 -0.8183
 -2.5216 -2.3392 -2.1624 -1.9955 -1.8426 -1.7072 -1.5902 -1.4931 -1.4202 -1.3631
 -1.2963 -1.2217 -1.1510 -1.0869 -1.0288 -0.9077 -0.8177 -0.7544 -0.7141 -0.6930
 -0.6865 -0.6887 -0.6949 -0.7033 -0.7138 -0.7267 -0.7424 -0.7621 -0.7874 -0.8206
 -0.8567
 -2.5018 -2.3264 -2.1561 -1.9928 -1.8399 -1.6999 -1.5741 -1.4631 -1.3673 -1.2881
 -1.2266 -1.1767 -1.1271 -1.0734 -1.0191 -0.9022 -0.8152 -0.7533 -0.7137 -0.6930
 -0.6876 -0.6927 -0.7025 -0.7141 -0.7268 -0.7407 -0.7553 -0.7725 -0.7944 -0.8228
 -0.8586
 -2.4919 -2.3141 -2.1496 -1.9913 -1.8411 -1.7016 -1.5737 -1.4578 -1.3545 -1.2641
 -1.1872 -1.1243 -1.0755 -1.0343 -0.9937 -0.8921 -0.8086 -0.7485 -0.7095 -0.6891
 -0.6847 -0.6922 -0.7060 -0.7219 -0.7382 -0.7547 -0.7721 -0.7904 -0.8104 -0.8342
 -0.8621
 -2.5005 -2.3108 -2.1471 -1.9938 -1.8472 -1.7092 -1.5818 -1.4648 -1.3585 -1.2630
 -1.1790 -1.1071 -1.0476 -0.9996 -0.9596 -0.8742 -0.7990 -0.7414 -0.7029 -0.6822
 -0.6777 -0.6864 -0.7037 -0.7244 -0.7453 -0.7658 -0.7862 -0.8064 -0.8270 -0.8490
 -0.8736
 -2.5422 -2.3212 -2.1494 -1.9973 -1.8549 -1.7195 -1.5927 -1.4758 -1.3687 -1.2710
 -1.1830 -1.1055 -1.0392 -0.9843 -0.9389 -0.8523 -0.7842 -0.7307 -0.6937 -0.6728
 -0.6676 -0.6765 -0.6959 -0.7207 -0.7467 -0.7722 -0.7968 -0.8204 -0.8435 -0.8666
 -0.8902
 -2.6344 -2.3593 -2.1638 -2.0051 -1.8633 -1.7311 -1.6061 -1.4893 -1.3818 -1.2832
 -1.1933 -1.1123 -1.0411 -0.9802 -0.9295 -0.8357 -0.7687 -0.7174 -0.6820
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  R   
 -3.2166 -2.9404 -2.6612 -2.4124 -2.1872 -1.9835 -1.8272 -1.7007 -1.5933 -1.4925
 -1.3989 -1.3111 -1.2285 -1.1511 -1.0788 -0.9217 -0.8013 -0.7151 -0.6585
 -3.0069 -2.8954 -2.6524 -2.3985 -2.1709 -1.9643 -1.7976 -1.6663 -1.5552 -1.4563
 -1.3651 -1.2801 -1.2004 -1.1259 -1.0565 -0.9083 -0.7970 -0.7192 -0.6686 -0.6387
 -2.7224 -2.6673 -2.6059 -2.4005 -2.1725 -1.9665 -1.7877 -1.6457 -1.5306 -1.4317
 -1.3427 -1.2602 -1.1834 -1.1117 -1.0450 -0.9033 -0.7977 -0.7245 -0.6774 -0.6496
 -0.6360
 -2.6416 -2.4542 -2.3599 -2.3269 -2.1778 -1.9786 -1.7954 -1.6394 -1.5156 -1.4142
 -1.3262 -1.2458 -1.1715 -1.1024 -1.0384 -0.9022 -0.8006 -0.7304 -0.6854 -0.6592
 -0.6468 -0.6430
 -2.6169 -2.4033 -2.2245 -2.1019 -2.0460 -1.9684 -1.8097 -1.6487 -1.5117 -1.4027
 -1.3131 -1.2339 -1.1616 -1.0948 -1.0331 -0.9020 -0.8039 -0.7357 -0.6921 -0.6671
 -0.6559 -0.6533 -0.6558 -0.6621
 -2.6083 -2.3929 -2.1965 -2.0277 -1.8949 -1.8028 -1.7433 -1.6515 -1.5210 -1.4001
 -1.3032 -1.2235 -1.1522 -1.0872 -1.0276 -0.9012 -0.8062 -0.7397 -0.6971 -0.6731
 -0.6630 -0.6621 -0.6661 -0.6733 -0.6833 -0.6974 -0.7169 -0.7431 -0.7749 -0.8075
 -2.6077 -2.3956 -2.1969 -2.0166 -1.8592 -1.7272 -1.6198 -1.5393 -1.4766 -1.3972
 -1.2995 -1.2145 -1.1430 -1.0791 -1.0209 -0.8987 -0.8068 -0.7418 -0.6998 -0.6765
 -0.6674 -0.6685 -0.6749 -0.6841 -0.6956 -0.7097 -0.7265 -0.7478 -0.7754 -0.8093
 -0.8450
 -2.6117 -2.4039 -2.2077 -2.0251 -1.8601 -1.7142 -1.5882 -1.4800 -1.3899 -1.3190
 -1.2604 -1.1977 -1.1325 -1.0700 -1.0130 -0.8942 -0.8049 -0.7414 -0.7000 -0.6769
 -0.6688 -0.6717 -0.6811 -0.6933 -0.7070 -0.7222 -0.7396 -0.7591 -0.7822 -0.8109
 -0.8473
 -2.6258 -2.4156 -2.2205 -2.0394 -1.8723 -1.7214 -1.5872 -1.4688 -1.3654 -1.2762
 -1.2017 -1.1414 -1.0918 -1.0456 -0.9983 -0.8861 -0.7995 -0.7375 -0.6967 -0.6740
 -0.6665 -0.6711 -0.6836 -0.6998 -0.7170 -0.7347 -0.7535 -0.7734 -0.7952 -0.8201
 -0.8502
 -2.6575 -2.4328 -2.2387 -2.0600 -1.8934 -1.7404 -1.6024 -1.4786 -1.3686 -1.2713
 -1.1865 -1.1142 -1.0542 -1.0064 -0.9660 -0.8734 -0.7922 -0.7317 -0.6913 -0.6684
 -0.6608 -0.6663 -0.6813 -0.7014 -0.7229 -0.7445 -0.7661 -0.7879 -0.8103 -0.8341
 -0.8604
 -2.7186 -2.4649 -2.2618 -2.0825 -1.9177 -1.7648 -1.6246 -1.4978 -1.3838 -1.2815
 -1.1907 -1.1113 -1.0432 -0.9866 -0.9404 -0.8522 -0.7798 -0.7229 -0.6833 -0.6602
 -0.6522 -0.6578 -0.6742 -0.6976 -0.7237 -0.7498 -0.7755 -0.8006 -0.8252 -0.8501
 -0.8751
 -2.8284 -2.5219 -2.2962 -2.1093 -1.9433 -1.7915 -1.6512 -1.5224 -1.4057 -1.3002
 -1.2052 -1.1206 -1.0465 -0.9832 -0.9305 -0.8341 -0.7651 -0.7107 -0.6728
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.2092 -2.9030 -2.6215 -2.3783 -2.1593 -1.9612 -1.8055 -1.6737 -1.5650 -1.4679
 -1.3765 -1.2910 -1.2110 -1.1361 -1.0658 -0.9116 -0.7909 -0.7036 -0.6454
 -3.0033 -2.8994 -2.6247 -2.3678 -2.1412 -1.9404 -1.7774 -1.6443 -1.5333 -1.4362
 -1.3467 -1.2637 -1.1861 -1.1135 -1.0456 -0.8985 -0.7859 -0.7061 -0.6541 -0.6231
 -2.8130 -2.7959 -2.6245 -2.3798 -2.1474 -1.9398 -1.7672 -1.6266 -1.5122 -1.4145
 -1.3267 -1.2459 -1.1708 -1.1006 -1.0350 -0.8935 -0.7860 -0.7106 -0.6621 -0.6332
 -0.6187
 -2.6663 -2.5156 -2.4908 -2.3771 -2.1656 -1.9577 -1.7742 -1.6220 -1.4997 -1.3990
 -1.3119 -1.2328 -1.1598 -1.0920 -1.0287 -0.8923 -0.7884 -0.7159 -0.6694 -0.6419
 -0.6284 -0.6246
 -2.6440 -2.4222 -2.2637 -2.1993 -2.1430 -1.9769 -1.7943 -1.6316 -1.4973 -1.3893
 -1.3003 -1.2220 -1.1506 -1.0848 -1.0237 -0.8922 -0.7915 -0.7209 -0.6757 -0.6492
 -0.6365 -0.6336 -0.6366 -0.6435
 -2.6533 -2.4150 -2.2110 -2.0525 -1.9504 -1.8963 -1.8018 -1.6512 -1.5078 -1.3879
 -1.2918 -1.2125 -1.1418 -1.0775 -1.0183 -0.8914 -0.7939 -0.7249 -0.6805 -0.6548
 -0.6429 -0.6410 -0.6453 -0.6533 -0.6645 -0.6800 -0.7011 -0.7286 -0.7614 -0.7948
 -2.6763 -2.4336 -2.2160 -2.0283 -1.8749 -1.7571 -1.6734 -1.6090 -1.5164 -1.3977
 -1.2904 -1.2049 -1.1335 -1.0698 -1.0120 -0.8890 -0.7947 -0.7273 -0.6834 -0.6583
 -0.6471 -0.6464 -0.6526 -0.6623 -0.6748 -0.6901 -0.7087 -0.7318 -0.7609 -0.7959
 -0.8320
 -2.7098 -2.4643 -2.2415 -2.0427 -1.8703 -1.7248 -1.6048 -1.5067 -1.4297 -1.3644
 -1.2886 -1.2018 -1.1264 -1.0622 -1.0048 -0.8848 -0.7933 -0.7275 -0.6841 -0.6592
 -0.6486 -0.6492 -0.6575 -0.6700 -0.6845 -0.7008 -0.7196 -0.7407 -0.7658 -0.7965
 -0.8339
 -2.7503 -2.4992 -2.2750 -2.0711 -1.8893 -1.7309 -1.5950 -1.4789 -1.3794 -1.2955
 -1.2265 -1.1672 -1.1082 -1.0506 -0.9952 -0.8776 -0.7886 -0.7244 -0.6817 -0.6570
 -0.6471 -0.6489 -0.6595 -0.6751 -0.6928 -0.7116 -0.7317 -0.7529 -0.7764 -0.8038
 -0.8360
 -2.8091 -2.5438 -2.3160 -2.1109 -1.9243 -1.7579 -1.6122 -1.4854 -1.3753 -1.2792
 -1.1961 -1.1256 -1.0665 -1.0174 -0.9733 -0.8691 -0.7826 -0.7196 -0.6772 -0.6524
 -0.6425 -0.6451 -0.6574 -0.6761 -0.6976 -0.7199 -0.7427 -0.7660 -0.7902 -0.8154
 -0.8445
 -2.8951 -2.6013 -2.3625 -2.1542 -1.9663 -1.7959 -1.6434 -1.5089 -1.3908 -1.2870
 -1.1958 -1.1165 -1.0482 -0.9908 -0.9440 -0.8518 -0.7733 -0.7123 -0.6704 -0.6454
 -0.6352 -0.6379 -0.6513 -0.6724 -0.6976 -0.7241 -0.7507 -0.7770 -0.8033 -0.8301
 -0.8570
 -3.0236 -2.6807 -2.4199 -2.2020 -2.0109 -1.8389 -1.6831 -1.5431 -1.4187 -1.3085
 -1.2109 -1.1249 -1.0499 -0.9854 -0.9312 -0.8326 -0.7600 -0.7021 -0.6614
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.1303 -2.8266 -2.5611 -2.3341 -2.1205 -1.9301 -1.7820 -1.6550 -1.5433 -1.4470
 -1.3573 -1.2733 -1.1952 -1.1221 -1.0538 -0.9024 -0.7835 -0.6945 -0.6312
 -3.0647 -2.8546 -2.5767 -2.3291 -2.1116 -1.9147 -1.7591 -1.6274 -1.5150 -1.4188
 -1.3305 -1.2488 -1.1728 -1.1018 -1.0352 -0.8894 -0.7752 -0.6927 -0.6385 -0.6059
 -2.9359 -2.8411 -2.6026 -2.3490 -2.1210 -1.9182 -1.7484 -1.6111 -1.4968 -1.3993
 -1.3124 -1.2326 -1.1587 -1.0898 -1.0253 -0.8843 -0.7745 -0.6962 -0.6454 -0.6152
 -0.5998
 -2.7645 -2.6269 -2.5756 -2.3726 -2.1448 -1.9378 -1.7562 -1.6068 -1.4860 -1.3854
 -1.2989 -1.2206 -1.1485 -1.0816 -1.0192 -0.8829 -0.7764 -0.7006 -0.6518 -0.6230
 -0.6083 -0.6041
 -2.6535 -2.4425 -2.3421 -2.3155 -2.1633 -1.9632 -1.7778 -1.6165 -1.4840 -1.3770
 -1.2883 -1.2105 -1.1398 -1.0747 -1.0143 -0.8826 -0.7791 -0.7051 -0.6575 -0.6295
 -0.6155 -0.6118 -0.6152 -0.6226
 -2.6744 -2.4237 -2.2257 -2.0988 -2.0496 -1.9668 -1.8022 -1.6380 -1.4942 -1.3762
 -1.2807 -1.2018 -1.1315 -1.0677 -1.0089 -0.8817 -0.7815 -0.7091 -0.6621 -0.6347
 -0.6213 -0.6182 -0.6224 -0.6312 -0.6436 -0.6599 -0.6822 -0.7117 -0.7455 -0.7799
 -2.7214 -2.4520 -2.2233 -2.0377 -1.9007 -1.8140 -1.7551 -1.6530 -1.5148 -1.3866
 -1.2803 -1.1950 -1.1238 -1.0603 -1.0026 -0.8793 -0.7825 -0.7117 -0.6652 -0.6381
 -0.6253 -0.6229 -0.6284 -0.6385 -0.6517 -0.6680 -0.6881 -0.7131 -0.7440 -0.7801
 -0.8170
 -2.7844 -2.5032 -2.2580 -2.0487 -1.8758 -1.7388 -1.6336 -1.5551 -1.4868 -1.3971
 -1.2900 -1.1942 -1.1176 -1.0533 -0.9957 -0.8750 -0.7814 -0.7124 -0.6664 -0.6395
 -0.6270 -0.6256 -0.6325 -0.6446 -0.6597 -0.6769 -0.6969 -0.7196 -0.7467 -0.7796
 -0.8180
 -2.8541 -2.5648 -2.3101 -2.0867 -1.8951 -1.7346 -1.6026 -1.4936 -1.4033 -1.3289
 -1.2622 -1.1903 -1.1130 -1.0458 -0.9876 -0.8682 -0.7769 -0.7099 -0.6648 -0.6380
 -0.6262 -0.6257 -0.6342 -0.6486 -0.6663 -0.6858 -0.7070 -0.7302 -0.7555 -0.7847
 -0.8191
 -2.9366 -2.6383 -2.3752 -2.1440 -1.9401 -1.7641 -1.6151 -1.4895 -1.3829 -1.2910
 -1.2122 -1.1451 -1.0858 -1.0296 -0.9772 -0.8614 -0.7717 -0.7060 -0.6613 -0.6345
 -0.6227 -0.6229 -0.6326 -0.6492 -0.6698 -0.6923 -0.7160 -0.7407 -0.7667 -0.7946
 -0.8253
 -3.0434 -2.7241 -2.4474 -2.2093 -1.9988 -1.8127 -1.6508 -1.5121 -1.3933 -1.2909
 -1.2017 -1.1240 -1.0570 -0.9995 -0.9508 -0.8497 -0.7644 -0.6998 -0.6555 -0.6285
 -0.6164 -0.6169 -0.6274 -0.6458 -0.6693 -0.6953 -0.7224 -0.7498 -0.7778 -0.8065
 -0.8358
 -3.1744 -2.8221 -2.5284 -2.2799 -2.0631 -1.8717 -1.7017 -1.5524 -1.4231 -1.3108
 -1.2132 -1.1279 -1.0534 -0.9888 -0.9084 -0.8331 -0.7550 -0.6913 -0.6474
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.0799 -2.7768 -2.5204 -2.3062 -2.0936 -1.9098 -1.7606 -1.6363 -1.5251 -1.4300
 -1.3409 -1.2579 -1.1809 -1.1093 -1.0424 -0.8935 -0.7748 -0.6838 -0.6167
 -3.1125 -2.8148 -2.5391 -2.2986 -2.0888 -1.8969 -1.7400 -1.6120 -1.4994 -1.4043
 -1.3165 -1.2355 -1.1604 -1.0906 -1.0251 -0.8807 -0.7651 -0.6796 -0.6223 -0.5876
 -2.9172 -2.8443 -2.5687 -2.3217 -2.1000 -1.9012 -1.7329 -1.5979 -1.4834 -1.3866
 -1.3000 -1.2206 -1.1475 -1.0794 -1.0158 -0.8755 -0.7637 -0.6819 -0.6280 -0.5958
 -0.5792
