 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.1947 -7.1107 -6.8307 -6.4153 -5.9986 -5.6273 -5.3023 -5.0267 -4.7853 -4.5712
 -4.3805 -4.2025 -4.0363 -3.8810 -3.7365 -3.4221 -3.1598 -2.9258 -2.7085 -2.5072
 -2.3245 -2.1612
 -7.0509 -6.7144 -6.6220 -6.4255 -6.0697 -5.6945 -5.3509 -5.0516 -4.7955 -4.5704
 -4.3734 -4.1925 -4.0231 -3.8646 -3.7163 -3.3926 -3.1258 -2.8935 -2.6817 -2.4883
 -2.3147 -2.1603 -2.0243 -1.9057
 -7.1013 -6.6272 -6.3007 -6.1599 -6.0424 -5.7560 -5.4243 -5.1104 -4.8327 -4.5937
 -4.3844 -4.1993 -4.0267 -3.8647 -3.7126 -3.3781 -3.1040 -2.8711 -2.6633 -2.4759
 -2.3095 -2.1627 -2.0336 -1.9209 -1.8237 -1.7371 -1.6574 -1.5867 -1.5291 -1.4906
 -7.2264 -6.6887 -6.2582 -5.9449 -5.7572 -5.6501 -5.4629 -5.1824 -4.8986 -4.6406
 -4.4166 -4.2211 -4.0448 -3.8795 -3.7238 -3.3779 -3.0936 -2.8573 -2.6515 -2.4687
 -2.3079 -2.1675 -2.0448 -1.9377 -1.8452 -1.7661 -1.6966 -1.6327 -1.5739 -1.5286
 -1.5010
 -7.3982 -6.8192 -6.3302 -5.9362 -5.6382 -5.4291 -5.2845 -5.1522 -4.9547 -4.7092
 -4.4710 -4.2607 -4.0761 -3.9074 -3.7483 -3.3917 -3.0955 -2.8523 -2.6459 -2.4659
 -2.3092 -2.1739 -2.0567 -1.9553 -1.8679 -1.7932 -1.7275 -1.6698 -1.6201 -1.5782
 -1.5439
 -7.6083 -6.9892 -6.4605 -6.0135 -5.6506 -5.3691 -5.1560 -4.9882 -4.8458 -4.7003
 -4.5210 -4.3151 -4.1187 -3.9438 -3.7817 -3.4156 -3.1071 -2.8544 -2.6443 -2.4650
 -2.3109 -2.1793 -2.0670 -1.9709 -1.8888 -1.8194 -1.7609 -1.7107 -1.6672 -1.6294
 -1.5963
 -7.7773 -7.1744 -6.6341 -6.1507 -5.7402 -5.4040 -5.1375 -4.9273 -4.7537 -4.6003
 -4.4580 -4.3150 -4.1590 -3.9907 -3.8277 -3.4548 -3.1345 -2.8703 -2.6534 -2.4718
 -2.3182 -2.1884 -2.0793 -1.9873 -1.9099 -1.8454 -1.7921 -1.7474 -1.7094 -1.6769
 -1.6494
 -7.9834 -7.3703 -6.8180 -6.3209 -5.8779 -5.4995 -5.1865 -4.9335 -4.7290 -4.5565
 -4.4021 -4.2587 -4.1228 -3.9895 -3.8523 -3.5012 -3.1730 -2.8967 -2.6708 -2.4843
 -2.3289 -2.1991 -2.0913 -2.0022 -1.9286 -1.8684 -1.8199 -1.7805 -1.7479 -1.7209
 -1.6975
 -8.2267 -7.5770 -6.9894 -6.4984 -6.0431 -5.6371 -5.2871 -4.9941 -4.7531 -4.5544
 -4.3853 -4.2340 -4.0933 -3.9608 -3.8555 -3.5548 -3.2226 -2.9336 -2.6965
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -7.5424 -7.0253 -6.5936 -6.2390 -5.8993 -5.6144 -5.3632 -5.1314 -4.9179 -4.7231
 -4.5455 -4.3796 -4.2251 -4.0813 -3.9474 -3.6518 -3.3845 -3.1406 -2.9009
 -7.6984 -7.1202 -6.6307 -6.2213 -5.8699 -5.5609 -5.2963 -5.0570 -4.8334 -4.6410
 -4.4611 -4.2934 -4.1373 -3.9921 -3.8572 -3.5607 -3.3050 -3.0677 -2.8386 -2.6168
 -7.6806 -7.2244 -6.7253 -6.2720 -5.8916 -5.5529 -5.2670 -5.0190 -4.7884 -4.5922
 -4.4105 -4.2408 -4.0826 -3.9353 -3.7982 -3.4977 -3.2424 -3.0099 -2.7892 -2.5790
 -2.3832
 -7.2530 -7.2017 -6.8120 -6.3642 -5.9473 -5.5876 -5.2745 -5.0102 -4.7762 -4.5677
 -4.3833 -4.2115 -4.0509 -3.9011 -3.7612 -3.4542 -3.1967 -2.9672 -2.7527 -2.5511
 -2.3655 -2.1981
 -7.0612 -6.8609 -6.7543 -6.4319 -6.0351 -5.6543 -5.3197 -5.0306 -4.7836 -4.5646
 -4.3744 -4.1998 -4.0366 -3.8839 -3.7408 -3.4257 -3.1637 -2.9353 -2.7250 -2.5307
 -2.3532 -2.1940 -2.0528 -1.9287
 -7.0809 -6.6343 -6.3994 -6.3241 -6.0810 -5.7369 -5.3925 -5.0828 -4.8158 -4.5851
 -4.3819 -4.2034 -4.0371 -3.8813 -3.7350 -3.4106 -3.1415 -2.9121 -2.7059 -2.5164
 -2.3452 -2.1930 -2.0586 -1.9404 -1.8368 -1.7461 -1.6626 -1.5850 -1.5262 -1.4855
 -7.2118 -6.6705 -6.2601 -6.0027 -5.8984 -5.7496 -5.4668 -5.1603 -4.8765 -4.6262
 -4.4108 -4.2214 -4.0516 -3.8926 -3.7429 -3.4086 -3.1302 -2.8970 -2.6924 -2.5072
 -2.3411 -2.1945 -2.0662 -1.9537 -1.8555 -1.7701 -1.6955 -1.6284 -1.5661 -1.5204
 -1.4915
 -7.4158 -6.8054 -6.3132 -5.9335 -5.6700 -5.5159 -5.4063 -5.2132 -4.9530 -4.6940
 -4.4604 -4.2574 -4.0792 -3.9168 -3.7639 -3.4200 -3.1306 -2.8906 -2.6851 -2.5025
 -2.3402 -2.1982 -2.0750 -1.9679 -1.8749 -1.7946 -1.7258 -1.6667 -1.6136 -1.5657
 -1.5314
 -7.6688 -7.0011 -6.4477 -5.9975 -5.6451 -5.3857 -5.2040 -5.0713 -4.9377 -4.7509
 -4.5271 -4.3099 -4.1191 -3.9501 -3.7941 -3.4417 -3.1410 -2.8914 -2.6819 -2.4999
 -2.3402 -2.2016 -2.0828 -1.9807 -1.8928 -1.8176 -1.7541 -1.7002 -1.6543 -1.6148
 -1.5803
 -7.9439 -7.2438 -6.6460 -6.1407 -5.7258 -5.3968 -5.1452 -4.9543 -4.8020 -4.6676
 -4.5284 -4.3649 -4.1792 -3.9998 -3.8385 -3.4787 -3.1674 -2.9066 -2.6900 -2.5057
 -2.3466 -2.2097 -2.0936 -1.9953 -1.9118 -1.8411 -1.7824 -1.7336 -1.6930 -1.6602
 -1.6297
 -8.3195 -7.5335 -6.8761 -6.3348 -5.8714 -5.4876 -5.1789 -4.9362 -4.7449 -4.5861
 -4.4451 -4.3128 -4.1797 -4.0379 -3.8854 -3.5251 -3.2054 -2.9332 -2.7073 -2.5180
 -2.3572 -2.2204 -2.1053 -2.0094 -1.9294 -1.8627 -1.8083 -1.7643 -1.7288 -1.7002
 -1.6773
 -8.7954 -7.8702 -7.0991 -6.5503 -6.0604 -5.6349 -5.2783 -4.9874 -4.7533 -4.5641
 -4.4051 -4.2635 -4.1322 -4.0071 -3.9348 -3.5809 -3.2550 -2.9712 -2.7338
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -7.3997 -6.9243 -6.5232 -6.1892 -5.8585 -5.5900 -5.3483 -5.1215 -4.9117 -4.7206
 -4.5474 -4.3856 -4.2347 -4.0940 -3.9627 -3.6720 -3.4101 -3.1714 -2.9398
 -7.5765 -7.0210 -6.5560 -6.1727 -5.8331 -5.5390 -5.2841 -5.0488 -4.8328 -4.6425
 -4.4698 -4.3067 -4.1548 -4.0134 -3.8817 -3.5906 -3.3390 -3.1065 -2.8829 -2.6645
 -7.6733 -7.1568 -6.6543 -6.2158 -5.8535 -5.5283 -5.2550 -5.0139 -4.7882 -4.5979
 -4.4211 -4.2564 -4.1031 -3.9601 -3.8268 -3.5328 -3.2818 -3.0538 -2.8369 -2.6282
 -2.4310
 -7.5319 -7.2269 -6.7719 -6.3120 -5.9054 -5.5603 -5.2581 -5.0030 -4.7757 -4.5721
 -4.3932 -4.2265 -4.0711 -3.9260 -3.7905 -3.4913 -3.2385 -3.0132 -2.8018 -2.6006
 -2.4125 -2.2405
 -7.1259 -7.0418 -6.8076 -6.4125 -5.9963 -5.6214 -5.2961 -5.0187 -4.7796 -4.5658
 -4.3815 -4.2124 -4.0546 -3.9071 -3.7689 -3.4628 -3.2059 -2.9815 -2.7746 -2.5795
 -2.3985 -2.2342 -2.0874 -1.9573
 -7.0615 -6.6766 -6.5710 -6.4127 -6.0803 -5.7091 -5.3654 -5.0641 -4.8060 -4.5828
 -4.3850 -4.2123 -4.0518 -3.9014 -3.7603 -3.4463 -3.1828 -2.9573 -2.7535 -2.5636
 -2.3883 -2.2304 -2.0902 -1.9663 -1.8569 -1.7596 -1.6700 -1.5875 -1.5264 -1.4822
 -7.1790 -6.6526 -6.2847 -6.1279 -6.0346 -5.7739 -5.4506 -5.1375 -4.8593 -4.6182
 -4.4095 -4.2259 -4.0619 -3.9087 -3.7646 -3.4419 -3.1700 -2.9405 -2.7382 -2.5523
 -2.3818 -2.2291 -2.0945 -1.9763 -1.8725 -1.7813 -1.7013 -1.6278 -1.5611 -1.5141
 -1.4827
 -7.3988 -6.7746 -6.2946 -5.9448 -5.7425 -5.6513 -5.4847 -5.2169 -4.9369 -4.6796
 -4.4537 -4.2575 -4.0851 -3.9286 -3.7814 -3.4502 -3.1685 -2.9323 -2.7288 -2.5456
 -2.3790 -2.2303 -2.1004 -1.9873 -1.8887 -1.8027 -1.7288 -1.6642 -1.6059 -1.5544
 -1.5196
 -7.6747 -6.9807 -6.4195 -5.9781 -5.6470 -5.4242 -5.2923 -5.1790 -4.9923 -4.7531
 -4.5168 -4.3054 -4.1209 -3.9577 -3.8074 -3.4684 -3.1767 -2.9315 -2.7239 -2.5412
 -2.3772 -2.2318 -2.1057 -1.9972 -1.9035 -1.8224 -1.7532 -1.6942 -1.6442 -1.6013
 -1.5641
 -8.0289 -7.2615 -6.6278 -6.1148 -5.7062 -5.3926 -5.1644 -5.0032 -4.8796 -4.7501
 -4.5797 -4.3778 -4.1798 -4.0045 -3.8483 -3.5021 -3.2008 -2.9450 -2.7304 -2.5454
 -2.3823 -2.2389 -2.1152 -2.0099 -1.9202 -1.8435 -1.7787 -1.7246 -1.6798 -1.6433
 -1.6134
 -8.5096 -7.6170 -6.8928 -6.3205 -5.8485 -5.4688 -5.1714 -4.9447 -4.7724 -4.6331
 -4.5080 -4.3785 -4.2313 -4.0646 -3.9000 -3.5460 -3.2370 -2.9707 -2.7468 -2.5568
 -2.3924 -2.2493 -2.1266 -2.0232 -1.9364 -1.8634 -1.8027 -1.7529 -1.7128 -1.6811
 -1.6566
 -9.1167 -8.0472 -7.1773 -6.5691 -6.0508 -5.6157 -5.2612 -4.9782 -4.7558 -4.5800
 -4.4346 -4.3058 -4.1843 -4.0625 -3.9625 -3.6001 -3.2853 -3.0086 -2.7731
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.2646 -6.8524 -6.4837 -6.1545 -5.8400 -5.5578 -5.3088 -5.0876 -4.8893 -4.7098
 -4.5456 -4.3937 -4.2514 -4.1164 -3.9876 -3.6996 -3.4420 -3.1995 -2.9723
 -7.4795 -6.9378 -6.4957 -6.1435 -5.8139 -5.5304 -5.2835 -5.0544 -4.8435 -4.6596
 -4.4886 -4.3292 -4.1808 -4.0425 -3.9135 -3.6267 -3.3783 -3.1471 -2.9272 -2.7125
 -7.6655 -7.0827 -6.5891 -6.1761 -5.8302 -5.5161 -5.2531 -5.0177 -4.7983 -4.6128
 -4.4404 -4.2800 -4.1306 -3.9914 -3.8615 -3.5733 -3.3259 -3.1017 -2.8881 -2.6811
 -2.4829
 -7.6247 -7.2115 -6.7213 -6.2633 -5.8784 -5.5423 -5.2509 -5.0042 -4.7823 -4.5844
 -4.4102 -4.2482 -4.0972 -3.9565 -3.8249 -3.5331 -3.2848 -3.0633 -2.8550 -2.6548
 -2.4646 -2.2880
 -7.2893 -7.1614 -6.8167 -6.3804 -5.9599 -5.6017 -5.2827 -5.0143 -4.7825 -4.5727
 -4.3949 -4.2308 -4.0777 -3.9348 -3.8011 -3.5038 -3.2522 -3.0319 -2.8279 -2.6336
 -2.4501 -2.2806 -2.1276 -1.9911
 -7.0581 -6.7974 -6.7202 -6.4446 -6.0628 -5.6810 -5.3477 -5.0519 -4.8036 -4.5868
 -4.3938 -4.2265 -4.0709 -3.9254 -3.7891 -3.4851 -3.2278 -3.0064 -2.8058 -2.6166
 -2.4387 -2.2752 -2.1284 -1.9982 -1.8833 -1.7789 -1.6816 -1.5955 -1.5308 -1.4819
 -7.1413 -6.6450 -6.3601 -6.2921 -6.0948 -5.7714 -5.4298 -5.1212 -4.8489 -4.6162
 -4.4140 -4.2353 -4.0765 -3.9284 -3.7892 -3.4776 -3.2129 -2.9876 -2.7884 -2.6034
 -2.4303 -2.2719 -2.1305 -2.0057 -1.8959 -1.7989 -1.7123 -1.6315 -1.5609 -1.5109
 -1.4759
 -7.3480 -6.7386 -6.2831 -5.9859 -5.8759 -5.7607 -5.5037 -5.2054 -4.9222 -4.6703
 -4.4520 -4.2621 -4.0947 -3.9435 -3.8016 -3.4823 -3.2088 -2.9771 -2.7765 -2.5942
 -2.4252 -2.2710 -2.1339 -2.0141 -1.9093 -1.8176 -1.7373 -1.6665 -1.6020 -1.5465
 -1.5098
 -7.6374 -6.9385 -6.3852 -5.9631 -5.6668 -5.5048 -5.4152 -5.2461 -4.9983 -4.7422
 -4.5076 -4.3046 -4.1258 -3.9678 -3.8231 -3.4966 -3.2143 -2.9742 -2.7694 -2.5876
 -2.4215 -2.2706 -2.1371 -2.0214 -1.9213 -1.8344 -1.7592 -1.6945 -1.6389 -1.5903
 -1.5495
 -8.0420 -7.2384 -6.5903 -6.0824 -5.6888 -5.3991 -5.2066 -5.0875 -4.9756 -4.8043
 -4.5884 -4.3735 -4.1802 -4.0104 -3.8595 -3.5262 -3.2354 -2.9856 -2.7738 -2.5898
 -2.4248 -2.2761 -2.1452 -2.0323 -1.9357 -1.8529 -1.7821 -1.7220 -1.6719 -1.6306
 -1.5967
 -8.5971 -7.6383 -6.8751 -6.2882 -5.8191 -5.4504 -5.1699 -4.9659 -4.8203 -4.7048
 -4.5837 -4.4321 -4.2518 -4.0707 -3.9089 -3.5665 -3.2686 -3.0093 -2.7886 -2.5996
 -2.4335 -2.2856 -2.1559 -2.0446 -1.9504 -1.8709 -1.8039 -1.7480 -1.7020 -1.6658
 -1.6378
 -9.3027 -8.1382 -7.2396 -6.5597 -6.0249 -5.5896 -5.2430 -4.9721 -4.7654 -4.6073
 -4.4796 -4.3647 -4.2469 -4.1162 -3.9713 -3.6175 -3.3139 -3.0453 -2.8138
