 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9290 -0.9087 -0.8900 -0.8734 -0.8590 -0.8343 -0.8249 -0.8266 -0.8375 -0.8600
 -0.8957 -0.9407 -0.9893 -1.0379 -1.0849 -1.1298 -1.1733 -1.2153 -1.2566 -1.2977
 -1.3392
 -0.9328 -0.9221 -0.9198 -0.9220 -0.9257 -0.9281 -0.9274 -0.9235 -0.9167 -0.9065
 -0.8932 -0.8784 -0.8637 -0.8503 -0.8384 -0.8169 -0.8077 -0.8107 -0.8241
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2369 -2.1836 -2.0425 -1.8887 -1.7371 -1.6083 -1.5156 -1.4383 -1.3659 -1.2969
 -1.2322 -1.1708 -1.1127 -1.0577 -1.0063 -0.8981 -0.8240 -0.7863 -0.7821
 -1.9891 -1.9931 -1.9801 -1.8685 -1.7335 -1.6050 -1.5011 -1.4206 -1.3487 -1.2824
 -1.2208 -1.1626 -1.1076 -1.0559 -1.0077 -0.9078 -0.8411 -0.8078 -0.8041 -0.8189
 -1.8795 -1.7992 -1.7698 -1.7794 -1.7140 -1.6030 -1.4951 -1.4074 -1.3356 -1.2713
 -1.2125 -1.1573 -1.1053 -1.0565 -1.0111 -0.9175 -0.8560 -0.8253 -0.8216 -0.8363
 -0.8602
 -1.8082 -1.7201 -1.6390 -1.5859 -1.5782 -1.5633 -1.4885 -1.4001 -1.3246 -1.2609
 -1.2044 -1.1520 -1.1028 -1.0566 -1.0138 -0.9255 -0.8678 -0.8392 -0.8355 -0.8501
 -0.8741 -0.9026
 -1.7375 -1.6639 -1.5820 -1.5043 -1.4426 -1.4073 -1.4000 -1.3745 -1.3140 -1.2503
 -1.1950 -1.1451 -1.0984 -1.0547 -1.0143 -0.9308 -0.8764 -0.8494 -0.8459 -0.8606
 -0.8853 -0.9143 -0.9459 -0.9795
 -1.6592 -1.6042 -1.5359 -1.4615 -1.3899 -1.3281 -1.2819 -1.2558 -1.2458 -1.2228
 -1.1802 -1.1349 -1.0913 -1.0501 -1.0119 -0.9330 -0.8815 -0.8560 -0.8530 -0.8678
 -0.8938 -0.9242 -0.9565 -0.9907 -1.0263 -1.0644 -1.1062 -1.1527 -1.2033 -1.2543
 -1.5727 -1.5344 -1.4835 -1.4223 -1.3565 -1.2930 -1.2359 -1.1878 -1.1519 -1.1313
 -1.1194 -1.1019 -1.0745 -1.0407 -1.0061 -0.9319 -0.8832 -0.8592 -0.8565 -0.8716
 -0.8989 -0.9315 -0.9656 -1.0008 -1.0371 -1.0742 -1.1134 -1.1562 -1.2036 -1.2556
 -1.3089
 -1.4816 -1.4545 -1.4194 -1.3743 -1.3212 -1.2641 -1.2083 -1.1570 -1.1122 -1.0752
 -1.0478 -1.0306 -1.0189 -1.0054 -0.9867 -0.9270 -0.8814 -0.8588 -0.8564 -0.8715
 -0.8999 -0.9351 -0.9721 -1.0094 -1.0469 -1.0852 -1.1238 -1.1641 -1.2077 -1.2559
 -1.3095
 -1.3911 -1.3689 -1.3443 -1.3131 -1.2744 -1.2294 -1.1810 -1.1329 -1.0880 -1.0477
 -1.0130 -0.9851 -0.9644 -0.9503 -0.9395 -0.9100 -0.8751 -0.8546 -0.8527 -0.8677
 -0.8967 -0.9345 -0.9751 -1.0157 -1.0557 -1.0956 -1.1358 -1.1774 -1.2206 -1.2651
 -1.3107
 -1.3068 -1.2856 -1.2645 -1.2426 -1.2160 -1.1840 -1.1470 -1.1068 -1.0663 -1.0277
 -0.9924 -0.9615 -0.9357 -0.9152 -0.8997 -0.8770 -0.8603 -0.8468 -0.8458 -0.8600
 -0.8885 -0.9277 -0.9718 -1.0165 -1.0601 -1.1028 -1.1449 -1.1866 -1.2285 -1.2713
 -1.3161
 -1.2341 -1.2056 -1.1854 -1.1673 -1.1481 -1.1263 -1.1008 -1.0713 -1.0390 -1.0057
 -0.9733 -0.9434 -0.9169 -0.8944 -0.8759 -0.8473 -0.8362 -0.8325 -0.8357 -0.8500
 -0.8773 -0.9164 -0.9627 -1.0114 -1.0594 -1.1059 -1.1511 -1.1951 -1.2383 -1.2815
 -1.3251
 -1.1739 -1.1370 -1.1123 -1.0935 -1.0770 -1.0607 -1.0433 -1.0236 -1.0013 -0.9762
 -0.9497 -0.9237 -0.8992 -0.8774 -0.8587 -0.8265 -0.8137 -0.8137 -0.8220
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2911 -2.1754 -2.0093 -1.8526 -1.7045 -1.5778 -1.4863 -1.4139 -1.3482 -1.2822
 -1.2214 -1.1639 -1.1095 -1.0582 -1.0098 -0.9050 -0.8291 -0.7859 -0.7749
 -2.0654 -2.0853 -1.9933 -1.8467 -1.7058 -1.5764 -1.4767 -1.3998 -1.3330 -1.2695
 -1.2112 -1.1565 -1.1048 -1.0561 -1.0102 -0.9126 -0.8438 -0.8057 -0.7967 -0.8089
 -1.9147 -1.8561 -1.8712 -1.8252 -1.7046 -1.5823 -1.4735 -1.3896 -1.3214 -1.2594
 -1.2034 -1.1513 -1.1022 -1.0560 -1.0126 -0.9205 -0.8566 -0.8219 -0.8136 -0.8255
 -0.8489
 -1.8492 -1.7514 -1.6789 -1.6631 -1.6591 -1.5786 -1.4761 -1.3841 -1.3118 -1.2501
 -1.1958 -1.1460 -1.0993 -1.0555 -1.0144 -0.9271 -0.8669 -0.8346 -0.8270 -0.8386
 -0.8619 -0.8907
 -1.7909 -1.7013 -1.6091 -1.5328 -1.4882 -1.4812 -1.4550 -1.3819 -1.3051 -1.2413
 -1.1873 -1.1394 -1.0949 -1.0533 -1.0144 -0.9316 -0.8744 -0.8441 -0.8372 -0.8486
 -0.8722 -0.9014 -0.9335 -0.9678
 -1.7256 -1.6533 -1.5703 -1.4860 -1.4121 -1.3560 -1.3247 -1.3138 -1.2861 -1.2321
 -1.1777 -1.1309 -1.0883 -1.0488 -1.0120 -0.9336 -0.8793 -0.8506 -0.8443 -0.8557
 -0.8798 -0.9101 -0.9430 -0.9778 -1.0148 -1.0545 -1.0975 -1.1442 -1.1945 -1.2468
 -1.6513 -1.5960 -1.5293 -1.4547 -1.3794 -1.3111 -1.2540 -1.2112 -1.1863 -1.1734
 -1.1519 -1.1167 -1.0786 -1.0416 -1.0068 -0.9327 -0.8812 -0.8541 -0.8482 -0.8598
 -0.8844 -0.9163 -0.9509 -0.9868 -1.0240 -1.0629 -1.1039 -1.1477 -1.1954 -1.2480
 -1.3012
 -1.5711 -1.5279 -1.4771 -1.4177 -1.3523 -1.2863 -1.2248 -1.1713 -1.1274 -1.0943
 -1.0738 -1.0605 -1.0453 -1.0237 -0.9967 -0.9288 -0.8803 -0.8545 -0.8491 -0.8606
 -0.8855 -0.9190 -0.9561 -0.9941 -1.0326 -1.0720 -1.1120 -1.1537 -1.1986 -1.2478
 -1.3019
 -1.4906 -1.4527 -1.4129 -1.3677 -1.3160 -1.2600 -1.2031 -1.1490 -1.1008 -1.0593
 -1.0256 -1.0002 -0.9833 -0.9715 -0.9599 -0.9190 -0.8754 -0.8515 -0.8467 -0.8581
 -0.8832 -0.9183 -0.9582 -0.9994 -1.0404 -1.0813 -1.1228 -1.1649 -1.2081 -1.2540
 -1.3028
 -1.4152 -1.3779 -1.3432 -1.3074 -1.2683 -1.2247 -1.1778 -1.1295 -1.0830 -1.0404
 -1.0029 -0.9712 -0.9458 -0.9267 -0.9131 -0.8902 -0.8658 -0.8454 -0.8411 -0.8520
 -0.8766 -0.9123 -0.9548 -0.9995 -1.0439 -1.0876 -1.1308 -1.1738 -1.2171 -1.2613
 -1.3073
 -1.3498 -1.3076 -1.2735 -1.2417 -1.2100 -1.1770 -1.1412 -1.1026 -1.0627 -1.0234
 -0.9867 -0.9538 -0.9255 -0.9021 -0.8836 -0.8559 -0.8428 -0.8342 -0.8325 -0.8433
 -0.8670 -0.9024 -0.9463 -0.9943 -1.0426 -1.0899 -1.1362 -1.1813 -1.2259 -1.2704
 -1.3151
 -1.2976 -1.2462 -1.2083 -1.1767 -1.1477 -1.1201 -1.0928 -1.0639 -1.0332 -1.0010
 -0.9688 -0.9381 -0.9101 -0.8857 -0.8653 -0.8313 -0.8176 -0.8154 -0.8202
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3075 -2.1421 -1.9693 -1.8168 -1.6804 -1.5574 -1.4657 -1.3924 -1.3300 -1.2672
 -1.2094 -1.1551 -1.1040 -1.0558 -1.0104 -0.9100 -0.8340 -0.7875 -0.7679
 -2.1647 -2.1217 -1.9746 -1.8170 -1.6787 -1.5552 -1.4577 -1.3818 -1.3162 -1.2556
 -1.2000 -1.1482 -1.0994 -1.0535 -1.0100 -0.9156 -0.8458 -0.8038 -0.7894 -0.7979
 -1.9511 -1.9491 -1.9400 -1.8204 -1.6818 -1.5589 -1.4545 -1.3730 -1.3060 -1.2459
 -1.1924 -1.1429 -1.0965 -1.0528 -1.0115 -0.9219 -0.8564 -0.8181 -0.8055 -0.8138
 -0.8359
 -1.8780 -1.7808 -1.7450 -1.7559 -1.6803 -1.5640 -1.4570 -1.3677 -1.2972 -1.2373
 -1.1850 -1.1374 -1.0932 -1.0517 -1.0125 -0.9272 -0.8651 -0.8294 -0.8182 -0.8263
 -0.8481 -0.8769
 -1.8317 -1.7272 -1.6321 -1.5729 -1.5651 -1.5437 -1.4594 -1.3682 -1.2911 -1.2296
 -1.1770 -1.1309 -1.0885 -1.0491 -1.0120 -0.9310 -0.8718 -0.8381 -0.8278 -0.8360
 -0.8575 -0.8866 -0.9192 -0.9544
 -1.7811 -1.6903 -1.5938 -1.5043 -1.4364 -1.3997 -1.3896 -1.3563 -1.2892 -1.2231
 -1.1687 -1.1230 -1.0822 -1.0445 -1.0093 -0.9327 -0.8763 -0.8442 -0.8347 -0.8430
 -0.8645 -0.8941 -0.9274 -0.9629 -1.0004 -1.0408 -1.0851 -1.1340 -1.1864 -1.2378
 -1.7216 -1.6470 -1.5635 -1.4764 -1.3949 -1.3271 -1.2773 -1.2486 -1.2342 -1.2067
 -1.1597 -1.1137 -1.0739 -1.0377 -1.0042 -0.9318 -0.8784 -0.8478 -0.8389 -0.8473
 -0.8688 -0.8992 -0.9339 -0.9705 -1.0086 -1.0487 -1.0908 -1.1360 -1.1854 -1.2387
 -1.2921
 -1.6549 -1.5930 -1.5247 -1.4502 -1.3735 -1.3005 -1.2370 -1.1854 -1.1469 -1.1227
 -1.1076 -1.0876 -1.0592 -1.0277 -0.9967 -0.9284 -0.8778 -0.8488 -0.8402 -0.8486
 -0.8702 -0.9014 -0.9380 -0.9765 -1.0159 -1.0564 -1.0985 -1.1421 -1.1881 -1.2379
 -1.2926
 -1.5867 -1.5315 -1.4735 -1.4126 -1.3476 -1.2812 -1.2172 -1.1597 -1.1109 -1.0712
 -1.0411 -1.0208 -1.0066 -0.9930 -0.9761 -0.9211 -0.8739 -0.8465 -0.8386 -0.8470
 -0.8687 -0.9007 -0.9393 -0.9806 -1.0224 -1.0644 -1.1072 -1.1508 -1.1956 -1.2425
 -1.2931
 -1.5223 -1.4676 -1.4163 -1.3648 -1.3116 -1.2561 -1.1996 -1.1444 -1.0936 -1.0491
 -1.0115 -0.9810 -0.9576 -0.9411 -0.9293 -0.9021 -0.8671 -0.8417 -0.8342 -0.8422
 -0.8635 -0.8957 -0.9359 -0.9801 -1.0250 -1.0695 -1.1140 -1.1584 -1.2032 -1.2489
 -1.2965
 -1.4662 -1.4078 -1.3575 -1.3104 -1.2648 -1.2194 -1.1728 -1.1254 -1.0788 -1.0349
 -0.9954 -0.9613 -0.9327 -0.9097 -0.8922 -0.8664 -0.8493 -0.8332 -0.8270 -0.8349
 -0.8555 -0.8874 -0.9283 -0.9748 -1.0231 -1.0710 -1.1182 -1.1647 -1.2107 -1.2567
 -1.3027
 -1.4220 -1.3551 -1.3022 -1.2556 -1.2129 -1.1730 -1.1346 -1.0961 -1.0573 -1.0187
 -0.9816 -0.9475 -0.9175 -0.8919 -0.8709 -0.8371 -0.8226 -0.8168 -0.8166
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2799 -2.0950 -1.9247 -1.7807 -1.6528 -1.5375 -1.4487 -1.3730 -1.3104 -1.2520
 -1.1967 -1.1448 -1.0962 -1.0507 -1.0079 -0.9125 -0.8377 -0.7871 -0.7631
 -2.1489 -2.1126 -1.9420 -1.7844 -1.6497 -1.5328 -1.4398 -1.3638 -1.2993 -1.2411
 -1.1876 -1.1380 -1.0916 -1.0481 -1.0069 -0.9164 -0.8467 -0.8017 -0.7824 -0.7863
 -2.0150 -2.0419 -1.9485 -1.7975 -1.6561 -1.5336 -1.4352 -1.3555 -1.2901 -1.2317
 -1.1801 -1.1326 -1.0884 -1.0469 -1.0076 -0.9212 -0.8552 -0.8138 -0.7972 -0.8016
 -0.8215
 -1.8988 -1.8261 -1.8433 -1.7928 -1.6666 -1.5425 -1.4363 -1.3508 -1.2820 -1.2233
 -1.1727 -1.1270 -1.0848 -1.0453 -1.0080 -0.9256 -0.8625 -0.8236 -0.8087 -0.8135
 -0.8328 -0.8612
 -1.8592 -1.7450 -1.6620 -1.6464 -1.6391 -1.5488 -1.4431 -1.3506 -1.2765 -1.2163
 -1.1649 -1.1205 -1.0799 -1.0424 -1.0070 -0.9288 -0.8685 -0.8313 -0.8177 -0.8227
 -0.8417 -0.8698 -0.9028 -0.9385
 -1.8237 -1.7148 -1.6090 -1.5238 -1.4780 -1.4709 -1.4355 -1.3547 -1.2755 -1.2105
 -1.1573 -1.1128 -1.0736 -1.0376 -1.0041 -0.9302 -0.8727 -0.8371 -0.8242 -0.8295
 -0.8482 -0.8764 -0.9097 -0.9459 -0.9845 -1.0261 -1.0717 -1.1218 -1.1752 -1.2273
 -1.7800 -1.6853 -1.5860 -1.4901 -1.4080 -1.3494 -1.3179 -1.3032 -1.2676 -1.2076
 -1.1510 -1.1045 -1.0656 -1.0310 -0.9991 -0.9292 -0.8748 -0.8408 -0.8283 -0.8338
 -0.8524 -0.8807 -0.9150 -0.9520 -0.9910 -1.0321 -1.0757 -1.1225 -1.1734 -1.2277
 -1.2813
 -1.7307 -1.6469 -1.5603 -1.4719 -1.3863 -1.3105 -1.2498 -1.2058 -1.1786 -1.1611
 -1.1350 -1.0952 -1.0563 -1.0225 -0.9918 -0.9258 -0.8745 -0.8422 -0.8301 -0.8354
 -0.8541 -0.8827 -0.9180 -0.9567 -0.9969 -1.0383 -1.0817 -1.1269 -1.1748 -1.2261
 -1.2815
 -1.6770 -1.5999 -1.5237 -1.4465 -1.3689 -1.2940 -1.2259 -1.1683 -1.1222 -1.0875
 -1.0637 -1.0472 -1.0286 -1.0058 -0.9803 -0.9190 -0.8709 -0.8405 -0.8292 -0.8346
 -0.8533 -0.8824 -0.9190 -0.9598 -1.0020 -1.0449 -1.0889 -1.1337 -1.1801 -1.2291
 -1.2813
 -1.6260 -1.5510 -1.4807 -1.4124 -1.3448 -1.2779 -1.2131 -1.1531 -1.1006 -1.0566
 -1.0208 -0.9933 -0.9734 -0.9587 -0.9461 -0.9081 -0.8653 -0.8366 -0.8258 -0.8309
 -0.8493 -0.8785 -0.9160 -0.9587 -1.0035 -1.0488 -1.0943 -1.1401 -1.1865 -1.2342
 -1.2834
 -1.5814 -1.5036 -1.4350 -1.3712 -1.3107 -1.2525 -1.1955 -1.1403 -1.0885 -1.0418
 -1.0015 -0.9677 -0.9402 -0.9186 -0.9028 -0.8777 -0.8536 -0.8297 -0.8198 -0.8247
 -0.8427 -0.8716 -0.9095 -0.9537 -1.0012 -1.0493 -1.0973 -1.1449 -1.1924 -1.2402
 -1.2878
 -1.5466 -1.4620 -1.3913 -1.3283 -1.2708 -1.2177 -1.1679 -1.1200 -1.0738 -1.0298
 -0.9893 -0.9535 -0.9228 -0.8971 -0.8764 -0.8442 -0.8283 -0.8173 -0.8110
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2308 -2.0464 -1.8853 -1.7504 -1.6242 -1.5132 -1.4298 -1.3582 -1.2937 -1.2367
 -1.1836 -1.1334 -1.0867 -1.0431 -1.0025 -0.9118 -0.8420 -0.7919 -0.7589
 -2.2007 -2.0806 -1.9058 -1.7537 -1.6245 -1.5098 -1.4223 -1.3479 -1.2829 -1.2263
 -1.1746 -1.1266 -1.0820 -1.0403 -1.0011 -0.9143 -0.8458 -0.7989 -0.7756 -0.7745
 -2.1116 -2.0777 -1.9291 -1.7693 -1.6308 -1.5120 -1.4159 -1.3391 -1.2747 -1.2171
 -1.1670 -1.1211 -1.0785 -1.0387 -1.0013 -0.9181 -0.8526 -0.8089 -0.7885 -0.7890
 -0.8059
 -1.9783 -1.9120 -1.9076 -1.7850 -1.6441 -1.5207 -1.4168 -1.3338 -1.2668 -1.2088
 -1.1596 -1.1153 -1.0747 -1.0368 -1.0012 -0.9219 -0.8589 -0.8172 -0.7987 -0.8000
 -0.8166 -0.8437
 -1.8748 -1.7631 -1.7211 -1.7341 -1.6516 -1.5319 -1.4238 -1.3335 -1.2612 -1.2024
 -1.1519 -1.1088 -1.0697 -1.0337 -0.9999 -0.9248 -0.8642 -0.8241 -0.8066 -0.8085
 -0.8248 -0.8514 -0.8845 -0.9207
 -1.8510 -1.7288 -1.6222 -1.5578 -1.5521 -1.5236 -1.4318 -1.3386 -1.2598 -1.1968
 -1.1446 -1.1012 -1.0633 -1.0288 -0.9968 -0.9259 -0.8683 -0.8295 -0.8127 -0.8148
 -0.8309 -0.8572 -0.8902 -0.9270 -0.9664 -1.0088 -1.0557 -1.1076 -1.1619 -1.2149
 -1.8252 -1.7105 -1.5987 -1.4996 -1.4267 -1.3910 -1.3793 -1.3365 -1.2631 -1.1945
 -1.1391 -1.0933 -1.0556 -1.0221 -0.9916 -0.9248 -0.8706 -0.8334 -0.8169 -0.8190
 -0.8350 -0.8612 -0.8945 -0.9318 -0.9715 -1.0134 -1.0584 -1.1070 -1.1593 -1.2145
 -1.2688
 -1.7928 -1.6881 -1.5839 -1.4838 -1.3937 -1.3210 -1.2704 -1.2415 -1.2226 -1.1876
 -1.1353 -1.0869 -1.0471 -1.0141 -0.9845 -0.9212 -0.8703 -0.8351 -0.8192 -0.8211
 -0.8370 -0.8632 -0.8969 -0.9352 -0.9759 -1.0182 -1.0626 -1.1091 -1.1586 -1.2120
 -1.2685
 -1.7570 -1.6579 -1.5621 -1.4694 -1.3811 -1.3007 -1.2325 -1.1789 -1.1397 -1.1134
 -1.0936 -1.0691 -1.0359 -1.0035 -0.9748 -0.9145 -0.8669 -0.8339 -0.8189 -0.8209
 -0.8369 -0.8635 -0.8978 -0.9374 -0.9796 -1.0232 -1.0681 -1.1145 -1.1625 -1.2132
 -1.2674
 -1.7206 -1.6252 -1.5348 -1.4490 -1.3676 -1.2908 -1.2203 -1.1583 -1.1068 -1.0656
 -1.0339 -1.0108 -0.9933 -0.9757 -0.9569 -0.9061 -0.8616 -0.8307 -0.8164 -0.8183
 -0.8340 -0.8606 -0.8954 -0.9362 -0.9802 -1.0256 -1.0718 -1.1189 -1.1669 -1.2163
 -1.2676
 -1.6858 -1.5917 -1.5041 -1.4223 -1.3464 -1.2757 -1.2097 -1.1485 -1.0937 -1.0464
 -1.0069 -0.9748 -0.9496 -0.9303 -0.9154 -0.8861 -0.8531 -0.8247 -0.8114 -0.8132
 -0.8284 -0.8548 -0.8900 -0.9316 -0.9774 -1.0251 -1.0735 -1.1221 -1.1711 -1.2206
 -1.2703
 -1.6526 -1.5575 -1.4715 -1.3928 -1.3195 -1.2529 -1.1920 -1.1357 -1.0836 -1.0360
 -0.9938 -0.9576 -0.9274 -0.9026 -0.8503 -0.8545 -0.8414 -0.8159 -0.8039
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1786 -1.9970 -1.8457 -1.7218 -1.5973 -1.4921 -1.4085 -1.3401 -1.2766 -1.2217
 -1.1697 -1.1209 -1.0755 -1.0336 -0.9946 -0.9080 -0.8402 -0.7900 -0.7547
 -2.2218 -2.0375 -1.8671 -1.7222 -1.5997 -1.4893 -1.4013 -1.3306 -1.2661 -1.2113
 -1.1609 -1.1141 -1.0708 -1.0306 -0.9928 -0.9095 -0.8427 -0.7950 -0.7685 -0.7628
 -2.0886 -2.0694 -1.8927 -1.7394 -1.6068 -1.4917 -1.3971 -1.3225 -1.2588 -1.2023
 -1.1533 -1.1085 -1.0671 -1.0287 -0.9926 -0.9127 -0.8483 -0.8031 -0.7794 -0.7760
