 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -1.7548 -1.6971 -1.6493 -1.6086 -1.5719 -1.4870 -1.4130 -1.3572 -1.3213 -1.3041
 -1.3033 -1.3127 -1.3276 -1.3444 -1.3609 -1.3761 -1.3899 -1.4024 -1.4141 -1.4257
 -1.4381
 -2.6419 -2.5044 -2.3857 -2.2815 -2.1881 -2.1021 -2.0209 -1.9426 -1.8678 -1.7972
 -1.7316 -1.6720 -1.6209 -1.5787 -1.5432 -1.4677 -1.4004 -1.3469 -1.3117
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.9507 -3.8717 -3.7478 -3.5144 -3.2523 -3.0079 -2.8081 -2.6473 -2.5044 -2.3707
 -2.2446 -2.1276 -2.0202 -1.9220 -1.8326 -1.6479 -1.4977 -1.3775 -1.3059
 -3.6629 -3.4708 -3.3619 -3.2946 -3.1326 -2.9152 -2.7117 -2.5459 -2.4065 -2.2790
 -2.1600 -2.0504 -1.9505 -1.8601 -1.7784 -1.6073 -1.4756 -1.3791 -1.3134 -1.2699
 -3.5091 -3.2944 -3.1113 -2.9728 -2.8987 -2.8105 -2.6499 -2.4806 -2.3384 -2.2163
 -2.1038 -2.0006 -1.9069 -1.8223 -1.7461 -1.5874 -1.4669 -1.3803 -1.3221 -1.2833
 -1.2570
 -3.4021 -3.1957 -3.0029 -2.8279 -2.6836 -2.5823 -2.5164 -2.4233 -2.2929 -2.1716
 -2.0637 -1.9661 -1.8777 -1.7980 -1.7262 -1.5766 -1.4634 -1.3831 -1.3305 -1.2960
 -1.2721 -1.2555
 -3.3162 -3.1256 -2.9396 -2.7656 -2.6084 -2.4699 -2.3576 -2.2745 -2.2110 -2.1294
 -2.0334 -1.9394 -1.8550 -1.7797 -1.7118 -1.5698 -1.4618 -1.3856 -1.3371 -1.3068
 -1.2861 -1.2714 -1.2614 -1.2569
 -3.2483 -3.0678 -2.8936 -2.7249 -2.5675 -2.4245 -2.2972 -2.1877 -2.0996 -2.0351
 -1.9775 -1.9096 -1.8349 -1.7628 -1.6981 -1.5632 -1.4595 -1.3861 -1.3406 -1.3145
 -1.2980 -1.2863 -1.2782 -1.2734 -1.2706 -1.2713 -1.2774 -1.2905 -1.3110 -1.3369
 -3.1846 -3.0160 -2.8543 -2.6945 -2.5413 -2.3989 -2.2696 -2.1547 -2.0550 -1.9722
 -1.9056 -1.8514 -1.7981 -1.7408 -1.6823 -1.5546 -1.4552 -1.3837 -1.3398 -1.3174
 -1.3059 -1.2987 -1.2938 -1.2911 -1.2905 -1.2909 -1.2943 -1.3027 -1.3180 -1.3412
 -1.3718
 -3.1312 -2.9681 -2.8185 -2.6682 -2.5216 -2.3820 -2.2533 -2.1368 -2.0338 -1.9448
 -1.8701 -1.8077 -1.7543 -1.7059 -1.6578 -1.5420 -1.4480 -1.3784 -1.3351 -1.3146
 -1.3081 -1.3064 -1.3062 -1.3071 -1.3090 -1.3100 -1.3122 -1.3182 -1.3301 -1.3495
 -1.3775
 -3.0945 -2.9297 -2.7836 -2.6420 -2.5027 -2.3679 -2.2412 -2.1244 -2.0194 -1.9273
 -1.8488 -1.7828 -1.7259 -1.6755 -1.6295 -1.5248 -1.4363 -1.3698 -1.3268 -1.3068
 -1.3035 -1.3075 -1.3133 -1.3193 -1.3252 -1.3312 -1.3377 -1.3463 -1.3573 -1.3704
 -1.3853
 -3.0823 -2.9068 -2.7566 -2.6197 -2.4875 -2.3585 -2.2346 -2.1187 -2.0128 -1.9178
 -1.8353 -1.7657 -1.7070 -1.6557 -1.6091 -1.5080 -1.4241 -1.3602 -1.3175 -1.2963
 -1.2935 -1.3013 -1.3130 -1.3251 -1.3365 -1.3470 -1.3572 -1.3670 -1.3772 -1.3887
 -1.4012
 -3.1008 -2.9007 -2.7397 -2.6017 -2.4741 -2.3501 -2.2305 -2.1161 -2.0099 -1.9133
 -1.8271 -1.7529 -1.6906 -1.6379 -1.5916 -1.4925 -1.4115 -1.3497 -1.3078 -1.2854
 -1.2811 -1.2899 -1.3054 -1.3232 -1.3408 -1.3572 -1.3724 -1.3864 -1.3997 -1.4128
 -1.4268
 -3.1448 -2.9114 -2.7328 -2.5878 -2.4617 -2.3424 -2.2271 -2.1158 -2.0101 -1.9122
 -1.8237 -1.7453 -1.6779 -1.6214 -1.5738 -1.4774 -1.3992 -1.3390 -1.2979
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.1561 -3.9798 -3.6827 -3.3783 -3.0889 -2.8452 -2.6667 -2.5198 -2.3878 -2.2663
 -2.1520 -2.0448 -1.9454 -1.8540 -1.7705 -1.5959 -1.4619 -1.3600 -1.2872
 -3.7501 -3.6684 -3.5672 -3.3229 -3.0544 -2.8070 -2.6077 -2.4540 -2.3222 -2.2038
 -2.0933 -1.9905 -1.8958 -1.8095 -1.7313 -1.5700 -1.4483 -1.3577 -1.2934 -1.2500
 -3.5912 -3.3801 -3.2595 -3.1986 -3.0251 -2.7953 -2.5841 -2.4148 -2.2796 -2.1630
 -2.0560 -1.9571 -1.8663 -1.7840 -1.7098 -1.5572 -1.4429 -1.3590 -1.3003 -1.2614
 -1.2356
 -3.5180 -3.2830 -3.0831 -2.9339 -2.8523 -2.7580 -2.5814 -2.4014 -2.2539 -2.1351
 -2.0305 -1.9348 -1.8474 -1.7684 -1.6973 -1.5515 -1.4421 -1.3622 -1.3072 -1.2717
 -1.2486 -1.2330
 -3.4718 -3.2405 -3.0275 -2.8393 -2.6825 -2.5660 -2.4903 -2.3880 -2.2462 -2.1167
 -2.0116 -1.9181 -1.8333 -1.7570 -1.6886 -1.5484 -1.4428 -1.3656 -1.3132 -1.2804
 -1.2602 -1.2467 -1.2381 -1.2327
 -3.4405 -3.2164 -3.0048 -2.8101 -2.6344 -2.4817 -2.3560 -2.2608 -2.1889 -2.1002
 -1.9978 -1.9044 -1.8211 -1.7469 -1.6807 -1.5452 -1.4429 -1.3678 -1.3172 -1.2867
 -1.2696 -1.2593 -1.2527 -1.2494 -1.2482 -1.2507 -1.2590 -1.2748 -1.2976 -1.3229
 -3.4214 -3.2033 -2.9956 -2.8018 -2.6239 -2.4638 -2.3213 -2.1972 -2.0947 -2.0164
 -1.9516 -1.8837 -1.8092 -1.7367 -1.6718 -1.5405 -1.4412 -1.3678 -1.3184 -1.2896
 -1.2756 -1.2692 -1.2659 -1.2649 -1.2661 -1.2683 -1.2735 -1.2843 -1.3025 -1.3284
 -1.3579
 -3.4108 -3.1989 -2.9950 -2.8028 -2.6251 -2.4628 -2.3162 -2.1847 -2.0692 -1.9704
 -1.8897 -1.8274 -1.7733 -1.7180 -1.6605 -1.5333 -1.4370 -1.3651 -1.3164 -1.2886
 -1.2771 -1.2749 -1.2761 -1.2788 -1.2825 -1.2875 -1.2928 -1.3007 -1.3139 -1.3344
 -1.3636
 -3.4144 -3.1989 -3.0000 -2.8098 -2.6316 -2.4686 -2.3205 -2.1863 -2.0660 -1.9597
 -1.8684 -1.7929 -1.7321 -1.6811 -1.6342 -1.5212 -1.4286 -1.3587 -1.3107 -1.2833
 -1.2734 -1.2750 -1.2814 -1.2890 -1.2968 -1.3049 -1.3137 -1.3247 -1.3380 -1.3534
 -1.3706
 -3.4415 -3.2159 -3.0124 -2.8266 -2.6492 -2.4840 -2.3338 -2.1979 -2.0751 -1.9647
 -1.8675 -1.7844 -1.7155 -1.6584 -1.6095 -1.5063 -1.4177 -1.3504 -1.3030 -1.2751
 -1.2652 -1.2690 -1.2801 -1.2934 -1.3065 -1.3191 -1.3315 -1.3436 -1.3563 -1.3702
 -1.3870
 -3.5046 -3.2363 -3.0294 -2.8463 -2.6736 -2.5082 -2.3546 -2.2154 -2.0901 -1.9770
 -1.8756 -1.7868 -1.7112 -1.6485 -1.5956 -1.4905 -1.4062 -1.3396 -1.2933 -1.2651
 -1.2542 -1.2584 -1.2725 -1.2908 -1.3098 -1.3280 -1.3452 -1.3614 -1.3770 -1.3926
 -1.4089
 -3.6155 -3.2911 -3.0581 -2.8697 -2.6978 -2.5365 -2.3842 -2.2409 -2.1111 -1.9946
 -1.8899 -1.7966 -1.7151 -1.6459 -1.5882 -1.4780 -1.3945 -1.3290 -1.2825
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -4.1994 -3.9450 -3.6157 -3.3102 -3.0262 -2.7854 -2.6077 -2.4660 -2.3412 -2.2238
 -2.1142 -2.0113 -1.9154 -1.8268 -1.7454 -1.5738 -1.4437 -1.3462 -1.2747
 -3.8446 -3.7883 -3.5706 -3.2806 -3.0065 -2.7573 -2.5632 -2.4132 -2.2868 -2.1718
 -2.0651 -1.9656 -1.8733 -1.7886 -1.7114 -1.5514 -1.4320 -1.3439 -1.2806 -1.2373
 -3.6224 -3.4506 -3.3975 -3.2528 -3.0033 -2.7614 -2.5488 -2.3837 -2.2523 -2.1382
 -2.0341 -1.9376 -1.8486 -1.7671 -1.6932 -1.5409 -1.4280 -1.3454 -1.2869 -1.2475
 -1.2219
 -3.5571 -3.3141 -3.1326 -3.0392 -2.9601 -2.7691 -2.5590 -2.3761 -2.2327 -2.1157
 -2.0132 -1.9191 -1.8327 -1.7541 -1.6829 -1.5366 -1.4280 -1.3487 -1.2934 -1.2569
 -1.2337 -1.2186
 -3.5304 -3.2781 -3.0555 -2.8742 -2.7430 -2.6647 -2.5560 -2.3878 -2.2292 -2.1017
 -1.9980 -1.9055 -1.8212 -1.7447 -1.6758 -1.5345 -1.4294 -1.3524 -1.2992 -1.2648
 -1.2441 -1.2311 -1.2231 -1.2186
 -3.5219 -3.2703 -3.0404 -2.8359 -2.6617 -2.5179 -2.4103 -2.3315 -2.2291 -2.1003
 -1.9875 -1.8946 -1.8114 -1.7366 -1.6695 -1.5324 -1.4303 -1.3551 -1.3034 -1.2707
 -1.2523 -1.2422 -1.2363 -1.2338 -1.2346 -1.2393 -1.2488 -1.2643 -1.2863 -1.3135
 -3.5276 -3.2773 -3.0457 -2.8354 -2.6480 -2.4841 -2.3428 -2.2244 -2.1331 -2.0592
 -1.9752 -1.8858 -1.8027 -1.7285 -1.6627 -1.5290 -1.4295 -1.3559 -1.3051 -1.2738
 -1.2576 -1.2506 -1.2480 -1.2479 -1.2500 -1.2547 -1.2623 -1.2742 -1.2922 -1.3187
 -1.3491
 -3.5421 -3.2958 -3.0634 -2.8500 -2.6575 -2.4861 -2.3342 -2.2005 -2.0849 -1.9882
 -1.9114 -1.8477 -1.7849 -1.7190 -1.6549 -1.5236 -1.4265 -1.3543 -1.3042 -1.2735
 -1.2589 -1.2552 -1.2567 -1.2602 -1.2651 -1.2713 -1.2782 -1.2877 -1.3024 -1.3241
 -1.3539
 -3.5698 -3.3191 -3.0889 -2.8734 -2.6768 -2.5007 -2.3436 -2.2034 -2.0791 -1.9702
 -1.8772 -1.8006 -1.7399 -1.6875 -1.6363 -1.5144 -1.4198 -1.3490 -1.2996 -1.2694
 -1.2559 -1.2550 -1.2609 -1.2692 -1.2781 -1.2875 -1.2977 -1.3089 -1.3220 -1.3392
 -1.3605
 -3.6184 -3.3533 -3.1239 -2.9099 -2.7098 -2.5282 -2.3663 -2.2218 -2.0924 -1.9771
 -1.8760 -1.7894 -1.7175 -1.6591 -1.6096 -1.5024 -1.4108 -1.3419 -1.2929 -1.2625
 -1.2491 -1.2496 -1.2593 -1.2727 -1.2868 -1.3005 -1.3142 -1.3278 -1.3420 -1.3576
 -1.3758
 -3.7014 -3.4007 -3.1634 -2.9511 -2.7526 -2.5670 -2.3988 -2.2489 -2.1152 -1.9954
 -1.8886 -1.7950 -1.7152 -1.6490 -1.5940 -1.4870 -1.4002 -1.3320 -1.2839 -1.2533
 -1.2393 -1.2401 -1.2520 -1.2699 -1.2894 -1.3085 -1.3269 -1.3445 -1.3615 -1.3786
 -1.3962
 -3.8383 -3.4740 -3.2124 -2.9955 -2.7990 -2.6144 -2.4423 -2.2857 -2.1460 -2.0214
 -1.9100 -1.8109 -1.7243 -1.6506 -1.5893 -1.4748 -1.3896 -1.3217 -1.2733
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -4.2227 -3.8843 -3.5486 -3.2506 -2.9834 -2.7463 -2.5668 -2.4227 -2.3007 -2.1872
 -2.0815 -1.9823 -1.8896 -1.8035 -1.7240 -1.5543 -1.4253 -1.3290 -1.2601
 -3.9812 -3.8313 -3.5379 -3.2358 -2.9657 -2.7235 -2.5311 -2.3811 -2.2553 -2.1435
 -2.0399 -1.9434 -1.8535 -1.7704 -1.6941 -1.5342 -1.4149 -1.3281 -1.2659 -1.2227
 -3.6628 -3.5795 -3.4906 -3.2421 -2.9717 -2.7291 -2.5211 -2.3583 -2.2274 -2.1154
 -2.0138 -1.9196 -1.8323 -1.7519 -1.6783 -1.5252 -1.4117 -1.3297 -1.2717 -1.2319
 -1.2062
 -3.5814 -3.3477 -3.2242 -3.1693 -2.9849 -2.7487 -2.5342 -2.3539 -2.2122 -2.0970
 -1.9962 -1.9039 -1.8188 -1.7407 -1.6694 -1.5216 -1.4122 -1.3332 -1.2778 -1.2404
 -1.2168 -1.2021
 -3.5704 -3.3013 -3.0817 -2.9293 -2.8510 -2.7478 -2.5574 -2.3694 -2.2113 -2.0863
 -1.9837 -1.8924 -1.8089 -1.7327 -1.6634 -1.5201 -1.4140 -1.3370 -1.2833 -1.2477
 -1.2260 -1.2132 -1.2058 -1.2025
 -3.5850 -3.3062 -3.0615 -2.8560 -2.6942 -2.5780 -2.4975 -2.3818 -2.2273 -2.0872
 -1.9757 -1.8835 -1.8008 -1.7259 -1.6581 -1.5187 -1.4154 -1.3400 -1.2875 -1.2533
 -1.2332 -1.2227 -1.2174 -1.2157 -1.2168 -1.2221 -1.2333 -1.2516 -1.2762 -1.3023
 -3.6176 -3.3332 -3.0782 -2.8548 -2.6639 -2.5047 -2.3737 -2.2726 -2.1910 -2.0920
 -1.9762 -1.8772 -1.7938 -1.7194 -1.6525 -1.5161 -1.4153 -1.3413 -1.2896 -1.2565
 -1.2379 -1.2298 -1.2274 -1.2281 -1.2313 -1.2372 -1.2459 -1.2593 -1.2796 -1.3070
 -1.3369
 -3.6606 -3.3757 -3.1141 -2.8805 -2.6762 -2.4996 -2.3482 -2.2178 -2.1080 -2.0196
 -1.9447 -1.8662 -1.7873 -1.7131 -1.6465 -1.5120 -1.4132 -1.3405 -1.2894 -1.2567
 -1.2393 -1.2335 -1.2347 -1.2388 -1.2447 -1.2522 -1.2620 -1.2740 -1.2899 -1.3117
 -1.3421
 -3.7170 -3.4264 -3.1612 -2.9203 -2.7062 -2.5192 -2.3564 -2.2142 -2.0900 -1.9822
 -1.8913 -1.8164 -1.7537 -1.6950 -1.6362 -1.5048 -1.4077 -1.3362 -1.2857 -1.2534
 -1.2370 -1.2332 -1.2379 -1.2464 -1.2563 -1.2668 -1.2785 -1.2914 -1.3062 -1.3243
 -1.3481
 -3.7924 -3.4859 -3.2203 -2.9769 -2.7548 -2.5578 -2.3856 -2.2348 -2.1022 -1.9852
 -1.8831 -1.7955 -1.7223 -1.6630 -1.6119 -1.4961 -1.4009 -1.3304 -1.2801 -1.2478
 -1.2314 -1.2287 -1.2362 -1.2491 -1.2637 -1.2785 -1.2935 -1.3087 -1.3246 -1.3420
 -1.3621
 -3.8972 -3.5585 -3.2846 -3.0406 -2.8160 -2.6112 -2.4292 -2.2696 -2.1295 -2.0054
 -1.8958 -1.8001 -1.7179 -1.6493 -1.5927 -1.4824 -1.3917 -1.3220 -1.2722 -1.2396
 -1.2230 -1.2205 -1.2296 -1.2460 -1.2655 -1.2854 -1.3050 -1.3239 -1.3426 -1.3614
 -1.3805
 -4.0529 -3.6536 -3.3573 -3.1076 -2.8826 -2.6757 -2.4865 -2.3175 -2.1688 -2.0376
 -1.9214 -1.8187 -1.7290 -1.6524 -1.5885 -1.4703 -1.3827 -1.3123 -1.2624
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.2225 -3.8490 -3.5080 -3.2138 -2.9516 -2.7194 -2.5396 -2.3893 -2.2659 -2.1566
 -2.0536 -1.9571 -1.8671 -1.7834 -1.7056 -1.5376 -1.4080 -1.3130 -1.2446
 -3.9799 -3.8378 -3.5092 -3.2026 -2.9323 -2.6955 -2.5066 -2.3546 -2.2289 -2.1192
 -2.0178 -1.9236 -1.8358 -1.7544 -1.6790 -1.5190 -1.3982 -1.3109 -1.2493 -1.2063
 -3.7633 -3.7227 -3.5104 -3.2195 -2.9441 -2.6988 -2.4972 -2.3357 -2.2056 -2.0952
 -1.9953 -1.9031 -1.8175 -1.7382 -1.6650 -1.5106 -1.3952 -1.3124 -1.2546 -1.2146
 -1.1885
 -3.6041 -3.4141 -3.3682 -3.2227 -2.9708 -2.7255 -2.5102 -2.3338 -2.1939 -2.0797
 -1.9802 -1.8895 -1.8057 -1.7283 -1.6572 -1.5075 -1.3957 -1.3157 -1.2602 -1.2222
 -1.1979 -1.1833
 -3.5933 -3.3180 -3.1231 -3.0354 -2.9556 -2.7550 -2.5399 -2.3500 -2.1949 -2.0713
 -1.9697 -1.8795 -1.7970 -1.7213 -1.6519 -1.5063 -1.3976 -1.3194 -1.2653 -1.2289
 -1.2060 -1.1929 -1.1861 -1.1834
 -3.6273 -3.3244 -3.0737 -2.8813 -2.7540 -2.6788 -2.5583 -2.3794 -2.2123 -2.0737
 -1.9634 -1.8720 -1.7899 -1.7152 -1.6471 -1.5052 -1.3992 -1.3226 -1.2694 -1.2341
 -1.2124 -1.2010 -1.1960 -1.1951 -1.1975 -1.2043 -1.2170 -1.2366 -1.2623 -1.2892
 -3.6869 -3.3678 -3.0936 -2.8641 -2.6794 -2.5363 -2.4307 -2.3458 -2.2307 -2.0905
 -1.9660 -1.8671 -1.7840 -1.7096 -1.6423 -1.5031 -1.3996 -1.3244 -1.2718 -1.2373
 -1.2168 -1.2070 -1.2044 -1.2057 -1.2098 -1.2169 -1.2274 -1.2428 -1.2647 -1.2931
 -1.3234
 -3.7649 -3.4350 -3.1445 -2.8947 -2.6843 -2.5095 -2.3654 -2.2458 -2.1495 -2.0659
 -1.9719 -1.8685 -1.7803 -1.7047 -1.6374 -1.4996 -1.3981 -1.3242 -1.2721 -1.2380
 -1.2184 -1.2104 -1.2104 -1.2148 -1.2215 -1.2301 -1.2413 -1.2549 -1.2728 -1.2968
 -1.3282
 -3.8524 -3.5135 -3.2139 -2.9486 -2.7200 -2.5265 -2.3632 -2.2242 -2.1044 -2.0020
 -1.9164 -1.8416 -1.7680 -1.6975 -1.6310 -1.4937 -1.3936 -1.3208 -1.2692 -1.2355
 -1.2168 -1.2103 -1.2129 -1.2210 -1.2314 -1.2429 -1.2560 -1.2702 -1.2868 -1.3075
 -1.3333
 -3.9591 -3.6043 -3.2989 -3.0256 -2.7822 -2.5721 -2.3933 -2.2404 -2.1085 -1.9932
 -1.8927 -1.8066 -1.7335 -1.6719 -1.6161 -1.4878 -1.3882 -1.3160 -1.2647 -1.2308
 -1.2124 -1.2068 -1.2115 -1.2230 -1.2375 -1.2531 -1.2693 -1.2861 -1.3038 -1.3226
 -1.3455
 -4.0918 -3.7067 -3.3905 -3.1126 -2.8621 -2.6389 -2.4449 -2.2785 -2.1352 -2.0103
 -1.9007 -1.8049 -1.7221 -1.6520 -1.5940 -1.4774 -1.3809 -1.3092 -1.2579 -1.2238
 -1.2051 -1.1999 -1.2059 -1.2200 -1.2387 -1.2588 -1.2793 -1.2996 -1.3199 -1.3408
 -1.3617
 -4.2677 -3.8271 -3.4901 -3.2042 -2.9501 -2.7206 -2.5153 -2.3353 -2.1796 -2.0444
 -1.9261 -1.8224 -1.7318 -1.6537 -1.5877 -1.4655 -1.3735 -1.3006 -1.2494
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.1155 -3.7490 -3.4303 -3.1575 -2.9039 -2.6820 -2.5110 -2.3655 -2.2393 -2.1308
 -2.0300 -1.9356 -1.8478 -1.7660 -1.6900 -1.5239 -1.3940 -1.2966 -1.2272
 -4.0390 -3.7800 -3.4506 -3.1560 -2.8969 -2.6656 -2.4850 -2.3342 -2.2071 -2.0985
 -1.9987 -1.9062 -1.8202 -1.7403 -1.6660 -1.5061 -1.3829 -1.2934 -1.2311 -1.1880
 -3.8955 -3.7675 -3.4834 -3.1843 -2.9140 -2.6742 -2.4759 -2.3178 -2.1876 -2.0777
 -1.9790 -1.8881 -1.8040 -1.7259 -1.6534 -1.4981 -1.3796 -1.2944 -1.2357 -1.1955
 -1.1690
 -3.7087 -3.5351 -3.4594 -3.2168 -2.9483 -2.7036 -2.4901 -2.3167 -2.1782 -2.0643
 -1.9658 -1.8761 -1.7935 -1.7170 -1.6463 -1.4950 -1.3798 -1.2972 -1.2406 -1.2023
 -1.1772 -1.1624
 -3.5967 -3.3370 -3.2085 -3.1623 -2.9767 -2.7404 -2.5220 -2.3333 -2.1801 -2.0576
 -1.9567 -1.8673 -1.7857 -1.7107 -1.6414 -1.4939 -1.3815 -1.3007 -1.2453 -1.2082
 -1.1843 -1.1707 -1.1642 -1.1620
 -3.6423 -3.3282 -3.0871 -2.9314 -2.8621 -2.7542 -2.5578 -2.3649 -2.1973 -2.0609
 -1.9515 -1.8607 -1.7793 -1.7051 -1.6371 -1.4929 -1.3833 -1.3039 -1.2492 -1.2130
 -1.1901 -1.1776 -1.1726 -1.1723 -1.1759 -1.1836 -1.1975 -1.2192 -1.2459 -1.2739
 -3.7279 -3.3802 -3.0966 -2.8720 -2.7068 -2.5978 -2.5184 -2.3912 -2.2277 -2.0783
 -1.9551 -1.8569 -1.7742 -1.6999 -1.6325 -1.4910 -1.3839 -1.3060 -1.2519 -1.2161
 -1.1942 -1.1829 -1.1796 -1.1813 -1.1861 -1.1942 -1.2063 -1.2235 -1.2472 -1.2768
 -1.3079
 -3.8411 -3.4687 -3.1552 -2.8967 -2.6878 -2.5239 -2.3962 -2.2973 -2.2092 -2.0985
 -1.9719 -1.8603 -1.7713 -1.6959 -1.6281 -1.4878 -1.3828 -1.3063 -1.2527 -1.2173
 -1.1961 -1.1861 -1.1846 -1.1887 -1.1959 -1.2055 -1.2179 -1.2332 -1.2531 -1.2793
 -1.3118
 -3.9651 -3.5770 -3.2433 -2.9588 -2.7219 -2.5281 -2.3704 -2.2396 -2.1296 -2.0369
 -1.9528 -1.8638 -1.7714 -1.6920 -1.6230 -1.4825 -1.3787 -1.3036 -1.2506 -1.2156
 -1.1952 -1.1864 -1.1869 -1.1937 -1.2041 -1.2163 -1.2304 -1.2466 -1.2650 -1.2876
 -1.3159
 -4.0997 -3.7018 -3.3545 -3.0530 -2.7928 -2.5745 -2.3940 -2.2436 -2.1161 -2.0054
 -1.9094 -1.8264 -1.7523 -1.6825 -1.6179 -1.4783 -1.3744 -1.2998 -1.2470 -1.2119
 -1.1917 -1.1839 -1.1859 -1.1953 -1.2090 -1.2247 -1.2417 -1.2599 -1.2795 -1.3011
 -1.3257
 -4.2576 -3.8384 -3.4756 -3.1638 -2.8893 -2.6507 -2.4485 -2.2792 -2.1365 -2.0138
 -1.9065 -1.8126 -1.7308 -1.6598 -1.5992 -1.4718 -1.3689 -1.2941 -1.2413 -1.2059
 -1.1855 -1.1781 -1.1812 -1.1926 -1.2095 -1.2292 -1.2501 -1.2715 -1.2935 -1.3164
 -1.3397
 -4.4388 -3.9868 -3.6047 -3.2816 -2.9984 -2.7486 -2.5290 -2.3407 -2.1813 -2.0452
 -1.9277 -1.8251 -1.7350 -1.6565 -1.5669 -1.4630 -1.3622 -1.2865 -1.2335
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.0568 -3.6920 -3.3833 -3.1253 -2.8732 -2.6590 -2.4866 -2.3437 -2.2177 -2.1106
 -2.0104 -1.9174 -1.8310 -1.7509 -1.6763 -1.5122 -1.3821 -1.2825 -1.2092
 -4.0915 -3.7357 -3.4085 -3.1216 -2.8714 -2.6458 -2.4639 -2.3168 -2.1892 -2.0817
 -1.9827 -1.8912 -1.8065 -1.7278 -1.6546 -1.4952 -1.3695 -1.2766 -1.2121 -1.1683
 -3.8730 -3.7704 -3.4467 -3.1545 -2.8908 -2.6556 -2.4591 -2.3032 -2.1726 -2.0634
 -1.9652 -1.8751 -1.7919 -1.7148 -1.6430 -1.4874 -1.3657 -1.2769 -1.2159 -1.1749
 -1.1479
