 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.0018 -0.9727 -0.9469 -0.9250 -0.9062 -0.8670 -0.8364 -0.8206 -0.8277 -0.8514
 -0.8805 -0.9098 -0.9388 -0.9681 -0.9982 -1.0292 -1.0607 -1.0945 -1.1328 -1.1771
 -1.2285
 -1.1822 -1.1677 -1.1538 -1.1382 -1.1208 -1.1005 -1.0774 -1.0509 -1.0222 -0.9932
 -0.9658 -0.9404 -0.9171 -0.8962 -0.8777 -0.8423 -0.8196 -0.8093 -0.8161 -0.8413
 -0.8750 -0.9100 -0.9439 -0.9767 -1.0091 -1.0412 -1.0739 -1.1073 -1.1435 -1.1827
 -1.2246
 -1.0958 -1.0810 -1.0662 -1.0514 -1.0368 -1.0222 -1.0072 -0.9901 -0.9710 -0.9494
 -0.9275 -0.9067 -0.8875 -0.8698 -0.8537 -0.8215 -0.8017 -0.7950 -0.8026 -0.8269
 -0.8623 -0.9019 -0.9414 -0.9793 -1.0155 -1.0505 -1.0848 -1.1189 -1.1534 -1.1893
 -1.2272
 -1.0261 -1.0063 -0.9884 -0.9723 -0.9579 -0.9450 -0.9335 -0.9229 -0.9117 -0.8988
 -0.8840 -0.8687 -0.8542 -0.8410 -0.8289 -0.8030 -0.7853 -0.7807 -0.7896 -0.8121
 -0.8468 -0.8881 -0.9316 -0.9748 -1.0161 -1.0554 -1.0930 -1.1294 -1.1650 -1.2007
 -1.2373
 -0.9696 -0.9258 -0.8974 -0.8802 -0.8703 -0.8644 -0.8598 -0.8546 -0.8485 -0.8416
 -0.8340 -0.8256 -0.8165 -0.8078 -0.7999 -0.7834 -0.7705 -0.7669 -0.7766
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.3344 -2.3274 -2.2836 -2.1560 -2.0008 -1.8489 -1.7188 -1.6105 -1.5120 -1.4180
 -1.3285 -1.2431 -1.1624 -1.0870 -1.0181 -0.8756 -0.7929 -0.7626 -0.7528
 -2.1323 -2.0458 -2.0122 -2.0060 -1.9286 -1.8026 -1.6756 -1.5673 -1.4727 -1.3844
 -1.3006 -1.2209 -1.1455 -1.0757 -1.0124 -0.8885 -0.8123 -0.7773 -0.7709 -0.7802
 -2.0098 -1.9101 -1.8241 -1.7646 -1.7494 -1.7231 -1.6382 -1.5356 -1.4433 -1.3602
 -1.2819 -1.2074 -1.1369 -1.0717 -1.0128 -0.8983 -0.8278 -0.7946 -0.7890 -0.7983
 -0.8160
 -1.9082 -1.8182 -1.7285 -1.6435 -1.5754 -1.5358 -1.5212 -1.4858 -1.4148 -1.3383
 -1.2656 -1.1961 -1.1303 -1.0692 -1.0141 -0.9070 -0.8408 -0.8087 -0.8035 -0.8134
 -0.8307 -0.8531
 -1.8108 -1.7361 -1.6563 -1.5761 -1.5010 -1.4336 -1.3809 -1.3483 -1.3306 -1.2965
 -1.2429 -1.1821 -1.1218 -1.0649 -1.0131 -0.9127 -0.8501 -0.8191 -0.8143 -0.8253
 -0.8434 -0.8655 -0.8914 -0.9221
 -1.7153 -1.6526 -1.5866 -1.5164 -1.4455 -1.3782 -1.3163 -1.2619 -1.2203 -1.1947
 -1.1737 -1.1437 -1.1024 -1.0549 -1.0080 -0.9139 -0.8547 -0.8248 -0.8205 -0.8335
 -0.8536 -0.8769 -0.9027 -0.9313 -0.9623 -0.9967 -1.0355 -1.0796 -1.1290 -1.1811
 -1.6149 -1.5643 -1.5112 -1.4543 -1.3934 -1.3318 -1.2726 -1.2173 -1.1672 -1.1244
 -1.0912 -1.0674 -1.0456 -1.0199 -0.9894 -0.9100 -0.8546 -0.8257 -0.8217 -0.8365
 -0.8600 -0.8860 -0.9132 -0.9421 -0.9727 -1.0051 -1.0404 -1.0797 -1.1239 -1.1735
 -1.2282
 -1.5191 -1.4718 -1.4305 -1.3841 -1.3357 -1.2838 -1.2311 -1.1799 -1.1316 -1.0869
 -1.0470 -1.0130 -0.9862 -0.9650 -0.9456 -0.8954 -0.8492 -0.8221 -0.8179 -0.8338
 -0.8610 -0.8911 -0.9213 -0.9519 -0.9832 -1.0144 -1.0470 -1.0828 -1.1232 -1.1693
 -1.2217
 -1.4351 -1.3847 -1.3460 -1.3076 -1.2680 -1.2273 -1.1843 -1.1398 -1.0962 -1.0546
 -1.0159 -0.9808 -0.9498 -0.9241 -0.9035 -0.8656 -0.8354 -0.8139 -0.8101 -0.8260
 -0.8559 -0.8907 -0.9255 -0.9596 -0.9931 -1.0266 -1.0607 -1.0968 -1.1351 -1.1753
 -1.2172
 -1.3708 -1.3128 -1.2687 -1.2297 -1.1962 -1.1627 -1.1292 -1.0941 -1.0577 -1.0213
 -0.9865 -0.9541 -0.9245 -0.8982 -0.8758 -0.8372 -0.8143 -0.8009 -0.7992 -0.8142
 -0.8445 -0.8828 -0.9226 -0.9614 -0.9987 -1.0349 -1.0707 -1.1062 -1.1422 -1.1796
 -1.2190
 -1.3367 -1.2580 -1.2015 -1.1574 -1.1253 -1.0946 -1.0665 -1.0392 -1.0115 -0.9823
 -0.9530 -0.9249 -0.8988 -0.8751 -0.8540 -0.8149 -0.7932 -0.7843 -0.7862 -0.8009
 -0.8301 -0.8694 -0.9128 -0.9566 -0.9988 -1.0392 -1.0781 -1.1158 -1.1529 -1.1900
 -1.2280
 -1.3320 -1.2204 -1.1443 -1.0924 -1.0562 -1.0277 -1.0025 -0.9790 -0.9572 -0.9356
 -0.9133 -0.8908 -0.8691 -0.8492 -0.8311 -0.7961 -0.7751 -0.7676 -0.7720
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.5336 -2.4529 -2.2793 -2.0961 -1.9191 -1.7682 -1.6562 -1.5613 -1.4724 -1.3880
 -1.3089 -1.2341 -1.1632 -1.0960 -1.0327 -0.8976 -0.8022 -0.7501 -0.7356
 -2.2417 -2.2284 -2.1987 -2.0626 -1.9035 -1.7533 -1.6300 -1.5323 -1.4446 -1.3638
 -1.2886 -1.2177 -1.1505 -1.0870 -1.0276 -0.9023 -0.8164 -0.7697 -0.7561 -0.7633
 -2.1133 -2.0074 -1.9614 -1.9589 -1.8753 -1.7435 -1.6162 -1.5112 -1.4241 -1.3460
 -1.2743 -1.2070 -1.1434 -1.0833 -1.0271 -0.9094 -0.8297 -0.7863 -0.7728 -0.7796
 -0.7974
 -2.0336 -1.9162 -1.8138 -1.7442 -1.7242 -1.6964 -1.6042 -1.4984 -1.4076 -1.3306
 -1.2618 -1.1978 -1.1375 -1.0806 -1.0273 -0.9158 -0.8408 -0.7996 -0.7862 -0.7928
 -0.8103 -0.8337
 -1.9621 -1.8538 -1.7477 -1.6518 -1.5742 -1.5251 -1.5064 -1.4681 -1.3930 -1.3159
 -1.2487 -1.1877 -1.1304 -1.0764 -1.0259 -0.9201 -0.8489 -0.8096 -0.7964 -0.8030
 -0.8209 -0.8442 -0.8713 -0.9018
 -1.8906 -1.7941 -1.6972 -1.6023 -1.5136 -1.4369 -1.3773 -1.3392 -1.3187 -1.2848
 -1.2308 -1.1747 -1.1207 -1.0697 -1.0218 -0.9214 -0.8536 -0.8161 -0.8034 -0.8101
 -0.8291 -0.8535 -0.8807 -0.9108 -0.9434 -0.9795 -1.0204 -1.0668 -1.1181 -1.1698
 -1.8179 -1.7310 -1.6448 -1.5593 -1.4753 -1.3966 -1.3258 -1.2648 -1.2173 -1.1865
 -1.1654 -1.1386 -1.1015 -1.0581 -1.0142 -0.9192 -0.8548 -0.8190 -0.8067 -0.8137
 -0.8340 -0.8605 -0.8892 -0.9196 -0.9520 -0.9861 -1.0231 -1.0645 -1.1114 -1.1635
 -1.2169
 -1.7502 -1.6647 -1.5870 -1.5114 -1.4368 -1.3633 -1.2937 -1.2299 -1.1734 -1.1255
 -1.0883 -1.0621 -1.0418 -1.0199 -0.9927 -0.9131 -0.8524 -0.8182 -0.8063 -0.8134
 -0.8348 -0.8640 -0.8953 -0.9276 -0.9606 -0.9950 -1.0304 -1.0681 -1.1099 -1.1571
 -1.2104
 -1.6960 -1.6011 -1.5245 -1.4558 -1.3901 -1.3257 -1.2624 -1.2016 -1.1454 -1.0944
 -1.0498 -1.0124 -0.9829 -0.9605 -0.9420 -0.8945 -0.8451 -0.8134 -0.8022 -0.8090
 -0.8312 -0.8629 -0.8980 -0.9335 -0.9688 -1.0043 -1.0406 -1.0789 -1.1193 -1.1615
 -1.2054
 -1.6649 -1.5545 -1.4670 -1.3981 -1.3376 -1.2810 -1.2262 -1.1721 -1.1201 -1.0710
 -1.0261 -0.9860 -0.9514 -0.9225 -0.8992 -0.8596 -0.8292 -0.8048 -0.7946 -0.8009
 -0.8225 -0.8557 -0.8945 -0.9341 -0.9730 -1.0111 -1.0489 -1.0866 -1.1248 -1.1644
 -1.2065
 -1.6692 -1.5261 -1.4237 -1.3457 -1.2830 -1.2298 -1.1813 -1.1350 -1.0897 -1.0455
 -1.0035 -0.9648 -0.9299 -0.8994 -0.8733 -0.8283 -0.8041 -0.7896 -0.7838 -0.7902
 -0.8107 -0.8438 -0.8850 -0.9288 -0.9722 -1.0141 -1.0549 -1.0946 -1.1338 -1.1731
 -1.2132
 -1.7160 -1.5336 -1.4043 -1.3091 -1.2363 -1.1789 -1.1315 -1.0898 -1.0511 -1.0135
 -0.9767 -0.9418 -0.9093 -0.8799 -0.8540 -0.8060 -0.7804 -0.7698 -0.7691
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -2.5963 -2.4453 -2.2439 -2.0581 -1.8857 -1.7375 -1.6272 -1.5376 -1.4559 -1.3744
 -1.2990 -1.2279 -1.1608 -1.0976 -1.0378 -0.9065 -0.8082 -0.7490 -0.7276
 -2.3281 -2.3318 -2.2147 -2.0405 -1.8758 -1.7255 -1.6070 -1.5132 -1.4308 -1.3525
 -1.2805 -1.2130 -1.1492 -1.0890 -1.0321 -0.9092 -0.8197 -0.7670 -0.7479 -0.7527
 -2.1532 -2.0715 -2.0738 -2.0103 -1.8671 -1.7241 -1.5965 -1.4956 -1.4122 -1.3360
 -1.2671 -1.2027 -1.1421 -1.0849 -1.0309 -0.9144 -0.8309 -0.7822 -0.7640 -0.7681
 -0.7856
 -2.0799 -1.9520 -1.8593 -1.8299 -1.8136 -1.7150 -1.5938 -1.4846 -1.3972 -1.3218
 -1.2551 -1.1936 -1.1360 -1.0816 -1.0303 -0.9194 -0.8403 -0.7945 -0.7770 -0.7806
 -0.7975 -0.8213
 -2.0228 -1.8962 -1.7795 -1.6850 -1.6257 -1.6070 -1.5677 -1.4785 -1.3862 -1.3090
 -1.2429 -1.1838 -1.1288 -1.0771 -1.0284 -0.9228 -0.8474 -0.8039 -0.7870 -0.7903
 -0.8071 -0.8308 -0.8585 -0.8898
 -1.9676 -1.8496 -1.7363 -1.6309 -1.5402 -1.4694 -1.4253 -1.4034 -1.3636 -1.2964
 -1.2301 -1.1725 -1.1197 -1.0705 -1.0242 -0.9238 -0.8518 -0.8102 -0.7940 -0.7973
 -0.8144 -0.8388 -0.8667 -0.8975 -0.9315 -0.9693 -1.0115 -1.0582 -1.1091 -1.1621
 -1.9121 -1.8019 -1.6966 -1.5961 -1.5021 -1.4182 -1.3472 -1.2917 -1.2556 -1.2327
 -1.2010 -1.1556 -1.1076 -1.0612 -1.0172 -0.9219 -0.8533 -0.8135 -0.7978 -0.8012
 -0.8188 -0.8446 -0.8738 -0.9051 -0.9384 -0.9744 -1.0133 -1.0558 -1.1030 -1.1556
 -1.2090
 -1.8627 -1.7514 -1.6531 -1.5604 -1.4722 -1.3892 -1.3134 -1.2470 -1.1913 -1.1473
 -1.1172 -1.0952 -1.0713 -1.0409 -1.0052 -0.9168 -0.8517 -0.8136 -0.7985 -0.8018
 -0.8197 -0.8471 -0.8787 -0.9117 -0.9458 -0.9813 -1.0181 -1.0574 -1.1007 -1.1488
 -1.2025
 -1.8284 -1.7045 -1.6049 -1.5181 -1.4373 -1.3607 -1.2881 -1.2208 -1.1608 -1.1084
 -1.0646 -1.0301 -1.0046 -0.9848 -0.9653 -0.9053 -0.8459 -0.8100 -0.7956 -0.7989
 -0.8170 -0.8459 -0.8804 -0.9165 -0.9528 -0.9895 -1.0271 -1.0657 -1.1062 -1.1500
 -1.1972
 -1.8182 -1.6747 -1.5632 -1.4738 -1.3974 -1.3274 -1.2614 -1.1985 -1.1398 -1.0863
 -1.0389 -0.9979 -0.9637 -0.9364 -0.9150 -0.8746 -0.8351 -0.8032 -0.7895 -0.7924
 -0.8100 -0.8396 -0.8767 -0.9164 -0.9561 -0.9952 -1.0343 -1.0733 -1.1130 -1.1540
 -1.1974
 -1.8429 -1.6679 -1.5375 -1.4361 -1.3549 -1.2877 -1.2273 -1.1708 -1.1171 -1.0664
 -1.0196 -0.9776 -0.9407 -0.9091 -0.8828 -0.8380 -0.8109 -0.7910 -0.7802 -0.7831
 -0.7999 -0.8292 -0.8678 -0.9109 -0.9546 -0.9974 -1.0393 -1.0803 -1.1208 -1.1615
 -1.2027
 -1.9146 -1.6945 -1.5362 -1.4152 -1.3209 -1.2473 -1.1876 -1.1355 -1.0876 -1.0421
 -0.9990 -0.9589 -0.9225 -0.8902 -0.8623 -0.8116 -0.7844 -0.7712 -0.7669
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.6207 -2.4128 -2.2033 -2.0223 -1.8628 -1.7189 -1.6085 -1.5182 -1.4399 -1.3617
 -1.2892 -1.2211 -1.1571 -1.0969 -1.0402 -0.9140 -0.8151 -0.7513 -0.7200
 -2.4431 -2.3762 -2.1977 -2.0114 -1.8499 -1.7063 -1.5906 -1.4979 -1.4169 -1.3414
 -1.2718 -1.2070 -1.1459 -1.0884 -1.0341 -0.9148 -0.8234 -0.7651 -0.7399 -0.7410
 -2.1963 -2.1767 -2.1521 -2.0080 -1.8455 -1.7026 -1.5801 -1.4819 -1.3997 -1.3255
 -1.2587 -1.1968 -1.1387 -1.0839 -1.0321 -0.9183 -0.8322 -0.7784 -0.7552 -0.7557
 -0.7720
 -2.1135 -1.9868 -1.9341 -1.9333 -1.8391 -1.7023 -1.5771 -1.4712 -1.3855 -1.3119
 -1.2469 -1.1875 -1.1321 -1.0800 -1.0308 -0.9220 -0.8399 -0.7893 -0.7675 -0.7676
 -0.7830 -0.8070
 -2.0695 -1.9265 -1.8072 -1.7312 -1.7114 -1.6769 -1.5752 -1.4673 -1.3751 -1.3000
 -1.2351 -1.1776 -1.1247 -1.0751 -1.0283 -0.9246 -0.8460 -0.7978 -0.7770 -0.7770
 -0.7918 -0.8153 -0.8437 -0.8760
 -2.0318 -1.8917 -1.7638 -1.6534 -1.5692 -1.5191 -1.4978 -1.4515 -1.3696 -1.2899
 -1.2234 -1.1667 -1.1157 -1.0683 -1.0238 -0.9252 -0.8500 -0.8038 -0.7838 -0.7839
 -0.7984 -0.8221 -0.8505 -0.8820 -0.9168 -0.9556 -0.9991 -1.0479 -1.1007 -1.1529
 -1.9961 -1.8604 -1.7354 -1.6214 -1.5213 -1.4381 -1.3747 -1.3340 -1.3089 -1.2701
 -1.2113 -1.1546 -1.1049 -1.0594 -1.0169 -0.9233 -0.8516 -0.8072 -0.7879 -0.7880
 -0.8025 -0.8268 -0.8561 -0.8882 -0.9225 -0.9597 -0.9999 -1.0439 -1.0928 -1.1461
 -1.1996
 -1.9680 -1.8283 -1.7075 -1.5973 -1.4971 -1.4067 -1.3289 -1.2643 -1.2140 -1.1792
 -1.1546 -1.1254 -1.0876 -1.0471 -1.0073 -0.9186 -0.8504 -0.8079 -0.7891 -0.7891
 -0.8036 -0.8287 -0.8597 -0.8933 -0.9285 -0.9652 -1.0042 -1.0454 -1.0898 -1.1387
 -1.1929
 -1.9569 -1.8038 -1.6762 -1.5694 -1.4732 -1.3854 -1.3053 -1.2344 -1.1736 -1.1228
 -1.0827 -1.0534 -1.0308 -1.0092 -0.9843 -0.9096 -0.8454 -0.8050 -0.7871 -0.7872
 -0.8018 -0.8276 -0.8607 -0.8969 -0.9341 -0.9719 -1.0109 -1.0511 -1.0932 -1.1380
 -1.1871
 -1.9710 -1.7928 -1.6529 -1.5409 -1.4470 -1.3632 -1.2867 -1.2164 -1.1532 -1.0975
 -1.0498 -1.0099 -0.9779 -0.9534 -0.9340 -0.8888 -0.8376 -0.7995 -0.7823 -0.7821
 -0.7963 -0.8223 -0.8570 -0.8961 -0.9363 -0.9764 -1.0167 -1.0573 -1.0985 -1.1412
 -1.1862
 -2.0183 -1.8081 -1.6469 -1.5195 -1.4190 -1.3364 -1.2636 -1.1973 -1.1363 -1.0806
 -1.0308 -0.9874 -0.9500 -0.9189 -0.8937 -0.8505 -0.8184 -0.7901 -0.7744 -0.7742
 -0.7878 -0.8136 -0.8490 -0.8906 -0.9342 -0.9777 -1.0206 -1.0629 -1.1049 -1.1473
 -1.1898
 -2.1121 -1.8557 -1.6653 -1.5167 -1.3999 -1.3089 -1.2357 -1.1725 -1.1155 -1.0630
 -1.0146 -0.9709 -0.9322 -0.8985 -0.8699 -0.8188 -0.7901 -0.7725 -0.7631
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.6002 -2.3665 -2.1582 -1.9864 -1.8367 -1.7013 -1.5943 -1.5017 -1.4236 -1.3498
 -1.2796 -1.2137 -1.1520 -1.0942 -1.0399 -0.9189 -0.8214 -0.7518 -0.7148
 -2.4342 -2.3734 -2.1670 -1.9803 -1.8229 -1.6865 -1.5757 -1.4833 -1.4035 -1.3304
 -1.2628 -1.1999 -1.1410 -1.0856 -1.0335 -0.9181 -0.8267 -0.7639 -0.7325 -0.7287
 -2.2732 -2.2846 -2.1664 -1.9873 -1.8220 -1.6797 -1.5639 -1.4679 -1.3874 -1.3149
 -1.2497 -1.1896 -1.1334 -1.0807 -1.0309 -0.9202 -0.8332 -0.7749 -0.7464 -0.7429
 -0.7570
 -2.1403 -2.0407 -2.0452 -1.9772 -1.8279 -1.6831 -1.5592 -1.4575 -1.3739 -1.3014
 -1.2378 -1.1801 -1.1265 -1.0763 -1.0289 -0.9230 -0.8394 -0.7841 -0.7576 -0.7541
 -0.7671 -0.7907
 -2.1023 -1.9490 -1.8433 -1.8143 -1.7946 -1.6855 -1.5615 -1.4527 -1.3637 -1.2900
 -1.2261 -1.1701 -1.1188 -1.0710 -1.0259 -0.9251 -0.8447 -0.7916 -0.7664 -0.7629
 -0.7752 -0.7979 -0.8267 -0.8597
 -2.0813 -1.9202 -1.7830 -1.6776 -1.6173 -1.5988 -1.5499 -1.4531 -1.3588 -1.2803
 -1.2149 -1.1592 -1.1096 -1.0639 -1.0210 -0.9253 -0.8484 -0.7972 -0.7729 -0.7696
 -0.7813 -0.8036 -0.8321 -0.8645 -0.9003 -0.9403 -0.9852 -1.0355 -1.0893 -1.1420
 -2.0662 -1.9039 -1.7613 -1.6388 -1.5384 -1.4650 -1.4211 -1.3953 -1.3474 -1.2741
 -1.2053 -1.1478 -1.0989 -1.0549 -1.0140 -0.9232 -0.8499 -0.8007 -0.7770 -0.7738
 -0.7853 -0.8075 -0.8364 -0.8690 -0.9043 -0.9426 -0.9842 -1.0300 -1.0805 -1.1348
 -1.1885
 -2.0635 -1.8913 -1.7476 -1.6223 -1.5128 -1.4202 -1.3454 -1.2887 -1.2503 -1.2225
 -1.1859 -1.1356 -1.0870 -1.0440 -1.0047 -0.9184 -0.8489 -0.8018 -0.7787 -0.7754
 -0.7868 -0.8092 -0.8390 -0.8728 -0.9087 -0.9465 -0.9869 -1.0299 -1.0762 -1.1266
 -1.1815
 -2.0780 -1.8864 -1.7343 -1.6078 -1.4978 -1.4012 -1.3171 -1.2461 -1.1879 -1.1422
 -1.1086 -1.0830 -1.0558 -1.0245 -0.9908 -0.9099 -0.8442 -0.7995 -0.7774 -0.7742
 -0.7857 -0.8085 -0.8395 -0.8752 -0.9129 -0.9516 -0.9919 -1.0335 -1.0773 -1.1243
 -1.1750
 -2.1195 -1.9019 -1.7313 -1.5962 -1.4848 -1.3883 -1.3033 -1.2280 -1.1629 -1.1076
 -1.0615 -1.0247 -0.9963 -0.9737 -0.9536 -0.8973 -0.8375 -0.7949 -0.7735 -0.7702
 -0.7814 -0.8043 -0.8362 -0.8738 -0.9139 -0.9548 -0.9962 -1.0382 -1.0812 -1.1258
 -1.1727
 -2.1938 -1.9422 -1.7470 -1.5933 -1.4725 -1.3743 -1.2898 -1.2152 -1.1488 -1.0901
 -1.0393 -0.9960 -0.9597 -0.9302 -0.9068 -0.8643 -0.8244 -0.7871 -0.7669 -0.7636
 -0.7744 -0.7971 -0.8294 -0.8686 -0.9113 -0.9550 -0.9987 -1.0423 -1.0859 -1.1300
 -1.1744
 -2.3103 -2.0134 -1.7874 -1.6096 -1.4699 -1.3611 -1.2740 -1.2001 -1.1352 -1.0770
 -1.0249 -0.9793 -0.9397 -0.9059 -0.8775 -0.8280 -0.7972 -0.7734 -0.7573
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.5569 -2.3231 -2.1239 -1.9611 -1.8119 -1.6799 -1.5784 -1.4904 -1.4106 -1.3384
 -1.2703 -1.2059 -1.1459 -1.0898 -1.0373 -0.9207 -0.8289 -0.7601 -0.7110
 -2.5014 -2.3474 -2.1350 -1.9535 -1.8015 -1.6668 -1.5616 -1.4710 -1.3911 -1.3197
 -1.2538 -1.1922 -1.1348 -1.0811 -1.0306 -0.9187 -0.8284 -0.7629 -0.7258 -0.7163
 -2.3876 -2.3319 -2.1522 -1.9626 -1.8001 -1.6616 -1.5479 -1.4552 -1.3760 -1.3043
 -1.2406 -1.1818 -1.1270 -1.0757 -1.0274 -0.9199 -0.8331 -0.7715 -0.7378 -0.7296
 -0.7408
 -2.2324 -2.1401 -2.1210 -1.9739 -1.8084 -1.6645 -1.5431 -1.4441 -1.3624 -1.2908
 -1.2286 -1.1721 -1.1198 -1.0710 -1.0250 -0.9221 -0.8382 -0.7791 -0.7475 -0.7400
 -0.7502 -0.7727
 -2.1205 -1.9722 -1.9118 -1.9136 -1.8122 -1.6715 -1.5453 -1.4390 -1.3521 -1.2798
 -1.2168 -1.1619 -1.1118 -1.0653 -1.0216 -0.9237 -0.8429 -0.7857 -0.7554 -0.7481
 -0.7576 -0.7789 -0.8078 -0.8413
 -2.1107 -1.9370 -1.8005 -1.7182 -1.7010 -1.6591 -1.5496 -1.4400 -1.3465 -1.2701
 -1.2056 -1.1509 -1.1024 -1.0580 -1.0165 -0.9237 -0.8464 -0.7909 -0.7614 -0.7543
 -0.7633 -0.7838 -0.8120 -0.8450 -0.8819 -0.9228 -0.9690 -1.0211 -1.0758 -1.1293
 -2.1164 -1.9315 -1.7768 -1.6521 -1.5620 -1.5132 -1.4904 -1.4342 -1.3462 -1.2641
 -1.1966 -1.1397 -1.0917 -1.0487 -1.0092 -0.9214 -0.8480 -0.7945 -0.7656 -0.7584
 -0.7671 -0.7872 -0.8152 -0.8481 -0.8842 -0.9235 -0.9667 -1.0142 -1.0661 -1.1213
 -1.1756
 -2.1384 -1.9378 -1.7737 -1.6368 -1.5237 -1.4346 -1.3704 -1.3300 -1.3003 -1.2537
 -1.1894 -1.1301 -1.0803 -1.0380 -0.9997 -0.9163 -0.8470 -0.7959 -0.7677 -0.7604
 -0.7689 -0.7889 -0.8170 -0.8505 -0.8869 -0.9257 -0.9672 -1.0115 -1.0596 -1.1121
 -1.1681
 -2.1709 -1.9560 -1.7780 -1.6333 -1.5123 -1.4108 -1.3269 -1.2601 -1.2092 -1.1723
 -1.1428 -1.1086 -1.0660 -1.0246 -0.9875 -0.9079 -0.8424 -0.7941 -0.7671 -0.7600
 -0.7686 -0.7887 -0.8174 -0.8519 -0.8896 -0.9291 -0.9704 -1.0137 -1.0592 -1.1079
 -1.1606
 -2.2458 -1.9973 -1.7963 -1.6381 -1.5104 -1.4036 -1.3129 -1.2359 -1.1720 -1.1195
 -1.0776 -1.0452 -1.0192 -0.9936 -0.9670 -0.8977 -0.8360 -0.7901 -0.7642 -0.7571
 -0.7654 -0.7856 -0.8148 -0.8503 -0.8896 -0.9306 -0.9728 -1.0162 -1.0609 -1.1074
 -1.1563
 -2.3442 -2.0632 -1.8351 -1.6547 -1.5135 -1.4006 -1.3064 -1.2258 -1.1565 -1.0972
 -1.0471 -1.0055 -0.9716 -0.9444 -0.9220 -0.8754 -0.8261 -0.7833 -0.7586 -0.7516
 -0.7596 -0.7796 -0.8090 -0.8455 -0.8865 -0.9297 -0.9739 -1.0185 -1.0637 -1.1096
 -1.1562
 -2.4661 -2.1537 -1.8952 -1.6909 -1.5284 -1.4020 -1.3017 -1.2185 -1.1474 -1.0855
 -1.0318 -0.9857 -0.9465 -0.9136 -0.8525 -0.8410 -0.8127 -0.7737 -0.7503
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.5139 -2.2806 -2.0899 -1.9376 -1.7892 -1.6624 -1.5601 -1.4755 -1.3971 -1.3274
 -1.2606 -1.1975 -1.1385 -1.0837 -1.0327 -0.9193 -0.8288 -0.7594 -0.7080
 -2.5443 -2.3122 -2.1019 -1.9268 -1.7812 -1.6504 -1.5440 -1.4574 -1.3782 -1.3091
 -1.2444 -1.1839 -1.1275 -1.0750 -1.0256 -0.9165 -0.8278 -0.7612 -0.7196 -0.7041
 -2.3738 -2.3350 -2.1209 -1.9373 -1.7805 -1.6454 -1.5328 -1.4424 -1.3642 -1.2938
 -1.2312 -1.1734 -1.1196 -1.0693 -1.0221 -0.9172 -0.8314 -0.7677 -0.7294 -0.7161
 -0.7237
