 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -1.4230 -1.3787 -1.3380 -1.3007 -1.2667 -1.1949 -1.1352 -1.0875 -1.0558 -1.0423
 -1.0445 -1.0558 -1.0705 -1.0856 -1.0999 -1.1130 -1.1253 -1.1369 -1.1483 -1.1605
 -1.1736
 -1.8065 -1.7624 -1.7260 -1.6917 -1.6582 -1.6202 -1.5794 -1.5357 -1.4903 -1.4442
 -1.3992 -1.3570 -1.3181 -1.2824 -1.2494 -1.1780 -1.1210 -1.0770 -1.0471 -1.0328
 -1.0339 -1.0461 -1.0643 -1.0845 -1.1044 -1.1230 -1.1403 -1.1561 -1.1709 -1.1853
 -1.2000
 -1.7560 -1.7000 -1.6570 -1.6226 -1.5919 -1.5605 -1.5266 -1.4899 -1.4515 -1.4119
 -1.3719 -1.3330 -1.2963 -1.2626 -1.2315 -1.1638 -1.1083 -1.0662 -1.0378
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.0127 -2.9348 -2.7603 -2.5716 -2.3855 -2.2250 -2.1050 -2.0027 -1.9067 -1.8154
 -1.7287 -1.6463 -1.5684 -1.4952 -1.4269 -1.2797 -1.1660 -1.0829 -1.0274
 -2.7304 -2.7160 -2.6832 -2.5397 -2.3699 -2.2075 -2.0730 -1.9656 -1.8690 -1.7795
 -1.6950 -1.6150 -1.5396 -1.4692 -1.4038 -1.2654 -1.1606 -1.0854 -1.0348 -1.0019
 -2.6078 -2.4979 -2.4467 -2.4388 -2.3447 -2.1991 -2.0580 -1.9408 -1.8429 -1.7548
 -1.6726 -1.5950 -1.5220 -1.4539 -1.3909 -1.2583 -1.1592 -1.0888 -1.0419 -1.0121
 -0.9928
 -2.5336 -2.4118 -2.3016 -2.2234 -2.1955 -2.1573 -2.0499 -1.9290 -1.8249 -1.7365
 -1.6563 -1.5811 -1.5105 -1.4445 -1.3835 -1.2552 -1.1600 -1.0928 -1.0485 -1.0213
 -1.0043 -0.9934
 -2.4662 -2.3560 -2.2419 -2.1352 -2.0469 -1.9872 -1.9580 -1.9056 -1.8141 -1.7224
 -1.6431 -1.5701 -1.5017 -1.4377 -1.3786 -1.2539 -1.1614 -1.0964 -1.0542 -1.0292
 -1.0149 -1.0061 -1.0010 -0.9986
 -2.3967 -2.3024 -2.1987 -2.0928 -1.9922 -1.9034 -1.8317 -1.7816 -1.7483 -1.6985
 -1.6291 -1.5594 -1.4934 -1.4315 -1.3741 -1.2526 -1.1622 -1.0989 -1.0581 -1.0351
 -1.0236 -1.0179 -1.0151 -1.0147 -1.0159 -1.0195 -1.0269 -1.0388 -1.0557 -1.0771
 -2.3237 -2.2441 -2.1547 -2.0589 -1.9621 -1.8703 -1.7866 -1.7127 -1.6522 -1.6086
 -1.5738 -1.5322 -1.4800 -1.4235 -1.3686 -1.2504 -1.1618 -1.0996 -1.0598 -1.0383
 -1.0296 -1.0274 -1.0278 -1.0300 -1.0335 -1.0376 -1.0438 -1.0536 -1.0682 -1.0885
 -1.1142
 -2.2494 -2.1803 -2.1043 -2.0213 -1.9340 -1.8464 -1.7628 -1.6854 -1.6155 -1.5545
 -1.5046 -1.4663 -1.4331 -1.3967 -1.3549 -1.2465 -1.1597 -1.0983 -1.0589 -1.0382
 -1.0317 -1.0333 -1.0378 -1.0436 -1.0499 -1.0569 -1.0637 -1.0721 -1.0843 -1.1019
 -1.1261
 -2.1787 -2.1133 -2.0471 -1.9756 -1.8993 -1.8206 -1.7420 -1.6665 -1.5960 -1.5313
 -1.4736 -1.4242 -1.3833 -1.3491 -1.3176 -1.2345 -1.1545 -1.0941 -1.0550 -1.0345
 -1.0293 -1.0342 -1.0435 -1.0538 -1.0641 -1.0743 -1.0848 -1.0966 -1.1099 -1.1244
 -1.1401
 -2.1178 -2.0520 -1.9884 -1.9256 -1.8592 -1.7900 -1.7194 -1.6492 -1.5815 -1.5176
 -1.4587 -1.4057 -1.3592 -1.3191 -1.2844 -1.2118 -1.1450 -1.0885 -1.0494 -1.0283
 -1.0230 -1.0298 -1.0431 -1.0585 -1.0738 -1.0884 -1.1026 -1.1161 -1.1296 -1.1439
 -1.1603
 -2.0733 -1.9956 -1.9322 -1.8731 -1.8140 -1.7530 -1.6904 -1.6273 -1.5649 -1.5043
 -1.4469 -1.3938 -1.3458 -1.3032 -1.2654 -1.1898 -1.1299 -1.0794 -1.0422 -1.0205
 -1.0142 -1.0212 -1.0370 -1.0569 -1.0774 -1.0973 -1.1161 -1.1338 -1.1505 -1.1670
 -1.1838
 -2.0470 -1.9552 -1.8840 -1.8237 -1.7670 -1.7115 -1.6558 -1.5993 -1.5431 -1.4876
 -1.4337 -1.3825 -1.3350 -1.2919 -1.2532 -1.1743 -1.1149 -1.0681 -1.0333
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -3.0655 -2.9204 -2.7180 -2.5262 -2.3439 -2.1853 -2.0659 -1.9679 -1.8782 -1.7897
 -1.7066 -1.6277 -1.5531 -1.4831 -1.4175 -1.2743 -1.1618 -1.0782 -1.0205
 -2.8107 -2.8141 -2.6932 -2.5113 -2.3354 -2.1718 -2.0416 -1.9374 -1.8457 -1.7587
 -1.6773 -1.6004 -1.5278 -1.4599 -1.3965 -1.2605 -1.1561 -1.0798 -1.0278 -0.9939
 -2.6423 -2.5580 -2.5568 -2.4860 -2.3307 -2.1735 -2.0314 -1.9180 -1.8236 -1.7375
 -1.6579 -1.5831 -1.5126 -1.4465 -1.3851 -1.2540 -1.1545 -1.0828 -1.0342 -1.0030
 -0.9834
 -2.5747 -2.4433 -2.3440 -2.3080 -2.2835 -2.1707 -2.0337 -1.9095 -1.8089 -1.7222
 -1.6441 -1.5712 -1.5027 -1.4385 -1.3788 -1.2514 -1.1552 -1.0865 -1.0403 -1.0113
 -0.9938 -0.9829
 -2.5214 -2.3941 -2.2695 -2.1656 -2.0969 -2.0688 -2.0163 -1.9103 -1.8021 -1.7112
 -1.6331 -1.5619 -1.4953 -1.4329 -1.3748 -1.2505 -1.1567 -1.0900 -1.0456 -1.0184
 -1.0031 -0.9943 -0.9895 -0.9876
 -2.4674 -2.3534 -2.2341 -2.1182 -2.0163 -1.9341 -1.8785 -1.8443 -1.7889 -1.7046
 -1.6239 -1.5536 -1.4885 -1.4278 -1.3713 -1.2499 -1.1579 -1.0926 -1.0496 -1.0238
 -1.0107 -1.0046 -1.0021 -1.0021 -1.0045 -1.0096 -1.0178 -1.0300 -1.0469 -1.0690
 -2.4094 -2.3096 -2.2024 -2.0923 -1.9860 -1.8897 -1.8061 -1.7377 -1.6886 -1.6518
 -1.6037 -1.5429 -1.4811 -1.4223 -1.3673 -1.2487 -1.1582 -1.0939 -1.0516 -1.0271
 -1.0159 -1.0127 -1.0133 -1.0159 -1.0201 -1.0260 -1.0340 -1.0447 -1.0592 -1.0800
 -1.1061
 -2.3492 -2.2603 -2.1657 -2.0665 -1.9662 -1.8696 -1.7803 -1.7006 -1.6314 -1.5740
 -1.5302 -1.4944 -1.4556 -1.4101 -1.3608 -1.2462 -1.1573 -1.0935 -1.0517 -1.0276
 -1.0178 -1.0175 -1.0219 -1.0280 -1.0351 -1.0430 -1.0510 -1.0608 -1.0742 -1.0928
 -1.1174
 -2.2917 -2.2068 -2.1219 -2.0336 -1.9429 -1.8524 -1.7651 -1.6835 -1.6094 -1.5432
 -1.4858 -1.4382 -1.4003 -1.3673 -1.3335 -1.2397 -1.1536 -1.0905 -1.0488 -1.0250
 -1.0161 -1.0183 -1.0265 -1.0371 -1.0481 -1.0592 -1.0708 -1.0828 -1.0960 -1.1121
 -1.1311
 -2.2424 -2.1567 -2.0764 -1.9964 -1.9150 -1.8327 -1.7515 -1.6730 -1.5991 -1.5310
 -1.4694 -1.4149 -1.3681 -1.3290 -1.2956 -1.2212 -1.1479 -1.0865 -1.0445 -1.0202
 -1.0111 -1.0145 -1.0260 -1.0410 -1.0568 -1.0722 -1.0873 -1.1021 -1.1170 -1.1327
 -1.1503
 -2.2075 -2.1132 -2.0327 -1.9566 -1.8817 -1.8071 -1.7330 -1.6601 -1.5899 -1.5231
 -1.4610 -1.4045 -1.3541 -1.3101 -1.2720 -1.1967 -1.1343 -1.0797 -1.0385 -1.0136
 -1.0037 -1.0071 -1.0204 -1.0393 -1.0598 -1.0802 -1.1000 -1.1187 -1.1367 -1.1544
 -1.1723
 -2.1920 -2.0823 -1.9953 -1.9188 -1.8467 -1.7770 -1.7090 -1.6420 -1.5769 -1.5139
 -1.4540 -1.3979 -1.3465 -1.3004 -1.2597 -1.1786 -1.1183 -1.0690 -1.0308
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.0826 -2.8803 -2.6703 -2.4831 -2.3136 -2.1586 -2.0384 -1.9387 -1.8517 -1.7662
 -1.6860 -1.6101 -1.5384 -1.4710 -1.4079 -1.2687 -1.1576 -1.0735 -1.0130
 -2.9180 -2.8516 -2.6699 -2.4761 -2.3032 -2.1461 -2.0179 -1.9143 -1.8233 -1.7390
 -1.6602 -1.5860 -1.5159 -1.4502 -1.3887 -1.2555 -1.1513 -1.0740 -1.0202 -0.9849
 -2.6799 -2.6593 -2.6311 -2.4784 -2.3040 -2.1465 -2.0093 -1.8982 -1.8046 -1.7204
 -1.6432 -1.5707 -1.5025 -1.4384 -1.3785 -1.2493 -1.1494 -1.0764 -1.0261 -0.9932
 -0.9728
 -2.6030 -2.4740 -2.4165 -2.4104 -2.3049 -2.1533 -2.0122 -1.8910 -1.7922 -1.7072
 -1.6310 -1.5602 -1.4937 -1.4314 -1.3730 -1.2469 -1.1498 -1.0795 -1.0316 -1.0006
 -0.9821 -0.9711
 -2.5628 -2.4199 -2.2938 -2.2099 -2.1826 -2.1371 -2.0192 -1.8946 -1.7869 -1.6983
 -1.6215 -1.5520 -1.4872 -1.4264 -1.3696 -1.2463 -1.1513 -1.0827 -1.0364 -1.0071
 -0.9902 -0.9811 -0.9764 -0.9750
 -2.5255 -2.3910 -2.2576 -2.1375 -2.0433 -1.9830 -1.9507 -1.8895 -1.7902 -1.6943
 -1.6142 -1.5450 -1.4814 -1.4221 -1.3666 -1.2462 -1.1527 -1.0854 -1.0403 -1.0122
 -0.9968 -0.9898 -0.9873 -0.9877 -0.9903 -0.9960 -1.0054 -1.0194 -1.0378 -1.0596
 -2.4851 -2.3628 -2.2370 -2.1141 -2.0022 -1.9074 -1.8321 -1.7792 -1.7406 -1.6853
 -1.6093 -1.5384 -1.4756 -1.4175 -1.3634 -1.2455 -1.1536 -1.0870 -1.0425 -1.0154
 -1.0014 -0.9966 -0.9969 -0.9998 -1.0046 -1.0115 -1.0203 -1.0322 -1.0485 -1.0699
 -1.0957
 -2.4417 -2.3300 -2.2152 -2.0994 -1.9876 -1.8843 -1.7937 -1.7162 -1.6526 -1.6041
 -1.5648 -1.5192 -1.4662 -1.4116 -1.3592 -1.2440 -1.1534 -1.0874 -1.0430 -1.0162
 -1.0033 -1.0006 -1.0041 -1.0103 -1.0180 -1.0268 -1.0372 -1.0491 -1.0635 -1.0819
 -1.1069
 -2.4000 -2.2933 -2.1867 -2.0803 -1.9748 -1.8736 -1.7795 -1.6949 -1.6204 -1.5558
 -1.5017 -1.4583 -1.4219 -1.3855 -1.3456 -1.2398 -1.1509 -1.0854 -1.0411 -1.0145
 -1.0022 -1.0013 -1.0078 -1.0180 -1.0294 -1.0414 -1.0541 -1.0675 -1.0822 -1.0991
 -1.1201
 -2.3649 -2.2577 -2.1567 -2.0576 -1.9600 -1.8646 -1.7734 -1.6880 -1.6101 -1.5402
 -1.4782 -1.4244 -1.3790 -1.3418 -1.3093 -1.2289 -1.1477 -1.0827 -1.0380 -1.0109
 -0.9985 -0.9984 -1.0073 -1.0213 -1.0370 -1.0531 -1.0692 -1.0853 -1.1016 -1.1189
 -1.1380
 -2.3414 -2.2278 -2.1273 -2.0321 -1.9403 -1.8513 -1.7653 -1.6832 -1.6061 -1.5349
 -1.4701 -1.4121 -1.3609 -1.3169 -1.2794 -1.2046 -1.1379 -1.0781 -1.0334 -1.0055
 -0.9925 -0.9923 -1.0025 -1.0195 -1.0395 -1.0601 -1.0806 -1.1005 -1.1198 -1.1391
 -1.1582
 -2.3354 -2.2081 -2.1028 -2.0077 -1.9184 -1.8337 -1.7528 -1.6752 -1.6015 -1.5319
 -1.4671 -1.4077 -1.3540 -1.3064 -1.2648 -1.1834 -1.1220 -1.0693 -1.0273
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.0579 -2.8325 -2.6238 -2.4447 -2.2835 -2.1357 -2.0176 -1.9142 -1.8264 -1.7451
 -1.6672 -1.5935 -1.5241 -1.4591 -1.3980 -1.2629 -1.1533 -1.0686 -1.0067
 -2.9039 -2.8441 -2.6358 -2.4415 -2.2718 -2.1212 -1.9975 -1.8932 -1.8029 -1.7209
 -1.6441 -1.5720 -1.5041 -1.4404 -1.3806 -1.2501 -1.1464 -1.0680 -1.0124 -0.9752
 -2.7517 -2.7633 -2.6410 -2.4538 -2.2764 -2.1190 -1.9882 -1.8789 -1.7867 -1.7042
 -1.6288 -1.5583 -1.4920 -1.4298 -1.3714 -1.2442 -1.1440 -1.0695 -1.0174 -0.9828
 -0.9612
 -2.6248 -2.5245 -2.5260 -2.4508 -2.2897 -2.1302 -1.9901 -1.8730 -1.7761 -1.6923
 -1.6178 -1.5488 -1.4841 -1.4234 -1.3664 -1.2420 -1.1441 -1.0720 -1.0222 -0.9894
 -0.9694 -0.9580
 -2.5902 -2.4381 -2.3270 -2.2923 -2.2649 -2.1419 -2.0017 -1.8763 -1.7719 -1.6847
 -1.6092 -1.5413 -1.4781 -1.4189 -1.3633 -1.2416 -1.1455 -1.0749 -1.0266 -0.9952
 -0.9764 -0.9665 -0.9619 -0.9607
 -2.5689 -2.4148 -2.2728 -2.1591 -2.0903 -2.0631 -2.0011 -1.8873 -1.7760 -1.6817
 -1.6029 -1.5349 -1.4727 -1.4149 -1.3606 -1.2416 -1.1471 -1.0775 -1.0301 -0.9998
 -0.9823 -0.9739 -0.9711 -0.9717 -0.9751 -0.9817 -0.9922 -1.0070 -1.0263 -1.0487
 -2.5470 -2.4012 -2.2586 -2.1275 -2.0166 -1.9329 -1.8782 -1.8403 -1.7764 -1.6855
 -1.6005 -1.5294 -1.4676 -1.4107 -1.3577 -1.2413 -1.1483 -1.0794 -1.0325 -1.0029
 -0.9864 -0.9796 -0.9791 -0.9819 -0.9872 -0.9948 -1.0050 -1.0183 -1.0357 -1.0581
 -1.0841
 -2.5248 -2.3864 -2.2505 -2.1200 -1.9999 -1.8950 -1.8084 -1.7396 -1.6883 -1.6461
 -1.5927 -1.5254 -1.4625 -1.4063 -1.3542 -1.2401 -1.1486 -1.0803 -1.0334 -1.0042
 -0.9884 -0.9831 -0.9850 -0.9908 -0.9987 -1.0082 -1.0197 -1.0328 -1.0487 -1.0690
 -1.0946
 -2.5010 -2.3677 -2.2388 -2.1138 -1.9950 -1.8856 -1.7884 -1.7046 -1.6333 -1.5739
 -1.5261 -1.4854 -1.4422 -1.3958 -1.3478 -1.2369 -1.1469 -1.0791 -1.0323 -1.0030
 -0.9879 -0.9839 -0.9881 -0.9972 -1.0086 -1.0211 -1.0348 -1.0493 -1.0654 -1.0844
 -1.1069
 -2.4826 -2.3503 -2.2261 -2.1070 -1.9928 -1.8852 -1.7860 -1.6965 -1.6176 -1.5484
 -1.4884 -1.4373 -1.3946 -1.3581 -1.3235 -1.2320 -1.1450 -1.0775 -1.0303 -1.0005
 -0.9853 -0.9819 -0.9878 -0.9999 -1.0150 -1.0312 -1.0481 -1.0654 -1.0833 -1.1019
 -1.1232
 -2.4735 -2.3364 -2.2131 -2.0974 -1.9878 -1.8841 -1.7869 -1.6970 -1.6153 -1.5418
 -1.4765 -1.4188 -1.3684 -1.3253 -1.2889 -1.2129 -1.1397 -1.0746 -1.0270 -0.9964
 -0.9806 -0.9772 -0.9840 -0.9983 -1.0169 -1.0373 -1.0582 -1.0790 -1.0998 -1.1207
 -1.1413
 -2.4782 -2.3303 -2.2035 -2.0881 -1.9806 -1.8801 -1.7861 -1.6983 -1.6171 -1.5425
 -1.4746 -1.4137 -1.3594 -1.3116 -1.2699 -1.1893 -1.1256 -1.0687 -1.0225
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.9987 -2.7737 -2.5760 -2.4080 -2.2495 -2.1071 -1.9952 -1.8963 -1.8063 -1.7263
 -1.6505 -1.5784 -1.5109 -1.4475 -1.3883 -1.2567 -1.1499 -1.0655 -1.0003
 -2.9586 -2.8063 -2.5938 -2.4062 -2.2433 -2.0958 -1.9784 -1.8757 -1.7848 -1.7044
 -1.6294 -1.5589 -1.4927 -1.4307 -1.3724 -1.2445 -1.1414 -1.0620 -1.0044 -0.9651
 -2.8570 -2.8014 -2.6188 -2.4227 -2.2490 -2.0961 -1.9680 -1.8621 -1.7707 -1.6891
 -1.6153 -1.5463 -1.4817 -1.4210 -1.3640 -1.2388 -1.1385 -1.0625 -1.0084 -0.9719
 -0.9489
 -2.7106 -2.6191 -2.5969 -2.4423 -2.2659 -2.1077 -1.9702 -1.8562 -1.7611 -1.6781
 -1.6050 -1.5375 -1.4743 -1.4150 -1.3593 -1.2367 -1.1384 -1.0643 -1.0124 -0.9777
 -0.9560 -0.9437
 -2.6039 -2.4570 -2.3930 -2.3903 -2.2788 -2.1245 -1.9823 -1.8593 -1.7571 -1.6714
 -1.5970 -1.5304 -1.4686 -1.4107 -1.3564 -1.2364 -1.1395 -1.0668 -1.0161 -0.9827
 -0.9621 -0.9509 -0.9461 -0.9451
 -2.5944 -2.4273 -2.2867 -2.1977 -2.1741 -2.1221 -1.9975 -1.8711 -1.7607 -1.6689
 -1.5912 -1.5243 -1.4634 -1.4068 -1.3538 -1.2365 -1.1413 -1.0693 -1.0193 -0.9868
 -0.9672 -0.9572 -0.9538 -0.9545 -0.9583 -0.9654 -0.9767 -0.9928 -1.0129 -1.0361
 -2.5922 -2.4245 -2.2698 -2.1372 -2.0382 -1.9807 -1.9480 -1.8773 -1.7721 -1.6729
 -1.5895 -1.5193 -1.4585 -1.4028 -1.3509 -1.2362 -1.1427 -1.0714 -1.0218 -0.9898
 -0.9710 -0.9621 -0.9603 -0.9630 -0.9684 -0.9765 -0.9875 -1.0020 -1.0209 -1.0442
 -1.0708
 -2.5908 -2.4272 -2.2720 -2.1303 -2.0069 -1.9071 -1.8325 -1.7808 -1.7380 -1.6750
 -1.5932 -1.5177 -1.4542 -1.3988 -1.3475 -1.2352 -1.1434 -1.0728 -1.0232 -0.9914
 -0.9731 -0.9654 -0.9653 -0.9702 -0.9780 -0.9879 -1.0001 -1.0146 -1.0321 -1.0537
 -1.0803
 -2.5911 -2.4284 -2.2765 -2.1345 -2.0052 -1.8917 -1.7958 -1.7172 -1.6539 -1.6036
 -1.5592 -1.5082 -1.4489 -1.3933 -1.3427 -1.2323 -1.1420 -1.0722 -1.0227 -0.9909
 -0.9732 -0.9664 -0.9680 -0.9754 -0.9861 -0.9987 -1.0130 -1.0290 -1.0466 -1.0671
 -1.0915
 -2.5901 -2.4312 -2.2824 -2.1428 -2.0134 -1.8960 -1.7920 -1.7018 -1.6249 -1.5592
 -1.5035 -1.4567 -1.4154 -1.3743 -1.3327 -1.2296 -1.1409 -1.0715 -1.0217 -0.9894
 -0.9715 -0.9653 -0.9681 -0.9777 -0.9914 -1.0073 -1.0245 -1.0427 -1.0621 -1.0828
 -1.1057
 -2.5926 -2.4350 -2.2879 -2.1505 -2.0227 -1.9053 -1.7988 -1.7037 -1.6200 -1.5467
 -1.4828 -1.4270 -1.3787 -1.3372 -1.3010 -1.2189 -1.1382 -1.0697 -1.0196 -0.9864
 -0.9679 -0.9617 -0.9653 -0.9765 -0.9929 -1.0122 -1.0330 -1.0545 -1.0765 -1.0991
 -1.1217
 -2.5989 -2.4397 -2.2929 -2.1580 -2.0312 -1.9149 -1.8084 -1.7118 -1.6251 -1.5476
 -1.4789 -1.4182 -1.3646 -1.3174 -1.2476 -1.2002 -1.1339 -1.0668 -1.0164
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.9452 -2.7221 -2.5342 -2.3781 -2.2212 -2.0850 -1.9726 -1.8768 -1.7878 -1.7098
 -1.6352 -1.5646 -1.4984 -1.4365 -1.3788 -1.2502 -1.1448 -1.0604 -0.9939
 -2.9861 -2.7619 -2.5534 -2.3734 -2.2179 -2.0752 -1.9572 -1.8586 -1.7680 -1.6896
 -1.6159 -1.5466 -1.4818 -1.4211 -1.3641 -1.2385 -1.1361 -1.0559 -0.9965 -0.9548
 -2.8340 -2.7950 -2.5809 -2.3918 -2.2246 -2.0760 -1.9498 -1.8463 -1.7556 -1.6753
 -1.6027 -1.5349 -1.4716 -1.4121 -1.3563 -1.2331 -1.1330 -1.0556 -0.9994 -0.9608
 -0.9360
