 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.5026 -0.4978 -0.4918 -0.4862 -0.4815 -0.4727 -0.4671 -0.4702 -0.4855
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7975 -1.8047 -1.7754 -1.6662 -1.5294 -1.3944 -1.2799 -1.1858 -1.1003 -1.0186
 -0.9406 -0.8664 -0.7966 -0.7317 -0.6728 -0.5525 -0.4822 -0.4575 -0.4569
 -1.6236 -1.5553 -1.5337 -1.5366 -1.4719 -1.3610 -1.2486 -1.1534 -1.0709 -0.9939
 -0.9209 -0.8516 -0.7866 -0.7266 -0.6725 -0.5670 -0.5030 -0.4766 -0.4766 -0.4905
 -1.5173 -1.4365 -1.3648 -1.3166 -1.3099 -1.2925 -1.2196 -1.1292 -1.0482 -0.9757
 -0.9075 -0.8428 -0.7821 -0.7262 -0.6759 -0.5785 -0.5193 -0.4943 -0.4951 -0.5093
 -0.5305
 -1.4257 -1.3558 -1.2808 -1.2081 -1.1506 -1.1198 -1.1128 -1.0858 -1.0248 -0.9581
 -0.8950 -0.8349 -0.7782 -0.7260 -0.6791 -0.5882 -0.5328 -0.5087 -0.5097 -0.5246
 -0.5459 -0.5712
 -1.3330 -1.2811 -1.2172 -1.1491 -1.0843 -1.0265 -0.9826 -0.9577 -0.9469 -0.9205
 -0.8755 -0.8235 -0.7719 -0.7234 -0.6795 -0.5944 -0.5423 -0.5191 -0.5205 -0.5367
 -0.5590 -0.5845 -0.6129 -0.6451
 -1.2364 -1.2004 -1.1536 -1.0965 -1.0360 -0.9777 -0.9242 -0.8780 -0.8440 -0.8253
 -0.8113 -0.7885 -0.7549 -0.7151 -0.6756 -0.5963 -0.5472 -0.5250 -0.5268 -0.5448
 -0.5694 -0.5963 -0.6252 -0.6562 -0.6887 -0.7238 -0.7626 -0.8061 -0.8543 -0.9051
 -1.1314 -1.1109 -1.0808 -1.0397 -0.9901 -0.9375 -0.8862 -0.8385 -0.7958 -0.7604
 -0.7343 -0.7173 -0.7021 -0.6829 -0.6587 -0.5931 -0.5474 -0.5261 -0.5282 -0.5480
 -0.5759 -0.6057 -0.6363 -0.6680 -0.7010 -0.7350 -0.7713 -0.8109 -0.8550 -0.9041
 -0.9578
 -1.0252 -1.0134 -0.9981 -0.9720 -0.9373 -0.8953 -0.8505 -0.8062 -0.7646 -0.7267
 -0.6938 -0.6669 -0.6467 -0.6315 -0.6176 -0.5795 -0.5426 -0.5229 -0.5247 -0.5456
 -0.5770 -0.6109 -0.6446 -0.6783 -0.7124 -0.7460 -0.7805 -0.8177 -0.8590 -0.9053
 -0.9574
 -0.9227 -0.9149 -0.9074 -0.8935 -0.8720 -0.8436 -0.8094 -0.7719 -0.7344 -0.6988
 -0.6663 -0.6377 -0.6131 -0.5933 -0.5781 -0.5511 -0.5296 -0.5152 -0.5174 -0.5383
 -0.5723 -0.6108 -0.6491 -0.6863 -0.7228 -0.7591 -0.7957 -0.8339 -0.8738 -0.9153
 -0.9581
 -0.8293 -0.8222 -0.8171 -0.8085 -0.7974 -0.7806 -0.7586 -0.7316 -0.7014 -0.6704
 -0.6408 -0.6140 -0.5901 -0.5694 -0.5520 -0.5240 -0.5094 -0.5029 -0.5071 -0.5270
 -0.5615 -0.6033 -0.6464 -0.6883 -0.7287 -0.7678 -0.8064 -0.8445 -0.8829 -0.9223
 -0.9635
 -0.7507 -0.7366 -0.7293 -0.7228 -0.7181 -0.7086 -0.6963 -0.6802 -0.6602 -0.6368
 -0.6122 -0.5887 -0.5673 -0.5484 -0.5319 -0.5028 -0.4892 -0.4871 -0.4948 -0.5144
 -0.5476 -0.5905 -0.6370 -0.6838 -0.7289 -0.7722 -0.8140 -0.8545 -0.8943 -0.9341
 -0.9744
 -0.6845 -0.6582 -0.6441 -0.6377 -0.6349 -0.6319 -0.6266 -0.6185 -0.6078 -0.5940
 -0.5772 -0.5591 -0.5414 -0.5253 -0.5112 -0.4852 -0.4720 -0.4711 -0.4813
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9811 -1.9215 -1.7722 -1.6100 -1.4504 -1.3148 -1.2169 -1.1355 -1.0599 -0.9878
 -0.9201 -0.8558 -0.7948 -0.7370 -0.6829 -0.5691 -0.4905 -0.4491 -0.4412
 -1.7251 -1.7249 -1.7073 -1.5885 -1.4458 -1.3100 -1.2002 -1.1153 -1.0401 -0.9709
 -0.9063 -0.8454 -0.7876 -0.7332 -0.6825 -0.5773 -0.5064 -0.4696 -0.4625 -0.4742
 -1.6126 -1.5258 -1.4916 -1.4975 -1.4260 -1.3080 -1.1936 -1.1009 -1.0253 -0.9581
 -0.8965 -0.8386 -0.7840 -0.7326 -0.6848 -0.5862 -0.5206 -0.4865 -0.4795 -0.4912
 -0.5124
 -1.5402 -1.4453 -1.3581 -1.2997 -1.2878 -1.2684 -1.1876 -1.0935 -1.0134 -0.9467
 -0.8874 -0.8323 -0.7806 -0.7320 -0.6869 -0.5937 -0.5321 -0.5000 -0.4931 -0.5047
 -0.5261 -0.5523
 -1.4692 -1.3885 -1.3004 -1.2170 -1.1500 -1.1098 -1.0986 -1.0686 -1.0032 -0.9354
 -0.8772 -0.8247 -0.7756 -0.7296 -0.6869 -0.5987 -0.5404 -0.5100 -0.5033 -0.5151
 -0.5372 -0.5638 -0.5933 -0.6252
 -1.3913 -1.3289 -1.2542 -1.1742 -1.0971 -1.0302 -0.9791 -0.9487 -0.9350 -0.9082
 -0.8622 -0.8141 -0.7680 -0.7246 -0.6842 -0.6007 -0.5453 -0.5165 -0.5103 -0.5222
 -0.5456 -0.5736 -0.6038 -0.6361 -0.6701 -0.7068 -0.7476 -0.7934 -0.8435 -0.8938
 -1.3061 -1.2597 -1.2021 -1.1352 -1.0641 -0.9954 -0.9334 -0.8806 -0.8405 -0.8164
 -0.8014 -0.7811 -0.7510 -0.7148 -0.6780 -0.5993 -0.5469 -0.5195 -0.5137 -0.5259
 -0.5506 -0.5809 -0.6128 -0.6461 -0.6807 -0.7163 -0.7543 -0.7960 -0.8427 -0.8941
 -0.9467
 -1.2175 -1.1812 -1.1387 -1.0875 -1.0291 -0.9671 -0.9065 -0.8505 -0.8014 -0.7604
 -0.7296 -0.7096 -0.6954 -0.6796 -0.6585 -0.5941 -0.5449 -0.5190 -0.5134 -0.5257
 -0.5516 -0.5845 -0.6193 -0.6546 -0.6904 -0.7270 -0.7641 -0.8031 -0.8457 -0.8932
 -0.9463
 -1.1311 -1.0981 -1.0650 -1.0271 -0.9827 -0.9328 -0.8798 -0.8272 -0.7779 -0.7335
 -0.6952 -0.6641 -0.6409 -0.6244 -0.6115 -0.5769 -0.5383 -0.5146 -0.5096 -0.5218
 -0.5483 -0.5838 -0.6223 -0.6610 -0.6992 -0.7373 -0.7760 -0.8163 -0.8583 -0.9018
 -0.9465
 -1.0533 -1.0191 -0.9879 -0.9582 -0.9253 -0.8880 -0.8463 -0.8018 -0.7571 -0.7144
 -0.6753 -0.6410 -0.6124 -0.5894 -0.5717 -0.5441 -0.5233 -0.5065 -0.5025 -0.5140
 -0.5400 -0.5770 -0.6190 -0.6618 -0.7037 -0.7446 -0.7851 -0.8254 -0.8659 -0.9075
 -0.9513
 -0.9906 -0.9454 -0.9131 -0.8857 -0.8592 -0.8314 -0.8009 -0.7670 -0.7306 -0.6933
 -0.6571 -0.6237 -0.5940 -0.5689 -0.5481 -0.5146 -0.4994 -0.4921 -0.4922 -0.5038
 -0.5287 -0.5656 -0.6100 -0.6568 -0.7030 -0.7478 -0.7915 -0.8340 -0.8758 -0.9177
 -0.9601
 -0.9444 -0.8865 -0.8464 -0.8164 -0.7911 -0.7679 -0.7447 -0.7202 -0.6936 -0.6647
 -0.6345 -0.6049 -0.5771 -0.5523 -0.5311 -0.4940 -0.4770 -0.4733 -0.4784
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0353 -1.9119 -1.7371 -1.5723 -1.4164 -1.2828 -1.1861 -1.1097 -1.0408 -0.9719
 -0.9081 -0.8478 -0.7906 -0.7365 -0.6856 -0.5750 -0.4945 -0.4477 -0.4335
 -1.8025 -1.8186 -1.7200 -1.5655 -1.4169 -1.2803 -1.1747 -1.0934 -1.0234 -0.9570
 -0.8959 -0.8385 -0.7841 -0.7327 -0.6844 -0.5812 -0.5081 -0.4666 -0.4546 -0.4639
 -1.6477 -1.5835 -1.5950 -1.5438 -1.4159 -1.2864 -1.1711 -1.0822 -1.0104 -0.9455
 -0.8868 -0.8320 -0.7804 -0.7317 -0.6859 -0.5884 -0.5203 -0.4823 -0.4711 -0.4801
 -0.5009
 -1.5814 -1.4766 -1.3985 -1.3784 -1.3703 -1.2836 -1.1745 -1.0767 -1.0001 -0.9353
 -0.8783 -0.8259 -0.7767 -0.7305 -0.6871 -0.5946 -0.5303 -0.4947 -0.4841 -0.4928
 -0.5136 -0.5402
 -1.5233 -1.4263 -1.3277 -1.2458 -1.1964 -1.1853 -1.1543 -1.0756 -0.9936 -0.9260
 -0.8692 -0.8186 -0.7717 -0.7278 -0.6867 -0.5989 -0.5377 -0.5041 -0.4941 -0.5027
 -0.5238 -0.5507 -0.5808 -0.6135
 -1.4590 -1.3787 -1.2891 -1.1988 -1.1195 -1.0583 -1.0225 -1.0077 -0.9757 -0.9171
 -0.8592 -0.8097 -0.7647 -0.7229 -0.6839 -0.6006 -0.5424 -0.5104 -0.5011 -0.5098
 -0.5312 -0.5593 -0.5901 -0.6231 -0.6585 -0.6970 -0.7390 -0.7849 -0.8345 -0.8862
 -1.3867 -1.3225 -1.2485 -1.1680 -1.0872 -1.0137 -0.9516 -0.9042 -0.8753 -0.8588
 -0.8337 -0.7954 -0.7547 -0.7154 -0.6784 -0.5996 -0.5443 -0.5138 -0.5050 -0.5138
 -0.5358 -0.5654 -0.5979 -0.6318 -0.6674 -0.7049 -0.7447 -0.7875 -0.8343 -0.8863
 -0.9389
 -1.3100 -1.2564 -1.1975 -1.1316 -1.0606 -0.9895 -0.9231 -0.8649 -0.8167 -0.7796
 -0.7556 -0.7394 -0.7215 -0.6974 -0.6681 -0.5954 -0.5431 -0.5141 -0.5058 -0.5145
 -0.5369 -0.5681 -0.6031 -0.6391 -0.6759 -0.7137 -0.7522 -0.7927 -0.8366 -0.8850
 -0.9385
 -1.2348 -1.1845 -1.1353 -1.0827 -1.0251 -0.9639 -0.9021 -0.8435 -0.7908 -0.7452
 -0.7076 -0.6791 -0.6594 -0.6453 -0.6314 -0.5853 -0.5380 -0.5109 -0.5032 -0.5118
 -0.5345 -0.5673 -0.6052 -0.6444 -0.6836 -0.7229 -0.7628 -0.8036 -0.8456 -0.8905
 -0.9384
 -1.1673 -1.1151 -1.0691 -1.0246 -0.9786 -0.9294 -0.8776 -0.8248 -0.7740 -0.7272
 -0.6858 -0.6506 -0.6222 -0.6006 -0.5847 -0.5567 -0.5281 -0.5045 -0.4974 -0.5057
 -0.5278 -0.5612 -0.6017 -0.6445 -0.6872 -0.7292 -0.7709 -0.8124 -0.8544 -0.8974
 -0.9424
 -1.1132 -1.0525 -1.0047 -0.9625 -0.9226 -0.8831 -0.8420 -0.7987 -0.7547 -0.7113
 -0.6706 -0.6341 -0.6024 -0.5763 -0.5554 -0.5227 -0.5053 -0.4931 -0.4886 -0.4968
 -0.5181 -0.5512 -0.5932 -0.6393 -0.6860 -0.7316 -0.7763 -0.8200 -0.8632 -0.9064
 -0.9500
 -1.0766 -1.0020 -0.9474 -0.9029 -0.8639 -0.8286 -0.7951 -0.7611 -0.7261 -0.6899
 -0.6538 -0.6194 -0.5880 -0.5605 -0.5375 -0.4983 -0.4803 -0.4743 -0.4760
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0515 -1.8773 -1.6958 -1.5354 -1.3915 -1.2616 -1.1645 -1.0871 -1.0215 -0.9559
 -0.8953 -0.8382 -0.7843 -0.7334 -0.6855 -0.5793 -0.4984 -0.4482 -0.4259
 -1.9037 -1.8554 -1.7006 -1.5350 -1.3891 -1.2584 -1.1550 -1.0747 -1.0059 -0.9425
 -0.8841 -0.8296 -0.7782 -0.7296 -0.6837 -0.5837 -0.5093 -0.4638 -0.4467 -0.4525
 -1.6845 -1.6783 -1.6652 -1.5387 -1.3925 -1.2624 -1.1516 -1.0650 -0.9944 -0.9316
 -0.8754 -0.8232 -0.7742 -0.7280 -0.6843 -0.5892 -0.5194 -0.4777 -0.4623 -0.4680
 -0.4876
 -1.6102 -1.5063 -1.4659 -1.4733 -1.3918 -1.2685 -1.1549 -1.0599 -0.9850 -0.9220
 -0.8671 -0.8170 -0.7702 -0.7263 -0.6848 -0.5943 -0.5278 -0.4888 -0.4747 -0.4802
 -0.4994 -0.5261
 -1.5645 -1.4523 -1.3509 -1.2867 -1.2750 -1.2491 -1.1586 -1.0614 -0.9792 -0.9138
 -0.8585 -0.8098 -0.7651 -0.7233 -0.6839 -0.5978 -0.5344 -0.4973 -0.4842 -0.4897
 -0.5088 -0.5356 -0.5662 -0.5998
 -1.5155 -1.4161 -1.3126 -1.2173 -1.1442 -1.1029 -1.0888 -1.0508 -0.9784 -0.9077
 -0.8499 -0.8015 -0.7583 -0.7183 -0.6809 -0.5993 -0.5388 -0.5034 -0.4910 -0.4967
 -0.5157 -0.5430 -0.5742 -0.6079 -0.6439 -0.6831 -0.7264 -0.7745 -0.8263 -0.8771
 -1.4587 -1.3744 -1.2832 -1.1898 -1.1028 -1.0299 -0.9753 -0.9423 -0.9240 -0.8923
 -0.8412 -0.7920 -0.7497 -0.7112 -0.6755 -0.5982 -0.5408 -0.5069 -0.4951 -0.5009
 -0.5199 -0.5480 -0.5806 -0.6153 -0.6518 -0.6904 -0.7313 -0.7755 -0.8242 -0.8769
 -0.9296
 -1.3965 -1.3230 -1.2460 -1.1645 -1.0821 -1.0038 -0.9354 -0.8791 -0.8364 -0.8082
 -0.7896 -0.7663 -0.7350 -0.7010 -0.6677 -0.5946 -0.5400 -0.5077 -0.4963 -0.5020
 -0.5212 -0.5502 -0.5846 -0.6212 -0.6589 -0.6978 -0.7386 -0.7810 -0.8260 -0.8750
 -0.9290
 -1.3350 -1.2659 -1.1973 -1.1284 -1.0571 -0.9853 -0.9164 -0.8542 -0.8010 -0.7571
 -0.7232 -0.6996 -0.6825 -0.6664 -0.6471 -0.5870 -0.5359 -0.5053 -0.4946 -0.5003
 -0.5196 -0.5494 -0.5859 -0.6253 -0.6653 -0.7057 -0.7470 -0.7892 -0.8329 -0.8788
 -0.9285
 -1.2800 -1.2085 -1.1443 -1.0832 -1.0227 -0.9613 -0.8997 -0.8398 -0.7847 -0.7360
 -0.6944 -0.6603 -0.6338 -0.6146 -0.6005 -0.5680 -0.5288 -0.5003 -0.4900 -0.4954
 -0.5143 -0.5443 -0.5825 -0.6248 -0.6679 -0.7108 -0.7538 -0.7968 -0.8403 -0.8848
 -0.9314
 -1.2364 -1.1578 -1.0921 -1.0332 -0.9786 -0.9263 -0.8741 -0.8219 -0.7709 -0.7229
 -0.6794 -0.6416 -0.6096 -0.5836 -0.5637 -0.5326 -0.5110 -0.4916 -0.4826 -0.4879
 -0.5061 -0.5359 -0.5748 -0.6195 -0.6661 -0.7124 -0.7581 -0.8031 -0.8477 -0.8925
 -0.9374
 -1.2089 -1.1174 -1.0459 -0.9850 -0.9311 -0.8827 -0.8377 -0.7939 -0.7505 -0.7077
 -0.6667 -0.6289 -0.5954 -0.5665 -0.5428 -0.5035 -0.4846 -0.4750 -0.4719
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0235 -1.8291 -1.6503 -1.4987 -1.3635 -1.2413 -1.1470 -1.0671 -1.0014 -0.9401
 -0.8820 -0.8273 -0.7760 -0.7279 -0.6825 -0.5812 -0.5014 -0.4471 -0.4203
 -1.8876 -1.8462 -1.6674 -1.5020 -1.3597 -1.2357 -1.1367 -1.0563 -0.9886 -0.9275
 -0.8713 -0.8190 -0.7700 -0.7239 -0.6802 -0.5840 -0.5096 -0.4609 -0.4389 -0.4405
 -1.7498 -1.7734 -1.6740 -1.5155 -1.3665 -1.2368 -1.1320 -1.0472 -0.9781 -0.9170
 -0.8627 -0.8126 -0.7658 -0.7218 -0.6802 -0.5882 -0.5176 -0.4726 -0.4533 -0.4553
 -0.4728
 -1.6312 -1.5526 -1.5665 -1.5112 -1.3780 -1.2467 -1.1339 -1.0425 -0.9695 -0.9078
 -0.8545 -0.8063 -0.7616 -0.7197 -0.6801 -0.5923 -0.5247 -0.4822 -0.4646 -0.4668
 -0.4839 -0.5101
 -1.5922 -1.4702 -1.3814 -1.3620 -1.3508 -1.2543 -1.1420 -1.0435 -0.9642 -0.9002
 -0.8461 -0.7992 -0.7563 -0.7163 -0.6788 -0.5953 -0.5305 -0.4899 -0.4734 -0.4759
 -0.4925 -0.5185 -0.5495 -0.5836
 -1.5587 -1.4407 -1.3279 -1.2371 -1.1868 -1.1758 -1.1357 -1.0491 -0.9643 -0.8947
 -0.8382 -0.7911 -0.7494 -0.7112 -0.6755 -0.5965 -0.5347 -0.4956 -0.4798 -0.4825
 -0.4989 -0.5248 -0.5562 -0.5906 -0.6276 -0.6681 -0.7128 -0.7622 -0.8149 -0.8664
 -1.5185 -1.4132 -1.3058 -1.2035 -1.1161 -1.0526 -1.0168 -0.9980 -0.9579 -0.8930
 -0.8322 -0.7826 -0.7412 -0.7042 -0.6701 -0.5953 -0.5367 -0.4992 -0.4839 -0.4868
 -0.5030 -0.5291 -0.5613 -0.5965 -0.6339 -0.6736 -0.7159 -0.7618 -0.8120 -0.8657
 -0.9186
 -1.4748 -1.3781 -1.2820 -1.1863 -1.0948 -1.0138 -0.9484 -0.8999 -0.8686 -0.8473
 -0.8172 -0.7736 -0.7318 -0.6956 -0.6627 -0.5916 -0.5362 -0.5005 -0.4856 -0.4884
 -0.5046 -0.5311 -0.5643 -0.6011 -0.6396 -0.6795 -0.7215 -0.7655 -0.8124 -0.8630
 -0.9178
 -1.4292 -1.3362 -1.2485 -1.1628 -1.0786 -0.9981 -0.9251 -0.8629 -0.8124 -0.7735
 -0.7461 -0.7261 -0.7043 -0.6788 -0.6510 -0.5846 -0.5324 -0.4986 -0.4845 -0.4873
 -0.5037 -0.5307 -0.5652 -0.6041 -0.6446 -0.6859 -0.7284 -0.7719 -0.8173 -0.8653
 -0.9166
 -1.3891 -1.2951 -1.2105 -1.1318 -1.0564 -0.9833 -0.9133 -0.8486 -0.7917 -0.7435
 -0.7038 -0.6727 -0.6495 -0.6320 -0.6169 -0.5735 -0.5265 -0.4945 -0.4809 -0.4835
 -0.4996 -0.5267 -0.5622 -0.6030 -0.6461 -0.6897 -0.7337 -0.7781 -0.8233 -0.8699
 -0.9181
 -1.3586 -1.2584 -1.1726 -1.0957 -1.0254 -0.9598 -0.8970 -0.8369 -0.7806 -0.7298
 -0.6855 -0.6479 -0.6170 -0.5924 -0.5739 -0.5433 -0.5147 -0.4874 -0.4747 -0.4772
 -0.4928 -0.5197 -0.5556 -0.5980 -0.6438 -0.6903 -0.7368 -0.7830 -0.8292 -0.8757
 -0.9224
 -1.3414 -1.2304 -1.1393 -1.0604 -0.9906 -0.9283 -0.8715 -0.8181 -0.7672 -0.7190
 -0.6745 -0.6349 -0.6006 -0.5717 -0.5481 -0.5102 -0.4896 -0.4747 -0.4657
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9736 -1.7798 -1.6106 -1.4683 -1.3347 -1.2168 -1.1279 -1.0521 -0.9843 -0.9244
 -0.8684 -0.8154 -0.7661 -0.7199 -0.6767 -0.5802 -0.5055 -0.4515 -0.4152
 -1.9410 -1.8140 -1.6309 -1.4711 -1.3345 -1.2126 -1.1192 -1.0402 -0.9720 -0.9125
 -0.8580 -0.8073 -0.7601 -0.7159 -0.6742 -0.5817 -0.5083 -0.4574 -0.4313 -0.4280
 -1.8489 -1.8104 -1.6547 -1.4872 -1.3412 -1.2152 -1.1125 -1.0307 -0.9625 -0.9022
 -0.8494 -0.8008 -0.7557 -0.7135 -0.6737 -0.5849 -0.5146 -0.4670 -0.4438 -0.4420
 -0.4569
 -1.7125 -1.6406 -1.6326 -1.5036 -1.3555 -1.2250 -1.1143 -1.0255 -0.9541 -0.8931
 -0.8412 -0.7944 -0.7513 -0.7111 -0.6731 -0.5884 -0.5206 -0.4752 -0.4537 -0.4528
 -0.4671 -0.4923
 -1.6077 -1.4885 -1.4419 -1.4519 -1.3639 -1.2375 -1.1227 -1.0262 -0.9488 -0.8861
 -0.8330 -0.7873 -0.7459 -0.7075 -0.6715 -0.5910 -0.5259 -0.4820 -0.4616 -0.4610
 -0.4751 -0.4997 -0.5308 -0.5654
 -1.5860 -1.4546 -1.3413 -1.2720 -1.2628 -1.2301 -1.1322 -1.0329 -0.9484 -0.8808
 -0.8253 -0.7794 -0.7390 -0.7023 -0.6681 -0.5920 -0.5299 -0.4874 -0.4676 -0.4672
 -0.4811 -0.5053 -0.5363 -0.5714 -0.6094 -0.6506 -0.6965 -0.7478 -0.8014 -0.8538
 -1.5643 -1.4384 -1.3185 -1.2131 -1.1352 -1.0953 -1.0798 -1.0322 -0.9534 -0.8796
 -0.8200 -0.7712 -0.7310 -0.6952 -0.6625 -0.5907 -0.5320 -0.4912 -0.4718 -0.4714
 -0.4851 -0.5091 -0.5404 -0.5759 -0.6140 -0.6546 -0.6985 -0.7461 -0.7977 -0.8523
 -0.9059
 -1.5385 -1.4198 -1.3056 -1.1982 -1.1022 -1.0245 -0.9694 -0.9365 -0.9136 -0.8742
 -0.8173 -0.7650 -0.7223 -0.6869 -0.6551 -0.5868 -0.5316 -0.4928 -0.4739 -0.4734
 -0.4870 -0.5111 -0.5428 -0.5792 -0.6182 -0.6590 -0.7021 -0.7474 -0.7961 -0.8488
 -0.9045
 -1.5110 -1.3956 -1.2874 -1.1858 -1.0907 -1.0048 -0.9317 -0.8736 -0.8302 -0.7999
 -0.7764 -0.7482 -0.7115 -0.6763 -0.6452 -0.5799 -0.5279 -0.4914 -0.4735 -0.4731
 -0.4868 -0.5112 -0.5436 -0.5813 -0.6218 -0.6638 -0.7073 -0.7525 -0.7994 -0.8491
 -0.9024
 -1.4882 -1.3720 -1.2659 -1.1690 -1.0793 -0.9962 -0.9204 -0.8537 -0.7980 -0.7526
 -0.7170 -0.6903 -0.6695 -0.6489 -0.6275 -0.5713 -0.5224 -0.4880 -0.4709 -0.4703
 -0.4837 -0.5082 -0.5411 -0.5800 -0.6223 -0.6662 -0.7109 -0.7566 -0.8034 -0.8517
 -0.9020
 -1.4690 -1.3506 -1.2440 -1.1480 -1.0616 -0.9833 -0.9112 -0.8451 -0.7858 -0.7343
 -0.6909 -0.6551 -0.6264 -0.6040 -0.5864 -0.5513 -0.5137 -0.4818 -0.4656 -0.4650
 -0.4780 -0.5024 -0.5356 -0.5754 -0.6195 -0.6657 -0.7126 -0.7598 -0.8075 -0.8558
 -0.9046
 -1.4534 -1.3315 -1.2231 -1.1270 -1.0405 -0.9641 -0.8960 -0.8339 -0.7770 -0.7251
 -0.6789 -0.6390 -0.6052 -0.5771 -0.5219 -0.5199 -0.5018 -0.4728 -0.4576
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9206 -1.7303 -1.5711 -1.4400 -1.3080 -1.1960 -1.1068 -1.0339 -0.9672 -0.9092
 -0.8543 -0.8027 -0.7547 -0.7101 -0.6686 -0.5762 -0.5035 -0.4490 -0.4102
 -1.9642 -1.7709 -1.5923 -1.4398 -1.3100 -1.1924 -1.0983 -1.0231 -0.9552 -0.8975
 -0.8442 -0.7947 -0.7488 -0.7060 -0.6658 -0.5767 -0.5049 -0.4531 -0.4234 -0.4155
 -1.8260 -1.8029 -1.6183 -1.4575 -1.3175 -1.1951 -1.0939 -1.0142 -0.9468 -0.8874
 -0.8357 -0.7882 -0.7443 -0.7034 -0.6649 -0.5793 -0.5100 -0.4607 -0.4339 -0.4282
