 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
 -4.3647 -4.5069 -4.6203 -4.6705 -4.7365 -4.8024 -4.8615 -4.9191 -4.9802 -5.0598
 -5.1370 -5.2120 -5.2858 -5.3574 -5.4276 -5.5934 -5.7392 -5.8366 -6.0327
 -4.4338 -4.4977 -4.5687 -4.6500 -4.7395 -4.8178 -4.8857 -4.9509 -5.0147 -5.0898
 -5.1661 -5.2416 -5.3156 -5.3880 -5.4587 -5.6256 -5.7745 -5.9126 -6.0555 -6.2132
 -4.4535 -4.5110 -4.5748 -4.6453 -4.7226 -4.8072 -4.8919 -4.9660 -5.0354 -5.1061
 -5.1807 -5.2551 -5.3288 -5.4014 -5.4727 -5.6416 -5.7931 -5.9308 -6.0752 -6.2311
 -6.3825
 -4.4812 -4.5328 -4.5911 -4.6557 -4.7262 -4.8013 -4.8791 -4.9603 -5.0395 -5.1154
 -5.1891 -5.2619 -5.3341 -5.4060 -5.4771 -5.6482 -5.8039 -5.9458 -6.0898 -6.2442
 -6.3952 -6.5398
 -4.5198 -4.5633 -4.6148 -4.6736 -4.7389 -4.8087 -4.8808 -4.9549 -5.0326 -5.1118
 -5.1897 -5.2645 -5.3366 -5.4071 -5.4772 -5.6489 -5.8086 -5.9549 -6.1006 -6.2537
 -6.4044 -6.5489 -6.6870 -6.8194
 -4.5680 -4.6052 -4.6482 -4.6994 -4.7578 -4.8223 -4.8902 -4.9603 -5.0328 -5.1073
 -5.1833 -5.2592 -5.3334 -5.4054 -5.4757 -5.6466 -5.8090 -5.9596 -6.1078 -6.2603
 -6.4111 -6.5556 -6.6937 -6.8260 -6.9531 -7.0757 -7.1943 -7.3095 -7.4217 -7.5312
 -4.6233 -4.6566 -4.6925 -4.7359 -4.7859 -4.8433 -4.9056 -4.9711 -5.0406 -5.1115
 -5.1831 -5.2552 -5.3276 -5.3996 -5.4706 -5.6429 -5.8066 -5.9613 -6.1111 -6.2639
 -6.4155 -6.5605 -6.6988 -6.8311 -6.9579 -7.0799 -7.1977 -7.3118 -7.4226 -7.5306
 -7.6365
 -4.6831 -4.7143 -4.7469 -4.7840 -4.8264 -4.8744 -4.9291 -4.9887 -5.0538 -5.1215
 -5.1901 -5.2588 -5.3275 -5.3966 -5.4659 -5.6374 -5.8026 -5.9594 -6.1106 -6.2639
 -6.4171 -6.5634 -6.7024 -6.8350 -6.9619 -7.0838 -7.2011 -7.3144 -7.4242 -7.5310
 -7.6352
 -4.7448 -4.7753 -4.8072 -4.8441 -4.8793 -4.9203 -4.9661 -5.0173 -5.0757 -5.1389
 -5.2040 -5.2699 -5.3358 -5.4017 -5.4679 -5.6345 -5.7991 -5.9563 -6.1093 -6.2627
 -6.4178 -6.5665 -6.7070 -6.8404 -6.9679 -7.0901 -7.2075 -7.3208 -7.4303 -7.5363
 -7.6390
 -4.8059 -4.8363 -4.8689 -4.9034 -4.9395 -4.9771 -5.0164 -5.0591 -5.1074 -5.1638
 -5.2236 -5.2856 -5.3484 -5.4114 -5.4747 -5.6340 -5.7944 -5.9520 -6.1041 -6.2561
 -6.4114 -6.5627 -6.7056 -6.8407 -6.9690 -7.0917 -7.2095 -7.3227 -7.4320 -7.5376
 -7.6417
 -4.8641 -4.8982 -4.9331 -4.9686 -5.0047 -5.0412 -5.0781 -5.1154 -5.1548 -5.2013
 -5.2537 -5.3097 -5.3679 -5.4274 -5.4876 -5.6393 -5.7931 -5.9474 -6.0985 -6.2495
 -6.4030 -6.5551 -6.7009 -6.8385 -6.9686 -7.0924 -7.2109 -7.3245 -7.4339 -7.5395
 -7.6417
 -4.9182 -4.9743 -5.0196 -5.0573 -5.0902 -5.1207 -5.1509 -5.1824 -5.2166 -5.2546
 -5.2974 -5.3453 -5.3968 -5.4509 -5.5067 -5.6502 -5.7966 -5.9453 -6.0949
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
 -4.4323 -4.5256 -4.6014 -4.6649 -4.7327 -4.8013 -4.8691 -4.9361 -4.9964 -5.0726
 -5.1519 -5.2295 -5.3051 -5.3783 -5.4494 -5.6178 -5.7698 -5.8926 -6.0433
 -4.4249 -4.4942 -4.5791 -4.6692 -4.7413 -4.8126 -4.8856 -4.9565 -5.0230 -5.1007
 -5.1808 -5.2594 -5.3360 -5.4102 -5.4823 -5.6523 -5.8040 -5.9379 -6.0670 -6.2111
 -4.4338 -4.4947 -4.5626 -4.6403 -4.7308 -4.8160 -4.8909 -4.9652 -5.0361 -5.1114
 -5.1911 -5.2701 -5.3472 -5.4223 -5.4952 -5.6675 -5.8216 -5.9573 -6.0876 -6.2305
 -6.3791
 -4.4502 -4.5061 -4.5677 -4.6358 -4.7114 -4.7954 -4.8847 -4.9667 -5.0419 -5.1148
 -5.1927 -5.2711 -5.3483 -5.4238 -5.4973 -5.6717 -5.8298 -5.9698 -6.1030 -6.2445
 -6.3917 -6.5358
 -4.4737 -4.5244 -4.5812 -4.6437 -4.7126 -4.7878 -4.8678 -4.9517 -5.0365 -5.1146
 -5.1913 -5.2683 -5.3447 -5.4199 -5.4935 -5.6697 -5.8317 -5.9772 -6.1142 -6.2549
 -6.4008 -6.5446 -6.6827 -6.8157
 -4.5069 -4.5501 -4.6013 -4.6588 -4.7225 -4.7919 -4.8660 -4.9432 -5.0225 -5.1030
 -5.1840 -5.2630 -5.3395 -5.4141 -5.4872 -5.6642 -5.8294 -5.9804 -6.1216 -6.2623
 -6.4073 -6.5510 -6.6890 -6.8215 -6.9490 -7.0721 -7.1913 -7.3069 -7.4193 -7.5287
 -4.5474 -4.5851 -4.6294 -4.6805 -4.7385 -4.8027 -4.8719 -4.9448 -5.0197 -5.0953
 -5.1724 -5.2512 -5.3294 -5.4057 -5.4798 -5.6569 -5.8243 -5.9798 -6.1252 -6.2671
 -6.4117 -6.5555 -6.6938 -6.8263 -6.9534 -7.0758 -7.1940 -7.3086 -7.4199 -7.5283
 -7.6340
 -4.5942 -4.6303 -4.6676 -4.7114 -4.7622 -4.8201 -4.8840 -4.9522 -5.0236 -5.0960
 -5.1691 -5.2435 -5.3187 -5.3941 -5.4687 -5.6486 -5.8177 -5.9763 -6.1253 -6.2689
 -6.4138 -6.5581 -6.6970 -6.8298 -6.9570 -7.0792 -7.1969 -7.3107 -7.4210 -7.5282
 -7.6326
 -4.6452 -4.6820 -4.7159 -4.7533 -4.7969 -4.8471 -4.9044 -4.9669 -5.0339 -5.1034
 -5.1737 -5.2448 -5.3165 -5.3885 -5.4607 -5.6397 -5.8115 -5.9727 -6.1244 -6.2698
 -6.4156 -6.5612 -6.7013 -6.8349 -6.9627 -7.0851 -7.2030 -7.3168 -7.4268 -7.5332
 -7.6362
 -4.6976 -4.7360 -4.7700 -4.8048 -4.8421 -4.8851 -4.9340 -4.9891 -5.0500 -5.1151
 -5.1823 -5.2505 -5.3191 -5.3881 -5.4572 -5.6307 -5.8016 -5.9649 -6.1186 -6.2652
 -6.4111 -6.5580 -6.6999 -6.8349 -6.9635 -7.0865 -7.2046 -7.3183 -7.4280 -7.5341
 -7.6387
 -4.7473 -4.7916 -4.8289 -4.8634 -4.8968 -4.9343 -4.9766 -5.0234 -5.0760 -5.1350
 -5.1977 -5.2623 -5.3279 -5.3940 -5.4603 -5.6267 -5.7935 -5.9563 -6.1115 -6.2589
 -6.4043 -6.5515 -6.6955 -6.8326 -6.9627 -7.0868 -7.2056 -7.3197 -7.4295 -7.5356
 -7.6382
 -4.7943 -4.8486 -4.8924 -4.9285 -4.9607 -4.9932 -5.0300 -5.0710 -5.1155 -5.1660
 -5.2222 -5.2818 -5.3434 -5.4062 -5.4695 -5.6288 -5.7894 -5.9490 -6.1039
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F460M
 -4.4708 -4.5360 -4.5988 -4.6681 -4.7358 -4.8039 -4.8759 -4.9459 -5.0070 -5.0806
 -5.1616 -5.2411 -5.3184 -5.3932 -5.4656 -5.6366 -5.7932 -5.9314 -6.0595
 -4.4284 -4.5191 -4.5991 -4.6667 -4.7411 -4.8162 -4.8912 -4.9653 -5.0319 -5.1097
 -5.1914 -5.2719 -5.3504 -5.4266 -5.5004 -5.6740 -5.8312 -5.9675 -6.0912 -6.2184
 -4.4244 -4.4890 -4.5701 -4.6617 -4.7364 -4.8140 -4.8936 -4.9715 -5.0442 -5.1193
 -5.2008 -5.2817 -5.3609 -5.4380 -5.5127 -5.6888 -5.8480 -5.9863 -6.1113 -6.2398
 -6.3768
 -4.4332 -4.4906 -4.5548 -4.6307 -4.7209 -4.8085 -4.8880 -4.9688 -5.0469 -5.1202
 -5.2002 -5.2809 -5.3603 -5.4379 -5.5134 -5.6916 -5.8535 -5.9960 -6.1252 -6.2549
 -6.3903 -6.5307
 -4.4474 -4.5019 -4.5602 -4.6257 -4.7011 -4.7855 -4.8766 -4.9622 -5.0426 -5.1191
 -5.1952 -5.2749 -5.3542 -5.4319 -5.5078 -5.6877 -5.8526 -6.0002 -6.1343 -6.2657
 -6.4002 -6.5393 -6.6768 -6.8098
 -4.4675 -4.5180 -4.5734 -4.6335 -4.7014 -4.7767 -4.8578 -4.9434 -5.0309 -5.1139
 -5.1898 -5.2673 -5.3456 -5.4231 -5.4991 -5.6803 -5.8479 -6.0004 -6.1397 -6.2733
 -6.4075 -6.5455 -6.6826 -6.8152 -6.9431 -7.0668 -7.1866 -7.3027 -7.4154 -7.5247
 -4.4945 -4.5395 -4.5907 -4.6474 -4.7098 -4.7790 -4.8541 -4.9329 -5.0140 -5.0969
 -5.1788 -5.2584 -5.3367 -5.4136 -5.4892 -5.6711 -5.8409 -5.9976 -6.1418 -6.2782
 -6.4127 -6.5500 -6.6868 -6.8193 -6.9467 -7.0698 -7.1888 -7.3041 -7.4157 -7.5240
 -7.6299
 -4.5279 -4.5684 -4.6139 -4.6658 -4.7240 -4.7883 -4.8581 -4.9321 -5.0086 -5.0865
 -5.1646 -5.2433 -5.3230 -5.4018 -5.4785 -5.6612 -5.8326 -5.9925 -6.1409 -6.2804
 -6.4159 -6.5528 -6.6896 -6.8223 -6.9498 -7.0725 -7.1909 -7.3055 -7.4164 -7.5240
 -7.6285
 -4.5659 -4.6048 -4.6455 -4.6914 -4.7443 -4.8038 -4.8689 -4.9383 -5.0109 -5.0853
 -5.1603 -5.2355 -5.3117 -5.3886 -5.4655 -5.6517 -5.8255 -5.9879 -6.1397 -6.2821
 -6.4192 -6.5563 -6.6935 -6.8268 -6.9548 -7.0777 -7.1963 -7.3108 -7.4214 -7.5284
 -7.6320
 -4.6062 -4.6452 -4.6844 -4.7251 -4.7718 -4.8252 -4.8846 -4.9488 -5.0171 -5.0879
 -5.1599 -5.2325 -5.3055 -5.3792 -5.4531 -5.6369 -5.8140 -5.9795 -6.1337 -6.2786
 -6.4171 -6.5545 -6.6922 -6.8264 -6.9551 -7.0785 -7.1973 -7.3116 -7.4220 -7.5288
 -7.6321
 -4.6463 -4.6910 -4.7295 -4.7674 -4.8087 -4.8557 -4.9085 -4.9667 -5.0295 -5.0961
 -5.1649 -5.2348 -5.3052 -5.3761 -5.4473 -5.6251 -5.8007 -5.9689 -6.1261 -6.2729
 -6.4126 -6.5503 -6.6887 -6.8241 -6.9540 -7.0784 -7.1977 -7.3124 -7.4229 -7.5297
 -7.6330
 -4.6850 -4.7355 -4.7777 -4.8154 -4.8541 -4.8960 -4.9423 -4.9938 -5.0502 -5.1113
 -5.1760 -5.2426 -5.3103 -5.3785 -5.4471 -5.6187 -5.7896 -5.9570 -6.1165
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F460M
 -4.4791 -4.5381 -4.6036 -4.6730 -4.7399 -4.8066 -4.8775 -4.9481 -5.0102 -5.0828
 -5.1645 -5.2447 -5.3228 -5.3984 -5.4716 -5.6439 -5.8022 -5.9443 -6.0697
 -4.4435 -4.5334 -4.5977 -4.6690 -4.7451 -4.8190 -4.8941 -4.9684 -5.0349 -5.1127
 -5.1951 -5.2762 -5.3555 -5.4326 -5.5072 -5.6827 -5.8424 -5.9825 -6.1046 -6.2276
 -4.4229 -4.4942 -4.5870 -4.6618 -4.7367 -4.8172 -4.8967 -4.9747 -5.0480 -5.1224
 -5.2045 -5.2859 -5.3658 -5.4437 -5.5194 -5.6975 -5.8592 -6.0007 -6.1248 -6.2488
 -6.3791
 -4.4281 -4.4857 -4.5541 -4.6401 -4.7291 -4.8075 -4.8898 -4.9719 -5.0502 -5.1230
 -5.2036 -5.2848 -5.3648 -5.4432 -5.5195 -5.6997 -5.8639 -6.0090 -6.1376 -6.2636
 -6.3934 -6.5286
 -4.4399 -4.4943 -4.5528 -4.6218 -4.7027 -4.7940 -4.8809 -4.9629 -5.0451 -5.1219
 -5.1980 -5.2783 -5.3582 -5.4367 -5.5133 -5.6953 -5.8619 -6.0114 -6.1454 -6.2740
 -6.4037 -6.5374 -6.6733 -6.8060
 -4.4558 -4.5081 -4.5637 -4.6247 -4.6953 -4.7746 -4.8605 -4.9502 -5.0358 -5.1166
 -5.1920 -5.2698 -5.3489 -5.4271 -5.5039 -5.6871 -5.8562 -6.0100 -6.1494 -6.2811
 -6.4113 -6.5439 -6.6789 -6.8111 -6.9389 -7.0628 -7.1832 -7.2999 -7.4128 -7.5222
 -4.4767 -4.5254 -4.5788 -4.6365 -4.7005 -4.7724 -4.8503 -4.9322 -5.0171 -5.1031
 -5.1855 -5.2616 -5.3390 -5.4166 -5.4932 -5.6771 -5.8483 -6.0059 -6.1503 -6.2853
 -6.4166 -6.5487 -6.6830 -6.8149 -6.9424 -7.0656 -7.1850 -7.3008 -7.4130 -7.5215
 -7.6250
 -4.5032 -4.5477 -4.5972 -4.6519 -4.7122 -4.7785 -4.8505 -4.9269 -5.0060 -5.0865
 -5.1681 -5.2484 -5.3277 -5.4059 -5.4823 -5.6664 -5.8392 -5.9998 -6.1485 -6.2869
 -6.4198 -6.5518 -6.6856 -6.8176 -6.9451 -7.0680 -7.1869 -7.3020 -7.4134 -7.5213
 -7.6258
 -4.5340 -4.5760 -4.6214 -4.6719 -4.7285 -4.7909 -4.8583 -4.9299 -5.0048 -5.0814
 -5.1587 -5.2360 -5.3136 -5.3921 -5.4701 -5.6571 -5.8314 -5.9945 -6.1465 -6.2883
 -6.4232 -6.5558 -6.6895 -6.8218 -6.9498 -7.0729 -7.1918 -7.3065 -7.4176 -7.5251
 -7.6292
 -4.5673 -4.6097 -4.6518 -4.6976 -4.7493 -4.8070 -4.8698 -4.9369 -5.0076 -5.0805
 -5.1546 -5.2291 -5.3036 -5.3788 -5.4546 -5.6421 -5.8203 -5.9857 -6.1402 -6.2848
 -6.4216 -6.5549 -6.6885 -6.8212 -6.9498 -7.0734 -7.1924 -7.3071 -7.4180 -7.5252
 -7.6290
 -4.6019 -4.6470 -4.6880 -4.7306 -4.7775 -4.8298 -4.8874 -4.9495 -5.0156 -5.0848
 -5.1557 -5.2276 -5.2998 -5.3723 -5.4451 -5.6272 -5.8058 -5.9754 -6.1326 -6.2793
 -6.4179 -6.5519 -6.6858 -6.8191 -6.9486 -7.0730 -7.1925 -7.3076 -7.4185 -7.5257
 -7.6293
 -4.6359 -4.6856 -4.7286 -4.7693 -4.8128 -4.8605 -4.9126 -4.9693 -5.0301 -5.0947
 -5.1621 -5.2310 -5.3008 -5.3709 -5.4413 -5.6173 -5.7920 -5.9622 -6.1230
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F460M
 -4.4846 -4.5448 -4.6103 -4.6785 -4.7456 -4.8114 -4.8811 -4.9502 -5.0112 -5.0839
 -5.1663 -5.2471 -5.3259 -5.4022 -5.4761 -5.6498 -5.8094 -5.9529 -6.0813
 -4.4681 -4.5346 -4.6010 -4.6742 -4.7501 -4.8239 -4.8984 -4.9718 -5.0356 -5.1148
 -5.1978 -5.2795 -5.3593 -5.4372 -5.5126 -5.6900 -5.8518 -5.9957 -6.1196 -6.2382
 -4.4250 -4.5123 -4.5920 -4.6620 -4.7406 -4.8216 -4.9009 -4.9784 -5.0509 -5.1247
 -5.2073 -5.2892 -5.3697 -5.4483 -5.5247 -5.7049 -5.8689 -6.0140 -6.1392 -6.2594
 -6.3847
 -4.4241 -4.4835 -4.5620 -4.6527 -4.7283 -4.8095 -4.8936 -4.9754 -5.0536 -5.1252
 -5.2063 -5.2880 -5.3685 -5.4474 -5.5244 -5.7067 -5.8730 -6.0210 -6.1505 -6.2738
 -6.3993 -6.5282
 -4.4342 -4.4875 -4.5481 -4.6229 -4.7123 -4.7991 -4.8809 -4.9655 -5.0481 -5.1247
 -5.2005 -5.2813 -5.3615 -5.4405 -5.5178 -5.7016 -5.8702 -6.0219 -6.1568 -6.2835
 -6.4097 -6.5377 -6.6699 -6.8013
 -4.4477 -4.5004 -4.5553 -4.6186 -4.6932 -4.7773 -4.8677 -4.9540 -5.0373 -5.1191
