 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F430M
  3.4152  3.3401  3.2756  3.2139  3.1637  3.1258  3.1177  3.0883  3.0489  2.9951
  2.9264  2.8564  2.7646  2.6871  2.6147  2.4332  2.2545  2.0925  1.9344
  3.4991  3.4218  3.3439  3.2656  3.1905  3.1262  3.0722  3.0249  2.9801  2.9338
  2.8791  2.8138  2.7415  2.6668  2.5917  2.4071  2.2309  2.0633  1.8976  1.7385
  3.4916  3.4190  3.3458  3.2727  3.2008  3.1297  3.0601  2.9979  2.9426  2.8907
  2.8396  2.7829  2.7168  2.6450  2.5715  2.3889  2.2134  2.0458  1.8804  1.7215
  1.5700
  3.4689  3.4027  3.3345  3.2651  3.1955  3.1270  3.0602  2.9937  2.9280  2.8659
  2.8069  2.7513  2.6922  2.6260  2.5555  2.3760  2.2011  2.0328  1.8677  1.7090
  1.5578  1.4133
  3.4297  3.3718  3.3108  3.2470  3.1810  3.1142  3.0482  2.9834  2.9192  2.8545
  2.7899  2.7272  2.6676  2.6053  2.5397  2.3663  2.1930  2.0242  1.8588  1.6999
  1.5487  1.4045  1.2666  1.1342
  3.3734  3.3245  3.2727  3.2168  3.1569  3.0941  3.0301  2.9663  2.9030  2.8401
  2.7768  2.7125  2.6504  2.5877  2.5233  2.3572  2.1877  2.0198  1.8536  1.6937
  1.5420  1.3978  1.2601  1.1280  1.0010  0.8785  0.7599  0.6447  0.5324  0.4227
  3.3047  3.2611  3.2185  3.1723  3.1209  3.0646  3.0052  2.9441  2.8824  2.8208
  2.7593  2.6972  2.6354  2.5738  2.5104  2.3480  2.1831  2.0182  1.8524  1.6908
  1.5378  1.3929  1.2551  1.1232  0.9967  0.8749  0.7572  0.6431  0.5323  0.4243
  0.3183
  3.2250  3.1859  3.1490  3.1116  3.0702  3.0229  2.9707  2.9148  2.8566  2.7975
  2.7378  2.6778  2.6178  2.5582  2.4972  2.3399  2.1788  2.0175  1.8545  1.6919
  1.5365  1.3902  1.2516  1.1195  0.9930  0.8715  0.7545  0.6413  0.5316  0.4248
  0.3206
  3.1394  3.1024  3.0678  3.0354  3.0028  2.9655  2.9224  2.8742  2.8220  2.7672
  2.7108  2.6534  2.5955  2.5378  2.4795  2.3289  2.1729  2.0146  1.8552  1.6940
  1.5365  1.3874  1.2472  1.1142  0.9873  0.8657  0.7488  0.6359  0.5266  0.4207
  0.3180
  3.0479  3.0106  2.9820  2.9508  2.9222  2.8933  2.8601  2.8212  2.7774  2.7294
  2.6784  2.6251  2.5705  2.5152  2.4594  2.3161  2.1672  2.0136  1.8579  1.7003
  1.5434  1.3919  1.2489  1.1142  0.9863  0.8643  0.7473  0.6347  0.5237  0.4185
  0.3167
  2.9506  2.9105  2.8916  2.8641  2.8338  2.8075  2.7818  2.7525  2.7181  2.6790
  2.6357  2.5888  2.5393  2.4879  2.4353  2.2990  2.1581  2.0107  1.8591  1.7054
  1.5513  1.3998  1.2544  1.1169  0.9871  0.8639  0.7461  0.6333  0.5248  0.4200
  0.3184
  2.8474  2.8021  2.7966  2.7765  2.7438  2.7157  2.6919  2.6688  2.6431  2.6134
  2.5794  2.5411  2.4989  2.4535  2.4072  2.2776  2.1456  2.0059  1.8588
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F430M
  3.4325  3.3658  3.3070  3.2518  3.2021  3.1567  3.1199  3.0742  3.0246  2.9690
  2.9056  2.8376  2.7590  2.6836  2.6098  2.4271  2.2497  2.0845  1.9263
  3.4759  3.3904  3.3070  3.2336  3.1703  3.1153  3.0668  3.0219  2.9763  2.9265
  2.8694  2.8033  2.7310  2.6566  2.5822  2.3995  2.2249  2.0592  1.8988  1.7421
  3.4929  3.4124  3.3322  3.2535  3.1758  3.1042  3.0428  2.9890  2.9394  2.8912
  2.8392  2.7794  2.7106  2.6372  2.5629  2.3808  2.2066  2.0414  1.8811  1.7237
  1.5724
  3.4956  3.4194  3.3427  3.2667  3.1929  3.1218  3.0518  2.9842  2.9231  2.8667
  2.8129  2.7570  2.6942  2.6236  2.5506  2.3685  2.1939  2.0284  1.8682  1.7113
  1.5604  1.4160
  3.4839  3.4135  3.3415  3.2689  3.1966  3.1260  3.0582  2.9925  2.9261  2.8599
  2.7966  2.7372  2.6773  2.6118  2.5411  2.3608  2.1859  2.0195  1.8590  1.7023
  1.5515  1.4074  1.2694  1.1368
  3.4560  3.3932  3.3278  3.2604  3.1916  3.1224  3.0543  2.9882  2.9238  2.8591
  2.7927  2.7263  2.6630  2.5989  2.5320  2.3560  2.1816  2.0146  1.8533  1.6962
  1.5452  1.4009  1.2631  1.1310  1.0039  0.8811  0.7621  0.6464  0.5341  0.4247
  3.4102  3.3563  3.2995  3.2394  3.1764  3.1111  3.0448  2.9788  2.9138  2.8500
  2.7861  2.7206  2.6551  2.5897  2.5228  2.3521  2.1797  2.0129  1.8512  1.6932
  1.5411  1.3963  1.2584  1.1264  0.9997  0.8776  0.7596  0.6452  0.5342  0.4261
  0.3200
  3.3495  3.3025  3.2546  3.2037  3.1486  3.0896  3.0277  2.9642  2.9001  2.8365
  2.7735  2.7103  2.6468  2.5823  2.5164  2.3479  2.1789  2.0134  1.8521  1.6935
  1.5398  1.3937  1.2552  1.1229  0.9963  0.8746  0.7571  0.6436  0.5336  0.4267
  0.3224
  3.2783  3.2347  3.1936  3.1514  3.1053  3.0544  2.9991  2.9406  2.8798  2.8180
