 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -1.4655 -1.3883 -1.3040 -1.2266 -1.1632 -1.1217 -1.1726 -1.1366 -1.0896 -1.0249
 -0.9443 -0.8743 -0.7792 -0.6793 -0.5853 -0.3847 -0.2347 -0.1285 -0.0476
 -1.3975 -1.2669 -1.1776 -1.1254 -1.1015 -1.0769 -1.0422 -1.0015 -0.9574 -0.9091
 -0.8487 -0.7727 -0.6861 -0.5994 -0.5182 -0.3457 -0.2141 -0.1185 -0.0504 -0.0012
 -1.3237 -1.2081 -1.1081 -1.0268 -0.9676 -0.9334 -0.9187 -0.8997 -0.8642 -0.8150
 -0.7621 -0.7026 -0.6300 -0.5521 -0.4778 -0.3210 -0.2033 -0.1180 -0.0571 -0.0125
  0.0212
 -1.2572 -1.1561 -1.0632 -0.9800 -0.9088 -0.8520 -0.8103 -0.7828 -0.7625 -0.7330
 -0.6884 -0.6386 -0.5807 -0.5138 -0.4464 -0.3019 -0.1949 -0.1191 -0.0649 -0.0248
  0.0059  0.0304
 -1.1740 -1.0925 -1.0143 -0.9395 -0.8694 -0.8068 -0.7538 -0.7105 -0.6750 -0.6446
 -0.6127 -0.5735 -0.5296 -0.4767 -0.4193 -0.2868 -0.1876 -0.1193 -0.0720 -0.0369
 -0.0095  0.0124  0.0306  0.0467
 -1.0740 -1.0121 -0.9517 -0.8907 -0.8293 -0.7695 -0.7141 -0.6651 -0.6228 -0.5845
 -0.5483 -0.5120 -0.4758 -0.4345 -0.3883 -0.2731 -0.1802 -0.1170 -0.0760 -0.0466
 -0.0237 -0.0050  0.0106  0.0240  0.0367  0.0474  0.0543  0.0558  0.0510  0.0392
 -0.9649 -0.9176 -0.8738 -0.8283 -0.7797 -0.7286 -0.6771 -0.6279 -0.5832 -0.5430
 -0.5050 -0.4677 -0.4311 -0.3946 -0.3555 -0.2570 -0.1720 -0.1119 -0.0751 -0.0515
 -0.0342 -0.0200 -0.0080  0.0024  0.0118  0.0213  0.0291  0.0329  0.0311  0.0222
  0.0054
 -0.8489 -0.8153 -0.7842 -0.7522 -0.7173 -0.6781 -0.6348 -0.5903 -0.5472 -0.5068
 -0.4695 -0.4337 -0.3982 -0.3632 -0.3272 -0.2393 -0.1626 -0.1049 -0.0697 -0.0503
 -0.0387 -0.0301 -0.0231 -0.0168 -0.0109 -0.0051  0.0016  0.0067  0.0075  0.0019
 -0.0116
 -0.7341 -0.7109 -0.6883 -0.6663 -0.6426 -0.6149 -0.5825 -0.5461 -0.5080 -0.4703
 -0.4345 -0.4008 -0.3682 -0.3359 -0.3028 -0.2215 -0.1510 -0.0968 -0.0618 -0.0438
 -0.0363 -0.0336 -0.0324 -0.0315 -0.0303 -0.0284 -0.0264 -0.0257 -0.0266 -0.0288
 -0.0322
 -0.6207 -0.6044 -0.5917 -0.5763 -0.5603 -0.5422 -0.5203 -0.4937 -0.4636 -0.4314
 -0.3990 -0.3679 -0.3381 -0.3092 -0.2802 -0.2063 -0.1403 -0.0887 -0.0539 -0.0353
 -0.0289 -0.0300 -0.0343 -0.0395 -0.0440 -0.0474 -0.0498 -0.0515 -0.0571 -0.0589
 -0.0584
 -0.5085 -0.4958 -0.4944 -0.4867 -0.4749 -0.4630 -0.4491 -0.4318 -0.4106 -0.3862
 -0.3596 -0.3325 -0.3059 -0.2804 -0.2553 -0.1913 -0.1296 -0.0804 -0.0463 -0.0268
 -0.0197 -0.0217 -0.0295 -0.0398 -0.0503 -0.0597 -0.0679 -0.0745 -0.0800 -0.0851
 -0.0907
 -0.3975 -0.3851 -0.3964 -0.3985 -0.3901 -0.3819 -0.3731 -0.3625 -0.3493 -0.3331
 -0.3140 -0.2929 -0.2708 -0.2488 -0.2281 -0.1765 -0.1189 -0.0719 -0.0390
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -1.5713 -1.4846 -1.4033 -1.3300 -1.2637 -1.2063 -1.1815 -1.1280 -1.0662 -0.9940
 -0.9105 -0.8256 -0.7307 -0.6377 -0.5515 -0.3673 -0.2254 -0.1205 -0.0433
 -1.4564 -1.3470 -1.2740 -1.2079 -1.1452 -1.0904 -1.0426 -0.9974 -0.9494 -0.8945
 -0.8292 -0.7520 -0.6666 -0.5821 -0.5031 -0.3363 -0.2086 -0.1142 -0.0460  0.0045
 -1.4061 -1.2647 -1.1498 -1.0664 -1.0193 -0.9890 -0.9518 -0.9067 -0.8596 -0.8119
 -0.7595 -0.6981 -0.6245 -0.5464 -0.4723 -0.3162 -0.1989 -0.1132 -0.0517 -0.0067
  0.0274
