 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
  0.3446  0.3494  0.3574  0.3730  0.3969  0.4650  0.5122  0.5323  0.5284  0.5115
  0.4901  0.4664  0.4404  0.4123  0.3821  0.3495  0.3137  0.2734  0.2265  0.1775
  0.0281  0.0782  0.1244  0.1684  0.2108  0.2515  0.2894  0.3225  0.3496  0.3713
  0.3883  0.4009  0.4087  0.4162  0.4281  0.4713  0.5129  0.5322  0.5276  0.5074
  0.4821  0.4556  0.4281  0.3993  0.3692  0.3376  0.3039  0.2673  0.2262  0.1777
  0.1267
  0.1161  0.1511  0.1828  0.2134  0.2444  0.2764  0.3090  0.3408  0.3697  0.3943
  0.4149  0.4322  0.4459  0.4567  0.4661  0.4928  0.5205  0.5373  0.5326  0.5102
  0.4802  0.4493  0.4186  0.3877  0.3565  0.3247  0.2916  0.2570  0.2199  0.1775
  0.1274
  0.2154  0.2385  0.2582  0.2765  0.2954  0.3166  0.3404  0.3663  0.3924  0.4169
  0.4383  0.4565  0.4721  0.4851  0.4964  0.5198  0.5371  0.5473  0.5420  0.5187
  0.4850  0.4487  0.4133  0.3789  0.3451  0.3116  0.2779  0.2436  0.2079  0.1696
  0.1262
  0.3178  0.3329  0.3437  0.3524  0.3610  0.3716  0.3852  0.4024  0.4220  0.4428
  0.4627  0.4803  0.4953  0.5080  0.5192  0.5425  0.5564  0.5609  0.5540  0.5315
  0.4966  0.4563  0.4155  0.3762  0.3384  0.3019  0.2662  0.2308  0.1951  0.1584
  0.1198
  0.4183  0.4287  0.4349  0.4369  0.4378  0.4395  0.4437  0.4514  0.4625  0.4764
  0.4918  0.5070  0.5206  0.5319  0.5414  0.5613  0.5740  0.5758  0.5667  0.5451
  0.5110  0.4693  0.4248  0.3804  0.3376  0.2969  0.2576  0.2197  0.1825  0.1454
  0.1076
  0.5129  0.5216  0.5254  0.5250  0.5214  0.5167  0.5134  0.5127  0.5151  0.5206
  0.5289  0.5389  0.5467  0.5572  0.5630  0.5762  0.5899  0.5920  0.5801
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.4319 -0.3575 -0.2994 -0.2524 -0.2109 -0.1686 -0.1202 -0.0629 -0.0009  0.0637
  0.1312  0.2006  0.2690  0.3315  0.3874  0.4995  0.5729  0.6100  0.6156
 -0.3329 -0.2482 -0.1826 -0.1318 -0.0910 -0.0553 -0.0195  0.0206  0.0640  0.1105
  0.1617  0.2183  0.2777  0.3343  0.3855  0.4879  0.5547  0.5876  0.5934  0.5833
 -0.2418 -0.1490 -0.0920 -0.0480 -0.0078  0.0266  0.0570  0.0873  0.1190  0.1527
  0.1900  0.2334  0.2832  0.3342  0.3815  0.4762  0.5382  0.5694  0.5749  0.5647
  0.5462
 -0.2218 -0.1053 -0.0145  0.0499  0.0867  0.1010  0.1149  0.1365  0.1628  0.1906
  0.2198  0.2520  0.2906  0.3347  0.3780  0.4663  0.5244  0.5543  0.5598  0.5493
  0.5308  0.5077
 -0.2183 -0.0998 -0.0002  0.0798  0.1412  0.1829  0.2049  0.2120  0.2130  0.2248
  0.2472  0.2741  0.3039  0.3392  0.3776  0.4596  0.5143  0.5429  0.5482  0.5370
  0.5177  0.4943  0.4679  0.4383
 -0.2072 -0.0955  0.0019  0.0842  0.1520  0.2058  0.2467  0.2759  0.2926  0.2961
  0.2968  0.3057  0.3245  0.3508  0.3822  0.4570  0.5086  0.5358  0.5406  0.5284
  0.5072  0.4824  0.4555  0.4263  0.3949  0.3615  0.3245  0.2821  0.2344  0.1858
 -0.1767 -0.0779  0.0111  0.0886  0.1554  0.2122  0.2595  0.2978  0.3276  0.3496
  0.3628  0.3676  0.3712  0.3804  0.3979  0.4593  0.5073  0.5331  0.5375  0.5241
  0.5004  0.4730  0.4444  0.4145  0.3832  0.3502  0.3150  0.2770  0.2346  0.1856
  0.1346
 -0.1228 -0.0396  0.0367  0.1048  0.1653  0.2190  0.2664  0.3079  0.3433  0.3724
  0.3961  0.4140  0.4248  0.4307  0.4374  0.4699  0.5107  0.5348  0.5390  0.5250
  0.4987  0.4677  0.4360  0.4040  0.3717  0.3385  0.3040  0.2678  0.2292  0.1857
  0.1351
 -0.0476  0.0206  0.0829  0.1393  0.1901  0.2364  0.2791  0.3188  0.3549  0.3870
  0.4147  0.4379  0.4566  0.4701  0.4794  0.4984  0.5212  0.5410  0.5445  0.5305
  0.5024  0.4676  0.4316  0.3961  0.3612  0.3265  0.2913  0.2555  0.2183  0.1779
  0.1342
  0.0384  0.0944  0.1452  0.1902  0.2306  0.2676  0.3026  0.3366  0.3694  0.4004
  0.4289  0.4540  0.4755  0.4931  0.5070  0.5288  0.5422  0.5521  0.5535  0.5401
  0.5120  0.4746  0.4341  0.3941  0.3553  0.3177  0.2805  0.2437  0.2066  0.1683
  0.1285
  0.1268  0.1755  0.2182  0.2548  0.2860  0.3140  0.3403  0.3666  0.3930  0.4196
  0.4456  0.4700  0.4918  0.5105  0.5261  0.5525  0.5651  0.5689  0.5655  0.5517
  0.5247  0.4867  0.4432  0.3985  0.3550  0.3132  0.2728  0.2335  0.1949  0.1564
  0.1172
  0.2128  0.2571  0.2949  0.3265  0.3519  0.3727  0.3914  0.4097  0.4286  0.4485
  0.4693  0.4901  0.5102  0.5290  0.5367  0.5695  0.5899  0.5914  0.5805
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.7778 -0.6868 -0.6097 -0.5393 -0.4703 -0.3915 -0.2920 -0.1719 -0.0589  0.0416
  0.1299  0.2077  0.2771  0.3375  0.3904  0.4966  0.5712  0.6150  0.6290
 -0.6360 -0.5369 -0.4568 -0.3887 -0.3263 -0.2619 -0.1833 -0.0928 -0.0054  0.0755
  0.1503  0.2194  0.2823  0.3385  0.3880  0.4868  0.5550  0.5945  0.6073  0.6003
 -0.5332 -0.4279 -0.3425 -0.2725 -0.2125 -0.1568 -0.0962 -0.0274  0.0410  0.1062
  0.1683  0.2281  0.2853  0.3378  0.3847  0.4776  0.5410  0.5776  0.5899  0.5834
  0.5654
 -0.4175 -0.3113 -0.2378 -0.1777 -0.1221 -0.0710 -0.0214  0.0317  0.0857  0.1382
  0.1890  0.2390  0.2891  0.3375  0.3818  0.4699  0.5296  0.5641  0.5759  0.5698
  0.5519  0.5280
 -0.3750 -0.2385 -0.1336 -0.0572 -0.0065  0.0242  0.0515  0.0867  0.1279  0.1707
  0.2132  0.2549  0.2968  0.3396  0.3808  0.4646  0.5211  0.5539  0.5651  0.5589
  0.5408  0.5167  0.4889  0.4580
 -0.3656 -0.2240 -0.1048 -0.0084  0.0663  0.1215  0.1597  0.1827  0.1956  0.2130
  0.2406  0.2744  0.3100  0.3462  0.3830  0.4621  0.5158  0.5469  0.5574  0.5509
  0.5323  0.5070  0.4787  0.4479  0.4147  0.3787  0.3395  0.2954  0.2464  0.1977
 -0.3621 -0.2214 -0.0989  0.0045  0.0890  0.1564  0.2091  0.2497  0.2795  0.2971
  0.3052  0.3145  0.3328  0.3595  0.3900  0.4628  0.5137  0.5431  0.5530  0.5461
  0.5267  0.4998  0.4698  0.4382  0.4050  0.3699  0.3325  0.2921  0.2475  0.1976
  0.1467
 -0.3479 -0.2152 -0.0962  0.0073  0.0948  0.1672  0.2264  0.2746  0.3137  0.3447
  0.3680  0.3820  0.3891  0.3970  0.4109  0.4672  0.5149  0.5427  0.5520  0.5449
  0.5248  0.4960  0.4635  0.4298  0.3954  0.3600  0.3231  0.2846  0.2435  0.1983
  0.1471
 -0.3123 -0.1922 -0.0821  0.0159  0.1007  0.1728  0.2338  0.2854  0.3289  0.3653
  0.3958  0.4205  0.4388  0.4501  0.4574  0.4823  0.5204  0.5460  0.5545  0.5473
  0.5266  0.4960  0.4604  0.4235  0.3867  0.3498  0.3123  0.2741  0.2344  0.1918
  0.1464
 -0.2585 -0.1526 -0.0530  0.0358  0.1144  0.1826  0.2412  0.2921  0.3365  0.3754
  0.4092  0.4382  0.4626  0.4820  0.4960  0.5151  0.5332  0.5528  0.5604  0.5534
  0.5330  0.5015  0.4632  0.4226  0.3822  0.3425  0.3031  0.2640  0.2245  0.1839
  0.1413
 -0.1929 -0.0980 -0.0084  0.0717  0.1425  0.2040  0.2575  0.3045  0.3464  0.3843
  0.4185  0.4492  0.4761  0.4990  0.5177  0.5460  0.5580  0.5658  0.5695  0.5623
  0.5426  0.5112  0.4712  0.4272  0.3827  0.3392  0.2967  0.2554  0.2145  0.1737
  0.1322
 -0.1225 -0.0364  0.0448  0.1185  0.1832  0.2384  0.2858  0.3273  0.3645  0.3986
  0.4304  0.4598  0.4868  0.5109  0.5225  0.5750  0.5948  0.5850  0.5818
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.0029 -0.9059 -0.8195 -0.7360 -0.6500 -0.5468 -0.4119 -0.2473 -0.0973  0.0272
  0.1285  0.2116  0.2814  0.3414  0.3935  0.4970  0.5710  0.6172  0.6365
 -0.8344 -0.7296 -0.6419 -0.5640 -0.4887 -0.4056 -0.2976 -0.1707 -0.0505  0.0541
  0.1438  0.2203  0.2859  0.3423  0.3915  0.4885  0.5566  0.5978  0.6147  0.6105
 -0.7135 -0.5991 -0.5057 -0.4272 -0.3574 -0.2883 -0.2054 -0.1073 -0.0106  0.0773
  0.1559  0.2258  0.2876  0.3416  0.3886  0.4808  0.5443  0.5827  0.5979  0.5941
  0.5772
 -0.5952 -0.4901 -0.3981 -0.3189 -0.2502 -0.1876 -0.1228 -0.0474  0.0299  0.1029
  0.1703  0.2324  0.2894  0.3407  0.3860  0.4743  0.5343  0.5704  0.5845  0.5810
  0.5645  0.5406
 -0.5112 -0.3815 -0.2634 -0.1974 -0.1473 -0.0985 -0.0464  0.0112  0.0725  0.1325
  0.1894  0.2431  0.2939  0.3415  0.3848  0.4697  0.5268  0.5609  0.5741  0.5705
  0.5542  0.5303  0.5021  0.4705
 -0.4654 -0.3075 -0.1867 -0.0922 -0.0213  0.0292  0.0624  0.0902  0.1245  0.1670
  0.2130  0.2588  0.3030  0.3455  0.3857  0.4674  0.5219  0.5543  0.5667  0.5627
  0.5463  0.5218  0.4931  0.4617  0.4275  0.3906  0.3500  0.3044  0.2546  0.2055
 -0.4483 -0.2946 -0.1635 -0.0545  0.0329  0.1014  0.1546  0.1955  0.2242  0.2426
  0.2600  0.2852  0.3183  0.3544  0.3903  0.4675  0.5197  0.5504  0.5622  0.5579
  0.5411  0.5156  0.4855  0.4532  0.4190  0.3827  0.3439  0.3023  0.2563  0.2057
  0.1549
 -0.4456 -0.2934 -0.1596 -0.0449  0.0510  0.1290  0.1917  0.2423  0.2834  0.3158
  0.3386  0.3521  0.3629  0.3790  0.4026  0.4705  0.5204  0.5495  0.5607  0.5562
  0.5390  0.5124  0.4803  0.4460  0.4106  0.3741  0.3359  0.2959  0.2535  0.2069
  0.1552
 -0.4306 -0.2856 -0.1558 -0.0412  0.0570  0.1391  0.2070  0.2630  0.3093  0.3478
  0.3798  0.4050  0.4227  0.4336  0.4426  0.4798  0.5247  0.5520  0.5623  0.5576
  0.5400  0.5123  0.4780  0.4409  0.4031  0.3650  0.3262  0.2866  0.2455  0.2021
  0.1550
 -0.3984 -0.2664 -0.1436 -0.0342  0.0619  0.1440  0.2130  0.2713  0.3205  0.3623
  0.3981  0.4285  0.4538  0.4734  0.4872  0.5079  0.5332  0.5575  0.5670  0.5624
  0.5450  0.5167  0.4806  0.4405  0.3995  0.3587  0.3182  0.2777  0.2368  0.1947
  0.1507
 -0.3501 -0.2299 -0.1178 -0.0148  0.0758  0.1545  0.2215  0.2789  0.3280  0.3708
  0.4082  0.4409  0.4693  0.4933  0.5130  0.5416  0.5553  0.5674  0.5747  0.5699
  0.5529  0.5247  0.4876  0.4449  0.4004  0.3562  0.3127  0.2701  0.2280  0.1857
  0.1428
 -0.2923 -0.1836 -0.0800  0.0165  0.1017  0.1755  0.2387  0.2928  0.3395  0.3805
  0.4172  0.4500  0.4794  0.5052  0.5200  0.5809  0.5910  0.5817  0.5854
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.2502 -1.1540 -1.0634 -0.9695 -0.8650 -0.7321 -0.5532 -0.3337 -0.1393  0.0121
  0.1261  0.2152  0.2869  0.3467  0.3978  0.4993  0.5720  0.6200  0.6430
 -1.0546 -0.9495 -0.8582 -0.7725 -0.6835 -0.5781 -0.4350 -0.2626 -0.1014  0.0315
  0.1371  0.2214  0.2903  0.3476  0.3965  0.4922  0.5598  0.6030  0.6225  0.6215
 -0.9100 -0.7926 -0.6951 -0.6106 -0.5313 -0.4467 -0.3377 -0.2030 -0.0702  0.0463
  0.1434  0.2237  0.2905  0.3465  0.3942  0.4859  0.5494  0.5892  0.6068  0.6057
  0.5904
 -0.7966 -0.6727 -0.5684 -0.4803 -0.4031 -0.3300 -0.2477 -0.1443 -0.0364  0.0635
  0.1508  0.2259  0.2902  0.3449  0.3916  0.4806  0.5409  0.5782  0.5943  0.5931
  0.5785  0.5550
 -0.6445 -0.5322 -0.4452 -0.3680 -0.2958 -0.2281 -0.1609 -0.0827  0.0031  0.0865
  0.1628  0.2309  0.2912  0.3441  0.3898  0.4766  0.5343  0.5697  0.5847  0.5832
  0.5689  0.5457  0.5173  0.4851
 -0.5626 -0.4167 -0.3028 -0.2178 -0.1567 -0.1110 -0.0672 -0.0139  0.0497  0.1166
  0.1812  0.2410  0.2958  0.3454  0.3895  0.4743  0.5298  0.5635  0.5777  0.5757
  0.5615  0.5383  0.5096  0.4776  0.4425  0.4042  0.3621  0.3152  0.2644  0.2149
 -0.5377 -0.3776 -0.2439 -0.1357 -0.0509  0.0147  0.0650  0.1039  0.1367  0.1710
  0.2121  0.2585  0.3055  0.3504  0.3917  0.4739  0.5276  0.5597  0.5732  0.5710
  0.5565  0.5330  0.5034  0.4705  0.4354  0.3979  0.3578  0.3145  0.2670  0.2154
  0.1644
 -0.5345 -0.3693 -0.2267 -0.1061 -0.0073  0.0723  0.1363  0.1887  0.2322  0.2664
  0.2909  0.3105  0.3337  0.3639  0.3982  0.4759  0.5280  0.5584  0.5714  0.5690
  0.5542  0.5301  0.4992  0.4648  0.4285  0.3907  0.3511  0.3096  0.2654  0.2174
  0.1649
 -0.5334 -0.3685 -0.2240 -0.0984  0.0082  0.0965  0.1688  0.2280  0.2773  0.3189
  0.3533  0.3797  0.3978  0.4114  0.4264  0.4816  0.5314  0.5604  0.5724  0.5698
  0.5546  0.5297  0.4973  0.4606  0.4222  0.3830  0.3429  0.3017  0.2590  0.2139
  0.1653
 -0.5228 -0.3666 -0.2238 -0.0983  0.0110  0.1036  0.1808  0.2448  0.2980  0.3428
  0.3811  0.4135  0.4401  0.4603  0.4744  0.5014  0.5375  0.5649  0.5761  0.5735
  0.5584  0.5330  0.4995  0.4606  0.4195  0.3780  0.3362  0.2943  0.2517  0.2080
  0.1624
 -0.4961 -0.3500 -0.2161 -0.0930  0.0147  0.1079  0.1867  0.2528  0.3082  0.3552
  0.3955  0.4303  0.4602  0.4856  0.5060  0.5360  0.5541  0.5728  0.5827  0.5798
  0.5650  0.5395  0.5053  0.4647  0.4209  0.3763  0.3319  0.2880  0.2443  0.2004
  0.1558
 -0.4553 -0.3212 -0.1951 -0.0790  0.0262  0.1172  0.1951  0.2609  0.3164  0.3638
  0.4048  0.4405  0.4718  0.4992  0.5212  0.5854  0.5812  0.5841  0.5922
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.4997 -1.4147 -1.3300 -1.2340 -1.1144 -0.9494 -0.7186 -0.4338 -0.1913 -0.0123
  0.1163  0.2122  0.2869  0.3474  0.3987  0.4988  0.5710  0.6202  0.6469
 -1.2834 -1.1871 -1.1001 -1.0123 -0.9122 -0.7832 -0.5996 -0.3725 -0.1632  0.0012
  0.1237  0.2166  0.2894  0.3483  0.3977  0.4928  0.5604  0.6052  0.6279  0.6307
 -1.1150 -1.0035 -0.9090 -0.8233 -0.7369 -0.6361 -0.4977 -0.3196 -0.1422  0.0077
  0.1251  0.2162  0.2885  0.3470  0.3957  0.4878  0.5517  0.5931  0.6132  0.6151
  0.6024
 -0.9876 -0.8616 -0.7560 -0.6659 -0.5841 -0.5012 -0.3995 -0.2633 -0.1173  0.0155
  0.1258  0.2145  0.2862  0.3447  0.3932  0.4835  0.5444  0.5834  0.6017  0.6029
  0.5907  0.5686
 -0.8539 -0.7376 -0.6319 -0.5386 -0.4559 -0.3795 -0.3005 -0.1998 -0.0835  0.0299
  0.1300  0.2142  0.2843  0.3425  0.3910  0.4801  0.5387  0.5757  0.5928  0.5934
  0.5814  0.5599  0.5320  0.4999
 -0.6946 -0.5644 -0.4681 -0.3956 -0.3322 -0.2687 -0.2027 -0.1283 -0.0392  0.0539
  0.1411  0.2180  0.2846  0.3414  0.3896  0.4781  0.5348  0.5699  0.5862  0.5863
  0.5743  0.5530  0.5252  0.4931  0.4577  0.4189  0.3759  0.3276  0.2761  0.2261
 -0.6342 -0.4758 -0.3476 -0.2480 -0.1723 -0.1152 -0.0706 -0.0271  0.0271  0.0926
  0.1621  0.2285  0.2890  0.3427  0.3897  0.4777  0.5329  0.5663  0.5818  0.5816
  0.5693  0.5479  0.5197  0.4872  0.4518  0.4138  0.3730  0.3284  0.2794  0.2270
  0.1758
 -0.6185 -0.4477 -0.3027 -0.1828 -0.0865 -0.0100  0.0515  0.1028  0.1470  0.1854
  0.2213  0.2600  0.3037  0.3492  0.3925  0.4788  0.5332  0.5650  0.5797  0.5794
  0.5667  0.5449  0.5161  0.4825  0.4462  0.4079  0.3675  0.3250  0.2794  0.2299
  0.1766
 -0.6189 -0.4436 -0.2905 -0.1596 -0.0501  0.0396  0.1126  0.1731  0.2253  0.2708
  0.3085  0.3372  0.3598  0.3818  0.4082  0.4827  0.5364  0.5669  0.5803  0.5796
  0.5666  0.5440  0.5142  0.4791  0.4411  0.4016  0.3606  0.3183  0.2743  0.2279
  0.1778
 -0.6253 -0.4500 -0.2941 -0.1579 -0.0408  0.0577  0.1393  0.2066  0.2629  0.3112
  0.3531  0.3886  0.4170  0.4382  0.4543  0.4943  0.5413  0.5710  0.5836  0.5825
  0.5695  0.5464  0.5157  0.4792  0.4393  0.3978  0.3554  0.3124  0.2686  0.2235
  0.1763
 -0.6210 -0.4521 -0.2988 -0.1611 -0.0410  0.0623  0.1492  0.2216  0.2818  0.3325
  0.3760  0.4134  0.4457  0.4727  0.4940  0.5269  0.5526  0.5779  0.5896  0.5881
  0.5751  0.5518  0.5204  0.4827  0.4409  0.3970  0.3523  0.3076  0.2627  0.2174
  0.1712
 -0.6016 -0.4431 -0.2956 -0.1615 -0.0406  0.0640  0.1536  0.2288  0.2916  0.3444
  0.3892  0.4277  0.4612  0.4902  0.5273  0.5805  0.5703  0.5876  0.5983
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.7196 -1.6547 -1.5864 -1.4997 -1.3721 -1.1655 -0.8700 -0.5180 -0.2332 -0.0267
  0.1165  0.2196  0.2978  0.3605  0.4118  0.5107  0.5809  0.6292  0.6575
 -1.4957 -1.4171 -1.3436 -1.2626 -1.1567 -1.0024 -0.7676 -0.4763 -0.2167 -0.0201
  0.1199  0.2217  0.2991  0.3603  0.4107  0.5056  0.5721  0.6170  0.6412  0.6464
 -1.3112 -1.2145 -1.1311 -1.0510 -0.9614 -0.8438 -0.6694 -0.4379 -0.2097 -0.0233
  0.1155  0.2180  0.2962  0.3578  0.4081  0.5012  0.5650  0.6070  0.6287  0.6322
  0.6212
 -1.1670 -1.0506 -0.9529 -0.8674 -0.7850 -0.6924 -0.5671 -0.3910 -0.1987 -0.0273
  0.1083  0.2115  0.2910  0.3539  0.4047  0.4972  0.5588  0.5988  0.6188  0.6215
  0.6106  0.5893
 -1.0178 -0.9196 -0.8099 -0.7153 -0.6314 -0.5499 -0.4575 -0.3296 -0.1756 -0.0251
  0.1031  0.2051  0.2853  0.3493  0.4010  0.4937  0.5537  0.5920  0.6110  0.6131
  0.6023  0.5817  0.5536  0.5204
 -0.8651 -0.7604 -0.6698 -0.5835 -0.5013 -0.4231 -0.3457 -0.2539 -0.1369 -0.0115
  0.1041  0.2013  0.2806  0.3450  0.3976  0.4912  0.5499  0.5865  0.6049  0.6068
  0.5959  0.5757  0.5480  0.5153  0.4787  0.4386  0.3936  0.3430  0.2903  0.2389
 -0.7407 -0.5957 -0.4844 -0.4019 -0.3393 -0.2851 -0.2288 -0.1635 -0.0807  0.0168
  0.1148  0.2034  0.2789  0.3422  0.3951  0.4897  0.5477  0.5828  0.6005  0.6024
  0.5915  0.5712  0.5436  0.5109  0.4745  0.4354  0.3929  0.3460  0.2946  0.2409
  0.1885
 -0.6999 -0.5318 -0.3920 -0.2801 -0.1930 -0.1247 -0.0700 -0.0233  0.0251  0.0822
  0.1479  0.2170  0.2832  0.3426  0.3941  0.4895  0.5474  0.5812  0.5979  0.5998
  0.5889  0.5684  0.5406  0.5074  0.4706  0.4312  0.3892  0.3446  0.2969  0.2450
  0.1902
 -0.6928 -0.5138 -0.3591 -0.2289 -0.1222 -0.0363  0.0335  0.0926  0.1456  0.1947
  0.2389  0.2784  0.3169  0.3573  0.3995  0.4913  0.5495  0.5824  0.5979  0.5993
  0.5883  0.5673  0.5389  0.5049  0.4670  0.4267  0.3844  0.3402  0.2940  0.2452
  0.1926
 -0.7052 -0.5196 -0.3572 -0.2163 -0.0967  0.0026  0.0843  0.1521  0.2103  0.2625
  0.3096  0.3500  0.3828  0.4091  0.4325  0.4957  0.5527  0.5855  0.6001  0.6011
  0.5901  0.5689  0.5400  0.5052  0.4662  0.4244  0.3810  0.3364  0.2905  0.2428
  0.1934
 -0.7173 -0.5331 -0.3663 -0.2202 -0.0931  0.0152  0.1060  0.1815  0.2446  0.2986
  0.3461  0.3880  0.4242  0.4542  0.4781  0.5202  0.5592  0.5909  0.6050  0.6055
  0.5945  0.5733  0.5438  0.5082  0.4680  0.4246  0.3794  0.3333  0.2866  0.2391
  0.1905
 -0.7196 -0.5417 -0.3774 -0.2291 -0.0980  0.0157  0.1125  0.1939  0.2617  0.3187
  0.3672  0.4092  0.4460  0.4779  0.5363  0.5648  0.5690  0.5986  0.6126
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.8926 -1.8544 -1.8130 -1.6867 -1.4788 -1.2143 -0.9135 -0.5937 -0.2850 -0.0531
  0.1070  0.2193  0.3026  0.3674  0.4211  0.5203  0.5895  0.6364  0.6669
 -1.6727 -1.6198 -1.5702 -1.5084 -1.4093 -1.2293 -0.9461 -0.5850 -0.2809 -0.0528
  0.1070  0.2195  0.3025  0.3669  0.4190  0.5151  0.5814  0.6265  0.6525  0.6600
 -1.4820 -1.4086 -1.3461 -1.2823 -1.1994 -1.0710 -0.8606 -0.5693 -0.2878 -0.0645
  0.0972  0.2128  0.2977  0.3633  0.4158  0.5110  0.5753  0.6182  0.6418  0.6478
  0.6396
 -1.3261 -1.2294 -1.1491 -1.0774 -1.0022 -0.9049 -0.7571 -0.5364 -0.2927 -0.0797
