 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F850LP
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F850LP
 -1.6993 -1.6922 -1.6961 -1.7067 -1.7215 -1.7361 -1.7464 -1.7511 -1.7546 -1.7530
 -1.7417 -1.7201 -1.6915 -1.6617 -1.6343 -1.5833 -1.5587 -1.5615 -1.5890
 -1.6069 -1.5964 -1.6010 -1.6164 -1.6385 -1.6635 -1.6869 -1.7061 -1.7229 -1.7338
 -1.7349 -1.7240 -1.7028 -1.6777 -1.6537 -1.6094 -1.5890 -1.5928 -1.6184 -1.6569
 -1.5448 -1.5261 -1.5262 -1.5411 -1.5662 -1.5970 -1.6291 -1.6583 -1.6845 -1.7055
 -1.7180 -1.7190 -1.7075 -1.6880 -1.6673 -1.6289 -1.6123 -1.6172 -1.6414 -1.6791
 -1.7227
 -1.5246 -1.4897 -1.4741 -1.4843 -1.5069 -1.5386 -1.5743 -1.6094 -1.6419 -1.6701
 -1.6916 -1.7038 -1.7040 -1.6925 -1.6758 -1.6427 -1.6296 -1.6357 -1.6593 -1.6964
 -1.7403 -1.7862
 -1.5330 -1.4866 -1.4606 -1.4533 -1.4634 -1.4894 -1.5276 -1.5666 -1.6022 -1.6335
 -1.6596 -1.6793 -1.6903 -1.6896 -1.6790 -1.6516 -1.6416 -1.6492 -1.6729 -1.7097
 -1.7542 -1.8013 -1.8487 -1.8961
 -1.5487 -1.5056 -1.4759 -1.4589 -1.4550 -1.4635 -1.4849 -1.5185 -1.5577 -1.5959
 -1.6278 -1.6515 -1.6681 -1.6772 -1.6757 -1.6559 -1.6488 -1.6581 -1.6824 -1.7194
 -1.7649 -1.8135 -1.8627 -1.9116 -1.9600 -2.0082 -2.0566 -2.1075 -2.1615 -2.2154
 -1.5511 -1.5141 -1.4890 -1.4738 -1.4671 -1.4686 -1.4783 -1.4950 -1.5176 -1.5456
 -1.5780 -1.6100 -1.6362 -1.6542 -1.6632 -1.6557 -1.6519 -1.6628 -1.6879 -1.7254
 -1.7720 -1.8226 -1.8739 -1.9248 -1.9750 -2.0248 -2.0744 -2.1244 -2.1764 -2.2321
 -2.2889
 -1.5365 -1.5080 -1.4894 -1.4791 -1.4753 -1.4761 -1.4812 -1.4906 -1.5043 -1.5211
 -1.5401 -1.5616 -1.5861 -1.6106 -1.6313 -1.6500 -1.6509 -1.6636 -1.6894 -1.7273
 -1.7729 -1.8278 -1.8817 -1.9351 -1.9876 -2.0393 -2.0906 -2.1412 -2.1926 -2.2467
 -2.3045
 -1.4974 -1.4833 -1.4734 -1.4705 -1.4721 -1.4763 -1.4819 -1.4889 -1.4978 -1.5089
 -1.5216 -1.5353 -1.5501 -1.5672 -1.5867 -1.6273 -1.6451 -1.6608 -1.6875 -1.7257
 -1.7740 -1.8290 -1.8860 -1.9426 -1.9979 -2.0521 -2.1056 -2.1584 -2.2111 -2.2644
 -2.3199
 -1.4343 -1.4351 -1.4373 -1.4443 -1.4535 -1.4635 -1.4732 -1.4820 -1.4903 -1.4988
 -1.5081 -1.5184 -1.5292 -1.5408 -1.5539 -1.5924 -1.6274 -1.6532 -1.6817 -1.7197
 -1.7677 -1.8238 -1.8837 -1.9438 -2.0025 -2.0598 -2.1158 -2.1708 -2.2251 -2.2793
 -2.3342
 -1.3502 -1.3649 -1.3809 -1.3981 -1.4165 -1.4344 -1.4505 -1.4642 -1.4754 -1.4852
 -1.4941 -1.5032 -1.5127 -1.5226 -1.5330 -1.5639 -1.6007 -1.6376 -1.6722 -1.7110
 -1.7585 -1.8144 -1.8760 -1.9392 -2.0016 -2.0623 -2.1215 -2.1791 -2.2356 -2.2914
 -2.3470
 -1.2477 -1.2755 -1.3038 -1.3323 -1.3603 -1.3868 -1.4108 -1.4314 -1.4485 -1.4625
 -1.4742 -1.4849 -1.4951 -1.5053 -1.5240 -1.5418 -1.5650 -1.6140 -1.6590
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F850LP
 -2.0001 -1.9869 -1.9761 -1.9628 -1.9434 -1.9127 -1.8661 -1.8085 -1.7696 -1.7483
 -1.7318 -1.7122 -1.6890 -1.6646 -1.6414 -1.5965 -1.5704 -1.5661 -1.5832
 -1.8578 -1.8430 -1.8363 -1.8325 -1.8270 -1.8156 -1.7933 -1.7626 -1.7434 -1.7347
 -1.7276 -1.7157 -1.6976 -1.6767 -1.6561 -1.6167 -1.5966 -1.5953 -1.6129 -1.6456
 -1.7478 -1.7263 -1.7181 -1.7186 -1.7229 -1.7267 -1.7248 -1.7150 -1.7104 -1.7121
 -1.7144 -1.7112 -1.7002 -1.6836 -1.6657 -1.6309 -1.6148 -1.6165 -1.6349 -1.6669
 -1.7078
 -1.6708 -1.6391 -1.6243 -1.6229 -1.6307 -1.6434 -1.6563 -1.6633 -1.6707 -1.6815
 -1.6923 -1.6983 -1.6960 -1.6855 -1.6711 -1.6407 -1.6279 -1.6320 -1.6514 -1.6833
 -1.7242 -1.7694
 -1.6158 -1.5738 -1.5528 -1.5468 -1.5530 -1.5683 -1.5888 -1.6085 -1.6261 -1.6446
 -1.6627 -1.6770 -1.6840 -1.6816 -1.6723 -1.6469 -1.6369 -1.6431 -1.6637 -1.6959
 -1.7369 -1.7830 -1.8307 -1.8788
 -1.6089 -1.5495 -1.5083 -1.4864 -1.4839 -1.4983 -1.5237 -1.5533 -1.5802 -1.6049
 -1.6282 -1.6487 -1.6638 -1.6706 -1.6684 -1.6498 -1.6425 -1.6506 -1.6722 -1.7051
 -1.7465 -1.7936 -1.8429 -1.8927 -1.9424 -1.9921 -2.0426 -2.0952 -2.1508 -2.2052
 -1.6131 -1.5531 -1.5071 -1.4750 -1.4577 -1.4547 -1.4655 -1.4895 -1.5232 -1.5590
 -1.5913 -1.6177 -1.6379 -1.6517 -1.6580 -1.6495 -1.6451 -1.6549 -1.6776 -1.7111
 -1.7531 -1.8012 -1.8524 -1.9042 -1.9559 -2.0073 -2.0586 -2.1107 -2.1647 -2.2218
 -2.2783
 -1.6118 -1.5547 -1.5109 -1.4792 -1.4585 -1.4488 -1.4499 -1.4609 -1.4805 -1.5069
 -1.5381 -1.5709 -1.6009 -1.6241 -1.6389 -1.6456 -1.6448 -1.6564 -1.6800 -1.7139
 -1.7565 -1.8057 -1.8587 -1.9129 -1.9669 -2.0203 -2.0735 -2.1265 -2.1805 -2.2356
 -2.2944
 -1.6022 -1.5486 -1.5087 -1.4802 -1.4617 -1.4518 -1.4496 -1.4547 -1.4665 -1.4838
 -1.5047 -1.5277 -1.5523 -1.5776 -1.6009 -1.6348 -1.6412 -1.6549 -1.6797 -1.7142
 -1.7574 -1.8075 -1.8624 -1.9192 -1.9759 -2.0318 -2.0872 -2.1420 -2.1967 -2.2521
 -2.3091
 -1.5767 -1.5327 -1.4979 -1.4739 -1.4590 -1.4517 -1.4504 -1.4536 -1.4612 -1.4729
 -1.4876 -1.5043 -1.5216 -1.5394 -1.5580 -1.6043 -1.6327 -1.6501 -1.6761 -1.7109
 -1.7541 -1.8046 -1.8608 -1.9200 -1.9796 -2.0384 -2.0962 -2.1530 -2.2092 -2.2655
 -2.3223
 -1.5270 -1.4967 -1.4731 -1.4559 -1.4460 -1.4430 -1.4447 -1.4496 -1.4567 -1.4657
 -1.4766 -1.4891 -1.5026 -1.5164 -1.5303 -1.5683 -1.6086 -1.6408 -1.6695 -1.7049
 -1.7480 -1.7985 -1.8553 -1.9162 -1.9785 -2.0402 -2.1008 -2.1602 -2.2185 -2.2763
 -2.3338
 -1.4493 -1.4361 -1.4262 -1.4201 -1.4183 -1.4211 -1.4277 -1.4364 -1.4459 -1.4557
 -1.4657 -1.4763 -1.4875 -1.4992 -1.5178 -1.5268 -1.5689 -1.6270 -1.6599
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F850LP
 -2.1931 -2.1851 -2.1738 -2.1525 -2.1031 -2.0307 -1.9458 -1.8568 -1.7786 -1.7391
 -1.7180 -1.7003 -1.6808 -1.6601 -1.6396 -1.5985 -1.5749 -1.5690 -1.5815
 -2.0235 -2.0140 -2.0073 -1.9970 -1.9771 -1.9420 -1.8862 -1.8124 -1.7577 -1.7294
 -1.7152 -1.7032 -1.6882 -1.6705 -1.6523 -1.6160 -1.5971 -1.5950 -1.6097 -1.6391
 -1.8837 -1.8674 -1.8604 -1.8569 -1.8510 -1.8373 -1.8099 -1.7663 -1.7305 -1.7120
 -1.7045 -1.6989 -1.6895 -1.6758 -1.6601 -1.6280 -1.6128 -1.6139 -1.6305 -1.6600
 -1.6989
 -1.7792 -1.7515 -1.7383 -1.7350 -1.7364 -1.7372 -1.7321 -1.7142 -1.6956 -1.6869
 -1.6863 -1.6875 -1.6847 -1.6763 -1.6641 -1.6362 -1.6239 -1.6276 -1.6458 -1.6759
 -1.7148 -1.7590
 -1.7061 -1.6682 -1.6454 -1.6361 -1.6371 -1.6444 -1.6530 -1.6558 -1.6533 -1.6546
 -1.6610 -1.6689 -1.6734 -1.6716 -1.6641 -1.6413 -1.6316 -1.6374 -1.6570 -1.6878
 -1.7269 -1.7718 -1.8193 -1.8670
 -1.6573 -1.6030 -1.5697 -1.5552 -1.5539 -1.5620 -1.5769 -1.5932 -1.6050 -1.6161
 -1.6294 -1.6436 -1.6552 -1.6608 -1.6596 -1.6436 -1.6364 -1.6440 -1.6649 -1.6964
 -1.7360 -1.7816 -1.8305 -1.8806 -1.9309 -1.9814 -2.0331 -2.0870 -2.1431 -2.1979
 -1.6513 -1.5869 -1.5376 -1.5046 -1.4876 -1.4860 -1.4986 -1.5228 -1.5497 -1.5730
 -1.5938 -1.6133 -1.6306 -1.6434 -1.6494 -1.6430 -1.6387 -1.6481 -1.6699 -1.7021
 -1.7423 -1.7886 -1.8390 -1.8911 -1.9434 -1.9957 -2.0483 -2.1014 -2.1567 -2.2142
 -2.2709
 -1.6490 -1.5845 -1.5332 -1.4945 -1.4685 -1.4552 -1.4539 -1.4641 -1.4853 -1.5137
 -1.5450 -1.5751 -1.6004 -1.6196 -1.6324 -1.6391 -1.6385 -1.6495 -1.6723 -1.7050
 -1.7458 -1.7929 -1.8447 -1.8987 -1.9534 -2.0078 -2.0620 -2.1163 -2.1712 -2.2277
 -2.2867
 -1.6413 -1.5792 -1.5298 -1.4923 -1.4655 -1.4489 -1.4422 -1.4448 -1.4562 -1.4748
 -1.4984 -1.5252 -1.5535 -1.5805 -1.6031 -1.6303 -1.6353 -1.6484 -1.6724 -1.7057
 -1.7472 -1.7952 -1.8483 -1.9045 -1.9616 -2.0184 -2.0749 -2.1309 -2.1868 -2.2434
 -2.3015
 -1.6286 -1.5700 -1.5229 -1.4878 -1.4631 -1.4476 -1.4400 -1.4394 -1.4457 -1.4580
 -1.4750 -1.4948 -1.5158 -1.5373 -1.5591 -1.6067 -1.6285 -1.6443 -1.6695 -1.7032
 -1.7449 -1.7934 -1.8474 -1.9053 -1.9648 -2.0242 -2.0829 -2.1409 -2.1984 -2.2560
 -2.3139
 -1.5994 -1.5497 -1.5089 -1.4770 -1.4555 -1.4426 -1.4369 -1.4366 -1.4411 -1.4498
 -1.4620 -1.4771 -1.4937 -1.5103 -1.5269 -1.5698 -1.6099 -1.6367 -1.6638 -1.6983
 -1.7401 -1.7887 -1.8432 -1.9022 -1.9637 -2.0256 -2.0869 -2.1473 -2.2068 -2.2658
 -2.3239
 -1.5537 -1.5086 -1.4786 -1.4551 -1.4384 -1.4294 -1.4268 -1.4290 -1.4345 -1.4425
 -1.4526 -1.4645 -1.4777 -1.4917 -1.5065 -1.5196 -1.5795 -1.6256 -1.6553
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F850LP
 -2.3935 -2.3987 -2.3941 -2.3716 -2.3006 -2.1899 -2.0567 -1.9154 -1.7902 -1.7267
 -1.6988 -1.6825 -1.6673 -1.6508 -1.6337 -1.5970 -1.5755 -1.5696 -1.5812
 -2.2039 -2.2061 -2.2055 -2.1937 -2.1623 -2.1027 -2.0075 -1.8796 -1.7773 -1.7219
 -1.6977 -1.6851 -1.6735 -1.6598 -1.6448 -1.6124 -1.5949 -1.5927 -1.6054 -1.6319
 -2.0368 -2.0317 -2.0310 -2.0274 -2.0133 -1.9814 -1.9246 -1.8385 -1.7591 -1.7114
 -1.6902 -1.6810 -1.6735 -1.6635 -1.6511 -1.6226 -1.6083 -1.6093 -1.6245 -1.6521
 -1.6889
 -1.9022 -1.8847 -1.8784 -1.8770 -1.8740 -1.8627 -1.8366 -1.7877 -1.7323 -1.6942
 -1.6769 -1.6712 -1.6681 -1.6624 -1.6535 -1.6294 -1.6178 -1.6211 -1.6385 -1.6671
 -1.7042 -1.7472
 -1.8059 -1.7731 -1.7554 -1.7490 -1.7488 -1.7492 -1.7442 -1.7258 -1.6950 -1.6696
 -1.6577 -1.6560 -1.6574 -1.6568 -1.6521 -1.6335 -1.6244 -1.6297 -1.6485 -1.6782
 -1.7159 -1.7594 -1.8064 -1.8543
 -1.7279 -1.6893 -1.6640 -1.6492 -1.6443 -1.6469 -1.6525 -1.6549 -1.6471 -1.6364
 -1.6322 -1.6352 -1.6414 -1.6461 -1.6465 -1.6351 -1.6286 -1.6357 -1.6556 -1.6861
 -1.7244 -1.7685 -1.8167 -1.8668 -1.9176 -1.9691 -2.0218 -2.0773 -2.1347 -2.1904
 -1.6929 -1.6322 -1.5892 -1.5639 -1.5537 -1.5551 -1.5642 -1.5787 -1.5898 -1.5949
 -1.6000 -1.6088 -1.6200 -1.6301 -1.6362 -1.6341 -1.6306 -1.6394 -1.6602 -1.6914
 -1.7304 -1.7751 -1.8244 -1.8762 -1.9290 -1.9822 -2.0359 -2.0904 -2.1473 -2.2062
 -2.2638
 -1.6851 -1.6184 -1.5648 -1.5249 -1.4988 -1.4859 -1.4848 -1.4953 -1.5161 -1.5383
 -1.5583 -1.5764 -1.5933 -1.6085 -1.6203 -1.6298 -1.6303 -1.6407 -1.6627 -1.6943
 -1.7339 -1.7793 -1.8296 -1.8831 -1.9380 -1.9932 -2.0485 -2.1039 -2.1603 -2.2187
 -2.2792
 -1.6772 -1.6103 -1.5557 -1.5127 -1.4809 -1.4604 -1.4506 -1.4505 -1.4601 -1.4783
 -1.5014 -1.5274 -1.5540 -1.5781 -1.5972 -1.6212 -1.6273 -1.6399 -1.6631 -1.6954
 -1.7355 -1.7819 -1.8332 -1.8882 -1.9452 -2.0027 -2.0602 -2.1180 -2.1761 -2.2344
 -2.2928
 -1.6685 -1.6017 -1.5480 -1.5057 -1.4739 -1.4518 -1.4387 -1.4342 -1.4378 -1.4489
 -1.4658 -1.4867 -1.5097 -1.5339 -1.5578 -1.6037 -1.6211 -1.6363 -1.6607 -1.6936
 -1.7341 -1.7810 -1.8331 -1.8892 -1.9480 -2.0076 -2.0672 -2.1264 -2.1853 -2.2444
 -2.3038
 -1.6526 -1.5898 -1.5375 -1.4968 -1.4666 -1.4458 -1.4332 -1.4276 -1.4286 -1.4357
 -1.4480 -1.4643 -1.4828 -1.5020 -1.5214 -1.5694 -1.6075 -1.6297 -1.6558 -1.6896
 -1.7303 -1.7774 -1.8300 -1.8870 -1.9470 -2.0086 -2.0705 -2.1318 -2.1926 -2.2530
 -2.3122
 -1.6191 -1.5657 -1.5199 -1.4830 -1.4549 -1.4363 -1.4256 -1.4213 -1.4224 -1.4280
 -1.4374 -1.4501 -1.4652 -1.4815 -1.4880 -1.5183 -1.5865 -1.6201 -1.6484
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F850LP
 -2.5790 -2.6032 -2.6170 -2.6021 -2.5400 -2.4160 -2.2188 -1.9743 -1.8047 -1.7149
 -1.6767 -1.6600 -1.6484 -1.6363 -1.6230 -1.5920 -1.5726 -1.5676 -1.5780
 -2.3804 -2.4035 -2.4133 -2.4075 -2.3708 -2.2895 -2.1506 -1.9592 -1.8029 -1.7155
 -1.6776 -1.6624 -1.6535 -1.6442 -1.6329 -1.6055 -1.5897 -1.5880 -1.5996 -1.6237
 -2.1942 -2.2061 -2.2177 -2.2197 -2.2021 -2.1543 -2.0659 -1.9300 -1.7974 -1.7131
 -1.6738 -1.6590 -1.6525 -1.6463 -1.6378 -1.6143 -1.6013 -1.6023 -1.6166 -1.6426
 -1.6776
 -2.0338 -2.0324 -2.0381 -2.0431 -2.0391 -2.0174 -1.9693 -1.8845 -1.7827 -1.7063
 -1.6664 -1.6512 -1.6467 -1.6437 -1.6386 -1.6201 -1.6094 -1.6126 -1.6290 -1.6565
 -1.6922 -1.7339
 -1.9088 -1.8900 -1.8841 -1.8854 -1.8873 -1.8822 -1.8629 -1.8203 -1.7539 -1.6922
 -1.6549 -1.6399 -1.6369 -1.6371 -1.6357 -1.6233 -1.6152 -1.6201 -1.6379 -1.6666
 -1.7033 -1.7456 -1.7919 -1.8396
 -1.8072 -1.7866 -1.7656 -1.7561 -1.7546 -1.7559 -1.7536 -1.7404 -1.7085 -1.6677
 -1.6379 -1.6248 -1.6234 -1.6265 -1.6289 -1.6242 -1.6189 -1.6254 -1.6443 -1.6738
 -1.7113 -1.7544 -1.8016 -1.8514 -1.9023 -1.9545 -2.0088 -2.0656 -2.1240 -2.1806
 -1.7410 -1.6958 -1.6694 -1.6551 -1.6478 -1.6463 -1.6495 -1.6528 -1.6476 -1.6306
 -1.6131 -1.6049 -1.6060 -1.6120 -1.6182 -1.6223 -1.6208 -1.6289 -1.6487 -1.6787
 -1.7168 -1.7607 -1.8088 -1.8600 -1.9129 -1.9667 -2.0212 -2.0773 -2.1358 -2.1958
 -2.2540
 -1.7181 -1.6548 -1.6063 -1.5735 -1.5549 -1.5481 -1.5503 -1.5591 -1.5720 -1.5782
 -1.5779 -1.5785 -1.5840 -1.5933 -1.6033 -1.6171 -1.6203 -1.6304 -1.6512 -1.6817
 -1.7202 -1.7648 -1.8137 -1.8662 -1.9209 -1.9765 -2.0328 -2.0895 -2.1474 -2.2074
 -2.2689
 -1.7075 -1.6404 -1.5849 -1.5413 -1.5099 -1.4902 -1.4806 -1.4800 -1.4885 -1.5047
 -1.5214 -1.5375 -1.5534 -1.5690 -1.5835 -1.6080 -1.6172 -1.6298 -1.6520 -1.6832
 -1.7222 -1.7675 -1.8174 -1.8710 -1.9273 -1.9849 -2.0432 -2.1015 -2.1604 -2.2203
 -2.2817
 -1.6981 -1.6300 -1.5735 -1.5277 -1.4922 -1.4668 -1.4509 -1.4436 -1.4443 -1.4527
 -1.4674 -1.4859 -1.5071 -1.5298 -1.5519 -1.5933 -1.6112 -1.6265 -1.6502 -1.6821
 -1.7214 -1.7671 -1.8177 -1.8722 -1.9296 -1.9889 -2.0491 -2.1093 -2.1697 -2.2308
 -2.2910
 -1.6883 -1.6197 -1.5627 -1.5170 -1.4814 -1.4551 -1.4374 -1.4275 -1.4250 -1.4292
 -1.4395 -1.4545 -1.4727 -1.4927 -1.5136 -1.5646 -1.6001 -1.6206 -1.6459 -1.6788
 -1.7185 -1.7644 -1.8155 -1.8706 -1.9289 -1.9896 -2.0515 -2.1137 -2.1757 -2.2376
 -2.2967
 -1.6689 -1.6055 -1.5505 -1.5050 -1.4704 -1.4450 -1.4280 -1.4182 -1.4147 -1.4171
 -1.4246 -1.4366 -1.4519 -1.4691 -1.4686 -1.5219 -1.5839 -1.6121 -1.6391
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F850LP
 -2.7358 -2.7810 -2.7908 -2.7543 -2.6712 -2.5252 -2.3113 -2.0142 -1.8217 -1.7065
 -1.6540 -1.6339 -1.6245 -1.6164 -1.6072 -1.5826 -1.5662 -1.5625 -1.5725
 -2.5363 -2.5784 -2.6103 -2.6185 -2.5858 -2.4886 -2.3016 -2.0382 -1.8343 -1.7131
 -1.6574 -1.6367 -1.6289 -1.6233 -1.6163 -1.5950 -1.5814 -1.5803 -1.5915 -1.6138
 -2.3399 -2.3733 -2.4027 -2.4169 -2.4029 -2.3450 -2.2251 -2.0347 -1.8446 -1.7199
 -1.6582 -1.6346 -1.6273 -1.6241 -1.6198 -1.6029 -1.5915 -1.5927 -1.6064 -1.6310
 -1.6645
