 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.3778 -2.2229 -2.3343 -2.9786 -4.0189 -4.6260 -4.9026 -5.0045 -4.8811 -4.5270
 -4.8943 -5.3932 -5.0663 -4.2796 -3.7412 -3.9183
 -2.9463 -2.8295 -2.8081 -3.0237 -3.4450 -3.7050 -3.8662 -3.9849 -4.0408 -4.0263
 -4.2469 -4.4689 -4.3281 -3.9734 -3.7394 -3.9292 -4.1114 -4.2762 -4.4502
 -3.2457 -3.1977 -3.1519 -3.1693 -3.2574 -3.3294 -3.4124 -3.5104 -3.6174 -3.7288
 -3.8343 -3.8982 -3.8721 -3.7924 -3.7552 -3.9397 -4.1266 -4.2940 -4.4593 -4.6154
 -4.7650
 -3.2760 -3.3275 -3.3657 -3.4154 -3.4560 -3.4992 -3.5412 -3.5810 -3.6109 -3.6346
 -3.6566 -3.6811 -3.6982 -3.7366 -3.7886 -3.9498 -4.1371 -4.3077 -4.4708 -4.6273
 -4.7778 -4.9221 -5.0620
 -3.3890 -3.4129 -3.4338 -3.4635 -3.4957 -3.5330 -3.5728 -3.6125 -3.6501 -3.6827
 -3.7098 -3.7361 -3.7608 -3.7930 -3.8372 -3.9770 -4.1453 -4.3163 -4.4810 -4.6376
 -4.7871 -4.9304 -5.0683 -5.2015 -5.3308
 -3.5098 -3.5144 -3.5215 -3.5345 -3.5552 -3.5831 -3.6166 -3.6527 -3.6896 -3.7252
 -3.7579 -3.7872 -3.8157 -3.8426 -3.8824 -4.0063 -4.1580 -4.3242 -4.4885 -4.6454
 -4.7946 -4.9373 -5.0740 -5.2059 -5.3334 -5.4573
 -3.6383 -3.6320 -3.6288 -3.6284 -3.6346 -3.6495 -3.6726 -3.7016 -3.7339 -3.7675
 -3.8012 -3.8333 -3.8633 -3.8902 -3.9242 -4.0377 -4.1752 -4.3314 -4.4933 -4.6507
 -4.8003 -4.9428 -5.0791 -5.2100 -5.3362 -5.4584 -5.5772 -5.6930 -5.8058 -5.9155
 -3.7746 -3.7657 -3.7557 -3.7447 -3.7370 -3.7364 -3.7447 -3.7621 -3.7862 -3.8142
 -3.8445 -3.8760 -3.9070 -3.9357 -3.9658 -4.0662 -4.1956 -4.3407 -4.4966 -4.6532
 -4.8038 -4.9469 -5.0831 -5.2136 -5.3390 -5.4601 -5.5774 -5.6915 -5.8026 -5.9111
 -6.0171
