 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F182M
 -0.9975 -2.0889 -3.6855 -3.8219 -1.8099  0.1003 -1.4916 -3.0602 -3.5859 -3.3234
 -3.2595 -3.1383 -2.5986 -1.9904 -1.6368 -1.7774
 -1.2871 -1.6825 -2.3715 -2.4688 -1.6626 -0.7391 -1.3131 -1.9534 -2.2735 -2.3116
 -2.3717 -2.3429 -2.1101 -1.8401 -1.6928 -1.8299 -1.9999 -2.1595 -2.3235
 -1.5525 -1.5812 -1.7353 -1.7808 -1.6406 -1.3484 -1.3840 -1.4903 -1.6193 -1.7407
 -1.8241 -1.8426 -1.7990 -1.7455 -1.7316 -1.8630 -2.0092 -2.1673 -2.3270 -2.4811
 -2.6290
 -1.7937 -1.7850 -1.7769 -1.7579 -1.7438 -1.7275 -1.7043 -1.6708 -1.6234 -1.6109
 -1.6166 -1.6374 -1.6654 -1.7066 -1.7532 -1.8767 -2.0255 -2.1812 -2.3355 -2.4848
 -2.6306 -2.7729 -2.9117
 -1.9432 -1.8993 -1.8658 -1.8387 -1.8210 -1.8064 -1.7905 -1.7700 -1.7443 -1.7205
 -1.7102 -1.7168 -1.7354 -1.7658 -1.8061 -1.9209 -2.0508 -2.1936 -2.3426 -2.4905
 -2.6345 -2.7743 -2.9102 -3.0425 -3.1715
 -2.1190 -2.0453 -1.9877 -1.9455 -1.9165 -1.8961 -1.8799 -1.8642 -1.8471 -1.8280
 -1.8108 -1.8035 -1.8111 -1.8298 -1.8607 -1.9637 -2.0804 -2.2112 -2.3526 -2.4970
 -2.6389 -2.7767 -2.9103 -3.0402 -3.1667 -3.2901
 -2.3212 -2.2230 -2.1426 -2.0783 -2.0303 -1.9966 -1.9725 -1.9534 -1.9365 -1.9202
 -1.9043 -1.8918 -1.8881 -1.8956 -1.9170 -2.0051 -2.1143 -2.2340 -2.3655 -2.5043
