 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F250M
  0.3175  0.2730  0.2494  0.2560  0.2827  0.3214  0.3727  0.4290  0.4694  0.4797
  0.4780  0.4564  0.4129  0.3646  0.3062  0.1526  0.0006 -0.1637 -0.3242
  0.3951  0.3559  0.3195  0.2930  0.2787  0.2789  0.2931  0.3184  0.3495  0.3818
  0.4098  0.4228  0.4052  0.3568  0.2958  0.1380 -0.0155 -0.1782 -0.3397 -0.4967
  0.4377  0.4068  0.3690  0.3293  0.2947  0.2720  0.2619  0.2650  0.2820  0.3123
  0.3464  0.3760  0.3807  0.3435  0.2851  0.1259 -0.0293 -0.1902 -0.3516 -0.5073
 -0.6571
  0.4453  0.4257  0.3979  0.3649  0.3307  0.3007  0.2791  0.2688  0.2669  0.2712
  0.2878  0.3160  0.3394  0.3247  0.2741  0.1163 -0.0408 -0.1997 -0.3600 -0.5148
 -0.6633 -0.8064
  0.4177  0.4124  0.3972  0.3750  0.3481  0.3207  0.2969  0.2807  0.2723  0.2697
  0.2678  0.2701  0.2873  0.2922  0.2577  0.1074 -0.0508 -0.2079 -0.3663 -0.5205
 -0.6683 -0.8103 -0.9471 -1.0795
  0.3528  0.3647  0.3657  0.3575  0.3421  0.3220  0.3004  0.2816  0.2688  0.2615
  0.2562  0.2492  0.2460  0.2509  0.2293  0.0970 -0.0601 -0.2156 -0.3713 -0.5246
 -0.6722 -0.8135 -0.9492 -1.0803 -1.2072 -1.3306 -1.4509 -1.5683 -1.6825 -1.7927
  0.2528  0.2811  0.3004  0.3097  0.3094  0.3010  0.2867  0.2701  0.2548  0.2436
  0.2353  0.2261  0.2128  0.2090  0.1932  0.0798 -0.0702 -0.2235 -0.3759 -0.5273
 -0.6746 -0.8159 -0.9512 -1.0812 -1.2068 -1.3285 -1.4470 -1.5624 -1.6751 -1.7851
 -1.8917
  0.1269  0.1653  0.1998  0.2282  0.2462  0.2538  0.2518  0.2428  0.2302  0.2173
  0.2065  0.1964  0.1830  0.1682  0.1553  0.0541 -0.0840 -0.2326 -0.3813 -0.5293
 -0.6755 -0.8171 -0.9526 -1.0822 -1.2069 -1.3274 -1.4443 -1.5579 -1.6687 -1.7769
 -1.8829
 -0.0124  0.0293  0.0706  0.1133  0.1498  0.1765  0.1910  0.1947  0.1900  0.1805
  0.1694  0.1584  0.1462  0.1309  0.1168  0.0254 -0.1033 -0.2456 -0.3901 -0.5343
 -0.6778 -0.8190 -0.9552 -1.0855 -1.2102 -1.3300 -1.4459 -1.5582 -1.6674 -1.7738
 -1.8780
 -0.1559 -0.1154 -0.0743 -0.0265  0.0227  0.0659  0.0997  0.1203  0.1289  0.1282
  0.1215  0.1118  0.1009  0.0882  0.0738 -0.0026 -0.1217 -0.2574 -0.3979 -0.5382
 -0.6779 -0.8168 -0.9528 -1.0839 -1.2093 -1.3294 -1.4448 -1.5562 -1.6641 -1.7689
 -1.8733
 -0.3020 -0.2638 -0.2232 -0.1781 -0.1276 -0.0733 -0.0242  0.0145  0.0405  0.0540
  0.0573  0.0535  0.0457  0.0356  0.0237 -0.0350 -0.1415 -0.2696 -0.4058 -0.5432
 -0.6797 -0.8153 -0.9493 -1.0804 -1.2068 -1.3279 -1.4438 -1.5551 -1.6624 -1.7664
 -1.8673
 -0.4506 -0.4159 -0.3736 -0.3344 -0.2857 -0.2310 -0.1746 -0.1216 -0.0789 -0.0483
 -0.0299 -0.0223 -0.0226 -0.0280 -0.0335 -0.0718 -0.1627 -0.2822 -0.4138
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F250M
  0.3397  0.3394  0.3461  0.3590  0.3774  0.3977  0.4164  0.4304  0.4390  0.4455
  0.4459  0.4317  0.3954  0.3412  0.2757  0.1219 -0.0205 -0.1650 -0.3257
  0.3385  0.3215  0.3134  0.3131  0.3195  0.3314  0.3465  0.3603  0.3733  0.3878
  0.4006  0.4026  0.3792  0.3294  0.2683  0.1105 -0.0358 -0.1808 -0.3389 -0.4956
  0.3901  0.3600  0.3338  0.2986  0.2833  0.2792  0.2848  0.2958  0.3094  0.3269
  0.3473  0.3640  0.3602  0.3213  0.2627  0.1032 -0.0473 -0.1937 -0.3497 -0.5047
 -0.6545
  0.4459  0.4134  0.3773  0.3389  0.3031  0.2746  0.2574  0.2530  0.2578  0.2702
  0.2891  0.3123  0.3283  0.3099  0.2589  0.1000 -0.0550 -0.2037 -0.3581 -0.5119
 -0.6604 -0.8036
  0.4624  0.4411  0.4111  0.3759  0.3396  0.3057  0.2771  0.2561  0.2445  0.2428
  0.2482  0.2616  0.2804  0.2864  0.2518  0.0990 -0.0595 -0.2111 -0.3644 -0.5174
 -0.6651 -0.8071 -0.9441 -1.0768
  0.4484  0.4386  0.4188  0.3906  0.3570  0.3218  0.2898  0.2650  0.2485  0.2395
  0.2358  0.2343  0.2407  0.2484  0.2343  0.0979 -0.0621 -0.2164 -0.3692 -0.5213
 -0.6686 -0.8100 -0.9459 -1.0772 -1.2044 -1.3281 -1.4487 -1.5663 -1.6805 -1.7906
  0.4034  0.4079  0.4006  0.3835  0.3592  0.3305  0.3002  0.2727  0.2512  0.2366
  0.2267  0.2188  0.2128  0.2137  0.2059  0.0938 -0.0641 -0.2203 -0.3727 -0.5237
