 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F335M
  0.4536  0.3871  0.3258  0.2676  0.2280  0.2085  0.2524  0.2711  0.2820  0.2735
  0.2411  0.1842  0.1192  0.0444 -0.0319 -0.2199 -0.4026 -0.5692 -0.7358
  0.5733  0.5003  0.4281  0.3567  0.2924  0.2447  0.2152  0.2016  0.1990  0.2001
  0.1877  0.1494  0.0882  0.0172 -0.0563 -0.2405 -0.4207 -0.5938 -0.7593 -0.9173
  0.5871  0.5210  0.4546  0.3890  0.3262  0.2683  0.2185  0.1824  0.1578  0.1401
  0.1278  0.1062  0.0591 -0.0061 -0.0769 -0.2579 -0.4361 -0.6087 -0.7738 -0.9313
 -1.0818
  0.5857  0.5253  0.4638  0.4018  0.3408  0.2833  0.2316  0.1859  0.1464  0.1131
  0.0819  0.0575  0.0236 -0.0307 -0.0964 -0.2721 -0.4477 -0.6196 -0.7848 -0.9420
 -1.0919 -1.2354
  0.5658  0.5131  0.4580  0.4010  0.3430  0.2855  0.2312  0.1818  0.1373  0.0956
  0.0557  0.0176 -0.0169 -0.0626 -0.1194 -0.2853 -0.4568 -0.6269 -0.7925 -0.9501
 -1.0998 -1.2427 -1.3797 -1.5117
  0.5257  0.4820  0.4354  0.3856  0.3329  0.2783  0.2238  0.1715  0.1225  0.0768
  0.0324 -0.0122 -0.0525 -0.0972 -0.1492 -0.3005 -0.4653 -0.6317 -0.7968 -0.9555
 -1.1058 -1.2487 -1.3852 -1.5163 -1.6428 -1.7652 -1.8840 -1.9995 -2.1120 -2.2218
  0.4675  0.4312  0.3940  0.3531  0.3079  0.2589  0.2078  0.1561  0.1053  0.0562
  0.0089 -0.0380 -0.0833 -0.1285 -0.1786 -0.3199 -0.4755 -0.6359 -0.7982 -0.9576
 -1.1094 -1.2531 -1.3897 -1.5205 -1.6461 -1.7672 -1.8844 -1.9983 -2.1093 -2.2177
 -2.3236
  0.3919  0.3630  0.3335  0.3016  0.2655  0.2244  0.1795  0.1318  0.0826  0.0335
 -0.0153 -0.0636 -0.1112 -0.1576 -0.2064 -0.3405 -0.4879 -0.6416 -0.7987 -0.9566
 -1.1099 -1.2553 -1.3929 -1.5240 -1.6494 -1.7700 -1.8863 -1.9988 -2.1082 -2.2148
 -2.3191
  0.3048  0.2810  0.2565  0.2314  0.2041  0.1720  0.1351  0.0940  0.0498  0.0035
