 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.8329 -0.8669 -0.9003 -0.9336 -0.9671 -1.0009 -1.0346 -1.0701 -1.1094 -1.1541
 -1.2053
 -0.9193 -0.9369 -0.9483 -0.9520 -0.9514 -0.9436 -0.9297 -0.9106 -0.8886 -0.8664
 -0.8457 -0.8271 -0.8102 -0.7952 -0.7820 -0.7585 -0.7459 -0.7442 -0.7581 -0.7891
 -0.8278 -0.8674 -0.9056 -0.9425 -0.9785 -1.0140 -1.0496 -1.0857 -1.1240 -1.1645
 -1.2072
 -0.8158 -0.8368 -0.8520 -0.8619 -0.8670 -0.8678 -0.8644 -0.8561 -0.8436 -0.8279
 -0.8116 -0.7966 -0.7831 -0.7707 -0.7597 -0.7387 -0.7289 -0.7306 -0.7454 -0.7754
 -0.8158 -0.8598 -0.9033 -0.9451 -0.9851 -1.0237 -1.0614 -1.0985 -1.1358 -1.1740
 -1.2139
 -0.7212 -0.7422 -0.7590 -0.7720 -0.7815 -0.7879 -0.7914 -0.7921 -0.7892 -0.7825
 -0.7729 -0.7626 -0.7529 -0.7443 -0.7367 -0.7214 -0.7133 -0.7170 -0.7330 -0.7614
 -0.8010 -0.8466 -0.8941 -0.9409 -0.9858 -1.0286 -1.0698 -1.1095 -1.1483 -1.1869
 -1.2262
 -0.6332 -0.6435 -0.6572 -0.6726 -0.6880 -0.7019 -0.7133 -0.7214 -0.7262 -0.7279
 -0.7269 -0.7234 -0.7186 -0.7140 -0.7101 -0.7031 -0.6993 -0.7039 -0.7206
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9916 -2.0014 -1.9750 -1.8698 -1.7371 -1.6057 -1.4940 -1.4020 -1.3181 -1.2380
 -1.1615 -1.0887 -1.0203 -0.9567 -0.8990 -0.7807 -0.7129 -0.6899 -0.6916
 -1.8212 -1.7565 -1.7375 -1.7426 -1.6810 -1.5736 -1.4642 -1.3712 -1.2904 -1.2148
 -1.1432 -1.0752 -1.0114 -0.9526 -0.8996 -0.7963 -0.7342 -0.7095 -0.7111 -0.7262
 -1.7166 -1.6396 -1.5710 -1.5255 -1.5210 -1.5058 -1.4357 -1.3479 -1.2687 -1.1976
 -1.1306 -1.0671 -1.0076 -0.9528 -0.9035 -0.8082 -0.7508 -0.7275 -0.7297 -0.7451
 -0.7673
 -1.6263 -1.5598 -1.4880 -1.4183 -1.3634 -1.3348 -1.3297 -1.3047 -1.2457 -1.1806
 -1.1187 -1.0597 -1.0042 -0.9530 -0.9070 -0.8181 -0.7644 -0.7419 -0.7444 -0.7606
 -0.7828 -0.8090
 -1.5344 -1.4859 -1.4249 -1.3595 -1.2974 -1.2421 -1.2004 -1.1774 -1.1682 -1.1431
 -1.0995 -1.0487 -0.9982 -0.9507 -0.9076 -0.8245 -0.7740 -0.7524 -0.7553 -0.7726
 -0.7960 -0.8224 -0.8515 -0.8842
 -1.4385 -1.4058 -1.3617 -1.3072 -1.2492 -1.1933 -1.1421 -1.0980 -1.0657 -1.0483
 -1.0354 -1.0139 -0.9813 -0.9426 -0.9039 -0.8265 -0.7791 -0.7584 -0.7616 -0.7808
 -0.8064 -0.8343 -0.8639 -0.8955 -0.9285 -0.9638 -1.0027 -1.0461 -1.0942 -1.1449
 -1.3336 -1.3165 -1.2894 -1.2508 -1.2035 -1.1531 -1.1040 -1.0583 -1.0175 -0.9836
 -0.9588 -0.9429 -0.9287 -0.9104 -0.8872 -0.8234 -0.7794 -0.7596 -0.7630 -0.7841
 -0.8129 -0.8436 -0.8750 -0.9074 -0.9409 -0.9753 -1.0117 -1.0515 -1.0956 -1.1446
 -1.1983
 -1.2270 -1.2192 -1.2069 -1.1834 -1.1510 -1.1111 -1.0682 -1.0259 -0.9861 -0.9499
 -0.9184 -0.8926 -0.8734 -0.8591 -0.8461 -0.8100 -0.7746 -0.7565 -0.7596 -0.7817
 -0.8141 -0.8489 -0.8834 -0.9179 -0.9525 -0.9865 -1.0213 -1.0587 -1.1001 -1.1465
 -1.1986
 -1.1234 -1.1202 -1.1161 -1.1050 -1.0859 -1.0596 -1.0272 -0.9915 -0.9558 -0.9218
 -0.8909 -0.8635 -0.8400 -0.8210 -0.8066 -0.7816 -0.7618 -0.7489 -0.7525 -0.7745
 -0.8095 -0.8489 -0.8879 -0.9259 -0.9630 -0.9998 -1.0369 -1.0755 -1.1157 -1.1572
 -1.2000
 -1.0278 -1.0261 -1.0252 -1.0198 -1.0113 -0.9967 -0.9766 -0.9513 -0.9228 -0.8934
 -0.8653 -0.8397 -0.8170 -0.7972 -0.7807 -0.7545 -0.7417 -0.7367 -0.7422 -0.7633
 -0.7987 -0.8413 -0.8852 -0.9279 -0.9689 -1.0086 -1.0477 -1.0862 -1.1249 -1.1646
 -1.2060
 -0.9455 -0.9383 -0.9362 -0.9335 -0.9316 -0.9246 -0.9143 -0.8999 -0.8815 -0.8596
 -0.8366 -0.8144 -0.7942 -0.7763 -0.7607 -0.7334 -0.7215 -0.7210 -0.7300 -0.7507
 -0.7849 -0.8286 -0.8759 -0.9234 -0.9691 -1.0130 -1.0553 -1.0964 -1.1365 -1.1766
 -1.2172
 -0.8739 -0.8566 -0.8491 -0.8473 -0.8478 -0.8475 -0.8444 -0.8381 -0.8291 -0.8168
 -0.8014 -0.7846 -0.7681 -0.7532 -0.7400 -0.7159 -0.7044 -0.7051 -0.7166
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1749 -2.1189 -1.9741 -1.8164 -1.6608 -1.5285 -1.4332 -1.3538 -1.2797 -1.2090
 -1.1426 -1.0796 -1.0198 -0.9633 -0.9103 -0.7989 -0.7222 -0.6822 -0.6757
 -1.9234 -1.9255 -1.9104 -1.7954 -1.6566 -1.5244 -1.4174 -1.3347 -1.2610 -1.1931
 -1.1298 -1.0701 -1.0134 -0.9602 -0.9105 -0.8076 -0.7385 -0.7031 -0.6972 -0.7101
 -1.8124 -1.7291 -1.6974 -1.7052 -1.6368 -1.5223 -1.4110 -1.3207 -1.2469 -1.1810
 -1.1206 -1.0639 -1.0103 -0.9600 -0.9132 -0.8168 -0.7529 -0.7202 -0.7145 -0.7273
 -0.7494
 -1.7407 -1.6493 -1.5653 -1.5095 -1.4997 -1.4826 -1.4047 -1.3133 -1.2354 -1.1700
 -1.1118 -1.0579 -1.0072 -0.9596 -0.9155 -0.8244 -0.7644 -0.7337 -0.7281 -0.7409
 -0.7632 -0.7902
 -1.6699 -1.5929 -1.5079 -1.4274 -1.3630 -1.3251 -1.3158 -1.2879 -1.2248 -1.1589
 -1.1020 -1.0506 -1.0024 -0.9574 -0.9157 -0.8295 -0.7728 -0.7438 -0.7384 -0.7513
 -0.7744 -0.8018 -0.8320 -0.8643
 -1.5919 -1.5333 -1.4619 -1.3846 -1.3101 -1.2456 -1.1969 -1.1686 -1.1566 -1.1315
 -1.0870 -1.0401 -0.9950 -0.9525 -0.9131 -0.8315 -0.7778 -0.7503 -0.7454 -0.7585
 -0.7828 -0.8118 -0.8426 -0.8755 -0.9099 -0.9469 -0.9877 -1.0334 -1.0834 -1.1337
 -1.5060 -1.4639 -1.4098 -1.3457 -1.2771 -1.2108 -1.1511 -1.1005 -1.0623 -1.0399
 -1.0262 -1.0071 -0.9781 -0.9429 -0.9070 -0.8302 -0.7794 -0.7533 -0.7489 -0.7622
 -0.7879 -0.8191 -0.8518 -0.8856 -0.9208 -0.9568 -0.9949 -1.0367 -1.0833 -1.1346
 -1.1872
 -1.4160 -1.3848 -1.3462 -1.2980 -1.2421 -1.1824 -1.1240 -1.0701 -1.0229 -0.9838
 -0.9545 -0.9358 -0.9226 -0.9078 -0.8877 -0.8252 -0.7775 -0.7529 -0.7486 -0.7621
 -0.7890 -0.8228 -0.8583 -0.8943 -0.9306 -0.9677 -1.0052 -1.0444 -1.0871 -1.1345
 -1.1875
 -1.3274 -1.3005 -1.2719 -1.2374 -1.1958 -1.1481 -1.0972 -1.0465 -0.9992 -0.9566
 -0.9199 -0.8902 -0.8681 -0.8527 -0.8406 -0.8082 -0.7710 -0.7486 -0.7449 -0.7582
 -0.7857 -0.8221 -0.8614 -0.9007 -0.9395 -0.9782 -1.0173 -1.0579 -1.1001 -1.1436
 -1.1884
 -1.2459 -1.2190 -1.1934 -1.1678 -1.1381 -1.1033 -1.0637 -1.0211 -0.9782 -0.9372
 -0.8998 -0.8670 -0.8396 -0.8177 -0.8010 -0.7754 -0.7562 -0.7407 -0.7379 -0.7505
 -0.7774 -0.8152 -0.8581 -0.9016 -0.9441 -0.9855 -1.0266 -1.0672 -1.1080 -1.1498
 -1.1937
 -1.1773 -1.1419 -1.1163 -1.0939 -1.0713 -1.0464 -1.0182 -0.9862 -0.9516 -0.9159
 -0.8813 -0.8494 -0.8211 -0.7971 -0.7773 -0.7459 -0.7323 -0.7264 -0.7277 -0.7404
 -0.7662 -0.8039 -0.8491 -0.8966 -0.9434 -0.9888 -1.0329 -1.0759 -1.1181 -1.1603
 -1.2029
 -1.1226 -1.0772 -1.0461 -1.0223 -1.0017 -0.9820 -0.9616 -0.9393 -0.9146 -0.8872
 -0.8585 -0.8303 -0.8039 -0.7804 -0.7602 -0.7252 -0.7099 -0.7077 -0.7140
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2294 -2.1103 -1.9402 -1.7796 -1.6275 -1.4973 -1.4032 -1.3287 -1.2613 -1.1937
 -1.1312 -1.0721 -1.0162 -0.9633 -0.9134 -0.8053 -0.7267 -0.6813 -0.6682
 -2.0003 -2.0185 -1.9235 -1.7732 -1.6284 -1.4953 -1.3926 -1.3134 -1.2449 -1.1797
 -1.1198 -1.0636 -1.0103 -0.9601 -0.9128 -0.8120 -0.7407 -0.7005 -0.6896 -0.7000
 -1.8477 -1.7865 -1.7999 -1.7514 -1.6273 -1.5013 -1.3891 -1.3025 -1.2324 -1.1688
 -1.1113 -1.0576 -1.0070 -0.9593 -0.9145 -0.8193 -0.7530 -0.7163 -0.7062 -0.7163
 -0.7380
 -1.7818 -1.6807 -1.6055 -1.5876 -1.5816 -1.4980 -1.3920 -1.2970 -1.2224 -1.1589
 -1.1031 -1.0517 -1.0036 -0.9584 -0.9159 -0.8256 -0.7630 -0.7288 -0.7194 -0.7292
 -0.7509 -0.7782
 -1.7236 -1.6305 -1.5352 -1.4561 -1.4091 -1.4000 -1.3713 -1.2953 -1.2157 -1.1498
 -1.0942 -1.0447 -0.9988 -0.9559 -0.9156 -0.8300 -0.7705 -0.7382 -0.7294 -0.7391
 -0.7611 -0.7888 -0.8196 -0.8527
 -1.6589 -1.5828 -1.4966 -1.4093 -1.3326 -1.2738 -1.2402 -1.2272 -1.1972 -1.1407
 -1.0844 -1.0360 -0.9920 -0.9511 -0.9130 -0.8318 -0.7752 -0.7445 -0.7365 -0.7462
 -0.7687 -0.7975 -0.8290 -0.8626 -0.8984 -0.9370 -0.9790 -1.0249 -1.0744 -1.1261
 -1.5855 -1.5261 -1.4559 -1.3783 -1.3002 -1.2291 -1.1693 -1.1241 -1.0971 -1.0822
 -1.0587 -1.0217 -0.9821 -0.9437 -0.9077 -0.8308 -0.7771 -0.7480 -0.7403 -0.7503
 -0.7733 -0.8037 -0.8369 -0.8715 -0.9075 -0.9453 -0.9852 -1.0281 -1.0750 -1.1269
 -1.1794
 -1.5069 -1.4591 -1.4045 -1.3418 -1.2735 -1.2048 -1.1406 -1.0845 -1.0383 -1.0030
 -0.9806 -0.9657 -0.9489 -0.9258 -0.8974 -0.8267 -0.7760 -0.7483 -0.7412 -0.7510
 -0.7743 -0.8065 -0.8422 -0.8789 -0.9162 -0.9544 -0.9932 -1.0340 -1.0779 -1.1263
 -1.1797
 -1.4288 -1.3855 -1.3413 -1.2925 -1.2378 -1.1790 -1.1195 -1.0628 -1.0121 -0.9684
 -0.9325 -0.9054 -0.8869 -0.8738 -0.8608 -0.8168 -0.7710 -0.7452 -0.7386 -0.7484
 -0.7720 -0.8057 -0.8444 -0.8842 -0.9240 -0.9638 -1.0042 -1.0452 -1.0874 -1.1324
 -1.1803
 -1.3567 -1.3131 -1.2734 -1.2335 -1.1909 -1.1444 -1.0948 -1.0440 -0.9950 -0.9500
 -0.9103 -0.8767 -0.8496 -0.8291 -0.8142 -0.7882 -0.7613 -0.7390 -0.7330 -0.7423
 -0.7654 -0.7997 -0.8409 -0.8844 -0.9277 -0.9702 -1.0124 -1.0543 -1.0965 -1.1397
 -1.1848
 -1.2958 -1.2460 -1.2061 -1.1696 -1.1339 -1.0976 -1.0589 -1.0178 -0.9755 -0.9339
 -0.8948 -0.8598 -0.8296 -0.8047 -0.7848 -0.7542 -0.7385 -0.7277 -0.7243 -0.7335
 -0.7557 -0.7897 -0.8324 -0.8792 -0.9265 -0.9727 -1.0179 -1.0620 -1.1055 -1.1490
 -1.1928
 -1.2496 -1.1891 -1.1442 -1.1070 -1.0734 -1.0421 -1.0116 -0.9799 -0.9468 -0.9123
 -0.8778 -0.8449 -0.8149 -0.7887 -0.7668 -0.7298 -0.7135 -0.7090 -0.7119
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2459 -2.0766 -1.8998 -1.7433 -1.6031 -1.4766 -1.3822 -1.3067 -1.2426 -1.1782
 -1.1189 -1.0630 -1.0103 -0.9606 -0.9137 -0.8099 -0.7311 -0.6824 -0.6610
 -2.1006 -2.0553 -1.9047 -1.7432 -1.6011 -1.4738 -1.3733 -1.2950 -1.2277 -1.1655
 -1.1084 -1.0550 -1.0047 -0.9572 -0.9123 -0.8147 -0.7422 -0.6981 -0.6820 -0.6888
 -1.8844 -1.8805 -1.8696 -1.7466 -1.6042 -1.4776 -1.3699 -1.2857 -1.2167 -1.1551
 -1.1001 -1.0490 -1.0011 -0.9560 -0.9132 -0.8204 -0.7524 -0.7121 -0.6978 -0.7044
 -0.7249
 -1.8107 -1.7103 -1.6723 -1.6816 -1.6031 -1.4832 -1.3727 -1.2804 -1.2076 -1.1459
 -1.0921 -1.0431 -0.9974 -0.9544 -0.9139 -0.8255 -0.7609 -0.7232 -0.7103 -0.7167
 -0.7369 -0.7643
 -1.7647 -1.6565 -1.5584 -1.4967 -1.4870 -1.4633 -1.3757 -1.2814 -1.2016 -1.1379
 -1.0837 -1.0362 -0.9924 -0.9516 -0.9131 -0.8291 -0.7675 -0.7318 -0.7198 -0.7263
 -0.7463 -0.7739 -0.8051 -0.8390
 -1.7149 -1.6201 -1.5201 -1.4277 -1.3572 -1.3181 -1.3060 -1.2702 -1.2002 -1.1316
 -1.0753 -1.0280 -0.9858 -0.9467 -0.9102 -0.8307 -0.7719 -0.7378 -0.7266 -0.7333
 -0.7532 -0.7814 -0.8133 -0.8475 -0.8838 -0.9232 -0.9665 -1.0146 -1.0663 -1.1170
 -1.6567 -1.5776 -1.4904 -1.4000 -1.3157 -1.2453 -1.1929 -1.1620 -1.1455 -1.1157
 -1.0664 -1.0186 -0.9773 -0.9398 -0.9050 -0.8297 -0.7739 -0.7414 -0.7307 -0.7375
 -0.7575 -0.7865 -0.8198 -0.8551 -0.8920 -0.9309 -0.9720 -1.0163 -1.0649 -1.1175
 -1.1702
 -1.5921 -1.5249 -1.4525 -1.3745 -1.2949 -1.2190 -1.1529 -1.0988 -1.0580 -1.0316
 -1.0146 -0.9928 -0.9627 -0.9296 -0.8973 -0.8261 -0.7733 -0.7423 -0.7320 -0.7387
 -0.7589 -0.7887 -0.8239 -0.8611 -0.8993 -0.9386 -0.9797 -1.0222 -1.0673 -1.1164
 -1.1704
 -1.5267 -1.4656 -1.4027 -1.3378 -1.2696 -1.2003 -1.1337 -1.0736 -1.0223 -0.9803
 -0.9481 -0.9260 -0.9101 -0.8951 -0.8768 -0.8187 -0.7692 -0.7400 -0.7303 -0.7371
 -0.7573 -0.7880 -0.8253 -0.8653 -0.9059 -0.9468 -0.9884 -1.0308 -1.0747 -1.1208
 -1.1705
 -1.4661 -1.4045 -1.3475 -1.2914 -1.2346 -1.1760 -1.1167 -1.0590 -1.0058 -0.9589
 -0.9190 -0.8865 -0.8613 -0.8433 -0.8302 -0.7998 -0.7623 -0.7350 -0.7259 -0.7323
 -0.7521 -0.7829 -0.8218 -0.8648 -0.9085 -0.9520 -0.9953 -1.0387 -1.0825 -1.1272
 -1.1739
 -1.4149 -1.3484 -1.2916 -1.2392 -1.1894 -1.1404 -1.0909 -1.0408 -0.9917 -0.9454
 -0.9036 -0.8674 -0.8368 -0.8122 -0.7933 -0.7644 -0.7446 -0.7265 -0.7186 -0.7248
 -0.7440 -0.7746 -0.8143 -0.8596 -0.9067 -0.9536 -0.9997 -1.0452 -1.0901 -1.1352
 -1.1803
 -1.3770 -1.3006 -1.2401 -1.1874 -1.1396 -1.0956 -1.0538 -1.0125 -0.9711 -0.9301
 -0.8907 -0.8544 -0.8223 -0.7948 -0.7722 -0.7353 -0.7182 -0.7101 -0.7081
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.2184 -2.0292 -1.8548 -1.7069 -1.5753 -1.4565 -1.3649 -1.2871 -1.2227 -1.1628
 -1.1059 -1.0524 -1.0023 -0.9553 -0.9110 -0.8121 -0.7343 -0.6815 -0.6558
 -2.0849 -2.0464 -1.8720 -1.7105 -1.5719 -1.4513 -1.3552 -1.2769 -1.2107 -1.1508
 -1.0958 -1.0447 -0.9968 -0.9517 -0.9091 -0.8152 -0.7428 -0.6956 -0.6746 -0.6769
 -1.9490 -1.9745 -1.8784 -1.7238 -1.5785 -1.4522 -1.3505 -1.2681 -1.2007 -1.1408
 -1.0876 -1.0387 -0.9930 -0.9500 -0.9093 -0.8196 -0.7509 -0.7074 -0.6891 -0.6919
 -0.7102
 -1.8317 -1.7562 -1.7719 -1.7191 -1.5895 -1.4617 -1.3519 -1.2633 -1.1923 -1.1319
 -1.0797 -1.0326 -0.9890 -0.9480 -0.9094 -0.8238 -0.7580 -0.7170 -0.7005 -0.7036
 -0.7215 -0.7484
 -1.7923 -1.6745 -1.5887 -1.5712 -1.5621 -1.4686 -1.3594 -1.2637 -1.1868 -1.1246
 -1.0716 -1.0257 -0.9838 -0.9448 -0.9082 -0.8268 -0.7639 -0.7247 -0.7093 -0.7128
 -0.7302 -0.7569 -0.7885 -0.8230
 -1.7578 -1.6446 -1.5354 -1.4474 -1.3994 -1.3903 -1.3525 -1.2686 -1.1864 -1.1189
 -1.0638 -1.0178 -0.9771 -0.9398 -0.9050 -0.8281 -0.7680 -0.7304 -0.7157 -0.7195
 -0.7367 -0.7634 -0.7954 -0.8303 -0.8677 -0.9083 -0.9530 -1.0023 -1.0550 -1.1064
 -1.7158 -1.6162 -1.5130 -1.4138 -1.3290 -1.2679 -1.2341 -1.2173 -1.1793 -1.1166
 -1.0577 -1.0093 -0.9690 -0.9330 -0.8998 -0.8270 -0.7701 -0.7340 -0.7199 -0.7237
 -0.7409 -0.7677 -0.8006 -0.8364 -0.8742 -0.9142 -0.9567 -1.0026 -1.0528 -1.1064
 -1.1593
 -1.6689 -1.5794 -1.4883 -1.3963 -1.3077 -1.2291 -1.1659 -1.1195 -1.0901 -1.0705
 -1.0422 -1.0003 -0.9597 -0.9244 -0.8924 -0.8234 -0.7697 -0.7354 -0.7216 -0.7253
 -0.7425 -0.7698 -0.8037 -0.8411 -0.8801 -0.9204 -0.9627 -1.0069 -1.0538 -1.1044
 -1.1592
 -1.6186 -1.5348 -1.4533 -1.3720 -1.2910 -1.2131 -1.1424 -1.0823 -1.0338 -0.9968
 -0.9710 -0.9525 -0.9321 -0.9077 -0.8808 -0.8165 -0.7660 -0.7336 -0.7206 -0.7244
 -0.7417 -0.7694 -0.8047 -0.8442 -0.8853 -0.9271 -0.9699 -1.0137 -1.0592 -1.1073
 -1.1586
 -1.5720 -1.4893 -1.4127 -1.3396 -1.2681 -1.1979 -1.1304 -1.0677 -1.0128 -0.9664
 -0.9284 -0.8989 -0.8772 -0.8608 -0.8467 -0.8055 -0.7602 -0.7296 -0.7171 -0.7206
 -0.7376 -0.7655 -0.8017 -0.8432 -0.8869 -0.9310 -0.9754 -1.0202 -1.0656 -1.1124
 -1.1607
 -1.5329 -1.4462 -1.3705 -1.3008 -1.2357 -1.1737 -1.1137 -1.0557 -1.0014 -0.9524
 -0.9097 -0.8738 -0.8443 -0.8211 -0.8037 -0.7754 -0.7485 -0.7226 -0.7110 -0.7144
 -0.7309 -0.7585 -0.7952 -0.8383 -0.8846 -0.9316 -0.9786 -1.0252 -1.0717 -1.1185
 -1.1652
 -1.5046 -1.4099 -1.3311 -1.2613 -1.1982 -1.1407 -1.0874 -1.0365 -0.9877 -0.9413
 -0.8984 -0.8604 -0.8276 -0.8001 -0.7777 -0.7422 -0.7235 -0.7101 -0.7022
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1691 -1.9804 -1.8153 -1.6766 -1.5466 -1.4321 -1.3460 -1.2722 -1.2059 -1.1473
 -1.0925 -1.0408 -0.9927 -0.9476 -0.9054 -0.8113 -0.7386 -0.6862 -0.6511
 -2.1376 -2.0145 -1.8358 -1.6798 -1.5467 -1.4282 -1.3377 -1.2609 -1.1942 -1.1360
 -1.0827 -1.0332 -0.9871 -0.9440 -0.9032 -0.8131 -0.7416 -0.6924 -0.6673 -0.6648
 -2.0469 -2.0110 -1.8592 -1.6956 -1.5532 -1.4307 -1.3311 -1.2517 -1.1853 -1.1261
 -1.0745 -1.0271 -0.9830 -0.9418 -0.9030 -0.8164 -0.7481 -0.7021 -0.6800 -0.6790
 -0.6945
 -1.9121 -1.8432 -1.8372 -1.7116 -1.5671 -1.4400 -1.3325 -1.2464 -1.1770 -1.1174
 -1.0666 -1.0209 -0.9789 -0.9396 -0.9026 -0.8200 -0.7542 -0.7103 -0.6900 -0.6899
 -0.7050 -0.7307
 -1.8080 -1.6928 -1.6486 -1.6602 -1.5750 -1.4519 -1.3403 -1.2466 -1.1715 -1.1106
 -1.0586 -1.0140 -0.9736 -0.9362 -0.9011 -0.8227 -0.7594 -0.7171 -0.6979 -0.6982
 -0.7131 -0.7383 -0.7700 -0.8050
 -1.7852 -1.6587 -1.5488 -1.4819 -1.4746 -1.4440 -1.3491 -1.2526 -1.1707 -1.1051
 -1.0511 -1.0062 -0.9669 -0.9311 -0.8977 -0.8237 -0.7634 -0.7225 -0.7039 -0.7045
 -0.7191 -0.7441 -0.7757 -0.8112 -0.8495 -0.8909 -0.9368 -0.9880 -1.0415 -1.0939
 -1.7612 -1.6414 -1.5257 -1.4234 -1.3480 -1.3102 -1.2965 -1.2512 -1.1749 -1.1034
 -1.0456 -0.9982 -0.9590 -0.9242 -0.8924 -0.8225 -0.7656 -0.7263 -0.7081 -0.7086
 -0.7232 -0.7480 -0.7799 -0.8160 -0.8545 -0.8953 -0.9393 -0.9869 -1.0385 -1.0931
 -1.1467
 -1.7317 -1.6209 -1.5119 -1.4082 -1.3151 -1.2398 -1.1868 -1.1558 -1.1348 -1.0973
 -1.0425 -0.9919 -0.9504 -0.9160 -0.8850 -0.8187 -0.7653 -0.7279 -0.7103 -0.7107
 -0.7251 -0.7500 -0.7824 -0.8194 -0.8589 -0.9001 -0.9434 -0.9888 -1.0375 -1.0902
 -1.1460
 -1.6995 -1.5934 -1.4920 -1.3949 -1.3032 -1.2199 -1.1491 -1.0930 -1.0515 -1.0231
 -1.0012 -0.9746 -0.9394 -0.9054 -0.8752 -0.8119 -0.7617 -0.7267 -0.7099 -0.7104
 -0.7250 -0.7502 -0.7833 -0.8216 -0.8626 -0.9051 -0.9489 -0.9943 -1.0414 -1.0912
 -1.1445
 -1.6686 -1.5646 -1.4674 -1.3764 -1.2909 -1.2108 -1.1375 -1.0729 -1.0191 -0.9755
 -0.9417 -0.9166 -0.8972 -0.8778 -0.8575 -0.8034 -0.7563 -0.7233 -0.7073 -0.7077
 -0.7220 -0.7473 -0.7809 -0.8204 -0.8633 -0.9076 -0.9528 -0.9988 -1.0458 -1.0943
 -1.1447
 -1.6399 -1.5360 -1.4405 -1.3525 -1.2716 -1.1971 -1.1279 -1.0639 -1.0066 -0.9569
 -0.9152 -0.8811 -0.8539 -0.8328 -0.8163 -0.7835 -0.7478 -0.7173 -0.7022 -0.7025
 -0.7164 -0.7415 -0.7754 -0.8158 -0.8605 -0.9071 -0.9545 -1.0022 -1.0501 -1.0987
 -1.1475
 -1.6134 -1.5077 -1.4128 -1.3268 -1.2475 -1.1762 -1.1117 -1.0523 -0.9975 -0.9474
 -0.9029 -0.8646 -0.8323 -0.8056 -0.7516 -0.7522 -0.7362 -0.7087 -0.6946
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1170 -1.9310 -1.7757 -1.6481 -1.5197 -1.4111 -1.3247 -1.2540 -1.1887 -1.1322
 -1.0786 -1.0283 -0.9814 -0.9379 -0.8975 -0.8074 -0.7366 -0.6838 -0.6464
 -2.1599 -1.9715 -1.7972 -1.6483 -1.5220 -1.4079 -1.3168 -1.2438 -1.1774 -1.1210
 -1.0690 -1.0207 -0.9759 -0.9342 -0.8950 -0.8083 -0.7385 -0.6883 -0.6598 -0.6527
 -2.0242 -2.0033 -1.8230 -1.6659 -1.5294 -1.4105 -1.3124 -1.2352 -1.1695 -1.1114
 -1.0609 -1.0146 -0.9717 -0.9319 -0.8944 -0.8110 -0.7436 -0.6960 -0.6705 -0.6656
