 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
  0.4188  0.3451  0.2852  0.2556  0.2566  0.2747  0.3017  0.3304  0.3478  0.3416
  0.3245  0.2867  0.2310  0.1724  0.1060 -0.0697 -0.2441 -0.4158 -0.5802
  0.4755  0.4086  0.3443  0.2902  0.2491  0.2229  0.2119  0.2140  0.2242  0.2380
  0.2484  0.2438  0.2114  0.1539  0.0863 -0.0895 -0.2629 -0.4333 -0.5975 -0.7552
  0.5101  0.4500  0.3870  0.3236  0.2632  0.2132  0.1775  0.1575  0.1532  0.1639
  0.1797  0.1912  0.1793  0.1323  0.0679 -0.1059 -0.2782 -0.4474 -0.6113 -0.7680
 -0.9181
  0.5226  0.4693  0.4133  0.3558  0.2989  0.2456  0.1985  0.1609  0.1348  0.1193
  0.1184  0.1289  0.1347  0.1076  0.0508 -0.1189 -0.2900 -0.4581 -0.6215 -0.7779
 -0.9272 -1.0706
  0.5147  0.4690  0.4203  0.3696  0.3179  0.2675  0.2208  0.1808  0.1474  0.1200
  0.0973  0.0825  0.0825  0.0726  0.0303 -0.1302 -0.2994 -0.4658 -0.6288 -0.7852
 -0.9343 -1.0770 -1.2139 -1.3460
  0.4853  0.4486  0.4086  0.3659  0.3211  0.2751  0.2299  0.1881  0.1520  0.1214
  0.0935  0.0660  0.0449  0.0330  0.0011 -0.1421 -0.3074 -0.4716 -0.6334 -0.7902
 -0.9396 -1.0821 -1.2185 -1.3497 -1.4762 -1.5989 -1.7182 -1.8343 -1.9473 -2.0570
  0.4332  0.4064  0.3767  0.3437  0.3074  0.2683  0.2273  0.1863  0.1475  0.1130
  0.0822  0.0522  0.0205 -0.0012 -0.0303 -0.1587 -0.3159 -0.4766 -0.6360 -0.7925
 -0.9428 -1.0858 -1.2222 -1.3529 -1.4787 -1.6002 -1.7180 -1.8324 -1.9438 -2.0526
 -2.1586
  0.3606  0.3417  0.3219  0.3002  0.2743  0.2444  0.2105  0.1739  0.1363  0.0995
  0.0653  0.0330  0.0000 -0.0319 -0.0599 -0.1803 -0.3272 -0.4824 -0.6380 -0.7926
 -0.9434 -1.0876 -1.2247 -1.3556 -1.4810 -1.6018 -1.7186 -1.8318 -1.9417 -2.0488
 -2.1536
  0.2741  0.2588  0.2455  0.2335  0.2188  0.1999  0.1757  0.1466  0.1137  0.0786
  0.0434  0.0089 -0.0252 -0.0596 -0.0901 -0.2037 -0.3428 -0.4919 -0.6431 -0.7943
 -0.9441 -1.0894 -1.2281 -1.3599 -1.4858 -1.6065 -1.7229 -1.8353 -1.9442 -2.0501
 -2.1534
  0.1825  0.1663  0.1546  0.1476  0.1420  0.1334  0.1204  0.1013  0.0765  0.0471
  0.0146 -0.0193 -0.0536 -0.0882 -0.1218 -0.2265 -0.3575 -0.5003 -0.6471 -0.7942
 -0.9409 -1.0856 -1.2254 -1.3588 -1.4858 -1.6070 -1.7234 -1.8355 -1.9438 -2.0487
 -2.1527
  0.0878  0.0695  0.0571  0.0497  0.0466  0.0459  0.0423  0.0340  0.0195 -0.0009
 -0.0267 -0.0564 -0.0885 -0.1218 -0.1556 -0.2526 -0.3744 -0.5100 -0.6520 -0.7954
 -0.9386 -1.0808 -1.2203 -1.3550 -1.4836 -1.6062 -1.7234 -1.8358 -1.9440 -2.0486
 -2.1498
 -0.0101 -0.0316 -0.0431 -0.0542 -0.0579 -0.0573 -0.0553 -0.0548 -0.0593 -0.0694
 -0.0855 -0.1074 -0.1338 -0.1634 -0.1915 -0.2820 -0.3935 -0.5210 -0.6578
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.4385  0.4059  0.3811  0.3641  0.3540  0.3479  0.3428  0.3365  0.3291  0.3216
  0.3079  0.2791  0.2305  0.1678  0.0958 -0.0764 -0.2464 -0.4139 -0.5786
  0.4279  0.3797  0.3409  0.3109  0.2891  0.2745  0.2652  0.2580  0.2538  0.2532
  0.2517  0.2386  0.2021  0.1439  0.0766 -0.0969 -0.2664 -0.4322 -0.5955 -0.7530
