 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.9901  1.0209  1.0733  1.0951  1.0744  1.0520  1.0582  1.0771  1.0822  1.0659
  1.0367  0.9993  0.9592  0.9184  0.8738  0.7553  0.6292  0.5006  0.3744
  0.9808  0.9796  0.9905  1.0011  1.0110  1.0215  1.0305  1.0353  1.0333  1.0232
  1.0038  0.9743  0.9364  0.8938  0.8489  0.7317  0.6092  0.4834  0.3584  0.2353
  0.9737  0.9564  0.9438  0.9421  0.9561  0.9745  0.9857  0.9900  0.9891  0.9832
  0.9695  0.9462  0.9125  0.8709  0.8263  0.7102  0.5906  0.4678  0.3446  0.2236
  0.1055
  0.9688  0.9513  0.9332  0.9181  0.9097  0.9110  0.9238  0.9412  0.9496  0.9459
  0.9338  0.9150  0.8875  0.8497  0.8060  0.6908  0.5734  0.4538  0.3329  0.2137
  0.0974 -0.0158
  0.9560  0.9428  0.9266  0.9098  0.8946  0.8837  0.8792  0.8810  0.8884  0.8957
  0.8933  0.8795  0.8582  0.8271  0.7867  0.6733  0.5574  0.4406  0.3225  0.2049
  0.0900 -0.0218 -0.1305 -0.2366
  0.9314  0.9245  0.9136  0.8999  0.8848  0.8701  0.8580  0.8498  0.8449  0.8417
  0.8390  0.8321  0.8175  0.7952  0.7632  0.6572  0.5427  0.4283  0.3130  0.1973
  0.0833 -0.0276 -0.1353 -0.2400 -0.3421 -0.4420 -0.5402 -0.6377 -0.7349 -0.8293
  0.8940  0.8937  0.8894  0.8816  0.8706  0.8572  0.8430  0.8299  0.8187  0.8089
  0.7987  0.7869  0.7724  0.7543  0.7295  0.6391  0.5292  0.4168  0.3041  0.1907
  0.0778 -0.0328 -0.1400 -0.2440 -0.3450 -0.4435 -0.5399 -0.6345 -0.7288 -0.8233
 -0.9156
  0.8457  0.8510  0.8530  0.8517  0.8466  0.8377  0.8258  0.8121  0.7981  0.7846
  0.7712  0.7562  0.7384  0.7179  0.6949  0.6158  0.5150  0.4061  0.2958  0.1849
  0.0736 -0.0366 -0.1439 -0.2479 -0.3485 -0.4461 -0.5414 -0.6345 -0.7262 -0.8175
 -0.9096
  0.7891  0.7985  0.8054  0.8099  0.8110  0.8082  0.8009  0.7901  0.7766  0.7619
  0.7467  0.7306  0.7123  0.6909  0.6668  0.5915  0.4981  0.3941  0.2865  0.1779
  0.0686 -0.0407 -0.1483 -0.2529 -0.3539 -0.4516 -0.5464 -0.6387 -0.7290 -0.8180
 -0.9068
  0.7244  0.7372  0.7482  0.7574  0.7642  0.7673  0.7660  0.7602  0.7501  0.7369
  0.7218  0.7055  0.6878  0.6676  0.6445  0.5713  0.4829  0.3838  0.2793  0.1729
  0.0659 -0.0416 -0.1485 -0.2535 -0.3553 -0.4536 -0.5487 -0.6408 -0.7303 -0.8180
 -0.9055
  0.6514  0.6682  0.6828  0.6958  0.7068  0.7152  0.7197  0.7197  0.7150  0.7058
