 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.2125 -0.1930 -0.2162 -0.2154 -0.1768 -0.1409 -0.1426 -0.1630 -0.1649 -0.1346
 -0.0860 -0.0245  0.0408  0.1008  0.1570  0.2675  0.3305  0.3554  0.3644
 -0.2091 -0.1469 -0.1138 -0.0914 -0.0776 -0.0729 -0.0739 -0.0749 -0.0706 -0.0578
 -0.0340  0.0025  0.0512  0.1050  0.1560  0.2554  0.3120  0.3335  0.3358  0.3242
 -0.2066 -0.1250 -0.0620 -0.0220 -0.0084 -0.0086 -0.0079 -0.0047 -0.0013  0.0027
  0.0131  0.0327  0.0656  0.1098  0.1548  0.2443  0.2958  0.3146  0.3128  0.3001
  0.2809
 -0.2050 -0.1273 -0.0608 -0.0072  0.0308  0.0520  0.0554  0.0476  0.0430  0.0469
  0.0553  0.0661  0.0840  0.1152  0.1534  0.2342  0.2819  0.2987  0.2954  0.2821
  0.2632  0.2401
 -0.1843 -0.1189 -0.0595 -0.0070  0.0367  0.0697  0.0909  0.1011  0.1013  0.0967
  0.0968  0.1032  0.1114  0.1280  0.1563  0.2275  0.2720  0.2874  0.2819  0.2671
  0.2475  0.2246  0.1989  0.1706
 -0.1377 -0.0886 -0.0424  0.0013  0.0417  0.0770  0.1052  0.1252  0.1376  0.1444
  0.1473  0.1499  0.1539  0.1588  0.1725  0.2267  0.2675  0.2819  0.2741  0.2561
  0.2345  0.2105  0.1845  0.1565  0.1268  0.0950  0.0606  0.0208 -0.0253 -0.0734
 -0.0653 -0.0336 -0.0029  0.0275  0.0584  0.0888  0.1171  0.1412  0.1594  0.1725
  0.1823  0.1901  0.1970  0.2005  0.2062  0.2369  0.2692  0.2825  0.2732  0.2512
  0.2256  0.1990  0.1714  0.1427  0.1130  0.0820  0.0491  0.0139 -0.0267 -0.0743
 -0.1248
  0.0267  0.0434  0.0591  0.0752  0.0933  0.1137  0.1361  0.1586  0.1788  0.1949
  0.2075  0.2179  0.2272  0.2351  0.2400  0.2598  0.2791  0.2888  0.2789  0.2538
  0.2232  0.1921  0.1614  0.1306  0.0996  0.0682  0.0359  0.0020 -0.0344 -0.0756
 -0.1249
  0.1317  0.1357  0.1392  0.1427  0.1480  0.1566  0.1691  0.1848  0.2019  0.2180
  0.2316  0.2425  0.2519  0.2606  0.2669  0.2840  0.2961  0.2999  0.2892  0.2627
  0.2279  0.1913  0.1557  0.1212  0.0876  0.0545  0.0213 -0.0124 -0.0472 -0.0846
 -0.1270
  0.2418  0.2365  0.2304  0.2244  0.2191  0.2166  0.2178  0.2238  0.2336  0.2455
  0.2575  0.2679  0.2765  0.2837  0.2898  0.3042  0.3137  0.3135  0.3017  0.2759
  0.2395  0.1988  0.1578  0.1183  0.0806  0.0443  0.0089 -0.0260 -0.0609 -0.0968
 -0.1344
  0.3554  0.3420  0.3284  0.3151  0.3022  0.2906  0.2821  0.2777  0.2779  0.2821
  0.2891  0.2968  0.3036  0.3090  0.3132  0.3222  0.3297  0.3275  0.3144  0.2895
  0.2540  0.2118  0.1670  0.1225  0.0797  0.0391  0.0001 -0.0375 -0.0741 -0.1105
 -0.1476
  0.4724  0.4522  0.4292  0.4110  0.3923  0.3743  0.3582  0.3449  0.3357  0.3306
  0.3296  0.3314  0.3346  0.3376  0.3371  0.3380  0.3441  0.3419  0.3273
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.4213 -0.3765 -0.3442 -0.3196 -0.2998 -0.2797 -0.2545 -0.2211 -0.1808 -0.1359
 -0.0851 -0.0279  0.0334  0.0932  0.1518  0.2609  0.3292  0.3594  0.3629
 -0.3263 -0.2687 -0.2283 -0.2001 -0.1796 -0.1635 -0.1483 -0.1289 -0.1055 -0.0782
 -0.0451 -0.0040  0.0453  0.0976  0.1470  0.2462  0.3087  0.3370  0.3399  0.3285
 -0.2831 -0.2003 -0.1456 -0.1182 -0.0942 -0.0777 -0.0656 -0.0541 -0.0411 -0.0260
 -0.0068  0.0192  0.0549  0.0988  0.1430  0.2333  0.2909  0.3177  0.3202  0.3087
  0.2898
 -0.2756 -0.1759 -0.1051 -0.0593 -0.0318 -0.0161 -0.0069  0.0006  0.0103  0.0207
