 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -4.9498 -4.8593 -5.0924 -5.0146 -4.7801 -4.4839 -4.1703 -3.9494 -3.7463 -3.5429
 -3.3589 -3.1912 -3.0342 -2.8870 -2.7474 -2.4544 -2.1676 -1.9265 -1.7801
 -4.9078 -4.6529 -4.4486 -4.3092 -4.2262 -4.1067 -3.9153 -3.7034 -3.5049 -3.3189
 -3.1461 -2.9868 -2.8404 -2.7056 -2.5808 -2.3057 -2.0788 -1.9032 -1.7755 -1.6813
 -4.6446 -4.3971 -4.1779 -3.9913 -3.8380 -3.7306 -3.6411 -3.5054 -3.3348 -3.1591
 -2.9984 -2.8507 -2.7149 -2.5905 -2.4767 -2.2323 -2.0369 -1.8858 -1.7738 -1.6894
 -1.6230
 -4.4309 -4.2063 -3.9976 -3.8096 -3.6424 -3.4938 -3.3683 -3.2715 -3.1707 -3.0398
 -2.8947 -2.7561 -2.6295 -2.5133 -2.4069 -2.1819 -2.0075 -1.8755 -1.7760 -1.7000
 -1.6388 -1.5877
 -4.2504 -4.0471 -3.8568 -3.6796 -3.5171 -3.3683 -3.2318 -3.1086 -3.0061 -2.9110
 -2.8075 -2.6902 -2.5720 -2.4619 -2.3614 -2.1488 -1.9871 -1.8678 -1.7792 -1.7111
 -1.6552 -1.6078 -1.5666 -1.5311
 -4.0995 -3.9101 -3.7364 -3.5732 -3.4209 -3.2791 -3.1472 -3.0247 -2.9125 -2.8105
 -2.7177 -2.6263 -2.5288 -2.4285 -2.3321 -2.1278 -1.9731 -1.8610 -1.7803 -1.7201
 -1.6703 -1.6274 -1.5896 -1.5558 -1.5243 -1.4966 -1.4749 -1.4607 -1.4553 -1.4593
 -3.9784 -3.7960 -3.6305 -3.4800 -3.3381 -3.2054 -3.0810 -2.9641 -2.8557 -2.7546
 -2.6600 -2.5709 -2.4851 -2.3992 -2.3127 -2.1152 -1.9635 -1.8536 -1.7779 -1.7243
 -1.6815 -1.6444 -1.6112 -1.5808 -1.5528 -1.5251 -1.5006 -1.4824 -1.4733 -1.4746
 -1.4845
 -3.8876 -3.7060 -3.5426 -3.3967 -3.2635 -3.1391 -3.0224 -2.9123 -2.8092 -2.7124
 -2.6215 -2.5350 -2.4517 -2.3714 -2.2928 -2.1088 -1.9583 -1.8481 -1.7728 -1.7228
 -1.6865 -1.6561 -1.6288 -1.6033 -1.5794 -1.5565 -1.5331 -1.5124 -1.4981 -1.4932
 -1.4995
 -3.8274 -3.6416 -3.4753 -3.3240 -3.1946 -3.0757 -2.9654 -2.8619 -2.7647 -2.6727
 -2.5857 -2.5035 -2.4246 -2.3480 -2.2733 -2.1001 -1.9546 -1.8440 -1.7664 -1.7166
 -1.6841 -1.6602 -1.6397 -1.6207 -1.6022 -1.5838 -1.5658 -1.5487 -1.5350 -1.5250
 -1.5183
 -3.7983 -3.6039 -3.4307 -3.2767 -3.1402 -3.0196 -2.9125 -2.8138 -2.7218 -2.6351
 -2.5528 -2.4745 -2.3998 -2.3272 -2.2566 -2.0927 -1.9519 -1.8418 -1.7622 -1.7099
 -1.6776 -1.6573 -1.6430 -1.6310 -1.6192 -1.6068 -1.5940 -1.5809 -1.5681 -1.5567
 -1.5462
 -3.7974 -3.5917 -3.4086 -3.2460 -3.1022 -2.9754 -2.8642 -2.7664 -2.6775 -2.5951
 -2.5177 -2.4440 -2.3733 -2.3055 -2.2400 -2.0846 -1.9482 -1.8391 -1.7589 -1.7039
 -1.6697 -1.6499 -1.6391 -1.6329 -1.6280 -1.6226 -1.6163 -1.6088 -1.6004 -1.5920
 -1.5846
 -3.8122 -3.5953 -3.4019 -3.2298 -3.0775 -2.9434 -2.8259 -2.7235 -2.6334 -2.5525
 -2.4787 -2.4097 -2.3438 -2.2803 -2.2188 -2.0741 -1.9433 -1.8358 -1.7549
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F547M
 -5.2880 -5.1750 -5.0171 -4.7415 -4.4376 -4.1540 -3.9119 -3.7012 -3.5048 -3.3188
 -3.1469 -2.9911 -2.8501 -2.7214 -2.6027 -2.3478 -2.1173 -1.9197 -1.7762
 -4.9019 -4.6650 -4.5277 -4.4381 -4.2424 -3.9852 -3.7408 -3.5298 -3.3396 -3.1612
 -2.9970 -2.8488 -2.7155 -2.5952 -2.4858 -2.2494 -2.0526 -1.8913 -1.7666 -1.6727
 -4.6812 -4.4215 -4.2060 -4.0417 -3.9461 -3.8299 -3.6283 -3.4150 -3.2269 -3.0566
 -2.8995 -2.7575 -2.6297 -2.5148 -2.4109 -2.1907 -2.0138 -1.8722 -1.7628 -1.6789
 -1.6126
 -4.5233 -4.2715 -4.0483 -3.8484 -3.6808 -3.5561 -3.4631 -3.3315 -3.1553 -2.9884
 -2.8367 -2.7002 -2.5771 -2.4660 -2.3656 -2.1546 -1.9893 -1.8607 -1.7626 -1.6872
 -1.6264 -1.5756
 -4.4025 -4.1611 -3.9435 -3.7488 -3.5738 -3.4143 -3.2759 -3.1629 -3.0652 -2.9407
 -2.7993 -2.6648 -2.5449 -2.4372 -2.3394 -2.1336 -1.9745 -1.8538 -1.7639 -1.6957
 -1.6406 -1.5938 -1.5532 -1.5189
 -4.3233 -4.0771 -3.8644 -3.6731 -3.5012 -3.3441 -3.1975 -3.0620 -2.9437 -2.8465
 -2.7511 -2.6416 -2.5273 -2.4202 -2.3242 -2.1219 -1.9656 -1.8488 -1.7643 -1.7025
 -1.6534 -1.6114 -1.5744 -1.5415 -1.5107 -1.4838 -1.4630 -1.4501 -1.4461 -1.4508
 -4.2645 -4.0167 -3.8049 -3.6148 -3.4447 -3.2916 -3.1504 -3.0177 -2.8934 -2.7811
 -2.6823 -2.5943 -2.5050 -2.4106 -2.3168 -2.1156 -1.9601 -1.8445 -1.7626 -1.7055
 -1.6626 -1.6265 -1.5943 -1.5650 -1.5381 -1.5120 -1.4890 -1.4722 -1.4638 -1.4652
 -1.4760
 -4.2338 -3.9806 -3.7656 -3.5726 -3.4011 -3.2482 -3.1108 -2.9838 -2.8646 -2.7525
 -2.6493 -2.5555 -2.4704 -2.3897 -2.3083 -2.1130 -1.9569 -1.8407 -1.7589 -1.7041
 -1.6665 -1.6367 -1.6104 -1.5861 -1.5632 -1.5392 -1.5164 -1.4980 -1.4865 -1.4837
 -1.4909
 -4.2361 -3.9706 -3.7457 -3.5468 -3.3700 -3.2136 -3.0754 -2.9509 -2.8365 -2.7292
 -2.6286 -2.5348 -2.4479 -2.3671 -2.2910 -2.1105 -1.9546 -1.8366 -1.7534 -1.6985
 -1.6639 -1.6399 -1.6203 -1.6022 -1.5848 -1.5676 -1.5510 -1.5368 -1.5252 -1.5160
 -1.5090
 -4.2730 -3.9887 -3.7513 -3.5449 -3.3597 -3.1959 -3.0518 -2.9250 -2.8118 -2.7081
 -2.6114 -2.5206 -2.4353 -2.3551 -2.2795 -2.1070 -1.9561 -1.8360 -1.7498 -1.6925
 -1.6576 -1.6369 -1.6231 -1.6118 -1.6009 -1.5896 -1.5781 -1.5663 -1.5549 -1.5450
 -1.5359
 -4.3344 -4.0354 -3.7841 -3.5661 -3.3705 -3.1965 -3.0431 -2.9086 -2.7913 -2.6872
 -2.5927 -2.5050 -2.4226 -2.3447 -2.2708 -2.1023 -1.9562 -1.8366 -1.7477 -1.6871
 -1.6499 -1.6294 -1.6189 -1.6133 -1.6092 -1.6048 -1.5996 -1.5933 -1.5863 -1.5792
 -1.5731
 -4.4174 -4.1105 -3.8441 -3.6095 -3.4020 -3.2173 -3.0528 -2.9077 -2.7810 -2.6708
 -2.5742 -2.4875 -2.4074 -2.3323 -2.2610 -2.0977 -1.9551 -1.8369 -1.7463
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F547M
 -5.4382 -5.2023 -4.8397 -4.4904 -4.1752 -3.9078 -3.6944 -3.5025 -3.3206 -3.1487
 -2.9878 -2.8410 -2.7095 -2.5918 -2.4857 -2.2588 -2.0674 -1.9019 -1.7655
 -4.9318 -4.8171 -4.6803 -4.3856 -4.0790 -3.8052 -3.5778 -3.3853 -3.2067 -3.0391
 -2.8827 -2.7405 -2.6136 -2.5008 -2.4001 -2.1888 -2.0166 -1.8721 -1.7532 -1.6597
 -4.7228 -4.4693 -4.3198 -4.2342 -4.0200 -3.7521 -3.5114 -3.3108 -3.1352 -2.9726
 -2.8207 -2.6821 -2.5582 -2.4481 -2.3501 -2.1468 -1.9852 -1.8535 -1.7471 -1.6633
 -1.5969
 -4.6162 -4.3366 -4.1060 -3.9310 -3.8263 -3.7020 -3.4864 -3.2726 -3.0917 -2.9328
 -2.7853 -2.6499 -2.5282 -2.4199 -2.3232 -2.1236 -1.9674 -1.8432 -1.7451 -1.6688
 -1.6081 -1.5577
 -4.5506 -4.2663 -4.0208 -3.8101 -3.6316 -3.4919 -3.3913 -3.2548 -3.0747 -2.9098
 -2.7657 -2.6334 -2.5135 -2.4064 -2.3106 -2.1122 -1.9582 -1.8380 -1.7453 -1.6747
 -1.6193 -1.5732 -1.5334 -1.4977
 -4.5205 -4.2264 -3.9740 -3.7553 -3.5613 -3.3909 -3.2447 -3.1246 -3.0238 -2.8987
 -2.7580 -2.6263 -2.5075 -2.4013 -2.3062 -2.1080 -1.9540 -1.8354 -1.7459 -1.6795
 -1.6292 -1.5879 -1.5519 -1.5201 -1.4908 -1.4658 -1.4470 -1.4363 -1.4339 -1.4381
 -4.5273 -4.2176 -3.9514 -3.7244 -3.5279 -3.3546 -3.1977 -3.0543 -2.9278 -2.8221
 -2.7264 -2.6211 -2.5084 -2.4015 -2.3061 -2.1080 -1.9528 -1.8339 -1.7457 -1.6821
 -1.6362 -1.6001 -1.5689 -1.5410 -1.5157 -1.4916 -1.4709 -1.4563 -1.4498 -1.4525
 -1.4628
 -4.5650 -4.2418 -3.9575 -3.7146 -3.5087 -3.3311 -3.1740 -3.0305 -2.8978 -2.7766
 -2.6700 -2.5784 -2.4917 -2.4016 -2.3100 -2.1101 -1.9536 -1.8329 -1.7443 -1.6819
 -1.6392 -1.6082 -1.5826 -1.5597 -1.5384 -1.5186 -1.4990 -1.4823 -1.4717 -1.4695
 -1.4774
 -4.6345 -4.2927 -3.9925 -3.7302 -3.5067 -3.3185 -3.1570 -3.0139 -2.8832 -2.7617
 -2.6497 -2.5493 -2.4600 -2.3795 -2.3021 -2.1125 -1.9541 -1.8312 -1.7411 -1.6784
 -1.6371 -1.6103 -1.5906 -1.5737 -1.5578 -1.5425 -1.5281 -1.5161 -1.5067 -1.4996
 -1.4947
