 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F110W
 -1.3709 -1.4664 -1.6302 -1.6511 -1.6395 -1.6028 -1.5392 -1.5113 -1.4880 -1.4656
 -1.4500 -1.4387 -1.4304 -1.4263 -1.4258 -1.4410 -1.4813 -1.5614 -1.6569
 -1.4393 -1.4556 -1.4723 -1.5000 -1.5400 -1.5551 -1.5411 -1.5195 -1.4996 -1.4837
 -1.4720 -1.4638 -1.4588 -1.4572 -1.4591 -1.4817 -1.5315 -1.6005 -1.6769 -1.7554
 -1.3927 -1.4118 -1.4256 -1.4384 -1.4541 -1.4814 -1.5092 -1.5152 -1.5067 -1.4951
 -1.4875 -1.4828 -1.4807 -1.4811 -1.4846 -1.5085 -1.5562 -1.6232 -1.6985 -1.7755
 -1.8526
 -1.3452 -1.3711 -1.3889 -1.4025 -1.4150 -1.4280 -1.4453 -1.4698 -1.4883 -1.4942
 -1.4939 -1.4933 -1.4944 -1.4973 -1.5026 -1.5288 -1.5756 -1.6409 -1.7155 -1.7919
 -1.8679 -1.9433
 -1.2936 -1.3278 -1.3524 -1.3705 -1.3854 -1.3994 -1.4135 -1.4286 -1.4478 -1.4672
 -1.4823 -1.4919 -1.4990 -1.5057 -1.5134 -1.5427 -1.5896 -1.6540 -1.7282 -1.8049
 -1.8808 -1.9557 -2.0296 -2.1030
 -1.2395 -1.2798 -1.3123 -1.3369 -1.3564 -1.3734 -1.3897 -1.4059 -1.4222 -1.4390
 -1.4573 -1.4749 -1.4898 -1.5030 -1.5158 -1.5507 -1.5984 -1.6621 -1.7362 -1.8143
 -1.8913 -1.9667 -2.0406 -2.1134 -2.1853 -2.2570 -2.3290 -2.4018 -2.4758 -2.5512
 -1.1860 -1.2297 -1.2675 -1.2993 -1.3248 -1.3462 -1.3656 -1.3844 -1.4030 -1.4209
 -1.4387 -1.4565 -1.4743 -1.4916 -1.5083 -1.5521 -1.6024 -1.6648 -1.7394 -1.8193
 -1.8985 -1.9755 -2.0504 -2.1236 -2.1953 -2.2650 -2.3342 -2.4044 -2.4770 -2.5522
 -2.6277
 -1.1360 -1.1806 -1.2210 -1.2572 -1.2888 -1.3158 -1.3394 -1.3613 -1.3824 -1.4030
 -1.4230 -1.4423 -1.4610 -1.4796 -1.4982 -1.5471 -1.6019 -1.6647 -1.7385 -1.8195
 -1.9014 -1.9811 -2.0580 -2.1325 -2.2051 -2.2758 -2.3445 -2.4127 -2.4819 -2.5536
 -2.6285
 -1.0925 -1.1359 -1.1765 -1.2133 -1.2494 -1.2814 -1.3100 -1.3359 -1.3601 -1.3833
 -1.4057 -1.4276 -1.4487 -1.4690 -1.4890 -1.5409 -1.5984 -1.6628 -1.7357 -1.8169
 -1.9008 -1.9835 -2.0635 -2.1405 -2.2149 -2.2869 -2.3571 -2.4258 -2.4944 -2.5633
 -2.6322
 -1.0586 -1.0990 -1.1377 -1.1747 -1.2101 -1.2441 -1.2765 -1.3065 -1.3345 -1.3608
 -1.3858 -1.4102 -1.4338 -1.4565 -1.4787 -1.5342 -1.5932 -1.6584 -1.7307 -1.8106
 -1.8950 -1.9798 -2.0628 -2.1429 -2.2200 -2.2942 -2.3660 -2.4357 -2.5039 -2.5712
 -2.6388
 -1.0366 -1.0718 -1.1067 -1.1411 -1.1751 -1.2087 -1.2419 -1.2745 -1.3057 -1.3353
 -1.3634 -1.3904 -1.4166 -1.4420 -1.4669 -1.5271 -1.5880 -1.6537 -1.7258 -1.8041
 -1.8875 -1.9728 -2.0577 -2.1408 -2.2210 -2.2981 -2.3725 -2.4441 -2.5136 -2.5815
 -2.6484
 -1.0264 -1.0515 -1.0799 -1.1107 -1.1431 -1.1763 -1.2098 -1.2430 -1.2757 -1.3076
 -1.3385 -1.3683 -1.3972 -1.4251 -1.4523 -1.5183 -1.5825 -1.6490 -1.7208
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F110W
 -1.5956 -1.6525 -1.6736 -1.6451 -1.6062 -1.5677 -1.5357 -1.5105 -1.4884 -1.4696
 -1.4561 -1.4475 -1.4430 -1.4418 -1.4437 -1.4623 -1.5004 -1.5637 -1.6455
 -1.5277 -1.5406 -1.5746 -1.6165 -1.6087 -1.5790 -1.5498 -1.5262 -1.5064 -1.4902
 -1.4794 -1.4733 -1.4710 -1.4716 -1.4750 -1.4955 -1.5354 -1.5960 -1.6697 -1.7477
 -1.4835 -1.4911 -1.4975 -1.5121 -1.5480 -1.5693 -1.5555 -1.5347 -1.5175 -1.5038
 -1.4951 -1.4910 -1.4905 -1.4929 -1.4976 -1.5205 -1.5603 -1.6185 -1.6903 -1.7668
 -1.8440
 -1.4395 -1.4533 -1.4595 -1.4624 -1.4701 -1.4900 -1.5194 -1.5300 -1.5214 -1.5108
 -1.5041 -1.5018 -1.5030 -1.5069 -1.5130 -1.5384 -1.5790 -1.6359 -1.7062 -1.7820
 -1.8583 -1.9342
 -1.3899 -1.4137 -1.4264 -1.4335 -1.4395 -1.4461 -1.4573 -1.4756 -1.4975 -1.5062
 -1.5062 -1.5063 -1.5093 -1.5147 -1.5223 -1.5502 -1.5920 -1.6484 -1.7178 -1.7936
 -1.8701 -1.9457 -2.0203 -2.0949
