 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F250M
  3.8089  3.8664  3.5549  2.7252  1.8063  1.6749  1.2281  0.9260  1.0393  1.5613
  1.2690  0.6778  0.9944  1.8962  2.5512  2.3697
  3.0282  3.1637  3.1398  2.8734  2.5139  2.4953  2.2996  2.1261  2.0699  2.1448
  1.9493  1.6895  1.8239  2.2360  2.5325  2.3474  2.1153  1.9829  1.7923
  2.6307  2.7419  2.8240  2.8257  2.7706  2.7916  2.7413  2.6662  2.5755  2.4786
  2.3801  2.3136  2.3407  2.4405  2.5022  2.3268  2.1128  1.9657  1.8022  1.6472
  1.5052
  2.6164  2.6010  2.6075  2.5821  2.5763  2.5638  2.5532  2.5463  2.5563  2.5626
  2.5613  2.5502  2.5447  2.5098  2.4603  2.3079  2.1316  1.9626  1.8015  1.6469
  1.4972  1.3524  1.2121
  2.4064  2.4490  2.4916  2.5091  2.5187  2.5155  2.5059  2.4959  2.4901  2.4916
  2.4944  2.4882  2.4773  2.4526  2.4112  2.2774  2.1194  1.9552  1.7937  1.6388
  1.4903  1.3473  1.2091  1.0751  0.9448
  2.1939  2.2753  2.3453  2.3971  2.4283  2.4416  2.4414  2.4350  2.4272  2.4217
  2.4207  2.4200  2.4112  2.3966  2.3626  2.2450  2.1023  1.9459  1.7869  1.6325
  1.4847  1.3429  1.2063  1.0741  0.9458  0.8208
  1.9788  2.0799  2.1686  2.2461  2.3051  2.3421  2.3597  2.3636  2.3607  2.3556
  2.3511  2.3488  2.3455  2.3384  2.3145  2.2107  2.0803  1.9347  1.7811  1.6280
  1.4804  1.3392  1.2037  1.0730  0.9464  0.8234  0.7034  0.5863  0.4723  0.3620
  1.7612  1.8628  1.9615  2.0575  2.1425  2.2084  2.2526  2.2761  2.2850  2.2861
  2.2841  2.2810  2.2783  2.2751  2.2630  2.1786  2.0562  1.9201  1.7745  1.6248
  1.4777  1.3364  1.2014  1.0716  0.9464  0.8251  0.7071  0.5921  0.4796  0.3697
  0.2631
  1.5566  1.6454  1.7415  1.8439  1.9455  2.0369  2.1109  2.1626  2.1928  2.2072
  2.2130  2.2141  2.2129  2.2105  2.2060  2.1464  2.0340  1.9035  1.7655  1.6217
  1.4766  1.3351  1.1997  1.0702  0.9459  0.8259  0.7094  0.5962  0.4858  0.3778
  0.2719
  1.3607  1.4368  1.5246  1.6228  1.7277  1.8347  1.9327  2.0139  2.0732  2.1105
  2.1312  2.1419  2.1465  2.1474  2.1454  2.1093  2.0120  1.8866  1.7527  1.6148
  1.4737  1.3332  1.1970  1.0668  0.9424  0.8229  0.7075  0.5956  0.4868  0.3806
  0.2768
  1.1683  1.2407  1.3221  1.4115  1.5141  1.6214  1.7311  1.8340  1.9212  1.9874
  2.0319  2.0592  2.0741  2.0809  2.0825  2.0600  1.9896  1.8728  1.7425  1.6085
  1.4724  1.3351  1.1995  1.0685  0.9432  0.8234  0.7083  0.5973  0.4899  0.3854
  0.2814
