 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F070W
 -2.4942 -2.2476 -2.0101 -1.8317 -1.7568 -1.7577 -1.8659 -1.8157 -1.7593 -1.6900
 -1.6093 -1.5416 -1.4487 -1.3535 -1.2646 -1.1006 -0.9979 -0.9445 -0.9246
 -2.2046 -2.0296 -1.9085 -1.8359 -1.7984 -1.7637 -1.7219 -1.6771 -1.6316 -1.5844
 -1.5275 -1.4577 -1.3792 -1.3023 -1.2322 -1.0953 -1.0083 -0.9620 -0.9412 -0.9362
 -2.1124 -1.9544 -1.8265 -1.7274 -1.6576 -1.6177 -1.6006 -1.5813 -1.5478 -1.5027
 -1.4559 -1.4047 -1.3426 -1.2762 -1.2141 -1.0917 -1.0161 -0.9768 -0.9596 -0.9556
 -0.9604
 -2.0347 -1.8964 -1.7793 -1.6806 -1.6003 -1.5395 -1.4974 -1.4720 -1.4557 -1.4324
 -1.3964 -1.3568 -1.3108 -1.2566 -1.2022 -1.0914 -1.0229 -0.9894 -0.9758 -0.9731
 -0.9776 -0.9878
 -1.9456 -1.8307 -1.7315 -1.6435 -1.5654 -1.4990 -1.4463 -1.4063 -1.3762 -1.3528
 -1.3297 -1.3016 -1.2708 -1.2324 -1.1892 -1.0904 -1.0267 -0.9976 -0.9884 -0.9882
 -0.9936 -1.0036 -1.0175 -1.0341
 -1.8433 -1.7497 -1.6702 -1.5982 -1.5303 -1.4672 -1.4115 -1.3656 -1.3291 -1.2986
 -1.2715 -1.2457 -1.2218 -1.1948 -1.1638 -1.0851 -1.0262 -0.9996 -0.9952 -0.9993
 -1.0072 -1.0184 -1.0325 -1.0495 -1.0693 -1.0925 -1.1199 -1.1522 -1.1896 -1.2324
 -1.7353 -1.6565 -1.5935 -1.5379 -1.4844 -1.4310 -1.3792 -1.3322 -1.2928 -1.2602
 -1.2315 -1.2047 -1.1797 -1.1562 -1.1314 -1.0703 -1.0204 -0.9953 -0.9943 -1.0040
 -1.0166 -1.0307 -1.0466 -1.0642 -1.0835 -1.1035 -1.1261 -1.1538 -1.1884 -1.2302
 -1.2755
 -1.6236 -1.5577 -1.5063 -1.4633 -1.4238 -1.3834 -1.3407 -1.2981 -1.2591 -1.2255
