 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F560W
  0.1361 -0.0168 -0.1536 -0.2117 -0.2774 -0.3519 -0.4338 -0.5120 -0.5976 -0.6839
 -0.7679 -0.8493 -0.9293 -1.0060 -1.0818 -1.2613 -1.4317 -1.5946 -1.7657
  0.0429 -0.0321 -0.1146 -0.2059 -0.3047 -0.3939 -0.4725 -0.5511 -0.6328 -0.7172
 -0.8009 -0.8829 -0.9629 -1.0409 -1.1170 -1.2987 -1.4691 -1.6334 -1.7970 -1.9568
  0.0096 -0.0590 -0.1349 -0.2166 -0.3033 -0.3967 -0.4915 -0.5778 -0.6592 -0.7399
 -0.8217 -0.9028 -0.9827 -1.0610 -1.1375 -1.3200 -1.4904 -1.6537 -1.8168 -1.9763
 -2.1284
 -0.0298 -0.0913 -0.1610 -0.2372 -0.3182 -0.4025 -0.4898 -0.5808 -0.6708 -0.7564
 -0.8376 -0.9168 -0.9953 -1.0729 -1.1494 -1.3329 -1.5048 -1.6695 -1.8309 -1.9901
 -2.1422 -2.2872
 -0.0810 -0.1307 -0.1927 -0.2626 -0.3383 -0.4180 -0.4998 -0.5830 -0.6692 -0.7567
 -0.8429 -0.9254 -1.0044 -1.0809 -1.1564 -1.3401 -1.5136 -1.6792 -1.8409 -1.9999
 -2.1520 -2.2969 -2.4353 -2.5677
 -0.1430 -0.1826 -0.2329 -0.2945 -0.3635 -0.4377 -0.5153 -0.5944 -0.6748 -0.7567
 -0.8396 -0.9227 -1.0043 -1.0834 -1.1601 -1.3434 -1.5179 -1.6849 -1.8473 -2.0064
 -2.1589 -2.3040 -2.4424 -2.5748 -2.7018 -2.8243 -2.9427 -3.0577 -3.1697 -3.2791
 -0.2128 -0.2454 -0.2841 -0.3359 -0.3962 -0.4635 -0.5355 -0.6103 -0.6870 -0.7647
 -0.8429 -0.9214 -1.0003 -1.0790 -1.1566 -1.3432 -1.5186 -1.6863 -1.8500 -2.0102
 -2.1634 -2.3090 -2.4477 -2.5802 -2.7071 -2.8290 -2.9466 -3.0604 -3.1709 -3.2786
 -3.3845
 -0.2872 -0.3154 -0.3475 -0.3895 -0.4398 -0.4980 -0.5628 -0.6318 -0.7040 -0.7779
 -0.8527 -0.9275 -1.0021 -1.0772 -1.1524 -1.3382 -1.5157 -1.6845 -1.8489 -2.0106
 -2.1655 -2.3122 -2.4514 -2.5842 -2.7113 -2.8331 -2.9501 -3.0631 -3.1725 -3.2790
 -3.3829
 -0.3632 -0.3888 -0.4185 -0.4567 -0.4969 -0.5454 -0.6011 -0.6627 -0.7289 -0.7980
 -0.8688 -0.9404 -1.0120 -1.0835 -1.1551 -1.3351 -1.5120 -1.6815 -1.8466 -2.0096
 -2.1671 -2.3158 -2.4562 -2.5899 -2.7174 -2.8395 -2.9568 -3.0697 -3.1788 -3.2843
 -3.3866
 -0.4377 -0.4617 -0.4910 -0.5250 -0.5631 -0.6050 -0.6510 -0.7035 -0.7615 -0.8242
 -0.8897 -0.9570 -1.0252 -1.0936 -1.1620 -1.3339 -1.5062 -1.6751 -1.8393 -2.0019
 -2.1614 -2.3131 -2.4555 -2.5903 -2.7187 -2.8414 -2.9591 -3.0720 -3.1808 -3.2858
 -3.3894
 -0.5079 -0.5352 -0.5659 -0.5995 -0.6356 -0.6741 -0.7147 -0.7579 -0.8066 -0.8609
 -0.9195 -0.9811 -1.0446 -1.1093 -1.1745 -1.3384 -1.5039 -1.6694 -1.8322 -1.9931
 -2.1523 -2.3064 -2.4519 -2.5889 -2.7186 -2.8422 -2.9606 -3.0741 -3.1832 -3.2883
 -3.3898
 -0.5722 -0.6246 -0.6658 -0.6997 -0.7301 -0.7598 -0.7915 -0.8269 -0.8668 -0.9113
 -0.9608 -1.0150 -1.0723 -1.1317 -1.1926 -1.3482 -1.5063 -1.6662 -1.8266
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F560W
  0.0926 -0.0106 -0.0975 -0.1703 -0.2493 -0.3334 -0.4203 -0.5086 -0.5955 -0.6845
 -0.7715 -0.8556 -0.9371 -1.0159 -1.0924 -1.2743 -1.4447 -1.6055 -1.7667
  0.0785 -0.0028 -0.0980 -0.1984 -0.2807 -0.3616 -0.4472 -0.5354 -0.6239 -0.7139
 -0.8021 -0.8877 -0.9705 -1.0506 -1.1281 -1.3115 -1.4810 -1.6402 -1.7966 -1.9537
  0.0533 -0.0207 -0.1015 -0.1900 -0.2895 -0.3843 -0.4683 -0.5530 -0.6402 -0.7292
 -0.8177 -0.9040 -0.9876 -1.0687 -1.1472 -1.3325 -1.5029 -1.6618 -1.8173 -1.9734
 -2.1250
  0.0238 -0.0449 -0.1201 -0.2002 -0.2861 -0.3789 -0.4764 -0.5678 -0.6529 -0.7386
 -0.8257 -0.9118 -0.9957 -1.0773 -1.1565 -1.3437 -1.5163 -1.6765 -1.8319 -1.9871
 -2.1384 -2.2833
 -0.0114 -0.0735 -0.1434 -0.2191 -0.2995 -0.3837 -0.4716 -0.5632 -0.6566 -0.7459
 -0.8318 -0.9162 -0.9993 -1.0808 -1.1601 -1.3489 -1.5237 -1.6861 -1.8420 -1.9967
 -2.1478 -2.2927 -2.4311 -2.5642
 -0.0565 -0.1086 -0.1716 -0.2417 -0.3172 -0.3968 -0.4794 -0.5640 -0.6507 -0.7399
 -0.8299 -0.9172 -1.0010 -1.0820 -1.1610 -1.3502 -1.5269 -1.6917 -1.8487 -2.0031
 -2.1542 -2.2993 -2.4378 -2.5705 -2.6980 -2.8210 -2.9399 -3.0553 -3.1675 -3.2767
 -0.1099 -0.1532 -0.2071 -0.2700 -0.3397 -0.4143 -0.4924 -0.5729 -0.6549 -0.7381
 -0.8229 -0.9091 -0.9947 -1.0782 -1.1590 -1.3493 -1.5271 -1.6938 -1.8524 -2.0070
 -2.1583 -2.3039 -2.4428 -2.5755 -2.7026 -2.8248 -2.9429 -3.0572 -3.1683 -3.2765
 -3.3820
 -0.1710 -0.2090 -0.2528 -0.3065 -0.3686 -0.4371 -0.5102 -0.5863 -0.6646 -0.7438
 -0.8241 -0.9053 -0.9871 -1.0689 -1.1501 -1.3451 -1.5249 -1.6931 -1.8530 -2.0084
 -2.1603 -2.3067 -2.4461 -2.5792 -2.7065 -2.8286 -2.9461 -3.0596 -3.1696 -3.2764
 -3.3804
 -0.2373 -0.2725 -0.3099 -0.3542 -0.4073 -0.4683 -0.5353 -0.6063 -0.6802 -0.7559
 -0.8325 -0.9101 -0.9880 -1.0660 -1.1441 -1.3374 -1.5215 -1.6921 -1.8533 -2.0094
 -2.1625 -2.3101 -2.4506 -2.5845 -2.7123 -2.8347 -2.9524 -3.0659 -3.1755 -3.2814
 -3.3839
 -0.3056 -0.3395 -0.3742 -0.4126 -0.4564 -0.5083 -0.5672 -0.6317 -0.7003 -0.7715
