 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -1.4399 -1.3680 -1.2882 -1.2130 -1.1506 -1.1096 -1.1633 -1.1296 -1.0842 -1.0201
 -0.9410 -0.8722 -0.7781 -0.6795 -0.5846 -0.3870 -0.2360 -0.1297 -0.0481
 -1.3785 -1.2519 -1.1656 -1.1155 -1.0932 -1.0700 -1.0365 -0.9969 -0.9538 -0.9064
 -0.8469 -0.7716 -0.6857 -0.5997 -0.5191 -0.3476 -0.2163 -0.1205 -0.0521 -0.0024
 -1.3070 -1.1952 -1.0981 -1.0190 -0.9613 -0.9283 -0.9146 -0.8964 -0.8618 -0.8134
 -0.7612 -0.7023 -0.6302 -0.5527 -0.4789 -0.3228 -0.2053 -0.1200 -0.0588 -0.0138
  0.0205
 -1.2422 -1.1445 -1.0542 -0.9731 -0.9035 -0.8480 -0.8072 -0.7804 -0.7608 -0.7319
 -0.6879 -0.6387 -0.5812 -0.5146 -0.4476 -0.3037 -0.1969 -0.1210 -0.0666 -0.0262
  0.0050  0.0300
 -1.1605 -1.0819 -1.0061 -0.9331 -0.8646 -0.8032 -0.7512 -0.7087 -0.6738 -0.6439
 -0.6125 -0.5738 -0.5303 -0.4777 -0.4205 -0.2885 -0.1895 -0.1213 -0.0738 -0.0384
 -0.0107  0.0117  0.0304  0.0471
 -1.0617 -1.0025 -0.9441 -0.8849 -0.8249 -0.7662 -0.7117 -0.6636 -0.6218 -0.5841
 -0.5484 -0.5125 -0.4766 -0.4355 -0.3895 -0.2748 -0.1822 -0.1190 -0.0779 -0.0484
 -0.0251 -0.0061  0.0100  0.0239  0.0373  0.0488  0.0565  0.0589  0.0548  0.0436
 -0.9537 -0.9089 -0.8669 -0.8229 -0.7756 -0.7256 -0.6749 -0.6265 -0.5825 -0.5428
 -0.5052 -0.4683 -0.4320 -0.3957 -0.3568 -0.2587 -0.1740 -0.1140 -0.0771 -0.0535
 -0.0359 -0.0214 -0.0091  0.0018  0.0118  0.0219  0.0304  0.0350  0.0339  0.0258
  0.0096
 -0.8386 -0.8073 -0.7779 -0.7473 -0.7136 -0.6753 -0.6329 -0.5891 -0.5466 -0.5068
 -0.4699 -0.4344 -0.3992 -0.3644 -0.3286 -0.2411 -0.1646 -0.1071 -0.0719 -0.0524
 -0.0406 -0.0319 -0.0246 -0.0179 -0.0115 -0.0051  0.0022  0.0079  0.0094  0.0044
 -0.0084
 -0.7246 -0.7035 -0.6826 -0.6619 -0.6393 -0.6125 -0.5809 -0.5452 -0.5077 -0.4704
 -0.4351 -0.4017 -0.3693 -0.3372 -0.3043 -0.2234 -0.1531 -0.0990 -0.0640 -0.0461
 -0.0384 -0.0356 -0.0343 -0.0330 -0.0314 -0.0291 -0.0265 -0.0252 -0.0254 -0.0270
 -0.0299
 -0.6117 -0.5975 -0.5864 -0.5723 -0.5574 -0.5402 -0.5189 -0.4930 -0.4635 -0.4318
 -0.3998 -0.3689 -0.3394 -0.3107 -0.2818 -0.2083 -0.1425 -0.0910 -0.0563 -0.0376
 -0.0312 -0.0322 -0.0364 -0.0414 -0.0456 -0.0486 -0.0507 -0.0519 -0.0568 -0.0580
 -0.0571
 -0.4998 -0.4893 -0.4893 -0.4831 -0.4723 -0.4612 -0.4480 -0.4314 -0.4107 -0.3868
 -0.3606 -0.3337 -0.3074 -0.2820 -0.2570 -0.1933 -0.1318 -0.0828 -0.0487 -0.0292
 -0.0221 -0.0241 -0.0318 -0.0420 -0.0523 -0.0615 -0.0693 -0.0755 -0.0806 -0.0853
 -0.0904
 -0.3891 -0.3789 -0.3913 -0.3952 -0.3878 -0.3804 -0.3723 -0.3623 -0.3496 -0.3339
 -0.3152 -0.2944 -0.2725 -0.2507 -0.2299 -0.1784 -0.1210 -0.0744 -0.0412
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -1.5401 -1.4591 -1.3828 -1.3133 -1.2501 -1.1952 -1.1730 -1.1215 -1.0613 -0.9904
 -0.9081 -0.8243 -0.7301 -0.6381 -0.5519 -0.3694 -0.2274 -0.1225 -0.0448
 -1.4317 -1.3272 -1.2579 -1.1950 -1.1350 -1.0825 -1.0365 -0.9929 -0.9462 -0.8923
 -0.8279 -0.7514 -0.6667 -0.5827 -0.5042 -0.3382 -0.2109 -0.1164 -0.0478  0.0033
 -1.3848 -1.2485 -1.1373 -1.0567 -1.0116 -0.9829 -0.9471 -0.9033 -0.8573 -0.8105
 -0.7589 -0.6980 -0.6249 -0.5473 -0.4735 -0.3181 -0.2011 -0.1153 -0.0535 -0.0081
  0.0266
 -1.3571 -1.2207 -1.1010 -1.0012 -0.9235 -0.8682 -0.8374 -0.8209 -0.7946 -0.7519
 -0.7023 -0.6500 -0.5901 -0.5211 -0.4530 -0.3047 -0.1949 -0.1160 -0.0602 -0.0193
  0.0122  0.0374
 -1.3216 -1.1960 -1.0819 -0.9814 -0.8956 -0.8253 -0.7704 -0.7297 -0.7038 -0.6834
 -0.6510 -0.6075 -0.5568 -0.4982 -0.4354 -0.2955 -0.1908 -0.1168 -0.0664 -0.0302
 -0.0023  0.0202  0.0388  0.0543
 -1.2677 -1.1588 -1.0571 -0.9643 -0.8805 -0.8064 -0.7428 -0.6899 -0.6462 -0.6106
 -0.5817 -0.5516 -0.5154 -0.4703 -0.4177 -0.2877 -0.1869 -0.1163 -0.0700 -0.0389
 -0.0155  0.0035  0.0194  0.0329  0.0446  0.0543  0.0613  0.0644  0.0607  0.0494
 -1.1946 -1.1035 -1.0177 -0.9371 -0.8614 -0.7906 -0.7255 -0.6675 -0.6170 -0.5727
 -0.5330 -0.4971 -0.4646 -0.4301 -0.3893 -0.2783 -0.1821 -0.1134 -0.0698 -0.0434
 -0.0253 -0.0109  0.0012  0.0117  0.0211  0.0295  0.0361  0.0402  0.0402  0.0318
  0.0153
 -1.1069 -1.0324 -0.9622 -0.8953 -0.8307 -0.7678 -0.7070 -0.6490 -0.5958 -0.5479
 -0.5044 -0.4641 -0.4270 -0.3916 -0.3562 -0.2622 -0.1752 -0.1084 -0.0659 -0.0424
 -0.0295 -0.0207 -0.0135 -0.0073 -0.0013  0.0044  0.0093  0.0130  0.0148  0.0107
 -0.0026
 -1.0101 -0.9493 -0.8924 -0.8382 -0.7855 -0.7328 -0.6793 -0.6260 -0.5742 -0.5255
