 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -2.9821 -2.2448 -1.8356 -1.7473 -2.0016 -2.3934 -2.8275 -2.6899 -2.5546 -2.4104
 -2.2570 -2.1396 -1.9702 -1.8000 -1.6394 -1.2871 -0.9773 -0.7406 -0.5435
 -3.5247 -3.1856 -2.9394 -2.7768 -2.6707 -2.5732 -2.4690 -2.3621 -2.2551 -2.1463
 -2.0248 -1.8859 -1.7362 -1.5892 -1.4507 -1.1411 -0.8843 -0.6806 -0.5268 -0.4088
 -3.3151 -2.9966 -2.7452 -2.5496 -2.4028 -2.3004 -2.2293 -2.1540 -2.0586 -1.9491
 -1.8386 -1.7226 -1.5931 -1.4605 -1.3354 -1.0618 -0.8349 -0.6530 -0.5142 -0.4070
 -0.3211
 -3.1531 -2.8663 -2.6301 -2.4347 -2.2738 -2.1434 -2.0390 -1.9567 -1.8847 -1.8000
 -1.6970 -1.5912 -1.4799 -1.3621 -1.2478 -0.9992 -0.7968 -0.6338 -0.5080 -0.4100
 -0.3309 -0.2645
 -2.9983 -2.7481 -2.5354 -2.3518 -2.1922 -2.0545 -1.9367 -1.8353 -1.7463 -1.6651
 -1.5818 -1.4889 -1.3915 -1.2869 -1.1828 -0.9530 -0.7681 -0.6202 -0.5054 -0.4157
 -0.3429 -0.2815 -0.2279 -0.1793
 -2.8427 -2.6271 -2.4409 -2.2751 -2.1253 -1.9902 -1.8690 -1.7612 -1.6646 -1.5752
 -1.4899 -1.4053 -1.3203 -1.2297 -1.1359 -0.9206 -0.7474 -0.6100 -0.5039 -0.4216
 -0.3550 -0.2988 -0.2494 -0.2052 -0.1628 -0.1236 -0.0898 -0.0633 -0.0454 -0.0369
 -2.6938 -2.5038 -2.3416 -2.1952 -2.0594 -1.9327 -1.8150 -1.7066 -1.6078 -1.5166
 -1.4301 -1.3462 -1.2643 -1.1828 -1.0995 -0.9000 -0.7337 -0.6026 -0.5018 -0.4251
 -0.3646 -0.3139 -0.2696 -0.2296 -0.1927 -0.1573 -0.1248 -0.0971 -0.0756 -0.0622
 -0.0605
 -2.5541 -2.3850 -2.2403 -2.1102 -1.9894 -1.8742 -1.7637 -1.6593 -1.5619 -1.4710
 -1.3857 -1.3041 -1.2247 -1.1470 -1.0696 -0.8855 -0.7260 -0.5979 -0.4992 -0.4256
 -0.3696 -0.3245 -0.2858 -0.2511 -0.2188 -0.1883 -0.1581 -0.1303 -0.1078 -0.0926
 -0.0862
 -2.4271 -2.2752 -2.1407 -2.0220 -1.9133 -1.8092 -1.7083 -1.6106 -1.5174 -1.4291
 -1.3459 -1.2669 -1.1909 -1.1169 -1.0438 -0.8708 -0.7191 -0.5943 -0.4964 -0.4231
 -0.3694 -0.3287 -0.2957 -0.2669 -0.2403 -0.2149 -0.1906 -0.1686 -0.1489 -0.1314
 -0.1158
 -2.3129 -2.1744 -2.0517 -1.9383 -1.8364 -1.7416 -1.6501 -1.5605 -1.4734 -1.3896
 -1.3097 -1.2337 -1.1611 -1.0910 -1.0225 -0.8589 -0.7140 -0.5925 -0.4956 -0.4214
 -0.3672 -0.3284 -0.2995 -0.2763 -0.2559 -0.2365 -0.2177 -0.1994 -0.1854 -0.1684
 -0.1503
