 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F1280W
 -1.5621 -1.6706 -1.7753 -1.8779 -1.9792 -2.0791 -2.1766 -2.2702 -2.3596 -2.4457
 -2.5298 -2.6109 -2.6861 -2.7524 -2.8101 -2.9722 -3.1514 -3.3245 -3.4890 -3.6461
 -3.7977 -3.9443 -4.0847 -4.2192 -4.3478 -4.4715 -4.5911 -4.7070 -4.8197 -4.9284
 -5.0341
 -1.5651 -1.6732 -1.7765 -1.8764 -1.9743 -2.0709 -2.1660 -2.2586 -2.3481 -2.4337
 -2.5157 -2.5953 -2.6726 -2.7448 -2.8106 -2.9781 -3.1540 -3.3271 -3.4921 -3.6494
 -3.8017 -3.9473 -4.0881 -4.2228 -4.3516 -4.4752 -4.5943 -4.7097 -4.8215 -4.9296
 -5.0340
 -1.5675 -1.6776 -1.7805 -1.8797 -1.9759 -2.0701 -2.1626 -2.2531 -2.3414 -2.4268
 -2.5084 -2.5864 -2.6614 -2.7329 -2.7994 -2.9771 -3.1582 -3.3310 -3.4965 -3.6541
 -3.8054 -3.9519 -4.0929 -4.2281 -4.3574 -4.4812 -4.6003 -4.7151 -4.8263 -4.9342
 -5.0386
 -1.5719 -1.6799 -1.7820 -1.8808 -1.9765 -2.0695 -2.1603 -2.2488 -2.3354 -2.4197
 -2.5011 -2.5793 -2.6539 -2.7249 -2.7912 -2.9631 -3.1545 -3.3308 -3.4965 -3.6544
 -3.8056 -3.9518 -4.0930 -4.2286 -4.3583 -4.4826 -4.6020 -4.7168 -4.8276 -4.9349
 -5.0414
 -1.5821 -1.6845 -1.7844 -1.8819 -1.9770 -2.0695 -2.1593 -2.2466 -2.3317 -2.4147
 -2.4953 -2.5735 -2.6486 -2.7202 -2.7878 -2.9522 -3.1416 -3.3271 -3.4955 -3.6538
 -3.8050 -3.9509 -4.0920 -4.2280 -4.3584 -4.4833 -4.6032 -4.7184 -4.8293 -4.9364
 -5.0402
 -1.6015 -1.6971 -1.7921 -1.8863 -1.9791 -2.0702 -2.1591 -2.2455 -2.3295 -2.4113
 -2.4909 -2.5685 -2.6437 -2.7161 -2.7892 -2.9444 -3.1195 -3.3199 -3.4935
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F1280W
 -1.5193 -1.6110 -1.6943 -1.7700 -1.8390 -1.9085 -1.9862 -2.0753 -2.1680 -2.2605
 -2.3501 -2.4358 -2.5179 -2.5973 -2.6743 -2.8589 -3.0341 -3.2029 -3.3675
 -1.5767 -1.6771 -1.7687 -1.8511 -1.9255 -1.9940 -2.0621 -2.1430 -2.2284 -2.3147
 -2.3997 -2.4820 -2.5618 -2.6401 -2.7173 -2.9045 -3.0818 -3.2514 -3.4150 -3.5738
 -1.6064 -1.7130 -1.8112 -1.9001 -1.9791 -2.0488 -2.1129 -2.1883 -2.2694 -2.3521
 -2.4340 -2.5138 -2.5911 -2.6674 -2.7437 -2.9318 -3.1110 -3.2816 -3.4450 -3.6022
 -3.7541
 -1.6143 -1.7275 -1.8324 -1.9282 -2.0140 -2.0890 -2.1531 -2.2226 -2.3002 -2.3803
 -2.4601 -2.5381 -2.6133 -2.6869 -2.7611 -2.9484 -3.1288 -3.3003 -3.4639 -3.6205
 -3.7716 -3.9173
 -1.5927 -1.7141 -1.8291 -1.9356 -2.0320 -2.1160 -2.1868 -2.2520 -2.3259 -2.4035
 -2.4817 -2.5584 -2.6322 -2.7034 -2.7745 -2.9586 -3.1397 -3.3119 -3.4759 -3.6324
 -3.7830 -3.9284 -4.0682 -4.2025
 -1.5690 -1.6854 -1.7999 -1.9117 -2.0187 -2.1182 -2.2047 -2.2754 -2.3472 -2.4231
 -2.5002 -2.5763 -2.6495 -2.7191 -2.7871 -2.9655 -3.1463 -3.3191 -3.4835 -3.6404
 -3.7906 -3.9356 -4.0753 -4.2095 -4.3386 -4.4633 -4.5843 -4.7019 -4.8162 -4.9266
 -1.5608 -1.6718 -1.7803 -1.8872 -1.9925 -2.0946 -2.1902 -2.2750 -2.3526 -2.4312
 -2.5104 -2.5884 -2.6635 -2.7335 -2.8007 -2.9711 -3.1503 -3.3237 -3.4885 -3.6456
 -3.7958 -3.9404 -4.0799 -4.2142 -4.3431 -4.4674 -4.5876 -4.7042 -4.8177 -4.9277
 -5.0337
 -1.5628 -1.6709 -1.7751 -1.8769 -1.9773 -2.0765 -2.1726 -2.2626 -2.3453 -2.4246
 -2.5042 -2.5845 -2.6637 -2.7398 -2.8110 -2.9772 -3.1531 -3.3264 -3.4917 -3.6490
 -3.7993 -3.9437 -4.0830 -4.2173 -4.3463 -4.4703 -4.5902 -4.7060 -4.8185 -4.9280
 -5.0359
 -1.5688 -1.6781 -1.7804 -1.8789 -1.9751 -2.0702 -2.1638 -2.2545 -2.3408 -2.4224
 -2.5007 -2.5776 -2.6543 -2.7311 -2.8066 -2.9854 -3.1576 -3.3306 -3.4963 -3.6540
 -3.8045 -3.9486 -4.0878 -4.2222 -4.3515 -4.4758 -4.5956 -4.7111 -4.8230 -4.9318
 -5.0373
 -1.5737 -1.6827 -1.7852 -1.8827 -1.9768 -2.0687 -2.1592 -2.2482 -2.3350 -2.4184
 -2.4982 -2.5746 -2.6486 -2.7213 -2.7937 -2.9779 -3.1594 -3.3309 -3.4968 -3.6547
 -3.8052 -3.9493 -4.0881 -4.2225 -4.3521 -4.4767 -4.5967 -4.7121 -4.8237 -4.9319
 -5.0368
 -1.5745 -1.6843 -1.7878 -1.8858 -1.9796 -2.0703 -2.1590 -2.2461 -2.3315 -2.4150
 -2.4958 -2.5734 -2.6476 -2.7189 -2.7883 -2.9643 -3.1524 -3.3309 -3.4967 -3.6548
 -3.8054 -3.9494 -4.0880 -4.2223 -4.3521 -4.4772 -4.5976 -4.7133 -4.8249 -4.9328
 -5.0373
 -1.5758 -1.6844 -1.7879 -1.8867 -1.9808 -2.0716 -2.1599 -2.2459 -2.3302 -2.4128
 -2.4933 -2.5714 -2.6466 -2.7188 -2.7904 -2.9446 -3.1366 -3.3306 -3.4960
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F1280W
 -1.5046 -1.5938 -1.6749 -1.7498 -1.8208 -1.8926 -1.9694 -2.0549 -2.1495 -2.2453
 -2.3390 -2.4289 -2.5145 -2.5962 -2.6745 -2.8589 -3.0330 -3.2007 -3.3638
 -1.5677 -1.6658 -1.7551 -1.8356 -1.9088 -1.9763 -2.0425 -2.1211 -2.2065 -2.2953
 -2.3845 -2.4717 -2.5560 -2.6374 -2.7163 -2.9043 -3.0811 -3.2503 -3.4134 -3.5711
 -1.6021 -1.7067 -1.8027 -1.8892 -1.9660 -2.0337 -2.0951 -2.1670 -2.2466 -2.3302
 -2.4154 -2.5001 -2.5827 -2.6630 -2.7416 -2.9313 -3.1102 -3.2807 -3.4440 -3.6007
 -3.7520
 -1.6176 -1.7278 -1.8297 -1.9225 -2.0052 -2.0767 -2.1374 -2.2029 -2.2779 -2.3574
 -2.4391 -2.5211 -2.6018 -2.6806 -2.7580 -2.9475 -3.1279 -3.2993 -3.4631 -3.6197
 -3.7702 -3.9155
 -1.6100 -1.7283 -1.8381 -1.9389 -2.0296 -2.1087 -2.1746 -2.2344 -2.3048 -2.3807
 -2.4594 -2.5388 -2.6174 -2.6944 -2.7700 -2.9575 -3.1387 -3.3109 -3.4751 -3.6319
 -3.7821 -3.9268 -4.0662 -4.2003
 -1.5794 -1.6998 -1.8173 -1.9294 -2.0331 -2.1254 -2.2024 -2.2643 -2.3297 -2.4022
 -2.4781 -2.5552 -2.6318 -2.7070 -2.7806 -2.9641 -3.1453 -3.3181 -3.4827 -3.6399
 -3.7899 -3.9342 -4.0733 -4.2072 -4.3363 -4.4612 -4.5824 -4.7004 -4.8149 -4.9255
 -1.5627 -1.6763 -1.7882 -1.8986 -2.0064 -2.1091 -2.2030 -2.2799 -2.3476 -2.4195
 -2.4943 -2.5703 -2.6458 -2.7196 -2.7914 -2.9694 -3.1494 -3.3227 -3.4877 -3.6451
 -3.7953 -3.9392 -4.0778 -4.2116 -4.3405 -4.4648 -4.5854 -4.7024 -4.8162 -4.9265
 -5.0329
 -1.5603 -1.6696 -1.7757 -1.8801 -1.9833 -2.0847 -2.1816 -2.2692 -2.3455 -2.4198
 -2.4972 -2.5759 -2.6538 -2.7296 -2.8023 -2.9751 -3.1521 -3.3256 -3.4909 -3.6485
 -3.7988 -3.9426 -4.0808 -4.2143 -4.3432 -4.4674 -4.5874 -4.7038 -4.8169 -4.9265
 -5.0325
 -1.5678 -1.6754 -1.7783 -1.8779 -1.9759 -2.0728 -2.1678 -2.2580 -2.3411 -2.4181
 -2.4936 -2.5704 -2.6489 -2.7277 -2.8050 -2.9841 -3.1567 -3.3298 -3.4957 -3.6534
 -3.8039 -3.9477 -4.0857 -4.2192 -4.3481 -4.4725 -4.5925 -4.7084 -4.8208 -4.9300
 -5.0359
 -1.5739 -1.6821 -1.7842 -1.8816 -1.9760 -2.0686 -2.1600 -2.2492 -2.3348 -2.4157
 -2.4926 -2.5674 -2.6417 -2.7169 -2.7929 -2.9825 -3.1590 -3.3302 -3.4962 -3.6542
 -3.8047 -3.9485 -4.0863 -4.2196 -4.3486 -4.4732 -4.5933 -4.7091 -4.8211 -4.9297
 -5.0350
 -1.5766 -1.6863 -1.7898 -1.8871 -1.9802 -2.0704 -2.1588 -2.2457 -2.3307 -2.4132
 -2.4923 -2.5683 -2.6417 -2.7137 -2.7855 -2.9694 -3.1567 -3.3307 -3.4962 -3.6544
 -3.8050 -3.9488 -4.0867 -4.2198 -4.3488 -4.4736 -4.5940 -4.7100 -4.8219 -4.9302
 -5.0298
 -1.5759 -1.6869 -1.7914 -1.8902 -1.9836 -2.0734 -2.1605 -2.2457 -2.3294 -2.4115
 -2.4914 -2.5687 -2.6432 -2.7151 -2.7828 -2.9448 -3.1498 -3.3313 -3.4957
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F1280W
 -1.4890 -1.5751 -1.6551 -1.7295 -1.7995 -1.8703 -1.9469 -2.0338 -2.1313 -2.2303
 -2.3274 -2.4208 -2.5096 -2.5937 -2.6735 -2.8586 -3.0316 -3.1982 -3.3681
 -1.5575 -1.6533 -1.7403 -1.8192 -1.8910 -1.9570 -2.0213 -2.0979 -2.1845 -2.2762
 -2.3692 -2.4607 -2.5488 -2.6333 -2.7141 -2.9035 -3.0799 -3.2484 -3.4112 -3.5683
 -1.5963 -1.6988 -1.7925 -1.8766 -1.9514 -2.0171 -2.0763 -2.1445 -2.2231 -2.3083
 -2.3970 -2.4860 -2.5731 -2.6573 -2.7384 -2.9301 -3.1090 -3.2790 -3.4424 -3.5991
 -3.7499
 -1.6170 -1.7248 -1.8243 -1.9144 -1.9944 -2.0634 -2.1214 -2.1826 -2.2548 -2.3341
 -2.4181 -2.5041 -2.5894 -2.6728 -2.7536 -2.9460 -3.1267 -3.2977 -3.4617 -3.6186
 -3.7688 -3.9137
 -1.6207 -1.7346 -1.8403 -1.9372 -2.0240 -2.0994 -2.1617 -2.2173 -2.2836 -2.3576
 -2.4369 -2.5192 -2.6021 -2.6840 -2.7639 -2.9558 -3.1374 -3.3094 -3.4737 -3.6310
 -3.7812 -3.9255 -4.0644 -4.1981
 -1.5964 -1.7190 -1.8347 -1.9417 -2.0388 -2.1240 -2.1951 -2.2515 -2.3116 -2.3807
 -2.4554 -2.5338 -2.6138 -2.6937 -2.7722 -2.9621 -3.1440 -3.3168 -3.4814 -3.6389
 -3.7893 -3.9331 -4.0715 -4.2049 -4.3338 -4.4586 -4.5800 -4.6984 -4.8134 -4.9244
 -1.5689 -1.6861 -1.8021 -1.9156 -2.0242 -2.1248 -2.2126 -2.2805 -2.3388 -2.4037
 -2.4746 -2.5494 -2.6262 -2.7037 -2.7803 -2.9669 -3.1481 -3.3215 -3.4865 -3.6440
 -3.7946 -3.9383 -4.0762 -4.2091 -4.3377 -4.4620 -4.5828 -4.7001 -4.8144 -4.9252
 -5.0323
 -1.5597 -1.6709 -1.7797 -1.8875 -1.9939 -2.0976 -2.1953 -2.2813 -2.3499 -2.4172
 -2.4888 -2.5632 -2.6387 -2.7144 -2.7894 -2.9716 -3.1508 -3.3244 -3.4898 -3.6474
 -3.7980 -3.9417 -4.0793 -4.2119 -4.3402 -4.4643 -4.5845 -4.7011 -4.8145 -4.9248
 -5.0316
 -1.5645 -1.6725 -1.7766 -1.8784 -1.9790 -2.0786 -2.1755 -2.2661 -2.3457 -2.4170
 -2.4891 -2.5648 -2.6427 -2.7210 -2.7980 -2.9796 -3.1554 -3.3287 -3.4946 -3.6524
 -3.8030 -3.9469 -4.0843 -4.2167 -4.3450 -4.4690 -4.5892 -4.7056 -4.8185 -4.9279
 -5.0342
 -1.5721 -1.6794 -1.7814 -1.8795 -1.9752 -2.0696 -2.1628 -2.2529 -2.3374 -2.4147
 -2.4876 -2.5605 -2.6354 -2.7125 -2.7908 -2.9825 -3.1576 -3.3293 -3.4952 -3.6532
 -3.8038 -3.9476 -4.0851 -4.2174 -4.3454 -4.4695 -4.5896 -4.7057 -4.8180 -4.9269
 -5.0328
 -1.5778 -1.6868 -1.7891 -1.8862 -1.9793 -2.0700 -2.1592 -2.2468 -2.3316 -2.4124
 -2.4888 -2.5623 -2.6347 -2.7076 -2.7818 -2.9725 -3.1587 -3.3299 -3.4954 -3.6536
 -3.8042 -3.9480 -4.0857 -4.2180 -4.3459 -4.4699 -4.5901 -4.7062 -4.8184 -4.9270
 -5.0274
 -1.5791 -1.6900 -1.7942 -1.8922 -1.9849 -2.0743 -2.1610 -2.2460 -2.3294 -2.4106
 -2.4891 -2.5647 -2.6378 -2.7093 -2.7710 -2.9496 -3.1587 -3.3305 -3.4952
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F1280W
 -1.4727 -1.5571 -1.6305 -1.6985 -1.7667 -1.8395 -1.9207 -2.0127 -2.1138 -2.2156
 -2.3154 -2.4116 -2.5030 -2.5894 -2.6711 -2.8582 -3.0298 -3.1952 -3.3650
 -1.5466 -1.6400 -1.7251 -1.8025 -1.8727 -1.9362 -1.9978 -2.0733 -2.1626 -2.2577
 -2.3541 -2.4489 -2.5403 -2.6276 -2.7105 -2.9022 -3.0782 -3.2460 -3.4086 -3.5655
 -1.5895 -1.6898 -1.7812 -1.8631 -1.9357 -1.9990 -2.0552 -2.1197 -2.1987 -2.2867
 -2.3789 -2.4716 -2.5624 -2.6500 -2.7337 -2.9283 -3.1073 -3.2768 -3.4401 -3.5972
 -3.7478
 -1.6142 -1.7200 -1.8171 -1.9047 -1.9820 -2.0484 -2.1038 -2.1603 -2.2301 -2.3104
 -2.3973 -2.4870 -2.5763 -2.6635 -2.7475 -2.9438 -3.1250 -3.2957 -3.4595 -3.6169
 -3.7674 -3.9119
 -1.6253 -1.7361 -1.8387 -1.9324 -2.0160 -2.0882 -2.1474 -2.1992 -2.2608 -2.3333
 -2.4140 -2.4994 -2.5863 -2.6724 -2.7561 -2.9532 -3.1357 -3.3076 -3.4717 -3.6293
 -3.7800 -3.9241 -4.0626 -4.1959
 -1.6095 -1.7340 -1.8444 -1.9460 -2.0378 -2.1183 -2.1851 -2.2376 -2.2925 -2.3578
 -2.4319 -2.5121 -2.5955 -2.6795 -2.7623 -2.9590 -3.1423 -3.3152 -3.4796 -3.6372
 -3.7880 -3.9320 -4.0699 -4.2029 -4.3315 -4.4563 -4.5776 -4.6959 -4.8112 -4.9225
 -1.5814 -1.7030 -1.8217 -1.9348 -2.0395 -2.1332 -2.2125 -2.2738 -2.3258 -2.3846
 -2.4523 -2.5269 -2.6059 -2.6869 -2.7678 -2.9630 -3.1465 -3.3200 -3.4848 -3.6424
 -3.7932 -3.9373 -4.0748 -4.2072 -4.3352 -4.4592 -4.5798 -4.6974 -4.8120 -4.9232
 -5.0305
 -1.5627 -1.6765 -1.7890 -1.9006 -2.0100 -2.1148 -2.2114 -2.2930 -2.3533 -2.4109
 -2.4746 -2.5444 -2.6188 -2.6961 -2.7744 -2.9664 -3.1491 -3.3230 -3.4884 -3.6459
 -3.7966 -3.9406 -4.0781 -4.2101 -4.3377 -4.4613 -4.5814 -4.6982 -4.8118 -4.9224
 -5.0296
 -1.5624 -1.6715 -1.7777 -1.8822 -1.9861 -2.0886 -2.1875 -2.2785 -2.3563 -2.4210
 -2.4872 -2.5582 -2.6325 -2.7083 -2.7847 -2.9727 -3.1535 -3.3274 -3.4933 -3.6510
 -3.8017 -3.9458 -4.0833 -4.2151 -4.3424 -4.4659 -4.5857 -4.7020 -4.8151 -4.9250
 -5.0319
 -1.5687 -1.6757 -1.7786 -1.8780 -1.9759 -2.0729 -2.1684 -2.2601 -2.3441 -2.4180
 -2.4862 -2.5563 -2.6303 -2.7073 -2.7855 -2.9768 -3.1551 -3.3280 -3.4940 -3.6520
 -3.8025 -3.9465 -4.0841 -4.2160 -4.3430 -4.4663 -4.5859 -4.7019 -4.8144 -4.9258
 -5.0292
 -1.5771 -1.6849 -1.7867 -1.8838 -1.9777 -2.0699 -2.1608 -2.2498 -2.3350 -2.4143
 -2.4873 -2.5575 -2.6285 -2.7020 -2.7779 -2.9723 -3.1574 -3.3286 -3.4944 -3.6525
 -3.8031 -3.9470 -4.0848 -4.2168 -4.3438 -4.4668 -4.5862 -4.7020 -4.8143 -4.9232
 -5.0215
 -1.5819 -1.6917 -1.7949 -1.8919 -1.9846 -2.0740 -2.1613 -2.2471 -2.3308 -2.4116
 -2.4882 -2.5612 -2.6321 -2.7029 -2.7619 -2.9592 -3.1604 -3.3292 -3.4945
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F1280W
 -1.4560 -1.5389 -1.6083 -1.6725 -1.7394 -1.8133 -1.8942 -1.9921 -2.0973 -2.2015
 -2.3032 -2.4014 -2.4949 -2.5835 -2.6671 -2.8568 -3.0281 -3.1920 -3.3611
 -1.5350 -1.6262 -1.7097 -1.7856 -1.8537 -1.9138 -1.9717 -2.0477 -2.1415 -2.2400
 -2.3392 -2.4366 -2.5305 -2.6202 -2.7054 -2.8999 -3.0762 -3.2431 -3.4053 -3.5624
 -1.5820 -1.6801 -1.7693 -1.8491 -1.9194 -1.9795 -2.0316 -2.0929 -2.1742 -2.2657
 -2.3612 -2.4571 -2.5508 -2.6411 -2.7274 -2.9255 -3.1051 -3.2741 -3.4372 -3.5946
 -3.7455
