 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = G_RP 
  0.6134  0.5974  0.5861  0.5789  0.5750  0.5729  0.5712  0.5610  0.5397  0.5085
  0.4706  0.4299  0.3897  0.3513  0.3150  0.2803  0.2465  0.2132  0.1797  0.1451
  0.1086
  1.0575  1.0207  0.9815  0.9403  0.8971  0.8534  0.8095  0.7669  0.7271  0.6921
  0.6624  0.6379  0.6186  0.6044  0.5950  0.5848  0.5807  0.5712  0.5518  0.5227
  0.4859  0.4439  0.3997  0.3561  0.3144  0.2751  0.2376  0.2015  0.1664  0.1313
  0.0953
  1.1055  1.0761  1.0423  1.0045  0.9642  0.9229  0.8769  0.8328  0.7901  0.7509
  0.7156  0.6837  0.6551  0.6338  0.6176  0.5972  0.5892  0.5804  0.5625
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = G_RP 
  0.0085  0.0945  0.1401  0.1363  0.0792 -0.1531 -0.0511  0.0592  0.1456  0.2114
  0.3082  0.3978  0.4094  0.3813  0.3850  0.5138
 -0.0171  0.0688  0.1261  0.1482  0.1312  0.0128  0.0537  0.1055  0.1540  0.1989
  0.2584  0.3174  0.3489  0.3655  0.3943  0.5070  0.5699  0.5951  0.5976
 -0.0182  0.0628  0.1251  0.1642  0.1764  0.1392  0.1453  0.1601  0.1821  0.2100
  0.2426  0.2790  0.3182  0.3595  0.4022  0.5007  0.5531  0.5730  0.5732  0.5610
  0.5411
  0.0052  0.0765  0.1371  0.1843  0.2148  0.2261  0.2237  0.2229  0.2298  0.2445
  0.2607  0.2825  0.3172  0.3632  0.4087  0.4949  0.5392  0.5541  0.5520  0.5399
  0.5211  0.4974  0.4701
  0.0531  0.1099  0.1621  0.2085  0.2465  0.2735  0.2889  0.2941  0.2972  0.3025
  0.3127  0.3280  0.3460  0.3767  0.4138  0.4896  0.5282  0.5384  0.5339  0.5212
  0.5029  0.4806  0.4548  0.4258  0.3928
  0.1255  0.1630  0.2001  0.2368  0.2715  0.3013  0.3241  0.3395  0.3491  0.3556
  0.3636  0.3753  0.3863  0.4014  0.4253  0.4876  0.5221  0.5280  0.5197  0.5053
  0.4866  0.4646  0.4397  0.4122  0.3821  0.3489
  0.2207  0.2389  0.2580  0.2799  0.3043  0.3295  0.3526  0.3714  0.3854  0.3963
  0.4062  0.4168  0.4284  0.4363  0.4506  0.4925  0.5217  0.5247  0.5117  0.4935
  0.4728  0.4499  0.4248  0.3978  0.3690  0.3379  0.3041  0.2648  0.2188  0.1705
  0.3313  0.3337  0.3364  0.3420  0.3525  0.3673  0.3849  0.4021  0.4168  0.4286
  0.4388  0.4491  0.4603  0.4689  0.4788  0.5072  0.5278  0.5287  0.5119  0.4883
  0.4634  0.4379  0.4113  0.3836  0.3548  0.3247  0.2926  0.2581  0.2179  0.1703
  0.1197
  0.4358  0.4348  0.4300  0.4218  0.4180  0.4198  0.4273  0.4383  0.4500  0.4606
  0.4697  0.4780  0.4867  0.4957  0.5034  0.5254  0.5391  0.5383  0.5200  0.4913
  0.4637  0.4306  0.4009  0.3711  0.3411  0.3107  0.2792  0.2444  0.2061  0.1647
  0.1205
  0.5737  0.5452  0.5253  0.5133  0.4984  0.4878  0.4831  0.4841  0.4893  0.4961
  0.5026  0.5083  0.5140  0.5200  0.5255  0.5430  0.5530  0.5502  0.5318  0.5013
  0.4658  0.4298  0.3951  0.3616  0.3289  0.2967  0.2645  0.2318  0.1977  0.1608
  0.1188
  0.6910  0.6558  0.6295  0.6113  0.5878  0.5682  0.5525  0.5423  0.5377  0.5373
  0.5392  0.5415  0.5437  0.5460  0.5485  0.5589  0.5664  0.5626  0.5452  0.5157
  0.4782  0.4377  0.3973  0.3586  0.3217  0.2864  0.2520  0.2181  0.1840  0.1487
  0.1116
  0.8049  0.7667  0.7326  0.7021  0.6719  0.6436  0.6191  0.6120  0.5970  0.5872
  0.5817  0.5788  0.5769  0.5753  0.5741  0.5746  0.5792  0.5743  0.5577  0.5298
  0.4932  0.4512  0.4069  0.3630  0.3209  0.2811  0.2430  0.2064  0.1707  0.1350
  0.0985
  0.9153  0.8779  0.8345  0.7858  0.7507  0.7139  0.7042  0.6771  0.6543  0.6463
  0.6319  0.6215  0.6140  0.6080  0.6023  0.5901  0.5914  0.5853  0.5693
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.0383 -0.0812 -0.1820 -0.2007 -0.1042 -0.0029  0.0014 -0.0511 -0.0630 -0.0043
  0.0830  0.1805  0.2645  0.3300  0.3920  0.5187
 -0.0263 -0.0012 -0.0190 -0.0127  0.0319  0.0733  0.0760  0.0584  0.0594  0.0919
  0.1426  0.2063  0.2730  0.3350  0.3925  0.5062  0.5716  0.5983  0.6086
 -0.0170  0.0521  0.0909  0.1184  0.1366  0.1452  0.1476  0.1494  0.1562  0.1711
  0.1967  0.2349  0.2850  0.3403  0.3925  0.4946  0.5534  0.5765  0.5800  0.5693
  0.5463
 -0.0104  0.0787  0.1477  0.1926  0.2099  0.2128  0.2162  0.2219  0.2274  0.2333
  0.2453  0.2663  0.3005  0.3459  0.3920  0.4839  0.5374  0.5577  0.5571  0.5454
  0.5268  0.5030  0.4749
 -0.0065  0.0786  0.1514  0.2099  0.2518  0.2761  0.2818  0.2759  0.2730  0.2785
  0.2884  0.3005  0.3195  0.3518  0.3910  0.4741  0.5236  0.5419  0.5398  0.5275
  0.5093  0.4868  0.4607  0.4317  0.3985
  0.0156  0.0884  0.1539  0.2112  0.2588  0.2949  0.3185  0.3306  0.3324  0.3291
  0.3305  0.3381  0.3474  0.3650  0.3942  0.4676  0.5138  0.5306  0.5263  0.5124
  0.4937  0.4714  0.4461  0.4181  0.3873  0.3534
  0.0636  0.1198  0.1719  0.2203  0.2643  0.3026  0.3332  0.3552  0.3692  0.3774
  0.3815  0.3851  0.3902  0.3960  0.4107  0.4669  0.5094  0.5252  0.5185  0.5015
  0.4807  0.4573  0.4319  0.4043  0.3747  0.3430  0.3085  0.2685  0.2222  0.1738
  0.1376  0.1761  0.2123  0.2472  0.2815  0.3146  0.3452  0.3713  0.3913  0.4058
  0.4167  0.4256  0.4336  0.4380  0.4445  0.4773  0.5112  0.5258  0.5177  0.4966
  0.4718  0.4459  0.4188  0.3906  0.3611  0.3303  0.2974  0.2621  0.2214  0.1736
  0.1229
  0.2316  0.2545  0.2755  0.2957  0.3170  0.3400  0.3644  0.3888  0.4106  0.4283
  0.4422  0.4537  0.4640  0.4728  0.4786  0.5003  0.5212  0.5322  0.5234  0.4992
  0.4694  0.4390  0.4088  0.3785  0.3479  0.3168  0.2846  0.2507  0.2143  0.1730
  0.1235
  0.3388  0.3486  0.3569  0.3644  0.3727  0.3836  0.3979  0.4152  0.4338  0.4513
  0.4663  0.4784  0.4889  0.4985  0.5056  0.5246  0.5383  0.5434  0.5338  0.5081
  0.4741  0.4382  0.4032  0.3692  0.3360  0.3032  0.2702  0.2367  0.2019  0.1645
  0.1219
  0.4514  0.4512  0.4496  0.4472  0.4448  0.4444  0.4474  0.4547  0.4657  0.4789
  0.4922  0.5039  0.5135  0.5217  0.5286  0.5450  0.5560  0.5571  0.5464  0.5214
  0.4858  0.4457  0.4053  0.3663  0.3290  0.2931  0.2580  0.2234  0.1885  0.1527
  0.1150
  0.5676  0.5586  0.5490  0.5391  0.5289  0.5193  0.5124  0.5093  0.5106  0.5158
  0.5239  0.5327  0.5407  0.5471  0.5522  0.5630  0.5721  0.5712  0.5591  0.5351
  0.5003  0.4587  0.4145  0.3705  0.3281  0.2879  0.2492  0.2119  0.1755  0.1393
  0.1022
  0.6875  0.6708  0.6514  0.6361  0.6199  0.6039  0.5893  0.5773  0.5691  0.5649
  0.5647  0.5674  0.5716  0.5757  0.5764  0.5786  0.5866  0.5857  0.5719
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.4016 -0.3496 -0.3125 -0.2903 -0.2621 -0.2271 -0.1787 -0.1189 -0.0493  0.0235
  0.0997  0.1764  0.2505  0.3190  0.3935  0.5162
 -0.2496 -0.1975 -0.1580 -0.1264 -0.0999 -0.0736 -0.0427 -0.0040  0.0411  0.0899
  0.1439  0.2034  0.2666  0.3281  0.3885  0.5002  0.5705  0.6024  0.6071
 -0.1493 -0.0843 -0.0366 -0.0014  0.0256  0.0475  0.0679  0.0919  0.1193  0.1499
  0.1857  0.2289  0.2798  0.3335  0.3842  0.4859  0.5503  0.5802  0.5843  0.5738
  0.5544
 -0.1007 -0.0100  0.0517  0.0847  0.1145  0.1363  0.1531  0.1688  0.1853  0.2035
  0.2251  0.2529  0.2901  0.3352  0.3806  0.4733  0.5327  0.5610  0.5647  0.5541
  0.5359  0.5118  0.4827
 -0.0891  0.0189  0.0968  0.1484  0.1809  0.2008  0.2138  0.2248  0.2376  0.2508
  0.2648  0.2814  0.3044  0.3383  0.3777  0.4624  0.5177  0.5448  0.5483  0.5374
  0.5192  0.4964  0.4698  0.4400  0.4060
 -0.0936  0.0093  0.0983  0.1663  0.2152  0.2487  0.2701  0.2821  0.2872  0.2898
  0.2993  0.3118  0.3266  0.3476  0.3787  0.4550  0.5066  0.5325  0.5355  0.5237
  0.5048  0.4820  0.4561  0.4273  0.3955  0.3607
 -0.0863  0.0094  0.0947  0.1685  0.2299  0.2783  0.3137  0.3369  0.3490  0.3505
  0.3478  0.3495  0.3558  0.3672  0.3871  0.4526  0.5004  0.5249  0.5272  0.5137
  0.4929  0.4689  0.4427  0.4143  0.3838  0.3510  0.3153  0.2744  0.2277  0.1794
 -0.0565  0.0258  0.1019  0.1696  0.2289  0.2794  0.3209  0.3529  0.3758  0.3911
  0.3998  0.4029  0.4039  0.4054  0.4118  0.4563  0.4996  0.5224  0.5241  0.5088
  0.4850  0.4584  0.4305  0.4014  0.3711  0.3392  0.3052  0.2687  0.2271  0.1790
  0.1283
 -0.0012  0.0652  0.1281  0.1855  0.2372  0.2834  0.3244  0.3597  0.3884  0.4104
  0.4270  0.4393  0.4477  0.4519  0.4535  0.4730  0.5045  0.5250  0.5263  0.5098
  0.4826  0.4521  0.4212  0.3901  0.3586  0.3265  0.2931  0.2581  0.2206  0.1785
  0.1287
  0.0795  0.1302  0.1781  0.2227  0.2635  0.3010  0.3360  0.3687  0.3983  0.4237
  0.4445  0.4611  0.4745  0.4849  0.4908  0.5035  0.5191  0.5328  0.5330  0.5161
  0.4863  0.4513  0.4160  0.3813  0.3473  0.3136  0.2795  0.2449  0.2089  0.1704
  0.1272
  0.1769  0.2127  0.2469  0.2791  0.3085  0.3355  0.3615  0.3873  0.4127  0.4370
  0.4591  0.4779  0.4934  0.5062  0.5160  0.5314  0.5411  0.5461  0.5433  0.5266
  0.4964  0.4582  0.4181  0.3787  0.3408  0.3041  0.2680  0.2322  0.1963  0.1593
  0.1206
  0.2821  0.3079  0.3307  0.3519  0.3709  0.3878  0.4040  0.4207  0.4387  0.4577
  0.4770  0.4952  0.5112  0.5247  0.5355  0.5533  0.5626  0.5631  0.5560  0.5390
  0.5094  0.4704  0.4270  0.3829  0.3401  0.2991  0.2596  0.2213  0.1839  0.1465
  0.1084
  0.3934  0.4092  0.4232  0.4355  0.4460  0.4548  0.4622  0.4699  0.4792  0.4903
  0.5035  0.5176  0.5316  0.5443  0.5493  0.5692  0.5836  0.5838  0.5711
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.7191 -0.6648 -0.6152 -0.5645 -0.5175 -0.4528 -0.3574 -0.2325 -0.1097 -0.0012
  0.0958  0.1810  0.2564  0.3235  0.3833  0.5029
 -0.5476 -0.4855 -0.4335 -0.3859 -0.3413 -0.2884 -0.2155 -0.1210 -0.0294  0.0536
  0.1300  0.2015  0.2682  0.3289  0.3831  0.4913  0.5649  0.6054  0.6159
 -0.4145 -0.3440 -0.2875 -0.2398 -0.1964 -0.1521 -0.0972 -0.0274  0.0402  0.1029
  0.1621  0.2203  0.2776  0.3319  0.3812  0.4799  0.5464  0.5830  0.5933  0.5853
  0.5667
 -0.3198 -0.2403 -0.1772 -0.1262 -0.0829 -0.0438 -0.0025  0.0483  0.0991  0.1467
  0.1921  0.2374  0.2846  0.3325  0.3776  0.4687  0.5299  0.5640  0.5743  0.5669
  0.5491  0.5254  0.4965
 -0.2562 -0.1583 -0.0865 -0.0360  0.0065  0.0436  0.0779  0.1148  0.1532  0.1897
  0.2243  0.2584  0.2946  0.3345  0.3750  0.4594  0.5164  0.5485  0.5587  0.5516
  0.5340  0.5108  0.4834  0.4525  0.4173
 -0.2256 -0.1106 -0.0205  0.0476  0.0967  0.1291  0.1502  0.1740  0.2018  0.2304
  0.2581  0.2846  0.3112  0.3412  0.3755  0.4532  0.5066  0.5367  0.5462  0.5391
  0.5212  0.4978  0.4710  0.4411  0.4082  0.3717
 -0.2243 -0.1048 -0.0014  0.0847  0.1526  0.2035  0.2376  0.2562  0.2668  0.2771
  0.2923  0.3121  0.3335  0.3555  0.3815  0.4509  0.5006  0.5288  0.5374  0.5298
  0.5108  0.4863  0.4591  0.4295  0.3977  0.3634  0.3261  0.2837  0.2362  0.1882
 -0.2227 -0.1053 -0.0006  0.0900  0.1660  0.2272  0.2743  0.3093  0.3342  0.3488
  0.3545  0.3577  0.3651  0.3778  0.3953  0.4527  0.4987  0.5249  0.5325  0.5241
  0.5037  0.4772  0.4484  0.4180  0.3863  0.3529  0.3172  0.2788  0.2361  0.1877
  0.1375
 -0.2095 -0.0998  0.0006  0.0901  0.1673  0.2323  0.2857  0.3284  0.3614  0.3864
  0.4045  0.4155  0.4199  0.4222  0.4266  0.4600  0.5010  0.5250  0.5317  0.5226
  0.5037  0.4719  0.4403  0.4080  0.3751  0.3415  0.3064  0.2702  0.2311  0.1873
  0.1374
 -0.1710 -0.0769  0.0151  0.0980  0.1717  0.2354  0.2896  0.3354  0.3732  0.4037
  0.4278  0.4466  0.4606  0.4691  0.4729  0.4833  0.5086  0.5294  0.5349  0.5254
  0.5027  0.4710  0.4359  0.4003  0.3650  0.3298  0.2941  0.2578  0.2201  0.1800
  0.1358
 -0.1085 -0.0301  0.0476  0.1205  0.1867  0.2452  0.2960  0.3403  0.3788  0.4119
  0.4398  0.4628  0.4815  0.4962  0.5067  0.5180  0.5270  0.5382  0.5418  0.5323
  0.5096  0.4765  0.4380  0.3983  0.3593  0.3212  0.2836  0.2463  0.2087  0.1700
  0.1298
 -0.0282  0.0366  0.1004  0.1623  0.2188  0.2693  0.3138  0.3532  0.3884  0.4201
  0.4485  0.4734  0.4948  0.5125  0.5267  0.5469  0.5533  0.5547  0.5525  0.5421
  0.5199  0.4867  0.4460  0.4024  0.3590  0.3170  0.2761  0.2364  0.1974  0.1583
  0.1187
  0.0648  0.1180  0.1703  0.2211  0.2680  0.3100  0.3468  0.3793  0.4086  0.4357
  0.4610  0.4846  0.5061  0.5251  0.5329  0.5700  0.5875  0.5789  0.5670
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.1976 -1.1402 -1.0785 -1.0063 -0.9342 -0.8231 -0.6482 -0.4211 -0.2279 -0.0377
  0.0881  0.1853  0.2630  0.3292  0.3862  0.4997
 -0.9677 -0.9067 -0.8489 -0.7875 -0.7212 -0.6304 -0.4939 -0.3118 -0.1397  0.0007
  0.1113  0.2000  0.2725  0.3337  0.3864  0.4901  0.5636  0.6082  0.6267
 -0.7828 -0.7143 -0.6553 -0.5992 -0.5392 -0.4662 -0.3625 -0.2198 -0.0826  0.0345
  0.1312  0.2115  0.2789  0.3360  0.3852  0.4811  0.5471  0.5873  0.6040  0.6009
  0.5843
 -0.6429 -0.5630 -0.4977 -0.4414 -0.3881 -0.3306 -0.2540 -0.1451 -0.0346  0.0637
  0.1478  0.2198  0.2822  0.3361  0.3826  0.4727  0.5338  0.5706  0.5859  0.5835
  0.5679  0.5447  0.5153
 -0.5402 -0.4493 -0.3750 -0.3134 -0.2601 -0.2102 -0.1546 -0.0749  0.0128  0.0946
  0.1668  0.2300  0.2863  0.3364  0.3805  0.4659  0.5231  0.5573  0.5714  0.5691
  0.5543  0.5314  0.5033  0.4715  0.4348
 -0.4384 -0.3440 -0.2702 -0.2084 -0.1544 -0.1062 -0.0600 -0.0044  0.0629  0.1296
  0.1905  0.2448  0.2941  0.3392  0.3802  0.4613  0.5153  0.5473  0.5601  0.5576
  0.5430  0.5203  0.4928  0.4616  0.4273  0.3889
 -0.3873 -0.2668 -0.1693 -0.0947 -0.0401 -0.0004  0.0338  0.0708  0.1176  0.1691
  0.2192  0.2652  0.3073  0.3463  0.3831  0.4593  0.5103  0.5403  0.5519  0.5488
  0.5340  0.5109  0.4829  0.4520  0.4185  0.3821  0.3423  0.2980  0.2489  0.2007
 -0.3721 -0.2416 -0.1290 -0.0350  0.0400  0.0981  0.1423  0.1752  0.2025  0.2294
  0.2591  0.2920  0.3261  0.3590  0.3904  0.4601  0.5084  0.5363  0.5468  0.5430
  0.5276  0.5036  0.4745  0.4427  0.4092  0.3736  0.3358  0.2950  0.2500  0.2003
  0.1506
 -0.3689 -0.2356 -0.1172 -0.0145  0.0724  0.1432  0.1997  0.2448  0.2818  0.3119
  0.3342  0.3499  0.3646  0.3827  0.4049  0.4642  0.5094  0.5354  0.5449  0.5404
  0.5244  0.4993  0.4684  0.4348  0.4000  0.3642  0.3268  0.2878  0.2458  0.2008
  0.1507
 -0.3654 -0.2332 -0.1147 -0.0090  0.0831  0.1611  0.2256  0.2781  0.3209  0.3563
  0.3857  0.4088  0.4247  0.4346  0.4430  0.4747  0.5143  0.5380  0.5463  0.5411
  0.5242  0.4980  0.4650  0.4288  0.3917  0.3544  0.3164  0.2777  0.2375  0.1951
  0.1491
 -0.3501 -0.2273 -0.1124 -0.0082  0.0848  0.1656  0.2342  0.2915  0.3389  0.3780
  0.4106  0.4377  0.4600  0.4770  0.4884  0.5033  0.5234  0.5439  0.5508  0.5452
  0.5281  0.5011  0.4665  0.4275  0.3874  0.3474  0.3077  0.2681  0.2281  0.1869
  0.1439
 -0.3141 -0.2036 -0.0989 -0.0003  0.0898  0.1696  0.2387  0.2976  0.3471  0.3888
  0.4239  0.4535  0.4784  0.4992  0.5159  0.5386  0.5465  0.5542  0.5586  0.5523
  0.5351  0.5079  0.4723  0.4311  0.3876  0.3443  0.3016  0.2598  0.2185  0.1771
  0.1352
 -0.2580 -0.1606 -0.0668  0.0221  0.1059  0.1816  0.2481  0.3056  0.3546  0.3964
  0.4323  0.4632  0.4897  0.5125  0.5255  0.5806  0.5836  0.5689  0.5697
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value = G_RP 
 -1.3866 -1.3295 -1.2648 -1.1851 -1.0984 -0.9629 -0.7512 -0.4792 -0.2525 -0.0442
  0.0896  0.1901  0.2692  0.3347  0.3908  0.5030
 -1.1411 -1.0799 -1.0195 -0.9519 -0.8740 -0.7638 -0.5979 -0.3782 -0.1738 -0.0126
  0.1090  0.2027  0.2775  0.3390  0.3915  0.4942  0.5662  0.6121  0.6334
 -0.9402 -0.8708 -0.8094 -0.7484 -0.6797 -0.5921 -0.4657 -0.2923 -0.1253  0.0138
  0.1240  0.2114  0.2824  0.3409  0.3906  0.4862  0.5522  0.5933  0.6116  0.6103
  0.5955
 -0.7839 -0.7022 -0.6345 -0.5746 -0.5154 -0.4478 -0.3546 -0.2215 -0.0851  0.0350
  0.1346  0.2162  0.2839  0.3404  0.3881  0.4790  0.5404  0.5781  0.5946  0.5935
  0.5788  0.5555  0.5254
 -0.6681 -0.5733 -0.4956 -0.4307 -0.3734 -0.3171 -0.2506 -0.1527 -0.0434  0.0586
  0.1469  0.2217  0.2853  0.3395  0.3857  0.4729  0.5310  0.5661  0.5810  0.5799
  0.5659  0.5432  0.5153  0.4826  0.4446
 -0.5573 -0.4643 -0.3843 -0.3153 -0.2552 -0.2017 -0.1489 -0.0808  0.0036  0.0879
  0.1642  0.2309  0.2892  0.3403  0.3846  0.4686  0.5238  0.5569  0.5706  0.5690
  0.5554  0.5330  0.5053  0.4736  0.4382  0.3987
 -0.4688 -0.3513 -0.2600 -0.1915 -0.1396 -0.0952 -0.0515 -0.0037  0.0574  0.1240
  0.1880  0.2459  0.2977  0.3441  0.3857  0.4665  0.5192  0.5503  0.5630  0.5608
  0.5471  0.5246  0.4966  0.4651  0.4307  0.3935  0.3525  0.3066  0.2567  0.2079
 -0.4398 -0.3058 -0.1921 -0.1002 -0.0283  0.0270  0.0686  0.1015  0.1355  0.1760
  0.2213  0.2677  0.3118  0.3526  0.3902  0.4667  0.5171  0.5464  0.5582  0.5554
  0.5412  0.5182  0.4893  0.4570  0.4225  0.3859  0.3467  0.3048  0.2585  0.2079
  0.1578
 -0.4327 -0.2925 -0.1693 -0.0637  0.0237  0.0941  0.1502  0.1957  0.2341  0.2669
  0.2932  0.3162  0.3410  0.3695  0.4001  0.4697  0.5177  0.5453  0.5563  0.5530
  0.5382  0.5144  0.4842  0.4503  0.4146  0.3776  0.3392  0.2988  0.2558  0.2091
  0.1577
 -0.4315 -0.2901 -0.1637 -0.0523  0.0437  0.1240  0.1899  0.2436  0.2883  0.3266
  0.3592  0.3849  0.4030  0.4164  0.4300  0.4772  0.5218  0.5475  0.5572  0.5534
  0.5379  0.5132  0.4813  0.4452  0.4074  0.3690  0.3298  0.2897  0.2483  0.2045
  0.1572
 -0.4276 -0.2911 -0.1650 -0.0524  0.0472  0.1329  0.2052  0.2652  0.3148  0.3562
  0.3915  0.4215  0.4462  0.4649  0.4777  0.4996  0.5289  0.5526  0.5611  0.5569
  0.5412  0.5158  0.4827  0.4443  0.4038  0.3630  0.3221  0.2813  0.2399  0.1974
  0.1531
 -0.4078 -0.2802 -0.1613 -0.0508  0.0481  0.1354  0.2105  0.2740  0.3272  0.3716
  0.4091  0.4410  0.4681  0.4910  0.5094  0.5351  0.5477  0.5613  0.5681  0.5633
  0.5475  0.5218  0.4878  0.4477  0.4044  0.3605  0.3170  0.2741  0.2315  0.1888
  0.1455
 -0.3692 -0.2531 -0.1430 -0.0401  0.0554  0.1411  0.2159  0.2801  0.3344  0.3803
  0.4193  0.4526  0.4812  0.5058  0.5251  0.5837  0.5782  0.5736  0.5782
 [Fe/H] = -0.50 [alpha/Fe] = 0.20 BC value = G_RP 
 -1.5800 -1.5252 -1.4598 -1.3744 -1.2702 -1.1039 -0.8495 -0.5435 -0.2702 -0.0646
  0.0931  0.1962  0.2766  0.3419  0.3964  0.5060
 -1.3238 -1.2633 -1.2012 -1.1281 -1.0368 -0.9029 -0.7019 -0.4394 -0.2020 -0.0222
  0.1091  0.2071  0.2836  0.3456  0.3975  0.4989  0.5706  0.6175  0.6409
 -1.1105 -1.0403 -0.9765 -0.9104 -0.8316 -0.7264 -0.5723 -0.3633 -0.1645 -0.0029
  0.1195  0.2132  0.2870  0.3468  0.3968  0.4923  0.5585  0.6006  0.6206  0.6211
  0.6078
 -0.9401 -0.8562 -0.7857 -0.7213 -0.6547 -0.5745 -0.4607 -0.2995 -0.1339  0.0096
  0.1243  0.2145  0.2868  0.3455  0.3943  0.4862  0.5483  0.5870  0.6048  0.6050
  0.5913  0.5679  0.5379
 -0.8114 -0.7122 -0.6306 -0.5617 -0.4990 -0.4342 -0.3535 -0.2343 -0.1003  0.0243
  0.1295  0.2154  0.2857  0.3435  0.3916  0.4808  0.5399  0.5762  0.5923  0.5921
  0.5791  0.5567  0.5281  0.4947  0.4564
 -0.6986 -0.5969 -0.5085 -0.4330 -0.3673 -0.3077 -0.2461 -0.1627 -0.0585  0.0460
  0.1395  0.2189  0.2858  0.3421  0.3895  0.4768  0.5334  0.5678  0.5827  0.5820
  0.5693  0.5475  0.5195  0.4873  0.4511  0.4106
 -0.5696 -0.4578 -0.3731 -0.3074 -0.2502 -0.1960 -0.1425 -0.0836 -0.0070  0.0767
  0.1566  0.2277  0.2895  0.3430  0.3889  0.4744  0.5290  0.5616  0.5757  0.5744
  0.5617  0.5400  0.5121  0.4800  0.4448  0.4065  0.3641  0.3169  0.2660  0.2166
 -0.5188 -0.3817 -0.2689 -0.1804 -0.1123 -0.0607 -0.0203  0.0172  0.0635  0.1212
  0.1835  0.2435  0.2982  0.3473  0.3907  0.4740  0.5268  0.5578  0.5711  0.5694
  0.5564  0.5344  0.5059  0.4732  0.4380  0.4003  0.3598  0.3164  0.2686  0.2170
  0.1663
 -0.5043 -0.3570 -0.2294 -0.1222 -0.0350  0.0342  0.0896  0.1350  0.1746  0.2112
  0.2453  0.2803  0.3183  0.3578  0.3964  0.4758  0.5271  0.5564  0.5690  0.5671
  0.5535  0.5310  0.5016  0.4676  0.4313  0.3933  0.3535  0.3119  0.2674  0.2191
  0.1666
 -0.5029 -0.3518 -0.2178 -0.1011 -0.0021  0.0799  0.1466  0.2014  0.2482  0.2898
  0.3259  0.3544  0.3762  0.3957  0.4173  0.4809  0.5304  0.5583  0.5696  0.5672
  0.5532  0.5298  0.4992  0.4635  0.4253  0.3859  0.3455  0.3040  0.2611  0.2158
  0.1670
