 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.5253 -0.4574 -0.3931 -0.3323 -0.2755 -0.1566 -0.0761 -0.0317 -0.0170 -0.0225
 -0.0391
 -1.3008 -1.1821 -1.0778 -1.0062 -0.9845 -0.9549 -0.8603 -0.7521 -0.6597 -0.5819
 -0.5124 -0.4478 -0.3868 -0.3293 -0.2754 -0.1628 -0.0870 -0.0448 -0.0303 -0.0356
 -0.0519 -0.0742
 -1.2284 -1.1195 -1.0119 -0.9139 -0.8342 -0.7831 -0.7628 -0.7227 -0.6457 -0.5671
 -0.4991 -0.4375 -0.3795 -0.3249 -0.2738 -0.1670 -0.0950 -0.0547 -0.0404 -0.0458
 -0.0626 -0.0848 -0.1109 -0.1404
 -1.1552 -1.0590 -0.9613 -0.8649 -0.7742 -0.6954 -0.6337 -0.5939 -0.5719 -0.5365
 -0.4813 -0.4244 -0.3698 -0.3181 -0.2697 -0.1682 -0.0996 -0.0611 -0.0473 -0.0529
 -0.0709 -0.0943 -0.1204 -0.1495 -0.1811 -0.2163 -0.2562 -0.3017 -0.3521 -0.4030
 -1.0803 -0.9945 -0.9084 -0.8220 -0.7365 -0.6558 -0.5829 -0.5200 -0.4707 -0.4386
 -0.4163 -0.3885 -0.3505 -0.3065 -0.2619 -0.1659 -0.1007 -0.0639 -0.0506 -0.0565
 -0.0758 -0.1013 -0.1290 -0.1585 -0.1900 -0.2231 -0.2592 -0.2997 -0.3457 -0.3970
 -0.4498
 -1.0095 -0.9260 -0.8493 -0.7736 -0.6981 -0.6232 -0.5517 -0.4859 -0.4276 -0.3781
 -0.3395 -0.3123 -0.2912 -0.2685 -0.2405 -0.1598 -0.0982 -0.0631 -0.0501 -0.0561
 -0.0766 -0.1048 -0.1353 -0.1667 -0.1988 -0.2323 -0.2668 -0.3037 -0.3447 -0.3910
 -0.4435
 -0.9517 -0.8595 -0.7848 -0.7168 -0.6510 -0.5858 -0.5211 -0.4586 -0.4005 -0.3477
 -0.3015 -0.2630 -0.2326 -0.2094 -0.1902 -0.1412 -0.0908 -0.0581 -0.0458 -0.0517
 -0.0729 -0.1038 -0.1380 -0.1727 -0.2072 -0.2418 -0.2772 -0.3147 -0.3542 -0.3957
 -0.4388
 -0.9176 -0.8095 -0.7242 -0.6571 -0.5974 -0.5406 -0.4850 -0.4297 -0.3761 -0.3253
 -0.2787 -0.2371 -0.2014 -0.1717 -0.1478 -0.1067 -0.0749 -0.0494 -0.0382 -0.0435
 -0.0642 -0.0966 -0.1345 -0.1734 -0.2115 -0.2488 -0.2858 -0.3227 -0.3602 -0.3990
 -0.4403
 -0.9210 -0.7769 -0.6769 -0.6015 -0.5406 -0.4881 -0.4396 -0.3925 -0.3462 -0.3006
 -0.2571 -0.2168 -0.1806 -0.1490 -0.1221 -0.0756 -0.0500 -0.0342 -0.0273 -0.0327
 -0.0523 -0.0846 -0.1250 -0.1681 -0.2107 -0.2519 -0.2920 -0.3310 -0.3695 -0.4081
 -0.4474
 -0.9697 -0.7823 -0.6533 -0.5607 -0.4903 -0.4347 -0.3883 -0.3467 -0.3075 -0.2689
 -0.2310 -0.1946 -0.1606 -0.1300 -0.1031 -0.0535 -0.0265 -0.0145 -0.0126
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -1.8654 -1.7127 -1.5089 -1.3204 -1.1449 -0.9938 -0.8816 -0.7910 -0.7087 -0.6268
 -0.5508 -0.4790 -0.4112 -0.3472 -0.2868 -0.1540 -0.0547  0.0053  0.0278
 -1.5962 -1.5990 -1.4800 -1.3032 -1.1355 -0.9820 -0.8612 -0.7660 -0.6830 -0.6043
 -0.5317 -0.4634 -0.3990 -0.3381 -0.2805 -0.1562 -0.0658 -0.0123  0.0078  0.0044
 -1.4207 -1.3376 -1.3387 -1.2734 -1.1275 -0.9815 -0.8511 -0.7483 -0.6639 -0.5873
 -0.5177 -0.4528 -0.3915 -0.3336 -0.2790 -0.1611 -0.0768 -0.0273 -0.0081 -0.0110
 -0.0272
 -1.3469 -1.2178 -1.1233 -1.0924 -1.0745 -0.9734 -0.8495 -0.7379 -0.6489 -0.5727
 -0.5054 -0.4434 -0.3851 -0.3301 -0.2781 -0.1660 -0.0861 -0.0395 -0.0209 -0.0234
 -0.0391 -0.0617
 -1.2890 -1.1618 -1.0435 -0.9470 -0.8859 -0.8656 -0.8243 -0.7328 -0.6385 -0.5599
 -0.4931 -0.4334 -0.3778 -0.3254 -0.2761 -0.1693 -0.0931 -0.0487 -0.0308 -0.0330
 -0.0488 -0.0713 -0.0980 -0.1283
 -1.2322 -1.1145 -1.0004 -0.8934 -0.8007 -0.7278 -0.6819 -0.6583 -0.6168 -0.5478
 -0.4803 -0.4219 -0.3686 -0.3187 -0.2718 -0.1702 -0.0974 -0.0550 -0.0378 -0.0400
 -0.0561 -0.0794 -0.1063 -0.1361 -0.1691 -0.2060 -0.2472 -0.2930 -0.3430 -0.3953
 -1.1742 -1.0653 -0.9602 -0.8588 -0.7631 -0.6773 -0.6043 -0.5469 -0.5091 -0.4848
 -0.4517 -0.4051 -0.3564 -0.3093 -0.2648 -0.1682 -0.0988 -0.0582 -0.0415 -0.0439
 -0.0605 -0.0853 -0.1136 -0.1439 -0.1763 -0.2114 -0.2493 -0.2909 -0.3372 -0.3891
 -0.4419
 -1.1214 -1.0126 -0.9155 -0.8227 -0.7336 -0.6490 -0.5713 -0.5030 -0.4454 -0.3998
 -0.3683 -0.3452 -0.3204 -0.2892 -0.2527 -0.1630 -0.0971 -0.0582 -0.0422 -0.0445
 -0.0614 -0.0878 -0.1185 -0.1507 -0.1839 -0.2186 -0.2545 -0.2930 -0.3353 -0.3826
 -0.4356
 -1.0833 -0.9625 -0.8651 -0.7792 -0.6983 -0.6208 -0.5467 -0.4777 -0.4158 -0.3617
 -0.3163 -0.2804 -0.2540 -0.2334 -0.2131 -0.1515 -0.0912 -0.0545 -0.0392 -0.0415
 -0.0586 -0.0867 -0.1203 -0.1556 -0.1911 -0.2269 -0.2637 -0.3015 -0.3411 -0.3841
 -0.4305
 -1.0696 -0.9286 -0.8200 -0.7327 -0.6571 -0.5870 -0.5202 -0.4561 -0.3958 -0.3406
 -0.2914 -0.2489 -0.2135 -0.1853 -0.1632 -0.1210 -0.0804 -0.0476 -0.0330 -0.0349
 -0.0516 -0.0803 -0.1166 -0.1555 -0.1945 -0.2328 -0.2711 -0.3094 -0.3482 -0.3885
 -0.4311
 -1.0928 -0.9176 -0.7901 -0.6917 -0.6125 -0.5460 -0.4856 -0.4284 -0.3736 -0.3215
 -0.2731 -0.2295 -0.1911 -0.1585 -0.1313 -0.0849 -0.0563 -0.0353 -0.0235 -0.0255
 -0.0414 -0.0699 -0.1077 -0.1501 -0.1931 -0.2352 -0.2763 -0.3166 -0.3564 -0.3964
 -0.4369
 -1.1665 -0.9414 -0.7842 -0.6663 -0.5749 -0.5033 -0.4445 -0.3924 -0.3440 -0.2976
 -0.2532 -0.2117 -0.1738 -0.1402 -0.1112 -0.0587 -0.0301 -0.0155 -0.0102
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -1.8889 -1.6792 -1.4675 -1.2839 -1.1214 -0.9746 -0.8623 -0.7709 -0.6921 -0.6135
 -0.5405 -0.4718 -0.4071 -0.3462 -0.2888 -0.1610 -0.0609  0.0038  0.0357
 -1.7110 -1.6431 -1.4625 -1.2737 -1.1092 -0.9624 -0.8442 -0.7502 -0.6685 -0.5926
 -0.5226 -0.4571 -0.3954 -0.3372 -0.2823 -0.1614 -0.0690 -0.0100  0.0160  0.0161
 -1.4635 -1.4430 -1.4172 -1.2708 -1.1057 -0.9596 -0.8343 -0.7342 -0.6510 -0.5764
 -0.5091 -0.4465 -0.3878 -0.3324 -0.2800 -0.1647 -0.0776 -0.0231  0.0009  0.0015
 -0.0135
 -1.3804 -1.2524 -1.1983 -1.1963 -1.1000 -0.9604 -0.8324 -0.7240 -0.6368 -0.5625
 -0.4969 -0.4370 -0.3810 -0.3283 -0.2785 -0.1683 -0.0852 -0.0339 -0.0112 -0.0103
 -0.0245 -0.0474
 -1.3356 -1.1920 -1.0711 -0.9934 -0.9722 -0.9359 -0.8317 -0.7213 -0.6269 -0.5505
 -0.4850 -0.4270 -0.3734 -0.3233 -0.2758 -0.1708 -0.0913 -0.0423 -0.0206 -0.0197
 -0.0334 -0.0558 -0.0831 -0.1143
 -1.2964 -1.1567 -1.0278 -0.9157 -0.8296 -0.7778 -0.7548 -0.7067 -0.6226 -0.5409
 -0.4733 -0.4160 -0.3643 -0.3163 -0.2712 -0.1713 -0.0952 -0.0482 -0.0274 -0.0265
 -0.0400 -0.0627 -0.0900 -0.1206 -0.1544 -0.1922 -0.2348 -0.2826 -0.3346 -0.3860
 -1.2581 -1.1239 -0.9991 -0.8840 -0.7822 -0.6971 -0.6317 -0.5894 -0.5627 -0.5222
 -0.4617 -0.4039 -0.3534 -0.3073 -0.2642 -0.1693 -0.0968 -0.0516 -0.0314 -0.0306
 -0.0441 -0.0674 -0.0958 -0.1269 -0.1603 -0.1966 -0.2358 -0.2788 -0.3269 -0.3795
 -0.4323
 -1.2264 -1.0894 -0.9699 -0.8597 -0.7584 -0.6664 -0.5867 -0.5202 -0.4681 -0.4317
 -0.4057 -0.3751 -0.3364 -0.2950 -0.2547 -0.1645 -0.0954 -0.0522 -0.0326 -0.0317
 -0.0452 -0.0693 -0.0995 -0.1322 -0.1665 -0.2023 -0.2405 -0.2808 -0.3243 -0.3724
 -0.4259
 -1.2112 -1.0616 -0.9363 -0.8306 -0.7342 -0.6454 -0.5639 -0.4912 -0.4285 -0.3760
 -0.3343 -0.3037 -0.2800 -0.2575 -0.2318 -0.1555 -0.0904 -0.0492 -0.0305 -0.0297
 -0.0433 -0.0683 -0.1005 -0.1359 -0.1722 -0.2092 -0.2474 -0.2868 -0.3280 -0.3720
 -0.4204
 -1.2216 -1.0461 -0.9095 -0.7999 -0.7069 -0.6229 -0.5456 -0.4739 -0.4090 -0.3517
 -0.3022 -0.2608 -0.2275 -0.2020 -0.1818 -0.1348 -0.0824 -0.0436 -0.0255 -0.0245
 -0.0378 -0.0629 -0.0968 -0.1351 -0.1746 -0.2139 -0.2534 -0.2932 -0.3337 -0.3756
 -0.4198
 -1.2669 -1.0571 -0.8989 -0.7749 -0.6766 -0.5948 -0.5220 -0.4550 -0.3928 -0.3356
 -0.2842 -0.2392 -0.2004 -0.1681 -0.1419 -0.0969 -0.0633 -0.0341 -0.0175 -0.0165
 -0.0292 -0.0541 -0.0888 -0.1296 -0.1726 -0.2153 -0.2575 -0.2991 -0.3404 -0.3820
 -0.4239
 -1.3620 -1.1014 -0.9127 -0.7674 -0.6537 -0.5649 -0.4926 -0.4294 -0.3719 -0.3184
 -0.2688 -0.2236 -0.1834 -0.1483 -0.1186 -0.0656 -0.0353 -0.0165 -0.0061
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.8675 -1.6321 -1.4218 -1.2476 -1.0949 -0.9566 -0.8476 -0.7539 -0.6753 -0.6012
 -0.5305 -0.4640 -0.4017 -0.3433 -0.2883 -0.1657 -0.0668  0.0036  0.0412
 -1.7016 -1.6397 -1.4313 -1.2421 -1.0817 -0.9421 -0.8289 -0.7351 -0.6548 -0.5813
 -0.5133 -0.4498 -0.3902 -0.3342 -0.2814 -0.1645 -0.0719 -0.0083  0.0238  0.0285
 -1.5403 -1.5511 -1.4313 -1.2499 -1.0818 -0.9364 -0.8176 -0.7197 -0.6383 -0.5654
 -0.4998 -0.4391 -0.3824 -0.3290 -0.2785 -0.1664 -0.0782 -0.0192  0.0100  0.0145
  0.0015
 -1.4070 -1.3062 -1.3099 -1.2403 -1.0886 -0.9410 -0.8141 -0.7098 -0.6247 -0.5516
 -0.4876 -0.4294 -0.3752 -0.3244 -0.2764 -0.1691 -0.0844 -0.0283 -0.0011  0.0033
 -0.0086 -0.0311
 -1.3684 -1.2143 -1.1072 -1.0769 -1.0558 -0.9445 -0.8178 -0.7063 -0.6152 -0.5402
 -0.4757 -0.4192 -0.3673 -0.3189 -0.2733 -0.1710 -0.0896 -0.0357 -0.0098 -0.0055
 -0.0167 -0.0384 -0.0661 -0.0979
 -1.3459 -1.1851 -1.0469 -0.9399 -0.8779 -0.8580 -0.8073 -0.7081 -0.6115 -0.5310
 -0.4645 -0.4082 -0.3580 -0.3117 -0.2683 -0.1712 -0.0932 -0.0413 -0.0162 -0.0120
 -0.0228 -0.0441 -0.0716 -0.1030 -0.1378 -0.1768 -0.2208 -0.2702 -0.3232 -0.3751
 -1.3281 -1.1676 -1.0250 -0.9013 -0.7992 -0.7240 -0.6784 -0.6510 -0.6013 -0.5259
 -0.4554 -0.3969 -0.3473 -0.3026 -0.2612 -0.1690 -0.0947 -0.0448 -0.0203 -0.0162
 -0.0268 -0.0480 -0.0760 -0.1077 -0.1420 -0.1794 -0.2201 -0.2649 -0.3146 -0.3681
 -0.4211
 -1.3216 -1.1525 -1.0101 -0.8847 -0.7741 -0.6797 -0.6030 -0.5446 -0.5046 -0.4752
 -0.4370 -0.3851 -0.3355 -0.2918 -0.2519 -0.1641 -0.0936 -0.0458 -0.0219 -0.0177
 -0.0283 -0.0497 -0.0787 -0.1116 -0.1466 -0.1835 -0.2230 -0.2651 -0.3106 -0.3602
 -0.4145
 -1.3319 -1.1438 -0.9946 -0.8691 -0.7588 -0.6611 -0.5754 -0.5027 -0.4428 -0.3954
 -0.3602 -0.3333 -0.3048 -0.2725 -0.2380 -0.1556 -0.0888 -0.0433 -0.0205 -0.0164
 -0.0271 -0.0491 -0.0792 -0.1140 -0.1509 -0.1888 -0.2283 -0.2691 -0.3120 -0.3582
 -0.4082
 -1.3696 -1.1548 -0.9879 -0.8553 -0.7448 -0.6481 -0.5620 -0.4853 -0.4186 -0.3616
 -0.3139 -0.2756 -0.2459 -0.2222 -0.2011 -0.1430 -0.0820 -0.0386 -0.0166 -0.0124
 -0.0228 -0.0449 -0.0759 -0.1128 -0.1521 -0.1921 -0.2328 -0.2740 -0.3163 -0.3600
 -0.4062
 -1.4417 -1.1907 -0.9988 -0.8486 -0.7301 -0.6328 -0.5483 -0.4728 -0.4051 -0.3450
 -0.2925 -0.2477 -0.2100 -0.1792 -0.1547 -0.1103 -0.0689 -0.0308 -0.0098 -0.0056
 -0.0157 -0.0376 -0.0691 -0.1075 -0.1495 -0.1925 -0.2355 -0.2783 -0.3212 -0.3647
 -0.4083
 -1.5590 -1.2586 -1.0345 -0.8601 -0.7237 -0.6172 -0.5311 -0.4572 -0.3916 -0.3323
 -0.2790 -0.2319 -0.1908 -0.1556 -0.1260 -0.0744 -0.0419 -0.0170  0.0000
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.8228 -1.5874 -1.3865 -1.2214 -1.0694 -0.9347 -0.8313 -0.7422 -0.6619 -0.5893
 -0.5208 -0.4559 -0.3954 -0.3386 -0.2855 -0.1673 -0.0742 -0.0044  0.0455
 -1.7682 -1.6128 -1.3986 -1.2147 -1.0598 -0.9220 -0.8144 -0.7225 -0.6420 -0.5703
 -0.5039 -0.4419 -0.3839 -0.3296 -0.2783 -0.1649 -0.0733 -0.0069  0.0309  0.0411
 -1.6546 -1.5981 -1.4166 -1.2248 -1.0595 -0.9179 -0.8013 -0.7067 -0.6265 -0.5545
 -0.4904 -0.4311 -0.3758 -0.3239 -0.2750 -0.1660 -0.0779 -0.0153  0.0190  0.0279
  0.0177
 -1.4991 -1.4059 -1.3859 -1.2369 -1.0689 -0.9222 -0.7977 -0.6961 -0.6130 -0.5408
 -0.4781 -0.4211 -0.3684 -0.3189 -0.2724 -0.1680 -0.0829 -0.0229  0.0093  0.0176
  0.0084 -0.0130
 -1.3865 -1.2374 -1.1759 -1.1768 -1.0735 -0.9304 -0.8014 -0.6923 -0.6031 -0.5296
 -0.4661 -0.4108 -0.3601 -0.3131 -0.2689 -0.1696 -0.0875 -0.0294  0.0016  0.0096
  0.0010 -0.0193 -0.0472 -0.0796
 -1.3756 -1.2019 -1.0643 -0.9806 -0.9621 -0.9187 -0.8070 -0.6948 -0.5988 -0.5205
 -0.4549 -0.3997 -0.3506 -0.3056 -0.2636 -0.1695 -0.0910 -0.0346 -0.0044  0.0035
 -0.0047 -0.0242 -0.0514 -0.0834 -0.1193 -0.1592 -0.2044 -0.2556 -0.3096 -0.3623
 -1.3786 -1.1954 -1.0404 -0.9144 -0.8227 -0.7724 -0.7481 -0.6902 -0.6000 -0.5157
 -0.4463 -0.3885 -0.3399 -0.2963 -0.2562 -0.1671 -0.0925 -0.0382 -0.0086 -0.0006
 -0.0085 -0.0276 -0.0547 -0.0866 -0.1218 -0.1602 -0.2025 -0.2491 -0.3001 -0.3546
 -0.4082
 -1.3966 -1.1992 -1.0364 -0.8992 -0.7847 -0.6939 -0.6281 -0.5861 -0.5549 -0.5065
 -0.4403 -0.3793 -0.3285 -0.2856 -0.2467 -0.1619 -0.0915 -0.0395 -0.0107 -0.0026
 -0.0103 -0.0294 -0.0566 -0.0892 -0.1247 -0.1626 -0.2032 -0.2466 -0.2939 -0.3456
 -0.4009
 -1.4235 -1.2135 -1.0384 -0.8948 -0.7734 -0.6705 -0.5851 -0.5166 -0.4640 -0.4256
 -0.3945 -0.3588 -0.3147 -0.2724 -0.2345 -0.1534 -0.0867 -0.0376 -0.0099 -0.0021
 -0.0099 -0.0292 -0.0570 -0.0907 -0.1275 -0.1661 -0.2066 -0.2491 -0.2938 -0.3417
 -0.3937
 -1.4937 -1.2501 -1.0528 -0.8973 -0.7705 -0.6634 -0.5716 -0.4931 -0.4275 -0.3734
 -0.3299 -0.2961 -0.2687 -0.2419 -0.2143 -0.1432 -0.0802 -0.0335 -0.0069  0.0009
 -0.0066 -0.0260 -0.0544 -0.0891 -0.1276 -0.1679 -0.2093 -0.2519 -0.2958 -0.3415
 -0.3897
 -1.5901 -1.3116 -1.0867 -0.9100 -0.7713 -0.6593 -0.5649 -0.4834 -0.4127 -0.3519
 -0.3003 -0.2572 -0.2218 -0.1933 -0.1698 -0.1211 -0.0702 -0.0266 -0.0012  0.0065
 -0.0007 -0.0200 -0.0486 -0.0843 -0.1246 -0.1671 -0.2105 -0.2544 -0.2989 -0.3441
 -0.3899
 -1.7124 -1.3981 -1.1423 -0.9412 -0.7823 -0.6582 -0.5589 -0.4757 -0.4038 -0.3408
 -0.2857 -0.2381 -0.1975 -0.1632 -0.1010 -0.0871 -0.0567 -0.0169  0.0072
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.7784 -1.5440 -1.3517 -1.1974 -1.0461 -0.9168 -0.8128 -0.7272 -0.6482 -0.5780
 -0.5108 -0.4473 -0.3878 -0.3324 -0.2807 -0.1658 -0.0740 -0.0034  0.0490
 -1.8104 -1.5769 -1.3648 -1.1875 -1.0391 -0.9052 -0.7966 -0.7087 -0.6289 -0.5593
 -0.4942 -0.4333 -0.3765 -0.3233 -0.2733 -0.1627 -0.0726 -0.0049  0.0375  0.0536
 -1.6402 -1.6007 -1.3849 -1.1991 -1.0396 -0.9013 -0.7859 -0.6936 -0.6145 -0.5438
 -0.4808 -0.4225 -0.3682 -0.3174 -0.2696 -0.1632 -0.0760 -0.0113  0.0278  0.0417
  0.0350
