 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -1.1531 -1.0478 -0.9518 -0.8651 -0.7871 -0.6251 -0.5024 -0.4141 -0.3545 -0.3147
 -0.2874
 -2.4292 -2.2242 -2.0350 -1.8648 -1.7251 -1.6274 -1.5633 -1.4710 -1.3409 -1.2194
 -1.1105 -1.0114 -0.9212 -0.8397 -0.7662 -0.6136 -0.4984 -0.4167 -0.3628 -0.3272
 -0.3025 -0.2852
 -2.3424 -2.1512 -1.9668 -1.7966 -1.6446 -1.5110 -1.4019 -1.3203 -1.2571 -1.1750
 -1.0780 -0.9830 -0.8973 -0.8206 -0.7512 -0.6064 -0.4965 -0.4190 -0.3694 -0.3381
 -0.3166 -0.3011 -0.2906 -0.2857
 -2.2768 -2.0930 -1.9181 -1.7511 -1.5974 -1.4596 -1.3371 -1.2307 -1.1440 -1.0795
 -1.0212 -0.9522 -0.8762 -0.8029 -0.7370 -0.5996 -0.4941 -0.4194 -0.3727 -0.3458
 -0.3285 -0.3161 -0.3074 -0.3021 -0.2988 -0.2991 -0.3049 -0.3176 -0.3378 -0.3635
 -2.2179 -2.0436 -1.8789 -1.7183 -1.5666 -1.4279 -1.3035 -1.1932 -1.0965 -1.0150
 -0.9485 -0.8936 -0.8393 -0.7807 -0.7209 -0.5909 -0.4897 -0.4169 -0.3720 -0.3486
 -0.3365 -0.3286 -0.3231 -0.3199 -0.3188 -0.3188 -0.3218 -0.3300 -0.3450 -0.3680
 -0.3984
 -2.1711 -2.0009 -1.8460 -1.6925 -1.5449 -1.4067 -1.2814 -1.1696 -1.0710 -0.9849
 -0.9115 -0.8491 -0.7952 -0.7458 -0.6966 -0.5782 -0.4825 -0.4116 -0.3672 -0.3459
 -0.3386 -0.3363 -0.3356 -0.3360 -0.3375 -0.3381 -0.3400 -0.3456 -0.3572 -0.3765
 -0.4044
 -2.1425 -1.9695 -1.8166 -1.6698 -1.5272 -1.3912 -1.2656 -1.1520 -1.0514 -0.9634
 -0.8877 -0.8229 -0.7661 -0.7151 -0.6684 -0.5612 -0.4708 -0.4030 -0.3589 -0.3381
 -0.3340 -0.3375 -0.3428 -0.3483 -0.3538 -0.3595 -0.3657 -0.3741 -0.3848 -0.3976
 -0.4123
 -2.1387 -1.9544 -1.7968 -1.6539 -1.5163 -1.3836 -1.2582 -1.1431 -1.0400 -0.9490
 -0.8704 -0.8035 -0.7459 -0.6947 -0.6478 -0.5447 -0.4589 -0.3935 -0.3497 -0.3277
 -0.3241 -0.3313 -0.3425 -0.3542 -0.3652 -0.3754 -0.3853 -0.3949 -0.4049 -0.4162
 -0.4284
 -2.1642 -1.9566 -1.7883 -1.6440 -1.5097 -1.3805 -1.2568 -1.1404 -1.0346 -0.9402
 -0.8577 -0.7870 -0.7272 -0.6757 -0.6297 -0.5292 -0.4465 -0.3831 -0.3401 -0.3168
 -0.3118 -0.3200 -0.3350 -0.3524 -0.3696 -0.3857 -0.4007 -0.4145 -0.4275 -0.4406
 -0.4544
 -2.2136 -1.9761 -1.7913 -1.6394 -1.5065 -1.3808 -1.2598 -1.1441 -1.0357 -0.9374
 -0.8505 -0.7752 -0.7109 -0.6568 -0.6105 -0.5139 -0.4343 -0.3726 -0.3303
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.1919 -3.0161 -2.7209 -2.4221 -2.1430 -1.9084 -1.7326 -1.5835 -1.4479 -1.3235
 -1.2068 -1.0973 -0.9955 -0.9015 -0.8155 -0.6359 -0.4987 -0.3945 -0.3201
 -2.7823 -2.7022 -2.6023 -2.3602 -2.0974 -1.8586 -1.6655 -1.5123 -1.3781 -1.2574
 -1.1449 -1.0401 -0.9432 -0.8545 -0.7741 -0.6084 -0.4840 -0.3916 -0.3258 -0.2814
 -2.6203 -2.4118 -2.2936 -2.2342 -2.0627 -1.8374 -1.6325 -1.4672 -1.3318 -1.2136
 -1.1051 -1.0045 -0.9119 -0.8275 -0.7513 -0.5948 -0.4780 -0.3924 -0.3325 -0.2926
 -0.2659
 -2.5447 -2.3114 -2.1147 -1.9686 -1.8891 -1.7965 -1.6224 -1.4463 -1.3015 -1.1827
 -1.0772 -0.9804 -0.8916 -0.8108 -0.7380 -0.5885 -0.4768 -0.3953 -0.3393 -0.3028
 -0.2789 -0.2626
 -2.4980 -2.2663 -2.0552 -1.8703 -1.7172 -1.6034 -1.5295 -1.4284 -1.2883 -1.1605
 -1.0557 -0.9617 -0.8761 -0.7985 -0.7286 -0.5851 -0.4773 -0.3986 -0.3451 -0.3115
 -0.2905 -0.2764 -0.2671 -0.2611
 -2.4689 -2.2418 -2.0298 -1.8368 -1.6644 -1.5156 -1.3932 -1.3000 -1.2290 -1.1408
 -1.0390 -0.9458 -0.8623 -0.7874 -0.7200 -0.5817 -0.4773 -0.4007 -0.3490 -0.3177
 -0.2999 -0.2890 -0.2818 -0.2780 -0.2763 -0.2783 -0.2863 -0.3018 -0.3244 -0.3494
 -2.4548 -2.2311 -2.0203 -1.8259 -1.6495 -1.4925 -1.3540 -1.2333 -1.1332 -1.0560
 -0.9917 -0.9237 -0.8489 -0.7759 -0.7104 -0.5768 -0.4755 -0.4007 -0.3503 -0.3207
 -0.3060 -0.2989 -0.2951 -0.2936 -0.2943 -0.2961 -0.3010 -0.3115 -0.3295 -0.3552
 -0.3845
 -2.4511 -2.2319 -2.0226 -1.8272 -1.6486 -1.4873 -1.3436 -1.2160 -1.1040 -1.0079
 -0.9285 -0.8668 -0.8126 -0.7567 -0.6985 -0.5694 -0.4712 -0.3980 -0.3483 -0.3197
 -0.3075 -0.3047 -0.3054 -0.3076 -0.3109 -0.3155 -0.3205 -0.3280 -0.3410 -0.3613
 -0.3904
 -2.4633 -2.2391 -2.0333 -1.8377 -1.6561 -1.4917 -1.3443 -1.2127 -1.0959 -0.9933
 -0.9048 -0.8310 -0.7708 -0.7197 -0.6723 -0.5572 -0.4628 -0.3916 -0.3426 -0.3144
 -0.3038 -0.3048 -0.3107 -0.3179 -0.3253 -0.3331 -0.3416 -0.3523 -0.3654 -0.3805
 -0.3976
 -2.5000 -2.2649 -2.0534 -1.8609 -1.6780 -1.5091 -1.3572 -1.2215 -1.1007 -0.9936
 -0.9000 -0.8198 -0.7526 -0.6963 -0.6473 -0.5425 -0.4521 -0.3834 -0.3349 -0.3062
 -0.2956 -0.2989 -0.3095 -0.3224 -0.3351 -0.3474 -0.3595 -0.3714 -0.3839 -0.3977
 -0.4143
 -2.5716 -2.2947 -2.0794 -1.8888 -1.7096 -1.5386 -1.3810 -1.2395 -1.1140 -1.0023
 -0.9038 -0.8184 -0.7457 -0.6847 -0.6326 -0.5269 -0.4409 -0.3727 -0.3253 -0.2962
 -0.2847 -0.2883 -0.3019 -0.3199 -0.3385 -0.3564 -0.3734 -0.3894 -0.4048 -0.4202
 -0.4364
 -2.6877 -2.3583 -2.1175 -1.9214 -1.7424 -1.5747 -1.4168 -1.2690 -1.1366 -1.0191
 -0.9154 -0.8244 -0.7459 -0.6794 -0.6235 -0.5142 -0.4294 -0.3623 -0.3146
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.2318 -2.9794 -2.6527 -2.3543 -2.0815 -1.8503 -1.6748 -1.5302 -1.4012 -1.2805
 -1.1685 -1.0635 -0.9654 -0.8745 -0.7907 -0.6139 -0.4803 -0.3805 -0.3074
 -2.8760 -2.8206 -2.6036 -2.3169 -2.0502 -1.8111 -1.6228 -1.4726 -1.3431 -1.2252
 -1.1164 -1.0151 -0.9209 -0.8340 -0.7546 -0.5900 -0.4675 -0.3775 -0.3129 -0.2685
 -2.6514 -2.4820 -2.4302 -2.2862 -2.0396 -1.8041 -1.5992 -1.4377 -1.3053 -1.1890
 -1.0831 -0.9851 -0.8944 -0.8111 -0.7352 -0.5787 -0.4629 -0.3785 -0.3189 -0.2786
 -0.2521
 -2.5838 -2.3430 -2.1643 -2.0727 -1.9945 -1.8055 -1.5999 -1.4225 -1.2815 -1.1637
 -1.0599 -0.9648 -0.8771 -0.7969 -0.7240 -0.5738 -0.4626 -0.3817 -0.3252 -0.2878
 -0.2639 -0.2482
 -2.5566 -2.3044 -2.0840 -1.9057 -1.7770 -1.7001 -1.5925 -1.4268 -1.2716 -1.1462
 -1.0423 -0.9492 -0.8641 -0.7865 -0.7162 -0.5714 -0.4638 -0.3852 -0.3309 -0.2957
 -0.2743 -0.2607 -0.2521 -0.2471
 -2.5503 -2.2957 -2.0659 -1.8635 -1.6923 -1.5515 -1.4459 -1.3683 -1.2668 -1.1395
 -1.0285 -0.9358 -0.8526 -0.7772 -0.7091 -0.5691 -0.4646 -0.3878 -0.3350 -0.3015
 -0.2825 -0.2717 -0.2653 -0.2623 -0.2627 -0.2670 -0.2761 -0.2912 -0.3130 -0.3400
 -2.5610 -2.3049 -2.0704 -1.8600 -1.6744 -1.5135 -1.3753 -1.2594 -1.1697 -1.0965
 -1.0130 -0.9244 -0.8417 -0.7676 -0.7014 -0.5655 -0.4638 -0.3886 -0.3367 -0.3046
 -0.2878 -0.2803 -0.2771 -0.2765 -0.2782 -0.2826 -0.2899 -0.3014 -0.3191 -0.3454
 -0.3756
 -2.5825 -2.3287 -2.0907 -1.8744 -1.6813 -1.5112 -1.3619 -1.2315 -1.1187 -1.0240
 -0.9483 -0.8852 -0.8225 -0.7566 -0.6924 -0.5598 -0.4607 -0.3870 -0.3358 -0.3044
 -0.2891 -0.2849 -0.2859 -0.2890 -0.2934 -0.2993 -0.3059 -0.3152 -0.3296 -0.3510
 -0.3806
 -2.6188 -2.3593 -2.1220 -1.9010 -1.7011 -1.5239 -1.3676 -1.2297 -1.1086 -1.0028
 -0.9122 -0.8370 -0.7771 -0.7249 -0.6734 -0.5502 -0.4539 -0.3818 -0.3313 -0.3002
 -0.2861 -0.2847 -0.2901 -0.2980 -0.3066 -0.3156 -0.3255 -0.3365 -0.3493 -0.3662
 -0.3874
 -2.6774 -2.4022 -2.1647 -1.9439 -1.7384 -1.5531 -1.3896 -1.2451 -1.1177 -1.0054
 -0.9074 -0.8233 -0.7533 -0.6958 -0.6465 -0.5382 -0.4450 -0.3747 -0.3247 -0.2934
 -0.2793 -0.2794 -0.2886 -0.3016 -0.3153 -0.3288 -0.3422 -0.3556 -0.3695 -0.3849
 -0.4031
 -2.7701 -2.4593 -2.2130 -1.9931 -1.7882 -1.5972 -1.4249 -1.2728 -1.1387 -1.0201
 -0.9159 -0.8254 -0.7482 -0.6840 -0.6301 -0.5230 -0.4346 -0.3649 -0.3158 -0.2843
 -0.2696 -0.2699 -0.2814 -0.2988 -0.3180 -0.3369 -0.3550 -0.3724 -0.3892 -0.4062
 -0.4236
 -2.9130 -2.5423 -2.2717 -2.0467 -1.8431 -1.6522 -1.4745 -1.3136 -1.1712 -1.0455
 -0.9348 -0.8377 -0.7539 -0.6829 -0.6236 -0.5105 -0.4243 -0.3549 -0.3052
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.2568 -2.9182 -2.5862 -2.2966 -2.0409 -1.8135 -1.6359 -1.4881 -1.3613 -1.2441
 -1.1355 -1.0342 -0.9395 -0.8514 -0.7697 -0.5947 -0.4618 -0.3629 -0.2925
 -3.0123 -2.8625 -2.5699 -2.2726 -2.0115 -1.7799 -1.5932 -1.4422 -1.3125 -1.1974
 -1.0913 -0.9929 -0.9012 -0.8162 -0.7378 -0.5731 -0.4504 -0.3615 -0.2979 -0.2537
 -2.6922 -2.6103 -2.5220 -2.2742 -2.0085 -1.7740 -1.5743 -1.4144 -1.2817 -1.1668
 -1.0630 -0.9672 -0.8784 -0.7963 -0.7208 -0.5632 -0.4466 -0.3627 -0.3035 -0.2628
 -0.2362
 -2.6086 -2.3773 -2.2558 -2.2016 -2.0176 -1.7849 -1.5770 -1.4029 -1.2627 -1.1459
 -1.0434 -0.9497 -0.8634 -0.7839 -0.7110 -0.5591 -0.4468 -0.3659 -0.3094 -0.2711
 -0.2468 -0.2315
 -2.5968 -2.3283 -2.1113 -1.9612 -1.8839 -1.7811 -1.5928 -1.4093 -1.2557 -1.1320
 -1.0286 -0.9363 -0.8520 -0.7747 -0.7042 -0.5573 -0.4484 -0.3695 -0.3148 -0.2784
 -0.2560 -0.2426 -0.2346 -0.2308
 -2.6131 -2.3317 -2.0879 -1.8847 -1.7255 -1.6110 -1.5313 -1.4164 -1.2642 -1.1274
 -1.0174 -0.9251 -0.8420 -0.7666 -0.6979 -0.5556 -0.4496 -0.3725 -0.3189 -0.2839
 -0.2632 -0.2521 -0.2463 -0.2441 -0.2447 -0.2496 -0.2605 -0.2785 -0.3029 -0.3288
 -2.6508 -2.3603 -2.1031 -1.8801 -1.6913 -1.5347 -1.4060 -1.3063 -1.2255 -1.1272
 -1.0129 -0.9156 -0.8327 -0.7584 -0.6912 -0.5527 -0.4495 -0.3738 -0.3210 -0.2871
 -0.2678 -0.2592 -0.2564 -0.2566 -0.2594 -0.2650 -0.2733 -0.2864 -0.3065 -0.3337
 -0.3633
 -2.7010 -2.4080 -2.1409 -1.9047 -1.7005 -1.5254 -1.3765 -1.2486 -1.1408 -1.0536
 -0.9794 -0.9016 -0.8235 -0.7499 -0.6837 -0.5482 -0.4474 -0.3730 -0.3207 -0.2873
 -0.2693 -0.2630 -0.2637 -0.2674 -0.2729 -0.2801 -0.2896 -0.3013 -0.3169 -0.3385
 -0.3688
 -2.7662 -2.4662 -2.1936 -1.9473 -1.7303 -1.5426 -1.3808 -1.2409 -1.1192 -1.0138
 -0.9246 -0.8507 -0.7889 -0.7306 -0.6719 -0.5404 -0.4418 -0.3688 -0.3171 -0.2840
 -0.2670 -0.2627 -0.2669 -0.2751 -0.2846 -0.2948 -0.3062 -0.3189 -0.3335 -0.3514
 -0.3751
 -2.8517 -2.5344 -2.2604 -2.0102 -1.7827 -1.5822 -1.4087 -1.2583 -1.1274 -1.0130
 -0.9134 -0.8279 -0.7563 -0.6980 -0.6474 -0.5311 -0.4348 -0.3630 -0.3116 -0.2784
 -0.2615 -0.2583 -0.2653 -0.2778 -0.2921 -0.3066 -0.3214 -0.3364 -0.3521 -0.3694
 -0.3893
 -2.9671 -2.6169 -2.3336 -2.0820 -1.8509 -1.6407 -1.4548 -1.2931 -1.1526 -1.0297
 -0.9224 -0.8293 -0.7494 -0.6827 -0.6274 -0.5176 -0.4256 -0.3547 -0.3038 -0.2704
 -0.2531 -0.2501 -0.2588 -0.2749 -0.2941 -0.3137 -0.3330 -0.3518 -0.3703 -0.3890
 -0.4079
 -3.1302 -2.7224 -2.4160 -2.1580 -1.9259 -1.7127 -1.5181 -1.3449 -1.1934 -1.0612
 -0.9454 -0.8445 -0.7574 -0.6832 -0.6214 -0.5052 -0.4170 -0.3452 -0.2942
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.2641 -2.8896 -2.5523 -2.2661 -2.0145 -1.7907 -1.6118 -1.4568 -1.3276 -1.2142
 -1.1079 -1.0090 -0.9171 -0.8314 -0.7516 -0.5784 -0.4447 -0.3469 -0.2768
 -3.0158 -2.8717 -2.5442 -2.2431 -1.9825 -1.7561 -1.5720 -1.4181 -1.2876 -1.1740
 -1.0697 -0.9733 -0.8837 -0.8004 -0.7231 -0.5583 -0.4338 -0.3442 -0.2811 -0.2371
 -2.7950 -2.7550 -2.5421 -2.2527 -1.9832 -1.7475 -1.5540 -1.3946 -1.2618 -1.1479
 -1.0452 -0.9510 -0.8637 -0.7828 -0.7080 -0.5491 -0.4302 -0.3452 -0.2861 -0.2452
 -0.2183
 -2.6330 -2.4450 -2.4000 -2.2541 -2.0034 -1.7635 -1.5563 -1.3859 -1.2467 -1.1301
 -1.0282 -0.9357 -0.8505 -0.7718 -0.6992 -0.5454 -0.4304 -0.3483 -0.2914 -0.2527
 -0.2277 -0.2125
 -2.6202 -2.3462 -2.1538 -2.0672 -1.9874 -1.7873 -1.5762 -1.3926 -1.2420 -1.1188
 -1.0156 -0.9239 -0.8403 -0.7635 -0.6929 -0.5439 -0.4320 -0.3519 -0.2965 -0.2593
 -0.2357 -0.2221 -0.2148 -0.2116
 -2.6553 -2.3504 -2.1012 -1.9113 -1.7856 -1.7108 -1.5905 -1.4137 -1.2508 -1.1160
 -1.0064 -0.9142 -0.8314 -0.7560 -0.6872 -0.5424 -0.4336 -0.3550 -0.3005 -0.2644
 -0.2422 -0.2302 -0.2248 -0.2234 -0.2253 -0.2318 -0.2441 -0.2634 -0.2889 -0.3156
 -2.7198 -2.3945 -2.1188 -1.8906 -1.7081 -1.5670 -1.4625 -1.3781 -1.2635 -1.1254
 -1.0040 -0.9063 -0.8232 -0.7487 -0.6811 -0.5398 -0.4339 -0.3568 -0.3029 -0.2676
 -0.2465 -0.2362 -0.2332 -0.2341 -0.2378 -0.2446 -0.2548 -0.2699 -0.2915 -0.3198
 -0.3498
 -2.8053 -2.4665 -2.1706 -1.9191 -1.7094 -1.5365 -1.3945 -1.2766 -1.1812 -1.0981
 -1.0047 -0.9030 -0.8163 -0.7414 -0.6744 -0.5359 -0.4323 -0.3566 -0.3032 -0.2683
 -0.2481 -0.2396 -0.2392 -0.2432 -0.2496 -0.2579 -0.2688 -0.2822 -0.2998 -0.3236
 -0.3548
 -2.9018 -2.5526 -2.2453 -1.9748 -1.7439 -1.5504 -1.3885 -1.2515 -1.1336 -1.0327
 -0.9480 -0.8737 -0.8011 -0.7315 -0.6657 -0.5291 -0.4276 -0.3531 -0.3004 -0.2658
 -0.2465 -0.2395 -0.2418 -0.2495 -0.2596 -0.2708 -0.2836 -0.2975 -0.3140 -0.3345
 -0.3602
 -3.0188 -2.6523 -2.3380 -2.0577 -1.8091 -1.5961 -1.4165 -1.2643 -1.1340 -1.0207
 -0.9221 -0.8374 -0.7653 -0.7048 -0.6495 -0.5220 -0.4220 -0.3485 -0.2959 -0.2612
 -0.2421 -0.2361 -0.2404 -0.2516 -0.2658 -0.2811 -0.2971 -0.3136 -0.3313 -0.3498
 -0.3726
 -3.1623 -2.7649 -2.4386 -2.1529 -1.8958 -1.6673 -1.4698 -1.3017 -1.1583 -1.0345
 -0.9268 -0.8331 -0.7521 -0.6835 -0.6268 -0.5112 -0.4143 -0.3417 -0.2893 -0.2543
 -0.2349 -0.2292 -0.2348 -0.2487 -0.2671 -0.2870 -0.3072 -0.3273 -0.3475 -0.3683
 -0.3891
 -3.3469 -2.8958 -2.5481 -2.2535 -1.9922 -1.7564 -1.5458 -1.3618 -1.2036 -1.0675
 -0.9497 -0.8475 -0.7590 -0.6830 -0.6189 -0.4991 -0.4070 -0.3332 -0.2809
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.1520 -2.7866 -2.4742 -2.2116 -1.9700 -1.7563 -1.5857 -1.4353 -1.3027 -1.1897
 -1.0852 -0.9880 -0.8981 -0.8143 -0.7364 -0.5652 -0.4311 -0.3307 -0.2593
 -3.0721 -2.8112 -2.4849 -2.1981 -1.9504 -1.7299 -1.5536 -1.4003 -1.2678 -1.1548
 -1.0516 -0.9565 -0.8685 -0.7868 -0.7106 -0.5460 -0.4187 -0.3266 -0.2627 -0.2185
 -2.9258 -2.7975 -2.5135 -2.2180 -1.9558 -1.7267 -1.5365 -1.3799 -1.2462 -1.1320
 -1.0300 -0.9367 -0.8507 -0.7709 -0.6968 -0.5371 -0.4148 -0.3271 -0.2669 -0.2259
 -0.1986
 -2.7369 -2.5654 -2.4900 -2.2472 -1.9818 -1.7445 -1.5400 -1.3723 -1.2339 -1.1167
 -1.0151 -0.9231 -0.8388 -0.7608 -0.6886 -0.5334 -0.4147 -0.3297 -0.2716 -0.2324
 -0.2067 -0.1914
 -2.6236 -2.3660 -2.2395 -2.1936 -2.0074 -1.7733 -1.5610 -1.3795 -1.2304 -1.1075
 -1.0042 -0.9127 -0.8295 -0.7532 -0.6827 -0.5319 -0.4162 -0.3330 -0.2762 -0.2382
 -0.2138 -0.1996 -0.1927 -0.1900
 -2.6696 -2.3547 -2.1159 -1.9624 -1.8936 -1.7852 -1.5898 -1.4011 -1.2392 -1.1060
 -0.9964 -0.9041 -0.8214 -0.7462 -0.6773 -0.5304 -0.4178 -0.3362 -0.2801 -0.2430
 -0.2195 -0.2066 -0.2011 -0.2004 -0.2036 -0.2109 -0.2245 -0.2459 -0.2724 -0.3002
 -2.7597 -2.4063 -2.1225 -1.8998 -1.7368 -1.6289 -1.5494 -1.4222 -1.2609 -1.1155
 -0.9954 -0.8975 -0.8141 -0.7393 -0.6714 -0.5279 -0.4183 -0.3383 -0.2827 -0.2461
 -0.2236 -0.2119 -0.2082 -0.2094 -0.2139 -0.2217 -0.2335 -0.2505 -0.2739 -0.3033
 -0.3343
 -2.8809 -2.4989 -2.1808 -1.9216 -1.7142 -1.5523 -1.4260 -1.3278 -1.2397 -1.1295
 -1.0049 -0.8962 -0.8083 -0.7329 -0.6651 -0.5240 -0.4170 -0.3386 -0.2836 -0.2472
 -0.2255 -0.2150 -0.2132 -0.2170 -0.2238 -0.2331 -0.2452 -0.2603 -0.2800 -0.3060
 -0.3384
 -3.0147 -2.6148 -2.2732 -1.9843 -1.7461 -1.5530 -1.3969 -1.2678 -1.1588 -1.0667
 -0.9829 -0.8944 -0.8038 -0.7259 -0.6577 -0.5177 -0.4127 -0.3359 -0.2815 -0.2455
 -0.2245 -0.2154 -0.2155 -0.2220 -0.2321 -0.2441 -0.2579 -0.2739 -0.2921 -0.3145
 -0.3426
 -3.1594 -2.7490 -2.3921 -2.0836 -1.8188 -1.5984 -1.4177 -1.2684 -1.1424 -1.0330
 -0.9380 -0.8558 -0.7821 -0.7134 -0.6498 -0.5120 -0.4080 -0.3320 -0.2780 -0.2419
 -0.2211 -0.2128 -0.2145 -0.2236 -0.2371 -0.2526 -0.2694 -0.2874 -0.3068 -0.3283
 -0.3527
 -3.3292 -2.8960 -2.5223 -2.2023 -1.9214 -1.6780 -1.4729 -1.3025 -1.1600 -1.0383
 -0.9325 -0.8399 -0.7592 -0.6893 -0.6298 -0.5040 -0.4018 -0.3264 -0.2724 -0.2360
 -0.2150 -0.2071 -0.2099 -0.2210 -0.2377 -0.2572 -0.2779 -0.2992 -0.3210 -0.3438
 -0.3671
 -3.5241 -3.0559 -2.6618 -2.3293 -2.0388 -1.7828 -1.5583 -1.3664 -1.2049 -1.0682
 -0.9512 -0.8498 -0.7612 -0.6843 -0.5977 -0.4937 -0.3941 -0.3191 -0.2647
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.0957 -2.7344 -2.4328 -2.1851 -1.9449 -1.7377 -1.5645 -1.4160 -1.2833 -1.1713
 -1.0671 -0.9708 -0.8819 -0.7997 -0.7232 -0.5542 -0.4199 -0.3170 -0.2412
 -3.1256 -2.7694 -2.4462 -2.1684 -1.9299 -1.7148 -1.5364 -1.3859 -1.2522 -1.1400
 -1.0371 -0.9425 -0.8555 -0.7749 -0.6997 -0.5356 -0.4056 -0.3098 -0.2435 -0.1986
 -2.9050 -2.8007 -2.4777 -2.1909 -1.9367 -1.7127 -1.5239 -1.3687 -1.2338 -1.1199
 -1.0179 -0.9248 -0.8394 -0.7604 -0.6869 -0.5269 -0.4012 -0.3096 -0.2469 -0.2049
 -0.1773
