 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.4000 -3.6759 -3.2989 -3.2641 -3.5941 -4.0629 -4.5693 -4.4321 -4.3001 -4.1603
 -4.0133 -3.9066 -3.7438 -3.5812 -3.4289 -3.1063 -2.8335 -2.6316 -2.4715
 -5.2502 -4.9150 -4.6725 -4.5134 -4.4104 -4.3165 -4.2165 -4.1148 -4.0139 -3.9120
 -3.7987 -3.6693 -3.5302 -3.3937 -3.2660 -2.9863 -2.7617 -2.5899 -2.4634 -2.3680
 -5.0448 -4.7311 -4.4849 -4.2949 -4.1538 -4.0569 -3.9908 -3.9210 -3.8323 -3.7306
 -3.6287 -3.5224 -3.4037 -3.2819 -3.1674 -2.9212 -2.7247 -2.5730 -2.4596 -2.3731
 -2.3045
 -4.8864 -4.6052 -4.3751 -4.1862 -4.0323 -3.9092 -3.8122 -3.7371 -3.6721 -3.5953
 -3.5015 -3.4054 -3.3047 -3.1980 -3.0943 -2.8714 -2.6967 -2.5622 -2.4604 -2.3817
 -2.3183 -2.2653
 -4.7350 -4.4908 -4.2847 -4.1081 -3.9560 -3.8263 -3.7170 -3.6244 -3.5440 -3.4713
 -3.3967 -3.3136 -3.2267 -3.1332 -3.0401 -2.8352 -2.6756 -2.5543 -2.4629 -2.3916
 -2.3335 -2.2845 -2.2418 -2.2029
 -4.5826 -4.3731 -4.1937 -4.0351 -3.8930 -3.7659 -3.6535 -3.5551 -3.4680 -3.3881
 -3.3122 -3.2369 -3.1618 -3.0819 -2.9990 -2.8093 -2.6597 -2.5472 -2.4643 -2.4003
 -2.3481 -2.3036 -2.2645 -2.2294 -2.1959 -2.1656 -2.1406 -2.1225 -2.1127 -2.1118
 -4.4366 -4.2528 -4.0972 -3.9580 -3.8299 -3.7112 -3.6020 -3.5029 -3.4138 -3.3327
 -3.2562 -3.1820 -3.1098 -3.0383 -2.9652 -2.7912 -2.6482 -2.5404 -2.4626 -2.4051
 -2.3593 -2.3202 -2.2857 -2.2545 -2.2255 -2.1973 -2.1719 -2.1516 -2.1381 -2.1332
 -2.1385
 -4.2994 -4.1364 -3.9983 -3.8753 -3.7618 -3.6544 -3.5521 -3.4565 -3.3686 -3.2878
 -3.2128 -3.1414 -3.0719 -3.0041 -2.9365 -2.7767 -2.6405 -2.5347 -2.4586 -2.4049
 -2.3647 -2.3318 -2.3030 -2.2768 -2.2521 -2.2286 -2.2049 -2.1834 -2.1673 -2.1591
 -2.1602
 -4.1750 -4.0290 -3.9009 -3.7890 -3.6872 -3.5906 -3.4975 -3.4082 -3.3239 -3.2453
 -3.1724 -3.1038 -3.0381 -2.9743 -2.9111 -2.7614 -2.6325 -2.5296 -2.4534 -2.4004
 -2.3636 -2.3364 -2.3139 -2.2937 -2.2746 -2.2558 -2.2376 -2.2215 -2.2077 -2.1959
 -2.1860
 -4.0633 -3.9306 -3.8140 -3.7070 -3.6117 -3.5238 -3.4396 -3.3579 -3.2792 -3.2044
 -3.1342 -3.0686 -3.0064 -2.9468 -2.8885 -2.7484 -2.6257 -2.5257 -2.4496 -2.3954
 -2.3589 -2.3348 -2.3176 -2.3038 -2.2911 -2.2783 -2.2654 -2.2524 -2.2440 -2.2320
 -2.2182
 -3.9644 -3.8412 -3.7376 -3.6338 -3.5397 -3.4554 -3.3775 -3.3029 -3.2306 -3.1610
 -3.0946 -3.0322 -2.9734 -2.9176 -2.8638 -2.7348 -2.6178 -2.5209 -2.4457 -2.3907
 -2.3532 -2.3292 -2.3148 -2.3061 -2.2996 -2.2934 -2.2869 -2.2797 -2.2718 -2.2640
 -2.2573
 -3.8783 -3.7608 -3.6717 -3.5700 -3.4752 -3.3906 -3.3145 -3.2443 -3.1777 -3.1137
 -3.0521 -2.9936 -2.9383 -2.8861 -2.8370 -2.7206 -2.6088 -2.5152 -2.4417
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.0593 -5.3962 -4.9162 -4.6134 -4.4908 -4.4655 -4.4965 -4.3442 -4.1982 -4.0522
 -3.9024 -3.7652 -3.6116 -3.4657 -3.3313 -3.0446 -2.8067 -2.6198 -2.4709
