 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F350LP
 -1.9329
 -2.4908 -2.4555 -2.4200 -2.3844 -2.3478 -2.3101 -2.2718 -2.2346 -2.2003 -2.1706
 -2.1445 -2.1204 -2.0971 -2.0746 -2.0542 -1.9937 -1.9361 -1.8927 -1.8700 -1.8636
 -1.8651 -1.8691 -1.8738 -1.8789 -1.8840 -1.8891 -1.8947 -1.9013 -1.9101 -1.9234
 -1.9461
 -2.3860 -2.3640 -2.3414 -2.3188 -2.2951 -2.2691 -2.2402 -2.2091 -2.1775 -2.1475
 -2.1202 -2.0956 -2.0722 -2.0493 -2.0283 -1.9727 -1.9226 -1.8839 -1.8620 -1.8568
 -1.8620 -1.8714 -1.8816 -1.8915 -1.9008 -1.9093 -1.9175 -1.9257 -1.9346 -1.9457
 -1.9620
 -2.2773 -2.2657 -2.2533 -2.2407 -2.2277 -2.2127 -2.1946 -2.1726 -2.1476 -2.1212
 -2.0952 -2.0709 -2.0485 -2.0272 -2.0068 -1.9553 -1.9090 -1.8740 -1.8530 -1.8472
 -1.8536 -1.8665 -1.8820 -1.8975 -1.9120 -1.9252 -1.9373 -1.9486 -1.9595 -1.9709
 -1.9832
 -2.1666 -2.1640 -2.1600 -2.1550 -2.1497 -2.1436 -2.1350 -2.1227 -2.1065 -2.0870
 -2.0655 -2.0436 -2.0228 -2.0033 -1.9849 -1.9396 -1.8963 -1.8637 -1.8440 -1.8374
 -1.8429 -1.8569 -1.8756 -1.8961 -1.9162 -1.9348 -1.9521 -1.9677 -1.9821 -1.9959
 -2.0102
 -2.0538 -2.0589 -2.0650 -2.0657 -2.0663 -2.0663 -2.0649 -2.0611 -2.0536 -2.0425
 -2.0280 -2.0113 -1.9937 -1.9766 -1.9626 -1.9256 -1.8845 -1.8530 -1.8350
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F350LP
 -2.9738 -2.9266 -2.8886 -2.8553 -2.8240 -2.7897 -2.7479 -2.6956 -2.6352 -2.5713
 -2.5028 -2.4292 -2.3522 -2.2772 -2.2033 -2.0571 -1.9480 -1.8723 -1.8228
 -2.8786 -2.8159 -2.7664 -2.7254 -2.6894 -2.6557 -2.6214 -2.5818 -2.5381 -2.4917
 -2.4408 -2.3830 -2.3174 -2.2493 -2.1845 -2.0482 -1.9477 -1.8783 -1.8333 -1.8042
 -2.8312 -2.7392 -2.6728 -2.6327 -2.5914 -2.5556 -2.5232 -2.4908 -2.4574 -2.4230
 -2.3858 -2.3430 -2.2908 -2.2306 -2.1704 -2.0427 -1.9490 -1.8846 -1.8434 -1.8173
 -1.8000
 -2.8186 -2.7060 -2.6206 -2.5588 -2.5140 -2.4800 -2.4516 -2.4242 -2.3945 -2.3647
 -2.3347 -2.3030 -2.2650 -2.2157 -2.1610 -2.0406 -1.9519 -1.8912 -1.8531 -1.8297
 -1.8148 -1.8053
 -2.8219 -2.7129 -2.6131 -2.5325 -2.4702 -2.4225 -2.3863 -2.3591 -2.3385 -2.3200
 -2.2939 -2.2653 -2.2352 -2.1989 -2.1523 -2.0394 -1.9546 -1.8967 -1.8613 -1.8409
 -1.8287 -1.8211 -1.8167 -1.8150
 -2.8144 -2.7115 -2.6139 -2.5250 -2.4474 -2.3833 -2.3329 -2.2957 -2.2704 -2.2559
 -2.2445 -2.2268 -2.2037 -2.1759 -2.1400 -2.0370 -1.9557 -1.9000 -1.8668 -1.8496
 -1.8408 -1.8360 -1.8337 -1.8334 -1.8347 -1.8376 -1.8428 -1.8523 -1.8677 -1.8883
 -2.7853 -2.6955 -2.6067 -2.5231 -2.4469 -2.3798 -2.3228 -2.2765 -2.2403 -2.2123
 -2.1908 -2.1744 -2.1585 -2.1404 -2.1167 -2.0318 -1.9543 -1.9003 -1.8686 -1.8542
 -1.8494 -1.8485 -1.8494 -1.8515 -1.8545 -1.8583 -1.8637 -1.8708 -1.8827 -1.9017
 -1.9268
 -2.7317 -2.6578 -2.5824 -2.5090 -2.4399 -2.3766 -2.3195 -2.2693 -2.2269 -2.1920
 -2.1628 -2.1377 -2.1160 -2.0975 -2.0801 -2.0179 -1.9496 -1.8975 -1.8665 -1.8539
 -1.8529 -1.8566 -1.8618 -1.8674 -1.8732 -1.8792 -1.8858 -1.8935 -1.9032 -1.9173
 -1.9400
 -2.6536 -2.5955 -2.5356 -2.4755 -2.4173 -2.3623 -2.3105 -2.2622 -2.2182 -2.1793
 -2.1456 -2.1163 -2.0899 -2.0661 -2.0459 -1.9934 -1.9383 -1.8911 -1.8610 -1.8489
 -1.8505 -1.8588 -1.8691 -1.8794 -1.8893 -1.8986 -1.9078 -1.9170 -1.9270 -1.9391
 -1.9560
 -2.5592 -2.5170 -2.4717 -2.4248 -2.3785 -2.3338 -2.2904 -2.2481 -2.2072 -2.1685
 -2.1330 -2.1011 -2.0727 -2.0466 -2.0231 -1.9708 -1.9225 -1.8818 -1.8535 -1.8411
 -1.8431 -1.8543 -1.8694 -1.8851 -1.9001 -1.9139 -1.9269 -1.9392 -1.9511 -1.9637
 -1.9769
 -2.4572 -2.4263 -2.3938 -2.3591 -2.3240 -2.2897 -2.2556 -2.2215 -2.1869 -2.1523
 -2.1184 -2.0865 -2.0572 -2.0305 -2.0061 -1.9527 -1.9066 -1.8701 -1.8447 -1.8322
 -1.8334 -1.8453 -1.8633 -1.8838 -1.9041 -1.9233 -1.9413 -1.9578 -1.9732 -1.9881
 -2.0033
 -2.3492 -2.3296 -2.3075 -2.2833 -2.2580 -2.2325 -2.2073 -2.1816 -2.1547 -2.1266
 -2.0975 -2.0683 -2.0401 -2.0137 -1.9949 -1.9391 -1.8906 -1.8560 -1.8346
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.2457 -3.1937 -3.1497 -3.1081 -3.0677 -3.0151 -2.9361 -2.8279 -2.7163 -2.6108
 -2.5129 -2.4224 -2.3392 -2.2636 -2.1954 -2.0537 -1.9459 -1.8678 -1.8161
 -3.1206 -3.0592 -3.0089 -2.9644 -2.9206 -2.8719 -2.8072 -2.7204 -2.6312 -2.5456
 -2.4644 -2.3867 -2.3120 -2.2419 -2.1778 -2.0446 -1.9449 -1.8735 -1.8258 -1.7952
 -3.0315 -2.9595 -2.9009 -2.8505 -2.8038 -2.7569 -2.7032 -2.6343 -2.5615 -2.4909
 -2.4236 -2.3582 -2.2930 -2.2285 -2.1679 -2.0411 -1.9469 -1.8799 -1.8351 -1.8070
 -1.7894
 -2.9734 -2.8808 -2.8113 -2.7591 -2.7107 -2.6636 -2.6152 -2.5599 -2.5000 -2.4409
 -2.3844 -2.3301 -2.2755 -2.2186 -2.1620 -2.0406 -1.9503 -1.8864 -1.8440 -1.8179
 -1.8023 -1.7929
 -2.9470 -2.8351 -2.7441 -2.6714 -2.6144 -2.5710 -2.5358 -2.4943 -2.4461 -2.3957
 -2.3466 -2.3000 -2.2549 -2.2076 -2.1568 -2.0410 -1.9537 -1.8922 -1.8518 -1.8276
 -1.8143 -1.8069 -1.8031 -1.8021
 -2.9472 -2.8294 -2.7225 -2.6286 -2.5500 -2.4860 -2.4373 -2.4028 -2.3751 -2.3462
 -2.3109 -2.2711 -2.2311 -2.1916 -2.1490 -2.0406 -1.9560 -1.8964 -1.8577 -1.8354
 -1.8247 -1.8200 -1.8184 -1.8189 -1.8212 -1.8254 -1.8320 -1.8428 -1.8587 -1.8789
 -2.9469 -2.8305 -2.7209 -2.6204 -2.5313 -2.4551 -2.3921 -2.3408 -2.2997 -2.2691
 -2.2474 -2.2272 -2.2016 -2.1705 -2.1357 -2.0383 -1.9565 -1.8984 -1.8610 -1.8404
 -1.8322 -1.8308 -1.8323 -1.8354 -1.8394 -1.8446 -1.8514 -1.8604 -1.8731 -1.8922
 -1.9167
 -2.9350 -2.8264 -2.7207 -2.6203 -2.5285 -2.4470 -2.3767 -2.3172 -2.2681 -2.2276
 -2.1946 -2.1690 -2.1497 -2.1311 -2.1091 -2.0326 -1.9547 -1.8979 -1.8613 -1.8419
 -1.8335 -1.8379 -1.8433 -1.8498 -1.8567 -1.8640 -1.8721 -1.8805 -1.8915 -1.9075
 -1.9302
 -2.8982 -2.8055 -2.7086 -2.6147 -2.5258 -2.4446 -2.3725 -2.3092 -2.2549 -2.2089
 -2.1701 -2.1371 -2.1093 -2.0866 -2.0677 -2.0145 -1.9490 -1.8942 -1.8584 -1.8396
 -1.8349 -1.8400 -1.8497 -1.8607 -1.8716 -1.8821 -1.8927 -1.9034 -1.9150 -1.9286
 -1.9463
 -2.8377 -2.7614 -2.6794 -2.5965 -2.5154 -2.4392 -2.3698 -2.3071 -2.2513 -2.2021
 -2.1592 -2.1221 -2.0896 -2.0612 -2.0368 -1.9872 -1.9364 -1.8884 -1.8535 -1.8345
 -1.8299 -1.8367 -1.8500 -1.8658 -1.8815 -1.8964 -1.9107 -1.9243 -1.9379 -1.9520
 -1.9667
 -2.7588 -2.6973 -2.6306 -2.5601 -2.4899 -2.4222 -2.3588 -2.3004 -2.2469 -2.1982
 -2.1539 -2.1141 -2.0787 -2.0472 -2.0193 -1.9634 -1.9178 -1.8777 -1.8463 -1.8274
 -1.8222 -1.8292 -1.8447 -1.8644 -1.8851 -1.9051 -1.9242 -1.9419 -1.9587 -1.9752
 -1.9919
 -2.6662 -2.6176 -2.5644 -2.5074 -2.4488 -2.3910 -2.3357 -2.2838 -2.2353 -2.1899
 -2.1473 -2.1077 -2.0712 -2.0379 -2.0152 -1.9431 -1.8932 -1.8621 -1.8368
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.6314 -3.5817 -3.5339 -3.4817 -3.4256 -3.3443 -3.2141 -3.0314 -2.8442 -2.6773
 -2.5376 -2.4233 -2.3298 -2.2513 -2.1833 -2.0457 -1.9408 -1.8624 -1.8069
 -3.4574 -3.4004 -3.3509 -3.3028 -3.2497 -3.1825 -3.0814 -2.9324 -2.7772 -2.6329
 -2.5066 -2.3996 -2.3101 -2.2347 -2.1695 -2.0381 -1.9397 -1.8673 -1.8166 -1.7833
 -3.3247 -3.2565 -3.2003 -3.1508 -3.1024 -3.0475 -2.9700 -2.8520 -2.7227 -2.5979
 -2.4845 -2.3850 -2.2993 -2.2261 -2.1626 -2.0354 -1.9412 -1.8728 -1.8252 -1.7938
 -1.7745
 -3.2277 -3.1478 -3.0820 -3.0264 -2.9762 -2.9264 -2.8673 -2.7772 -2.6708 -2.5639
 -2.4634 -2.3725 -2.2920 -2.2213 -2.1595 -2.0355 -1.9442 -1.8784 -1.8331 -1.8035
 -1.7856 -1.7755
 -3.1357 -3.0491 -2.9814 -2.9238 -2.8712 -2.8212 -2.7692 -2.7027 -2.6175 -2.5272
 -2.4394 -2.3579 -2.2838 -2.2172 -2.1577 -2.0365 -1.9474 -1.8835 -1.8400 -1.8120
 -1.7956 -1.7873 -1.7837 -1.7836
 -3.0927 -2.9791 -2.8855 -2.8123 -2.7568 -2.7134 -2.6719 -2.6232 -2.5596 -2.4861
 -2.4109 -2.3390 -2.2721 -2.2110 -2.1549 -2.0374 -1.9501 -1.8876 -1.8455 -1.8189
 -1.8042 -1.7978 -1.7964 -1.7978 -1.8015 -1.8074 -1.8161 -1.8284 -1.8457 -1.8661
 -3.0814 -2.9574 -2.8472 -2.7523 -2.6737 -2.6093 -2.5560 -2.5110 -2.4679 -2.4219
 -2.3700 -2.3133 -2.2556 -2.2007 -2.1493 -2.0371 -1.9515 -1.8902 -1.8491 -1.8238
 -1.8107 -1.8065 -1.8077 -1.8117 -1.8172 -1.8242 -1.8329 -1.8440 -1.8587 -1.8787
 -1.9026
 -3.0801 -2.9535 -2.8370 -2.7316 -2.6384 -2.5586 -2.4907 -2.4320 -2.3790 -2.3308
 -2.2896 -2.2543 -2.2192 -2.1804 -2.1381 -2.0350 -1.9515 -1.8911 -1.8506 -1.8262
 -1.8144 -1.8123 -1.8165 -1.8237 -1.8321 -1.8412 -1.8513 -1.8627 -1.8766 -1.8931
 -1.9155
 -3.0776 -2.9529 -2.8365 -2.7274 -2.6273 -2.5379 -2.4598 -2.3921 -2.3328 -2.2799
 -2.2324 -2.1913 -2.1581 -2.1310 -2.1048 -2.0279 -1.9486 -1.8894 -1.8495 -1.8256
 -1.8150 -1.8147 -1.8218 -1.8327 -1.8449 -1.8572 -1.8698 -1.8827 -1.8966 -1.9124
 -1.9317
 -3.0627 -2.9483 -2.8364 -2.7294 -2.6280 -2.5344 -2.4505 -2.3765 -2.3118 -2.2552
 -2.2052 -2.1609 -2.1222 -2.0894 -2.0625 -2.0064 -1.9437 -1.8864 -1.8468 -1.8230
 -1.8126 -1.8133 -1.8226 -1.8370 -1.8534 -1.8697 -1.8859 -1.9016 -1.9173 -1.9338
 -1.9518
 -3.0264 -2.9256 -2.8249 -2.7247 -2.6271 -2.5345 -2.4492 -2.3725 -2.3045 -2.2448
 -2.1921 -2.1457 -2.1047 -2.0685 -2.0369 -1.9772 -1.9283 -1.8806 -1.8422 -1.8183
 -1.8076 -1.8086 -1.8191 -1.8362 -1.8565 -1.8774 -1.8979 -1.9174 -1.9363 -1.9550
 -1.9739
 -2.9686 -2.8821 -2.7943 -2.7056 -2.6159 -2.5288 -2.4465 -2.3707 -2.3024 -2.2415
 -2.1873 -2.1391 -2.0961 -2.0578 -2.0280 -1.9403 -1.9024 -1.8720 -1.8357
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F350LP
 -3.8513 -3.8118 -3.7693 -3.7163 -3.6339 -3.5142 -3.3537 -3.1496 -2.9169 -2.7169
 -2.5562 -2.4291 -2.3282 -2.2464 -2.1773 -2.0404 -1.9370 -1.8591 -1.8023
 -3.6532 -3.6060 -3.5623 -3.5150 -3.4561 -3.3744 -3.2487 -3.0599 -2.8626 -2.6840
 -2.5335 -2.4110 -2.3125 -2.2324 -2.1653 -2.0334 -1.9355 -1.8630 -1.8113 -1.7764
 -3.4929 -3.4337 -3.3839 -3.3376 -3.2879 -3.2256 -3.1324 -2.9848 -2.8196 -2.6612
 -2.5213 -2.4033 -2.3061 -2.2264 -2.1600 -2.0311 -1.9367 -1.8677 -1.8192 -1.7864
 -1.7658
 -3.3722 -3.2984 -3.2380 -3.1865 -3.1385 -3.0872 -3.0207 -2.9110 -2.7758 -2.6383
 -2.5109 -2.3991 -2.3040 -2.2248 -2.1585 -2.0314 -1.9393 -1.8726 -1.8264 -1.7954
 -1.7760 -1.7651
 -3.2752 -3.1938 -3.1240 -3.0646 -3.0122 -2.9626 -2.9095 -2.8326 -2.7261 -2.6099
 -2.4969 -2.3936 -2.3027 -2.2248 -2.1588 -2.0328 -1.9423 -1.8773 -1.8326 -1.8031
 -1.7851 -1.7755 -1.7717 -1.7714
 -3.1819 -3.0837 -3.0080 -2.9496 -2.9000 -2.8528 -2.8040 -2.7478 -2.6684 -2.5737
 -2.4762 -2.3834 -2.2988 -2.2241 -2.1593 -2.0342 -1.9451 -1.8812 -1.8377 -1.8095
 -1.7928 -1.7848 -1.7828 -1.7845 -1.7889 -1.7957 -1.8055 -1.8190 -1.8369 -1.8578
 -3.1488 -3.0291 -2.9268 -2.8436 -2.7778 -2.7258 -2.6832 -2.6420 -2.5906 -2.5229
 -2.4453 -2.3658 -2.2899 -2.2203 -2.1582 -2.0350 -1.9469 -1.8840 -1.8412 -1.8141
 -1.7987 -1.7924 -1.7926 -1.7967 -1.8029 -1.8109 -1.8209 -1.8332 -1.8490 -1.8698
 -1.8939
 -3.1402 -3.0123 -2.8970 -2.7958 -2.7100 -2.6387 -2.5788 -2.5263 -2.4766 -2.4259
 -2.3755 -2.3233 -2.2675 -2.2098 -2.1536 -2.0346 -1.9476 -1.8853 -1.8430 -1.8165
 -1.8024 -1.7978 -1.8003 -1.8071 -1.8162 -1.8263 -1.8376 -1.8503 -1.8649 -1.8833
 -1.9069
 -3.1384 -3.0093 -2.8894 -2.7796 -2.6813 -2.5958 -2.5223 -2.4585 -2.4007 -2.3453
 -2.2925 -2.2456 -2.2057 -2.1692 -2.1316 -2.0310 -1.9458 -1.8844 -1.8425 -1.8165
 -1.8034 -1.8004 -1.8052 -1.8152 -1.8276 -1.8408 -1.8546 -1.8688 -1.8841 -1.9013
 -1.9219
 -3.1387 -3.0122 -2.8924 -2.7802 -2.6762 -2.5819 -2.4983 -2.4251 -2.3607 -2.3025
 -2.2485 -2.1987 -2.1544 -2.1172 -2.0864 -2.0173 -1.9431 -1.8824 -1.8408 -1.8148
 -1.8020 -1.8000 -1.8065 -1.8193 -1.8352 -1.8522 -1.8693 -1.8863 -1.9033 -1.9214
 -1.9407
 -3.1256 -3.0077 -2.8941 -2.7835 -2.6793 -2.5816 -2.4924 -2.4127 -2.3423 -2.2800
 -2.2244 -2.1741 -2.1286 -2.0882 -2.0533 -1.9880 -1.9327 -1.8785 -1.8373 -1.8113
 -1.7984 -1.7967 -1.8043 -1.8190 -1.8382 -1.8591 -1.8802 -1.9008 -1.9210 -1.9410
 -1.9633
 -3.0991 -2.9867 -2.8825 -2.7803 -2.6796 -2.5834 -2.4932 -2.4106 -2.3367 -2.2711
 -2.2130 -2.1613 -2.1150 -2.0735 -2.0323 -1.9431 -1.9146 -1.8727 -1.8320
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F350LP
 -4.0611 -4.0404 -4.0115 -3.9661 -3.8707 -3.7202 -3.5179 -3.2668 -2.9892 -2.7583
 -2.5783 -2.4385 -2.3297 -2.2431 -2.1719 -2.0340 -1.9319 -1.8546 -1.7975
 -3.8487 -3.8182 -3.7871 -3.7466 -3.6856 -3.5888 -3.4325 -3.1952 -2.9509 -2.7367
 -2.5632 -2.4258 -2.3179 -2.2320 -2.1617 -2.0279 -1.9301 -1.8575 -1.8051 -1.7688
 -3.6656 -3.6219 -3.5841 -3.5450 -3.4962 -3.4256 -3.3127 -3.1298 -2.9219 -2.7270
 -2.5605 -2.4246 -2.3159 -2.2290 -2.1583 -2.0260 -1.9310 -1.8614 -1.8121 -1.7782
 -1.7563
 -3.5192 -3.4588 -3.4096 -3.3662 -3.3223 -3.2689 -3.1916 -3.0593 -2.8897 -2.7170
 -2.5611 -2.4285 -2.3193 -2.2308 -2.1590 -2.0267 -1.9334 -1.8657 -1.8185 -1.7864
 -1.7656 -1.7537
 -3.4088 -3.3323 -3.2691 -3.2163 -3.1692 -3.1221 -3.0662 -2.9774 -2.8465 -2.7000
 -2.5584 -2.4322 -2.3246 -2.2353 -2.1619 -2.0286 -1.9363 -1.8699 -1.8240 -1.7934
 -1.7738 -1.7630 -1.7585 -1.7582
 -3.2939 -3.2181 -3.1529 -3.0943 -3.0417 -2.9928 -2.9437 -2.8835 -2.7894 -2.6711
 -2.5479 -2.4318 -2.3286 -2.2401 -2.1659 -2.0308 -1.9392 -1.8736 -1.8286 -1.7991
 -1.7808 -1.7711 -1.7680 -1.7696 -1.7745 -1.7822 -1.7931 -1.8080 -1.8269 -1.8483
 -3.2179 -3.1112 -3.0262 -2.9610 -2.9105 -2.8677 -2.8256 -2.7791 -2.7163 -2.6279
 -2.5260 -2.4238 -2.3282 -2.2432 -2.1695 -2.0329 -1.9414 -1.8766 -1.8320 -1.8032
 -1.7862 -1.7778 -1.7765 -1.7800 -1.7867 -1.7956 -1.8067 -1.8204 -1.8377 -1.8594
 -1.8840
 -3.1940 -3.0708 -2.9624 -2.8714 -2.7980 -2.7392 -2.6907 -2.6483 -2.6040 -2.5478
 -2.4782 -2.3997 -2.3189 -2.2415 -2.1712 -2.0345 -1.9426 -1.8783 -1.8341 -1.8058
 -1.7897 -1.7828 -1.7833 -1.7891 -1.7982 -1.8091 -1.8216 -1.8356 -1.8519 -1.8717
 -1.8964
 -3.1880 -3.0584 -2.9398 -2.8337 -2.7417 -2.6645 -2.5999 -2.5439 -2.4917 -2.4378
 -2.3812 -2.3259 -2.2722 -2.2179 -2.1621 -2.0340 -1.9419 -1.8780 -1.8342 -1.8062
 -1.7910 -1.7855 -1.7878 -1.7961 -1.8080 -1.8218 -1.8367 -1.8531 -1.8709 -1.8900
 -1.9102
 -3.1925 -3.0606 -2.9384 -2.8254 -2.7229 -2.6321 -2.5537 -2.4858 -2.4254 -2.3683
 -2.3113 -2.2558 -2.2051 -2.1612 -2.1223 -2.0289 -1.9410 -1.8771 -1.8334 -1.8054
 -1.7904 -1.7859 -1.7896 -1.8000 -1.8147 -1.8317 -1.8497 -1.8679 -1.8866 -1.9064
 -1.9273
 -3.1945 -3.0663 -2.9440 -2.8296 -2.7226 -2.6244 -2.5361 -2.4582 -2.3895 -2.3279
 -2.2708 -2.2164 -2.1654 -2.1193 -2.0795 -2.0033 -1.9359 -1.8746 -1.8310 -1.8029
 -1.7878 -1.7837 -1.7885 -1.8004 -1.8176 -1.8378 -1.8593 -1.8810 -1.9025 -1.9241
 -1.9477
 -3.1846 -3.0639 -2.9475 -2.8357 -2.7282 -2.6277 -2.5345 -2.4500 -2.3746 -2.3077
 -2.2478 -2.1934 -2.1433 -2.0974 -2.0337 -1.9572 -1.9266 -1.8705 -1.8270
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F350LP
 -4.2389 -4.2415 -4.2546 -4.2422 -4.1690 -4.0068 -3.7328 -3.3703 -3.0569 -2.8030
 -2.6047 -2.4527 -2.3351 -2.2424 -2.1676 -2.0276 -1.9253 -1.8486 -1.7916
 -4.0234 -4.0185 -4.0049 -3.9798 -3.9250 -3.8172 -3.6264 -3.3301 -3.0365 -2.7912
 -2.5963 -2.4448 -2.3269 -2.2342 -2.1595 -2.0219 -1.9236 -1.8508 -1.7979 -1.7605
 -3.8269 -3.8045 -3.7852 -3.7602 -3.7181 -3.6422 -3.5074 -3.2822 -3.0256 -2.7936
 -2.6022 -2.4496 -2.3293 -2.2344 -2.1584 -2.0207 -1.9243 -1.8539 -1.8038 -1.7690
 -1.7459
 -3.6605 -3.6195 -3.5874 -3.5575 -3.5216 -3.4681 -3.3787 -3.2197 -3.0089 -2.7980
 -2.6132 -2.4607 -2.3379 -2.2400 -2.1615 -2.0220 -1.9265 -1.8576 -1.8093 -1.7763
 -1.7544 -1.7414
 -3.5293 -3.4684 -3.4200 -3.3798 -3.3420 -3.2991 -3.2393 -3.1360 -2.9762 -2.7945
 -2.6224 -2.4733 -2.3495 -2.2489 -2.1676 -2.0247 -1.9295 -1.8615 -1.8142 -1.7824
 -1.7618 -1.7497 -1.7444 -1.7439
 -3.3992 -3.3488 -3.2865 -3.2336 -3.1878 -3.1446 -3.0976 -3.0319 -2.9218 -2.7762
 -2.6236 -2.4827 -2.3610 -2.2591 -2.1755 -2.0281 -1.9326 -1.8652 -1.8183 -1.7875
 -1.7680 -1.7569 -1.7526 -1.7536 -1.7583 -1.7667 -1.7789 -1.7951 -1.8149 -1.8371
 -3.2937 -3.2125 -3.1519 -3.1020 -3.0557 -3.0105 -2.9654 -2.9163 -2.8453 -2.7385
 -2.6118 -2.4850 -2.3692 -2.2687 -2.1839 -2.0319 -1.9354 -1.8683 -1.8217 -1.7913
 -1.7728 -1.7630 -1.7600 -1.7624 -1.7688 -1.7782 -1.7902 -1.8054 -1.8243 -1.8469
 -1.8723
 -3.2419 -3.1298 -3.0365 -2.9636 -2.9081 -2.8647 -2.8271 -2.7889 -2.7430 -2.6743
 -2.5806 -2.4749 -2.3707 -2.2751 -2.1914 -2.0358 -1.9375 -1.8705 -1.8242 -1.7939
 -1.7762 -1.7675 -1.7660 -1.7702 -1.7786 -1.7897 -1.8032 -1.8185 -1.8364 -1.8578
 -1.8834
 -3.2257 -3.1011 -2.9890 -2.8919 -2.8118 -2.7475 -2.6951 -2.6505 -2.6073 -2.5585
 -2.4971 -2.4256 -2.3482 -2.2690 -2.1930 -2.0386 -1.9379 -1.8709 -1.8249 -1.7949
 -1.7776 -1.7701 -1.7701 -1.7762 -1.7869 -1.8005 -1.8160 -1.8327 -1.8511 -1.8721
 -1.8960
 -3.2268 -3.0969 -2.9772 -2.8676 -2.7706 -2.6877 -2.6183 -2.5594 -2.5065 -2.4546
 -2.3983 -2.3384 -2.2795 -2.2237 -2.1698 -2.0408 -1.9389 -1.8709 -1.8249 -1.7948
 -1.7777 -1.7709 -1.7722 -1.7799 -1.7927 -1.8089 -1.8272 -1.8465 -1.8667 -1.8877
 -1.9111
 -3.2356 -3.1044 -2.9810 -2.8660 -2.7604 -2.6653 -2.5820 -2.5099 -2.4470 -2.3896
 -2.3334 -2.2763 -2.2199 -2.1674 -2.1208 -2.0241 -1.9382 -1.8697 -1.8235 -1.7933
 -1.7760 -1.7696 -1.7718 -1.7809 -1.7955 -1.8142 -1.8354 -1.8578 -1.8807 -1.9040
 -1.9286
 -3.2403 -3.1132 -2.9908 -2.8739 -2.7650 -2.6639 -2.5718 -2.4895 -2.4169 -2.3524
 -2.2936 -2.2380 -2.1843 -2.1333 -2.0460 -1.9885 -1.9358 -1.8673 -1.8207
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F350LP
 -4.3788 -4.4060 -4.4256 -4.4027 -4.3156 -4.1357 -3.8507 -3.4388 -3.1185 -2.8503
 -2.6357 -2.4710 -2.3441 -2.2447 -2.1654 -2.0206 -1.9180 -1.8414 -1.7840
 -4.1644 -4.1827 -4.1971 -4.1946 -4.1549 -4.0448 -3.8161 -3.4515 -3.1191 -2.8472
 -2.6330 -2.4676 -2.3396 -2.2394 -2.1596 -2.0160 -1.9162 -1.8428 -1.7894 -1.7513
 -3.9619 -3.9650 -3.9696 -3.9654 -3.9377 -3.8635 -3.7085 -3.4372 -3.1281 -2.8609
 -2.6463 -2.4779 -2.3462 -2.2430 -2.1609 -2.0157 -1.9169 -1.8454 -1.7944 -1.7587
 -1.7347
