 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
  0.0453  0.0011 -0.0766 -0.1399 -0.1746 -0.2063 -0.2595 -0.3197 -0.3586 -0.3668
 -0.3572 -0.3353 -0.3091 -0.2857 -0.2653 -0.2395 -0.2540 -0.2946 -0.3399
 -0.0209 -0.0382 -0.0728 -0.1119 -0.1542 -0.1997 -0.2457 -0.2873 -0.3204 -0.3427
 -0.3525 -0.3491 -0.3341 -0.3142 -0.2963 -0.2741 -0.2868 -0.3254 -0.3736 -0.4271
 -0.0668 -0.0727 -0.0849 -0.1071 -0.1436 -0.1866 -0.2260 -0.2606 -0.2924 -0.3209
 -0.3411 -0.3508 -0.3475 -0.3342 -0.3199 -0.3019 -0.3138 -0.3508 -0.4003 -0.4540
 -0.5085
 -0.0924 -0.1024 -0.1129 -0.1255 -0.1428 -0.1670 -0.2004 -0.2396 -0.2746 -0.3014
 -0.3230 -0.3404 -0.3493 -0.3457 -0.3361 -0.3229 -0.3350 -0.3708 -0.4200 -0.4735
 -0.5279 -0.5819
 -0.0920 -0.1103 -0.1257 -0.1388 -0.1518 -0.1671 -0.1863 -0.2100 -0.2389 -0.2701
 -0.2968 -0.3182 -0.3365 -0.3456 -0.3436 -0.3369 -0.3500 -0.3850 -0.4347 -0.4891
 -0.5441 -0.5986 -0.6522 -0.7046
 -0.0671 -0.0957 -0.1192 -0.1376 -0.1525 -0.1660 -0.1803 -0.1967 -0.2157 -0.2370
 -0.2601 -0.2829 -0.3043 -0.3242 -0.3356 -0.3430 -0.3582 -0.3929 -0.4436 -0.5002
 -0.5569 -0.6129 -0.6676 -0.7210 -0.7729 -0.8237 -0.8740 -0.9268 -0.9840 -1.0427
 -0.0218 -0.0603 -0.0932 -0.1195 -0.1399 -0.1563 -0.1707 -0.1849 -0.2003 -0.2169
 -0.2343 -0.2522 -0.2702 -0.2906 -0.3085 -0.3373 -0.3596 -0.3946 -0.4460 -0.5055
 -0.5655 -0.6240 -0.6808 -0.7360 -0.7893 -0.8410 -0.8918 -0.9420 -0.9952 -1.0535
 -1.1141
  0.0377 -0.0082 -0.0493 -0.0843 -0.1123 -0.1346 -0.1527 -0.1684 -0.1835 -0.1990
 -0.2148 -0.2307 -0.2464 -0.2628 -0.2808 -0.3183 -0.3524 -0.3906 -0.4422 -0.5041
 -0.5683 -0.6307 -0.6906 -0.7484 -0.8040 -0.8576 -0.9096 -0.9605 -1.0115 -1.0650
 -1.1246
  0.1031  0.0538  0.0074 -0.0345 -0.0701 -0.0996 -0.1236 -0.1436 -0.1615 -0.1783
 -0.1948 -0.2112 -0.2272 -0.2428 -0.2595 -0.2984 -0.3385 -0.3819 -0.4345 -0.4976
 -0.5653 -0.6324 -0.6967 -0.7581 -0.8169 -0.8733 -0.9276 -0.9801 -1.0316 -1.0834
 -1.1380
  0.1675  0.1192  0.0715  0.0260 -0.0153 -0.0514 -0.0823 -0.1084 -0.1310 -0.1514
 -0.1705 -0.1889 -0.2067 -0.2239 -0.2410 -0.2815 -0.3232 -0.3700 -0.4236 -0.4863
 -0.5555 -0.6262 -0.6951 -0.7611 -0.8239 -0.8839 -0.9414 -0.9966 -1.0500 -1.1024
 -1.1546
  0.2294  0.1832  0.1364  0.0909  0.0474  0.0066 -0.0302 -0.0625 -0.0911 -0.1166
 -0.1398 -0.1617 -0.1825 -0.2025 -0.2217 -0.2667 -0.3097 -0.3579 -0.4124 -0.4743
 -0.5429 -0.6149 -0.6872 -0.7576 -0.8251 -0.8893 -0.9507 -1.0094 -1.0658 -1.1204
 -1.1741
  0.2889  0.2458  0.1980  0.1548  0.1115  0.0693  0.0292 -0.0082 -0.0423 -0.0734
 -0.1018 -0.1283 -0.1532 -0.1769 -0.2016 -0.2540 -0.2980 -0.3456 -0.4009
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F098M
  0.0159 -0.0283 -0.0813 -0.1383 -0.1957 -0.2495 -0.2965 -0.3338 -0.3594 -0.3720
 -0.3707 -0.3570 -0.3350 -0.3116 -0.2915 -0.2603 -0.2608 -0.2925 -0.3411
  0.0420  0.0106 -0.0347 -0.0890 -0.1468 -0.2037 -0.2561 -0.3010 -0.3363 -0.3604
 -0.3716 -0.3695 -0.3558 -0.3372 -0.3197 -0.2935 -0.2951 -0.3239 -0.3704 -0.4235
  0.0159  0.0058 -0.0231 -0.0637 -0.1115 -0.1634 -0.2157 -0.2639 -0.3053 -0.3380
 -0.3602 -0.3704 -0.3673 -0.3547 -0.3407 -0.3197 -0.3229 -0.3498 -0.3945 -0.4468
 -0.5008
 -0.0297 -0.0276 -0.0410 -0.0678 -0.1041 -0.1462 -0.1909 -0.2352 -0.2754 -0.3108
 -0.3392 -0.3592 -0.3682 -0.3643 -0.3545 -0.3389 -0.3442 -0.3702 -0.4134 -0.4654
 -0.5197 -0.5739
 -0.0611 -0.0668 -0.0754 -0.0912 -0.1139 -0.1421 -0.1746 -0.2102 -0.2481 -0.2857
 -0.3160 -0.3400 -0.3572 -0.3645 -0.3611 -0.3514 -0.3590 -0.3851 -0.4276 -0.4799
 -0.5349 -0.5898 -0.6439 -0.6969
 -0.0690 -0.0820 -0.0954 -0.1087 -0.1228 -0.1394 -0.1596 -0.1839 -0.2123 -0.2456
 -0.2799 -0.3100 -0.3349 -0.3523 -0.3591 -0.3575 -0.3678 -0.3945 -0.4370 -0.4902
 -0.5468 -0.6033 -0.6587 -0.7127 -0.7654 -0.8170 -0.8682 -0.9219 -0.9794 -1.0381
 -0.0545 -0.0766 -0.0971 -0.1154 -0.1312 -0.1458 -0.1609 -0.1779 -0.1973 -0.2186
 -0.2419 -0.2678 -0.2944 -0.3199 -0.3396 -0.3573 -0.3709 -0.3986 -0.4412 -0.4956
 -0.5547 -0.6138 -0.6712 -0.7270 -0.7811 -0.8337 -0.8853 -0.9365 -0.9904 -1.0489
 -1.1096
 -0.0196 -0.0516 -0.0804 -0.1054 -0.1264 -0.1437 -0.1585 -0.1727 -0.1877 -0.2040
 -0.2212 -0.2392 -0.2585 -0.2805 -0.3035 -0.3442 -0.3684 -0.3978 -0.4405 -0.4956
 -0.5575 -0.6199 -0.6805 -0.7389 -0.7953 -0.8496 -0.9025 -0.9544 -1.0062 -1.0604
 -1.1202
  0.0327 -0.0076 -0.0454 -0.0786 -0.1063 -0.1289 -0.1472 -0.1626 -0.1768 -0.1911
 -0.2060 -0.2213 -0.2369 -0.2533 -0.2724 -0.3179 -0.3570 -0.3926 -0.4361 -0.4915
 -0.5554 -0.6216 -0.6862 -0.7482 -0.8077 -0.8648 -0.9199 -0.9734 -1.0258 -1.0784
 -1.1336
  0.0959  0.0502  0.0059 -0.0345 -0.0697 -0.0992 -0.1232 -0.1428 -0.1595 -0.1747
 -0.1896 -0.2046 -0.2196 -0.2347 -0.2508 -0.2935 -0.3375 -0.3812 -0.4276 -0.4827
 -0.5471 -0.6159 -0.6846 -0.7510 -0.8143 -0.8750 -0.9332 -0.9893 -1.0436 -1.0969
 -1.1499
  0.1638  0.1168  0.0687  0.0233 -0.0180 -0.0544 -0.0852 -0.1108 -0.1324 -0.1511
