 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.6790 -1.6741 -1.6647 -1.6566 -1.6463 -1.6344 -1.5898 -1.5908 -1.6013 -1.6226
 -1.6542 -1.6785 -1.7238 -1.7726 -1.8239 -1.9531 -2.0882 -2.2225 -2.3541
 -1.6792 -1.6973 -1.6968 -1.6796 -1.6522 -1.6340 -1.6282 -1.6309 -1.6405 -1.6572
 -1.6836 -1.7198 -1.7628 -1.8089 -1.8565 -1.9796 -2.1073 -2.2378 -2.3673 -2.4942
 -1.7116 -1.7212 -1.7307 -1.7358 -1.7324 -1.7165 -1.6924 -1.6780 -1.6797 -1.6946
 -1.7175 -1.7486 -1.7887 -1.8340 -1.8811 -2.0018 -2.1256 -2.2528 -2.3800 -2.5046
 -2.6261
 -1.7394 -1.7451 -1.7538 -1.7633 -1.7708 -1.7732 -1.7690 -1.7576 -1.7451 -1.7439
 -1.7577 -1.7820 -1.8161 -1.8584 -1.9043 -2.0233 -2.1436 -2.2667 -2.3913 -2.5141
 -2.6336 -2.7499
 -1.7772 -1.7766 -1.7807 -1.7882 -1.7976 -1.8064 -1.8123 -1.8148 -1.8148 -1.8136
 -1.8168 -1.8304 -1.8537 -1.8871 -1.9282 -2.0437 -2.1615 -2.2804 -2.4017 -2.5225
 -2.6406 -2.7555 -2.8671 -2.9758
 -1.8261 -1.8187 -1.8162 -1.8187 -1.8253 -1.8346 -1.8444 -1.8528 -1.8599 -1.8669
 -1.8753 -1.8869 -1.9036 -1.9282 -1.9605 -2.0640 -2.1787 -2.2942 -2.4116 -2.5301
 -2.6470 -2.7609 -2.8714 -2.9789 -3.0841 -3.1872 -3.2885 -3.3880 -3.4858 -3.5821
 -1.8846 -1.8716 -1.8623 -1.8582 -1.8595 -1.8656 -1.8749 -1.8852 -1.8955 -1.9058
 -1.9172 -1.9318 -1.9497 -1.9715 -1.9986 -2.0879 -2.1956 -2.3078 -2.4214 -2.5369
 -2.6525 -2.7658 -2.8757 -2.9824 -3.0860 -3.1866 -3.2850 -3.3823 -3.4791 -3.5755
 -3.6694
 -1.9523 -1.9341 -1.9193 -1.9085 -1.9033 -1.9040 -1.9094 -1.9184 -1.9293 -1.9407
