 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -4.5820 -4.4906 -4.7230 -4.6460 -4.4114 -4.1147 -3.8004 -3.5794 -3.3758 -3.1724
 -2.9881 -2.8201 -2.6625 -2.5145 -2.3744 -2.0811 -1.7958 -1.5519 -1.4050
 -4.5391 -4.2838 -4.0792 -3.9396 -3.8564 -3.7367 -3.5450 -3.3329 -3.1341 -2.9478
 -2.7746 -2.6148 -2.4680 -2.3330 -2.2078 -1.9321 -1.7046 -1.5285 -1.4005 -1.3059
 -4.2757 -4.0278 -3.8082 -3.6213 -3.4678 -3.3602 -3.2705 -3.1346 -2.9638 -2.7878
 -2.6267 -2.4785 -2.3423 -2.2176 -2.1034 -1.8584 -1.6626 -1.5110 -1.3987 -1.3140
 -1.2473
 -4.0617 -3.8369 -3.6279 -3.4395 -3.2719 -3.1231 -2.9974 -2.9005 -2.7995 -2.6683
 -2.5229 -2.3839 -2.2568 -2.1402 -2.0334 -1.8078 -1.6330 -1.5006 -1.4008 -1.3245
 -1.2630 -1.2118
 -3.8808 -3.6776 -3.4871 -3.3095 -3.1467 -2.9975 -2.8608 -2.7374 -2.6346 -2.5392
 -2.4356 -2.3179 -2.1993 -2.0888 -1.9879 -1.7747 -1.6125 -1.4928 -1.4039 -1.3356
 -1.2795 -1.2319 -1.1905 -1.1547
 -3.7292 -3.5402 -3.3666 -3.2032 -3.0505 -2.9084 -2.7762 -2.6534 -2.5410 -2.4387
 -2.3456 -2.2539 -2.1561 -2.0554 -1.9587 -1.7536 -1.5984 -1.4860 -1.4050 -1.3446
 -1.2946 -1.2515 -1.2136 -1.1795 -1.1477 -1.1199 -1.0981 -1.0838 -1.0783 -1.0822
 -3.6073 -3.4256 -3.2604 -3.1099 -2.9679 -2.8349 -2.7101 -2.5929 -2.4842 -2.3828
 -2.2879 -2.1985 -2.1123 -2.0261 -1.9393 -1.7411 -1.5889 -1.4787 -1.4027 -1.3488
 -1.3059 -1.2685 -1.2351 -1.2046 -1.1765 -1.1487 -1.1239 -1.1055 -1.0963 -1.0975
 -1.1074
 -3.5156 -3.3349 -3.1719 -3.0265 -2.8933 -2.7687 -2.6517 -2.5414 -2.4378 -2.3407
 -2.2495 -2.1627 -2.0790 -1.9984 -1.9195 -1.7348 -1.5838 -1.4732 -1.3976 -1.3474
 -1.3108 -1.2803 -1.2528 -1.2271 -1.2031 -1.1801 -1.1566 -1.1357 -1.1213 -1.1162
 -1.1224
 -3.4545 -3.2696 -3.1040 -2.9534 -2.8242 -2.7054 -2.5949 -2.4912 -2.3936 -2.3012
 -2.2139 -2.1313 -2.0521 -1.9751 -1.9001 -1.7262 -1.5802 -1.4691 -1.3912 -1.3412
 -1.3085 -1.2843 -1.2638 -1.2446 -1.2259 -1.2074 -1.1893 -1.1720 -1.1581 -1.1479
 -1.1412
 -3.4243 -3.2311 -3.0588 -2.9054 -2.7694 -2.6491 -2.5421 -2.4432 -2.3509 -2.2639
 -2.1812 -2.1025 -2.0275 -1.9546 -1.8837 -1.7190 -1.5776 -1.4670 -1.3871 -1.3345
 -1.3020 -1.2815 -1.2671 -1.2549 -1.2430 -1.2305 -1.2175 -1.2043 -1.1913 -1.1799
 -1.1692
 -3.4223 -3.2179 -3.0358 -2.8741 -2.7309 -2.6046 -2.4936 -2.3959 -2.3069 -2.2242
 -2.1465 -2.0724 -2.0013 -1.9331 -1.8672 -1.7110 -1.5740 -1.4644 -1.3837 -1.3285
 -1.2942 -1.2741 -1.2632 -1.2568 -1.2518 -1.2463 -1.2399 -1.2322 -1.2238 -1.2153
 -1.2078
 -3.4359 -3.2201 -3.0277 -2.8567 -2.7053 -2.5718 -2.4548 -2.3527 -2.2626 -2.1817
 -2.1077 -2.0384 -1.9721 -1.9082 -1.8463 -1.7007 -1.5692 -1.4611 -1.3799
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F547M
 -4.9195 -4.8064 -4.6483 -4.3725 -4.0682 -3.7841 -3.5415 -3.3306 -3.1339 -2.9476
 -2.7754 -2.6193 -2.4780 -2.3489 -2.2299 -1.9745 -1.7441 -1.5453 -1.4013
 -4.5330 -4.2959 -4.1584 -4.0686 -3.8727 -3.6151 -3.3703 -3.1589 -2.9685 -2.7897
 -2.6252 -2.4767 -2.3430 -2.2224 -2.1127 -1.8757 -1.6785 -1.5167 -1.3917 -1.2974
 -4.3120 -4.0520 -3.8363 -3.6717 -3.5759 -3.4596 -3.2576 -3.0440 -2.8556 -2.6850
 -2.5276 -2.3852 -2.2571 -2.1418 -2.0376 -1.8169 -1.6395 -1.4975 -1.3877 -1.3036
 -1.2369
 -4.1538 -3.9019 -3.6784 -3.4782 -3.3103 -3.1854 -3.0922 -2.9605 -2.7840 -2.6169
 -2.4649 -2.3280 -2.2044 -2.0930 -1.9922 -1.7806 -1.6149 -1.4859 -1.3875 -1.3118
 -1.2508 -1.1998
 -4.0327 -3.7914 -3.5736 -3.3785 -3.2033 -3.0435 -2.9049 -2.7917 -2.6939 -2.5691
 -2.4275 -2.2927 -2.1724 -2.0643 -1.9661 -1.7596 -1.6000 -1.4789 -1.3887 -1.3203
 -1.2650 -1.2180 -1.1772 -1.1427
 -3.9525 -3.7070 -3.4944 -3.3030 -3.1307 -2.9733 -2.8265 -2.6908 -2.5723 -2.4749
 -2.3793 -2.2695 -2.1549 -2.0475 -1.9511 -1.7479 -1.5910 -1.4739 -1.3891 -1.3271
 -1.2778 -1.2356 -1.1984 -1.1653 -1.1344 -1.1073 -1.0864 -1.0733 -1.0692 -1.0737
 -3.8931 -3.6460 -3.4346 -3.2446 -3.0744 -2.9210 -2.7795 -2.6466 -2.5221 -2.4096
 -2.3105 -2.2222 -2.1327 -2.0380 -1.9439 -1.7418 -1.5856 -1.4696 -1.3874 -1.3301
 -1.2870 -1.2507 -1.2183 -1.1888 -1.1618 -1.1356 -1.1125 -1.0955 -1.0869 -1.0882
 -1.0988
 -3.8615 -3.6090 -3.3948 -3.2023 -3.0309 -2.8778 -2.7401 -2.6128 -2.4933 -2.3810
 -2.2776 -2.1835 -2.0981 -2.0171 -1.9355 -1.7394 -1.5826 -1.4659 -1.3837 -1.3287
 -1.2909 -1.2609 -1.2344 -1.2100 -1.1869 -1.1627 -1.1399 -1.1214 -1.1097 -1.1068
 -1.1138
 -3.8623 -3.5980 -3.3741 -3.1760 -2.9995 -2.8432 -2.7049 -2.5801 -2.4654 -2.3579
 -2.2570 -2.1629 -2.0756 -1.9946 -1.9182 -1.7370 -1.5804 -1.4619 -1.3783 -1.3232
 -1.2883 -1.2642 -1.2443 -1.2261 -1.2085 -1.1912 -1.1745 -1.1602 -1.1485 -1.1392
 -1.1320
 -3.8979 -3.6150 -3.3787 -3.1732 -2.9887 -2.8253 -2.6813 -2.5545 -2.4410 -2.3370
 -2.2400 -2.1489 -2.0632 -1.9827 -1.9068 -1.7336 -1.5821 -1.4614 -1.3748 -1.3172
 -1.2821 -1.2611 -1.2471 -1.2357 -1.2247 -1.2133 -1.2016 -1.1897 -1.1782 -1.1682
 -1.1590
 -3.9583 -3.6605 -3.4104 -3.1933 -2.9987 -2.8253 -2.6723 -2.5381 -2.4206 -2.3164
 -2.2215 -2.1336 -2.0508 -1.9726 -1.8983 -1.7291 -1.5823 -1.4622 -1.3728 -1.3119
 -1.2744 -1.2537 -1.2430 -1.2373 -1.2330 -1.2285 -1.2232 -1.2168 -1.2096 -1.2024
 -1.1963
 -4.0400 -3.7344 -3.4692 -3.2357 -3.0291 -2.8453 -2.6815 -2.5368 -2.4102 -2.3000
 -2.2033 -2.1163 -2.0359 -1.9604 -1.8887 -1.7247 -1.5814 -1.4626 -1.3715
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F547M
 -5.0693 -4.8334 -4.4707 -4.1210 -3.8053 -3.5375 -3.3237 -3.1315 -2.9493 -2.7771
 -2.6159 -2.4688 -2.3371 -2.2192 -2.1129 -1.8855 -1.6936 -1.5277 -1.3908
 -4.5626 -4.4478 -4.3109 -4.0161 -3.7090 -3.4348 -3.2070 -3.0141 -2.8352 -2.6674
 -2.5106 -2.3682 -2.2410 -2.1280 -2.0270 -1.8152 -1.6426 -1.4976 -1.3784 -1.2845
 -4.3534 -4.0997 -3.9500 -3.8643 -3.6500 -3.3817 -3.1406 -2.9396 -2.7636 -2.6008
 -2.4486 -2.3098 -2.1855 -2.0752 -1.9768 -1.7730 -1.6110 -1.4789 -1.3722 -1.2881
 -1.2214
 -4.2465 -3.9669 -3.7360 -3.5608 -3.4559 -3.3315 -3.1156 -2.9014 -2.7202 -2.5610
 -2.4133 -2.2777 -2.1557 -2.0470 -1.9500 -1.7497 -1.5931 -1.4685 -1.3701 -1.2935
 -1.2326 -1.1820
 -4.1804 -3.8964 -3.6508 -3.4398 -3.2611 -3.1212 -3.0204 -2.8837 -2.7034 -2.5382
 -2.3938 -2.2612 -2.1411 -2.0336 -1.9375 -1.7383 -1.5839 -1.4633 -1.3703 -1.2993
 -1.2438 -1.1974 -1.1574 -1.1216
 -4.1496 -3.8561 -3.6039 -3.3850 -3.1908 -3.0202 -2.8738 -2.7535 -2.6525 -2.5272
 -2.3863 -2.2544 -2.1353 -2.0288 -1.9333 -1.7342 -1.5797 -1.4606 -1.3708 -1.3042
 -1.2536 -1.2121 -1.1759 -1.1440 -1.1146 -1.0894 -1.0705 -1.0595 -1.0569 -1.0610
 -4.1555 -3.8468 -3.5810 -3.3542 -3.1575 -2.9840 -2.8267 -2.6831 -2.5564 -2.4507
 -2.3547 -2.2493 -2.1364 -2.0292 -1.9334 -1.7344 -1.5785 -1.4592 -1.3707 -1.3068
 -1.2606 -1.2243 -1.1930 -1.1649 -1.1394 -1.1151 -1.0943 -1.0795 -1.0729 -1.0754
 -1.0856
 -4.1920 -3.8700 -3.5866 -3.3442 -3.1383 -2.9606 -2.8033 -2.6595 -2.5266 -2.4052
 -2.2984 -2.2066 -2.1197 -2.0294 -1.9376 -1.7369 -1.5795 -1.4583 -1.3693 -1.3066
 -1.2636 -1.2325 -1.2067 -1.1836 -1.1621 -1.1423 -1.1226 -1.1057 -1.0948 -1.0925
 -1.1003
 -4.2602 -3.9198 -3.6207 -3.3592 -3.1362 -2.9480 -2.7864 -2.6430 -2.5121 -2.3904
 -2.2782 -2.1776 -2.0881 -2.0074 -1.9297 -1.7394 -1.5802 -1.4567 -1.3661 -1.3031
 -1.2617 -1.2346 -1.2148 -1.1977 -1.1816 -1.1662 -1.1516 -1.1394 -1.1299 -1.1227
 -1.1177
 -4.3605 -4.0032 -3.6875 -3.4093 -3.1660 -2.9589 -2.7847 -2.6355 -2.5041 -2.3844
 -2.2735 -2.1713 -2.0780 -1.9935 -1.9166 -1.7424 -1.5845 -1.4581 -1.3644 -1.2992
 -1.2570 -1.2319 -1.2168 -1.2059 -1.1962 -1.1865 -1.1768 -1.1671 -1.1579 -1.1503
 -1.1458
 -4.4841 -4.1059 -3.7782 -3.4871 -3.2279 -2.9999 -2.8054 -2.6418 -2.5027 -2.3807
 -2.2708 -2.1698 -2.0763 -1.9903 -1.9114 -1.7398 -1.5897 -1.4614 -1.3641 -1.2956
 -1.2511 -1.2255 -1.2129 -1.2070 -1.2036 -1.2004 -1.1969 -1.1924 -1.1874 -1.1825
 -1.1786
 -4.6285 -4.2300 -3.8882 -3.5867 -3.3148 -3.0714 -2.8571 -2.6724 -2.5168 -2.3849
 -2.2706 -2.1688 -2.0760 -1.9904 -1.9110 -1.7379 -1.5918 -1.4662 -1.3657
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F547M
 -5.0738 -4.7386 -4.3433 -4.0035 -3.7040 -3.4457 -3.2354 -3.0506 -2.8785 -2.7122
 -2.5561 -2.4124 -2.2830 -2.1678 -2.0647 -1.8476 -1.6688 -1.5148 -1.3830
 -4.6401 -4.5493 -4.2705 -3.9295 -3.6271 -3.3604 -3.1414 -2.9544 -2.7836 -2.6207
 -2.4681 -2.3281 -2.2023 -2.0908 -1.9917 -1.7871 -1.6231 -1.4857 -1.3703 -1.2767
 -4.3694 -4.1581 -4.0787 -3.8902 -3.5946 -3.3235 -3.0892 -2.8957 -2.7258 -2.5671
 -2.4184 -2.2813 -2.1578 -2.0482 -1.9509 -1.7519 -1.5958 -1.4682 -1.3634 -1.2789
 -1.2118
 -4.2781 -3.9911 -3.7780 -3.6587 -3.5496 -3.3162 -3.0738 -2.8657 -2.6923 -2.5365
 -2.3916 -2.2574 -2.1357 -2.0271 -1.9305 -1.7333 -1.5808 -1.4587 -1.3607 -1.2830
 -1.2214 -1.1708
 -4.2375 -3.9327 -3.6776 -3.4704 -3.3145 -3.2117 -3.0698 -2.8658 -2.6778 -2.5199
 -2.3784 -2.2470 -2.1268 -2.0189 -1.9227 -1.7254 -1.5737 -1.4543 -1.3606 -1.2877
 -1.2310 -1.1846 -1.1449 -1.1097
 -4.2354 -3.9120 -3.6414 -3.4116 -3.2168 -3.0519 -2.9211 -2.8164 -2.6806 -2.5176
 -2.3731 -2.2441 -2.1254 -2.0182 -1.9222 -1.7241 -1.5714 -1.4525 -1.3612 -1.2918
 -1.2394 -1.1975 -1.1617 -1.1302 -1.1026 -1.0794 -1.0613 -1.0501 -1.0472 -1.0527
 -4.2748 -3.9265 -3.6348 -3.3911 -3.1837 -3.0036 -2.8451 -2.7058 -2.5904 -2.4886
 -2.3713 -2.2472 -2.1288 -2.0217 -1.9257 -1.7267 -1.5721 -1.4523 -1.3616 -1.2944
 -1.2454 -1.2081 -1.1769 -1.1494 -1.1247 -1.1029 -1.0844 -1.0706 -1.0634 -1.0665
 -1.0776
 -4.3485 -3.9801 -3.6612 -3.3954 -3.1743 -2.9865 -2.8219 -2.6740 -2.5400 -2.4208
 -2.3187 -2.2264 -2.1295 -2.0285 -1.9320 -1.7316 -1.5750 -1.4529 -1.3615 -1.2950
 -1.2482 -1.2150 -1.1890 -1.1664 -1.1458 -1.1270 -1.1088 -1.0936 -1.0842 -1.0829
 -1.0911
 -4.4534 -4.0637 -3.7221 -3.4290 -3.1851 -2.9832 -2.8119 -2.6614 -2.5252 -2.4002
 -2.2866 -2.1863 -2.0983 -2.0158 -1.9330 -1.7359 -1.5777 -1.4530 -1.3596 -1.2927
 -1.2470 -1.2169 -1.1960 -1.1792 -1.1639 -1.1494 -1.1362 -1.1241 -1.1142 -1.1088
 -1.1081
 -4.5868 -4.1792 -3.8208 -3.5042 -3.2323 -3.0063 -2.8196 -2.6613 -2.5228 -2.3975
 -2.2823 -2.1771 -2.0826 -1.9979 -1.9209 -1.7430 -1.5834 -1.4561 -1.3595 -1.2904
 -1.2439 -1.2150 -1.1979 -1.1866 -1.1773 -1.1685 -1.1600 -1.1516 -1.1439 -1.1379
 -1.1349
 -4.7421 -4.3155 -3.9441 -3.6121 -3.3180 -3.0643 -2.8525 -2.6771 -2.5291 -2.4002
 -2.2845 -2.1788 -2.0820 -1.9941 -1.9142 -1.7428 -1.5908 -1.4608 -1.3606 -1.2882
 -1.2395 -1.2099 -1.1945 -1.1876 -1.1842 -1.1816 -1.1790 -1.1757 -1.1721 -1.1687
 -1.1658
 -4.9159 -4.4677 -4.0841 -3.7421 -3.4341 -3.1594 -2.9210 -2.7201 -2.5533 -2.4127
 -2.2914 -2.1838 -2.0864 -1.9973 -1.9156 -1.7411 -1.5953 -1.4676 -1.3638
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F547M
 -5.0516 -4.6146 -4.2234 -3.9037 -3.6290 -3.3802 -3.1714 -2.9863 -2.8195 -2.6596
 -2.5085 -2.3683 -2.2408 -2.1268 -2.0252 -1.8141 -1.6443 -1.4992 -1.3735
 -4.7688 -4.5566 -4.1899 -3.8470 -3.5595 -3.3067 -3.0928 -2.9081 -2.7403 -2.5830
 -2.4346 -2.2971 -2.1724 -2.0613 -1.9629 -1.7619 -1.6040 -1.4726 -1.3612 -1.2683
 -4.3982 -4.2821 -4.1519 -3.8429 -3.5354 -3.2737 -3.0497 -2.8608 -2.6935 -2.5390
 -2.3939 -2.2590 -2.1362 -2.0265 -1.9293 -1.7323 -1.5804 -1.4566 -1.3539 -1.2692
 -1.2011
