 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -7.6309 -7.3934 -7.4942 -7.4120 -7.2160 -6.8470 -6.3227 -6.0092 -5.6934 -5.3643
 -5.0559 -4.7773 -4.5213 -4.2774 -4.0390 -3.5052 -2.9428 -2.4252 -2.0501
 -7.3898 -6.9964 -6.6907 -6.4826 -6.3515 -6.1837 -5.9220 -5.6070 -5.2847 -4.9687
 -4.6707 -4.3973 -4.1462 -3.9124 -3.6912 -3.1765 -2.7050 -2.3037 -1.9949 -1.7591
 -7.0038 -6.6127 -6.2764 -5.9981 -5.7697 -5.6011 -5.4557 -5.2473 -4.9734 -4.6741
 -4.3845 -4.1165 -3.8731 -3.6505 -3.4447 -2.9846 -2.5770 -2.2243 -1.9477 -1.7358
 -1.5667
 -6.6851 -6.3251 -5.9949 -5.7050 -5.4492 -5.2163 -5.0091 -4.8369 -4.6539 -4.4206
 -4.1610 -3.9070 -3.6716 -3.4572 -3.2621 -2.8403 -2.4813 -2.1720 -1.9198 -1.7265
 -1.5721 -1.4420
 -6.3983 -6.0792 -5.7733 -5.4915 -5.2367 -4.9992 -4.7708 -4.5530 -4.3582 -4.1706
 -3.9704 -3.7509 -3.5315 -3.3256 -3.1375 -2.7403 -2.4146 -2.1357 -1.9061 -1.7272
 -1.5846 -1.4644 -1.3588 -1.2637
 -6.1341 -5.8521 -5.5790 -5.3157 -5.0710 -4.8426 -4.6220 -4.4044 -4.1923 -3.9898
 -3.8032 -3.6220 -3.4339 -3.2440 -3.0624 -2.6776 -2.3725 -2.1150 -1.9020 -1.7338
 -1.6007 -1.4894 -1.3915 -1.3027 -1.2169 -1.1359 -1.0629 -1.0002 -0.9500 -0.9132
 -5.8920 -5.6416 -5.3985 -5.1597 -4.9288 -4.7120 -4.5047 -4.3008 -4.0982 -3.8969
 -3.7038 -3.5243 -3.3547 -3.1879 -3.0224 -2.6462 -2.3500 -2.1072 -1.9043 -1.7429
 -1.6169 -1.5135 -1.4236 -1.3418 -1.2660 -1.1951 -1.1290 -1.0679 -1.0120 -0.9645
 -0.9373
 -5.6715 -5.4476 -5.2294 -5.0149 -4.8025 -4.5962 -4.3999 -4.2112 -4.0245 -3.8366
 -3.6501 -3.4706 -3.3022 -3.1439 -2.9920 -2.6385 -2.3433 -2.1075 -1.9112 -1.7531
