 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F438W
 -7.9113 -7.6746 -7.7566 -7.6325 -7.4517 -7.0714 -6.5049 -6.1678 -5.8481 -5.5259
 -5.2237 -4.9414 -4.6713 -4.4079 -4.1513 -3.5888 -2.9876 -2.4428 -2.0589
 -7.6505 -7.2237 -6.8955 -6.6729 -6.5321 -6.3555 -6.0840 -5.7577 -5.4291 -5.1136
 -4.8134 -4.5315 -4.2673 -4.0187 -3.7830 -3.2358 -2.7389 -2.3190 -1.9983 -1.7556
 -7.2522 -6.8236 -6.4599 -6.1625 -5.9204 -5.7422 -5.5900 -5.3764 -5.1006 -4.8016
 -4.5113 -4.2359 -3.9798 -3.7426 -3.5227 -3.0337 -2.6053 -2.2375 -1.9503 -1.7321
 -1.5590
 -6.9306 -6.5313 -6.1694 -5.8565 -5.5838 -5.3382 -5.1220 -4.9447 -4.7603 -4.5291
 -4.2704 -4.0120 -3.7660 -3.5380 -3.3295 -2.8818 -2.5057 -2.1838 -1.9224 -1.7231
 -1.5649 -1.4318
 -6.6469 -6.2886 -5.9483 -5.6393 -5.3645 -5.1123 -4.8731 -4.6484 -4.4517 -4.2649
 -4.0649 -3.8421 -3.6153 -3.3983 -3.1979 -2.7766 -2.4362 -2.1469 -1.9093 -1.7244
 -1.5780 -1.4549 -1.3464 -1.2485
 -6.3909 -6.0702 -5.7623 -5.4686 -5.1997 -4.9536 -4.7203 -4.4940 -4.2774 -4.0745
 -3.8870 -3.7024 -3.5080 -3.3096 -3.1181 -2.7109 -2.3923 -2.1259 -1.9059 -1.7318
 -1.5947 -1.4804 -1.3798 -1.2881 -1.1987 -1.1137 -1.0367 -0.9707 -0.9178 -0.8793
 -6.1617 -5.8729 -5.5953 -5.3252 -5.0669 -4.8284 -4.6048 -4.3895 -4.1796 -3.9753
 -3.7805 -3.5970 -3.4213 -3.2471 -3.0734 -2.6779 -2.3686 -2.1182 -1.9089 -1.7418
 -1.6116 -1.5053 -1.4125 -1.3279 -1.2491 -1.1753 -1.1063 -1.0418 -0.9816 -0.9296
 -0.9005
