 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
  0.3368  0.2829  0.2329  0.1890  0.1490  0.1215  0.1668  0.1836  0.1999  0.2034
  0.1872  0.1413  0.0939  0.0299 -0.0403 -0.2214 -0.3942 -0.5757 -0.7450
  0.4380  0.3777  0.3175  0.2575  0.2045  0.1662  0.1424  0.1319  0.1324  0.1407
  0.1424  0.1212  0.0718  0.0069 -0.0631 -0.2401 -0.4157 -0.5873 -0.7521 -0.9097
  0.4421  0.3911  0.3383  0.2849  0.2331  0.1853  0.1452  0.1172  0.0986  0.0867
  0.0844  0.0783  0.0443 -0.0144 -0.0820 -0.2568 -0.4304 -0.6012 -0.7655 -0.9224
 -1.0726
  0.4277  0.3850  0.3395  0.2920  0.2437  0.1972  0.1555  0.1196  0.0900  0.0653
  0.0420  0.0294  0.0085 -0.0382 -0.1004 -0.2709 -0.4420 -0.6116 -0.7757 -0.9323
 -1.0817 -1.2251
  0.3918  0.3591  0.3226  0.2824  0.2392  0.1948  0.1518  0.1132  0.0792  0.0483
  0.0185 -0.0099 -0.0324 -0.0704 -0.1230 -0.2843 -0.4520 -0.6191 -0.7830 -0.9397
 -1.0889 -1.2316 -1.3685 -1.5006
  0.3340  0.3119  0.2861  0.2554  0.2197  0.1802  0.1389  0.0985  0.0609  0.0265
 -0.0069 -0.0414 -0.0702 -0.1066 -0.1538 -0.2999 -0.4617 -0.6249 -0.7874 -0.9447
 -1.0942 -1.2368 -1.3731 -1.5043 -1.6312 -1.7541 -1.8733 -1.9891 -2.1018 -2.2115
  0.2588  0.2435  0.2286  0.2091  0.1832  0.1513  0.1150  0.0765  0.0379  0.0008
 -0.0348 -0.0709 -0.1054 -0.1414 -0.1859 -0.3205 -0.4731 -0.6307 -0.7899 -0.9469
 -1.0975 -1.2405 -1.3769 -1.5076 -1.6334 -1.7549 -1.8726 -1.9869 -2.0984 -2.2072
 -2.3132
  0.1674  0.1585  0.1508  0.1414  0.1270  0.1052  0.0770  0.0439  0.0078 -0.0291
 -0.0658 -0.1025 -0.1389 -0.1752 -0.2173 -0.3431 -0.4871 -0.6382 -0.7921 -0.9468
 -1.0980 -1.2424 -1.3795 -1.5103 -1.6358 -1.7565 -1.8731 -1.9862 -2.0962 -2.2035
 -2.3083
  0.0672  0.0614  0.0570  0.0539  0.0493  0.0387  0.0208 -0.0039 -0.0338 -0.0672
 -0.1023 -0.1382 -0.1744 -0.2108 -0.2504 -0.3677 -0.5035 -0.6490 -0.7979 -0.9486
 -1.0986 -1.2441 -1.3829 -1.5148 -1.6406 -1.7613 -1.8777 -1.9903 -2.0995 -2.2053
 -2.3081
 -0.0417 -0.0478 -0.0456 -0.0464 -0.0461 -0.0475 -0.0547 -0.0690 -0.0899 -0.1162
 -0.1464 -0.1793 -0.2135 -0.2487 -0.2856 -0.3931 -0.5194 -0.6582 -0.8025 -0.9487
 -1.0953 -1.2402 -1.3802 -1.5137 -1.6407 -1.7619 -1.8783 -1.9904 -2.1011 -2.2060
 -2.3073
 -0.1594 -0.1691 -0.1570 -0.1519 -0.1528 -0.1508 -0.1500 -0.1540 -0.1644 -0.1811
 -0.2033 -0.2300 -0.2598 -0.2917 -0.3253 -0.4224 -0.5385 -0.6689 -0.8080 -0.9501
 -1.0931 -1.2354 -1.3750 -1.5099 -1.6386 -1.7611 -1.8783 -1.9907 -2.0989 -2.2034
 -2.3047
 -0.2858 -0.3025 -0.2772 -0.2610 -0.2638 -0.2631 -0.2597 -0.2571 -0.2583 -0.2646
 -0.2767 -0.2943 -0.3166 -0.3427 -0.3695 -0.4556 -0.5608 -0.6811 -0.8144
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
  0.3371  0.2922  0.2545  0.2246  0.2010  0.1851  0.1959  0.1986  0.2015  0.1983
