 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  r   
 -3.5820 -3.2006 -2.9169 -2.6113 -2.2859 -2.0215 -1.8638 -1.7700 -1.6786 -1.5677
 -1.4460 -1.3170 -1.1899 -1.0731 -0.9641 -0.7297 -0.5534 -0.4320 -0.3428
 -3.1588 -2.7300 -2.4118 -2.1544 -1.9471 -1.7846 -1.6571 -1.5533 -1.4625 -1.3768
 -1.2902 -1.1974 -1.0961 -0.9925 -0.8950 -0.6899 -0.5383 -0.4338 -0.3616 -0.3151
 -2.8745 -2.4300 -2.0961 -1.8575 -1.6981 -1.5812 -1.4781 -1.3856 -1.3052 -1.2345
 -1.1669 -1.0972 -1.0181 -0.9298 -0.8433 -0.6613 -0.5283 -0.4371 -0.3768 -0.3362
 -0.3085
 -2.7291 -2.3006 -1.9698 -1.7206 -1.5389 -1.4113 -1.3268 -1.2669 -1.2067 -1.1408
 -1.0761 -1.0164 -0.9559 -0.8850 -0.8090 -0.6439 -0.5234 -0.4419 -0.3885 -0.3519
 -0.3262 -0.3081
 -2.6289 -2.2277 -1.9124 -1.6682 -1.4816 -1.3421 -1.2402 -1.1660 -1.1117 -1.0660
 -1.0143 -0.9569 -0.9027 -0.8463 -0.7825 -0.6323 -0.5203 -0.4456 -0.3984 -0.3663
 -0.3432 -0.3265 -0.3146 -0.3069
 -2.5251 -2.1606 -1.8700 -1.6396 -1.4574 -1.3141 -1.2031 -1.1183 -1.0525 -0.9987
 -0.9516 -0.9047 -0.8557 -0.8082 -0.7550 -0.6218 -0.5165 -0.4459 -0.4039 -0.3773
 -0.3582 -0.3441 -0.3338 -0.3268 -0.3225 -0.3211 -0.3232 -0.3328 -0.3520 -0.3758
 -2.4023 -2.0782 -1.8176 -1.6079 -1.4375 -1.2979 -1.1839 -1.0918 -1.0185 -0.9586
 -0.9065 -0.8583 -0.8114 -0.7685 -0.7242 -0.6078 -0.5104 -0.4424 -0.4034 -0.3824
 -0.3689 -0.3589 -0.3517 -0.3467 -0.3436 -0.3422 -0.3435 -0.3477 -0.3596 -0.3822
 -0.4102
 -2.2661 -1.9804 -1.7494 -1.5622 -1.4080 -1.2781 -1.1672 -1.0728 -0.9939 -0.9291
 -0.8742 -0.8248 -0.7782 -0.7338 -0.6934 -0.5897 -0.5011 -0.4357 -0.3976 -0.3801
