 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F625W
 -4.4163 -4.3536 -4.5409 -4.4713 -4.2948 -4.0565 -3.7996 -3.6314 -3.4862 -3.3384
 -3.2009 -3.0744 -2.9598 -2.8546 -2.7592 -2.5610 -2.4019 -2.2625 -2.2002
 -4.4241 -4.2208 -4.0537 -3.9416 -3.8810 -3.7913 -3.6447 -3.4871 -3.3451 -3.2134
 -3.0895 -2.9746 -2.8695 -2.7739 -2.6869 -2.5038 -2.3667 -2.2728 -2.2123 -2.1736
 -4.2496 -4.0526 -3.8700 -3.7125 -3.5879 -3.5099 -3.4532 -3.3630 -3.2454 -3.1226
 -3.0097 -2.9054 -2.8097 -2.7226 -2.6436 -2.4790 -2.3582 -2.2765 -2.2237 -2.1891
 -2.1663
 -4.1086 -3.9337 -3.7595 -3.5968 -3.4540 -3.3354 -3.2447 -3.1842 -3.1256 -3.0448
 -2.9488 -2.8539 -2.7669 -2.6874 -2.6149 -2.4634 -2.3535 -2.2811 -2.2347 -2.2039
 -2.1828 -2.1690
 -3.9807 -3.8328 -3.6775 -3.5230 -3.3787 -3.2518 -3.1450 -3.0570 -2.9916 -2.9366
 -2.8775 -2.8065 -2.7311 -2.6591 -2.5929 -2.4525 -2.3498 -2.2840 -2.2434 -2.2171
 -2.1987 -2.1860 -2.1782 -2.1750
 -3.8623 -3.7355 -3.6038 -3.4650 -3.3279 -3.2001 -3.0883 -2.9939 -2.9155 -2.8506
 -2.7956 -2.7437 -2.6879 -2.6288 -2.5705 -2.4423 -2.3452 -2.2833 -2.2474 -2.2268
 -2.2124 -2.2023 -2.1960 -2.1928 -2.1923 -2.1955 -2.2034 -2.2171 -2.2370 -2.2635
 -3.7551 -3.6424 -3.5295 -3.4093 -3.2851 -3.1632 -3.0502 -2.9516 -2.8698 -2.8017
 -2.7426 -2.6895 -2.6402 -2.5918 -2.5429 -2.4290 -2.3383 -2.2774 -2.2455 -2.2306
 -2.2219 -2.2161 -2.2126 -2.2112 -2.2118 -2.2126 -2.2162 -2.2254 -2.2427 -2.2686
 -2.2991
 -3.6607 -3.5565 -3.4545 -3.3496 -3.2410 -3.1301 -3.0216 -2.9213 -2.8353 -2.7644
 -2.7052 -2.6529 -2.6040 -2.5581 -2.5140 -2.4122 -2.3287 -2.2697 -2.2383 -2.2272
 -2.2248 -2.2249 -2.2259 -2.2278 -2.2309 -2.2347 -2.2382 -2.2442 -2.2556 -2.2750
 -2.3038
 -3.5811 -3.4810 -3.3837 -3.2842 -3.1897 -3.0920 -2.9931 -2.8965 -2.8081 -2.7327
 -2.6711 -2.6196 -2.5735 -2.5300 -2.4881 -2.3934 -2.3162 -2.2603 -2.2279 -2.2179
 -2.2202 -2.2266 -2.2337 -2.2407 -2.2477 -2.2544 -2.2616 -2.2694 -2.2802 -2.2942
 -2.3112
 -3.5178 -3.4188 -3.3226 -3.2288 -3.1375 -3.0484 -2.9608 -2.8728 -2.7874 -2.7092
 -2.6428 -2.5888 -2.5437 -2.5024 -2.4636 -2.3765 -2.3036 -2.2502 -2.2175 -2.2060
 -2.2095 -2.2204 -2.2337 -2.2469 -2.2593 -2.2706 -2.2813 -2.2917 -2.3022 -2.3141
 -2.3270
 -3.4677 -3.3659 -3.2688 -3.1761 -3.0875 -3.0026 -2.9212 -2.8425 -2.7646 -2.6892
 -2.6203 -2.5616 -2.5139 -2.4744 -2.4394 -2.3597 -2.2910 -2.2398 -2.2079 -2.1944
 -2.1967 -2.2088 -2.2262 -2.2453 -2.2638 -2.2809 -2.2967 -2.3111 -2.3247 -2.3382
 -2.3525
 -3.4123 -3.2959 -3.1953 -3.1066 -3.0260 -2.9503 -2.8771 -2.8047 -2.7337 -2.6652
 -2.6000 -2.5396 -2.4878 -2.4457 -2.4112 -2.3403 -2.2780 -2.2291 -2.1980
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F625W
 -4.7844 -4.7088 -4.5881 -4.3581 -4.0966 -3.8497 -3.6481 -3.4891 -3.3497 -3.2194
 -3.0965 -2.9821 -2.8768 -2.7802 -2.6922 -2.5098 -2.3685 -2.2561 -2.1898
 -4.5034 -4.3150 -4.2080 -4.1420 -3.9818 -3.7649 -3.5604 -3.3950 -3.2583 -3.1340
 -3.0180 -2.9108 -2.8126 -2.7236 -2.6432 -2.4761 -2.3497 -2.2590 -2.1989 -2.1602
 -4.3536 -4.1427 -3.9613 -3.8234 -3.7499 -3.6628 -3.5038 -3.3357 -3.1952 -3.0758
 -2.9659 -2.8649 -2.7728 -2.6894 -2.6144 -2.4594 -2.3435 -2.2619 -2.2086 -2.1742
 -2.1517
 -4.2486 -4.0471 -3.8563 -3.6816 -3.5371 -3.4360 -3.3713 -3.2806 -3.1530 -3.0341
 -2.9286 -2.8330 -2.7461 -2.6675 -2.5968 -2.4508 -2.3418 -2.2660 -2.2176 -2.1871
 -2.1668 -2.1535
 -4.1619 -3.9784 -3.7958 -3.6227 -3.4648 -3.3257 -3.2137 -3.1321 -3.0711 -2.9925
 -2.8994 -2.8078 -2.7250 -2.6508 -2.5839 -2.4453 -2.3413 -2.2693 -2.2247 -2.1980
 -2.1807 -2.1691 -2.1622 -2.1607
 -4.0890 -3.9192 -3.7509 -3.5848 -3.4275 -3.2835 -3.1554 -3.0461 -2.9596 -2.8970
 -2.8420 -2.7771 -2.7050 -2.6346 -2.5711 -2.4395 -2.3398 -2.2703 -2.2284 -2.2058
 -2.1925 -2.1838 -2.1785 -2.1765 -2.1765 -2.1800 -2.1887 -2.2042 -2.2269 -2.2548
 -4.0173 -3.8625 -3.7096 -3.5550 -3.4040 -3.2615 -3.1309 -3.0151 -2.9155 -2.8337
 -2.7687 -2.7166 -2.6659 -2.6112 -2.5550 -2.4314 -2.3359 -2.2682 -2.2279 -2.2087
 -2.2003 -2.1959 -2.1937 -2.1936 -2.1956 -2.1986 -2.2045 -2.2154 -2.2329 -2.2582
 -2.2907
 -3.9521 -3.8059 -3.6684 -3.5263 -3.3845 -3.2470 -3.1181 -3.0002 -2.8962 -2.8070
