 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.2359 -5.8904 -5.6399 -5.3649 -5.0640 -4.8178 -4.6748 -4.5892 -4.4956 -4.3721
 -4.2344 -4.0860 -3.9380 -3.8000 -3.6678 -3.3735 -3.1311 -2.9453 -2.7976
 -5.8481 -5.4498 -5.1541 -4.9129 -4.7168 -4.5611 -4.4365 -4.3316 -4.2352 -4.1393
 -4.0382 -3.9265 -3.8032 -3.6768 -3.5568 -3.2964 -3.0867 -2.9238 -2.7987 -2.7054
 -5.5871 -5.1689 -4.8507 -4.6196 -4.4626 -4.3444 -4.2364 -4.1364 -4.0464 -3.9641
 -3.8816 -3.7933 -3.6921 -3.5802 -3.4712 -3.2369 -3.0522 -2.9084 -2.8000 -2.7172
 -2.6515
 -5.4529 -5.0477 -4.7297 -4.4850 -4.3014 -4.1677 -4.0745 -4.0036 -3.9292 -3.8465
 -3.7646 -3.6864 -3.6047 -3.5102 -3.4110 -3.1950 -3.0276 -2.8991 -2.8016 -2.7263
 -2.6659 -2.6154
 -5.3578 -4.9774 -4.6730 -4.4315 -4.2416 -4.0941 -3.9808 -3.8930 -3.8238 -3.7613
 -3.6898 -3.6111 -3.5352 -3.4554 -3.3678 -3.1663 -3.0103 -2.8928 -2.8048 -2.7366
 -2.6812 -2.6346 -2.5941 -2.5583
 -5.2580 -4.9120 -4.6302 -4.4011 -4.2147 -4.0629 -3.9399 -3.8404 -3.7580 -3.6866
 -3.6209 -3.5537 -3.4826 -3.4116 -3.3336 -3.1462 -2.9979 -2.8873 -2.8066 -2.7454
 -2.6958 -2.6536 -2.6166 -2.5835 -2.5534 -2.5262 -2.5026 -2.4850 -2.4758 -2.4763
 -5.1407 -4.8327 -4.5789 -4.3689 -4.1929 -4.0444 -3.9186 -3.8120 -3.7220 -3.6438
 -3.5724 -3.5044 -3.4369 -3.3723 -3.3044 -3.1311 -2.9887 -2.8819 -2.8055 -2.7502
 -2.7069 -2.6701 -2.6377 -2.6083 -2.5811 -2.5558 -2.5332 -2.5134 -2.5002 -2.4969
 -2.5035
 -5.0126 -4.7400 -4.5138 -4.3248 -4.1637 -4.0239 -3.9009 -3.7926 -3.6977 -3.6148
 -3.5405 -3.4709 -3.4040 -3.3389 -3.2768 -3.1182 -2.9816 -2.8767 -2.8018 -2.7499
 -2.7122 -2.6816 -2.6549 -2.6304 -2.6074 -2.5854 -2.5649 -2.5464 -2.5312 -2.5219
 -2.5243
 -4.8785 -4.6386 -4.4367 -4.2668 -4.1211 -3.9924 -3.8765 -3.7711 -3.6758 -3.5903
 -3.5136 -3.4435 -3.3773 -3.3133 -3.2524 -3.1036 -2.9741 -2.8714 -2.7964 -2.7453
 -2.7109 -2.6860 -2.6656 -2.6471 -2.6296 -2.6123 -2.5956 -2.5796 -2.5652 -2.5540
 -2.5493
 -4.7534 -4.5434 -4.3602 -4.2044 -4.0709 -3.9530 -3.8456 -3.7459 -3.6534 -3.5680
 -3.4902 -3.4195 -3.3542 -3.2923 -3.2330 -3.0915 -2.9673 -2.8674 -2.7923 -2.7400
 -2.7059 -2.6840 -2.6690 -2.6570 -2.6459 -2.6345 -2.6231 -2.6114 -2.6001 -2.5899
 -2.5808
 -4.6412 -4.4552 -4.2884 -4.1424 -4.0162 -3.9060 -3.8063 -3.7133 -3.6256 -3.5430
 -3.4660 -3.3952 -3.3303 -3.2702 -3.2133 -3.0796 -2.9601 -2.8626 -2.7883 -2.7349
 -2.6996 -2.6781 -2.6659 -2.6590 -2.6542 -2.6495 -2.6444 -2.6384 -2.6318 -2.6251
 -2.6194
 -4.5418 -4.3740 -4.2229 -4.0851 -3.9636 -3.8569 -3.7615 -3.6740 -3.5915 -3.5133
 -3.4391 -3.3696 -3.3052 -3.2462 -3.1933 -3.0679 -2.9525 -2.8570 -2.7844
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -7.2429 -6.7088 -6.2480 -5.8557 -5.5246 -5.2379 -4.9792 -4.7385 -4.5220 -4.3355
 -4.1695 -4.0152 -3.8686 -3.7323 -3.5963 -3.3307 -3.1139 -2.9390 -2.8047
 -6.8429 -6.3123 -5.8530 -5.4669 -5.1477 -4.8838 -4.6617 -4.4638 -4.2903 -4.1400
 -4.0049 -3.8758 -3.7475 -3.6232 -3.5078 -3.2636 -3.0702 -2.9164 -2.7971 -2.7056
 -6.4217 -5.8998 -5.4725 -5.1751 -4.8892 -4.6480 -4.4456 -4.2727 -4.1239 -3.9957
 -3.8817 -3.7738 -3.6636 -3.5505 -3.4425 -3.2146 -3.0383 -2.9005 -2.7935 -2.7105
 -2.6438
 -6.1041 -5.5875 -5.1823 -4.8741 -4.6377 -4.4490 -4.2881 -4.1410 -4.0070 -3.8890
 -3.7860 -3.6927 -3.6004 -3.5011 -3.4004 -3.1837 -3.0182 -2.8913 -2.7939 -2.7182
 -2.6575 -2.6069
 -5.9788 -5.4593 -5.0412 -4.7185 -4.4727 -4.2844 -4.1375 -4.0187 -3.9163 -3.8199
 -3.7218 -3.6309 -3.5473 -3.4632 -3.3721 -3.1647 -3.0059 -2.8863 -2.7960 -2.7269
 -2.6713 -2.6248 -2.5845 -2.5492
 -5.9212 -5.4054 -4.9874 -4.6553 -4.3944 -4.1906 -4.0321 -3.9090 -3.8130 -3.7373
 -3.6670 -3.5890 -3.5088 -3.4302 -3.3494 -3.1525 -2.9981 -2.8828 -2.7978 -2.7344
 -2.6844 -2.6424 -2.6058 -2.5732 -2.5438 -2.5175 -2.4948 -2.4780 -2.4691 -2.4695
 -5.8678 -5.3754 -4.9678 -4.6398 -4.3783 -4.1702 -4.0044 -3.8721 -3.7659 -3.6784
 -3.6038 -3.5373 -3.4706 -3.4014 -3.3285 -3.1436 -2.9925 -2.8796 -2.7977 -2.7388
 -2.6943 -2.6577 -2.6257 -2.5968 -2.5704 -2.5460 -2.5244 -2.5056 -2.4931 -2.4899
 -2.4966
 -5.7972 -5.3365 -4.9507 -4.6349 -4.3788 -4.1714 -4.0022 -3.8632 -3.7487 -3.6534
 -3.5713 -3.4979 -3.4303 -3.3666 -3.3037 -3.1347 -2.9876 -2.8760 -2.7953 -2.7390
 -2.6993 -2.6684 -2.6419 -2.6180 -2.5957 -2.5745 -2.5551 -2.5377 -2.5235 -2.5149
 -2.5175
 -5.6970 -5.2735 -4.9173 -4.6202 -4.3759 -4.1743 -4.0064 -3.8649 -3.7447 -3.6424
 -3.5541 -3.4762 -3.4047 -3.3379 -3.2758 -3.1218 -2.9814 -2.8710 -2.7906 -2.7351
 -2.6981 -2.6724 -2.6520 -2.6341 -2.6171 -2.6006 -2.5848 -2.5700 -2.5567 -2.5466
 -2.5425
 -5.5770 -5.2054 -4.8804 -4.6032 -4.3710 -4.1769 -4.0126 -3.8715 -3.7488 -3.6417
 -3.5479 -3.4653 -3.3909 -3.3222 -3.2580 -3.1097 -2.9764 -2.8676 -2.7867 -2.7302
 -2.6935 -2.6706 -2.6553 -2.6436 -2.6329 -2.6223 -2.6116 -2.6010 -2.5908 -2.5818
 -2.5737
 -5.4503 -5.1283 -4.8370 -4.5811 -4.3617 -4.1749 -4.0148 -3.8757 -3.7528 -3.6434
 -3.5459 -3.4591 -3.3815 -3.3111 -3.2460 -3.0990 -2.9701 -2.8640 -2.7830 -2.7252
