 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F360M
  0.8786  0.7273  0.6930  0.6737  0.6172  0.5460  0.4646  0.3900  0.3082  0.2273
  0.1477  0.0689 -0.0097 -0.0874 -0.1650 -0.3543 -0.5370 -0.7072 -0.8777
  0.7896  0.7282  0.6641  0.5967  0.5299  0.4758  0.4171  0.3478  0.2719  0.1938
  0.1157  0.0377 -0.0398 -0.1168 -0.1931 -0.3799 -0.5605 -0.7341 -0.9001 -1.0588
  0.7414  0.6828  0.6202  0.5548  0.4881  0.4196  0.3573  0.3006  0.2361  0.1645
  0.0898  0.0140 -0.0621 -0.1380 -0.2135 -0.3983 -0.5771 -0.7497 -0.9153 -1.0733
 -1.2243
  0.6928  0.6382  0.5790  0.5158  0.4496  0.3823  0.3150  0.2491  0.1885  0.1277
  0.0621 -0.0082 -0.0810 -0.1549 -0.2290 -0.4119 -0.5892 -0.7612 -0.9265 -1.0842
 -1.2347 -1.3787
  0.6376  0.5913  0.5368  0.4776  0.4144  0.3484  0.2814  0.2151  0.1490  0.0851
  0.0242 -0.0376 -0.1027 -0.1715 -0.2426 -0.4221 -0.5976 -0.7689 -0.9343 -1.0923
 -1.2426 -1.3861 -1.5237 -1.6563
  0.5755  0.5365  0.4904  0.4365  0.3778  0.3156  0.2508  0.1852  0.1197  0.0546
 -0.0092 -0.0711 -0.1323 -0.1947 -0.2595 -0.4311 -0.6037 -0.7733 -0.9386 -1.0977
 -1.2484 -1.3919 -1.5290 -1.6608 -1.7881 -1.9112 -2.0307 -2.1469 -2.2599 -2.3701
  0.5080  0.4740  0.4365  0.3894  0.3368  0.2795  0.2189  0.1561  0.0921  0.0280
 -0.0353 -0.0976 -0.1591 -0.2202 -0.2818 -0.4421 -0.6091 -0.7753 -0.9397 -1.0998
 -1.2520 -1.3962 -1.5334 -1.6647 -1.7910 -1.9129 -2.0309 -2.1455 -2.2571 -2.3660
 -2.4725
  0.4368  0.4061  0.3732  0.3333  0.2880  0.2372  0.1822  0.1239  0.0633  0.0014
 -0.0606 -0.1220 -0.1824 -0.2427 -0.3030 -0.4567 -0.6161 -0.7776 -0.9389 -1.0987
 -1.2527 -1.3985 -1.5365 -1.6680 -1.7940 -1.9152 -2.0321 -2.1454 -2.2555 -2.3628
 -2.4677
  0.3635  0.3347  0.3034  0.2664  0.2284  0.1849  0.1365  0.0842  0.0285 -0.0295
 -0.0888 -0.1485 -0.2076 -0.2663 -0.3248 -0.4733 -0.6266 -0.7829 -0.9404 -1.0978
 -1.2525 -1.4006 -1.5405 -1.6731 -1.7995 -1.9207 -2.0373 -2.1500 -2.2592 -2.3652
 -2.4681
  0.2896  0.2619  0.2310  0.1973  0.1611  0.1227  0.0817  0.0363 -0.0129 -0.0654
 -0.1201 -0.1765 -0.2335 -0.2903 -0.3469 -0.4897 -0.6365 -0.7876 -0.9405 -1.0939
 -1.2468 -1.3960 -1.5383 -1.6728 -1.8003 -1.9220 -2.0388 -2.1511 -2.2596 -2.3646
 -2.4683
  0.2170  0.1872  0.1556  0.1224  0.0879  0.0521  0.0153 -0.0231 -0.0652 -0.1107
 -0.1595 -0.2108 -0.2638 -0.3179 -0.3724 -0.5093 -0.6491 -0.7939 -0.9420 -1.0915
 -1.2411 -1.3890 -1.5325 -1.6696 -1.7993 -1.9224 -2.0399 -2.1526 -2.2610 -2.3657
 -2.4670
  0.1482  0.1016  0.0629  0.0295 -0.0011 -0.0309 -0.0616 -0.0944 -0.1298 -0.1681
 -0.2096 -0.2543 -0.3016 -0.3509 -0.4017 -0.5321 -0.6656 -0.8031 -0.9458
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F360M
  0.8968  0.8294  0.7815  0.7246  0.6523  0.5727  0.4891  0.4040  0.3193  0.2357
  0.1538  0.0734 -0.0059 -0.0842 -0.1617 -0.3509 -0.5338 -0.7080 -0.8767
  0.8517  0.7917  0.7266  0.6652  0.6112  0.5405  0.4602  0.3761  0.2914  0.2073
  0.1248  0.0439 -0.0355 -0.1137 -0.1906 -0.3778 -0.5577 -0.7309 -0.8968 -1.0554
  0.8082  0.7479  0.6856  0.6218  0.5537  0.4948  0.4303  0.3534  0.2710  0.1875
  0.1050  0.0240 -0.0555 -0.1337 -0.2106 -0.3971 -0.5754 -0.7469 -0.9117 -1.0696
 -1.2206
  0.7659  0.7078  0.6460  0.5818  0.5157  0.4478  0.3806  0.3189  0.2492  0.1708
  0.0901  0.0098 -0.0694 -0.1473 -0.2241 -0.4103 -0.5881 -0.7585 -0.9227 -1.0801
 -1.2305 -1.3747
  0.7222  0.6679  0.6088  0.5461  0.4804  0.4127  0.3435  0.2750  0.2090  0.1440
  0.0728 -0.0030 -0.0802 -0.1573 -0.2334 -0.4190 -0.5965 -0.7665 -0.9304 -1.0877
 -1.2380 -1.3816 -1.5194 -1.6525
  0.6734  0.6252  0.5705  0.5111  0.4481  0.3820  0.3138  0.2449  0.1759  0.1074
  0.0408 -0.0255 -0.0946 -0.1670 -0.2410 -0.4248 -0.6017 -0.7713 -0.9350 -1.0927
 -1.2434 -1.3870 -1.5243 -1.6563 -1.7838 -1.9073 -2.0272 -2.1438 -2.2573 -2.3675
  0.6183  0.5765  0.5280  0.4735  0.4144  0.3518  0.2862  0.2187  0.1503  0.0817
  0.0133 -0.0541 -0.1197 -0.1854 -0.2528 -0.4293 -0.6047 -0.7736 -0.9368 -1.0950
 -1.2466 -1.3908 -1.5282 -1.6598 -1.7863 -1.9086 -2.0271 -2.1422 -2.2542 -2.3633
 -2.4698
  0.5572  0.5194  0.4783  0.4304  0.3767  0.3187  0.2570  0.1926  0.1264  0.0595
 -0.0078 -0.0751 -0.1416 -0.2069 -0.2716 -0.4363 -0.6069 -0.7743 -0.9365 -1.0945
 -1.2473 -1.3928 -1.5309 -1.6627 -1.7890 -1.9105 -2.0280 -2.1417 -2.2522 -2.3599
 -2.4650
  0.4920  0.4563  0.4196  0.3786  0.3316  0.2792  0.2224  0.1622  0.0995  0.0352
 -0.0299 -0.0956 -0.1609 -0.2256 -0.2898 -0.4499 -0.6127 -0.7769 -0.9374 -1.0943
 -1.2476 -1.3949 -1.5347 -1.6674 -1.7941 -1.9156 -2.0327 -2.1459 -2.2556 -2.3620
 -2.4652
  0.4250  0.3904  0.3553  0.3185  0.2783  0.2327  0.1822  0.1275  0.0694  0.0088
 -0.0532 -0.1163 -0.1796 -0.2427 -0.3053 -0.4617 -0.6191 -0.7780 -0.9356 -1.0902
 -1.2423 -1.3906 -1.5324 -1.6669 -1.7946 -1.9166 -2.0338 -2.1465 -2.2554 -2.3609
 -2.4652
  0.3601  0.3222  0.2863  0.2515  0.2162  0.1766  0.1328  0.0846  0.0323 -0.0233
 -0.0813 -0.1409 -0.2015 -0.2623 -0.3230 -0.4744 -0.6271 -0.7811 -0.9350 -1.0868
 -1.2365 -1.3839 -1.5269 -1.6636 -1.7933 -1.9166 -2.0345 -2.1476 -2.2564 -2.3616
 -2.4633
  0.2978  0.2517  0.2126  0.1780  0.1452  0.1112  0.0733  0.0315 -0.0142 -0.0636
 -0.1163 -0.1715 -0.2283 -0.2862 -0.3444 -0.4903 -0.6373 -0.7863 -0.9360
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F360M
  0.9357  0.8975  0.8367  0.7615  0.6818  0.5983  0.5107  0.4228  0.3357  0.2498
  0.1659  0.0839  0.0036 -0.0754 -0.1532 -0.3427 -0.5258 -0.7022 -0.8709
  0.9041  0.8427  0.7958  0.7344  0.6559  0.5721  0.4855  0.3975  0.3100  0.2233
  0.1385  0.0556 -0.0254 -0.1048 -0.1827 -0.3712 -0.5516 -0.7249 -0.8911 -1.0500
  0.8625  0.8048  0.7450  0.6850  0.6285  0.5518  0.4672  0.3802  0.2929  0.2061
  0.1209  0.0374 -0.0442 -0.1240 -0.2022 -0.3908 -0.5702 -0.7416 -0.9061 -1.0639
 -1.2151
  0.8252  0.7650  0.7037  0.6422  0.5772  0.5172  0.4482  0.3665  0.2806  0.1945
  0.1092  0.0255 -0.0563 -0.1364 -0.2148 -0.4038 -0.5830 -0.7536 -0.9170 -1.0740
 -1.2245 -1.3688
  0.7890  0.7298  0.6677  0.6037  0.5388  0.4727  0.4053  0.3409  0.2671  0.1850
  0.1008  0.0173 -0.0644 -0.1445 -0.2229 -0.4122 -0.5915 -0.7618 -0.9247 -1.0812
 -1.2313 -1.3751 -1.5131 -1.6464
  0.7507  0.6948  0.6346  0.5713  0.5057  0.4384  0.3698  0.3005  0.2321  0.1646
  0.0900  0.0102 -0.0704 -0.1501 -0.2283 -0.4173 -0.5967 -0.7670 -0.9297 -1.0860
 -1.2361 -1.3799 -1.5174 -1.6497 -1.7777 -1.9019 -2.0224 -2.1394 -2.2531 -2.3632
  0.7077  0.6568  0.6006  0.5399  0.4763  0.4100  0.3414  0.2715  0.2010  0.1310
  0.0621 -0.0079 -0.0804 -0.1559 -0.2325 -0.4203 -0.5995 -0.7698 -0.9325 -1.0887
 -1.2390 -1.3831 -1.5206 -1.6526 -1.7795 -1.9024 -2.0216 -2.1373 -2.2497 -2.3590
 -2.4655
  0.6587  0.6134  0.5627  0.5065  0.4461  0.3825  0.3162  0.2478  0.1776  0.1071
  0.0370 -0.0335 -0.1030 -0.1719 -0.2416 -0.4224 -0.6007 -0.7707 -0.9331 -1.0893
 -1.2399 -1.3846 -1.5228 -1.6548 -1.7815 -1.9035 -2.0215 -2.1360 -2.2472 -2.3553
 -2.4606
  0.6048  0.5631  0.5180  0.4675  0.4118  0.3520  0.2888  0.2232  0.1554  0.0863
  0.0167 -0.0532 -0.1232 -0.1922 -0.2601 -0.4294 -0.6031 -0.7725 -0.9346 -1.0903
 -1.2411 -1.3867 -1.5260 -1.6589 -1.7859 -1.9079 -2.0256 -2.1395 -2.2497 -2.3567
 -2.4605
  0.5478  0.5086  0.4669  0.4224  0.3727  0.3181  0.2594  0.1974  0.1329  0.0667
 -0.0008 -0.0690 -0.1376 -0.2061 -0.2738 -0.4395 -0.6046 -0.7709 -0.9320 -1.0869
 -1.2371 -1.3831 -1.5237 -1.6580 -1.7859 -1.9083 -2.0261 -2.1395 -2.2491 -2.3552
 -2.4581
  0.4910  0.4490  0.4099  0.3697  0.3259  0.2774  0.2243  0.1671  0.1067  0.0439
 -0.0205 -0.0861 -0.1524 -0.2191 -0.2857 -0.4491 -0.6100 -0.7703 -0.9293 -1.0830
 -1.2319 -1.3774 -1.5188 -1.6547 -1.7843 -1.9079 -2.0262 -2.1399 -2.2494 -2.3553
 -2.4576
  0.4362  0.3904  0.3498  0.3112  0.2712  0.2283  0.1814  0.1301  0.0748  0.0164
 -0.0444 -0.1068 -0.1702 -0.2344 -0.2988 -0.4586 -0.6160 -0.7723 -0.9274
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F360M
  0.9629  0.9188  0.8518  0.7747  0.6945  0.6107  0.5228  0.4340  0.3459  0.2590
  0.1742  0.0914  0.0105 -0.0689 -0.1470 -0.3368 -0.5200 -0.6968 -0.8662
  0.9239  0.8755  0.8269  0.7530  0.6701  0.5853  0.4978  0.4091  0.3207  0.2332
  0.1476  0.0639 -0.0180 -0.0980 -0.1765 -0.3659 -0.5468 -0.7204 -0.8870 -1.0463
  0.8858  0.8319  0.7733  0.7245  0.6514  0.5671  0.4803  0.3923  0.3042  0.2166
  0.1305  0.0463 -0.0361 -0.1167 -0.1956 -0.3855 -0.5657 -0.7375 -0.9022 -1.0601
 -1.2115
  0.8486  0.7897  0.7315  0.6713  0.6140  0.5486  0.4667  0.3802  0.2926  0.2056
  0.1194  0.0349 -0.0478 -0.1287 -0.2078 -0.3983 -0.5786 -0.7497 -0.9132 -1.0701
 -1.2206 -1.3651
  0.8152  0.7545  0.6925  0.6303  0.5680  0.5035  0.4412  0.3673  0.2836  0.1975
  0.1118  0.0273 -0.0555 -0.1364 -0.2157 -0.4065 -0.5870 -0.7580 -0.9210 -1.0772
 -1.2272 -1.3711 -1.5092 -1.6427
  0.7816  0.7223  0.6601  0.5962  0.5310  0.4650  0.3982  0.3310  0.2639  0.1882
  0.1056  0.0218 -0.0607 -0.1416 -0.2208 -0.4116 -0.5923 -0.7633 -0.9262 -1.0820
 -1.2317 -1.3754 -1.5130 -1.6455 -1.7735 -1.8978 -2.0189 -2.1365 -2.2504 -2.3605
  0.7445  0.6889  0.6291  0.5662  0.5012  0.4343  0.3659  0.2967  0.2272  0.1583
  0.0891  0.0137 -0.0655 -0.1454 -0.2243 -0.4146 -0.5952 -0.7664 -0.9291 -1.0849
 -1.2345 -1.3783 -1.5159 -1.6479 -1.7750 -1.8981 -2.0177 -2.1339 -2.2467 -2.3562
 -2.4603
  0.7022  0.6516  0.5961  0.5362  0.4732  0.4077  0.3402  0.2709  0.2003  0.1299
  0.0598 -0.0102 -0.0812 -0.1537 -0.2283 -0.4163 -0.5965 -0.7675 -0.9302 -1.0858
 -1.2355 -1.3795 -1.5176 -1.6497 -1.7766 -1.8989 -2.0174 -2.1323 -2.2439 -2.3523
 -2.4576
  0.6550  0.6085  0.5579  0.5026  0.4430  0.3801  0.3147  0.2474  0.1781  0.1076
  0.0371 -0.0333 -0.1040 -0.1742 -0.2437 -0.4201 -0.5987 -0.7695 -0.9321 -1.0876
 -1.2372 -1.3817 -1.5205 -1.6534 -1.7806 -1.9029 -2.0209 -2.1351 -2.2457 -2.3531
 -2.4574
  0.6041  0.5602  0.5144  0.4645  0.4099  0.3511  0.2890  0.2244  0.1577  0.0895
  0.0202 -0.0495 -0.1195 -0.1894 -0.2586 -0.4282 -0.5981 -0.7676 -0.9297 -1.0847
 -1.2340 -1.3786 -1.5183 -1.6522 -1.7803 -1.9029 -2.0210 -2.1348 -2.2448 -2.3513
 -2.4547
  0.5518  0.5080  0.4652  0.4198  0.3706  0.3171  0.2595  0.1986  0.1351  0.0698
  0.0031 -0.0647 -0.1330 -0.2016 -0.2701 -0.4376 -0.6018 -0.7656 -0.9267 -1.0810
 -1.2295 -1.3737 -1.5138 -1.6491 -1.7785 -1.9021 -2.0208 -2.1348 -2.2447 -2.3509
 -2.4536
  0.5011  0.4545  0.4117  0.3694  0.3245  0.2763  0.2241  0.1681  0.1087  0.0468
 -0.0168 -0.0818 -0.1477 -0.2142 -0.2810 -0.4460 -0.6071 -0.7662 -0.9237
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F360M
  0.9849  0.9319  0.8641  0.7874  0.7063  0.6226  0.5350  0.4462  0.3573  0.2696
  0.1840  0.1004  0.0188 -0.0612 -0.1396 -0.3297 -0.5130 -0.6897 -0.8603
  0.9421  0.9098  0.8464  0.7677  0.6834  0.5978  0.5101  0.4214  0.3326  0.2443
