 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.6506 -3.9352 -3.5672 -3.5406 -3.8809 -4.3599 -4.8765 -4.7391 -4.6073 -4.4683
 -4.3222 -4.2182 -4.0557 -3.8943 -3.7426 -3.4250 -3.1582 -2.9605 -2.8072
 -5.5571 -5.2220 -4.9796 -4.8206 -4.7178 -4.6241 -4.5246 -4.4235 -4.3233 -4.2224
 -4.1103 -3.9823 -3.8446 -3.7098 -3.5837 -3.3086 -3.0892 -2.9226 -2.8007 -2.7093
 -5.3529 -5.0391 -4.7930 -4.6033 -4.4627 -4.3663 -4.3008 -4.2318 -4.1440 -4.0434
 -3.9427 -3.8379 -3.7207 -3.6006 -3.4877 -3.2458 -3.0541 -2.9074 -2.7984 -2.7155
 -2.6500
 -5.1957 -4.9144 -4.6843 -4.4957 -4.3423 -4.2200 -4.1240 -4.0498 -3.9858 -3.9102
 -3.8177 -3.7231 -3.6240 -3.5190 -3.4169 -3.1981 -3.0278 -2.8978 -2.8001 -2.7248
 -2.6643 -2.6140
 -5.0456 -4.8013 -4.5951 -4.4187 -4.2671 -4.1381 -4.0298 -3.9384 -3.8592 -3.7878
 -3.7146 -3.6329 -3.5476 -3.4559 -3.3644 -3.1634 -3.0078 -2.8908 -2.8033 -2.7352
 -2.6798 -2.6332 -2.5927 -2.5559
 -4.8946 -4.6850 -4.5054 -4.3469 -4.2051 -4.0787 -3.9672 -3.8699 -3.7842 -3.7057
 -3.6311 -3.5573 -3.4837 -3.4055 -3.3243 -3.1385 -2.9927 -2.8842 -2.8051 -2.7442
 -2.6945 -2.6523 -2.6152 -2.5821 -2.5506 -2.5223 -2.4992 -2.4830 -2.4749 -2.4757
 -4.7501 -4.5661 -4.4104 -4.2711 -4.1432 -4.0249 -3.9164 -3.8183 -3.7305 -3.6508
 -3.5757 -3.5031 -3.4323 -3.3623 -3.2908 -3.1208 -2.9815 -2.8775 -2.8034 -2.7490
 -2.7057 -2.6688 -2.6363 -2.6069 -2.5796 -2.5530 -2.5292 -2.5105 -2.4989 -2.4959
 -2.5028
 -4.6145 -4.4513 -4.3129 -4.1898 -4.0763 -3.9691 -3.8673 -3.7724 -3.6857 -3.6061
 -3.5326 -3.4627 -3.3947 -3.3284 -3.2624 -3.1063 -2.9738 -2.8716 -2.7991 -2.7486
 -2.7111 -2.6804 -2.6535 -2.6290 -2.6059 -2.5839 -2.5616 -2.5417 -2.5272 -2.5205
 -2.5232
 -4.4918 -4.3454 -4.2170 -4.1049 -4.0030 -3.9064 -3.8136 -3.7248 -3.6413 -3.5638
 -3.4922 -3.4251 -3.3610 -3.2987 -3.2370 -3.0910 -2.9656 -2.8662 -2.7934 -2.7437
 -2.7097 -2.6848 -2.6643 -2.6457 -2.6281 -2.6108 -2.5939 -2.5791 -2.5666 -2.5562
 -2.5477
 -4.3820 -4.2484 -4.1316 -4.0244 -3.9289 -3.8409 -3.7568 -3.6752 -3.5971 -3.5231
 -3.4540 -3.3897 -3.3291 -3.2710 -3.2142 -3.0778 -2.9585 -2.8619 -2.7891 -2.7382
 -2.7046 -2.6828 -2.6677 -2.6556 -2.6444 -2.6330 -2.6214 -2.6096 -2.6023 -2.5915
 -2.5789
 -4.2850 -4.1603 -4.0567 -3.9527 -3.8583 -3.7738 -3.6958 -3.6213 -3.5493 -3.4801
 -3.4146 -3.3532 -3.2958 -3.2415 -3.1893 -3.0640 -2.9504 -2.8567 -2.7848 -2.7330
 -2.6983 -2.6768 -2.6646 -2.6576 -2.6527 -2.6479 -2.6427 -2.6365 -2.6298 -2.6230
 -2.6173
 -4.2009 -4.0811 -3.9923 -3.8903 -3.7952 -3.7105 -3.6343 -3.5640 -3.4974 -3.4337
 -3.3726 -3.3148 -3.2606 -3.2098 -3.1623 -3.0496 -2.9413 -2.8506 -2.7805
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.3550 -5.6927 -5.2141 -4.9129 -4.7930 -4.7707 -4.8050 -4.6528 -4.5071 -4.3618
 -4.2130 -4.0776 -3.9250 -3.7805 -3.6472 -3.3646 -3.1314 -2.9490 -2.8059
 -6.0450 -5.6279 -5.3273 -5.0753 -4.8591 -4.6792 -4.5290 -4.3989 -4.2791 -4.1618
 -4.0406 -3.9113 -3.7775 -3.6489 -3.5302 -3.2782 -3.0767 -2.9174 -2.7965 -2.7034
 -5.7312 -5.2944 -4.9683 -4.7342 -4.5789 -4.4612 -4.3436 -4.2258 -4.1145 -4.0102
 -3.9077 -3.8001 -3.6828 -3.5643 -3.4539 -3.2223 -3.0423 -2.9012 -2.7931 -2.7100
 -2.6440
 -5.5656 -5.1472 -4.8236 -4.5765 -4.3907 -4.2540 -4.1604 -4.0898 -4.0079 -3.9100
 -3.8101 -3.7135 -3.6131 -3.5062 -3.4039 -3.1846 -3.0187 -2.8912 -2.7937 -2.7180
 -2.6571 -2.6065
 -5.4515 -5.0625 -4.7547 -4.5118 -4.3200 -4.1691 -4.0506 -3.9575 -3.8862 -3.8218
 -3.7419 -3.6516 -3.5592 -3.4636 -3.3678 -3.1599 -3.0027 -2.8845 -2.7957 -2.7270
 -2.6713 -2.6245 -2.5841 -2.5486
 -5.3482 -4.9937 -4.7081 -4.4771 -4.2879 -4.1322 -4.0041 -3.8982 -3.8088 -3.7317
 -3.6633 -3.5925 -3.5145 -3.4293 -3.3412 -3.1434 -2.9917 -2.8792 -2.7968 -2.7348
 -2.6848 -2.6424 -2.6055 -2.5727 -2.5432 -2.5168 -2.4943 -2.4771 -2.4686 -2.4696
 -5.2454 -4.9245 -4.6633 -4.4476 -4.2664 -4.1121 -3.9801 -3.8673 -3.7702 -3.6845
